panel,family,depth,bps,arm,thr,n_pool,empty,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,sd_across_draws,d_vs_S0,d_vs_SPY
BROAD136,SLEEVE,1.0,25,S2_MAX_K400,,0.0,True,0.7310232139337225,,,2.223226821848096e-16,2.220446049250313e-16,-0.1510007096635091
BROAD136,SLEEVE,1.0,25,S3_EXACT_MAX,,0.0,True,0.7310232139337223,0.10056721799550972,-0.21680281437912718,0.0,0.0,-0.1510007096635093
BROAD136,SLEEVE,1.0,25,S2_Q95_K20,,0.5625,False,0.5968027880994481,,,0.14156732933313143,-0.13422042583427418,-0.2852211354977835
BROAD136,SLEEVE,1.0,25,S2_Q95_K50,,0.18,False,0.6796187025020183,,,0.10985389431928065,-0.05140451143170399,-0.2024052210952133
BROAD136,SLEEVE,1.0,25,S2_Q95_K100,,0.14,False,0.6910419272646192,,,0.09921686994895473,-0.039981286669103056,-0.19098199633261237
BROAD136,SLEEVE,1.0,25,S2_Q95_K200,,0.045,False,0.7181720860757963,,,0.05927618178025326,-0.01285112785792597,-0.16385183752143528
BROAD136,SLEEVE,1.0,25,S2_Q95_K400,,0.0025,False,0.7303092623860599,,,0.014279030953251143,-0.0007139515476624059,-0.15171466121117172
BROAD136,SLEEVE,1.0,25,S3_EXACT_Q95,,0.0,True,0.7310232139337223,0.10056721799550972,-0.21680281437912718,0.0,0.0,-0.1510007096635093
BROAD136,SLEEVE,1.0,25,ORACLE_OOS,400.0,5.0,False,0.8018095951694497,0.10845544109249738,-0.2168028143791274,0.0,0.07078638123572745,-0.08021432842778187
SMALL439,DDCTL,0.5,10,S0_do_nothing,,0.0,True,0.4997458748747829,0.07462803543701835,-0.26835374821130753,0.0,0.0,-0.3822651097149003
SMALL439,DDCTL,0.5,10,S1_IS_argmax,0.25,5.0,False,0.4997458748747829,0.07462803543701835,-0.26835374821130753,0.0,0.0,-0.3822651097149003
SMALL439,DDCTL,0.5,10,S2_MAX_K20,,1.6025,False,0.3752837499187033,,,0.038969402649533795,-0.12446212495607961,-0.5067272346709799
SMALL439,DDCTL,0.5,10,S2_MAX_K50,,0.8825,False,0.40467191231705435,,,0.06417017462433516,-0.09507396255772854,-0.47733907227262884
SMALL439,DDCTL,0.5,10,S2_MAX_K100,,0.3925,False,0.45134106192543605,,,0.06603350357042474,-0.04840481294934684,-0.43066992266424714
SMALL439,DDCTL,0.5,10,S2_MAX_K200,,0.085,False,0.48784893778543925,,,0.03916970257057335,-0.01189693708934364,-0.39416204680424394
SMALL439,DDCTL,0.5,10,S2_MAX_K400,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,DDCTL,0.5,10,S3_EXACT_MAX,0.06,2.0,False,0.3565100319950252,0.04029484446813991,-0.3003838441006781,0.0,-0.1432358428797577,-0.525500952594658
SMALL439,DDCTL,0.5,10,S2_Q95_K20,,2.43,False,0.37449256744442677,,,0.026493624445964616,-0.12525330743035612,-0.5075184171452565
SMALL439,DDCTL,0.5,10,S2_Q95_K50,,2.095,False,0.3652871358994975,,,0.01747020968979459,-0.13445873897528537,-0.5167238486901857
SMALL439,DDCTL,0.5,10,S2_Q95_K100,,2.0775,False,0.3603065546218914,,,0.012471842695739727,-0.13943932025289152,-0.5217044299677918
SMALL439,DDCTL,0.5,10,S2_Q95_K200,,2.0175,False,0.3572916690064389,,,0.005864026422962522,-0.142454205868344,-0.5247193155832444
SMALL439,DDCTL,0.5,10,S2_Q95_K400,,2.0,False,0.35651003199502523,,,5.55806705462024e-17,-0.14323584287975766,-0.5255009525946579
SMALL439,DDCTL,0.5,10,S3_EXACT_Q95,0.06,2.0,False,0.3565100319950252,0.04029484446813991,-0.3003838441006781,0.0,-0.1432358428797577,-0.525500952594658
SMALL439,DDCTL,0.5,10,ORACLE_OOS,0.25,5.0,False,0.4997458748747829,0.07462803543701835,-0.26835374821130753,0.0,0.0,-0.3822651097149003
SMALL439,DDCTL,0.5,25,S0_do_nothing,,0.0,True,0.31384361495353913,0.04032385970352159,-0.34555014716230303,0.0,0.0,-0.568167369636144
SMALL439,DDCTL,0.5,25,S1_IS_argmax,0.25,5.0,False,0.31384361495353913,0.04032385970352159,-0.34555014716230303,0.0,0.0,-0.568167369636144
SMALL439,DDCTL,0.5,25,S2_MAX_K20,,1.8175,False,0.175342556814071,,,0.02713236450894826,-0.13850105813946814,-0.7066684277756122
SMALL439,DDCTL,0.5,25,S2_MAX_K50,,1.1025,False,0.19528083762706872,,,0.05829192790972622,-0.11856277732647041,-0.6867301469626145
SMALL439,DDCTL,0.5,25,S2_MAX_K100,,0.625,False,0.23534525437735943,,,0.07351384282891794,-0.0784983605761797,-0.6466657302123238
SMALL439,DDCTL,0.5,25,S2_MAX_K200,,0.145,False,0.2928810755265179,,,0.05157298307888091,-0.020962539427021254,-0.5891299090631653
SMALL439,DDCTL,0.5,25,S2_MAX_K400,,0.005,False,0.31308560942568386,,,0.010706375196404928,-0.0007580055278552655,-0.5689253751639993
SMALL439,DDCTL,0.5,25,S3_EXACT_MAX,0.06,2.0,False,0.16224250938247914,0.012917402102695208,-0.37518468948476746,0.0,-0.15160110557106,-0.719768475207204
SMALL439,DDCTL,0.5,25,S2_Q95_K20,,2.625,False,0.18867932654473435,,,0.028433596309817163,-0.12516428840880478,-0.6933316580449489
SMALL439,DDCTL,0.5,25,S2_Q95_K50,,2.2125,False,0.17454503650129077,,,0.02155794854316015,-0.13929857845224836,-0.7074659480883925
SMALL439,DDCTL,0.5,25,S2_Q95_K100,,2.195,False,0.1717121879084774,,,0.019264574373652484,-0.14213142704506174,-0.7102987966812058
SMALL439,DDCTL,0.5,25,S2_Q95_K200,,2.075,False,0.16588469343093998,,,0.012806948716766745,-0.14795892152259915,-0.7161262911587432
SMALL439,DDCTL,0.5,25,S2_Q95_K400,,2.0025,False,0.16236391551742776,,,0.0024281226989739182,-0.15147969943611136,-0.7196470690722554
SMALL439,DDCTL,0.5,25,S3_EXACT_Q95,0.06,2.0,False,0.16224250938247914,0.012917402102695208,-0.37518468948476746,0.0,-0.15160110557106,-0.719768475207204
SMALL439,DDCTL,0.5,25,ORACLE_OOS,0.25,5.0,False,0.31384361495353913,0.04032385970352159,-0.34555014716230303,0.0,0.0,-0.568167369636144
SMALL439,DDCTL,1.0,10,S0_do_nothing,,0.0,True,0.4997458748747829,0.07462803543701835,-0.26835374821130753,0.0,0.0,-0.3822651097149003
SMALL439,DDCTL,1.0,10,S1_IS_argmax,0.25,5.0,False,0.4997458748747829,0.07462803543701835,-0.26835374821130753,0.0,0.0,-0.3822651097149003
SMALL439,DDCTL,1.0,10,S2_MAX_K20,,1.7025,False,0.1166998593290255,,,0.1021112289115897,-0.3830460155457574,-0.7653111252606577
SMALL439,DDCTL,1.0,10,S2_MAX_K50,,1.075,False,0.16407619492292455,,,0.177840326401368,-0.33566967995185837,-0.7179347896667586
SMALL439,DDCTL,1.0,10,S2_MAX_K100,,0.55,False,0.29088059061161686,,,0.21618588417286697,-0.20886528426316603,-0.5911303939780663
SMALL439,DDCTL,1.0,10,S2_MAX_K200,,0.115,False,0.4525150879297078,,,0.1347535227598611,-0.0472307869450751,-0.4294958966599754
SMALL439,DDCTL,1.0,10,S2_MAX_K400,,0.0025,False,0.4987116025681155,,,0.02068544613334983,-0.0010342723066674164,-0.3832993820215677
SMALL439,DDCTL,1.0,10,S3_EXACT_MAX,0.06,2.0,False,0.08603695220778614,0.003032043113704752,-0.4136883597658807,0.0,-0.41370892266699677,-0.795974032381897
SMALL439,DDCTL,1.0,10,S2_Q95_K20,,2.5125,False,0.17100818209089305,,,0.10670593873209248,-0.32873769278388987,-0.7110028024987901
SMALL439,DDCTL,1.0,10,S2_Q95_K50,,2.105,False,0.11173422542215797,,,0.06922869686422786,-0.3880116494526249,-0.7702767591675252
SMALL439,DDCTL,1.0,10,S2_Q95_K100,,2.085,False,0.10386838483707216,,,0.057655692783804995,-0.3958774900377107,-0.778142599752611
SMALL439,DDCTL,1.0,10,S2_Q95_K200,,2.0225,False,0.09062217774103115,,,0.030260170725540603,-0.40912369713375174,-0.7913888068486521
SMALL439,DDCTL,1.0,10,S2_Q95_K400,,2.0,False,0.08603695220778615,,,1.38951676365506e-17,-0.41370892266699677,-0.795974032381897
SMALL439,DDCTL,1.0,10,S3_EXACT_Q95,0.06,2.0,False,0.08603695220778614,0.003032043113704752,-0.4136883597658807,0.0,-0.41370892266699677,-0.795974032381897
SMALL439,DDCTL,1.0,10,ORACLE_OOS,0.25,5.0,False,0.4997458748747829,0.07462803543701835,-0.26835374821130753,0.0,0.0,-0.3822651097149003
SMALL439,DDCTL,1.0,25,S0_do_nothing,,0.0,True,0.31384361495353913,0.04032385970352159,-0.34555014716230303,0.0,0.0,-0.568167369636144
SMALL439,DDCTL,1.0,25,S1_IS_argmax,0.25,5.0,False,0.31384361495353913,0.04032385970352159,-0.34555014716230303,0.0,0.0,-0.568167369636144
SMALL439,DDCTL,1.0,25,S2_MAX_K20,,1.8125,False,-0.04054319465536294,,,0.10935542269754503,-0.35438680960890206,-0.9225541792450461
SMALL439,DDCTL,1.0,25,S2_MAX_K50,,1.205,False,-0.021054426360798694,,,0.16125106493528588,-0.3348980413143378,-0.9030654109504819
SMALL439,DDCTL,1.0,25,S2_MAX_K100,,0.6425,False,0.08454425758118767,,,0.20849060896218088,-0.22929935737235146,-0.7974667270084955
SMALL439,DDCTL,1.0,25,S2_MAX_K200,,0.1775,False,0.24078750973542906,,,0.159169021914095,-0.07305610521811007,-0.6412234748542541
SMALL439,DDCTL,1.0,25,S2_MAX_K400,,0.01,False,0.3097109927716321,,,0.04123578283508411,-0.00413262218190702,-0.5722999918180511
SMALL439,DDCTL,1.0,25,S3_EXACT_MAX,0.06,2.0,False,-0.08605102078740892,-0.01788315175523958,-0.47037521482923994,0.0,-0.3998946357409481,-0.9680620053770921
SMALL439,DDCTL,1.0,25,S2_Q95_K20,,2.5875,False,0.0032821138056378595,,,0.09977001944446956,-0.31056150114790126,-0.8787288707840454
SMALL439,DDCTL,1.0,25,S2_Q95_K50,,2.2375,False,-0.0414697074889731,,,0.08021508442197393,-0.35531332244251224,-0.9234806920786562
SMALL439,DDCTL,1.0,25,S2_Q95_K100,,2.195,False,-0.050032775300285465,,,0.07327346615729123,-0.36387639025382457,-0.9320437598899687
SMALL439,DDCTL,1.0,25,S2_Q95_K200,,2.07,False,-0.07312139420228768,,,0.047186958422159905,-0.3869650091558268,-0.9551323787919709
SMALL439,DDCTL,1.0,25,S2_Q95_K400,,2.0025,False,-0.08558924840936888,,,0.009235447560800884,-0.399432863362908,-0.9676002329990521
SMALL439,DDCTL,1.0,25,S3_EXACT_Q95,0.06,2.0,False,-0.08605102078740892,-0.01788315175523958,-0.47037521482923994,0.0,-0.3998946357409481,-0.9680620053770921
SMALL439,DDCTL,1.0,25,ORACLE_OOS,0.25,5.0,False,0.31384361495353913,0.04032385970352159,-0.34555014716230303,0.0,0.0,-0.568167369636144
SMALL439,BUDGET,skip,10,S0_do_nothing,,0.0,True,0.4997458748747829,0.07462803543701835,-0.26835374821130753,0.0,0.0,-0.3822651097149003
SMALL439,BUDGET,skip,10,S1_IS_argmax,0.3,5.0,False,0.21761253782725634,0.023413554235963696,-0.4364756110335324,0.0,-0.2821333370475265,-0.6643984467624269
SMALL439,BUDGET,skip,10,S2_MAX_K20,,0.0425,False,0.49665947724714526,,,0.021552575513503234,-0.003086397627637627,-0.3853515073425379
SMALL439,BUDGET,skip,10,S2_MAX_K50,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,BUDGET,skip,10,S2_MAX_K100,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,BUDGET,skip,10,S2_MAX_K200,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,BUDGET,skip,10,S2_MAX_K400,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,BUDGET,skip,10,S3_EXACT_MAX,,0.0,True,0.4997458748747829,0.07462803543701835,-0.26835374821130753,0.0,0.0,-0.3822651097149003
SMALL439,BUDGET,skip,10,S2_Q95_K20,,0.18,False,0.4864715202292934,,,0.04392162230265672,-0.013274354645489483,-0.3955394643603898
SMALL439,BUDGET,skip,10,S2_Q95_K50,,0.01,False,0.499299013290143,,,0.004451784841787054,-0.00044686158463991266,-0.3827119712995402
SMALL439,BUDGET,skip,10,S2_Q95_K100,,0.0025,False,0.499634159478623,,,0.0022343079232000494,-0.0001117153961598949,-0.3823768251110602
SMALL439,BUDGET,skip,10,S2_Q95_K200,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,BUDGET,skip,10,S2_Q95_K400,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,BUDGET,skip,10,S3_EXACT_Q95,,0.0,True,0.4997458748747829,0.07462803543701835,-0.26835374821130753,0.0,0.0,-0.3822651097149003
SMALL439,BUDGET,skip,10,ORACLE_OOS,0.5,5.0,False,0.4550597164107819,0.06835428556752143,-0.3298370458607982,0.0,-0.04468615846400098,-0.4269512681789013
SMALL439,BUDGET,skip,25,S0_do_nothing,,0.0,True,0.31384361495353913,0.04032385970352159,-0.34555014716230303,0.0,0.0,-0.568167369636144
SMALL439,BUDGET,skip,25,S1_IS_argmax,0.3,5.0,False,0.13906390726522505,0.008434830849155084,-0.4488587613296078,0.0,-0.17477970768831408,-0.7429470773244582
SMALL439,BUDGET,skip,25,S2_MAX_K20,,0.0125,False,0.3138970875127833,,,0.0004758697119318406,5.347255924414984e-05,-0.5681138970769
SMALL439,BUDGET,skip,25,S2_MAX_K50,,0.0,True,0.31384361495353913,,,0.0,0.0,-0.568167369636144
SMALL439,BUDGET,skip,25,S2_MAX_K100,,0.0,True,0.31384361495353913,,,0.0,0.0,-0.568167369636144
SMALL439,BUDGET,skip,25,S2_MAX_K200,,0.0,True,0.31384361495353913,,,0.0,0.0,-0.568167369636144
SMALL439,BUDGET,skip,25,S2_MAX_K400,,0.0,True,0.31384361495353913,,,0.0,0.0,-0.568167369636144
SMALL439,BUDGET,skip,25,S3_EXACT_MAX,,0.0,True,0.31384361495353913,0.04032385970352159,-0.34555014716230303,0.0,0.0,-0.568167369636144
SMALL439,BUDGET,skip,25,S2_Q95_K20,,0.1025,False,0.31204387103399295,,,0.019524606023559363,-0.0017997439195461817,-0.5699671135556903
SMALL439,BUDGET,skip,25,S2_Q95_K50,,0.0025,False,0.31385430946538795,,,0.00021389023697652716,1.0694511848818866e-05,-0.5681566751242952
SMALL439,BUDGET,skip,25,S2_Q95_K100,,0.0,True,0.31384361495353913,,,0.0,0.0,-0.568167369636144
SMALL439,BUDGET,skip,25,S2_Q95_K200,,0.0,True,0.31384361495353913,,,0.0,0.0,-0.568167369636144
SMALL439,BUDGET,skip,25,S2_Q95_K400,,0.0,True,0.31384361495353913,,,0.0,0.0,-0.568167369636144
SMALL439,BUDGET,skip,25,S3_EXACT_Q95,,0.0,True,0.31384361495353913,0.04032385970352159,-0.34555014716230303,0.0,0.0,-0.568167369636144
SMALL439,BUDGET,skip,25,ORACLE_OOS,0.1,5.0,False,0.43241014275064177,0.058667502254870385,-0.31049693050514304,0.0,0.11856652779710264,-0.4496008418390414
SMALL439,BUDGET,half,10,S0_do_nothing,,0.0,True,0.4997458748747829,0.07462803543701835,-0.26835374821130753,0.0,0.0,-0.3822651097149003
SMALL439,BUDGET,half,10,S1_IS_argmax,0.05,5.0,False,0.4866369930524941,0.07159423136492604,-0.30769640667516984,0.0,-0.01310888182228881,-0.3953739915371891
SMALL439,BUDGET,half,10,S2_MAX_K20,,0.0025,False,0.49974770457011275,,,3.65939065948423e-05,1.8296953298579943e-06,-0.38226328001957044
SMALL439,BUDGET,half,10,S2_MAX_K50,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,BUDGET,half,10,S2_MAX_K100,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,BUDGET,half,10,S2_MAX_K200,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,BUDGET,half,10,S2_MAX_K400,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,BUDGET,half,10,S3_EXACT_MAX,,0.0,True,0.4997458748747829,0.07462803543701835,-0.26835374821130753,0.0,0.0,-0.3822651097149003
SMALL439,BUDGET,half,10,S2_Q95_K20,,0.0275,False,0.499410349877254,,,0.002239597830403783,-0.0003355249975288688,-0.38260063471242917
SMALL439,BUDGET,half,10,S2_Q95_K50,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,BUDGET,half,10,S2_Q95_K100,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,BUDGET,half,10,S2_Q95_K200,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,BUDGET,half,10,S2_Q95_K400,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,BUDGET,half,10,S3_EXACT_Q95,,0.0,True,0.4997458748747829,0.07462803543701835,-0.26835374821130753,0.0,0.0,-0.3822651097149003
SMALL439,BUDGET,half,10,ORACLE_OOS,0.5,5.0,False,0.5004777530066797,0.07526637958957139,-0.30673980877448015,0.0,0.0007318781318968459,-0.38153323158300345
SMALL439,BUDGET,half,25,S0_do_nothing,,0.0,True,0.31384361495353913,0.04032385970352159,-0.34555014716230303,0.0,0.0,-0.568167369636144
SMALL439,BUDGET,half,25,S1_IS_argmax,0.05,5.0,False,0.3644492465813304,0.04919917005040797,-0.32808847579948663,0.0,0.05060563162779125,-0.5175617380083528
SMALL439,BUDGET,half,25,S2_MAX_K20,,0.0075,False,0.31413280295819024,,,0.003451491603211775,0.0002891880046511086,-0.567878181631493
SMALL439,BUDGET,half,25,S2_MAX_K50,,0.0,True,0.31384361495353913,,,0.0,0.0,-0.568167369636144
SMALL439,BUDGET,half,25,S2_MAX_K100,,0.0,True,0.31384361495353913,,,0.0,0.0,-0.568167369636144
SMALL439,BUDGET,half,25,S2_MAX_K200,,0.0,True,0.31384361495353913,,,0.0,0.0,-0.568167369636144
SMALL439,BUDGET,half,25,S2_MAX_K400,,0.0,True,0.31384361495353913,,,0.0,0.0,-0.568167369636144
SMALL439,BUDGET,half,25,S3_EXACT_MAX,,0.0,True,0.31384361495353913,0.04032385970352159,-0.34555014716230303,0.0,0.0,-0.568167369636144
SMALL439,BUDGET,half,25,S2_Q95_K20,,0.07,False,0.3165666927001042,,,0.01045518408148677,0.00272307774656505,-0.565444291889579
SMALL439,BUDGET,half,25,S2_Q95_K50,,0.0,True,0.31384361495353913,,,0.0,0.0,-0.568167369636144
SMALL439,BUDGET,half,25,S2_Q95_K100,,0.0,True,0.31384361495353913,,,0.0,0.0,-0.568167369636144
SMALL439,BUDGET,half,25,S2_Q95_K200,,0.0,True,0.31384361495353913,,,0.0,0.0,-0.568167369636144
SMALL439,BUDGET,half,25,S2_Q95_K400,,0.0,True,0.31384361495353913,,,0.0,0.0,-0.568167369636144
SMALL439,BUDGET,half,25,S3_EXACT_Q95,,0.0,True,0.31384361495353913,0.04032385970352159,-0.34555014716230303,0.0,0.0,-0.568167369636144
SMALL439,BUDGET,half,25,ORACLE_OOS,0.05,5.0,False,0.3644492465813304,0.04919917005040797,-0.32808847579948663,0.0,0.05060563162779125,-0.5175617380083528
SMALL439,SLEEVE,0.5,10,S0_do_nothing,,0.0,True,0.4997458748747829,0.07462803543701835,-0.26835374821130753,0.0,0.0,-0.3822651097149003
SMALL439,SLEEVE,0.5,10,S1_IS_argmax,300.0,5.0,False,0.5074220683845606,0.07283689568948382,-0.2641123782225665,0.0,0.007676193509777718,-0.3745889162051226
SMALL439,SLEEVE,0.5,10,S2_MAX_K20,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,SLEEVE,0.5,10,S2_MAX_K50,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,SLEEVE,0.5,10,S2_MAX_K100,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,SLEEVE,0.5,10,S2_MAX_K200,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,SLEEVE,0.5,10,S2_MAX_K400,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,SLEEVE,0.5,10,S3_EXACT_MAX,,0.0,True,0.4997458748747829,0.07462803543701835,-0.26835374821130753,0.0,0.0,-0.3822651097149003
SMALL439,SLEEVE,0.5,10,S2_Q95_K20,,0.0025,False,0.49983521400132547,,,0.001786782530851252,8.933912654257581e-05,-0.3821757705883577
SMALL439,SLEEVE,0.5,10,S2_Q95_K50,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,SLEEVE,0.5,10,S2_Q95_K100,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,SLEEVE,0.5,10,S2_Q95_K200,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,SLEEVE,0.5,10,S2_Q95_K400,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,SLEEVE,0.5,10,S3_EXACT_Q95,,0.0,True,0.4997458748747829,0.07462803543701835,-0.26835374821130753,0.0,0.0,-0.3822651097149003
SMALL439,SLEEVE,0.5,10,ORACLE_OOS,200.0,5.0,False,0.5521551597625902,0.07877809928522894,-0.22986065946202272,0.0,0.05240928488780733,-0.32985582482709297
SMALL439,SLEEVE,0.5,25,S0_do_nothing,,0.0,True,0.31384361495353913,0.04032385970352159,-0.34555014716230303,0.0,0.0,-0.568167369636144
SMALL439,SLEEVE,0.5,25,S1_IS_argmax,300.0,5.0,False,0.3141417807311244,0.039042483232326175,-0.3224838488240912,0.0,0.00029816577758529084,-0.5678692038585588
SMALL439,SLEEVE,0.5,25,S2_MAX_K20,,0.0125,False,0.3132907152034432,,,0.00492043486462091,-0.0005528997500959254,-0.56872026938624
SMALL439,SLEEVE,0.5,25,S2_MAX_K50,,0.0,True,0.31384361495353913,,,0.0,0.0,-0.568167369636144
SMALL439,SLEEVE,0.5,25,S2_MAX_K100,,0.0,True,0.31384361495353913,,,0.0,0.0,-0.568167369636144
SMALL439,SLEEVE,0.5,25,S2_MAX_K200,,0.0,True,0.31384361495353913,,,0.0,0.0,-0.568167369636144
SMALL439,SLEEVE,0.5,25,S2_MAX_K400,,0.0,True,0.31384361495353913,,,0.0,0.0,-0.568167369636144
SMALL439,SLEEVE,0.5,25,S3_EXACT_MAX,,0.0,True,0.31384361495353913,0.04032385970352159,-0.34555014716230303,0.0,0.0,-0.568167369636144
SMALL439,SLEEVE,0.5,25,S2_Q95_K20,,0.075,False,0.3121181612771998,,,0.009763319904620609,-0.0017254536763393058,-0.5698928233124834
SMALL439,SLEEVE,0.5,25,S2_Q95_K50,,0.0,True,0.31384361495353913,,,0.0,0.0,-0.568167369636144
SMALL439,SLEEVE,0.5,25,S2_Q95_K100,,0.0,True,0.31384361495353913,,,0.0,0.0,-0.568167369636144
SMALL439,SLEEVE,0.5,25,S2_Q95_K200,,0.0,True,0.31384361495353913,,,0.0,0.0,-0.568167369636144
SMALL439,SLEEVE,0.5,25,S2_Q95_K400,,0.0,True,0.31384361495353913,,,0.0,0.0,-0.568167369636144
SMALL439,SLEEVE,0.5,25,S3_EXACT_Q95,,0.0,True,0.31384361495353913,0.04032385970352159,-0.34555014716230303,0.0,0.0,-0.568167369636144
SMALL439,SLEEVE,0.5,25,ORACLE_OOS,200.0,5.0,False,0.3514685237323048,0.04453231142231595,-0.3089350542032201,0.0,0.037624908778765676,-0.5305424608573783
SMALL439,SLEEVE,1.0,10,S0_do_nothing,,0.0,True,0.4997458748747829,0.07462803543701835,-0.26835374821130753,0.0,0.0,-0.3822651097149003
SMALL439,SLEEVE,1.0,10,S1_IS_argmax,300.0,5.0,False,0.49257712133361864,0.06961365533564323,-0.26193718421989254,0.0,-0.007168753541164252,-0.38943386325606455
SMALL439,SLEEVE,1.0,10,S2_MAX_K20,,0.005,False,0.4996796478384574,,,0.0031985362677959366,-6.622703632547244e-05,-0.38233133675122577
SMALL439,SLEEVE,1.0,10,S2_MAX_K50,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,SLEEVE,1.0,10,S2_MAX_K100,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,SLEEVE,1.0,10,S2_MAX_K200,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,SLEEVE,1.0,10,S2_MAX_K400,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,SLEEVE,1.0,10,S3_EXACT_MAX,,0.0,True,0.4997458748747829,0.07462803543701835,-0.26835374821130753,0.0,0.0,-0.3822651097149003
SMALL439,SLEEVE,1.0,10,S2_Q95_K20,,0.0275,False,0.4988415960941461,,,0.008355512754096359,-0.0009042787806368136,-0.3831693884955371
SMALL439,SLEEVE,1.0,10,S2_Q95_K50,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,SLEEVE,1.0,10,S2_Q95_K100,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,SLEEVE,1.0,10,S2_Q95_K200,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,SLEEVE,1.0,10,S2_Q95_K400,,0.0,True,0.49974587487478295,,,5.55806705462024e-17,5.551115123125783e-17,-0.38226510971490024
SMALL439,SLEEVE,1.0,10,S3_EXACT_Q95,,0.0,True,0.4997458748747829,0.07462803543701835,-0.26835374821130753,0.0,0.0,-0.3822651097149003
SMALL439,SLEEVE,1.0,10,ORACLE_OOS,200.0,5.0,False,0.5724910592199898,0.08103869126180441,-0.21496312680369178,0.0,0.07274518434520688,-0.3095199253696934
SMALL439,SLEEVE,1.0,25,S0_do_nothing,,0.0,True,0.31384361495353913,0.04032385970352159,-0.34555014716230303,0.0,0.0,-0.568167369636144
SMALL439,SLEEVE,1.0,25,S1_IS_argmax,300.0,5.0,False,0.2997220176201006,0.03632628360102386,-0.3069075137441729,0.0,-0.01412159733343854,-0.5822889669695825
SMALL439,SLEEVE,1.0,25,S2_MAX_K20,,0.0325,False,0.3119263568999842,,,0.01562643186380606,-0.0019172580535549155,-0.5700846276896989
SMALL439,SLEEVE,1.0,25,S2_MAX_K50,,0.0,True,0.31384361495353913,,,0.0,0.0,-0.568167369636144
SMALL439,SLEEVE,1.0,25,S2_MAX_K100,,0.0,True,0.31384361495353913,,,0.0,0.0,-0.568167369636144
SMALL439,SLEEVE,1.0,25,S2_MAX_K200,,0.0,True,0.31384361495353913,,,0.0,0.0,-0.568167369636144
