cadence,panel,fold,SET,window,IS_len,chooser,ladder,rung,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,moved_E_KEY,moved_E_EXACT,moved_E_FP12,moved_E_RET8,moved_E_DEC6,moved_E_DEC3
YEAR,SMALL,2019,ALL4,L252,252,H_ANY,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,ALL4,L252,252,CH_RAW,N,30,1.735980440506989,0.21190913112841914,-0.05189703373775134,True,True,True,True,True,True
YEAR,SMALL,2019,ALL4,L252,252,CH_ANCHOR,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,ALL4,L504,504,H_RUNNERUP,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,ALL4,L504,504,H_NARROWEST,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,ALL4,L504,504,H_ANY,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,ALL4,L504,504,CH_RAW,N,15,1.3131074625051917,0.18307585649429314,-0.0942703518015684,True,True,True,True,True,True
YEAR,SMALL,2019,ALL4,L504,504,CH_ANCHOR,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,ALL4,L756,756,H_RUNNERUP,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,ALL4,L756,756,H_NARROWEST,H,252,2.848108060492706,0.4079180101584525,-0.051874778629986906,True,True,True,True,True,True
YEAR,SMALL,2019,ALL4,L756,756,H_ANY,H,252,2.848108060492706,0.4079180101584525,-0.051874778629986906,True,True,True,True,True,True
YEAR,SMALL,2019,ALL4,L756,756,CH_RAW,H,252,2.848108060492706,0.4079180101584525,-0.051874778629986906,True,True,True,True,True,True
YEAR,SMALL,2019,ALL4,L756,756,CH_ANCHOR,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,ALL4,L1260,1260,H_RUNNERUP,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,ALL4,L1260,1260,H_NARROWEST,H,252,2.848108060492706,0.4079180101584525,-0.051874778629986906,True,True,True,True,True,True
YEAR,SMALL,2019,ALL4,L1260,1260,H_ANY,H,252,2.848108060492706,0.4079180101584525,-0.051874778629986906,True,True,True,True,True,True
YEAR,SMALL,2019,ALL4,L1260,1260,CH_RAW,H,252,2.848108060492706,0.4079180101584525,-0.051874778629986906,True,True,True,True,True,True
YEAR,SMALL,2019,ALL4,L1260,1260,CH_ANCHOR,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,ALL4,L2520,2004,H_RUNNERUP,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,ALL4,L2520,2004,H_NARROWEST,N,30,1.735980440506989,0.21190913112841914,-0.05189703373775134,True,True,True,True,True,True
YEAR,SMALL,2019,ALL4,L2520,2004,H_ANY,N,30,1.735980440506989,0.21190913112841914,-0.05189703373775134,True,True,True,True,True,True
YEAR,SMALL,2019,ALL4,L2520,2004,CH_RAW,N,30,1.735980440506989,0.21190913112841914,-0.05189703373775134,True,True,True,True,True,True
YEAR,SMALL,2019,ALL4,L2520,2004,CH_ANCHOR,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,ALL4,EXPAND,2004,H_RUNNERUP,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,ALL4,EXPAND,2004,H_NARROWEST,N,30,1.735980440506989,0.21190913112841914,-0.05189703373775134,True,True,True,True,True,True
YEAR,SMALL,2019,ALL4,EXPAND,2004,H_ANY,N,30,1.735980440506989,0.21190913112841914,-0.05189703373775134,True,True,True,True,True,True
YEAR,SMALL,2019,ALL4,EXPAND,2004,CH_RAW,N,30,1.735980440506989,0.21190913112841914,-0.05189703373775134,True,True,True,True,True,True
YEAR,SMALL,2019,ALL4,EXPAND,2004,CH_ANCHOR,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,NG,L252,252,H_RUNNERUP,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,NG,L252,252,H_NARROWEST,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,NG,L252,252,H_ANY,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,NG,L252,252,CH_RAW,N,30,1.735980440506989,0.21190913112841914,-0.05189703373775134,True,True,True,True,True,True
YEAR,SMALL,2019,NG,L252,252,CH_ANCHOR,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,NG,L504,504,H_RUNNERUP,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,NG,L504,504,H_NARROWEST,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,NG,L504,504,H_ANY,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,NG,L504,504,CH_RAW,N,15,1.3131074625051917,0.18307585649429314,-0.0942703518015684,True,True,True,True,True,True
YEAR,SMALL,2019,NG,L504,504,CH_ANCHOR,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,NG,L756,756,H_RUNNERUP,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,NG,L756,756,H_NARROWEST,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,NG,L756,756,H_ANY,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,NG,L756,756,CH_RAW,H,252,2.848108060492706,0.4079180101584525,-0.051874778629986906,True,True,True,True,True,True
YEAR,SMALL,2019,NG,L756,756,CH_ANCHOR,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,NG,L1260,1260,H_RUNNERUP,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,NG,L1260,1260,H_NARROWEST,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,NG,L1260,1260,H_ANY,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,NG,L1260,1260,CH_RAW,H,252,2.848108060492706,0.4079180101584525,-0.051874778629986906,True,True,True,True,True,True
YEAR,SMALL,2019,NG,L1260,1260,CH_ANCHOR,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,NG,L2520,2004,H_RUNNERUP,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,NG,L2520,2004,H_NARROWEST,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,NG,L2520,2004,H_ANY,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,NG,L2520,2004,CH_RAW,N,30,1.735980440506989,0.21190913112841914,-0.05189703373775134,True,True,True,True,True,True
YEAR,SMALL,2019,NG,L2520,2004,CH_ANCHOR,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,NG,EXPAND,2004,H_RUNNERUP,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,NG,EXPAND,2004,H_NARROWEST,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,NG,EXPAND,2004,H_ANY,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2019,NG,EXPAND,2004,CH_RAW,N,30,1.735980440506989,0.21190913112841914,-0.05189703373775134,True,True,True,True,True,True
YEAR,SMALL,2019,NG,EXPAND,2004,CH_ANCHOR,CADENCE,W,1.5963821207616744,0.21275515107417453,-0.062251228199829534,False,False,False,False,False,False
YEAR,SMALL,2020,ALL4,L252,252,H_RUNNERUP,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,ALL4,L252,252,H_NARROWEST,H,252,1.2441723014290031,0.38709814151600774,-0.3741183627062966,True,True,True,True,True,True
YEAR,SMALL,2020,ALL4,L252,252,H_ANY,H,252,1.2441723014290031,0.38709814151600774,-0.3741183627062966,True,True,True,True,True,True
YEAR,SMALL,2020,ALL4,L252,252,CH_RAW,H,252,1.2441723014290031,0.38709814151600774,-0.3741183627062966,True,True,True,True,True,True
YEAR,SMALL,2020,ALL4,L252,252,CH_ANCHOR,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,ALL4,L504,504,H_RUNNERUP,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,ALL4,L504,504,H_NARROWEST,H,252,1.2441723014290031,0.38709814151600774,-0.3741183627062966,True,True,True,True,True,True
YEAR,SMALL,2020,ALL4,L504,504,H_ANY,H,252,1.2441723014290031,0.38709814151600774,-0.3741183627062966,True,True,True,True,True,True
YEAR,SMALL,2020,ALL4,L504,504,CH_RAW,H,252,1.2441723014290031,0.38709814151600774,-0.3741183627062966,True,True,True,True,True,True
YEAR,SMALL,2020,ALL4,L504,504,CH_ANCHOR,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,ALL4,L756,756,H_RUNNERUP,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,ALL4,L756,756,H_NARROWEST,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,ALL4,L756,756,H_ANY,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,ALL4,L756,756,CH_RAW,N,30,0.795141390505404,0.20966673401718894,-0.3631259269428533,True,True,True,True,True,True
YEAR,SMALL,2020,ALL4,L756,756,CH_ANCHOR,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,ALL4,L1260,1260,H_RUNNERUP,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,ALL4,L1260,1260,H_NARROWEST,H,252,1.2441723014290031,0.38709814151600774,-0.3741183627062966,True,True,True,True,True,True
YEAR,SMALL,2020,ALL4,L1260,1260,H_ANY,H,252,1.2441723014290031,0.38709814151600774,-0.3741183627062966,True,True,True,True,True,True
YEAR,SMALL,2020,ALL4,L1260,1260,CH_RAW,H,252,1.2441723014290031,0.38709814151600774,-0.3741183627062966,True,True,True,True,True,True
YEAR,SMALL,2020,ALL4,L1260,1260,CH_ANCHOR,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,ALL4,L2520,2256,H_RUNNERUP,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,ALL4,L2520,2256,H_NARROWEST,H,252,1.2441723014290031,0.38709814151600774,-0.3741183627062966,True,True,True,True,True,True
YEAR,SMALL,2020,ALL4,L2520,2256,H_ANY,H,252,1.2441723014290031,0.38709814151600774,-0.3741183627062966,True,True,True,True,True,True
YEAR,SMALL,2020,ALL4,L2520,2256,CH_RAW,N,30,0.795141390505404,0.20966673401718894,-0.3631259269428533,True,True,True,True,True,True
YEAR,SMALL,2020,ALL4,L2520,2256,CH_ANCHOR,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,ALL4,EXPAND,2256,H_RUNNERUP,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,ALL4,EXPAND,2256,H_NARROWEST,H,252,1.2441723014290031,0.38709814151600774,-0.3741183627062966,True,True,True,True,True,True
YEAR,SMALL,2020,ALL4,EXPAND,2256,H_ANY,H,252,1.2441723014290031,0.38709814151600774,-0.3741183627062966,True,True,True,True,True,True
YEAR,SMALL,2020,ALL4,EXPAND,2256,CH_RAW,N,30,0.795141390505404,0.20966673401718894,-0.3631259269428533,True,True,True,True,True,True
YEAR,SMALL,2020,ALL4,EXPAND,2256,CH_ANCHOR,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,NG,L252,252,H_RUNNERUP,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,NG,L252,252,H_NARROWEST,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,NG,L252,252,H_ANY,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,NG,L252,252,CH_RAW,H,252,1.2441723014290031,0.38709814151600774,-0.3741183627062966,True,True,True,True,True,True
YEAR,SMALL,2020,NG,L252,252,CH_ANCHOR,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,NG,L504,504,H_RUNNERUP,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,NG,L504,504,H_NARROWEST,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,NG,L504,504,H_ANY,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,NG,L504,504,CH_RAW,H,252,1.2441723014290031,0.38709814151600774,-0.3741183627062966,True,True,True,True,True,True
YEAR,SMALL,2020,NG,L504,504,CH_ANCHOR,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,NG,L756,756,H_RUNNERUP,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,NG,L756,756,H_NARROWEST,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,NG,L756,756,H_ANY,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,NG,L756,756,CH_RAW,N,30,0.795141390505404,0.20966673401718894,-0.3631259269428533,True,True,True,True,True,True
YEAR,SMALL,2020,NG,L756,756,CH_ANCHOR,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,NG,L1260,1260,H_RUNNERUP,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,NG,L1260,1260,H_NARROWEST,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,NG,L1260,1260,H_ANY,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,NG,L1260,1260,CH_RAW,H,252,1.2441723014290031,0.38709814151600774,-0.3741183627062966,True,True,True,True,True,True
YEAR,SMALL,2020,NG,L1260,1260,CH_ANCHOR,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,NG,L2520,2256,H_RUNNERUP,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,NG,L2520,2256,H_NARROWEST,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,NG,L2520,2256,H_ANY,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,NG,L2520,2256,CH_RAW,N,30,0.795141390505404,0.20966673401718894,-0.3631259269428533,True,True,True,True,True,True
YEAR,SMALL,2020,NG,L2520,2256,CH_ANCHOR,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,NG,EXPAND,2256,H_RUNNERUP,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,NG,EXPAND,2256,H_NARROWEST,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,NG,EXPAND,2256,H_ANY,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2020,NG,EXPAND,2256,CH_RAW,N,30,0.795141390505404,0.20966673401718894,-0.3631259269428533,True,True,True,True,True,True
YEAR,SMALL,2020,NG,EXPAND,2256,CH_ANCHOR,CADENCE,W,0.8061345657066021,0.21448086012559386,-0.35814054180328125,False,False,False,False,False,False
YEAR,SMALL,2021,ALL4,L252,252,H_RUNNERUP,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,ALL4,L252,252,H_NARROWEST,H,252,0.9964714954063826,0.19898204935153974,-0.12420619240999531,True,True,True,True,True,True
YEAR,SMALL,2021,ALL4,L252,252,H_ANY,H,252,0.9964714954063826,0.19898204935153974,-0.12420619240999531,True,True,True,True,True,True
YEAR,SMALL,2021,ALL4,L252,252,CH_RAW,H,252,0.9964714954063826,0.19898204935153974,-0.12420619240999531,True,True,True,True,True,True
YEAR,SMALL,2021,ALL4,L252,252,CH_ANCHOR,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,ALL4,L504,504,H_RUNNERUP,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,ALL4,L504,504,H_NARROWEST,H,252,0.9964714954063826,0.19898204935153974,-0.12420619240999531,True,True,True,True,True,True
YEAR,SMALL,2021,ALL4,L504,504,H_ANY,H,252,0.9964714954063826,0.19898204935153974,-0.12420619240999531,True,True,True,True,True,True
YEAR,SMALL,2021,ALL4,L504,504,CH_RAW,H,252,0.9964714954063826,0.19898204935153974,-0.12420619240999531,True,True,True,True,True,True
YEAR,SMALL,2021,ALL4,L504,504,CH_ANCHOR,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,ALL4,L756,756,H_RUNNERUP,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,ALL4,L756,756,H_NARROWEST,H,252,0.9964714954063826,0.19898204935153974,-0.12420619240999531,True,True,True,True,True,True
YEAR,SMALL,2021,ALL4,L756,756,H_ANY,H,252,0.9964714954063826,0.19898204935153974,-0.12420619240999531,True,True,True,True,True,True
YEAR,SMALL,2021,ALL4,L756,756,CH_RAW,N,30,0.9772345553802969,0.19954286166576374,-0.1016559157990038,True,True,True,True,True,True
YEAR,SMALL,2021,ALL4,L756,756,CH_ANCHOR,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,ALL4,L1260,1260,H_RUNNERUP,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,ALL4,L1260,1260,H_NARROWEST,H,252,0.9964714954063826,0.19898204935153974,-0.12420619240999531,True,True,True,True,True,True
YEAR,SMALL,2021,ALL4,L1260,1260,H_ANY,H,252,0.9964714954063826,0.19898204935153974,-0.12420619240999531,True,True,True,True,True,True
YEAR,SMALL,2021,ALL4,L1260,1260,CH_RAW,H,252,0.9964714954063826,0.19898204935153974,-0.12420619240999531,True,True,True,True,True,True
YEAR,SMALL,2021,ALL4,L1260,1260,CH_ANCHOR,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,ALL4,L2520,2509,H_RUNNERUP,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,ALL4,L2520,2509,H_NARROWEST,H,252,0.9964714954063826,0.19898204935153974,-0.12420619240999531,True,True,True,True,True,True
YEAR,SMALL,2021,ALL4,L2520,2509,H_ANY,H,252,0.9964714954063826,0.19898204935153974,-0.12420619240999531,True,True,True,True,True,True
YEAR,SMALL,2021,ALL4,L2520,2509,CH_RAW,N,30,0.9772345553802969,0.19954286166576374,-0.1016559157990038,True,True,True,True,True,True
YEAR,SMALL,2021,ALL4,L2520,2509,CH_ANCHOR,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,ALL4,EXPAND,2509,H_RUNNERUP,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,ALL4,EXPAND,2509,H_NARROWEST,H,252,0.9964714954063826,0.19898204935153974,-0.12420619240999531,True,True,True,True,True,True
YEAR,SMALL,2021,ALL4,EXPAND,2509,H_ANY,H,252,0.9964714954063826,0.19898204935153974,-0.12420619240999531,True,True,True,True,True,True
YEAR,SMALL,2021,ALL4,EXPAND,2509,CH_RAW,N,30,0.9772345553802969,0.19954286166576374,-0.1016559157990038,True,True,True,True,True,True
YEAR,SMALL,2021,ALL4,EXPAND,2509,CH_ANCHOR,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,NG,L252,252,H_RUNNERUP,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,NG,L252,252,H_NARROWEST,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,NG,L252,252,H_ANY,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,NG,L252,252,CH_RAW,H,252,0.9964714954063826,0.19898204935153974,-0.12420619240999531,True,True,True,True,True,True
YEAR,SMALL,2021,NG,L252,252,CH_ANCHOR,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,NG,L504,504,H_RUNNERUP,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,NG,L504,504,H_NARROWEST,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,NG,L504,504,H_ANY,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,NG,L504,504,CH_RAW,H,252,0.9964714954063826,0.19898204935153974,-0.12420619240999531,True,True,True,True,True,True
YEAR,SMALL,2021,NG,L504,504,CH_ANCHOR,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,NG,L756,756,H_RUNNERUP,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,NG,L756,756,H_NARROWEST,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,NG,L756,756,H_ANY,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,NG,L756,756,CH_RAW,N,30,0.9772345553802969,0.19954286166576374,-0.1016559157990038,True,True,True,True,True,True
YEAR,SMALL,2021,NG,L756,756,CH_ANCHOR,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,NG,L1260,1260,H_RUNNERUP,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,NG,L1260,1260,H_NARROWEST,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,NG,L1260,1260,H_ANY,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,NG,L1260,1260,CH_RAW,H,252,0.9964714954063826,0.19898204935153974,-0.12420619240999531,True,True,True,True,True,True
YEAR,SMALL,2021,NG,L1260,1260,CH_ANCHOR,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,NG,L2520,2509,H_RUNNERUP,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,NG,L2520,2509,H_NARROWEST,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,NG,L2520,2509,H_ANY,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,NG,L2520,2509,CH_RAW,N,30,0.9772345553802969,0.19954286166576374,-0.1016559157990038,True,True,True,True,True,True
YEAR,SMALL,2021,NG,L2520,2509,CH_ANCHOR,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,NG,EXPAND,2509,H_RUNNERUP,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,NG,EXPAND,2509,H_NARROWEST,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,NG,EXPAND,2509,H_ANY,CADENCE,W,0.9397741012107113,0.20362315688723998,-0.10973042669206723,False,False,False,False,False,False
YEAR,SMALL,2021,NG,EXPAND,2509,CH_RAW,N,30,0.9772345553802969,0.19954286166576374,-0.1016559157990038,True,True,True,True,True,True
