uni,book,g,B,cost,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,TO,gross,bind_rate,m_H1,m_H2,m_OOS,m_DD,m_CAGR,binds,z,f4b,p4b,p4b_oos,p4a,arm
universe.json(56),C2/CAND20,1.0,0.3,25,0.14678989044830448,0.9687859676437296,-0.24318768023306747,0.9507159023750934,0.9896472855526118,0.8544671117176167,0.1704360751137881,1.0553727963378672,-0.24318768023306747,12.80058983719146,0.9536667487912306,0.02566735112936345,-0.005902788286734961,0.15310093811796655,0.1709541268856034,-0.04088394502902465,0.039990920720699416,DD,-4.088394502902465,"H1,DD",False,False,False,g1.00/B0.30
universe.json(56),C2/CAND20,1.0,0.2,5,0.17591107704392916,1.1406355415248075,-0.23034945304474153,1.1214881182231975,1.163156600049249,1.0243028322726444,0.2017560808815393,1.229292261051309,-0.23034945304474164,12.53736165414815,0.9463084975870402,0.18275154004106775,0.16486942756136913,0.32661025261460375,0.3448735915990453,-0.028045717840698703,0.0691121073163241,DD,-2.80457178406987,DD,False,False,False,g1.00/B0.20
universe.json(56),C2/CAND20,1.0,0.2,10,0.16856930344017873,1.0995739669358768,-0.23078346992919263,1.0772740970394552,1.124575609786668,0.9799763754183269,0.19430981420465598,1.190517325990506,-0.23078346992919252,12.53736165414815,0.9463084975870402,0.18275154004106775,0.12065540637762684,0.28802926235202264,0.3060986565382422,-0.028479734725149808,0.06177033371257366,DD,-2.8479734725149806,DD,False,False,False,g1.00/B0.20
universe.json(56),C2/CAND20,1.0,0.2,25,0.146811476844952,0.9761509764510271,-0.23208462346966585,0.9443604435850944,1.0086184137809608,0.8467562146601993,0.17224027792326568,1.0739584543546816,-0.23208462346966585,12.53736165414815,0.9463084975870402,0.18275154004106775,-0.012258247076733952,0.17207206634631556,0.18953978490241785,-0.02978088826562303,0.04001250711734693,DD,-2.9780888265623027,"H1,DD",False,False,False,g1.00/B0.20
universe.json(56),C2/CAND20,1.0,0.1,5,0.15814228816902975,1.1246311377543075,-0.20239860521395026,1.0938633392428065,1.1570862871945016,0.9825506510997862,0.18521785576618255,1.2317760961059112,-0.20239860521395026,9.589238803535764,0.8501973931430385,0.7926078028747433,0.13724464858097818,0.3205399397598563,0.34735742665364744,-9.487000990743288e-05,0.05134331844142469,DD,-0.009487000990743288,DD,False,False,False,g1.00/B0.10
universe.json(56),C2/CAND20,1.0,0.1,10,0.152607215487359,1.0902690197930411,-0.2026982365762654,1.056509105197465,1.1250966331577685,0.945381942969052,0.17957810103397542,1.199350155643838,-0.20269823657626518,9.589238803535764,0.8501973931430385,0.7926078028747433,0.09989041453563674,0.28855028572312325,0.3149314861915742,-0.00039450137222257764,0.04580824575975394,DD,-0.039450137222257764,DD,False,False,False,g1.00/B0.10
universe.json(56),C2/CAND20,1.0,0.1,25,0.13615678832741263,0.9870281157279406,-0.20359673609790208,0.9442753380231841,1.028985643148666,0.8337333265663844,0.16281587142474252,1.1019127030671103,-0.20359673609790185,9.589238803535764,0.8501973931430385,0.7926078028747433,-0.012343352638644278,0.19243929571402063,0.21749403361484654,-0.001293000893859253,0.02935781859980756,H1,-0.24686705277288556,"H1,DD",False,False,False,g1.00/B0.10
universe.json(56),C46/frac.85,0.55,inf,5,0.0868953202582814,1.117590584422823,-0.12320335350897993,1.137400210825264,1.1039305779304018,1.0421674773851888,0.09454713219418376,1.1767918595608728,-0.12320335350897971,7.080688313757106,0.5491972623461245,0.0,0.18078152016343574,0.26738423049575655,0.29237319010860907,0.0791003816950629,-0.019903649469323673,CAGR,-1.9903649469323672,CAGR,False,False,True,g0.55/Binf
universe.json(56),C46/frac.85,0.55,inf,10,0.08305505486957032,1.071715867384064,-0.12361606363132271,1.0911632248267973,1.058215873721787,0.9952393900829424,0.09063568206332207,1.1316973889391237,-0.12361606363132271,7.080688313757106,0.5491972623461245,0.0,0.13454453416496892,0.22166952628714176,0.24727871948685998,0.07868767157272011,-0.023743914858034745,CAGR,-2.3743914858034745,CAGR,False,False,True,g0.55/Binf
universe.json(56),C46/frac.85,0.55,inf,25,0.07161291169383155,0.9337850568250654,-0.12485367625375687,0.9521464203601331,0.9207649242457187,0.8541789403622274,0.07898230394575267,0.9960845825652794,-0.1248536762537572,7.080688313757106,0.5491972623461245,0.0,-0.00447227030169528,0.08421857681107336,0.11166591311301566,0.07745005895028595,-0.03518605803377352,CAGR,-3.5186058033773517,"H1,CAGR",False,False,True,g0.55/Binf
universe.json(56),C46/frac.85,0.55,0.3,5,0.0868005694824916,1.1187361362411319,-0.12402104427964944,1.137400210825264,1.1057838538894027,1.0421674773851888,0.09437294499603,1.178933105439961,-0.12402104427964944,7.0521401843097005,0.5487438701618484,0.006160164271047228,0.18078152016343574,0.2692375064547574,0.2945144359876972,0.07828269092439338,-0.01999840024511347,CAGR,-1.999840024511347,CAGR,False,False,True,g0.55/B0.30
universe.json(56),C46/frac.85,0.55,0.3,10,0.08297608369998777,1.072944382844458,-0.12439291521606488,1.0911632248267973,1.0602375275720632,0.9952393900829424,0.0904905086775325,1.1339939903802925,-0.12439291521606455,7.0521401843097005,0.5487438701618484,0.006160164271047228,0.13454453416496892,0.22369118013741796,0.2495753209280287,0.07791081998797794,-0.0238228860276173,CAGR,-2.38228860276173,CAGR,False,False,True,g0.55/B0.30
