panel,theta,cad,family,split,window,n,c_bar,gap0_pp,pred0_pp,resid0_pp
SMALL439,0.0,Q,MA-THRESH,2018-12-31,IS,2004,0.5687421733632049,-3.0066334361109615,-2.7733254912851724,-0.2333079448257891
SMALL439,0.0,Q,MA-THRESH,2018-12-31,OOS,1930,0.45020408234508574,-7.661549356136277,-6.3525395050456845,-1.3090098510905923
SMALL439,0.0,Q,MA-THRESH,2020-12-31,IS,2509,0.529944670542917,-5.900442679205931,-4.295223745422194,-1.6052189337837364
SMALL439,0.0,Q,MA-THRESH,2020-12-31,OOS,1425,0.47650667786224515,-4.1281272692202275,-4.43007178891317,0.30194451969294267
SMALL439,0.0,Q,QUANTILE-M,2012-12-31,IS,494,0.5041474302009687,0.6697643626145777,0.7634372983916449,-0.09367293577706715
SMALL439,0.0,Q,QUANTILE-M,2012-12-31,OOS,3440,0.5085596927334508,-4.760228729832217,-4.775997691142564,0.01576896131034733
SMALL439,0.0,Q,QUANTILE-M,2014-12-31,IS,998,0.5065378974839415,-3.9151222065935576,-3.869399417189645,-0.0457227894039125
SMALL439,0.0,Q,QUANTILE-M,2014-12-31,OOS,2936,0.5085045476271716,-4.07106204826666,-4.0953196593241925,0.024257611057532102
SMALL439,0.0,Q,QUANTILE-M,2016-12-31,IS,1502,0.5065440355455032,-3.439205074605467,-3.4040246244377848,-0.03518045016768223
SMALL439,0.0,Q,QUANTILE-M,2016-12-31,OOS,2432,0.5089083191336364,-4.403064210024321,-4.433899287992227,0.030835077967905633
SMALL439,0.0,Q,QUANTILE-M,2018-12-31,IS,2004,0.5063583794773083,-2.9958611139435876,-2.9848812858548124,-0.010979828088775179
SMALL439,0.0,Q,QUANTILE-M,2018-12-31,OOS,1930,0.5097160523574215,-5.142148187675377,-5.159813016974191,0.017664829298813522
SMALL439,0.0,Q,QUANTILE-M,2020-12-31,IS,2509,0.5075713644246639,-3.855372294603998,-3.92646646464323,0.07109417003923202
SMALL439,0.0,Q,QUANTILE-M,2020-12-31,OOS,1425,0.5087702597760475,-4.342709105789133,-4.234981535047333,-0.10772757074180017
SMALL439,0.0,Q,QUANTILE-F,2012-12-31,IS,494,0.5027396700203256,0.7066947935747248,0.806138960356062,-0.09944416678133727
SMALL439,0.0,Q,QUANTILE-F,2012-12-31,OOS,3440,0.5070516222670557,-4.77205186277021,-4.789824049441349,0.01777218667113889
SMALL439,0.0,Q,QUANTILE-F,2014-12-31,IS,998,0.5050831785733643,-3.897439737249808,-3.850995653827338,-0.04644408342246997
SMALL439,0.0,Q,QUANTILE-F,2014-12-31,OOS,2936,0.50699521981352,-4.083713226604524,-4.109403773915976,0.02569054731145215
SMALL439,0.0,Q,QUANTILE-F,2016-12-31,IS,1502,0.5047951166671436,-3.4356179669969844,-3.3971532643705338,-0.03846470262645063
SMALL439,0.0,Q,QUANTILE-F,2016-12-31,OOS,2432,0.5075693718563579,-4.41342696760858,-4.447394620594447,0.03396765298586679
SMALL439,0.0,Q,QUANTILE-F,2018-12-31,IS,2004,0.5046384038226236,-3.0010547988833736,-2.9898112425624124,-0.01124355632096119
SMALL439,0.0,Q,QUANTILE-F,2018-12-31,OOS,1930,0.5084536872166708,-5.146726025697856,-5.165471536416333,0.01874551071847641
SMALL439,0.0,Q,QUANTILE-F,2020-12-31,IS,2509,0.5059723232951252,-3.863070621100406,-3.9351617863253363,0.07209116522493009
SMALL439,0.0,Q,QUANTILE-F,2020-12-31,OOS,1425,0.5074571357482407,-4.342677480147605,-4.2355569919576785,-0.10712048818992681
SMALL439,-0.06,W,MA-THRESH,2012-12-31,IS,494,0.6664965601365218,-0.6439682734680097,0.5408631499558059,-1.1848314234238155
SMALL439,-0.06,W,MA-THRESH,2012-12-31,OOS,3440,0.618671859953165,-3.009637696739631,-3.0452351586564674,0.03559746191683644
SMALL439,-0.06,W,MA-THRESH,2014-12-31,IS,998,0.7152808763105285,-2.582371851667764,-2.294994409031337,-0.2873774426364273
SMALL439,-0.06,W,MA-THRESH,2014-12-31,OOS,2936,0.5938794905955115,-2.7293454073533896,-2.5428194712541874,-0.1865259360992022
SMALL439,-0.06,W,MA-THRESH,2016-12-31,IS,1502,0.6785573506111092,-1.7473787127046947,-1.949566762749888,0.20218805004519336
SMALL439,-0.06,W,MA-THRESH,2016-12-31,OOS,2432,0.5914010519442612,-3.2786005607791324,-2.9078633974090495,-0.3707371633700829
SMALL439,-0.06,W,MA-THRESH,2018-12-31,IS,2004,0.6746316406763878,-1.267068824253359,-1.522422315971128,0.2553534917177691
SMALL439,-0.06,W,MA-THRESH,2018-12-31,OOS,1930,0.5728076119330818,-4.213017541866648,-3.802545839750837,-0.4104717021158111
SMALL439,-0.06,W,MA-THRESH,2020-12-31,IS,2509,0.647486970257157,-2.0587371458000048,-2.196993711184958,0.13825656538495323
SMALL439,-0.06,W,MA-THRESH,2020-12-31,OOS,1425,0.5845162740849983,-3.813851457353734,-3.139699988341915,-0.6741514690118189
SMALL439,-0.06,W,QUANTILE-M,2012-12-31,IS,494,0.6254843018265945,0.27604332840291956,0.318879135344563,-0.04283580694164346
SMALL439,-0.06,W,QUANTILE-M,2012-12-31,OOS,3440,0.6253738377911882,-3.431868941560845,-3.4303731489280453,-0.0014957926327996418
SMALL439,-0.06,W,QUANTILE-M,2014-12-31,IS,998,0.6258350304166553,-3.272838694009339,-3.239611333210135,-0.033227360799203964
SMALL439,-0.06,W,QUANTILE-M,2014-12-31,OOS,2936,0.625235656249388,-2.8224064140323746,-2.8240385994451778,0.0016321854128031887
SMALL439,-0.06,W,QUANTILE-M,2016-12-31,IS,1502,0.6256609154787381,-2.7180375577047444,-2.6972234944698803,-0.020814063234864122
SMALL439,-0.06,W,QUANTILE-M,2016-12-31,OOS,2432,0.6252189769962831,-3.072049641143737,-3.0737202448065437,0.0016706036628066911
SMALL439,-0.06,W,QUANTILE-M,2018-12-31,IS,2004,0.6256133668783713,-2.135079192137157,-2.1236073398820166,-0.011471852255140469
SMALL439,-0.06,W,QUANTILE-M,2018-12-31,OOS,1930,0.6251533989014347,-3.7974223598224777,-3.796103339220558,-0.0013190206019197959
SMALL439,-0.06,W,QUANTILE-M,2020-12-31,IS,2509,0.625580994791158,-2.8884072288507756,-2.885085517620456,-0.003321711230319657
SMALL439,-0.06,W,QUANTILE-M,2020-12-31,OOS,1425,0.6250473902968489,-3.0203700845164994,-3.0068071601757618,-0.013562924340737581
SMALL439,-0.06,W,QUANTILE-F,2012-12-31,IS,494,0.6237419368888852,0.27935160017502625,0.32934510401565475,-0.049993503840628506
SMALL439,-0.06,W,QUANTILE-F,2012-12-31,OOS,3440,0.6239827411358914,-3.4419307592465254,-3.43940210819893,-0.002528651047595254
SMALL439,-0.06,W,QUANTILE-F,2014-12-31,IS,998,0.6238737962848139,-3.2733300318705583,-3.2377048257227203,-0.03562520614783793
SMALL439,-0.06,W,QUANTILE-F,2014-12-31,OOS,2936,0.6239792566888049,-2.833200558003579,-2.833857665399342,0.000657107395762857
SMALL439,-0.06,W,QUANTILE-F,2016-12-31,IS,1502,0.6238605309297922,-2.7247887415505767,-2.7019621967104612,-0.02282654484011548
SMALL439,-0.06,W,QUANTILE-F,2016-12-31,OOS,2432,0.6240093046357021,-3.0812125622969644,-3.0815149869755976,0.000302424678633173
SMALL439,-0.06,W,QUANTILE-F,2018-12-31,IS,2004,0.6238404222460374,-2.138514254720625,-2.124037315265781,-0.014476939454843851
SMALL439,-0.06,W,QUANTILE-F,2018-12-31,OOS,1930,0.6240688809064853,-3.8109783624223903,-3.808275375091874,-0.0027029873305162155
SMALL439,-0.06,W,QUANTILE-F,2020-12-31,IS,2509,0.6239119461629103,-2.895183150508518,-2.8896315127187933,-0.005551637789724673
SMALL439,-0.06,W,QUANTILE-F,2020-12-31,OOS,1425,0.6240239111633921,-3.0311769004244926,-3.017347721154273,-0.013829179270219427
SMALL439,-0.06,M,MA-THRESH,2012-12-31,IS,494,0.6787849185286121,-0.4472483752997025,0.05813635933631378,-0.5053847346360163
SMALL439,-0.06,M,MA-THRESH,2012-12-31,OOS,3440,0.6198648952395167,-3.7230522061703075,-3.500692807352479,-0.2223593988178285
SMALL439,-0.06,M,MA-THRESH,2014-12-31,IS,998,0.7229390826635487,-2.4191887663447043,-2.5123955269573894,0.09320676061268518
SMALL439,-0.06,M,MA-THRESH,2014-12-31,OOS,2936,0.5947417523429327,-3.576320857523907,-3.0809174585107346,-0.4954033990131723
SMALL439,-0.06,M,MA-THRESH,2016-12-31,IS,1502,0.6827467803658896,-2.145855843970468,-2.471932561311485,0.3260767173410173
SMALL439,-0.06,M,MA-THRESH,2016-12-31,OOS,2432,0.5929972554553888,-3.9884372741932017,-3.2903053988330377,-0.698131875360164
SMALL439,-0.06,M,MA-THRESH,2018-12-31,IS,2004,0.6800151270482039,-1.6669644159073238,-2.029224495779669,0.3622600798723452
SMALL439,-0.06,M,MA-THRESH,2018-12-31,OOS,1930,0.5724894687940265,-4.998245570165638,-4.154513150072203,-0.8437324200934349
SMALL439,-0.06,M,MA-THRESH,2020-12-31,IS,2509,0.6490957567648441,-3.0332924763808222,-2.8648858556366896,-0.1684066207441326
SMALL439,-0.06,M,MA-THRESH,2020-12-31,OOS,1425,0.5888236741432127,-3.7299039831997893,-3.1341412143583325,-0.5957627688414568
SMALL439,-0.06,M,QUANTILE-M,2012-12-31,IS,494,0.6245774646677692,-0.7848622884074175,-0.6210948170748409,-0.16376747133257652
SMALL439,-0.06,M,QUANTILE-M,2012-12-31,OOS,3440,0.6260062660520993,-3.493971189043976,-3.4712457259447715,-0.022725463099204646
SMALL439,-0.06,M,QUANTILE-M,2014-12-31,IS,998,0.6259579571897883,-3.8179109351659024,-3.7259034519823597,-0.09200748318354268
SMALL439,-0.06,M,QUANTILE-M,2014-12-31,OOS,2936,0.6257822825237367,-2.9094887442507433,-2.8869285884439266,-0.022560155806816695
SMALL439,-0.06,M,QUANTILE-M,2016-12-31,IS,1502,0.6258590553570988,-3.212458655939887,-3.1425272766406387,-0.06993137929924842
SMALL439,-0.06,M,QUANTILE-M,2016-12-31,OOS,2432,0.6258069579024412,-3.091167295518149,-3.0697308906597165,-0.021436404858432567
SMALL439,-0.06,M,QUANTILE-M,2018-12-31,IS,2004,0.6257736876827914,-2.5961290620452493,-2.545399006326976,-0.05073005571827327
SMALL439,-0.06,M,QUANTILE-M,2018-12-31,OOS,1930,0.6258820480045522,-3.7138760856498365,-3.685149888412842,-0.028726197236994544
SMALL439,-0.06,M,QUANTILE-M,2020-12-31,IS,2509,0.6259814087831005,-3.2287629184291955,-3.198816668905291,-0.029946249523904456
SMALL439,-0.06,M,QUANTILE-M,2020-12-31,OOS,1425,0.6255547144760004,-2.9775232722407674,-2.919789101454784,-0.05773417078598353
SMALL439,-0.06,M,QUANTILE-F,2012-12-31,IS,494,0.6227028853066973,-0.800842488053255,-0.6353019735345633,-0.16554051451869167
SMALL439,-0.06,M,QUANTILE-F,2012-12-31,OOS,3440,0.6246182872742209,-3.5206008624936835,-3.494870211909107,-0.025730650584576686
SMALL439,-0.06,M,QUANTILE-F,2014-12-31,IS,998,0.6239673308917095,-3.8430220069437526,-3.747996289374478,-0.0950257175692748
SMALL439,-0.06,M,QUANTILE-F,2014-12-31,OOS,2936,0.6245172811086178,-2.934719297967292,-2.9102591698351388,-0.024460128132153258
SMALL439,-0.06,M,QUANTILE-F,2016-12-31,IS,1502,0.6240387497841084,-3.241041759967178,-3.167448851486121,-0.07359290848105715
SMALL439,-0.06,M,QUANTILE-F,2016-12-31,OOS,2432,0.6245871428409118,-3.1143453904255436,-3.091205954725962,-0.023139435699581767
SMALL439,-0.06,M,QUANTILE-F,2018-12-31,IS,2004,0.6240266652647345,-2.622746131591014,-2.570229944373237,-0.052516187217777066
SMALL439,-0.06,M,QUANTILE-F,2018-12-31,OOS,1930,0.6247423297276167,-3.737601230890686,-3.7047506811891395,-0.03285054970154633
SMALL439,-0.06,M,QUANTILE-F,2020-12-31,IS,2509,0.6243441093958619,-3.2532770647284215,-3.219758882223056,-0.033518182505365424
SMALL439,-0.06,M,QUANTILE-F,2020-12-31,OOS,1425,0.624437026730253,-3.0040139600735705,-2.945982325800145,-0.0580316342734255
SMALL439,-0.06,Q,MA-THRESH,2012-12-31,IS,494,0.6877736726219887,-2.563260706044601,-0.11055066953726822,-2.452710036507333
SMALL439,-0.06,Q,MA-THRESH,2012-12-31,OOS,3440,0.6162050150640878,-5.002749067503598,-4.132360029959825,-0.8703890375437728
SMALL439,-0.06,Q,MA-THRESH,2014-12-31,IS,998,0.7292784619662422,-3.3902737499840407,-2.480573073979553,-0.9097006760044879
SMALL439,-0.06,Q,MA-THRESH,2014-12-31,OOS,2936,0.5898111515849505,-5.109942764283759,-3.880920261993226,-1.2290225022905332
SMALL439,-0.06,Q,MA-THRESH,2016-12-31,IS,1502,0.6860716181811147,-3.180024837016826,-2.6302986634547443,-0.5497261735620818
SMALL439,-0.06,Q,MA-THRESH,2016-12-31,OOS,2432,0.5875928764752014,-5.6033902594758045,-4.131493037674594,-1.4718972218012105
SMALL439,-0.06,Q,MA-THRESH,2018-12-31,IS,2004,0.6870143401223426,-2.81505219739,-2.3527412574925854,-0.46231093989741456
SMALL439,-0.06,Q,MA-THRESH,2018-12-31,OOS,1930,0.5609993308241188,-6.644135045944766,-5.003127970349275,-1.6410070755954909
SMALL439,-0.06,Q,MA-THRESH,2020-12-31,IS,2509,0.6470141365342225,-5.3465152898271695,-3.5138027843366837,-1.8327125054904858
SMALL439,-0.06,Q,MA-THRESH,2020-12-31,OOS,1425,0.586769808793937,-3.4981035275166272,-3.467707948898635,-0.030395578617992136
SMALL439,-0.06,Q,QUANTILE-M,2012-12-31,IS,494,0.6260953780716642,-0.5596075543337964,-0.48941902393884185,-0.07018853039495454
SMALL439,-0.06,Q,QUANTILE-M,2012-12-31,OOS,3440,0.6287691913270621,-3.764994424717405,-3.7922569431990016,0.027262518481596665
SMALL439,-0.06,Q,QUANTILE-M,2014-12-31,IS,998,0.6280402526100918,-3.7956004563497903,-3.7714621950967864,-0.02413826125300389
SMALL439,-0.06,Q,QUANTILE-M,2014-12-31,OOS,2936,0.6285670854317521,-3.1864630360133095,-3.2174982707009914,0.03103523468768188
SMALL439,-0.06,Q,QUANTILE-M,2016-12-31,IS,1502,0.6273516145842141,-3.1903555891957813,-3.16309219281361,-0.027263396382171123
SMALL439,-0.06,Q,QUANTILE-M,2016-12-31,OOS,2432,0.6291015665407097,-3.4331835265273725,-3.4770561114278786,0.04387258490050616
SMALL439,-0.06,Q,QUANTILE-M,2018-12-31,IS,2004,0.6272422404864182,-2.8293984109784898,-2.832585029136392,0.0031866181579021102
SMALL439,-0.06,Q,QUANTILE-M,2018-12-31,OOS,1930,0.6296703031076235,-3.883151729898926,-3.911041331804399,0.02788960190547307
SMALL439,-0.06,Q,QUANTILE-M,2020-12-31,IS,2509,0.6282991041830351,-3.4264629436776994,-3.5127325667569265,0.08626962307922703
SMALL439,-0.06,Q,QUANTILE-M,2020-12-31,OOS,1425,0.6286699526577265,-3.188793906472709,-3.0846902040906343,-0.10410370238207456
SMALL439,-0.06,Q,QUANTILE-F,2012-12-31,IS,494,0.6240224475015397,-0.6097197706254054,-0.5289417806030761,-0.08077799002232933
SMALL439,-0.06,Q,QUANTILE-F,2012-12-31,OOS,3440,0.6271938951279399,-3.7593120638906408,-3.7847357280721194,0.025423664181478678
SMALL439,-0.06,Q,QUANTILE-F,2014-12-31,IS,998,0.6259466567225349,-3.791689120460884,-3.7568034715024012,-0.03488564895848256
SMALL439,-0.06,Q,QUANTILE-F,2014-12-31,OOS,2936,0.6270842387250626,-3.1905534265629143,-3.2219729714927148,0.03141954492980048
SMALL439,-0.06,Q,QUANTILE-F,2016-12-31,IS,1502,0.6254008444720371,-3.200633298373834,-3.1682848849993617,-0.03234841337447225
SMALL439,-0.06,Q,QUANTILE-F,2016-12-31,OOS,2432,0.6276570805546356,-3.4302436759372723,-3.4729414210406873,0.04269774510341495
SMALL439,-0.06,Q,QUANTILE-F,2018-12-31,IS,2004,0.6252526857001236,-2.823520411836178,-2.824184246915351,0.000663835079173225
SMALL439,-0.06,Q,QUANTILE-F,2018-12-31,OOS,1930,0.6283977752138997,-3.894000612299875,-3.9181135564891223,0.024112944189247365
SMALL439,-0.06,Q,QUANTILE-F,2020-12-31,IS,2509,0.6264543210995509,-3.422693515991826,-3.5045575213654256,0.08186400537359972
SMALL439,-0.06,Q,QUANTILE-F,2020-12-31,OOS,1425,0.6273966292400707,-3.201182989854301,-3.0979831900472155,-0.10319979980708549
SMALL439,-0.12,W,MA-THRESH,2012-12-31,IS,494,0.7680657349666009,-1.0464119813095918,0.20515838393690977,-1.2515703652465016
SMALL439,-0.12,W,MA-THRESH,2012-12-31,OOS,3440,0.7173347908232274,-2.6751111395570737,-2.4212475082175278,-0.2538636313395459
SMALL439,-0.12,W,MA-THRESH,2014-12-31,IS,998,0.80704958470881,-1.9988204368204698,-1.6211723261597921,-0.3776481106606777
SMALL439,-0.12,W,MA-THRESH,2014-12-31,OOS,2936,0.6953748869094041,-2.6103037486911784,-2.1160426301288338,-0.49426111856234467
SMALL439,-0.12,W,MA-THRESH,2016-12-31,IS,1502,0.7738221647924053,-1.629113030842877,-1.5525129127926363,-0.0766001180502407
SMALL439,-0.12,W,MA-THRESH,2016-12-31,OOS,2432,0.6927529860144778,-2.969385057098206,-2.332746991681778,-0.6366380654164283
SMALL439,-0.12,W,MA-THRESH,2018-12-31,IS,2004,0.7705666033736078,-1.1813293804661562,-1.2671821019268892,0.08585272146073297
SMALL439,-0.12,W,MA-THRESH,2018-12-31,OOS,1930,0.6750469846345556,-3.8137575291817383,-3.0016138715777796,-0.8121436576039587
SMALL439,-0.12,W,MA-THRESH,2020-12-31,IS,2509,0.7445217434404124,-2.150120310558834,-1.8693447370940808,-0.28077557346475324
SMALL439,-0.12,W,MA-THRESH,2020-12-31,OOS,1425,0.6870534029567775,-2.995548384725777,-2.283189881506087,-0.71235850321969
SMALL439,-0.12,W,QUANTILE-M,2012-12-31,IS,494,0.7250937025033612,-0.1935774733835327,-0.1559700060957514,-0.037607467287781304
SMALL439,-0.12,W,QUANTILE-M,2012-12-31,OOS,3440,0.7249633767406195,-2.4566850344430957,-2.4575750070788382,0.0008899726357425308
SMALL439,-0.12,W,QUANTILE-M,2014-12-31,IS,998,0.725405213528019,-2.6085309384866084,-2.5886228154327284,-0.01990812305388001
SMALL439,-0.12,W,QUANTILE-M,2014-12-31,OOS,2936,0.7248351164589335,-2.0051840304134094,-2.0058602314607876,0.0006762010473781999
SMALL439,-0.12,W,QUANTILE-M,2016-12-31,IS,1502,0.7253608948453195,-2.0985308688116433,-2.0868472671411453,-0.011683601670497978
SMALL439,-0.12,W,QUANTILE-M,2016-12-31,OOS,2432,0.7247443425027639,-2.192722612555653,-2.1931257974546536,0.00040318489900048604
SMALL439,-0.12,W,QUANTILE-M,2018-12-31,IS,2004,0.7251942329544254,-1.5991822934629196,-1.592364043997363,-0.006818249465556647
SMALL439,-0.12,W,QUANTILE-M,2018-12-31,OOS,1930,0.7247570270381986,-2.7564241058291916,-2.7557690324387485,-0.0006550733904431283
SMALL439,-0.12,W,QUANTILE-M,2020-12-31,IS,2509,0.7251826042084426,-2.165197894161719,-2.1663555000086765,0.0011576058469575656
SMALL439,-0.12,W,QUANTILE-M,2020-12-31,OOS,1425,0.7246225621511642,-2.1415763290984158,-2.1276504250142825,-0.0139259040841333
SMALL439,-0.12,W,QUANTILE-F,2012-12-31,IS,494,0.7233362145837501,-0.17790201557268404,-0.13687340072934262,-0.041028614843341416
SMALL439,-0.12,W,QUANTILE-F,2012-12-31,OOS,3440,0.7235093143582338,-2.4698111630122144,-2.4686766363220425,-0.0011345266901718887
SMALL439,-0.12,W,QUANTILE-F,2014-12-31,IS,998,0.723435233380363,-2.6238877085078327,-2.5943587001306945,-0.029529008377138233
SMALL439,-0.12,W,QUANTILE-F,2014-12-31,OOS,2936,0.7235053707367488,-2.0122263599478662,-2.0138567209250224,0.0016303609771561867
SMALL439,-0.12,W,QUANTILE-F,2016-12-31,IS,1502,0.7234165725245398,-2.106946933813658,-2.0893382514696857,-0.017608682343972504
SMALL439,-0.12,W,QUANTILE-F,2016-12-31,OOS,2432,0.7235314307010023,-2.202375569866999,-2.2031888907702912,0.0008133209032923361
SMALL439,-0.12,W,QUANTILE-F,2018-12-31,IS,2004,0.7233980712581606,-1.6084783696702631,-1.5970263140282048,-0.011452055642058312
SMALL439,-0.12,W,QUANTILE-F,2018-12-31,OOS,1930,0.7235805163706441,-2.7655127135225444,-2.764490277833276,-0.0010224356892685194
SMALL439,-0.12,W,QUANTILE-F,2020-12-31,IS,2509,0.7234564222413645,-2.1738359045044398,-2.1727065817602975,-0.001129322744142236
SMALL439,-0.12,W,QUANTILE-F,2020-12-31,OOS,1425,0.7235424336793779,-2.1516826259904587,-2.136469724026968,-0.015212901963490566
SMALL439,-0.12,M,MA-THRESH,2012-12-31,IS,494,0.7833301688359848,-0.606207233915268,-0.009175878434586338,-0.5970313554806816
SMALL439,-0.12,M,MA-THRESH,2012-12-31,OOS,3440,0.7195765581274415,-2.8053326180574656,-2.432159249999599,-0.3731733680578664
SMALL439,-0.12,M,MA-THRESH,2014-12-31,IS,998,0.816254872623425,-1.778278840310632,-1.6762484036073833,-0.10203043670324874
SMALL439,-0.12,M,MA-THRESH,2014-12-31,OOS,2936,0.6974407699200262,-2.757286640513512,-2.120757433144216,-0.6365292073692963
SMALL439,-0.12,M,MA-THRESH,2016-12-31,IS,1502,0.779581785711181,-1.5405745782705482,-1.6487996717528652,0.10822509348231701
SMALL439,-0.12,M,MA-THRESH,2016-12-31,OOS,2432,0.6954673607011436,-3.1112712697772604,-2.307315258152065,-0.8039560116251954
SMALL439,-0.12,M,MA-THRESH,2018-12-31,IS,2004,0.7773758089747004,-1.1898517757573668,-1.356115463688612,0.16626368793124513
SMALL439,-0.12,M,MA-THRESH,2018-12-31,OOS,1930,0.6758794519057385,-3.9114911309866773,-2.946762304352446,-0.9647288266342313
SMALL439,-0.12,M,MA-THRESH,2020-12-31,IS,2509,0.7480851656103429,-2.2785847332971176,-1.9208882780736847,-0.35769645522343296
SMALL439,-0.12,M,MA-THRESH,2020-12-31,OOS,1425,0.691482654629491,-2.9245446427064614,-2.275352012536591,-0.6491926301698703
SMALL439,-0.12,M,QUANTILE-M,2012-12-31,IS,494,0.7242070641150548,-0.7999301003671855,-0.6764502288865382,-0.12347987148064732
SMALL439,-0.12,M,QUANTILE-M,2012-12-31,OOS,3440,0.7254805445232425,-2.526820160702825,-2.5093484212453054,-0.017471739457519675
SMALL439,-0.12,M,QUANTILE-M,2014-12-31,IS,998,0.7254795656044728,-2.9987504055995817,-2.9380174080347876,-0.06073299756479411
SMALL439,-0.12,M,QUANTILE-M,2014-12-31,OOS,2936,0.7252666063894846,-2.068351393559853,-2.0479215315660992,-0.02042986199375374
SMALL439,-0.12,M,QUANTILE-M,2016-12-31,IS,1502,0.725466740408342,-2.3968494016219477,-2.3499584235316284,-0.04689097809031928
SMALL439,-0.12,M,QUANTILE-M,2016-12-31,OOS,2432,0.7252303942185285,-2.2411029207587196,-2.2208651076933705,-0.02023781306534911
SMALL439,-0.12,M,QUANTILE-M,2018-12-31,IS,2004,0.7252658932729971,-1.9006834927453475,-1.8692870536382022,-0.03139643910714529
SMALL439,-0.12,M,QUANTILE-M,2018-12-31,OOS,1930,0.7253774677273082,-2.726912619017363,-2.697415234046563,-0.029497384970800233
SMALL439,-0.12,M,QUANTILE-M,2020-12-31,IS,2509,0.7254990583659026,-2.4018394931959453,-2.3838316716591423,-0.018007821536802915
SMALL439,-0.12,M,QUANTILE-M,2020-12-31,OOS,1425,0.7250064739598187,-2.1235022176351315,-2.0711086613987684,-0.052393556236363104
SMALL439,-0.12,M,QUANTILE-F,2012-12-31,IS,494,0.7224855932031695,-0.8120614235184176,-0.6800716615289693,-0.13198976198944834
SMALL439,-0.12,M,QUANTILE-F,2012-12-31,OOS,3440,0.7240447975670949,-2.5360870013173775,-2.5155570612704903,-0.02052994004688724
