parent,panel,book,conv,sleeve,f,cost,f_hat,MaxDD_base,MaxDD_sleeve,MaxDD_cashf,MaxDD_cashgm,dD_sleeve,dD_cashf,dD_cashgm,Sharpe_base,Sharpe_sleeve,Sharpe_cashf,Sharpe_cashgm,CAGR_base,CAGR_sleeve,CAGR_cashf,claim,ret_cashf,ret_cashgm,dd_cap_sleeve,dd_cap_cashf,dd_cap_base,fail4a_sleeve,fail4b_sleeve,fail4a_cashf,fail4b_cashf
D1/idea103c,broad,ewall,natural,S9,0.25,10.0,0.03057702844894783,-0.17687931105226484,-0.15489278262168638,-0.13476116541777028,-0.17180158896440323,0.021986528430578467,0.042118145634494564,0.005077722087861614,1.0252614722702598,1.0366199577039563,1.0252376633359417,1.0252607066146935,0.10702640667075802,0.09318103377190079,0.08026949932630423,True,1.915634192432008,0.2309469684536286,True,True,True,-,CAGR,-,CAGR
D1/idea103c,broad,ewall,natural,S9,0.5,10.0,0.06115405689789599,-0.17687931105226484,-0.1369721462702409,-0.09125662750535946,-0.16670341858136106,0.03990716478202394,0.08562268354690539,0.01017589247090378,1.0252614722702598,1.0309732211254934,1.0251758296001325,1.0252593111898818,0.10702640667075802,0.07904925462596357,0.05348788907860702,True,2.1455466459364674,0.25498911101515986,True,True,True,-,CAGR,-,CAGR
D1/idea103c,broad,ewall,natural,S9,0.75,10.0,0.09173108534684393,-0.17687931105226484,-0.11884514747949948,-0.046343600975733534,-0.16158475981935738,0.05803416357276536,0.1305357100765313,0.01529455123290746,1.0252614722702598,0.9868651744299781,1.0250777347496758,1.0252573114132721,0.10702640667075802,0.06476491363961712,0.02671934245692764,True,2.2492907977016134,0.2635439246700022,True,True,True,-,"H1,CAGR",-,CAGR
D1/idea103c,broad,ewall,natural,S9,1.0,10.0,0.12230811379579198,-0.17687931105226484,-0.10050007129656646,0.0,-0.156445570946117,0.07637923975569838,0.17687931105226484,0.020433740106147846,1.0252614722702598,0.8679958017206246,,1.0252547209524256,0.10702640667075802,0.0503234519994189,0.0,True,2.3158035039104785,0.2675300274198312,True,True,True,H1,"H1,CAGR","H1,H2","H1,H2,OOS,CAGR"
D1/idea103c,broad,ewall,gE,S9,0.25,10.0,-2.220446049250313e-16,-0.17687931105226484,-0.15737933373006008,-0.13476116541777028,-0.17687931105226495,0.019499977322204765,0.042118145634494564,-1.1102230246251565e-16,1.0252614722702598,1.030936936098845,1.0252376633359417,1.02526147227026,0.10702640667075802,0.09699563239731068,0.08026949932630423,True,2.1599074162273166,-5.693458029620053e-15,True,True,True,-,CAGR,-,CAGR
D1/idea103c,broad,ewall,gE,S9,0.5,10.0,0.0,-0.17687931105226484,-0.1409241715475137,-0.09125662750535946,-0.17687931105226495,0.035955139504751155,0.08562268354690539,-1.1102230246251565e-16,1.0252614722702598,1.0279447738034972,1.0251758296001325,1.02526147227026,0.10702640667075802,0.08592041816014251,0.05348788907860702,True,2.3813753673683036,-3.0878006313351957e-15,True,True,True,-,CAGR,-,CAGR
D1/idea103c,broad,ewall,gE,S9,0.75,10.0,0.0,-0.17687931105226484,-0.12488006237062088,-0.046343600975733534,-0.17687931105226495,0.05199924868164396,0.1305357100765313,-1.1102230246251565e-16,1.0252614722702598,0.9987905125306576,1.0250777347496758,1.02526147227026,0.10702640667075802,0.07338577508034771,0.02671934245692764,True,2.510338387304645,-2.13507512660865e-15,True,True,True,-,CAGR,-,CAGR
D1/idea103c,broad,ewall,gE,S9,1.0,10.0,0.0,-0.17687931105226484,-0.10795239906470233,0.0,-0.17687931105226495,0.06892691198756251,0.17687931105226484,-1.1102230246251565e-16,1.0252614722702598,0.8762289164361408,,1.02526147227026,0.10702640667075802,0.057882447682378046,0.0,True,2.5661865003350472,-1.6107250312120327e-15,True,True,True,-,"H1,CAGR","H1,H2","H1,H2,OOS,CAGR"
D1/idea103c,broad,v1,natural,S4,0.25,10.0,0.05655126074857297,-0.21191263611532596,-0.16707143443081818,-0.16215730458053923,-0.2008434128123313,0.04484120168450778,0.04975533153478673,0.011069223302994646,0.6349911081998837,0.7004824924990714,0.6349101517311582,0.6349823173951545,0.06385177680442844,0.05551966494956595,0.04862191850548703,True,1.1095896110200976,0.2468538506366336,True,True,False,-,"H1,H2,OOS,CAGR",H1,"H1,H2,OOS,CAGR"
D1/idea103c,broad,v1,natural,S4,0.5,10.0,0.11310252149714606,-0.21191263611532596,-0.12304132429331982,-0.11027001413534987,-0.18966573753644878,0.08887131182200614,0.10164262197997609,0.022246898578877183,0.6349911081998837,0.786554557692165,0.6347217793714669,0.6349682686692772,0.06385177680442844,0.04649957337527111,0.03287708765978081,True,1.1437056559213246,0.25032710919620355,True,True,False,-,"H1,H2,OOS,CAGR",H1,"H1,H2,OOS,CAGR"
D1/idea103c,broad,v1,natural,S4,0.75,10.0,0.16965378224571903,-0.21191263611532596,-0.08121799591527445,-0.05622202801330067,-0.17837949480701287,0.1306946402000515,0.15569060810202529,0.033533141308313086,0.6349911081998837,0.828568593639971,0.6344423917120221,0.6349480615509804,0.06385177680442844,0.036802505197866875,0.01665722838989847,True,1.1912547283018875,0.25657625482563495,True,True,False,H1,"H1,CAGR",H1,"H1,H2,OOS,CAGR"
D1/idea103c,broad,v1,natural,S4,1.0,10.0,0.22283705623909833,-0.21191263611532596,-0.08718395042516702,0.0,-0.1676659462642639,0.12472868569015894,0.21191263611532596,0.04424668985106206,0.6349911081998837,0.6181287369493186,,0.6349244739705479,0.06385177680442844,0.026420839601363433,0.0,True,1.698988768644147,0.3547434946999775,True,True,False,H1,"H1,OOS,CAGR","H1,H2","H1,H2,OOS,CAGR"
D1/idea103c,broad,v1,gE,S4,0.25,10.0,0.0,-0.21191263611532596,-0.17864435156330016,-0.16215730458053923,-0.21191263611532596,0.033268284552025795,0.04975533153478673,0.0,0.6349911081998837,0.6829376032635622,0.6349101517311582,0.6349911081998837,0.06385177680442844,0.057984490252897425,0.04862191850548703,True,1.4955785128318855,0.0,True,True,False,-,"H1,H2,OOS,CAGR",H1,"H1,H2,OOS,CAGR"
D1/idea103c,broad,v1,gE,S4,0.5,10.0,0.0,-0.21191263611532596,-0.14114824049732555,-0.11027001413534987,-0.21191263611532596,0.07076439561800041,0.10164262197997609,0.0,0.6349911081998837,0.7359322891161348,0.6347217793714669,0.6349911081998837,0.06385177680442844,0.05065070623663992,0.03287708765978081,True,1.4363525766356033,0.0,True,True,False,-,"H1,H2,OOS,CAGR",H1,"H1,H2,OOS,CAGR"
D1/idea103c,broad,v1,gE,S4,0.75,10.0,0.0,-0.21191263611532596,-0.09715984040559944,-0.05622202801330067,-0.21191263611532596,0.11475279570972652,0.15569060810202529,0.0,0.6349911081998837,0.7433653649032093,0.6344423917120221,0.6349911081998837,0.06385177680442844,0.04111858165564852,0.01665722838989847,True,1.3567478433889595,0.0,True,True,False,H1,"H1,OOS,CAGR",H1,"H1,H2,OOS,CAGR"
D1/idea103c,broad,v1,gE,S4,1.0,10.0,1.8870830813533246e-06,-0.21191263611532596,-0.19674212375005207,0.0,-0.21191226855481993,0.015170512365273892,0.21191263611532596,3.675605060315945e-07,0.6349911081998837,0.4907244114068968,,0.6349911079609362,0.06385177680442844,0.02690775380682009,0.0,True,13.968719777744965,2.422861517010856e-05,True,True,False,H1,"H1,H2,OOS,CAGR","H1,H2","H1,H2,OOS,CAGR"
D1/idea103c,broad,top20,natural,S4,0.25,10.0,0.05362457299514012,-0.20052048331108296,-0.15553788579243188,-0.15267917222590555,-0.1903851934831602,0.04498259751865108,0.04784131108517742,0.010135289827922778,0.9569274633118441,1.0103552765592498,0.9553417656083263,0.9565998554002497,0.13086243556020039,0.10560826890411734,0.09836229126206986,True,1.0635515449133641,0.22531579737520482,True,True,True,-,CAGR,-,"H2,CAGR"
D1/idea103c,broad,top20,natural,S4,0.5,10.0,0.10724914599028079,-0.20052048331108296,-0.10907101928168805,-0.1033219884955533,-0.18018117969467062,0.09144946402939491,0.09719849481552967,0.02033930361641234,0.9569274633118441,1.0832744472012856,0.9536260334479614,0.956264822608349,0.13086243556020039,0.07973489757624885,0.0656600411188486,True,1.062865658614323,0.22241030969710887,True,True,True,-,CAGR,-,"H2,CAGR"
D1/idea103c,broad,top20,natural,S4,0.75,10.0,0.16087371898542113,-0.20052048331108296,-0.06817346681818448,-0.05243364453760235,-0.16990781884657769,0.13234701649289848,0.1480868387734806,0.03061266446450528,0.9569274633118441,1.095393014191386,0.9518034727634578,0.9559232385217697,0.13086243556020039,0.053321918181687966,0.032845283710200235,True,1.1189284254203546,0.2313060413125966,True,True,True,-,CAGR,-,"H2,CAGR"
D1/idea103c,broad,top20,natural,S4,1.0,10.0,0.2110793509228056,-0.20052048331108296,-0.08718395042516702,0.0,-0.16022645252765855,0.11333653288591594,0.20052048331108296,0.04029403078342442,0.9569274633118441,0.6181287369493186,,0.9555976595587151,0.13086243556020039,0.026420839601363433,0.0,True,1.769248433891356,0.35552552877177046,True,True,True,H1,"H1,OOS,CAGR","H1,H2","H1,H2,OOS,CAGR"
D1/idea103c,broad,top20,gE,S4,0.25,10.0,-2.220446049250313e-16,-0.20052048331108296,-0.16045281398368816,-0.15267917222590555,-0.20052048331108296,0.040067669327394806,0.04784131108517742,0.0,0.9569274633118441,1.0110101389017836,0.9553417656083263,0.9569274633118441,0.13086243556020039,0.11256849039833039,0.09836229126206986,True,1.1940128260085163,0.0,True,True,True,-,-,-,"H2,CAGR"
D1/idea103c,broad,top20,gE,S4,0.5,10.0,-2.220446049250313e-16,-0.20052048331108296,-0.11821146074367705,-0.1033219884955533,-0.20052048331108296,0.08230902256740591,0.09719849481552967,0.0,0.9569274633118441,1.0683589736206984,0.9536260334479614,0.9569274633118441,0.13086243556020039,0.09077753813067346,0.0656600411188486,True,1.1808972064506078,0.0,True,True,True,-,CAGR,-,"H2,CAGR"
D1/idea103c,broad,top20,gE,S4,0.75,10.0,3.3306690738754696e-16,-0.20052048331108296,-0.07218560706235322,-0.05243364453760235,-0.20052048331108296,0.12833487624872975,0.1480868387734806,0.0,0.9569274633118441,1.0578744852417212,0.9518034727634578,0.9569274633118441,0.13086243556020039,0.06423744532160103,0.032845283710200235,True,1.1539095458857886,0.0,True,True,True,-,CAGR,-,"H2,CAGR"
D1/idea103c,broad,top20,gE,S4,1.0,10.0,6.776550954656901e-05,-0.20052048331108296,-0.1965690844046306,0.0,-0.20050771873147843,0.0039513989064523525,0.20052048331108296,1.276457960452948e-05,0.9569274633118441,0.4976220397011367,,0.9569270536552457,0.13086243556020039,0.026664935823164315,0.0,True,50.74670719365927,0.0032303950845574796,True,True,True,H1,"H1,H2,OOS,CAGR","H1,H2","H1,H2,OOS,CAGR"
D1/idea103c,broad,ewall,natural,S4,0.25,10.0,0.056635095521812784,-0.17687931105226484,-0.13795615903449687,-0.13476116541777028,-0.1674581633904456,0.03892315201776797,0.042118145634494564,0.00942114766181923,1.0252614722702598,1.102772052433978,1.0252376633359417,1.025259554840611,0.10702640667075802,0.08756033710985234,0.08026949932630423,True,1.08208465787324,0.24204482867981977,True,True,True,-,CAGR,-,CAGR
D1/idea103c,broad,ewall,natural,S4,0.5,10.0,0.11327019104362601,-0.17687931105226484,-0.10239579942339294,-0.09125662750535946,-0.15796674616080486,0.0744835116288719,0.08562268354690539,0.018912564891459982,1.0252614722702598,1.188967225309679,1.0251758296001325,1.0252555457588832,0.10702640667075802,0.06757522661522364,0.05348788907860702,True,1.1495521851001937,0.25391612825259086,True,True,True,-,CAGR,-,CAGR
D1/idea103c,broad,ewall,natural,S4,0.75,10.0,0.1699052865654388,-0.17687931105226484,-0.0671233036280261,-0.046343600975733534,-0.14840480131230527,0.10975600742423874,0.1305357100765313,0.028474509739959575,1.0252614722702598,1.1273142231669488,1.0250777347496758,1.0252495323919302,0.10702640667075802,0.04718677603503019,0.02671934245692764,True,1.1893263352043502,0.25943463513479814,True,True,True,-,CAGR,-,CAGR
D1/idea103c,broad,ewall,natural,S4,1.0,10.0,0.2231738549146175,-0.17687931105226484,-0.08718395042516702,0.0,-0.1393466455970268,0.08969536062709782,0.17687931105226484,0.037532665455238035,1.0252614722702598,0.6181287369493186,,1.0252420919999128,0.10702640667075802,0.026420839601363433,0.0,True,1.9720006677672905,0.41844600649165636,True,True,True,H1,"H1,OOS,CAGR","H1,H2","H1,H2,OOS,CAGR"
D1/idea103c,broad,ewall,gE,S4,0.25,10.0,-2.220446049250313e-16,-0.17687931105226484,-0.14063678405154956,-0.13476116541777028,-0.17687931105226495,0.036242527000715286,0.042118145634494564,-1.1102230246251565e-16,1.0252614722702598,1.1085568881877932,1.0252376633359417,1.02526147227026,0.10702640667075802,0.09405613698260562,0.08026949932630423,True,1.1621194524781155,-3.0633157136179964e-15,True,True,True,-,CAGR,-,CAGR
D1/idea103c,broad,ewall,gE,S4,0.5,10.0,0.0,-0.17687931105226484,-0.10580673121255879,-0.09125662750535946,-0.17687931105226495,0.07107257983970605,0.08562268354690539,-1.1102230246251565e-16,1.0252614722702598,1.1847682337678174,1.0251758296001325,1.02526147227026,0.10702640667075802,0.07808785008461805,0.05348788907860702,True,1.204721761050675,-1.5620975446917847e-15,True,True,True,-,CAGR,-,CAGR
D1/idea103c,broad,ewall,gE,S4,0.75,10.0,0.0,-0.17687931105226484,-0.0726912865649183,-0.046343600975733534,-0.17687931105226495,0.10418802448734654,0.1305357100765313,-1.1102230246251565e-16,1.0252614722702598,1.1053991609769076,1.0250777347496758,1.02526147227026,0.10702640667075802,0.05766383798834318,0.02671934245692764,True,1.252885931169418,-1.0655956191586982e-15,True,True,True,-,CAGR,-,CAGR
D1/idea103c,broad,ewall,gE,S4,1.0,10.0,0.0,-0.17687931105226484,-0.19674212375005107,0.0,-0.17687931105226495,-0.019862812697786225,0.17687931105226484,-1.1102230246251565e-16,1.0252614722702598,0.49282943117639355,,1.02526147227026,0.10702640667075802,0.0270692612553618,0.0,False,,,True,True,True,H1,"H1,H2,OOS,CAGR","H1,H2","H1,H2,OOS,CAGR"
D2/idea103b,u56,v1,natural,S9,0.25,10.0,0.03033702550781603,-0.13827796154480831,-0.12872390648683119,-0.10451145803519091,-0.13420939461173265,0.009554055057977129,0.03376650350961741,0.004068566933075668,0.6641804017269177,0.7246799883887267,0.6648204188325303,0.664266758259431,0.06453053483847215,0.0615280225737469,0.04908911060476817,True,3.5342588361393386,0.4258471307090313,True,True,True,-,"H1,H2,OOS,CAGR",H1,"H1,H2,OOS,CAGR"
D2/idea103b,u56,v1,natural,S9,0.5,10.0,0.06067405101563217,-0.13827796154480831,-0.11924314978091,-0.07020582215042204,-0.13013277437013138,0.01903481176389832,0.06807213939438628,0.008145187174676938,0.6641804017269177,0.7913469693491001,0.6653138799283929,0.664350712738692,0.06453053483847215,0.05817014629154449,0.03315973686464124,True,3.5761918866722295,0.42791004585215864,True,True,True,-,"H1,CAGR",H1,"H1,H2,OOS,CAGR"
D2/idea103b,u56,v1,natural,S9,0.75,10.0,0.09101107652344831,-0.13827796154480831,-0.10983788122656246,-0.03536733945713044,-0.12604813990924435,0.028440080318245853,0.10291062208767787,0.012229821635563964,0.6641804017269177,0.8504919442458887,0.6657015520375756,0.6644319867687326,0.06453053483847215,0.05446952589701559,0.016784359297240314,True,3.6185067319115527,0.43002064335654744,True,True,True,-,"H1,CAGR",H1,"H1,H2,OOS,CAGR"
D2/idea103b,u56,v1,natural,S9,1.0,10.0,0.1213481020312639,-0.13827796154480831,-0.10053521240952157,0.0,-0.12195566294456084,0.037742749135286746,0.13827796154480831,0.016322298600247476,0.6641804017269177,0.8682380851121847,,0.6645104910260222,0.06453053483847215,0.050327854225690416,0.0,True,3.6636960664724976,0.4324618363580544,True,True,True,-,"H1,CAGR","H1,H2","H1,H2,OOS,CAGR"
D2/idea103b,u56,v1,gE,S9,0.25,10.0,0.0,-0.13827796154480831,-0.12823680052726316,-0.10451145803519091,-0.13827796154480831,0.010041161017545153,0.03376650350961741,0.0,0.6641804017269177,0.7307436896549803,0.6648204188325303,0.6641804017269177,0.06453053483847215,0.06390630552363197,0.04908911060476817,True,3.362808688220059,0.0,True,True,True,-,"H1,H2,OOS,CAGR",H1,"H1,H2,OOS,CAGR"
D2/idea103b,u56,v1,gE,S9,0.5,10.0,0.0,-0.13827796154480831,-0.12011188624328506,-0.07020582215042204,-0.13827796154480831,0.018166075301523255,0.06807213939438628,0.0,0.6641804017269177,0.8026126483239674,0.6653138799283929,0.6641804017269177,0.06453053483847215,0.06270975266042456,0.03315973686464124,True,3.7472122219309703,0.0,True,True,True,-,"H1,CAGR",H1,"H1,H2,OOS,CAGR"
D2/idea103b,u56,v1,gE,S9,0.75,10.0,0.0,-0.13827796154480831,-0.11349914396042204,-0.03536733945713044,-0.13827796154480831,0.02477881758438627,0.10291062208767787,0.0,0.6641804017269177,0.8664762933769763,0.6657015520375756,0.6641804017269177,0.06453053483847215,0.06081110183323646,0.016784359297240314,True,4.153169203381372,0.0,True,True,True,-,"H1,CAGR",H1,"H1,H2,OOS,CAGR"
D2/idea103b,u56,v1,gE,S9,1.0,10.0,0.0,-0.13827796154480831,-0.1080500150266801,0.0,-0.13827796154480831,0.030227946518128213,0.13827796154480831,0.0,0.6641804017269177,0.8673439548328086,,0.6641804017269177,0.06453053483847215,0.05710346859479243,0.0,True,4.574507284571272,0.0,True,True,True,-,"H1,CAGR","H1,H2","H1,H2,OOS,CAGR"
D2/idea103b,u56,v1,natural,S4,0.25,10.0,0.05642492462096138,-0.13827796154480831,-0.11122169940772986,-0.10451145803519091,-0.1307042467677184,0.027056262137078457,0.03376650350961741,0.007573714777089902,0.6641804017269177,0.7242624026715831,0.6648204188325303,0.6643390907914339,0.06453053483847215,0.05594046261599228,0.04908911060476817,True,1.2480106578854844,0.2799246525154976,True,True,True,-,"H1,H2,OOS,CAGR",H1,"H1,H2,OOS,CAGR"
D2/idea103b,u56,v1,natural,S4,0.5,10.0,0.11284984924192287,-0.13827796154480831,-0.08387036683164717,-0.07020582215042204,-0.12310289037743527,0.054407594713161145,0.06807213939438628,0.015175071167373044,0.6641804017269177,0.7959598322255304,0.6653138799283929,0.6644887268057704,0.06453053483847215,0.04670806005091643,0.03315973686464124,True,1.2511514201880292,0.278914575205476,True,True,True,-,"H1,CAGR",H1,"H1,H2,OOS,CAGR"
D2/idea103b,u56,v1,natural,S4,0.75,10.0,0.16927477386288414,-0.13827796154480831,-0.06858717063174191,-0.03536733945713044,-0.11547398794438213,0.0696907909130664,0.10291062208767787,0.022803973600426186,0.6641804017269177,0.8161695972807184,0.6657015520375756,0.6646299853502774,0.06453053483847215,0.036840935740001246,0.016784359297240314,True,1.4766746185453758,0.32721645574193997,True,True,True,H1,"H1,CAGR",H1,"H1,H2,OOS,CAGR"
D2/idea103b,u56,v1,natural,S4,1.0,10.0,0.2223295121878014,-0.13827796154480831,-0.08742146474424972,0.0,-0.10827549264634362,0.05085649680055859,0.13827796154480831,0.030002468898464696,0.6641804017269177,0.6156972714049787,,0.6647571099024421,0.06453053483847215,0.02630048164818266,0.0,True,2.7189832222830086,0.589943680472603,True,True,True,H1,"H1,OOS,CAGR","H1,H2","H1,H2,OOS,CAGR"
D2/idea103b,u56,v1,gE,S4,0.25,10.0,0.0,-0.13827796154480831,-0.12071670140627921,-0.10451145803519091,-0.13827796154480831,0.0175612601385291,0.03376650350961741,0.0,0.6641804017269177,0.7206079950257649,0.6648204188325303,0.6641804017269177,0.06453053483847215,0.05957174277613775,0.04908911060476817,True,1.9227836296060716,0.0,True,True,True,-,"H1,H2,OOS,CAGR",H1,"H1,H2,OOS,CAGR"
D2/idea103b,u56,v1,gE,S4,0.5,10.0,0.0,-0.13827796154480831,-0.10274804634459223,-0.07020582215042204,-0.13827796154480831,0.03552991520021609,0.06807213939438628,0.0,0.6641804017269177,0.7778823280931956,0.6653138799283929,0.6641804017269177,0.06453053483847215,0.052843390539043966,0.03315973686464124,True,1.9159105506103846,0.0,True,True,True,-,"H1,CAGR",H1,"H1,H2,OOS,CAGR"
D2/idea103b,u56,v1,gE,S4,0.75,10.0,0.0,-0.13827796154480831,-0.07709855983133163,-0.03536733945713044,-0.13827796154480831,0.06117940171347669,0.10291062208767787,0.0,0.6641804017269177,0.7797558388109878,0.6657015520375756,0.6641804017269177,0.06453053483847215,0.04345158106997138,0.016784359297240314,True,1.682112266635791,0.0,True,True,True,H1,"H1,CAGR",H1,"H1,H2,OOS,CAGR"
D2/idea103b,u56,v1,gE,S4,1.0,10.0,3.7758031901091726e-06,-0.13827796154480831,-0.19698870784271083,0.0,-0.13827745566498428,-0.058710746297902516,0.13827796154480831,5.058798240309414e-07,0.6641804017269177,0.4881894434756443,,0.6641804126380869,0.06453053483847215,0.026722481948322274,0.0,False,,,True,True,True,"H1,DD","H1,H2,OOS,CAGR","H1,H2","H1,H2,OOS,CAGR"
D2/idea103b,u56,top20,natural,S9,0.25,10.0,0.020025322044965765,-0.18308348697878118,-0.15993950448552097,-0.13914528116042435,-0.17960872500731406,0.023143982493260218,0.043938205818356835,0.003474761971467122,1.092135905431323,1.0845122321300773,1.0918569373241325,1.092118885014551,0.1265973583235207,0.1076354461888771,0.09481863502892796,True,1.898472133357002,0.15013673521741605,True,True,True,DD,-,DD,CAGR
D2/idea103b,u56,top20,natural,S9,0.5,10.0,0.040050644089930976,-0.18308348697878118,-0.13645515892425908,-0.09398923397183878,-0.1761261804076445,0.046628328054522106,0.0890942530069424,0.00695730657113669,1.092135905431323,1.0609341042774836,1.0914442544504712,1.0921010235024236,0.1265973583235207,0.08860386786615959,0.06308653775890938,True,1.910732310683867,0.14920772117330844,True,True,True,-,CAGR,-,CAGR
D2/idea103b,u56,top20,natural,S9,0.75,10.0,0.0600759661348963,-0.18308348697878118,-0.1138246785250211,-0.04760954692309849,-0.17263585030568662,0.06925880845376009,0.1354739400556827,0.010447636673094562,1.092135905431323,1.0019862954793053,1.0909202333149055,1.0920820968963574,0.1265973583235207,0.06951787761264461,0.031462032152988595,True,1.9560535775912236,0.15084921191027734,True,True,True,-,"H1,CAGR",-,CAGR
D2/idea103b,u56,top20,natural,S9,1.0,10.0,0.08010128817986206,-0.18308348697878118,-0.10053521240952157,0.0,-0.16913773182914893,0.08254827456925962,0.18308348697878118,0.013945755149632255,1.092135905431323,0.8682380851121847,,1.0920622856264628,0.1265973583235207,0.050327854225690416,0.0,True,2.2178959879430376,0.16894060139235853,True,True,True,-,"H1,CAGR","H1,H2","H1,H2,OOS,CAGR"
D2/idea103b,u56,top20,gE,S9,0.25,10.0,-2.220446049250313e-16,-0.18308348697878118,-0.16261626797658646,-0.13914528116042435,-0.18308348697878107,0.020467219002194725,0.043938205818356835,1.1102230246251565e-16,1.092135905431323,1.0885326197431777,1.0918569373241325,1.092135905431323,0.1265973583235207,0.1108953012202285,0.09481863502892796,True,2.1467599390833354,5.4243960769956385e-15,True,True,True,DD,-,DD,CAGR
D2/idea103b,u56,top20,gE,S9,0.5,10.0,1.1102230246251565e-16,-0.18308348697878118,-0.14226371434003704,-0.09398923397183878,-0.18308348697878107,0.040819772638744145,0.0890942530069424,1.1102230246251565e-16,1.092135905431323,1.0718013647246434,1.0914442544504712,1.092135905431323,0.1265973583235207,0.09439570122731733,0.06308653775890938,True,2.1826249204136543,2.7198167771551643e-15,True,True,True,DD,CAGR,-,CAGR
D2/idea103b,u56,top20,gE,S9,0.75,10.0,4.440892098500626e-16,-0.18308348697878118,-0.12124938998957047,-0.04760954692309849,-0.18308348697878107,0.06183409698921072,0.1354739400556827,1.1102230246251565e-16,1.092135905431323,1.0282337056540336,1.0909202333149055,1.092135905431323,0.1265973583235207,0.07695601923304674,0.031462032152988595,True,2.190926150006221,1.795486760029627e-15,True,True,True,-,CAGR,-,CAGR
D2/idea103b,u56,top20,gE,S9,1.0,10.0,0.0,-0.18308348697878118,-0.10083923559563746,0.0,-0.18308348697878107,0.08224425138314373,0.18308348697878118,1.1102230246251565e-16,1.092135905431323,0.9152117914970916,,1.092135905431323,0.1265973583235207,0.05789163207238257,0.0,True,2.226094637616275,1.349909575385473e-15,True,True,True,-,"H1,CAGR","H1,H2","H1,H2,OOS,CAGR"
D2/idea103b,u56,top20,natural,S4,0.25,10.0,0.04733787306062398,-0.18308348697878118,-0.14199032076975282,-0.13914528116042435,-0.1748569480283233,0.041093166209028364,0.043938205818356835,0.008226538950457885,1.092135905431323,1.1435586596473482,1.0918569373241325,1.0920942653947023,0.1265973583235207,0.10201840939016282,0.09481863502892796,True,1.0692338865994562,0.20019238499686293,True,True,True,DD,CAGR,DD,CAGR
D2/idea103b,u56,top20,natural,S4,0.5,10.0,0.09467574612124774,-0.18308348697878118,-0.09969876944163636,-0.09398923397183878,-0.1665868976460395,0.08338471753714483,0.0890942530069424,0.016496589332741673,1.092135905431323,1.1923482704636108,1.0914442544504712,1.0920473142143134,0.1265973583235207,0.07706715365031025,0.06308653775890938,True,1.0684722049607493,0.19783708358060995,True,True,True,-,CAGR,-,CAGR
D2/idea103b,u56,top20,natural,S4,0.75,10.0,0.1420136191818715,-0.18308348697878118,-0.06650644188177246,-0.04760954692309849,-0.158273297915123,0.11657704509700872,0.1354739400556827,0.024810189063658172,1.092135905431323,1.1179851464708388,1.0909202333149055,1.0919952634281584,0.1265973583235207,0.0518237544287945,0.031462032152988595,True,1.162097906521383,0.212822250238137,True,True,True,-,"H1,CAGR",-,CAGR
D2/idea103b,u56,top20,natural,S4,1.0,10.0,0.1858230983023107,-0.18308348697878118,-0.08742146474424972,0.0,-0.15054052965528153,0.09566202223453146,0.18308348697878118,0.032542957323499655,1.092135905431323,0.6156972714049787,,1.0919422271622874,0.1265973583235207,0.02630048164818266,0.0,True,1.9138575863462448,0.34018680102449794,True,True,True,H1,"H1,OOS,CAGR","H1,H2","H1,H2,OOS,CAGR"
D2/idea103b,u56,top20,gE,S4,0.25,10.0,0.0,-0.18308348697878118,-0.14607054225355875,-0.13914528116042435,-0.18308348697878107,0.03701294472522243,0.043938205818356835,1.1102230246251565e-16,1.092135905431323,1.141893659065849,1.0918569373241325,1.092135905431323,0.1265973583235207,0.10828471059809952,0.09481863502892796,True,1.1871037590914832,2.9995533532045516e-15,True,True,True,DD,-,DD,CAGR
D2/idea103b,u56,top20,gE,S4,0.5,10.0,1.1102230246251565e-16,-0.18308348697878118,-0.10757186791489093,-0.09398923397183878,-0.18308348697878107,0.07551161906389026,0.0890942530069424,1.1102230246251565e-16,1.092135905431323,1.1793425175639838,1.0914442544504712,1.092135905431323,0.1265973583235207,0.08718201350461441,0.06308653775890938,True,1.1798747545269808,1.4702678056549134e-15,True,True,True,-,CAGR,-,CAGR
D2/idea103b,u56,top20,gE,S4,0.75,10.0,3.3306690738754696e-16,-0.18308348697878118,-0.06674575994282783,-0.04760954692309849,-0.18308348697878107,0.11633772703595335,0.1354739400556827,1.1102230246251565e-16,1.092135905431323,1.1028839502502206,1.0909202333149055,1.092135905431323,0.1265973583235207,0.06179846155516677,0.031462032152988595,True,1.164488455355634,9.543103969033623e-16,True,True,True,-,CAGR,-,CAGR
D2/idea103b,u56,top20,gE,S4,1.0,10.0,0.00015126599881931657,-0.18308348697878118,-0.19793105565888525,0.0,-0.18305726870847128,-0.014847568680104062,0.18308348697878118,2.6218270309907865e-05,1.092135905431323,0.5048117381692512,,1.0921357807277599,0.1265973583235207,0.026057872238097968,0.0,False,,,True,True,True,"H1,DD","H1,OOS,CAGR","H1,H2","H1,H2,OOS,CAGR"
