stat,K,panel,family,thr,depth,bps,dSharpe,band_mean,band_sd,band_rng,margin_ref,flips
MAX,200,U56,SLEEVE,300.0,1.0,10,-0.0636850877405335,0.3532599998197372,0.010926685395290518,0.015452666677803872,-0.2895749120792037,False
MAX,200,U56,SLEEVE,300.0,1.0,25,-0.08281003266319786,0.35144441100507684,0.04248525831412966,0.06008322850876646,-0.268634378341879,False
MAX,200,U56,SLEEVE,400.0,0.5,10,0.008383547472314623,0.16095367692938667,0.04221295804055609,0.05969813776884081,-0.15257012945707205,False
MAX,200,U56,SLEEVE,400.0,0.5,25,0.00019109964931618428,0.1512306079223789,0.03835657951722277,0.05424439495949851,-0.15103950827306273,False
MAX,200,U56,SLEEVE,400.0,1.0,10,-0.012801083642822508,0.29031232595988254,0.04201219494425875,0.0594142158752331,-0.27751124231706004,False
MAX,200,U56,SLEEVE,400.0,1.0,25,-0.026525871936274203,0.28990026744335046,0.01622534980901701,0.02294610975415956,-0.26337439550707625,False
Q95,20,BROAD136,BUDGET,0.05,half,10,0.04333910725396495,0.05244354081091327,0.005742325896398308,0.014969826961832342,-0.009104433556948323,False
Q95,20,BROAD136,BUDGET,0.05,half,25,0.09506986413478313,0.10091470571087265,0.005442139949939975,0.014148488265147863,-0.005844841576089513,True
Q95,20,BROAD136,BUDGET,0.05,skip,10,-0.007147121351681829,0.17855606499534832,0.04494084621783456,0.15967036910966903,-0.1714089436436665,False
Q95,20,BROAD136,BUDGET,0.05,skip,25,0.13488965887285143,0.29553293559198185,0.041044127756815624,0.1570262223950338,-0.16064327671913042,False
Q95,20,BROAD136,BUDGET,0.1,half,10,0.025503676449835533,0.05404375899372922,0.006255649005859822,0.02053081874647525,-0.02854008254389369,False
Q95,20,BROAD136,BUDGET,0.1,half,25,0.07539181517360305,0.09894148221858809,0.0059463877664947574,0.02118441238904807,-0.02354966704498504,False
Q95,20,BROAD136,BUDGET,0.1,skip,10,0.009128794167337584,0.18090307010932843,0.026247734922933873,0.08123482850379304,-0.17177427594199085,False
Q95,20,BROAD136,BUDGET,0.1,skip,25,0.13380895392668601,0.29533755393768074,0.026919153408478558,0.09092979672565135,-0.16152860001099473,False
Q95,20,BROAD136,BUDGET,0.2,half,10,0.013115520709434336,0.04711877697946611,0.006684104607618147,0.03003612602980906,-0.03400325627003177,False
Q95,20,BROAD136,BUDGET,0.2,half,25,0.053573707270202386,0.07902150632762517,0.006795906804022066,0.028608443316820345,-0.025447799057422782,False
Q95,20,BROAD136,BUDGET,0.2,skip,10,-0.03391514365775361,0.10554831646245784,0.011775135395709893,0.04401319265254039,-0.07163317280470423,False
Q95,20,BROAD136,BUDGET,0.2,skip,25,0.05513372116955506,0.17763794659220072,0.015711410747907426,0.06740179093316201,-0.12250422542264566,False
Q95,20,BROAD136,BUDGET,0.3,half,10,-0.008118614373006539,0.02573597040858493,0.005450730313553705,0.01911599733037801,-0.01761735603557839,False
Q95,20,BROAD136,BUDGET,0.3,half,25,0.007659582169338819,0.031835921536503775,0.004667675430157191,0.014292787601621837,-0.024176339367164956,False
Q95,20,BROAD136,BUDGET,0.3,skip,10,-0.02642874000613671,0.05365334915254201,0.012154160514230183,0.043933883839036604,-0.0272246091464053,False
Q95,20,BROAD136,BUDGET,0.3,skip,25,0.006209474779794388,0.06421648721993373,0.010010205530103159,0.03534861918212349,-0.05800701244013934,False
Q95,20,BROAD136,BUDGET,0.5,half,10,-0.02222793066005746,0.011141531678810334,0.00455803492595671,0.018569818541110478,0.011086398981247126,True
Q95,20,BROAD136,BUDGET,0.5,half,25,-0.018486557649558644,0.0113944825470648,0.003935508108922192,0.014717474259520191,0.007092075102493843,True
Q95,20,BROAD136,BUDGET,0.5,skip,10,-0.04753939638353677,0.022840869035950465,0.010617864730724102,0.04197725374738827,0.024698527347586305,True
Q95,20,BROAD136,BUDGET,0.5,skip,25,-0.03877107630364829,0.022946268176914728,0.008951081572400021,0.03333900790946,0.01582480812673356,True
Q95,20,BROAD136,DDCTL,0.03,0.5,10,-0.14619289430144045,0.14846162706882254,0.026320851573454554,0.09585333422963106,-0.002268732767382098,True
Q95,20,BROAD136,DDCTL,0.03,0.5,25,-0.17062613223488643,0.16212031335722119,0.026072973424839798,0.09622531139211787,0.008505818877665244,True
Q95,20,BROAD136,DDCTL,0.03,1.0,10,-0.4986263797123899,0.4141094526042225,0.05465267890233141,0.20869069389086653,0.08451692710816738,True
Q95,20,BROAD136,DDCTL,0.03,1.0,25,-0.5285760682402791,0.432337840612678,0.05246851791020646,0.2090258629057366,0.09623822762760115,True
Q95,20,BROAD136,DDCTL,0.06,0.5,10,-0.09313187485596652,0.10344123796162011,0.02263687203348545,0.10376191945588124,-0.010309363105653585,True
Q95,20,BROAD136,DDCTL,0.06,0.5,25,-0.10741588211757513,0.11086289027951483,0.023070389990080927,0.10335215627665238,-0.003447008161939699,True
Q95,20,BROAD136,DDCTL,0.06,1.0,10,-0.2870224957498334,0.26290786694591917,0.04748260074446244,0.21317691510319683,0.02411462880391424,True
Q95,20,BROAD136,DDCTL,0.06,1.0,25,-0.3041450599773823,0.27305157552363846,0.046616144336248014,0.21242967900347112,0.031093484453743825,True
Q95,20,BROAD136,DDCTL,0.1,0.5,10,-0.04646262524064515,0.059194464930417266,0.009850572788685471,0.04077678670236452,-0.012731839689772116,True
Q95,20,BROAD136,DDCTL,0.1,0.5,25,-0.05481672247684055,0.062465851550621676,0.009092407706155721,0.033303392665818034,-0.007649129073781125,True
Q95,20,BROAD136,DDCTL,0.1,1.0,10,-0.1256313969835895,0.12937650503633089,0.01809600487758574,0.06985002326843238,-0.0037451080527413916,True
Q95,20,BROAD136,DDCTL,0.1,1.0,25,-0.13806015554428575,0.13531128676868548,0.018534303613769013,0.07014431389084189,0.002748868775600266,True
Q95,20,BROAD136,DDCTL,0.15,0.5,10,-0.004932242111463037,0.022840334781191962,0.0033917442686490253,0.01206832687675715,-0.017908092669728926,False
Q95,20,BROAD136,DDCTL,0.15,0.5,25,-0.00543269024432691,0.022585700816753564,0.0031200143985383837,0.013065584249550576,-0.017153010572426654,False
Q95,20,BROAD136,DDCTL,0.15,1.0,10,-0.012292332395303918,0.045580361452689,0.006112673568298692,0.026813642216109858,-0.03328802905738508,False
Q95,20,BROAD136,DDCTL,0.15,1.0,25,-0.012943236447483852,0.045921304378798725,0.0062215416961902015,0.026997813318793265,-0.03297806793131487,False
Q95,20,BROAD136,DDCTL,0.25,0.5,10,0.0,0.0,0.0,0.0,0.0,False
Q95,20,BROAD136,DDCTL,0.25,0.5,25,0.0,0.0,0.0,0.0,0.0,False
Q95,20,BROAD136,DDCTL,0.25,1.0,10,0.0,0.0,0.0,0.0,0.0,False
Q95,20,BROAD136,DDCTL,0.25,1.0,25,0.0,0.0,0.0,0.0,0.0,False
Q95,20,BROAD136,SLEEVE,50.0,0.5,10,-0.07050937441039806,0.1394267308443507,0.033811487482642934,0.13250272740462699,-0.06891735643395264,False
Q95,20,BROAD136,SLEEVE,50.0,0.5,25,-0.14505375184709457,0.1952638020343443,0.032793522187395445,0.12544213179300856,-0.05021005018724972,False
Q95,20,BROAD136,SLEEVE,50.0,1.0,10,-0.3036620437831692,0.36392034466971346,0.0693973244050787,0.2582399456300368,-0.06025830088654427,True
Q95,20,BROAD136,SLEEVE,50.0,1.0,25,-0.43296713571575735,0.46663574581489886,0.06339158042226911,0.24939640496998522,-0.033668610099141516,True
Q95,20,BROAD136,SLEEVE,100.0,0.5,10,0.0016821634289365672,0.11027481719316896,0.02780707788518439,0.10904855266599056,-0.1085926537642324,False
Q95,20,BROAD136,SLEEVE,100.0,0.5,25,-0.036754935342486195,0.13268676347596858,0.027381564733308574,0.1040041731347207,-0.09593182813348239,False
Q95,20,BROAD136,SLEEVE,100.0,1.0,10,-0.12238852273433365,0.28324543787788753,0.05485706761565977,0.21118202597061458,-0.16085691514355388,False
Q95,20,BROAD136,SLEEVE,100.0,1.0,25,-0.18157197300724182,0.3239895422671498,0.05355870360482752,0.20301138681689587,-0.142417569259908,False
Q95,20,BROAD136,SLEEVE,200.0,0.5,10,0.019045496149649566,0.09096392837507009,0.020611860917062085,0.09375886919321881,-0.07191843222542052,False
Q95,20,BROAD136,SLEEVE,200.0,0.5,25,-0.006605048769284916,0.10653207082268604,0.021178651048272212,0.0962453455332229,-0.09992702205340112,False
Q95,20,BROAD136,SLEEVE,200.0,1.0,10,-0.05800258127148383,0.22797837366028842,0.04218022583056755,0.1959746743014282,-0.1699757923888046,False
Q95,20,BROAD136,SLEEVE,200.0,1.0,25,-0.09471645427597575,0.2578313919043274,0.04212250493041351,0.19807819415430022,-0.16311493762835166,False
Q95,20,BROAD136,SLEEVE,300.0,0.5,10,-0.011487749489025534,0.07322163282088166,0.01455995623064704,0.05468525432931095,-0.06173388333185613,False
Q95,20,BROAD136,SLEEVE,300.0,0.5,25,-0.024999108618356858,0.07733257372928234,0.015644112723453694,0.06312301037552875,-0.05233346511092549,False
Q95,20,BROAD136,SLEEVE,300.0,1.0,10,-0.08145656027678216,0.1686685427821481,0.03134716080147911,0.13100953033008458,-0.08721198250536594,False
Q95,20,BROAD136,SLEEVE,300.0,1.0,25,-0.0995992857694954,0.1868570732827934,0.03125865292568688,0.12906495348346303,-0.08725778751329802,False
Q95,20,BROAD136,SLEEVE,400.0,0.5,10,0.020546393801555762,0.07212123743942404,0.011804298328831214,0.034982535514899,-0.05157484363786828,False
Q95,20,BROAD136,SLEEVE,400.0,0.5,25,0.012377842728123034,0.07878849057472367,0.011323199963936782,0.033847425278486096,-0.06641064784660064,False
Q95,20,BROAD136,SLEEVE,400.0,1.0,10,0.006717703684986587,0.1646497534142735,0.02197792136264055,0.07083681790871826,-0.1579320497292869,False
Q95,20,BROAD136,SLEEVE,400.0,1.0,25,-0.004871155120671933,0.1747226375219008,0.021272018297632023,0.06979960929121509,-0.16985148240122885,False
Q95,20,SMALL439,BUDGET,0.05,half,10,0.04523263639926117,0.06284814779058981,0.003860195276631502,0.014765510334258734,-0.017615511391328637,False
Q95,20,SMALL439,BUDGET,0.05,half,25,0.10617099173608979,0.11941168509666111,0.0034406775619442364,0.013164797999637226,-0.01324069336057132,False
Q95,20,SMALL439,BUDGET,0.05,skip,10,-0.46383905998962277,0.35599189985766194,0.0421661274612569,0.16478613051539126,0.10784716013196083,False
Q95,20,SMALL439,BUDGET,0.05,skip,25,-0.28301102592941946,0.2355685400982689,0.03832374386807647,0.15469945646933386,0.047442485831150544,True
Q95,20,SMALL439,BUDGET,0.1,half,10,0.04214087965251262,0.06288257397855392,0.0040898753130030885,0.0162436112942903,-0.020741694326041296,False
Q95,20,SMALL439,BUDGET,0.1,half,25,0.10266685305748618,0.11893474884749863,0.0036510640278321358,0.014892361185623246,-0.01626789579001245,False
Q95,20,SMALL439,BUDGET,0.1,skip,10,-0.018162807411138182,0.20809962493830633,0.03163914472110364,0.1320357222768177,-0.18993681752716815,False
Q95,20,SMALL439,BUDGET,0.1,skip,25,0.15630113828628617,0.30162217418747284,0.043261427981768116,0.18400837727023905,-0.14532103590118667,False
Q95,20,SMALL439,BUDGET,0.2,half,10,0.04246740346756933,0.0660819096387378,0.004287800391797309,0.014827958347194872,-0.023614506171168476,False
Q95,20,SMALL439,BUDGET,0.2,half,25,0.09993013327979838,0.1175757169139566,0.004058768060689997,0.013888502497650806,-0.01764558363415822,False
Q95,20,SMALL439,BUDGET,0.2,skip,10,-0.17812125473639617,0.18608490345623813,0.0432203125273372,0.15434200594681102,-0.007963648719841954,True
Q95,20,SMALL439,BUDGET,0.2,skip,25,-0.02781517857570437,0.3000671175824804,0.03402250216686334,0.13189150489960094,-0.272251939006776,False
Q95,20,SMALL439,BUDGET,0.3,half,10,0.01537997354482562,0.0633924522648461,0.007022188269848099,0.02353000735810365,-0.048012478720020485,False
Q95,20,SMALL439,BUDGET,0.3,half,25,0.055324236100125546,0.0928618691642972,0.007133435413062419,0.025353072320504016,-0.037537633064171655,False
Q95,20,SMALL439,BUDGET,0.3,skip,10,-0.11719459692244094,0.1277334667332959,0.020954211456670962,0.08897161441415333,-0.010538869810854945,True
Q95,20,SMALL439,BUDGET,0.3,skip,25,-0.02509589764514597,0.1903983869007197,0.02559136738470378,0.09012866060721114,-0.16530248925557373,False
Q95,20,SMALL439,BUDGET,0.5,half,10,0.015962004564159415,0.03810925425908844,0.005449690436313585,0.020099355598247347,-0.022147249694929025,False
Q95,20,SMALL439,BUDGET,0.5,half,25,0.03367014891015324,0.04710199649283635,0.005943558350621366,0.020698078615791184,-0.013431847582683107,False
Q95,20,SMALL439,BUDGET,0.5,skip,10,0.01289514979829992,0.0779245171111609,0.013395719194921836,0.051129042027148505,-0.06502936731286098,False
Q95,20,SMALL439,BUDGET,0.5,skip,25,0.05093253871074044,0.09395863145274763,0.01479787450442465,0.057604540607491234,-0.043026092742007194,False
Q95,20,SMALL439,DDCTL,0.03,0.5,10,-0.18588709290725636,0.1675540434767543,0.033460711187434856,0.14474852587394932,0.01833304943050207,True
Q95,20,SMALL439,DDCTL,0.03,0.5,25,-0.2063846035612964,0.17226627368364178,0.033620624656046524,0.14669614757399574,0.03411832987765462,True
Q95,20,SMALL439,DDCTL,0.03,1.0,10,-0.6194880815719874,0.4893130788083659,0.0810157914448781,0.33595697038113737,0.13017500276362154,True
Q95,20,SMALL439,DDCTL,0.03,1.0,25,-0.6164667077625418,0.4730244912875804,0.08051870027853274,0.34244728108500033,0.14344221647496136,True
Q95,20,SMALL439,DDCTL,0.06,0.5,10,-0.19825180494563538,0.148515698600234,0.02539586638241401,0.09291538353664121,0.049736106345401376,True
Q95,20,SMALL439,DDCTL,0.06,0.5,25,-0.2087749714376404,0.15181895889958605,0.02538995466087696,0.09420204890318369,0.05695601253805435,False
Q95,20,SMALL439,DDCTL,0.06,1.0,10,-0.5161892320330382,0.36928670024736543,0.05263262841679864,0.19413730927100592,0.1469025317856728,False
Q95,20,SMALL439,DDCTL,0.06,1.0,25,-0.5109672599071771,0.35888556884339545,0.05077753296853405,0.18138495534933252,0.1520816910637816,False
Q95,20,SMALL439,DDCTL,0.1,0.5,10,-0.17477775857047118,0.10317116875559833,0.03196386751229158,0.13864657505764338,0.07160658981487285,True
Q95,20,SMALL439,DDCTL,0.1,0.5,25,-0.1817160182669316,0.10486499055748497,0.030021718628940826,0.13190059268307142,0.07685102770944663,True
Q95,20,SMALL439,DDCTL,0.1,1.0,10,-0.39365838223853383,0.22512934429870185,0.060220949381413966,0.24343272329350968,0.16852903793983198,False
Q95,20,SMALL439,DDCTL,0.1,1.0,25,-0.396660211206827,0.22519400648889376,0.058877110455821495,0.23470267272573242,0.17146620471793322,False
Q95,20,SMALL439,DDCTL,0.15,0.5,10,-0.0886350893747968,0.05027641991007611,0.009211036846716493,0.0361917020965517,0.0383586694647207,False
Q95,20,SMALL439,DDCTL,0.15,0.5,25,-0.09293251308480308,0.0511146676827251,0.00825660292044601,0.03176674396167076,0.041817845402077974,False
Q95,20,SMALL439,DDCTL,0.15,1.0,10,-0.18699672825259728,0.10244755714483596,0.016915839724972848,0.06466433641346132,0.08454917110776132,False
Q95,20,SMALL439,DDCTL,0.15,1.0,25,-0.1927655295843876,0.103779953411604,0.016132036427168314,0.061463075668432565,0.08898557617278362,False
Q95,20,SMALL439,DDCTL,0.25,0.5,10,0.0,0.0,0.0,0.0,0.0,False
Q95,20,SMALL439,DDCTL,0.25,0.5,25,0.0,0.0,0.0,0.0,0.0,False
Q95,20,SMALL439,DDCTL,0.25,1.0,10,0.0,0.0,0.0,0.0,0.0,False
Q95,20,SMALL439,DDCTL,0.25,1.0,25,0.0,0.0,0.0,0.0,0.0,False
Q95,20,SMALL439,SLEEVE,50.0,0.5,10,-0.031506906687577996,0.11283936317875934,0.03482141234856426,0.16593761796586626,-0.08133245649118134,False
Q95,20,SMALL439,SLEEVE,50.0,0.5,25,-0.08844807324402718,0.15398983691034462,0.03505372277427794,0.1606465847238035,-0.06554176366631745,False
Q95,20,SMALL439,SLEEVE,50.0,1.0,10,-0.12969080029850455,0.2629261591285211,0.07307210551096543,0.3334611207557132,-0.13323535883001653,False
Q95,20,SMALL439,SLEEVE,50.0,1.0,25,-0.22405815907082335,0.3398996305905414,0.0709547372624007,0.3229263183279173,-0.11584147151971805,False
Q95,20,SMALL439,SLEEVE,100.0,0.5,10,-0.005432129865990787,0.1057962458772597,0.0293099177666177,0.1153227514369762,-0.10036411601126892,False
Q95,20,SMALL439,SLEEVE,100.0,0.5,25,-0.03531128253173085,0.11314484494106032,0.025429712321330067,0.10407219243523622,-0.07783356240932947,False
Q95,20,SMALL439,SLEEVE,100.0,1.0,10,-0.05811176174523658,0.22240739044316168,0.057011305852258186,0.23733556457426697,-0.1642956286979251,False
Q95,20,SMALL439,SLEEVE,100.0,1.0,25,-0.10143409378025522,0.24509750673329603,0.04708478385028564,0.1678743331656099,-0.1436634129530408,False
Q95,20,SMALL439,SLEEVE,200.0,0.5,10,0.03176324074206771,0.08622597515966948,0.021914895696609284,0.07538419448127749,-0.05446273441760177,False
Q95,20,SMALL439,SLEEVE,200.0,0.5,25,0.012017522711614936,0.09067493205851132,0.021352461616352927,0.07678017361096715,-0.07865740934689638,False
Q95,20,SMALL439,SLEEVE,200.0,1.0,10,0.028609391451461463,0.1804522239424454,0.04571709266416861,0.16054778177941725,-0.15184283249098393,False
Q95,20,SMALL439,SLEEVE,200.0,1.0,25,0.002754196034459755,0.19262702370678814,0.043772726040029256,0.15466168197614413,-0.18987282767232838,False
Q95,20,SMALL439,SLEEVE,300.0,0.5,10,0.020991040299639108,0.08490449933731282,0.022656931237881536,0.07996645176134057,-0.06391345903767372,False
Q95,20,SMALL439,SLEEVE,300.0,0.5,25,0.010335277509950447,0.08584949215727641,0.022798480417635547,0.08988910000188005,-0.07551421464732597,False
Q95,20,SMALL439,SLEEVE,300.0,1.0,10,0.01748671575689914,0.17402351170757432,0.04718220193372578,0.1846262791109211,-0.15653679595067518,False
Q95,20,SMALL439,SLEEVE,300.0,1.0,25,0.005723609852982758,0.1776464084599053,0.046828591008499655,0.17779519546561193,-0.17192279860692253,False
Q95,20,SMALL439,SLEEVE,400.0,0.5,10,0.021805685437870703,0.07530723721266003,0.021560635539555537,0.07391389121883121,-0.053501551774789324,False
Q95,20,SMALL439,SLEEVE,400.0,0.5,25,0.01518219884733707,0.07563987544017826,0.021570280961893895,0.06954611604246982,-0.060457676592841195,False
Q95,20,SMALL439,SLEEVE,400.0,1.0,10,0.024828891305443523,0.15397331559169863,0.042934071806467904,0.14079163534405575,-0.1291444242862551,False
Q95,20,SMALL439,SLEEVE,400.0,1.0,25,0.018590567586171114,0.15655256842378087,0.04340488040561542,0.13617792807670137,-0.13796200083760976,False
Q95,20,U56,BUDGET,0.05,half,10,0.013237929326121556,0.032096850982738866,0.003554951320547014,0.012786559146027523,-0.01885892165661731,False
Q95,20,U56,BUDGET,0.05,half,25,0.056048181361621596,0.0705233913736256,0.0035409818029497548,0.012349687416838534,-0.014475210012003997,False
Q95,20,U56,BUDGET,0.05,skip,10,-0.24436896165333122,0.15680311245842632,0.028805711474243195,0.11016220066948303,0.0875658491949049,False
Q95,20,U56,BUDGET,0.05,skip,25,-0.13881060394898725,0.177276616765319,0.033840691664398855,0.11689878940544113,-0.038466012816331746,True
Q95,20,U56,BUDGET,0.1,half,10,-0.008649234602647216,0.032185715678752426,0.005467444391294411,0.02159629895921189,-0.02353648107610521,False
Q95,20,U56,BUDGET,0.1,half,25,0.02913181752410532,0.06181406616290404,0.005554356178198973,0.021499662209490823,-0.03268224863879872,False
Q95,20,U56,BUDGET,0.1,skip,10,-0.2017488302736843,0.10479706715518411,0.017086231507088046,0.05575483950086406,0.09695176311850018,False
Q95,20,U56,BUDGET,0.1,skip,25,-0.11799718073862575,0.14022836044664885,0.019300759136745525,0.06836214133729664,-0.022231179708023102,True
Q95,20,U56,BUDGET,0.2,half,10,-0.02214163080675413,0.027136751936441716,0.004741963587920169,0.01665915590993967,-0.004995121129687585,True
Q95,20,U56,BUDGET,0.2,half,25,0.00023803676874500912,0.03852990929602957,0.005853046379451988,0.01906325585712782,-0.03829187252728456,False
Q95,20,U56,BUDGET,0.2,skip,10,-0.11224973023563145,0.06910132637304514,0.014581498755906868,0.05582698462788672,0.04314840386258631,False
Q95,20,U56,BUDGET,0.2,skip,25,-0.06442239189433563,0.08111000339162328,0.012307795495224899,0.04231319247797555,-0.016687611497287647,True
Q95,20,U56,BUDGET,0.3,half,10,-0.025481537822968692,0.013163571244513131,0.004410633305361566,0.018582103459283225,0.01231796657845556,True
Q95,20,U56,BUDGET,0.3,half,25,-0.020064016270251228,0.014644043285395545,0.0037449604314520432,0.01512247136143814,0.0054199729848556834,True
Q95,20,U56,BUDGET,0.3,skip,10,-0.05815202472750203,0.027213065426320272,0.011737511478043935,0.04627593896567914,0.030938959301181755,True
Q95,20,U56,BUDGET,0.3,skip,25,-0.04639979646619563,0.02933142697592287,0.008928358453948255,0.03681778006914888,0.01706836949027276,True
Q95,20,U56,BUDGET,0.5,half,10,-0.016103422732055783,0.003625070690130033,0.0012302128325888185,0.005033999781717846,0.01247835204192575,False
Q95,20,U56,BUDGET,0.5,half,25,-0.014848861613765751,0.0036930147354157215,0.0012449716905281827,0.004825621765136512,0.01115584687835003,False
Q95,20,U56,BUDGET,0.5,skip,10,-0.039787705278387486,0.0071350613681364266,0.0024411444863981623,0.00972075469327276,0.03265264391025106,False
Q95,20,U56,BUDGET,0.5,skip,25,-0.03633813902647409,0.007264260993146697,0.002471846429107263,0.009313482183481103,0.029073878033327394,False
Q95,20,U56,DDCTL,0.03,0.5,10,-0.13266159300195624,0.1471515717747069,0.02073372933321531,0.06861134778276519,-0.014489978772750656,True
Q95,20,U56,DDCTL,0.03,0.5,25,-0.15747435457090586,0.16844706473726917,0.021449707246296513,0.07171261537986245,-0.010972710166363309,True
Q95,20,U56,DDCTL,0.03,1.0,10,-0.4540681187721609,0.43787362174237876,0.04204433119457428,0.14541206540058377,0.01619449702978215,True
Q95,20,U56,DDCTL,0.03,1.0,25,-0.49251228247674406,0.4718767471462959,0.042151453985849414,0.14516464334640555,0.02063553533044815,True
Q95,20,U56,DDCTL,0.06,0.5,10,-0.05574099708906699,0.11262553060167355,0.040895597270527446,0.1851634310838789,-0.056884533512606555,False
Q95,20,U56,DDCTL,0.06,0.5,25,-0.0653216760264198,0.11999673740350585,0.03748561190843799,0.1718783349270699,-0.05467506137708604,False
Q95,20,U56,DDCTL,0.06,1.0,10,-0.18992666280044845,0.2813502171043424,0.06145063080190925,0.2588683602392718,-0.09142355430389393,False
Q95,20,U56,DDCTL,0.06,1.0,25,-0.20274486082607035,0.2909289758394792,0.05632725278933298,0.2304428341898686,-0.08818411501340884,False
Q95,20,U56,DDCTL,0.1,0.5,10,-0.049690157250178,0.04303080566872426,0.006260932800451491,0.023318628729209097,0.00665935158145374,True
Q95,20,U56,DDCTL,0.1,0.5,25,-0.05271578182424996,0.04598832027564244,0.006413265902146682,0.02436526905308145,0.0067274615486075245,True
Q95,20,U56,DDCTL,0.1,1.0,10,-0.10902072531201268,0.09341081503810436,0.013314607016150204,0.05357627355207953,0.015609910273908317,True
Q95,20,U56,DDCTL,0.1,1.0,25,-0.11437098031030923,0.09994984582283344,0.014142991169973728,0.053425615695538595,0.014421134487475798,True
Q95,20,U56,DDCTL,0.15,0.5,10,0.0,0.0,0.0,0.0,0.0,False
Q95,20,U56,DDCTL,0.15,0.5,25,0.0,0.0,0.0,0.0,0.0,False
Q95,20,U56,DDCTL,0.15,1.0,10,0.0,0.0,0.0,0.0,0.0,False
Q95,20,U56,DDCTL,0.15,1.0,25,0.0,0.0,0.0,0.0,0.0,False
Q95,20,U56,DDCTL,0.25,0.5,10,0.0,0.0,0.0,0.0,0.0,False
Q95,20,U56,DDCTL,0.25,0.5,25,0.0,0.0,0.0,0.0,0.0,False
Q95,20,U56,DDCTL,0.25,1.0,10,0.0,0.0,0.0,0.0,0.0,False
Q95,20,U56,DDCTL,0.25,1.0,25,0.0,0.0,0.0,0.0,0.0,False
Q95,20,U56,SLEEVE,50.0,0.5,10,-0.09681312404394671,0.1568997256967053,0.03464715494581838,0.14037123201555127,-0.06008660165275859,False
Q95,20,U56,SLEEVE,50.0,0.5,25,-0.17208793026561042,0.22743463644658918,0.03675997601021285,0.1427404406940894,-0.055346706180978755,True
Q95,20,U56,SLEEVE,50.0,1.0,10,-0.34463723261308377,0.4245278969509532,0.07352463006244342,0.28525302473198644,-0.07989066433786945,True
Q95,20,U56,SLEEVE,50.0,1.0,25,-0.4822557142295095,0.5599776625729491,0.0741549935500307,0.28428221503969653,-0.0777219483434396,True
Q95,20,U56,SLEEVE,100.0,0.5,10,-0.009631759146085273,0.12714563234599566,0.052543797592774236,0.24969825028033496,-0.11751387319991038,False
Q95,20,U56,SLEEVE,100.0,0.5,25,-0.044268417192131926,0.15323574821821373,0.0413657189452966,0.1824564868860604,-0.1089673310260818,False
Q95,20,U56,SLEEVE,100.0,1.0,10,-0.1288683962969196,0.3232295374440908,0.07287032090653546,0.30144558661013754,-0.19436114114717118,False
Q95,20,U56,SLEEVE,100.0,1.0,25,-0.18795997319200375,0.375924952308904,0.059495539024948384,0.1965235746237981,-0.18796497911690024,False
Q95,20,U56,SLEEVE,200.0,0.5,10,0.017063253233432274,0.09881621501079194,0.020077516788509716,0.07944870367474705,-0.08175296177735966,False
Q95,20,U56,SLEEVE,200.0,0.5,25,-0.003938946173780655,0.11674218779064086,0.01732222981587679,0.06909440735001787,-0.1128032416168602,False
Q95,20,U56,SLEEVE,200.0,1.0,10,-0.04116902463299987,0.24771122283785552,0.03842498973041185,0.15194509233815065,-0.20654219820485564,False
Q95,20,U56,SLEEVE,200.0,1.0,25,-0.07586440162617702,0.2881263897729399,0.039297253533522765,0.14898514549803477,-0.2122619881467629,False
Q95,20,U56,SLEEVE,300.0,0.5,10,-0.008619299327082164,0.0835063340118475,0.019582092067560005,0.07749221259749658,-0.07488703468476533,False
Q95,20,U56,SLEEVE,300.0,0.5,25,-0.020470196984602174,0.09578669795565607,0.021826116567765674,0.07852541904370208,-0.0753165009710539,False
Q95,20,U56,SLEEVE,300.0,1.0,10,-0.0636850877405335,0.20737850904889518,0.04368653079129533,0.15111658673645445,-0.14369342130836169,False
Q95,20,U56,SLEEVE,300.0,1.0,25,-0.08281003266319786,0.23354539361598653,0.045026987196073884,0.15127262423621265,-0.15073536095278867,False
Q95,20,U56,SLEEVE,400.0,0.5,10,0.008383547472314623,0.06944360136573743,0.01145701077650524,0.0450664348949624,-0.06106005389342281,False
Q95,20,U56,SLEEVE,400.0,0.5,25,0.00019109964931618428,0.07434320898309373,0.014190013346357491,0.05039814659237348,-0.07415210933377754,False
Q95,20,U56,SLEEVE,400.0,1.0,10,-0.012801083642822508,0.156043701831232,0.02810877887600711,0.1040160238329144,-0.1432426181884095,False
Q95,20,U56,SLEEVE,400.0,1.0,25,-0.026525871936274203,0.17331332528068924,0.02764648534862375,0.10238476658242596,-0.14678745334441504,False
Q95,50,BROAD136,BUDGET,0.05,half,10,0.04333910725396495,0.05445231240305848,0.0037414181712051996,0.011812471129351056,-0.01111320514909353,False
Q95,50,BROAD136,BUDGET,0.05,half,25,0.09506986413478313,0.10292191164689565,0.003383670458409007,0.010991204786514386,-0.00785204751211252,False
Q95,50,BROAD136,BUDGET,0.05,skip,10,-0.007147121351681829,0.18828412874989078,0.026906800467198004,0.07263991489457589,-0.18113700739820895,False
Q95,50,BROAD136,BUDGET,0.05,skip,25,0.13488965887285143,0.3029290368941824,0.020027292631258322,0.05377886901720186,-0.16803937802133095,False
