panel,book,p,mult,keep4b,keep4b_incumbent,fail,fail_incumbent,margin,margin_incumbent
B135,N=15,0.99,0.5,False,False,DD,DD,-0.03714710252210372,-0.028017513816011586
B135,N=15,0.99,0.6,False,True,DD,-,-0.016204345174888113,0.005698439491381435
B135,N=15,0.99,0.75,True,True,-,-,0.01520979084593535,0.056272369452470994
B135,N=15,0.99,1.0,True,True,-,-,0.06756668421397441,0.14056225272095357
B135,N=15,0.995,0.5,False,False,DD,DD,-0.04264828555718396,-0.028017513816011586
B135,N=15,0.995,0.6,False,True,DD,-,-0.019669999054703458,0.005698439491381435
B135,N=15,0.995,0.75,True,True,-,-,0.014797430699017289,0.056272369452470994
B135,N=15,0.995,1.0,True,True,-,-,0.07224314695521852,0.14056225272095357
B135,N=15,0.999,0.5,False,False,DD,DD,-0.04530299833041876,-0.028017513816011586
B135,N=15,0.999,0.6,False,True,DD,-,-0.016920968499030936,0.005698439491381435
B135,N=15,0.999,0.75,True,True,-,-,0.025652076248050826,0.056272369452470994
B135,N=15,0.999,1.0,True,True,-,-,0.09660715082652041,0.14056225272095357
B135,N=15,1.0,0.5,False,False,DD,DD,-0.028017513816011586,-0.028017513816011586
B135,N=15,1.0,0.6,True,True,-,-,0.005698439491381435,0.005698439491381435
B135,N=15,1.0,0.75,True,True,-,-,0.056272369452470994,0.056272369452470994
B135,N=15,1.0,1.0,True,True,-,-,0.14056225272095357,0.14056225272095357
B135,N=20,0.9,0.5,False,False,DD,DD,-0.03080737349020478,-0.038823256141529594
B135,N=20,0.9,0.6,False,False,DD,DD,-0.019469190215827298,-0.005107302834136573
B135,N=20,0.9,0.75,False,True,DD,-,-0.0024619153042610697,0.045466627126952985
B135,N=20,0.9,1.0,True,True,-,-,0.025883542881682653,0.12975651039543556
B135,N=20,0.95,0.5,False,False,DD,DD,-0.030630213321801658,-0.038823256141529594
B135,N=20,0.95,0.6,False,False,DD,DD,-0.015402733288875606,-0.005107302834136573
B135,N=20,0.95,0.75,True,True,-,-,0.007438486760513466,0.045466627126952985
B135,N=20,0.95,1.0,True,True,-,-,0.045507186842828604,0.12975651039543556
B135,N=20,0.975,0.5,False,False,DD,DD,-0.03430556069959846,-0.038823256141529594
B135,N=20,0.975,0.6,False,False,DD,DD,-0.016568124939069936,-0.005107302834136573
B135,N=20,0.975,0.75,True,True,-,-,0.010038028701722837,0.045466627126952985
B135,N=20,0.975,1.0,True,True,-,-,0.05438161810304416,0.12975651039543556
B135,N=20,0.99,0.5,False,False,DD,DD,-0.03119830021118848,-0.038823256141529594
B135,N=20,0.99,0.6,False,False,DD,DD,-0.010255542863972872,-0.005107302834136573
B135,N=20,0.99,0.75,True,True,-,-,0.02115859315685059,0.045466627126952985
B135,N=20,0.99,1.0,True,True,-,-,0.07351548652488965,0.12975651039543556
B135,N=20,0.995,0.5,False,False,DD,DD,-0.03425629777924892,-0.038823256141529594
B135,N=20,0.995,0.6,False,False,DD,DD,-0.011278011276768418,-0.005107302834136573
B135,N=20,0.995,0.75,True,True,-,-,0.023189418476952328,0.045466627126952985
B135,N=20,0.995,1.0,True,True,-,-,0.08063513473315356,0.12975651039543556
B135,N=20,0.999,0.5,False,False,DD,DD,-0.046085291551275526,-0.038823256141529594
B135,N=20,0.999,0.6,False,False,DD,DD,-0.017703261719887703,-0.005107302834136573
B135,N=20,0.999,0.75,True,True,-,-,0.02486978302719406,0.045466627126952985
B135,N=20,0.999,1.0,True,True,-,-,0.09582485760566364,0.12975651039543556
B135,N=20,1.0,0.5,False,False,DD,DD,-0.038823256141529594,-0.038823256141529594
B135,N=20,1.0,0.6,False,False,DD,DD,-0.005107302834136573,-0.005107302834136573
B135,N=20,1.0,0.75,True,True,-,-,0.045466627126952985,0.045466627126952985
B135,N=20,1.0,1.0,True,True,-,-,0.12975651039543556,0.12975651039543556
B135,N=30,0.9,0.5,False,False,DD,DD,-0.031109390021605732,-0.07496381395740459
B135,N=30,0.9,0.6,False,False,DD,DD,-0.01977120674722825,-0.04124786065001157
B135,N=30,0.9,0.75,False,True,DD,-,-0.002763931835662023,0.009326069311077989
B135,N=30,0.9,1.0,True,True,-,-,0.0255815263502817,0.09361595257956057
B135,N=30,0.95,0.5,False,False,DD,DD,-0.03328831787525344,-0.07496381395740459
B135,N=30,0.95,0.6,False,False,DD,DD,-0.018060837842327385,-0.04124786065001157
B135,N=30,0.95,0.75,True,True,-,-,0.004780382207061687,0.009326069311077989
B135,N=30,0.95,1.0,True,True,-,-,0.042849082289376825,0.09361595257956057
B135,N=30,0.975,0.5,False,False,DD,DD,-0.04049968131573217,-0.07496381395740459
B135,N=30,0.975,0.6,False,False,DD,DD,-0.022762245555203647,-0.04124786065001157
B135,N=30,0.975,0.75,True,True,-,-,0.003843908085589126,0.009326069311077989
B135,N=30,0.975,1.0,True,True,-,-,0.04818749748691045,0.09361595257956057
B135,N=30,0.99,0.5,False,False,DD,DD,-0.04317810246221167,-0.07496381395740459
B135,N=30,0.99,0.6,False,False,DD,DD,-0.022235345114996058,-0.04124786065001157
B135,N=30,0.99,0.75,True,True,-,-,0.009178790905827405,0.009326069311077989
B135,N=30,0.99,1.0,True,True,-,-,0.061535684273866464,0.09361595257956057
B135,N=30,0.995,0.5,False,False,DD,DD,-0.04553219386925482,-0.07496381395740459
B135,N=30,0.995,0.6,False,False,DD,DD,-0.022553907366774317,-0.04124786065001157
B135,N=30,0.995,0.75,True,True,-,-,0.011913522386946429,0.009326069311077989
B135,N=30,0.995,1.0,True,True,-,-,0.06935923864314766,0.09361595257956057
B135,N=30,0.999,0.5,False,False,DD,DD,-0.07825872263086361,-0.07496381395740459
B135,N=30,0.999,0.6,False,False,DD,DD,-0.04987669279947579,-0.04124786065001157
B135,N=30,0.999,0.75,False,True,DD,-,-0.0073036480523940295,0.009326069311077989
B135,N=30,0.999,1.0,True,True,-,-,0.06365142652607556,0.09361595257956057
B135,N=30,1.0,0.5,False,False,DD,DD,-0.07496381395740459,-0.07496381395740459
B135,N=30,1.0,0.6,False,False,DD,DD,-0.04124786065001157,-0.04124786065001157
B135,N=30,1.0,0.75,True,True,-,-,0.009326069311077989,0.009326069311077989
B135,N=30,1.0,1.0,True,True,-,-,0.09361595257956057,0.09361595257956057
B135,N=40,0.9,0.5,False,False,DD,DD,-0.02446091927179421,-0.08525211669948718
B135,N=40,0.9,0.6,False,False,DD,DD,-0.013122735997416729,-0.05153616339209416
B135,N=40,0.9,0.75,True,False,-,DD,0.003884538914149499,-0.0009622334310045999
B135,N=40,0.9,1.0,True,True,-,-,0.03222999710009322,0.08332764983747798
B135,N=40,0.95,0.5,False,False,DD,DD,-0.027805542039956888,-0.08525211669948718
B135,N=40,0.95,0.6,False,False,DD,DD,-0.012578062007030835,-0.05153616339209416
B135,N=40,0.95,0.75,True,False,-,DD,0.010263158042358236,-0.0009622334310045999
B135,N=40,0.95,1.0,True,True,-,-,0.048331858124673374,0.08332764983747798
B135,N=40,0.975,0.5,False,False,DD,DD,-0.03990348245824596,-0.08525211669948718
B135,N=40,0.975,0.6,False,False,DD,DD,-0.022166046697717434,-0.05153616339209416
B135,N=40,0.975,0.75,True,False,-,DD,0.004440106943075339,-0.0009622334310045999
B135,N=40,0.975,1.0,True,True,-,-,0.048783696344396665,0.08332764983747798
B135,N=40,0.99,0.5,False,False,DD,DD,-0.041736424375672834,-0.08525211669948718
B135,N=40,0.99,0.6,False,False,DD,DD,-0.020793667028457224,-0.05153616339209416
B135,N=40,0.99,0.75,True,False,-,DD,0.010620468992366239,-0.0009622334310045999
B135,N=40,0.99,1.0,True,True,-,-,0.0629773623604053,0.08332764983747798
B135,N=40,0.995,0.5,False,False,DD,DD,-0.04245511339976714,-0.08525211669948718
B135,N=40,0.995,0.6,False,False,DD,DD,-0.019476826897286637,-0.05153616339209416
B135,N=40,0.995,0.75,True,False,-,DD,0.01499060285643411,-0.0009622334310045999
B135,N=40,0.995,1.0,True,True,-,-,0.07243631911263534,0.08332764983747798
B135,N=40,0.999,0.5,False,False,DD,DD,-0.07827605735171986,-0.08525211669948718
B135,N=40,0.999,0.6,False,False,DD,DD,-0.049894027520332035,-0.05153616339209416
B135,N=40,0.999,0.75,False,False,DD,DD,-0.007320982773250273,-0.0009622334310045999
B135,N=40,0.999,1.0,True,True,-,-,0.06363409180521931,0.08332764983747798
B135,N=40,1.0,0.5,False,False,DD,DD,-0.08525211669948718,-0.08525211669948718
B135,N=40,1.0,0.6,False,False,DD,DD,-0.05153616339209416,-0.05153616339209416
B135,N=40,1.0,0.75,False,False,DD,DD,-0.0009622334310045999,-0.0009622334310045999
B135,N=40,1.0,1.0,True,True,-,-,0.08332764983747798,0.08332764983747798
B135,H=5,0.9,0.5,False,False,"H2,DD","H2,DD",-0.04574866834471063,-0.02978814783610284
B135,H=5,0.9,0.6,False,False,"H2,DD",H2,-0.03441048507033315,0.00392780547129018
B135,H=5,0.9,0.75,False,False,"H2,DD",H2,-0.01740321015876692,0.05450173543237974
B135,H=5,0.9,1.0,False,False,H2,H2,0.010942248027176804,0.13879161870086232
B135,H=5,0.95,0.5,False,False,"H2,DD","H2,DD",-0.05353562144684436,-0.02978814783610284
B135,H=5,0.95,0.6,False,False,"H2,DD",H2,-0.038308141413918306,0.00392780547129018
B135,H=5,0.95,0.75,False,False,"H2,DD",H2,-0.015466921364529235,0.05450173543237974
B135,H=5,0.95,1.0,False,False,H2,H2,0.022601778717785903,0.13879161870086232
B135,H=5,0.975,0.5,False,False,"H2,DD","H2,DD",-0.0599249483811215,-0.02978814783610284
B135,H=5,0.975,0.6,False,False,"H2,DD",H2,-0.042187512620592976,0.00392780547129018
B135,H=5,0.975,0.75,False,False,"H2,DD",H2,-0.015581358979800203,0.05450173543237974
B135,H=5,0.975,1.0,False,False,H2,H2,0.028762230421521123,0.13879161870086232
B135,H=5,0.99,0.5,False,False,"H2,DD","H2,DD",-0.06615082862683795,-0.02978814783610284
B135,H=5,0.99,0.6,False,False,"H2,DD",H2,-0.04520807127962234,0.00392780547129018
B135,H=5,0.99,0.75,False,False,"H2,DD",H2,-0.013793935258798878,0.05450173543237974
B135,H=5,0.99,1.0,False,False,H2,H2,0.03856295810924018,0.13879161870086232
B135,H=5,0.995,0.5,False,False,"H2,DD","H2,DD",-0.06520605979769663,-0.02978814783610284
B135,H=5,0.995,0.6,False,False,"H2,DD",H2,-0.042227773295216126,0.00392780547129018
B135,H=5,0.995,0.75,False,False,"H2,DD",H2,-0.007760343541495379,0.05450173543237974
B135,H=5,0.995,1.0,False,False,H2,H2,0.049685372714705855,0.13879161870086232
B135,H=5,0.999,0.5,False,False,"H2,DD","H2,DD",-0.047893465752396114,-0.02978814783610284
B135,H=5,0.999,0.6,False,False,"H2,DD",H2,-0.01951143592100829,0.00392780547129018
B135,H=5,0.999,0.75,False,False,H2,H2,0.02306160882607347,0.05450173543237974
B135,H=5,0.999,1.0,False,False,H2,H2,0.09401668340454306,0.13879161870086232
B135,H=5,1.0,0.5,False,False,"H2,DD","H2,DD",-0.02978814783610284,-0.02978814783610284
B135,H=5,1.0,0.6,False,False,H2,H2,0.00392780547129018,0.00392780547129018
B135,H=5,1.0,0.75,False,False,H2,H2,0.05450173543237974,0.05450173543237974
B135,H=5,1.0,1.0,False,False,H2,H2,0.13879161870086232,0.13879161870086232
B135,H=10,0.9,0.5,False,False,"H2,OOS,DD","H2,OOS,DD",-0.0554262791926944,-0.0817309581110669
B135,H=10,0.9,0.6,False,False,"H2,OOS,DD","H2,OOS,DD",-0.044088095918316916,-0.04801500480367388
B135,H=10,0.9,0.75,False,False,"H2,OOS,DD","H2,OOS",-0.027080821006750688,0.0025589251574156813
B135,H=10,0.9,1.0,False,False,"H2,OOS","H2,OOS",0.0012646371791930344,0.08684880842589826
B135,H=10,0.95,0.5,False,False,"H2,OOS,DD","H2,OOS,DD",-0.06523873110244392,-0.0817309581110669
B135,H=10,0.95,0.6,False,False,"H2,OOS,DD","H2,OOS,DD",-0.05001125106951787,-0.04801500480367388
B135,H=10,0.95,0.75,False,False,"H2,OOS,DD","H2,OOS",-0.0271700310201288,0.0025589251574156813
B135,H=10,0.95,1.0,False,False,"H2,OOS","H2,OOS",0.010898669062186339,0.08684880842589826
B135,H=10,0.975,0.5,False,False,"H2,OOS,DD","H2,OOS,DD",-0.07481766043697893,-0.0817309581110669
B135,H=10,0.975,0.6,False,False,"H2,OOS,DD","H2,OOS,DD",-0.05708022467645041,-0.04801500480367388
B135,H=10,0.975,0.75,False,False,"H2,OOS,DD","H2,OOS",-0.030474071035657635,0.0025589251574156813
B135,H=10,0.975,1.0,False,False,"H2,OOS","H2,OOS",0.013869518365663691,0.08684880842589826
B135,H=10,0.99,0.5,False,False,"H2,OOS,DD","H2,OOS,DD",-0.11277189592636445,-0.0817309581110669
B135,H=10,0.99,0.6,False,False,"H2,OOS,DD","H2,OOS,DD",-0.09182913857914884,-0.04801500480367388
B135,H=10,0.99,0.75,False,False,"H2,OOS,DD","H2,OOS",-0.06041500255832538,0.0025589251574156813
B135,H=10,0.99,1.0,False,False,"H2,OOS,DD","H2,OOS",-0.008058109190286322,0.08684880842589826
B135,H=10,0.995,0.5,False,False,"H2,OOS,DD","H2,OOS,DD",-0.11269810063042814,-0.0817309581110669
B135,H=10,0.995,0.6,False,False,"H2,OOS,DD","H2,OOS,DD",-0.08971981412794763,-0.04801500480367388
B135,H=10,0.995,0.75,False,False,"H2,OOS,DD","H2,OOS",-0.05525238437422689,0.0025589251574156813
B135,H=10,0.995,1.0,False,False,"H2,OOS","H2,OOS",0.0021933318819743475,0.08684880842589826
B135,H=10,0.999,0.5,False,False,"H2,OOS,DD","H2,OOS,DD",-0.09958485582077434,-0.0817309581110669
B135,H=10,0.999,0.6,False,False,"H2,OOS,DD","H2,OOS,DD",-0.07120282598938651,-0.04801500480367388
B135,H=10,0.999,0.75,False,False,"H2,OOS,DD","H2,OOS",-0.028629781242304753,0.0025589251574156813
B135,H=10,0.999,1.0,False,False,"H2,OOS","H2,OOS",0.04232529333616483,0.08684880842589826
B135,H=10,1.0,0.5,False,False,"H2,OOS,DD","H2,OOS,DD",-0.0817309581110669,-0.0817309581110669
B135,H=10,1.0,0.6,False,False,"H2,OOS,DD","H2,OOS,DD",-0.04801500480367388,-0.04801500480367388
B135,H=10,1.0,0.75,False,False,"H2,OOS","H2,OOS",0.0025589251574156813,0.0025589251574156813
B135,H=10,1.0,1.0,False,False,"H2,OOS","H2,OOS",0.08684880842589826,0.08684880842589826
B135,H=21,0.9,0.5,False,False,DD,DD,-0.04116703549067133,-0.09514416023714278
B135,H=21,0.9,0.6,False,False,DD,DD,-0.029828852216293847,-0.06142820692974976
B135,H=21,0.9,0.75,False,False,DD,DD,-0.012821577304727619,-0.010854276968660204
B135,H=21,0.9,1.0,True,True,-,-,0.015523880881216104,0.07343560629982238
B135,H=21,0.95,0.5,False,False,DD,DD,-0.04156157485773623,-0.09514416023714278
B135,H=21,0.95,0.6,False,False,DD,DD,-0.02633409482481018,-0.06142820692974976
B135,H=21,0.95,0.75,False,False,DD,DD,-0.0034928747754211092,-0.010854276968660204
B135,H=21,0.95,1.0,True,True,-,-,0.03457582530689403,0.07343560629982238
B135,H=21,0.975,0.5,False,False,DD,DD,-0.04858723782727034,-0.09514416023714278
B135,H=21,0.975,0.6,False,False,DD,DD,-0.030849802066741816,-0.06142820692974976
B135,H=21,0.975,0.75,False,False,DD,DD,-0.004243648425949043,-0.010854276968660204
B135,H=21,0.975,1.0,True,True,-,-,0.040099940975372284,0.07343560629982238
B135,H=21,0.99,0.5,False,False,DD,DD,-0.06214273040655956,-0.09514416023714278
B135,H=21,0.99,0.6,False,False,DD,DD,-0.04119997305934395,-0.06142820692974976
B135,H=21,0.99,0.75,False,False,DD,DD,-0.009785837038520484,-0.010854276968660204
B135,H=21,0.99,1.0,True,True,-,-,0.042571056329518575,0.07343560629982238
B135,H=21,0.995,0.5,False,False,DD,DD,-0.06353652940395428,-0.09514416023714278
B135,H=21,0.995,0.6,False,False,DD,DD,-0.04055824290147378,-0.06142820692974976
B135,H=21,0.995,0.75,False,False,DD,DD,-0.0060908131477530325,-0.010854276968660204
B135,H=21,0.995,1.0,True,True,-,-,0.0513549031084482,0.07343560629982238
B135,H=21,0.999,0.5,False,False,DD,DD,-0.0866623216193152,-0.09514416023714278
B135,H=21,0.999,0.6,False,False,DD,DD,-0.058280291787927374,-0.06142820692974976
B135,H=21,0.999,0.75,False,False,DD,DD,-0.015707247040845612,-0.010854276968660204
B135,H=21,0.999,1.0,True,True,-,-,0.05524782753762397,0.07343560629982238
B135,H=21,1.0,0.5,False,False,DD,DD,-0.09514416023714278,-0.09514416023714278
B135,H=21,1.0,0.6,False,False,DD,DD,-0.06142820692974976,-0.06142820692974976
B135,H=21,1.0,0.75,False,False,DD,DD,-0.010854276968660204,-0.010854276968660204
B135,H=21,1.0,1.0,True,True,-,-,0.07343560629982238,0.07343560629982238
B135,H=42,0.9,0.5,False,False,DD,DD,-0.03883238227370789,-0.08480276933375785
B135,H=42,0.9,0.6,False,False,DD,DD,-0.027494198999330408,-0.051086816026364834
B135,H=42,0.9,0.75,False,False,DD,DD,-0.01048692408776418,-0.0005128860652752754
B135,H=42,0.9,1.0,True,True,-,-,0.017858534098179543,0.0837769972032073
B135,H=42,0.95,0.5,False,False,DD,DD,-0.03865821647755366,-0.08480276933375785
B135,H=42,0.95,0.6,False,False,DD,DD,-0.023430736444627606,-0.051086816026364834
B135,H=42,0.95,0.75,False,False,DD,DD,-0.0005895163952385346,-0.0005128860652752754
B135,H=42,0.95,1.0,True,True,-,-,0.0374791836870766,0.0837769972032073
B135,H=42,0.975,0.5,False,False,DD,DD,-0.04030168162751924,-0.08480276933375785
B135,H=42,0.975,0.6,False,False,DD,DD,-0.022564245866990712,-0.051086816026364834
B135,H=42,0.975,0.75,True,False,-,DD,0.0040419077738020615,-0.0005128860652752754
B135,H=42,0.975,1.0,True,True,-,-,0.04838549717512339,0.0837769972032073
B135,H=42,0.99,0.5,False,False,DD,DD,-0.04161163088481938,-0.08480276933375785
B135,H=42,0.99,0.6,False,False,DD,DD,-0.02066887353760377,-0.051086816026364834
B135,H=42,0.99,0.75,True,False,-,DD,0.010745262483219692,-0.0005128860652752754
B135,H=42,0.99,1.0,True,True,-,-,0.06310215585125875,0.0837769972032073
B135,H=42,0.995,0.5,False,False,DD,DD,-0.04250694459678307,-0.08480276933375785
B135,H=42,0.995,0.6,False,False,DD,DD,-0.01952865809430257,-0.051086816026364834
B135,H=42,0.995,0.75,True,False,-,DD,0.014938771659418176,-0.0005128860652752754
B135,H=42,0.995,1.0,True,True,-,-,0.07238448791561941,0.0837769972032073
B135,H=42,0.999,0.5,False,False,DD,DD,-0.08130891712282959,-0.08480276933375785
B135,H=42,0.999,0.6,False,False,DD,DD,-0.052926887291441765,-0.051086816026364834
B135,H=42,0.999,0.75,False,False,DD,DD,-0.010353842544360004,-0.0005128860652752754
B135,H=42,0.999,1.0,True,True,-,-,0.06060123203410958,0.0837769972032073
B135,H=42,1.0,0.5,False,False,DD,DD,-0.08480276933375785,-0.08480276933375785
B135,H=42,1.0,0.6,False,False,DD,DD,-0.051086816026364834,-0.051086816026364834
B135,H=42,1.0,0.75,False,False,DD,DD,-0.0005128860652752754,-0.0005128860652752754
B135,H=42,1.0,1.0,True,True,-,-,0.0837769972032073,0.0837769972032073
B135,H=63,0.9,0.5,False,False,DD,DD,-0.032726005399692726,-0.1183684170920285
B135,H=63,0.9,0.6,False,False,DD,DD,-0.021387822125315245,-0.08465246378463548
B135,H=63,0.9,0.75,False,False,DD,DD,-0.004380547213749017,-0.03407853382354592
B135,H=63,0.9,1.0,True,True,-,-,0.023964910972194706,0.05021134944493666
B135,H=63,0.95,0.5,False,False,DD,DD,-0.03412847749584877,-0.1183684170920285
B135,H=63,0.95,0.6,False,False,DD,DD,-0.018900997462922717,-0.08465246378463548
B135,H=63,0.95,0.75,True,False,-,DD,0.003940222586466355,-0.03407853382354592
B135,H=63,0.95,1.0,True,True,-,-,0.04200892266878149,0.05021134944493666
B135,H=63,0.975,0.5,False,False,DD,DD,-0.04787662763038611,-0.1183684170920285
B135,H=63,0.975,0.6,False,False,DD,DD,-0.030139191869857584,-0.08465246378463548
B135,H=63,0.975,0.75,False,False,DD,DD,-0.003533038229064811,-0.03407853382354592
B135,H=63,0.975,1.0,True,True,-,-,0.040810551172256515,0.05021134944493666
B135,H=63,0.99,0.5,False,False,DD,DD,-0.051208134646341344,-0.1183684170920285
B135,H=63,0.99,0.6,False,False,DD,DD,-0.030265377299125734,-0.08465246378463548
B135,H=63,0.99,0.75,True,False,-,DD,0.001148758721697729,-0.03407853382354592
B135,H=63,0.99,1.0,True,True,-,-,0.05350565208973679,0.05021134944493666
B135,H=63,0.995,0.5,False,False,DD,DD,-0.055680511105903704,-0.1183684170920285
B135,H=63,0.995,0.6,False,False,DD,DD,-0.0327022246034232,-0.08465246378463548
B135,H=63,0.995,0.75,True,False,-,DD,0.001765205150297544,-0.03407853382354592
B135,H=63,0.995,1.0,True,True,-,-,0.05921092140649878,0.05021134944493666
B135,H=63,0.999,0.5,False,False,DD,DD,-0.10758956262457978,-0.1183684170920285
B135,H=63,0.999,0.6,False,False,DD,DD,-0.07920753279319195,-0.08465246378463548
B135,H=63,0.999,0.75,False,False,DD,DD,-0.03663448804611019,-0.03407853382354592
B135,H=63,0.999,1.0,True,True,-,-,0.03432058653235939,0.05021134944493666
B135,H=63,1.0,0.5,False,False,DD,DD,-0.1183684170920285,-0.1183684170920285
B135,H=63,1.0,0.6,False,False,DD,DD,-0.08465246378463548,-0.08465246378463548
B135,H=63,1.0,0.75,False,False,DD,DD,-0.03407853382354592,-0.03407853382354592
B135,H=63,1.0,1.0,True,True,-,-,0.05021134944493666,0.05021134944493666
B135,H=90,0.9,0.5,False,False,"H2,DD","H2,DD",-0.024858053449690706,-0.11024683791819412
B135,H=90,0.9,0.6,False,False,"H2,DD","H2,DD",-0.013519870175313226,-0.0765308846108011
B135,H=90,0.9,0.75,False,False,H2,"H2,DD",0.0034874047362530025,-0.02595695464971154
B135,H=90,0.9,1.0,False,False,H2,H2,0.031832862922196725,0.05833292861877104
B135,H=90,0.95,0.5,False,False,"H2,DD","H2,DD",-0.025676312479942634,-0.11024683791819412
B135,H=90,0.95,0.6,False,False,"H2,DD","H2,DD",-0.010448832447016582,-0.0765308846108011
B135,H=90,0.95,0.75,False,False,H2,"H2,DD",0.01239238760237249,-0.02595695464971154
B135,H=90,0.95,1.0,False,False,H2,H2,0.05046108768468763,0.05833292861877104
B135,H=90,0.975,0.5,False,False,"H2,DD","H2,DD",-0.028378696876565315,-0.11024683791819412
B135,H=90,0.975,0.6,False,False,"H2,DD","H2,DD",-0.01064126111603679,-0.0765308846108011
B135,H=90,0.975,0.75,False,False,H2,"H2,DD",0.015964892524755983,-0.02595695464971154
B135,H=90,0.975,1.0,False,False,H2,H2,0.06030848192607731,0.05833292861877104
B135,H=90,0.99,0.5,False,False,"H2,DD","H2,DD",-0.03348687224583004,-0.11024683791819412
B135,H=90,0.99,0.6,False,False,"H2,DD","H2,DD",-0.012544114898614428,-0.0765308846108011
B135,H=90,0.99,0.75,False,False,H2,"H2,DD",0.018870021122209035,-0.02595695464971154
B135,H=90,0.99,1.0,False,False,H2,H2,0.0712269144902481,0.05833292861877104
B135,H=90,0.995,0.5,False,False,"H2,DD","H2,DD",-0.05027677311518851,-0.11024683791819412
B135,H=90,0.995,0.6,False,False,"H2,DD","H2,DD",-0.027298486612708006,-0.0765308846108011
B135,H=90,0.995,0.75,False,False,H2,"H2,DD",0.00716894314101274,-0.02595695464971154
B135,H=90,0.995,1.0,False,False,H2,H2,0.06461465939721397,0.05833292861877104
B135,H=90,0.999,0.5,False,False,"H2,DD","H2,DD",-0.09772870446890436,-0.11024683791819412
B135,H=90,0.999,0.6,False,False,"H2,DD","H2,DD",-0.06934667463751654,-0.0765308846108011
B135,H=90,0.999,0.75,False,False,"H2,DD","H2,DD",-0.026773629890434775,-0.02595695464971154
B135,H=90,0.999,1.0,False,False,H2,H2,0.04418144468803481,0.05833292861877104
B135,H=90,1.0,0.5,False,False,"H2,DD","H2,DD",-0.11024683791819412,-0.11024683791819412
B135,H=90,1.0,0.6,False,False,"H2,DD","H2,DD",-0.0765308846108011,-0.0765308846108011
B135,H=90,1.0,0.75,False,False,"H2,DD","H2,DD",-0.02595695464971154,-0.02595695464971154
B135,H=90,1.0,1.0,False,False,H2,H2,0.05833292861877104,0.05833292861877104
B135,H=189,0.9,0.5,False,False,DD,DD,-0.06460015246459416,-0.08948821084622693
B135,H=189,0.9,0.6,False,False,DD,DD,-0.05326196919021668,-0.055772257538833914
B135,H=189,0.9,0.75,False,False,DD,DD,-0.036254694278650454,-0.005198327577744355
B135,H=189,0.9,1.0,False,True,DD,-,-0.007909236092706731,0.07909155569073822
B135,H=189,0.95,0.5,False,False,DD,DD,-0.07656441308626281,-0.08948821084622693
B135,H=189,0.95,0.6,False,False,DD,DD,-0.06133693305333676,-0.055772257538833914
B135,H=189,0.95,0.75,False,False,DD,DD,-0.03849571300394769,-0.005198327577744355
B135,H=189,0.95,1.0,False,True,DD,-,-0.00042701292163255244,0.07909155569073822
B135,H=189,0.975,0.5,False,False,DD,DD,-0.08348030571670317,-0.08948821084622693
B135,H=189,0.975,0.6,False,False,DD,DD,-0.06574286995617465,-0.055772257538833914
B135,H=189,0.975,0.75,False,False,DD,DD,-0.039136716315381875,-0.005198327577744355
B135,H=189,0.975,1.0,True,True,-,-,0.005206873085939451,0.07909155569073822
B135,H=189,0.99,0.5,False,False,DD,DD,-0.08693823710076294,-0.08948821084622693
B135,H=189,0.99,0.6,False,False,DD,DD,-0.06599547975354733,-0.055772257538833914
B135,H=189,0.99,0.75,False,False,DD,DD,-0.03458134373272387,-0.005198327577744355
B135,H=189,0.99,1.0,True,True,-,-,0.01777554963531519,0.07909155569073822
B135,H=189,0.995,0.5,False,False,DD,DD,-0.08837234256070774,-0.08948821084622693
B135,H=189,0.995,0.6,False,False,DD,DD,-0.06539405605822723,-0.055772257538833914
B135,H=189,0.995,0.75,False,False,DD,DD,-0.030926626304506488,-0.005198327577744355
B135,H=189,0.995,1.0,True,True,-,-,0.026519089951694746,0.07909155569073822
B135,H=189,0.999,0.5,False,False,DD,DD,-0.08075918124794626,-0.08948821084622693
B135,H=189,0.999,0.6,False,False,DD,DD,-0.05237715141655844,-0.055772257538833914
B135,H=189,0.999,0.75,False,False,DD,DD,-0.009804106669476675,-0.005198327577744355
B135,H=189,0.999,1.0,True,True,-,-,0.06115096790899291,0.07909155569073822
B135,H=189,1.0,0.5,False,False,DD,DD,-0.08948821084622693,-0.08948821084622693
B135,H=189,1.0,0.6,False,False,DD,DD,-0.055772257538833914,-0.055772257538833914
B135,H=189,1.0,0.75,False,False,DD,DD,-0.005198327577744355,-0.005198327577744355
B135,H=189,1.0,1.0,True,True,-,-,0.07909155569073822,0.07909155569073822
B135,H=252,0.9,0.5,False,False,DD,DD,-0.018690606276031516,-0.06633021622714885
B135,H=252,0.9,0.6,False,False,DD,DD,-0.007352423001654035,-0.03261426291975583
B135,H=252,0.9,0.75,True,True,-,-,0.009654851909912193,0.017959667041333727
B135,H=252,0.9,1.0,True,True,-,-,0.038000310095855916,0.1022495503098163
B135,H=252,0.95,0.5,False,False,DD,DD,-0.01712107052434092,-0.06633021622714885
B135,H=252,0.95,0.6,False,False,DD,DD,-0.0018935904914148677,-0.03261426291975583
B135,H=252,0.95,0.75,True,True,-,-,0.020947629557974204,0.017959667041333727
B135,H=252,0.95,1.0,True,True,-,-,0.05901632964028934,0.1022495503098163
B135,H=252,0.975,0.5,False,False,DD,DD,-0.022303906511428856,-0.06633021622714885
