pool,panel,anchor,ladder,window,fold,chooser,rung,oos_sharpe,oos_cagr,oos_dd
FOLD,SMALL,A,GROSS,W09,2024,CH_ISSHARPE,0.3,0.7189540778492542,0.050946875473149245,-0.050224148196538754
FOLD,SMALL,A,GROSS,W09,2024,CH_ISCAGR,0.75,0.7206746981310519,0.1212877984544174,-0.122318449793833
FOLD,SMALL,A,GROSS,W09,2024,CH_ISDD,0.3,0.7189540778492542,0.050946875473149245,-0.050224148196538754
FOLD,SMALL,A,GROSS,W09,2025,CH_ISSHARPE,0.45,0.10374627125713987,0.005196259877578324,-0.1085808696260967
FOLD,SMALL,A,GROSS,W09,2025,CH_ISCAGR,0.75,0.11795972003636036,0.002903182586821984,-0.17571413331474006
FOLD,SMALL,A,GROSS,W09,2025,CH_ISDD,0.3,0.09652070270452126,0.004599250199582405,-0.07346474558846405
FOLD,SMALL,A,GROSS,W09,2026,CH_ISSHARPE,0.75,-0.13734712133912033,-0.04044516885104066,-0.15142784815561716
FOLD,SMALL,A,GROSS,W09,2026,CH_ISCAGR,0.75,-0.13734712133912033,-0.04044516885104066,-0.15142784815561716
FOLD,SMALL,A,GROSS,W09,2026,CH_ISDD,0.3,-0.1488359726328312,-0.01332824877628791,-0.06279208189009178
CELL,SMALL,A,GROSS,W11,0,CH_ISSHARPE,0.75,0.45333717990397243,0.070860770065448,-0.3581405418032817
CELL,SMALL,A,GROSS,W11,0,CH_ISCAGR,0.75,0.45333717990397243,0.070860770065448,-0.3581405418032817
CELL,SMALL,A,GROSS,W11,0,CH_ISDD,0.3,0.45128964370922336,0.03210950949710423,-0.15665461197088537
FOLD,SMALL,A,GROSS,W11,2017,CH_ISSHARPE,0.75,2.034689970363241,0.2461646015583372,-0.03633575488491736
FOLD,SMALL,A,GROSS,W11,2017,CH_ISCAGR,0.75,2.034689970363241,0.2461646015583372,-0.03633575488491736
FOLD,SMALL,A,GROSS,W11,2017,CH_ISDD,0.3,2.026199397314251,0.09328775406580525,-0.014524187749127782
FOLD,SMALL,A,GROSS,W11,2018,CH_ISSHARPE,0.75,-0.6246355916762825,-0.10858633626362058,-0.24891886325217405
FOLD,SMALL,A,GROSS,W11,2018,CH_ISCAGR,0.75,-0.6246355916762825,-0.10858633626362058,-0.24891886325217405
FOLD,SMALL,A,GROSS,W11,2018,CH_ISDD,0.3,-0.6205539904012389,-0.04153563226038137,-0.10628972807040082
FOLD,SMALL,A,GROSS,W11,2019,CH_ISSHARPE,0.75,1.5932115473821413,0.21275515107417453,-0.062251228199829534
FOLD,SMALL,A,GROSS,W11,2019,CH_ISCAGR,0.75,1.5932115473821413,0.21275515107417453,-0.062251228199829534
FOLD,SMALL,A,GROSS,W11,2019,CH_ISDD,0.3,1.5839962476773541,0.0818216388116475,-0.02519319679603893
FOLD,SMALL,A,GROSS,W11,2020,CH_ISSHARPE,0.75,0.8045398370118899,0.21448086012559298,-0.35814054180328125
FOLD,SMALL,A,GROSS,W11,2020,CH_ISCAGR,0.75,0.8045398370118899,0.21448086012559298,-0.35814054180328125
FOLD,SMALL,A,GROSS,W11,2020,CH_ISDD,0.3,0.8300601188394611,0.0953562937644854,-0.15665461197088537
FOLD,SMALL,A,GROSS,W11,2021,CH_ISSHARPE,0.3,0.9253265971852582,0.08203771508243984,-0.0444201476467736
FOLD,SMALL,A,GROSS,W11,2021,CH_ISCAGR,0.75,0.937907616545591,0.20362315688723975,-0.10973042669206745
FOLD,SMALL,A,GROSS,W11,2021,CH_ISDD,0.3,0.9253265971852582,0.08203771508243984,-0.0444201476467736
FOLD,SMALL,A,GROSS,W11,2022,CH_ISSHARPE,0.3,-0.6660943413686308,-0.05703509696447817,-0.08456097666485085
FOLD,SMALL,A,GROSS,W11,2022,CH_ISCAGR,0.75,-0.6604313438979915,-0.14680952307065187,-0.20426094332266653
FOLD,SMALL,A,GROSS,W11,2022,CH_ISDD,0.3,-0.6660943413686308,-0.05703509696447817,-0.08456097666485085
FOLD,SMALL,A,GROSS,W11,2023,CH_ISSHARPE,0.3,0.44317789088006243,0.023983627700930432,-0.053727944638345515
FOLD,SMALL,A,GROSS,W11,2023,CH_ISCAGR,0.75,0.4453151584371815,0.05495851943902763,-0.1303138962337329
FOLD,SMALL,A,GROSS,W11,2023,CH_ISDD,0.3,0.44317789088006243,0.023983627700930432,-0.053727944638345515
FOLD,SMALL,A,GROSS,W11,2024,CH_ISSHARPE,0.3,0.7189540778492542,0.050946875473149245,-0.050224148196538754
FOLD,SMALL,A,GROSS,W11,2024,CH_ISCAGR,0.75,0.7206746981310519,0.1212877984544174,-0.122318449793833
FOLD,SMALL,A,GROSS,W11,2024,CH_ISDD,0.3,0.7189540778492542,0.050946875473149245,-0.050224148196538754
FOLD,SMALL,A,GROSS,W11,2025,CH_ISSHARPE,0.45,0.10374627125713987,0.005196259877578324,-0.1085808696260967
FOLD,SMALL,A,GROSS,W11,2025,CH_ISCAGR,0.75,0.11795972003636036,0.002903182586821984,-0.17571413331474006
FOLD,SMALL,A,GROSS,W11,2025,CH_ISDD,0.3,0.09652070270452126,0.004599250199582405,-0.07346474558846405
FOLD,SMALL,A,GROSS,W11,2026,CH_ISSHARPE,0.75,-0.13734712133912033,-0.04044516885104066,-0.15142784815561716
FOLD,SMALL,A,GROSS,W11,2026,CH_ISCAGR,0.75,-0.13734712133912033,-0.04044516885104066,-0.15142784815561716
FOLD,SMALL,A,GROSS,W11,2026,CH_ISDD,0.3,-0.1488359726328312,-0.01332824877628791,-0.06279208189009178
CELL,SMALL,A,GROSS,W13,0,CH_ISSHARPE,0.75,0.45333717990397243,0.070860770065448,-0.3581405418032817
CELL,SMALL,A,GROSS,W13,0,CH_ISCAGR,0.75,0.45333717990397243,0.070860770065448,-0.3581405418032817
CELL,SMALL,A,GROSS,W13,0,CH_ISDD,0.3,0.45128964370922336,0.03210950949710423,-0.15665461197088537
FOLD,SMALL,A,GROSS,W13,2017,CH_ISSHARPE,0.75,2.034689970363241,0.2461646015583372,-0.03633575488491736
FOLD,SMALL,A,GROSS,W13,2017,CH_ISCAGR,0.75,2.034689970363241,0.2461646015583372,-0.03633575488491736
FOLD,SMALL,A,GROSS,W13,2017,CH_ISDD,0.3,2.026199397314251,0.09328775406580525,-0.014524187749127782
FOLD,SMALL,A,GROSS,W13,2018,CH_ISSHARPE,0.75,-0.6246355916762825,-0.10858633626362058,-0.24891886325217405
FOLD,SMALL,A,GROSS,W13,2018,CH_ISCAGR,0.75,-0.6246355916762825,-0.10858633626362058,-0.24891886325217405
FOLD,SMALL,A,GROSS,W13,2018,CH_ISDD,0.3,-0.6205539904012389,-0.04153563226038137,-0.10628972807040082
FOLD,SMALL,A,GROSS,W13,2019,CH_ISSHARPE,0.75,1.5932115473821413,0.21275515107417453,-0.062251228199829534
FOLD,SMALL,A,GROSS,W13,2019,CH_ISCAGR,0.75,1.5932115473821413,0.21275515107417453,-0.062251228199829534
FOLD,SMALL,A,GROSS,W13,2019,CH_ISDD,0.3,1.5839962476773541,0.0818216388116475,-0.02519319679603893
FOLD,SMALL,A,GROSS,W13,2020,CH_ISSHARPE,0.75,0.8045398370118899,0.21448086012559298,-0.35814054180328125
FOLD,SMALL,A,GROSS,W13,2020,CH_ISCAGR,0.75,0.8045398370118899,0.21448086012559298,-0.35814054180328125
FOLD,SMALL,A,GROSS,W13,2020,CH_ISDD,0.3,0.8300601188394611,0.0953562937644854,-0.15665461197088537
FOLD,SMALL,A,GROSS,W13,2021,CH_ISSHARPE,0.3,0.9253265971852582,0.08203771508243984,-0.0444201476467736
FOLD,SMALL,A,GROSS,W13,2021,CH_ISCAGR,0.75,0.937907616545591,0.20362315688723975,-0.10973042669206745
FOLD,SMALL,A,GROSS,W13,2021,CH_ISDD,0.3,0.9253265971852582,0.08203771508243984,-0.0444201476467736
FOLD,SMALL,A,GROSS,W13,2022,CH_ISSHARPE,0.3,-0.6660943413686308,-0.05703509696447817,-0.08456097666485085
FOLD,SMALL,A,GROSS,W13,2022,CH_ISCAGR,0.75,-0.6604313438979915,-0.14680952307065187,-0.20426094332266653
FOLD,SMALL,A,GROSS,W13,2022,CH_ISDD,0.3,-0.6660943413686308,-0.05703509696447817,-0.08456097666485085
FOLD,SMALL,A,GROSS,W13,2023,CH_ISSHARPE,0.3,0.44317789088006243,0.023983627700930432,-0.053727944638345515
FOLD,SMALL,A,GROSS,W13,2023,CH_ISCAGR,0.75,0.4453151584371815,0.05495851943902763,-0.1303138962337329
FOLD,SMALL,A,GROSS,W13,2023,CH_ISDD,0.3,0.44317789088006243,0.023983627700930432,-0.053727944638345515
FOLD,SMALL,A,GROSS,W13,2024,CH_ISSHARPE,0.3,0.7189540778492542,0.050946875473149245,-0.050224148196538754
FOLD,SMALL,A,GROSS,W13,2024,CH_ISCAGR,0.75,0.7206746981310519,0.1212877984544174,-0.122318449793833
FOLD,SMALL,A,GROSS,W13,2024,CH_ISDD,0.3,0.7189540778492542,0.050946875473149245,-0.050224148196538754
FOLD,SMALL,A,GROSS,W13,2025,CH_ISSHARPE,0.3,0.09652070270452126,0.004599250199582405,-0.07346474558846405
FOLD,SMALL,A,GROSS,W13,2025,CH_ISCAGR,0.75,0.11795972003636036,0.002903182586821984,-0.17571413331474006
FOLD,SMALL,A,GROSS,W13,2025,CH_ISDD,0.3,0.09652070270452126,0.004599250199582405,-0.07346474558846405
FOLD,SMALL,A,GROSS,W13,2026,CH_ISSHARPE,0.75,-0.13734712133912033,-0.04044516885104066,-0.15142784815561716
FOLD,SMALL,A,GROSS,W13,2026,CH_ISCAGR,0.75,-0.13734712133912033,-0.04044516885104066,-0.15142784815561716
FOLD,SMALL,A,GROSS,W13,2026,CH_ISDD,0.3,-0.1488359726328312,-0.01332824877628791,-0.06279208189009178
CELL,SMALL,A,CADENCE,W09,0,CH_ISSHARPE,M,0.2482123898640132,0.029782993979285077,-0.3852385659953811
CELL,SMALL,A,CADENCE,W09,0,CH_ISCAGR,D,0.36332906666222164,0.053471176631334716,-0.3830845902276765
CELL,SMALL,A,CADENCE,W09,0,CH_ISDD,D,0.36332906666222164,0.053471176631334716,-0.3830845902276765
FOLD,SMALL,A,CADENCE,W09,2017,CH_ISSHARPE,M,1.0121852866130996,0.12317906061102968,-0.07634354744123573
FOLD,SMALL,A,CADENCE,W09,2017,CH_ISCAGR,D,1.338372553639678,0.17240483298313136,-0.06987327314140246
FOLD,SMALL,A,CADENCE,W09,2017,CH_ISDD,D,1.338372553639678,0.17240483298313136,-0.06987327314140246
FOLD,SMALL,A,CADENCE,W09,2018,CH_ISSHARPE,W,-0.6246355916762825,-0.10858633626362058,-0.24891886325217405
FOLD,SMALL,A,CADENCE,W09,2018,CH_ISCAGR,W,-0.6246355916762825,-0.10858633626362058,-0.24891886325217405
FOLD,SMALL,A,CADENCE,W09,2018,CH_ISDD,D,-0.17148219685725022,-0.04524420499777626,-0.22557618245215627
FOLD,SMALL,A,CADENCE,W09,2019,CH_ISSHARPE,D,0.5478053513532725,0.06262295679038687,-0.07826952321359482
FOLD,SMALL,A,CADENCE,W09,2019,CH_ISCAGR,D,0.5478053513532725,0.06262295679038687,-0.07826952321359482
FOLD,SMALL,A,CADENCE,W09,2019,CH_ISDD,D,0.5478053513532725,0.06262295679038687,-0.07826952321359482
FOLD,SMALL,A,CADENCE,W09,2020,CH_ISSHARPE,W,0.8045398370118899,0.21448086012559298,-0.35814054180328125
FOLD,SMALL,A,CADENCE,W09,2020,CH_ISCAGR,W,0.8045398370118899,0.21448086012559298,-0.35814054180328125
FOLD,SMALL,A,CADENCE,W09,2020,CH_ISDD,D,0.8564675711941753,0.24737454617877952,-0.3377119560542592
FOLD,SMALL,A,CADENCE,W09,2021,CH_ISSHARPE,W,0.937907616545591,0.20362315688723975,-0.10973042669206745
FOLD,SMALL,A,CADENCE,W09,2021,CH_ISCAGR,W,0.937907616545591,0.20362315688723975,-0.10973042669206745
FOLD,SMALL,A,CADENCE,W09,2021,CH_ISDD,Q,1.8341988110282812,0.46083065391374545,-0.10529946646661636
FOLD,SMALL,A,CADENCE,W09,2022,CH_ISSHARPE,D,-0.9573183577652462,-0.1696559429464387,-0.23800617898640264
FOLD,SMALL,A,CADENCE,W09,2022,CH_ISCAGR,D,-0.9573183577652462,-0.1696559429464387,-0.23800617898640264
FOLD,SMALL,A,CADENCE,W09,2022,CH_ISDD,Q,-0.902246669945054,-0.1987659318350199,-0.2498857026051623
FOLD,SMALL,A,CADENCE,W09,2023,CH_ISSHARPE,D,0.05964479743915915,-0.005754148588652419,-0.24502964125175475
FOLD,SMALL,A,CADENCE,W09,2023,CH_ISCAGR,D,0.05964479743915915,-0.005754148588652419,-0.24502964125175475
FOLD,SMALL,A,CADENCE,W09,2023,CH_ISDD,Q,0.7886041870833781,0.1301876389624146,-0.12694540373687768
FOLD,SMALL,A,CADENCE,W09,2024,CH_ISSHARPE,W,0.7206746981310519,0.1212877984544174,-0.122318449793833
FOLD,SMALL,A,CADENCE,W09,2024,CH_ISCAGR,W,0.7206746981310519,0.1212877984544174,-0.122318449793833
FOLD,SMALL,A,CADENCE,W09,2024,CH_ISDD,Q,0.5188133802496748,0.07840218692477818,-0.08079629187618786
FOLD,SMALL,A,CADENCE,W09,2025,CH_ISSHARPE,W,0.11795972003636036,0.002903182586821984,-0.17571413331474006
FOLD,SMALL,A,CADENCE,W09,2025,CH_ISCAGR,W,0.11795972003636036,0.002903182586821984,-0.17571413331474006
FOLD,SMALL,A,CADENCE,W09,2025,CH_ISDD,Q,0.7411480725236953,0.1367195747497194,-0.17645776152166903
FOLD,SMALL,A,CADENCE,W09,2026,CH_ISSHARPE,W,-0.13734712133912033,-0.04044516885104066,-0.15142784815561716
FOLD,SMALL,A,CADENCE,W09,2026,CH_ISCAGR,W,-0.13734712133912033,-0.04044516885104066,-0.15142784815561716
FOLD,SMALL,A,CADENCE,W09,2026,CH_ISDD,Q,-0.16731721693126278,-0.04009667697471986,-0.1248195661744459
CELL,SMALL,A,CADENCE,W11,0,CH_ISSHARPE,M,0.2482123898640132,0.029782993979285077,-0.3852385659953811
CELL,SMALL,A,CADENCE,W11,0,CH_ISCAGR,D,0.36332906666222164,0.053471176631334716,-0.3830845902276765
CELL,SMALL,A,CADENCE,W11,0,CH_ISDD,D,0.36332906666222164,0.053471176631334716,-0.3830845902276765
FOLD,SMALL,A,CADENCE,W11,2017,CH_ISSHARPE,M,1.0121852866130996,0.12317906061102968,-0.07634354744123573
FOLD,SMALL,A,CADENCE,W11,2017,CH_ISCAGR,D,1.338372553639678,0.17240483298313136,-0.06987327314140246
FOLD,SMALL,A,CADENCE,W11,2017,CH_ISDD,D,1.338372553639678,0.17240483298313136,-0.06987327314140246
FOLD,SMALL,A,CADENCE,W11,2018,CH_ISSHARPE,W,-0.6246355916762825,-0.10858633626362058,-0.24891886325217405
FOLD,SMALL,A,CADENCE,W11,2018,CH_ISCAGR,W,-0.6246355916762825,-0.10858633626362058,-0.24891886325217405
FOLD,SMALL,A,CADENCE,W11,2018,CH_ISDD,D,-0.17148219685725022,-0.04524420499777626,-0.22557618245215627
FOLD,SMALL,A,CADENCE,W11,2019,CH_ISSHARPE,D,0.5478053513532725,0.06262295679038687,-0.07826952321359482
FOLD,SMALL,A,CADENCE,W11,2019,CH_ISCAGR,D,0.5478053513532725,0.06262295679038687,-0.07826952321359482
FOLD,SMALL,A,CADENCE,W11,2019,CH_ISDD,D,0.5478053513532725,0.06262295679038687,-0.07826952321359482
FOLD,SMALL,A,CADENCE,W11,2020,CH_ISSHARPE,W,0.8045398370118899,0.21448086012559298,-0.35814054180328125
FOLD,SMALL,A,CADENCE,W11,2020,CH_ISCAGR,W,0.8045398370118899,0.21448086012559298,-0.35814054180328125
FOLD,SMALL,A,CADENCE,W11,2020,CH_ISDD,D,0.8564675711941753,0.24737454617877952,-0.3377119560542592
FOLD,SMALL,A,CADENCE,W11,2021,CH_ISSHARPE,W,0.937907616545591,0.20362315688723975,-0.10973042669206745
FOLD,SMALL,A,CADENCE,W11,2021,CH_ISCAGR,W,0.937907616545591,0.20362315688723975,-0.10973042669206745
FOLD,SMALL,A,CADENCE,W11,2021,CH_ISDD,Q,1.8341988110282812,0.46083065391374545,-0.10529946646661636
FOLD,SMALL,A,CADENCE,W11,2022,CH_ISSHARPE,D,-0.9573183577652462,-0.1696559429464387,-0.23800617898640264
FOLD,SMALL,A,CADENCE,W11,2022,CH_ISCAGR,D,-0.9573183577652462,-0.1696559429464387,-0.23800617898640264
FOLD,SMALL,A,CADENCE,W11,2022,CH_ISDD,Q,-0.902246669945054,-0.1987659318350199,-0.2498857026051623
FOLD,SMALL,A,CADENCE,W11,2023,CH_ISSHARPE,D,0.05964479743915915,-0.005754148588652419,-0.24502964125175475
FOLD,SMALL,A,CADENCE,W11,2023,CH_ISCAGR,D,0.05964479743915915,-0.005754148588652419,-0.24502964125175475
FOLD,SMALL,A,CADENCE,W11,2023,CH_ISDD,Q,0.7886041870833781,0.1301876389624146,-0.12694540373687768
FOLD,SMALL,A,CADENCE,W11,2024,CH_ISSHARPE,W,0.7206746981310519,0.1212877984544174,-0.122318449793833
FOLD,SMALL,A,CADENCE,W11,2024,CH_ISCAGR,W,0.7206746981310519,0.1212877984544174,-0.122318449793833
FOLD,SMALL,A,CADENCE,W11,2024,CH_ISDD,Q,0.5188133802496748,0.07840218692477818,-0.08079629187618786
FOLD,SMALL,A,CADENCE,W11,2025,CH_ISSHARPE,W,0.11795972003636036,0.002903182586821984,-0.17571413331474006
FOLD,SMALL,A,CADENCE,W11,2025,CH_ISCAGR,W,0.11795972003636036,0.002903182586821984,-0.17571413331474006
FOLD,SMALL,A,CADENCE,W11,2025,CH_ISDD,Q,0.7411480725236953,0.1367195747497194,-0.17645776152166903
FOLD,SMALL,A,CADENCE,W11,2026,CH_ISSHARPE,W,-0.13734712133912033,-0.04044516885104066,-0.15142784815561716
FOLD,SMALL,A,CADENCE,W11,2026,CH_ISCAGR,W,-0.13734712133912033,-0.04044516885104066,-0.15142784815561716
FOLD,SMALL,A,CADENCE,W11,2026,CH_ISDD,Q,-0.16731721693126278,-0.04009667697471986,-0.1248195661744459
CELL,SMALL,A,CADENCE,W13,0,CH_ISSHARPE,M,0.2482123898640132,0.029782993979285077,-0.3852385659953811
CELL,SMALL,A,CADENCE,W13,0,CH_ISCAGR,M,0.2482123898640132,0.029782993979285077,-0.3852385659953811
CELL,SMALL,A,CADENCE,W13,0,CH_ISDD,Q,0.4323169846438673,0.06623753272715205,-0.3485276678585818
FOLD,SMALL,A,CADENCE,W13,2017,CH_ISSHARPE,M,1.0121852866130996,0.12317906061102968,-0.07634354744123573
FOLD,SMALL,A,CADENCE,W13,2017,CH_ISCAGR,M,1.0121852866130996,0.12317906061102968,-0.07634354744123573
FOLD,SMALL,A,CADENCE,W13,2017,CH_ISDD,Q,0.18716671258934864,0.016145325578416747,-0.11452569571715554
FOLD,SMALL,A,CADENCE,W13,2018,CH_ISSHARPE,M,-1.0885612748228566,-0.18305380324163023,-0.28681450116158
FOLD,SMALL,A,CADENCE,W13,2018,CH_ISCAGR,M,-1.0885612748228566,-0.18305380324163023,-0.28681450116158
FOLD,SMALL,A,CADENCE,W13,2018,CH_ISDD,Q,0.4881612415808331,0.07437184914380746,-0.23077577173718777
FOLD,SMALL,A,CADENCE,W13,2019,CH_ISSHARPE,D,0.5478053513532725,0.06262295679038687,-0.07826952321359482
FOLD,SMALL,A,CADENCE,W13,2019,CH_ISCAGR,D,0.5478053513532725,0.06262295679038687,-0.07826952321359482
FOLD,SMALL,A,CADENCE,W13,2019,CH_ISDD,D,0.5478053513532725,0.06262295679038687,-0.07826952321359482
FOLD,SMALL,A,CADENCE,W13,2020,CH_ISSHARPE,Q,-0.14293438340509118,-0.0735116019973473,-0.33684032461848357
FOLD,SMALL,A,CADENCE,W13,2020,CH_ISCAGR,Q,-0.14293438340509118,-0.0735116019973473,-0.33684032461848357
FOLD,SMALL,A,CADENCE,W13,2020,CH_ISDD,D,0.8564675711941753,0.24737454617877952,-0.3377119560542592
FOLD,SMALL,A,CADENCE,W13,2021,CH_ISSHARPE,W,0.937907616545591,0.20362315688723975,-0.10973042669206745
FOLD,SMALL,A,CADENCE,W13,2021,CH_ISCAGR,W,0.937907616545591,0.20362315688723975,-0.10973042669206745
FOLD,SMALL,A,CADENCE,W13,2021,CH_ISDD,Q,1.8341988110282812,0.46083065391374545,-0.10529946646661636
FOLD,SMALL,A,CADENCE,W13,2022,CH_ISSHARPE,M,-1.331991527932624,-0.25107638582733016,-0.2656929390076974
FOLD,SMALL,A,CADENCE,W13,2022,CH_ISCAGR,M,-1.331991527932624,-0.25107638582733016,-0.2656929390076974
FOLD,SMALL,A,CADENCE,W13,2022,CH_ISDD,Q,-0.902246669945054,-0.1987659318350199,-0.2498857026051623
FOLD,SMALL,A,CADENCE,W13,2023,CH_ISSHARPE,D,0.05964479743915915,-0.005754148588652419,-0.24502964125175475
FOLD,SMALL,A,CADENCE,W13,2023,CH_ISCAGR,D,0.05964479743915915,-0.005754148588652419,-0.24502964125175475
FOLD,SMALL,A,CADENCE,W13,2023,CH_ISDD,Q,0.7886041870833781,0.1301876389624146,-0.12694540373687768
FOLD,SMALL,A,CADENCE,W13,2024,CH_ISSHARPE,W,0.7206746981310519,0.1212877984544174,-0.122318449793833
FOLD,SMALL,A,CADENCE,W13,2024,CH_ISCAGR,D,0.8082464536689596,0.13726990169254716,-0.08259071534806639
FOLD,SMALL,A,CADENCE,W13,2024,CH_ISDD,Q,0.5188133802496748,0.07840218692477818,-0.08079629187618786
FOLD,SMALL,A,CADENCE,W13,2025,CH_ISSHARPE,W,0.11795972003636036,0.002903182586821984,-0.17571413331474006
FOLD,SMALL,A,CADENCE,W13,2025,CH_ISCAGR,D,-0.010608911057449868,-0.026288425236951074,-0.23546007327205032
FOLD,SMALL,A,CADENCE,W13,2025,CH_ISDD,Q,0.7411480725236953,0.1367195747497194,-0.17645776152166903
FOLD,SMALL,A,CADENCE,W13,2026,CH_ISSHARPE,Q,-0.16731721693126278,-0.04009667697471986,-0.1248195661744459
FOLD,SMALL,A,CADENCE,W13,2026,CH_ISCAGR,Q,-0.16731721693126278,-0.04009667697471986,-0.1248195661744459
FOLD,SMALL,A,CADENCE,W13,2026,CH_ISDD,Q,-0.16731721693126278,-0.04009667697471986,-0.1248195661744459
CELL,SMALL,B,N,W09,0,CH_ISSHARPE,8,0.32354577836456766,0.04141120593047365,-0.27502903561177705
CELL,SMALL,B,N,W09,0,CH_ISCAGR,5,0.23571294893387357,0.027143291555645765,-0.33960825106845016
CELL,SMALL,B,N,W09,0,CH_ISDD,40,0.4065259954410962,0.04356639122668127,-0.2392609866965104
FOLD,SMALL,B,N,W09,2017,CH_ISSHARPE,8,1.2407067050716638,0.155366419312557,-0.07572857278315048
FOLD,SMALL,B,N,W09,2017,CH_ISCAGR,5,1.0997093009611345,0.15762452102115931,-0.12903665723808888
FOLD,SMALL,B,N,W09,2017,CH_ISDD,40,0.8943614767051541,0.06360708438053986,-0.035350629403047784
FOLD,SMALL,B,N,W09,2018,CH_ISSHARPE,8,-0.2389822322160209,-0.04610790428108169,-0.2294112243836922
FOLD,SMALL,B,N,W09,2018,CH_ISCAGR,5,-0.8280691015026911,-0.15158509225989858,-0.24793845380412594
FOLD,SMALL,B,N,W09,2018,CH_ISDD,40,-0.27652694075937506,-0.03335399908768821,-0.16048628896598693
FOLD,SMALL,B,N,W09,2019,CH_ISSHARPE,8,2.1242930740569106,0.3043418730675953,-0.061109491398879334
FOLD,SMALL,B,N,W09,2019,CH_ISCAGR,8,2.1242930740569106,0.3043418730675953,-0.061109491398879334
FOLD,SMALL,B,N,W09,2019,CH_ISDD,25,2.03007111606972,0.17714582217794916,-0.032497277759423904
FOLD,SMALL,B,N,W09,2020,CH_ISSHARPE,8,0.9085202580062259,0.19408812066821968,-0.2665788224197633
FOLD,SMALL,B,N,W09,2020,CH_ISCAGR,8,0.9085202580062259,0.19408812066821968,-0.2665788224197633
FOLD,SMALL,B,N,W09,2020,CH_ISDD,25,0.7135255558825488,0.1286451588615991,-0.25726493772462755
FOLD,SMALL,B,N,W09,2021,CH_ISSHARPE,8,0.7637852368285667,0.14099864184359245,-0.14443046187894248
FOLD,SMALL,B,N,W09,2021,CH_ISCAGR,8,0.7637852368285667,0.14099864184359245,-0.14443046187894248
FOLD,SMALL,B,N,W09,2021,CH_ISDD,40,1.4778103479721443,0.2354240879933731,-0.0731759923261951
FOLD,SMALL,B,N,W09,2022,CH_ISSHARPE,15,-0.9657695744214807,-0.15191040382979892,-0.20742246109963325
FOLD,SMALL,B,N,W09,2022,CH_ISCAGR,8,-0.6616530567144651,-0.1337784534813421,-0.20335860405270134
FOLD,SMALL,B,N,W09,2022,CH_ISDD,40,-1.056642073984293,-0.1364564412185295,-0.18522744946283065
FOLD,SMALL,B,N,W09,2023,CH_ISSHARPE,8,0.16418934253191753,0.013401069188170744,-0.1373794396612723
FOLD,SMALL,B,N,W09,2023,CH_ISCAGR,8,0.16418934253191753,0.013401069188170744,-0.1373794396612723
FOLD,SMALL,B,N,W09,2023,CH_ISDD,40,-0.03456252121556481,-0.008779495323267938,-0.10707068226434857
FOLD,SMALL,B,N,W09,2024,CH_ISSHARPE,15,-0.03974871520626208,-0.013890769516434642,-0.12668306924852424
FOLD,SMALL,B,N,W09,2024,CH_ISCAGR,8,0.12392625764138837,0.007310178076204377,-0.13479835101829918
FOLD,SMALL,B,N,W09,2024,CH_ISDD,40,0.3924382814525859,0.04010654364280075,-0.07168965088173973
FOLD,SMALL,B,N,W09,2025,CH_ISSHARPE,12,-0.10470418843999149,-0.035716639885246204,-0.18654303684614781
FOLD,SMALL,B,N,W09,2025,CH_ISCAGR,8,0.18174554231144616,0.016482986134448208,-0.1942999151196363
FOLD,SMALL,B,N,W09,2025,CH_ISDD,40,-0.027637174541244855,-0.013608306590882302,-0.14360793087632773
FOLD,SMALL,B,N,W09,2026,CH_ISSHARPE,12,-1.8384074819783907,-0.22427531175853055,-0.18269189502257466
FOLD,SMALL,B,N,W09,2026,CH_ISCAGR,8,-1.6206597175863702,-0.22268636639224526,-0.18726319938300362
FOLD,SMALL,B,N,W09,2026,CH_ISDD,40,0.2922775134302075,0.024995014128784687,-0.06630297770722537
CELL,SMALL,B,N,W11,0,CH_ISSHARPE,8,0.32354577836456766,0.04141120593047365,-0.27502903561177705
CELL,SMALL,B,N,W11,0,CH_ISCAGR,5,0.23571294893387357,0.027143291555645765,-0.33960825106845016
CELL,SMALL,B,N,W11,0,CH_ISDD,40,0.4065259954410962,0.04356639122668127,-0.2392609866965104
FOLD,SMALL,B,N,W11,2017,CH_ISSHARPE,8,1.2407067050716638,0.155366419312557,-0.07572857278315048
FOLD,SMALL,B,N,W11,2017,CH_ISCAGR,5,1.0997093009611345,0.15762452102115931,-0.12903665723808888
FOLD,SMALL,B,N,W11,2017,CH_ISDD,40,0.8943614767051541,0.06360708438053986,-0.035350629403047784
FOLD,SMALL,B,N,W11,2018,CH_ISSHARPE,8,-0.2389822322160209,-0.04610790428108169,-0.2294112243836922
FOLD,SMALL,B,N,W11,2018,CH_ISCAGR,5,-0.8280691015026911,-0.15158509225989858,-0.24793845380412594
FOLD,SMALL,B,N,W11,2018,CH_ISDD,40,-0.27652694075937506,-0.03335399908768821,-0.16048628896598693
FOLD,SMALL,B,N,W11,2019,CH_ISSHARPE,8,2.1242930740569106,0.3043418730675953,-0.061109491398879334
FOLD,SMALL,B,N,W11,2019,CH_ISCAGR,8,2.1242930740569106,0.3043418730675953,-0.061109491398879334
FOLD,SMALL,B,N,W11,2019,CH_ISDD,25,2.03007111606972,0.17714582217794916,-0.032497277759423904
