panel,book,family,type,bps,k,gross,turnover_yr,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,keep4a,keep4b
B136,LOWVOL20,RANKED,NATIVE,10,1.0,0.7501055765557224,14.552733238329388,0.053420848180791625,0.8578136665446763,-0.15157327919865649,1.0808524493246219,0.6874174758232247,0.9834286400149179,0.7715826490879039,0.050603808608404854,-0.15157327919865626,False,False
B136,LOWVOL20,RANKED,SCALAR,10,0.7173446030191387,0.5381513960274555,10.443137535360382,0.038474009380932594,0.8586826914787781,-0.11017157681691858,1.0804298357178272,0.6891015373002035,0.9829456597456107,0.7733006379618291,0.03656937087841783,-0.11017157681691847,False,False
B136,LOWVOL20,RANKED,RESPREAD,10,1.0,0.7501055765557224,14.552733238329388,0.053420848180791625,0.8578136665446763,-0.15157327919865649,1.0808524493246219,0.6874174758232247,0.9834286400149179,0.7715826490879039,0.050603808608404854,-0.15157327919865626,False,False
B136,EWALL,CONTROL,NATIVE,25,1.0,0.7502196524570407,0.8657057588560485,0.1400924235152614,1.1115111687130288,-0.25391347869315695,1.2210337678029723,1.013283960404289,1.1359109440642108,1.0913501695849344,0.13778891144087613,-0.25391347869315695,False,False
B136,EWALL,CONTROL,SCALAR,25,0.7172762535216627,0.5382591492937834,0.6452875965694452,0.10016691548399503,1.1107741877772241,-0.18735342377994413,1.218667857434886,1.0137858383084206,1.1334148397367179,1.0920138918463231,0.09865537138452551,-0.18735342377994435,False,False
B136,EWALL,CONTROL,RESPREAD,25,1.0,0.7502196524570407,0.8657057588560485,0.1400924235152614,1.1115111687130288,-0.25391347869315695,1.2210337678029723,1.013283960404289,1.1359109440642108,1.0913501695849344,0.13778891144087613,-0.25391347869315695,False,False
B136,RULESV2,GATE,NATIVE,25,1.0,0.5321081075221801,2.0110891272076903,0.07704992234239327,1.0639810341503693,-0.1228487970108898,1.1905864581466719,0.9393033946163352,1.0524638689243495,1.0740236940215926,0.07643420182382155,-0.12284879701089024,False,False
B136,RULESV2,GATE,SCALAR,25,1.0,0.5321081075221801,2.0110891272076903,0.07704992234239327,1.0639810341503693,-0.1228487970108898,1.1905864581466719,0.9393033946163352,1.0524638689243495,1.0740236940215926,0.07643420182382155,-0.12284879701089024,False,False
B136,RULESV2,GATE,RESPREAD,25,1.0,0.7502127270565588,4.804176471053953,0.10931100688100681,1.0024182826213688,-0.1874534909020371,1.1069926740602498,0.9111599598058311,0.9934623968696453,1.0096448187449245,0.11199630421691165,-0.18745349090203722,False,True
B136,MA200dg,GATE,NATIVE,25,1.0,0.5319865867800337,3.3226790083358653,0.07243876217366418,1.0232571435126234,-0.12692572597072438,1.1318544769438839,0.9159989904731136,0.9906261178221856,1.0515257088368335,0.07317063071946417,-0.12692572597072427,False,False
B136,MA200dg,GATE,SCALAR,25,1.0,0.5319865867800337,3.3226790083358653,0.07243876217366418,1.0232571435126234,-0.12692572597072438,1.1318544769438839,0.9159989904731136,0.9906261178221856,1.0515257088368335,0.07317063071946417,-0.12692572597072427,False,False
B136,MA200dg,GATE,RESPREAD,25,1.0,0.7502134804398218,7.843664828304625,0.10331075508585741,0.948901461257826,-0.20423449713176178,1.0512720354915353,0.8602828222030341,0.9388472652410383,0.9570430450148674,0.1062412984288208,-0.20423449713176156,False,False
B136,BAND6dg,GATE,NATIVE,25,1.0,0.5255448683331864,1.4426721259747357,0.0791892511489023,1.0624747273902038,-0.13720246060971297,1.1934903699239319,0.9349077020105941,1.052764035433799,1.0707532970522768,0.07872840785101398,-0.13720246060971297,False,False
B136,BAND6dg,GATE,SCALAR,25,1.0,0.5255448683331864,1.4426721259747357,0.0791892511489023,1.0624747273902038,-0.13720246060971297,1.1934903699239319,0.9349077020105941,1.052764035433799,1.0707532970522768,0.07872840785101398,-0.13720246060971297,False,False
B136,BAND6dg,GATE,RESPREAD,25,1.0,0.7502139980387244,3.3446145993418988,0.11514952219301655,1.029163131259309,-0.20478470668945392,1.099148073594901,0.9688053511491073,0.9843679932218273,1.0649461070084951,0.12149317616332422,-0.2047847066894538,False,False
B136,ABSdg,GATE,NATIVE,25,1.0,0.5550410646476647,2.495195143768558,0.08108086863348896,0.9947449786021582,-0.16380240005309765,1.106950848737153,0.8912920629764296,0.9649758858816032,1.0189210950992982,0.08354151053899606,-0.16380240005309832,False,False
B136,ABSdg,GATE,SCALAR,25,0.9790046137960073,0.5433956971979271,2.444028486115651,0.07937898447169167,0.9947302638831953,-0.16055724913543667,1.106854670225178,0.8913371422078615,0.9648746436565728,1.01897942881959,0.08178699561334701,-0.16055724913543667,False,False
B136,ABSdg,GATE,RESPREAD,25,1.0,0.7502254527455138,5.434006468988726,0.11118297457865944,0.9771858342021839,-0.22837336464263758,1.0778067717629434,0.8986327449605,0.9641275386002707,0.9887457543027349,0.11736609824898103,-0.2283733646426379,False,False
B136,TOP5V1,RANKED,NATIVE,25,1.0,0.7498259228284826,29.429583427883795,0.017877371243752993,0.2194752060168517,-0.2672108494702856,0.33504726125532297,0.11976494051872125,0.3054456315728414,0.15539928865606334,0.011143568780353386,-0.26721084947028584,False,False
B136,TOP5V1,RANKED,SCALAR,25,0.7172798985944608,0.5379429180523717,21.119652351631185,0.013937325192891592,0.2190993189501032,-0.19834243663577478,0.33366662728254115,0.1202928725983665,0.30407664921212735,0.1557915341529323,0.009285199801348787,-0.1983424366357749,False,False
B136,TOP5V1,RANKED,RESPREAD,25,1.0,0.7498259228284826,29.429583427883795,0.017877371243752993,0.2194752060168517,-0.2672108494702856,0.33504726125532297,0.11976494051872125,0.3054456315728414,0.15539928865606334,0.011143568780353386,-0.26721084947028584,False,False
B136,TOP10,RANKED,NATIVE,25,1.0,0.7468778847400249,15.77706155894763,0.14452179297070122,0.836965818353391,-0.26302619403159244,1.104889378291656,0.6510913044968226,1.0366176910211633,0.7182981884053956,0.1311684132852129,-0.26302619403159266,False,False
B136,TOP10,RANKED,SCALAR,25,0.7199659357206949,0.5379802456143661,11.393594487061378,0.10511859517894817,0.833040411703238,-0.1935227710541082,1.1023503931286076,0.6459110672318797,1.0344440468096774,0.7131240273449543,0.09635114724096483,-0.19352277105410842,False,False
B136,TOP10,RANKED,RESPREAD,25,1.0,0.7468778847400249,15.77706155894763,0.14452179297070122,0.836965818353391,-0.26302619403159244,1.104889378291656,0.6510913044968226,1.0366176910211633,0.7182981884053956,0.1311684132852129,-0.26302619403159266,False,False
B136,TOP20,RANKED,NATIVE,25,1.0,0.7424202444311278,13.141782132828052,0.12424823126699658,0.858423575100215,-0.2415272961150421,1.050222221725446,0.7109980051270525,0.9645991418065165,0.7888497116196522,0.12006954898016953,-0.2415272961150422,False,False
B136,TOP20,RANKED,SCALAR,25,0.728122348051371,0.5407742215432637,9.596229281515912,0.09106161843897476,0.8558025907128415,-0.18040992243322262,1.0473766245416642,0.7083268461550671,0.9619077830419003,0.7861628600305295,0.08841492141438478,-0.1804099224332224,False,False
B136,TOP20,RANKED,RESPREAD,25,1.0,0.7424202444311278,13.141782132828052,0.12424823126699658,0.858423575100215,-0.2415272961150421,1.050222221725446,0.7109980051270525,0.9645991418065165,0.7888497116196522,0.12006954898016953,-0.2415272961150422,False,False
B136,TOP40,RANKED,NATIVE,25,1.0,0.7329508815601592,9.94397712627735,0.11567474119524745,0.9361283041499162,-0.1997489147995919,1.0399843024439093,0.8477358264296337,0.9404051614789427,0.9337961674597113,0.11905604884036891,-0.19974891479959178,False,True
B136,TOP40,RANKED,SCALAR,25,0.7384492283088594,0.5414140693789674,7.364849312317486,0.08564059279650071,0.9348583703959309,-0.1496300076765975,1.0379322334992387,0.8470022196404341,0.9383755819812227,0.9330770303928246,0.08820099251486768,-0.14963000767659673,False,False
B136,TOP40,RANKED,RESPREAD,25,1.0,0.7329508815601592,9.94397712627735,0.11567474119524745,0.9361283041499162,-0.1997489147995919,1.0399843024439093,0.8477358264296337,0.9404051614789427,0.9337961674597113,0.11905604884036891,-0.19974891479959178,False,True
B136,TOP20V,RANKED,NATIVE,25,1.0,0.7450157801000168,17.865532783564234,0.060887291588757275,0.6068426036955464,-0.20142290624054604,0.7998773635615406,0.449167346380102,0.7308942453183008,0.5178673067294444,0.05324862066772407,-0.20142290624054648,False,False
B136,TOP20V,RANKED,SCALAR,25,0.7263251876180531,0.5412400627086922,12.99328937833763,0.044959378930916616,0.6061555341595427,-0.14911850126840576,0.7982109206680372,0.44905378917603694,0.7292944473546575,0.5177162080221528,0.0396510692187142,-0.14911850126840542,False,False
B136,TOP20V,RANKED,RESPREAD,25,1.0,0.7450157801000168,17.865532783564234,0.060887291588757275,0.6068426036955464,-0.20142290624054604,0.7998773635615406,0.449167346380102,0.7308942453183008,0.5178673067294444,0.05324862066772407,-0.20142290624054648,False,False
B136,TOP20B3,RANKED,NATIVE,25,1.0,0.7419096554210662,13.0628150477317,0.12654913642022647,0.8756060118204494,-0.22322379937138392,1.0704921780268706,0.7245051099662082,0.9864507237367556,0.8021504306461337,0.12167700848641849,-0.22322379937138426,False,False
B136,TOP20B3,RANKED,SCALAR,25,0.7288166926477967,0.5409205370722003,9.54774677245319,0.09274304630325125,0.8728953734091691,-0.166556936900647,1.0676469807910016,0.7216873176266388,0.9837617725038668,0.7993170160183235,0.0895830710957155,-0.16655693690064732,False,False
B136,TOP20B3,RANKED,RESPREAD,25,1.0,0.7419096554210662,13.0628150477317,0.12654913642022647,0.8756060118204494,-0.22322379937138392,1.0704921780268706,0.7245051099662082,0.9864507237367556,0.8021504306461337,0.12167700848641849,-0.22322379937138426,False,False
B136,LOWVOL20,RANKED,NATIVE,25,1.0,0.7501055765557224,14.552733238329388,0.030663707516483285,0.5094956502352561,-0.15430049716564775,0.6970910609748118,0.3640261071368075,0.6117871196054654,0.4385308304088205,0.02755194766062652,-0.15430049716564798,False,False
B136,LOWVOL20,RANKED,SCALAR,25,0.7173446030191387,0.5381513960274555,10.443137535360382,0.022327784223913127,0.509999270875048,-0.11220767410044741,0.6964345041622364,0.3652925999512499,0.6110727776290455,0.4398194040367982,0.020201782485207653,-0.11220767410044741,False,False
B136,LOWVOL20,RANKED,RESPREAD,25,1.0,0.7501055765557224,14.552733238329388,0.030663707516483285,0.5094956502352561,-0.15430049716564775,0.6970910609748118,0.3640261071368075,0.6117871196054654,0.4385308304088205,0.02755194766062652,-0.15430049716564798,False,False
SMALL439,EWALL,CONTROL,NATIVE,10,1.0,0.7501008892339183,1.7409003477225007,0.1018177783174512,0.6781352696586775,-0.36166373582084066,0.7970199840580426,0.6139801956312058,0.7737298887497327,0.6366624355474824,0.10089643214031585,-0.3616637358208401,False,False
SMALL439,EWALL,CONTROL,SCALAR,10,0.5528617226760282,0.4148077761045675,0.993768692299267,0.05854827737936796,0.6793329106020574,-0.21223248995586952,0.7969562414027624,0.6158709358204543,0.7735102191875598,0.6384696218745372,0.05867769720569593,-0.2122324899558704,False,False
SMALL439,EWALL,CONTROL,RESPREAD,10,1.0,0.7501008892339183,1.7409003477225007,0.1018177783174512,0.6781352696586775,-0.36166373582084066,0.7970199840580426,0.6139801956312058,0.7737298887497327,0.6366624355474824,0.10089643214031585,-0.3616637358208401,False,False
SMALL439,RULESV2,GATE,NATIVE,10,1.0,0.3771565135860125,2.8005064549211163,0.03803686076484869,0.5710244752159083,-0.14703625800009068,0.5682458981113394,0.5757362229674686,0.5789899663564642,0.566486371496214,0.03837588361212907,-0.1470362580000889,False,False
SMALL439,RULESV2,GATE,SCALAR,10,1.0,0.3771565135860125,2.8005064549211163,0.03803686076484869,0.5710244752159083,-0.14703625800009068,0.5682458981113394,0.5757362229674686,0.5789899663564642,0.566486371496214,0.03837588361212907,-0.1470362580000889,False,False
SMALL439,RULESV2,GATE,RESPREAD,10,1.0,0.7501087536175585,7.7423004986433455,0.07311381628361135,0.5553394893681115,-0.37675263629148414,0.5560361846857755,0.5664139357040542,0.5235912733328166,0.5750092709182846,0.08082201079563234,-0.37675263629148525,False,False
SMALL439,MA200dg,GATE,NATIVE,10,1.0,0.37789601225880287,3.7117495532923592,0.035584750244263,0.5395195187479799,-0.14270715775313236,0.5239945844696815,0.5554248655384678,0.5211972703196119,0.5504275280301452,0.03711646003531155,-0.1427071577531348,False,False
SMALL439,MA200dg,GATE,SCALAR,10,1.0,0.37789601225880287,3.7117495532923592,0.035584750244263,0.5395195187479799,-0.14270715775313236,0.5239945844696815,0.5554248655384678,0.5211972703196119,0.5504275280301452,0.03711646003531155,-0.1427071577531348,False,False
SMALL439,MA200dg,GATE,RESPREAD,10,1.0,0.7500917304181896,10.338000682036554,0.06478682046825734,0.5033872943946724,-0.38239943767382545,0.49768164644656343,0.5177740654303228,0.4464403840510459,0.5354740460541028,0.07382991597741184,-0.3823994376738248,False,False
SMALL439,BAND6dg,GATE,NATIVE,10,1.0,0.3793757201800254,2.1699353040790954,0.04190424259941672,0.6161675947723485,-0.1500482435418673,0.6413854848390551,0.5963413995618353,0.6264538762836921,0.6102604577701924,0.04219359626257302,-0.15004824354186952,False,False
SMALL439,BAND6dg,GATE,SCALAR,10,1.0,0.3793757201800254,2.1699353040790954,0.04190424259941672,0.6161675947723485,-0.1500482435418673,0.6413854848390551,0.5963413995618353,0.6264538762836921,0.6102604577701924,0.04219359626257302,-0.15004824354186952,False,False
SMALL439,BAND6dg,GATE,RESPREAD,10,1.0,0.7501189393974611,5.849216208875323,0.08433965406592736,0.6215666659087284,-0.38230348294338634,0.6632054892187051,0.606233860128531,0.6129475409101421,0.6306838304244521,0.09158180422959727,-0.3823034829433877,False,False
SMALL439,ABSdg,GATE,NATIVE,10,1.0,0.39024575333464107,3.0538665696493474,0.039701731462438605,0.5656526426171331,-0.1459263269532043,0.6271274829735682,0.5062749345152406,0.6237833228250106,0.5280551372463705,0.03614728350658458,-0.12879040420882437,False,False
SMALL439,ABSdg,GATE,SCALAR,10,0.9744788563345651,0.3802883921439801,2.976807261341665,0.03873518381148511,0.565614472825282,-0.14240476236862387,0.6270496427391451,0.5062755670916875,0.6237097093376437,0.5280403281547875,0.035273750877453214,-0.12564429374665553,False,False
SMALL439,ABSdg,GATE,RESPREAD,10,1.0,0.750123100194862,7.78376101048795,0.08517183061080069,0.6202638436046973,-0.3511538585830283,0.7042783253054221,0.5718471908562419,0.6979103363167122,0.5844625221245132,0.08402491338280926,-0.35115385858302894,False,False
SMALL439,TOP5V1,RANKED,NATIVE,10,1.0,0.7469574872942956,33.32958988102184,0.08176118300379476,0.6053338121885607,-0.3283573771619783,0.6893969211991023,0.5307593626350513,0.6404312153221082,0.5846705495600044,0.07961480909757634,-0.32835737716197655,False,False
SMALL439,TOP5V1,RANKED,SCALAR,10,0.5527262680617886,0.4130342613523734,18.420805557566233,0.04725563343094952,0.6063653405430449,-0.19016581058376802,0.6865710244606528,0.534886378979127,0.6371635987167795,0.5881515152468972,0.04635685459211558,-0.19016581058376802,False,False
SMALL439,TOP5V1,RANKED,RESPREAD,10,1.0,0.7469574872942956,33.32958988102184,0.08176118300379476,0.6053338121885607,-0.3283573771619783,0.6893969211991023,0.5307593626350513,0.6404312153221082,0.5846705495600044,0.07961480909757634,-0.32835737716197655,False,False
SMALL439,TOP10,RANKED,NATIVE,10,1.0,0.7502892276318518,19.02920036231405,0.15439048561469937,0.7001916071271209,-0.3524159990016973,0.8855085192024778,0.5965779897233576,0.7089234502988419,0.7082690314118361,0.17074287406791822,-0.3524159990016965,False,False
SMALL439,TOP10,RANKED,SCALAR,10,0.5527696275607349,0.4150222390127673,10.555813498832219,0.09068917086020822,0.6979492241988071,-0.20737331762333244,0.8860907854831858,0.592575674571897,0.7097204051770848,0.7047249458694467,0.10092040004411262,-0.207373317623333,False,False
SMALL439,TOP10,RANKED,RESPREAD,10,1.0,0.7502892276318518,19.02920036231405,0.15439048561469937,0.7001916071271209,-0.3524159990016973,0.8855085192024778,0.5965779897233576,0.7089234502988419,0.7082690314118361,0.17074287406791822,-0.3524159990016965,False,False
SMALL439,TOP20,RANKED,NATIVE,10,1.0,0.7501324679081477,16.339214119950935,0.14191496948698235,0.7487432843154089,-0.307927657233222,0.860297605324279,0.6959952382034481,0.6879253116049691,0.787452815750653,0.16486171273498273,-0.307927657233222,False,False
SMALL439,TOP20,RANKED,SCALAR,10,0.5527983806076827,0.4149239303051207,9.063579400232532,0.08149452990366024,0.7467639443846472,-0.1800008029367257,0.8591413988255188,0.6934778341293953,0.6869215071763376,0.7850252454250415,0.09460939957412351,-0.1800008029367257,False,False
SMALL439,TOP20,RANKED,RESPREAD,10,1.0,0.7501324679081477,16.339214119950935,0.14191496948698235,0.7487432843154089,-0.307927657233222,0.860297605324279,0.6959952382034481,0.6879253116049691,0.787452815750653,0.16486171273498273,-0.307927657233222,False,False
SMALL439,TOP40,RANKED,NATIVE,10,1.0,0.7489353493465787,14.087278177100487,0.09487165384527141,0.6034261179230288,-0.2827430104194708,0.7410337535574707,0.5213884763596854,0.6224977036646303,0.600871837410379,0.10145675890427941,-0.2827430104194707,False,False
SMALL439,TOP40,RANKED,SCALAR,10,0.5528091142004934,0.41420081071023834,7.815655377690863,0.05523107298876839,0.6020181913015665,-0.16412652853828258,0.7388296145946807,0.5204654345307747,0.620873837429217,0.5995494102721791,0.059478090439316844,-0.1641265285382828,False,False
SMALL439,TOP40,RANKED,RESPREAD,10,1.0,0.7489353493465787,14.087278177100487,0.09487165384527141,0.6034261179230288,-0.2827430104194708,0.7410337535574707,0.5213884763596854,0.6224977036646303,0.600871837410379,0.10145675890427941,-0.2827430104194707,False,False
SMALL439,TOP20V,RANKED,NATIVE,10,1.0,0.7500397415499401,24.690958610788766,0.055555665361421314,0.47731637335326454,-0.33329274130621045,0.7923577187002003,0.22782764407224793,0.786546461461446,0.31320587009178513,0.03425325334482077,-0.3332927413062112,False,False
SMALL439,TOP20V,RANKED,SCALAR,10,0.5527511457192312,0.41470423837526393,13.658612935754892,0.03256943010932689,0.47806967504322384,-0.19615335068108886,0.7917754742494026,0.2292765123432846,0.7865056942864935,0.3142017485846099,0.021260332413437943,-0.19615335068108797,False,False
SMALL439,TOP20V,RANKED,RESPREAD,10,1.0,0.7500397415499401,24.690958610788766,0.055555665361421314,0.47731637335326454,-0.33329274130621045,0.7923577187002003,0.22782764407224793,0.786546461461446,0.31320587009178513,0.03425325334482077,-0.3332927413062112,False,False
SMALL439,TOP20B3,RANKED,NATIVE,10,1.0,0.7499432816964346,16.30690702478935,0.14269211694687267,0.752648670357939,-0.3055329302916988,0.860297605324279,0.7023796269239219,0.6879253116049691,0.7931349730985682,0.16614435655943294,-0.3055329302916989,False,False
SMALL439,TOP20B3,RANKED,SCALAR,10,0.5527983806076827,0.4148189965903564,9.045818392262632,0.08187747443338633,0.7505692201434334,-0.17852045862213461,0.8591413988255188,0.6996949359640408,0.6869215071763376,0.7905598656218074,0.09523643053152653,-0.17852045862213428,False,False
SMALL439,TOP20B3,RANKED,RESPREAD,10,1.0,0.7499432816964346,16.30690702478935,0.14269211694687267,0.752648670357939,-0.3055329302916988,0.860297605324279,0.7023796269239219,0.6879253116049691,0.7931349730985682,0.16614435655943294,-0.3055329302916989,False,False
SMALL439,LOWVOL20,RANKED,NATIVE,10,1.0,0.7500966453684995,24.860846294845302,0.04722640531693045,0.5292885587046977,-0.25653580038549684,0.8383158617687342,0.29303224123118676,0.7629428577713055,0.4034210010217306,0.03603819093369465,-0.25653580038549706,False,False
SMALL439,LOWVOL20,RANKED,SCALAR,10,0.5527818071386299,0.41472220902843965,13.743332958768933,0.027090498542929664,0.5315017429247492,-0.14870775935138736,0.8384242956794254,0.2963321887117972,0.7630755409482496,0.40652150546423466,0.021172022547953695,-0.14870775935138725,False,False
SMALL439,LOWVOL20,RANKED,RESPREAD,10,1.0,0.7500966453684995,24.860846294845302,0.04722640531693045,0.5292885587046977,-0.25653580038549684,0.8383158617687342,0.29303224123118676,0.7629428577713055,0.4034210010217306,0.03603819093369465,-0.25653580038549706,False,False
SMALL439,EWALL,CONTROL,NATIVE,25,1.0,0.7501008892339183,1.7409003477225007,0.09894356898141066,0.6620350100338483,-0.36426007858275056,0.7792038123461951,0.5986138224529451,0.7571055453583598,0.6206770724346831,0.09782050310343737,-0.3642600785827491,False,False
SMALL439,EWALL,CONTROL,SCALAR,25,0.5528617226760282,0.4148077761045675,0.993768692299267,0.056971343147087294,0.6626762585017875,-0.21405945254035785,0.7786203393675303,0.5999111737275249,0.7563314728804412,0.6219233937476137,0.056987822672075916,-0.21405945254035608,False,False
SMALL439,EWALL,CONTROL,RESPREAD,25,1.0,0.7501008892339183,1.7409003477225007,0.09894356898141066,0.6620350100338483,-0.36426007858275056,0.7792038123461951,0.5986138224529451,0.7571055453583598,0.6206770724346831,0.09782050310343737,-0.3642600785827491,False,False
SMALL439,RULESV2,GATE,NATIVE,25,1.0,0.3771565135860125,2.8005064549211163,0.033685535423260804,0.5106440984380531,-0.15266921361150154,0.5063678391053696,0.5164065651303511,0.5194382979128082,0.5055965085014015,0.033899609793537344,-0.15266921361149932,False,False
SMALL439,RULESV2,GATE,SCALAR,25,1.0,0.3771565135860125,2.8005064549211163,0.033685535423260804,0.5106440984380531,-0.15266921361150154,0.5063678391053696,0.5164065651303511,0.5194382979128082,0.5055965085014015,0.033899609793537344,-0.15266921361149932,False,False
SMALL439,RULESV2,GATE,RESPREAD,25,1.0,0.7501087536175585,7.7423004986433455,0.0607147700845625,0.47585664105223835,-0.3901491315949661,0.4747781170058842,0.4865343312243254,0.44248458275933716,0.49582618214281654,0.06751650996241287,-0.39014913159496756,False,False
SMALL439,MA200dg,GATE,NATIVE,25,1.0,0.37789601225880287,3.7117495532923592,0.02983452090183758,0.4590265837677621,-0.1500297687939044,0.43757341642483544,0.4796936747564501,0.4382513108849802,0.4713315713770697,0.031329371466825906,-0.15002976879390517,False,False
SMALL439,MA200dg,GATE,SCALAR,25,1.0,0.37789601225880287,3.7117495532923592,0.02983452090183758,0.4590265837677621,-0.1500297687939044,0.43757341642483544,0.4796936747564501,0.4382513108849802,0.4713315713770697,0.031329371466825906,-0.15002976879390517,False,False
SMALL439,MA200dg,GATE,RESPREAD,25,1.0,0.7500917304181896,10.338000682036554,0.04838985449679556,0.3969214765687315,-0.3994858296731093,0.3834472730438441,0.4148080120168411,0.3335167638003725,0.43164798619867023,0.05661174004127267,-0.39948582967311064,False,False
SMALL439,BAND6dg,GATE,NATIVE,25,1.0,0.3793757201800254,2.1699353040790954,0.03851852857252669,0.5700735038915242,-0.1543146387613371,0.5955486521238006,0.5498272925527108,0.5822435115829376,0.5630418686273195,0.03865736790142482,-0.15431463876133678,False,False
SMALL439,BAND6dg,GATE,SCALAR,25,1.0,0.3793757201800254,2.1699353040790954,0.03851852857252669,0.5700735038915242,-0.1543146387613371,0.5955486521238006,0.5498272925527108,0.5822435115829376,0.5630418686273195,0.03865736790142482,-0.15431463876133678,False,False
SMALL439,BAND6dg,GATE,RESPREAD,25,1.0,0.7501189393974611,5.849216208875323,0.07485742985171351,0.5620289380833415,-0.3925521220944156,0.6041791911881057,0.54493256730093,0.5539461600265981,0.5704092889619753,0.08118846225669407,-0.39255212209441614,False,False
SMALL439,ABSdg,GATE,NATIVE,25,1.0,0.39024575333464107,3.0538665696493474,0.034949957265207665,0.5033862510178075,-0.14728417409624406,0.5637386947195626,0.44505538123438587,0.5635858406824124,0.46441425609741266,0.03139730765224935,-0.13473586179604635,False,False
SMALL439,ABSdg,GATE,SCALAR,25,0.9744788563345651,0.3802883921439801,2.976807261341665,0.03410735514847518,0.5033273834189144,-0.1437338809638019,0.5636393229601958,0.44503610097248225,0.5634899255268274,0.46437981952970686,0.030647335497254957,-0.13146017013659894,False,False
SMALL439,ABSdg,GATE,RESPREAD,25,1.0,0.750123100194862,7.78376101048795,0.07256862586098012,0.5422447975323507,-0.3643082154748425,0.621853228394912,0.4953732449974362,0.6166035929677883,0.5076175846145602,0.07078436793851295,-0.3643082154748435,False,False
SMALL439,TOP5V1,RANKED,NATIVE,25,1.0,0.7469574872942956,33.32958988102184,0.028968247952425585,0.26690337534863995,-0.4303560644718786,0.3239957188596364,0.21584287026807872,0.28909896964053655,0.25381858206349117,0.027249287904099306,-0.4303560644718788,False,False
SMALL439,TOP5V1,RANKED,SCALAR,25,0.5527262680617886,0.4130342613523734,18.420805557566233,0.018703172052825234,0.2674020486580007,-0.26048351426470107,0.3213105803112859,0.21898545025476396,0.285979568077683,0.2564058700760464,0.018009344344763978,-0.26048351426470273,False,False
SMALL439,TOP5V1,RANKED,RESPREAD,25,1.0,0.7469574872942956,33.32958988102184,0.028968247952425585,0.26690337534863995,-0.4303560644718786,0.3239957188596364,0.21584287026807872,0.28909896964053655,0.25381858206349117,0.027249287904099306,-0.4303560644718788,False,False
SMALL439,TOP10,RANKED,NATIVE,25,1.0,0.7502892276318518,19.02920036231405,0.12192320757324349,0.5859612186902363,-0.39158542717615474,0.7496400294643656,0.49336859431662233,0.572766234104847,0.6017657553036215,0.136717497396464,-0.39158542717615574,False,False
SMALL439,TOP10,RANKED,SCALAR,25,0.5527696275607349,0.4150222390127673,10.555813498832219,0.07356192839079534,0.5833278399763626,-0.21992135464133,0.7497328249790278,0.48899828069031553,0.5730480667366374,0.5978545475814243,0.08304472158903509,-0.2199213546413309,False,False
SMALL439,TOP10,RANKED,RESPREAD,25,1.0,0.7502892276318518,19.02920036231405,0.12192320757324349,0.5859612186902363,-0.39158542717615474,0.7496400294643656,0.49336859431662233,0.572766234104847,0.6017657553036215,0.136717497396464,-0.39158542717615574,False,False
SMALL439,TOP20,RANKED,NATIVE,25,1.0,0.7501324679081477,16.339214119950935,0.11427682867110955,0.6295391941351706,-0.30945295449365295,0.7215136131829357,0.5863895842546211,0.5531455324170444,0.6735246791215829,0.13518778634955053,-0.30945295449365295,False,False
SMALL439,TOP20,RANKED,SCALAR,25,0.5527983806076827,0.4149239303051207,9.063579400232532,0.06689423640868442,0.6270648833739055,-0.180955556305207,0.7197737249784729,0.5834069860362141,0.5515353685418124,0.6706340986822406,0.079049789033796,-0.180955556305207,False,False
SMALL439,TOP20,RANKED,RESPREAD,25,1.0,0.7501324679081477,16.339214119950935,0.11427682867110955,0.6295391941351706,-0.30945295449365295,0.7215136131829357,0.5863895842546211,0.5531455324170444,0.6735246791215829,0.13518778634955053,-0.30945295449365295,False,False
SMALL439,TOP40,RANKED,NATIVE,25,1.0,0.7489353493465787,14.087278177100487,0.07197627602776602,0.4832492441275462,-0.3020636530149998,0.6019645573137578,0.41144468518112204,0.48646418931702845,0.48692607976240204,0.07769762913927258,-0.30206365301499893,False,False
SMALL439,TOP40,RANKED,SCALAR,25,0.5528091142004934,0.41420081071023834,7.815655377690863,0.04293218766765028,0.4812583872285883,-0.17380006214093957,0.59912090855259,0.4099694029896856,0.48417649185088235,0.48505327974561485,0.046738144020533,-0.17380006214094046,False,False
SMALL439,TOP40,RANKED,RESPREAD,25,1.0,0.7489353493465787,14.087278177100487,0.07197627602776602,0.4832492441275462,-0.3020636530149998,0.6019645573137578,0.41144468518112204,0.48646418931702845,0.48692607976240204,0.07769762913927258,-0.30206365301499893,False,False
SMALL439,TOP20V,RANKED,NATIVE,25,1.0,0.7500397415499401,24.690958610788766,0.017146182353582784,0.19518789435537037,-0.375888045254995,0.48479042801257777,-0.03693653340854551,0.497034277500968,0.034046752704492624,-0.004894147770318047,-0.37588804525499386,False,False
SMALL439,TOP20V,RANKED,SCALAR,25,0.5527511457192312,0.41470423837526393,13.658612935754892,0.011620703334537685,0.1953428041163038,-0.22310630908970974,0.4837183987153029,-0.03612317346194702,0.49643139692998345,0.034436038335128025,-0.0002922313994292436,-0.22310630908970863,False,False
