panel,k,draw,n_keep,pick_t,pick_h,is_minleg,is_candidate_cell,n_cells_4b,n_cells_4a_fix,live_fix_oos_Sharpe,live_fix_oos_CAGR,live_fix_oos_MaxDD,spy_oos_Sharpe,spy_oos_CAGR,spy_oos_MaxDD,CAGR,Sharpe,MaxDD,H1,H2,oos_CAGR,oos_Sharpe,oos_MaxDD,bind,keep4b_full,keep4b_oos,keep4b,keep4a_fix,keep4a_oos_fix,keep4a_mat
SMALL665,10,12,655,0.16,0.08,-0.0761484377597292,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08643223104726805,0.6369899549538545,-0.2940269672404753,0.9830893074449237,0.37703124945892313,0.05855190262275478,0.4424456313984739,-0.29402696724047583,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,10,13,655,0.16,0.16,-0.08326428333828746,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08668781579086415,0.6338989356737545,-0.3152492344188488,0.9804236583948506,0.3738535235520648,0.0591179262628736,0.44322762263597415,-0.3152492344188491,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,10,14,655,0.16,0.12,-0.08021841080601651,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.0859154988610571,0.6300520412073823,-0.3120074297202621,1.009661404241648,0.35000428558518,0.056655508872418325,0.42763094595110185,-0.3120074297202634,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,20,0,645,0.16,0.16,-0.08283111490415147,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.09096094076110561,0.6602971280342675,-0.3047404457531282,0.9978028243793431,0.4069278840959116,0.06462946357021582,0.47644068127251005,-0.304740445753127,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,20,1,645,0.16,0.08,-0.07869501052937174,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08687287154768653,0.639070936843322,-0.28777028867878185,0.983802048791838,0.37994562878031113,0.0589384325332456,0.4446877212668508,-0.2877702886787832,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,20,2,645,0.16,0.25,-0.05890469332506594,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08796348129016374,0.6747933882089937,-0.27999741003414746,1.0122294339110245,0.490056876254279,0.07190680042885278,0.5259344079327954,-0.2799974100341478,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,20,3,645,0.16,0.25,-0.056838067257716965,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08608676049205943,0.6693990781942761,-0.2784349071769736,1.0324101925690543,0.46089522092454166,0.06767678736284433,0.5067172675414444,-0.2784349071769736,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,20,4,645,0.16,0.16,-0.08644483089363249,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08670456738405852,0.6313840810618564,-0.3146881885979834,0.973274951362276,0.37826384879011976,0.05965942821167736,0.44419910958624137,-0.31468818859798486,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,20,5,645,0.12,0.2,-0.06883389440903342,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.07625056105346228,0.6559562889153187,-0.26290971069255187,0.9446901967686749,0.4199749807834505,0.05695475759484281,0.4919497912445257,-0.2629097106925521,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,20,6,645,0.16,0.16,-0.08224677818586763,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08596643733210163,0.6346293102521395,-0.3187797351547028,0.9790832493571877,0.3719981605225037,0.05813737153021048,0.44133336688974234,-0.31877973515470226,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,20,7,645,0.16,0.08,-0.08209595284903677,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.085728958067111,0.6321337305685858,-0.2930313908460007,0.987265164056478,0.36512835188389825,0.05782528602542758,0.4378254781468724,-0.2930313908460008,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,20,8,645,0.16,0.25,-0.05905395843668544,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08431171999650466,0.6507152763774644,-0.27588299796040605,0.9821461127678323,0.4549687763558817,0.06628954364656048,0.49617383112168956,-0.27588299796040616,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,20,9,645,0.16,0.16,-0.08675835732325106,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08593548381850602,0.6342745760196099,-0.3199471618393741,0.9856797486093414,0.36584110685447124,0.05792780505352413,0.43990539323657996,-0.3199471618393751,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,20,10,645,0.16,0.08,-0.08114979258517226,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08561562951670698,0.6323424194865812,-0.29027835540474134,0.9689570036155644,0.38097859064489487,0.059103680825896454,0.44583743742645043,-0.290278355404741,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,20,11,645,0.16,0.12,-0.0811085834787872,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08604114793885054,0.6306900688711236,-0.30757651783597983,0.9923207485692861,0.36367846722623903,0.05742939839146022,0.43219125599935876,-0.30757651783598006,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,20,12,645,0.16,0.08,-0.08293802030572724,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08788489374109987,0.6435859797029929,-0.29069147429940256,0.9803751079029316,0.3875345156419287,0.06045459531306907,0.45386324054483695,-0.2906914742994037,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,20,13,645,0.16,0.16,-0.08346467964690947,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08844405398258304,0.6479049532438952,-0.31505663716605437,0.9722586926595232,0.4025713087215811,0.06260240881598822,0.46672803031163823,-0.31505663716605503,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,20,14,645,0.16,0.25,-0.0707636449711095,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08702732631821752,0.6427713417556876,-0.3361208287758667,0.9701062714351703,0.4329601446654525,0.06881134349713958,0.4932313660894893,-0.33612082877586646,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,40,0,625,0.16,0.08,-0.08901358382959819,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08687166759830522,0.6330750963403831,-0.30747678610779694,0.9605110532668588,0.3774706987809165,0.0588414638586332,0.4438118501548943,-0.30747678610779605,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,40,1,625,0.16,0.16,-0.08890711564238248,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.087937030758376,0.6454209122432244,-0.3051190749402578,0.9847343155423941,0.38455891994181113,0.060202418477611985,0.4534503154569383,-0.3051190749402576,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,40,2,625,0.16,0.25,-0.058227010493111256,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08494730848821841,0.6558221074449669,-0.2787413538727713,0.971105382934588,0.4708025574647422,0.06899304967668884,0.5135504906388888,-0.27874135387277066,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,40,3,625,0.16,0.08,-0.08668628673873964,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08677667579876203,0.6354840476366899,-0.2904379194050072,0.9880098865104887,0.36472369227473384,0.05766286292601319,0.4370345290054141,-0.29043791940500574,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,40,4,625,0.16,0.12,-0.08358629175538641,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08568699546992731,0.6288887147698234,-0.3034850245843115,1.001306209983685,0.35457201601461913,0.057260483868016854,0.4312748230060186,-0.3034850245843105,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,40,5,625,0.16,0.12,-0.07579112098500569,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08626519856495429,0.6324723760132296,-0.3042244975558467,1.0139687554059402,0.3493688994039383,0.05728967329334256,0.4319127394179966,-0.30422449755584735,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,40,6,625,0.12,0.2,-0.07501820448845786,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.07236642340963173,0.6238224118246001,-0.2743897982042378,0.9321411043407899,0.37400900435172263,0.05186052091050297,0.45191022026936023,-0.27438979820423814,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,40,7,625,0.16,0.25,-0.08210780824900783,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08332727761505399,0.6428309664754777,-0.2797681327992225,0.9327315217673204,0.47272518128157753,0.06954270709326527,0.5154768687783566,-0.2797681327992225,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,40,8,625,0.16,0.12,-0.08706596306734012,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08425595828178967,0.6196981194344777,-0.30467163374974005,0.9712097487828596,0.3589221783098233,0.057288880097441375,0.43166041316195436,-0.30467163374974093,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,40,9,625,0.16,0.08,-0.07754160905064007,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08564351189227182,0.631552470855814,-0.28914000283293784,0.9760169572390797,0.37193381928237107,0.05863669910819613,0.4430996932238037,-0.28914000283293917,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,40,10,625,0.16,0.12,-0.07719338711645037,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08666957176258383,0.6334038236847819,-0.29992484183079804,1.000400165713696,0.36251344970022775,0.05807800851551037,0.43526680810379964,-0.2999248418307988,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,40,11,625,0.16,0.12,-0.07473383616667902,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08381336623037838,0.6183161121838638,-0.30781816740578094,0.9905937193737552,0.34559606693227113,0.054687416849016124,0.4161595983476051,-0.3078181674057803,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,40,12,625,0.16,0.16,-0.07968882489441571,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08952368044146408,0.6564526811982538,-0.3074995754786546,0.9868381131775508,0.409052358325445,0.06376306742264592,0.4736760281435423,-0.30749957547865336,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,40,13,625,0.16,0.16,-0.08827935180121944,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08813241084225165,0.6396297603683587,-0.31021675783954117,0.971420330857302,0.39421875552721297,0.06257251014341447,0.46098953906973233,-0.31021675783954117,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,40,14,625,0.16,0.25,-0.05958221141672056,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08693330893068718,0.6704211424936799,-0.2762950412429487,1.003696701670868,0.48122818155165703,0.07071039669802115,0.5225277736716963,-0.27629504124294946,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
