panel,kind,q,k,draw,arm,n,Ebar,breadth,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,spy_S,spy_CAGR,spy_DD,spy_H1,spy_H2,spy_OOS_S,v2_S,v2_H1,v2_H2,v2_DD,v2_OOS_S,pass4a,pass4b,r,Ebar_IS,n_over_Ebar,r_level,in_A,in_B
MIX q=1.00 k=200 d4,mix,1.0,200.0,4,CAND30,30.0,66.06265060240963,0.33031325301204817,0.039234231464811975,0.34132899587129206,-0.30264292454992536,0.28097993756314427,0.39388628583996593,0.04624820430541243,0.37931676104557666,-0.3026429245499258,0.27401363642385523,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.4701218415465684,0.40927122188386994,0.5251155530896868,-0.1437264140599709,0.43447233070284885,False,False,0.15,62.77230769230769,0.4779177491299446,,True,False
MIX q=1.00 k=200 d4,mix,1.0,200.0,4,CAND50,50.0,66.06265060240963,0.33031325301204817,0.02971618893906447,0.29641445961096613,-0.291345412724349,0.20242193979910583,0.3765791879691559,0.030196644413717832,0.292859868965307,-0.26480959021381734,0.3042205099256871,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.4701218415465684,0.40927122188386994,0.5251155530896868,-0.1437264140599709,0.43447233070284885,False,False,0.25,62.77230769230769,0.7965295818832411,0.25,False,True
MIX q=1.00 k=200 d4,mix,1.0,200.0,4,CAND100,100.0,66.06265060240963,0.33031325301204817,0.0172849242495976,0.2408067040134981,-0.23600990925323473,0.22385878098237594,0.25721888035655965,0.010419800119674472,0.15825787188782106,-0.21394896834531307,0.40513711645845457,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.4701218415465684,0.40927122188386994,0.5251155530896868,-0.1437264140599709,0.43447233070284885,False,False,0.5,62.77230769230769,1.5930591637664822,0.5,False,True
MIX q=1.00 k=200 d5,mix,1.0,200.0,5,CAND5,5.0,63.651807228915665,0.3182590361445783,0.04790340101606616,0.3178210028905529,-0.5216981163738041,0.31715135543678546,0.32052084958111987,0.09260031107435118,0.48102722272887505,-0.5216981163738048,-0.0019438950915366755,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.56692489461997,0.5112358407380493,0.6178759282609029,-0.1393715784482844,0.6376966259808673,False,False,0.025,58.78769230769231,0.08505181618339788,,True,False
MIX q=1.00 k=200 d5,mix,1.0,200.0,5,CAND10,10.0,63.651807228915665,0.3182590361445783,0.05058059775914492,0.3616454038205042,-0.35693171498925513,0.46716659851027026,0.27452774448927947,0.07002282712958308,0.4480822560597373,-0.35693171498925547,0.20162177198113923,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.56692489461997,0.5112358407380493,0.6178759282609029,-0.1393715784482844,0.6376966259808673,False,False,0.05,58.78769230769231,0.17010363236679577,0.05,True,True
MIX q=1.00 k=200 d5,mix,1.0,200.0,5,CAND15,15.0,63.651807228915665,0.3182590361445783,0.05339292224026404,0.3986094023408312,-0.2624467567614398,0.3924712747929906,0.4062553376145903,0.07562271965416989,0.5096555288449852,-0.262446756761439,0.19612068168910668,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.56692489461997,0.5112358407380493,0.6178759282609029,-0.1393715784482844,0.6376966259808673,False,False,0.075,58.78769230769231,0.2551554485501936,,True,False
MIX q=1.00 k=200 d5,mix,1.0,200.0,5,CAND20,20.0,63.651807228915665,0.3182590361445783,0.05666852357789742,0.4369677765964332,-0.2657720757658758,0.4124689343733478,0.46035990967659574,0.07685958897649803,0.5447842644939014,-0.24248797722605142,0.24329195001151863,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.56692489461997,0.5112358407380493,0.6178759282609029,-0.1393715784482844,0.6376966259808673,False,False,0.1,58.78769230769231,0.34020726473359153,0.1,True,True
MIX q=1.00 k=200 d5,mix,1.0,200.0,5,CAND30,30.0,63.651807228915665,0.3182590361445783,0.051324293453003156,0.4250240230117303,-0.2709457714472726,0.45187741266483217,0.4064035154803479,0.06727719592363468,0.5144212273948411,-0.2709457714472717,0.26255714428978255,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.56692489461997,0.5112358407380493,0.6178759282609029,-0.1393715784482844,0.6376966259808673,False,False,0.15,58.78769230769231,0.5103108971003872,,True,False
MIX q=1.00 k=200 d5,mix,1.0,200.0,5,CAND50,50.0,63.651807228915665,0.3182590361445783,0.034414104655546174,0.33677694949806414,-0.26761373130434263,0.32723455132110174,0.34742416090872624,0.04114391360256886,0.3766014871118758,-0.2676137313043424,0.26448242950054945,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.56692489461997,0.5112358407380493,0.6178759282609029,-0.1393715784482844,0.6376966259808673,False,False,0.25,58.78769230769231,0.8505181618339788,0.25,False,True
MIX q=1.00 k=200 d5,mix,1.0,200.0,5,CAND100,100.0,63.651807228915665,0.3182590361445783,0.018839313438929306,0.2658019355389382,-0.18674024488277696,0.364070066301049,0.19489245735457533,0.016191072478675794,0.22320950202365736,-0.1867402448827754,0.3589810249602047,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.56692489461997,0.5112358407380493,0.6178759282609029,-0.1393715784482844,0.6376966259808673,False,False,0.5,58.78769230769231,1.7010363236679575,0.5,False,True
MIX q=1.00 k=200 d6,mix,1.0,200.0,6,CAND5,5.0,64.28795180722892,0.3214397590361445,0.09556240119942938,0.5107506533812959,-0.3209208149451087,0.7363262816116288,0.3243436675083867,0.0973635269885329,0.5022516526988826,-0.32092081494511127,0.5313707604211988,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5515186118827556,0.5026303611235866,0.5963008592396597,-0.14677138969157932,0.5785767395578442,False,False,0.025,61.261538461538464,0.08161727774987443,,True,False
MIX q=1.00 k=200 d6,mix,1.0,200.0,6,CAND10,10.0,64.28795180722892,0.3214397590361445,0.059585098248016166,0.4051491430286687,-0.3408963421276,0.497706070086806,0.3317119652646142,0.07857511751852941,0.4855127016122702,-0.34089634212759823,0.257261926836557,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5515186118827556,0.5026303611235866,0.5963008592396597,-0.14677138969157932,0.5785767395578442,False,False,0.05,61.261538461538464,0.16323455549974886,0.05,True,True
MIX q=1.00 k=200 d6,mix,1.0,200.0,6,CAND15,15.0,64.28795180722892,0.3214397590361445,0.041721544936277555,0.3284810830186281,-0.31376459416452096,0.30969382445580035,0.3465097791258512,0.06502217597584359,0.44906957748748294,-0.31376459416452096,0.11032055265268977,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5515186118827556,0.5026303611235866,0.5963008592396597,-0.14677138969157932,0.5785767395578442,False,False,0.075,61.261538461538464,0.24485183324962329,,True,False
MIX q=1.00 k=200 d6,mix,1.0,200.0,6,CAND20,20.0,64.28795180722892,0.3214397590361445,0.04519291707863449,0.3613728198401755,-0.3354888771712069,0.4444027375905748,0.2945430327479153,0.054777799356350076,0.4099235434583558,-0.33548887717120723,0.2750253236237698,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5515186118827556,0.5026303611235866,0.5963008592396597,-0.14677138969157932,0.5785767395578442,False,False,0.1,61.261538461538464,0.3264691109994977,0.1,True,True
MIX q=1.00 k=200 d6,mix,1.0,200.0,6,CAND30,30.0,64.28795180722892,0.3214397590361445,0.048772008428034974,0.4078304017799106,-0.3415124421185748,0.4963781809635241,0.3378257480228959,0.0556359290309012,0.44133500466921344,-0.3415124421185751,0.3485124757315517,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5515186118827556,0.5026303611235866,0.5963008592396597,-0.14677138969157932,0.5785767395578442,False,False,0.15,61.261538461538464,0.48970366649924657,,True,False
MIX q=1.00 k=200 d6,mix,1.0,200.0,6,CAND50,50.0,64.28795180722892,0.3214397590361445,0.03635665535626709,0.3495447612997775,-0.2969135915226001,0.3969672889731287,0.3128905178761804,0.03589979794701925,0.3366115848370179,-0.29691359152260033,0.37483551840121815,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5515186118827556,0.5026303611235866,0.5963008592396597,-0.14677138969157932,0.5785767395578442,False,False,0.25,61.261538461538464,0.8161727774987443,0.25,False,True
MIX q=1.00 k=200 d6,mix,1.0,200.0,6,CAND100,100.0,64.28795180722892,0.3214397590361445,0.017779625874287497,0.24954827497648419,-0.2297060474151834,0.3901443955751558,0.14782495096282222,0.0099284038387355,0.15349475040711566,-0.22970604741518408,0.4492918680195321,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5515186118827556,0.5026303611235866,0.5963008592396597,-0.14677138969157932,0.5785767395578442,False,False,0.5,61.261538461538464,1.6323455549974886,0.5,False,True
MIX q=1.00 k=200 d7,mix,1.0,200.0,7,CAND5,5.0,65.10120481927711,0.32550602409638557,0.06053469449757021,0.3753613878133391,-0.32494019112806305,0.45587714133370416,0.30924784324774035,0.051649463958840736,0.3327748124352394,-0.32494019112806316,0.4547681510731082,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5926764380737691,0.5742811686769881,0.6105727456999637,-0.1458161321345146,0.5643559884907305,False,False,0.025,60.08615384615385,0.08321384678410487,,True,False
MIX q=1.00 k=200 d7,mix,1.0,200.0,7,CAND10,10.0,65.10120481927711,0.32550602409638557,0.07397286054803498,0.48546703866943275,-0.2699904005385644,0.41684881598334766,0.546885568265964,0.08304981739247164,0.5208214652947215,-0.2699904005385638,0.4239483513997912,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5926764380737691,0.5742811686769881,0.6105727456999637,-0.1458161321345146,0.5643559884907305,False,False,0.05,60.08615384615385,0.16642769356820974,0.05,True,True
MIX q=1.00 k=200 d7,mix,1.0,200.0,7,CAND15,15.0,65.10120481927711,0.32550602409638557,0.06075462291922329,0.4436353321748741,-0.3055590411343484,0.41237241913009437,0.4728564136118213,0.061150555269166906,0.4362443002754388,-0.30555904113434773,0.4580220755545818,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5926764380737691,0.5742811686769881,0.6105727456999637,-0.1458161321345146,0.5643559884907305,False,False,0.075,60.08615384615385,0.24964154035231462,,True,False
MIX q=1.00 k=200 d7,mix,1.0,200.0,7,CAND20,20.0,65.10120481927711,0.32550602409638557,0.04972630199896755,0.39341961815166,-0.347005533908086,0.2884267323471999,0.4838266167856723,0.05843462448593639,0.43612908991537885,-0.34700553390808586,0.31766410242414356,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5926764380737691,0.5742811686769881,0.6105727456999637,-0.1458161321345146,0.5643559884907305,False,False,0.1,60.08615384615385,0.3328553871364195,0.1,True,True
MIX q=1.00 k=200 d7,mix,1.0,200.0,7,CAND30,30.0,65.10120481927711,0.32550602409638557,0.0429731361882455,0.3731691019878103,-0.31166806243900014,0.21619713767333645,0.5064492985582846,0.05565960692190197,0.4471238287450418,-0.31166806243900114,0.23976999445269784,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5926764380737691,0.5742811686769881,0.6105727456999637,-0.1458161321345146,0.5643559884907305,False,False,0.15,60.08615384615385,0.49928308070462923,,True,False
MIX q=1.00 k=200 d7,mix,1.0,200.0,7,CAND50,50.0,65.10120481927711,0.32550602409638557,0.04183275416346288,0.39932220843194627,-0.2928840052111107,0.3071737587556573,0.4785380710594917,0.04430671152086885,0.4041102183026626,-0.29288400521111113,0.3930483227282947,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5926764380737691,0.5742811686769881,0.6105727456999637,-0.1458161321345146,0.5643559884907305,False,False,0.25,60.08615384615385,0.8321384678410487,0.25,False,True
MIX q=1.00 k=200 d7,mix,1.0,200.0,7,CAND100,100.0,65.10120481927711,0.32550602409638557,0.024831673149015465,0.3340058090527927,-0.19898611879972783,0.3813254149116114,0.30422483524861355,0.020857923831379077,0.2721724995097175,-0.1989861187997286,0.4691443751941003,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5926764380737691,0.5742811686769881,0.6105727456999637,-0.1458161321345146,0.5643559884907305,False,False,0.5,60.08615384615385,1.6642769356820974,0.5,False,True
MIX q=1.00 k=400 d0,mix,1.0,400.0,0,CAND5,5.0,127.72409638554217,0.31931024096385546,0.024024330231444013,0.21924986269700383,-0.39578028872256665,0.28353480583834517,0.16513541453356184,0.06000554600535257,0.35555679642328114,-0.39578028872256665,-0.03794294399649331,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5773652322554875,0.5699515182078954,0.5865120665587367,-0.1456551386653332,0.5732362582309644,False,False,0.0125,121.40615384615384,0.04118407380186025,,True,False
MIX q=1.00 k=400 d0,mix,1.0,400.0,0,CAND10,10.0,127.72409638554217,0.31931024096385546,0.07308174595853867,0.4615194196287651,-0.28893916720266666,0.5166581946084093,0.4168832555401417,0.089212063856273,0.5247478546832518,-0.2889391672026669,0.3483989192732383,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5773652322554875,0.5699515182078954,0.5865120665587367,-0.1456551386653332,0.5732362582309644,False,False,0.025,121.40615384615384,0.0823681476037205,,True,False
MIX q=1.00 k=400 d0,mix,1.0,400.0,0,CAND15,15.0,127.72409638554217,0.31931024096385546,0.06148557567287072,0.4290527996606814,-0.2859669954617463,0.602582274630767,0.2841217249344313,0.06177707373722585,0.42122452623821055,-0.2859669954617471,0.44453022575561724,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5773652322554875,0.5699515182078954,0.5865120665587367,-0.1456551386653332,0.5732362582309644,False,False,0.0375,121.40615384615384,0.12355222140558077,,True,False
MIX q=1.00 k=400 d0,mix,1.0,400.0,0,CAND20,20.0,127.72409638554217,0.31931024096385546,0.05368070474542441,0.3985409296136964,-0.30765195107623355,0.5399996947828696,0.28114102552250286,0.0558504313715682,0.40200920376044097,-0.30765195107623344,0.3935779680648313,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5773652322554875,0.5699515182078954,0.5865120665587367,-0.1456551386653332,0.5732362582309644,False,False,0.05,121.40615384615384,0.164736295207441,0.05,True,True
MIX q=1.00 k=400 d0,mix,1.0,400.0,0,CAND30,30.0,127.72409638554217,0.31931024096385546,0.0425842380821031,0.3486267059991128,-0.2681326282047176,0.4011394171781504,0.30672102603969387,0.04803169033048804,0.3744775028113636,-0.2681326282047162,0.3033394649980085,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5773652322554875,0.5699515182078954,0.5865120665587367,-0.1456551386653332,0.5732362582309644,False,False,0.075,121.40615384615384,0.24710444281116153,,True,False
MIX q=1.00 k=400 d0,mix,1.0,400.0,0,CAND40,40.0,127.72409638554217,0.31931024096385546,0.04235443458779575,0.35807537083438506,-0.2639232180443565,0.40841709181157476,0.31778503364448824,0.04489023416866389,0.3673049076232382,-0.26392321804435925,0.3425442011935953,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5773652322554875,0.5699515182078954,0.5865120665587367,-0.1456551386653332,0.5732362582309644,False,False,0.1,121.40615384615384,0.329472590414882,0.1,False,True
MIX q=1.00 k=400 d0,mix,1.0,400.0,0,CAND100,100.0,127.72409638554217,0.31931024096385546,0.03659429174959583,0.36041099705790913,-0.2780982645104241,0.43228067454197827,0.3034057441018444,0.032700519070161915,0.3199057606738417,-0.2780982645104243,0.436548793965609,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5773652322554875,0.5699515182078954,0.5865120665587367,-0.1456551386653332,0.5732362582309644,False,False,0.25,121.40615384615384,0.8236814760372051,0.25,False,True
MIX q=1.00 k=400 d0,mix,1.0,400.0,0,CAND200,200.0,127.72409638554217,0.31931024096385546,0.021298739716631765,0.29904503422244294,-0.1894809981791925,0.43661880245807916,0.1975386334965271,0.01492031169582142,0.21282602083469485,-0.18948099817919328,0.4761768961579727,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5773652322554875,0.5699515182078954,0.5865120665587367,-0.1456551386653332,0.5732362582309644,False,False,0.5,121.40615384615384,1.6473629520744102,0.5,False,True
MIX q=1.00 k=400 d1,mix,1.0,400.0,1,CAND5,5.0,128.62048192771084,0.32155120481927707,0.05414536539959758,0.3378568920429988,-0.37607872258909225,0.43708033223549725,0.2539463612079998,0.08895181294124188,0.4581081367561615,-0.37607872258909014,0.11062041956269915,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5871394285970656,0.5751157046149441,0.600264802314689,-0.1396004026943678,0.5880594577596354,False,False,0.0125,121.43692307692308,0.04117363873615932,,True,False
MIX q=1.00 k=400 d1,mix,1.0,400.0,1,CAND10,10.0,128.62048192771084,0.32155120481927707,0.07641373800682993,0.47417779753782946,-0.3014735041535809,0.5509931199201537,0.4128137836622405,0.0904527351545128,0.5240205539020696,-0.301473504153581,0.38422681999316155,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5871394285970656,0.5751157046149441,0.600264802314689,-0.1396004026943678,0.5880594577596354,False,False,0.025,121.43692307692308,0.08234727747231864,,True,False
MIX q=1.00 k=400 d1,mix,1.0,400.0,1,CAND15,15.0,128.62048192771084,0.32155120481927707,0.07161919760278734,0.47839605387457645,-0.2632695185411047,0.5728165405707996,0.4016297348511264,0.0859294075873096,0.5380401585003076,-0.26326951854110636,0.3719177502844865,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5871394285970656,0.5751157046149441,0.600264802314689,-0.1396004026943678,0.5880594577596354,False,False,0.0375,121.43692307692308,0.12352091620847797,,True,False
MIX q=1.00 k=400 d1,mix,1.0,400.0,1,CAND20,20.0,128.62048192771084,0.32155120481927707,0.06452712641809022,0.4575794297757549,-0.2512935987614514,0.47356674367077645,0.4473649933121031,0.08202876301820905,0.5391751535787913,-0.25129359876145096,0.31080208158259315,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5871394285970656,0.5751157046149441,0.600264802314689,-0.1396004026943678,0.5880594577596354,False,False,0.05,121.43692307692308,0.16469455494463728,0.05,True,True
MIX q=1.00 k=400 d1,mix,1.0,400.0,1,CAND30,30.0,128.62048192771084,0.32155120481927707,0.054089138220170696,0.4188092123953426,-0.2370390077038721,0.4276187138841381,0.41442719831896785,0.06573733963127792,0.47688742770320736,-0.2370390077038722,0.31511645555602946,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5871394285970656,0.5751157046149441,0.600264802314689,-0.1396004026943678,0.5880594577596354,False,False,0.075,121.43692307692308,0.24704183241695593,,True,False
MIX q=1.00 k=400 d1,mix,1.0,400.0,1,CAND40,40.0,128.62048192771084,0.32155120481927707,0.04727037050723348,0.389188311671647,-0.2499346847693632,0.403628211804772,0.3798799844572199,0.05292694321583169,0.4157597051192503,-0.24993468476936365,0.342648696075415,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5871394285970656,0.5751157046149441,0.600264802314689,-0.1396004026943678,0.5880594577596354,False,False,0.1,121.43692307692308,0.32938910988927456,0.1,False,True
MIX q=1.00 k=400 d1,mix,1.0,400.0,1,CAND100,100.0,128.62048192771084,0.32155120481927707,0.03591493924346567,0.35415927848773104,-0.2507085985996026,0.4250883392498488,0.29877602534799713,0.03248628884611304,0.31685631940738124,-0.2507085985996029,0.42562179336551054,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5871394285970656,0.5751157046149441,0.600264802314689,-0.1396004026943678,0.5880594577596354,False,False,0.25,121.43692307692308,0.8234727747231865,0.25,False,True
MIX q=1.00 k=400 d1,mix,1.0,400.0,1,CAND200,200.0,128.62048192771084,0.32155120481927707,0.022281840747973902,0.3084166601827019,-0.18788844944393013,0.4253349178058127,0.224686726799914,0.01637387365254095,0.22708569953728003,-0.1878884494439329,0.47900807441673215,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5871394285970656,0.5751157046149441,0.600264802314689,-0.1396004026943678,0.5880594577596354,False,False,0.5,121.43692307692308,1.646945549446373,0.5,False,True
MIX q=1.00 k=400 d2,mix,1.0,400.0,2,CAND5,5.0,128.38192771084337,0.3209548192771084,0.06246436887019646,0.37042837888000457,-0.390110312813434,0.5142379160887315,0.24969748557690402,0.09786770210611606,0.48951457224802497,-0.39011031281343567,0.1433483474301173,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5680573559726584,0.5656320529427359,0.5729216634349983,-0.14434859244114806,0.5736375029098739,False,False,0.0125,121.1723076923077,0.0412635534902618,,True,False
MIX q=1.00 k=400 d2,mix,1.0,400.0,2,CAND10,10.0,128.38192771084337,0.3209548192771084,0.10218724461466011,0.5965895345662655,-0.2709235467376334,0.6425262627667636,0.562176488495943,0.12438970695566032,0.6736211363003225,-0.2709235467376335,0.4560272809642937,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5680573559726584,0.5656320529427359,0.5729216634349983,-0.14434859244114806,0.5736375029098739,False,False,0.025,121.1723076923077,0.0825271069805236,,True,False
MIX q=1.00 k=400 d2,mix,1.0,400.0,2,CAND15,15.0,128.38192771084337,0.3209548192771084,0.07981931482622273,0.52115452763211,-0.26072418112829,0.576378955509259,0.47904480132522553,0.09886056491013062,0.5994011844223222,-0.26072418112829043,0.3792512840202757,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5680573559726584,0.5656320529427359,0.5729216634349983,-0.14434859244114806,0.5736375029098739,False,False,0.0375,121.1723076923077,0.1237906604707854,,True,False
MIX q=1.00 k=400 d2,mix,1.0,400.0,2,CAND20,20.0,128.38192771084337,0.3209548192771084,0.08078616620852497,0.5481603156543357,-0.25106874242111676,0.6283237693015705,0.48532972168466887,0.09886897702511876,0.6265575533612125,-0.2510687424211163,0.40684352720339617,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5680573559726584,0.5656320529427359,0.5729216634349983,-0.14434859244114806,0.5736375029098739,False,False,0.05,121.1723076923077,0.1650542139610472,0.05,True,True
MIX q=1.00 k=400 d2,mix,1.0,400.0,2,CAND30,30.0,128.38192771084337,0.3209548192771084,0.05877190357758888,0.44642757231505253,-0.24070199853359397,0.4537082175903171,0.4439977975954931,0.07613182736224555,0.5345713187772223,-0.23142150108286086,0.2869800234120352,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5680573559726584,0.5656320529427359,0.5729216634349983,-0.14434859244114806,0.5736375029098739,False,False,0.075,121.1723076923077,0.2475813209415708,,True,False
MIX q=1.00 k=400 d2,mix,1.0,400.0,2,CAND40,40.0,128.38192771084337,0.3209548192771084,0.04791714633814559,0.3916778470191242,-0.24856975825084615,0.4057303825061743,0.3832342270183006,0.05900955854368495,0.4503032801355694,-0.24856975825084582,0.2864790574213136,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5680573559726584,0.5656320529427359,0.5729216634349983,-0.14434859244114806,0.5736375029098739,False,False,0.1,121.1723076923077,0.3301084279220944,0.1,False,True
MIX q=1.00 k=400 d2,mix,1.0,400.0,2,CAND100,100.0,128.38192771084337,0.3209548192771084,0.03980866061467747,0.38261567019596426,-0.2527250425851443,0.4323140787096622,0.34491183374700607,0.04062376601471884,0.3765628960632522,-0.25272504258514294,0.3960944274373575,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5680573559726584,0.5656320529427359,0.5729216634349983,-0.14434859244114806,0.5736375029098739,False,False,0.25,121.1723076923077,0.825271069805236,0.25,False,True
MIX q=1.00 k=400 d2,mix,1.0,400.0,2,CAND200,200.0,128.38192771084337,0.3209548192771084,0.02194909282191415,0.30253827264875693,-0.19111960009601703,0.42723230203477813,0.2128242859808037,0.017141395443776686,0.2342087040474794,-0.19111960009601636,0.44701200660868484,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5680573559726584,0.5656320529427359,0.5729216634349983,-0.14434859244114806,0.5736375029098739,False,False,0.5,121.1723076923077,1.650542139610472,0.5,False,True
MIX q=1.00 k=400 d3,mix,1.0,400.0,3,CAND5,5.0,126.60120481927711,0.31650301204819276,0.06650311411362986,0.385136661302399,-0.39961498032162646,0.4671754195728711,0.3175130252305415,0.10482786219692342,0.5135890870301079,-0.39961498032162535,0.14349781912184434,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5801191257387737,0.5906613031848329,0.5732118022335126,-0.14795161678157087,0.570777373158267,False,False,0.0125,120.19076923076923,0.04160053248681583,,True,False
MIX q=1.00 k=400 d3,mix,1.0,400.0,3,CAND10,10.0,126.60120481927711,0.31650301204819276,0.09581236386652758,0.5645479412378418,-0.2805054200515511,0.6306445467300921,0.5110196210050807,0.10591634445752329,0.5942424531548911,-0.2805054200515512,0.512797833815601,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5801191257387737,0.5906613031848329,0.5732118022335126,-0.14795161678157087,0.570777373158267,False,False,0.025,120.19076923076923,0.08320106497363167,,True,False
MIX q=1.00 k=400 d3,mix,1.0,400.0,3,CAND15,15.0,126.60120481927711,0.31650301204819276,0.07093082374644544,0.47652974720510954,-0.30373403196484405,0.6208658467543712,0.3565890240647453,0.07740140204567059,0.49862707700854564,-0.3037340319648414,0.4383416514928623,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5801191257387737,0.5906613031848329,0.5732118022335126,-0.14795161678157087,0.570777373158267,False,False,0.0375,120.19076923076923,0.12480159746044749,,True,False
