panel,side,q,cadence,bps,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,turn_yr,path4a,path4b
broad136,LOW,0.3,M,5,0.1881077555975763,1.3173321535755191,-0.272543976613011,1.4305408193371567,1.1980808326723313,1.2821515218358683,1.0462015378099587,KILL(DD),KILL(DD)
broad136,LOW,0.3,M,10,0.18748668467818108,1.313538464349781,-0.2725586652537332,1.4269496751495097,1.1940669867816127,1.278051406792142,1.0462015378099587,KILL(DD),KILL(DD)
broad136,LOW,0.3,M,25,0.18562523053908309,1.3021472311684896,-0.27260273117590117,1.4161665881693075,1.1820147534286483,1.2657389373883323,1.0462015378099587,KILL(DD),KILL(DD)
broad136,LOW,0.3,Q,0,0.194395927348205,1.365694965218707,-0.2624751074299496,1.4547623953928674,1.272352712085802,1.3492582605436427,0.6294553602475399,KILL(DD),KILL(DD)
broad136,LOW,0.3,Q,5,0.1940203424171365,1.3633991067218163,-0.26247510742994973,1.4527125003574795,1.269796317012864,1.3466520812885558,0.6294553602475399,KILL(DD),KILL(DD)
broad136,LOW,0.3,Q,10,0.19364484260490578,1.3611012673155525,-0.2624751074299496,1.4506608709883186,1.267237724581835,1.3440434868459743,0.6294553602475399,KILL(DD),KILL(DD)
broad136,LOW,0.3,Q,25,0.19251885375740851,1.3541959639057346,-0.26247510742994984,1.4444956477114188,1.2595489009064542,1.3362033569870044,0.6294553602475399,KILL(DD),KILL(DD)
broad136,LOW,0.4,W,0,0.18285019285332904,1.305563348677688,-0.27260425608234673,1.4208494364306279,1.1873146340460965,1.2653786603323909,2.145177649407142,KILL(DD),KILL(DD)
broad136,LOW,0.4,W,5,0.18158179924277684,1.29759704299953,-0.27274242184317266,1.4129282570080994,1.1792979697119275,1.257294876527688,2.145177649407142,KILL(DD),KILL(DD)
broad136,LOW,0.4,W,10,0.18031473035687506,1.2896297498235452,-0.27288056790603143,1.4050061785853654,1.1712802099116189,1.249209862555281,2.145177649407142,KILL(DD),KILL(DD)
broad136,LOW,0.4,W,25,0.1765214585823407,1.2657222775517696,-0.27329488792613676,1.381234889361224,1.147220681789181,1.22494777580753,2.145177649407142,KILL(DD),KILL(DD)
broad136,LOW,0.4,M,0,0.1787658788157256,1.2943330428749458,-0.26715199923821686,1.3985378259748535,1.1859838099447517,1.263167208058977,0.9840145286882759,KILL(DD),KILL(DD)
broad136,LOW,0.4,M,5,0.1781864447598993,1.2906658912895614,-0.2671673741195476,1.3948309715295326,1.1823555085986386,1.2594727089859004,0.9840145286882759,KILL(DD),KILL(DD)
broad136,LOW,0.4,M,10,0.17760726740880028,1.286997081640055,-0.26718274900087813,1.3911222798465779,1.178725722970731,1.2557765539212606,0.9840145286882759,KILL(DD),KILL(DD)
broad136,LOW,0.4,M,25,0.17587127456705276,1.2759808447219072,-0.26722887364487,1.3799853323621976,1.1678275898573172,1.2446782890232355,0.9840145286882759,KILL(DD),KILL(DD)
broad136,LOW,0.4,Q,0,0.18014589107152124,1.3085778346937338,-0.25866791589428095,1.3929236575691177,1.2212244233621488,1.2945030179903227,0.5658617591654269,KILL(DD),KILL(DD)
broad136,LOW,0.4,Q,5,0.17981227202076444,1.306459604025761,-0.25866791589428084,1.3909048374723894,1.2190023527246738,1.2922133188703142,0.5658617591654269,KILL(DD),KILL(DD)
broad136,LOW,0.4,Q,10,0.17947872132783638,1.3043397770946268,-0.2586679158942806,1.388884465222037,1.2167786511923122,1.2899217948122488,0.5658617591654269,KILL(DD),KILL(DD)
broad136,LOW,0.4,Q,25,0.17847847930576055,1.2979707962566485,-0.25866791589428106,1.3828141035198436,1.2100978496092236,1.28303636848241,0.5658617591654269,KILL(DD),KILL(DD)
broad136,LOW,0.5,W,0,0.17109031108596606,1.2565741814857025,-0.2668313851741295,1.3493678724050084,1.1617085938423428,1.234235443391002,1.7497491098115348,KILL(DD),KILL(DD)
broad136,LOW,0.5,W,5,0.17006597856650862,1.2499375039239642,-0.266964517823466,1.3433231814516076,1.1544651162048851,1.2269988306096973,1.7497491098115348,KILL(DD),KILL(DD)
broad136,LOW,0.5,W,10,0.16904251962103856,1.2433001835264137,-0.267097632526072,1.3372781143213943,1.1472206911130265,1.21976118690464,1.7497491098115348,KILL(DD),KILL(DD)
broad136,LOW,0.5,W,25,0.1659773769701205,1.2233845486070505,-0.26749686897002234,1.3191407997482905,1.125481959013842,1.1980423019428807,1.7497491098115348,KILL(DD),KILL(DD)
broad136,LOW,0.5,M,0,0.16635214621710825,1.2425310028979104,-0.2590114527343812,1.3319056041472725,1.1501641669592146,1.2245461627447032,0.8111757155789202,KILL(DD),KILL(DD)
broad136,LOW,0.5,M,5,0.1658795515590641,1.239436203251059,-0.25903464294230405,1.328967832740265,1.1469063686509078,1.2212742149146534,0.8111757155789202,KILL(DD),KILL(DD)
broad136,LOW,0.5,M,10,0.16540713022913778,1.2363402898143512,-0.2590578331502278,1.3260289846018056,1.143647428888211,1.2180010136288528,0.8111757155789202,KILL(DD),KILL(DD)
broad136,LOW,0.5,M,25,0.16399090563742225,1.2270459477000955,-0.2591274037739967,1.3172060493573419,1.1338638547135187,1.2081739848600164,0.8111757155789202,KILL(DD),KILL(DD)
broad136,LOW,0.5,Q,0,0.1690293098798965,1.2668597888895972,-0.2533574228472053,1.3380990259273617,1.1937576547830118,1.2638438701096717,0.46890948687429557,KILL(DD),KILL(DD)
broad136,LOW,0.5,Q,5,0.16875533644380214,1.2650514320856545,-0.2533574228472054,1.3364227008598695,1.1918140921634002,1.2618657234586588,0.46890948687429557,KILL(DD),KILL(DD)
broad136,LOW,0.5,Q,10,0.16848140947157808,1.2632419717956882,-0.2533574228472052,1.3347453797358475,1.1898693311895057,1.2598862502518182,0.46890948687429557,KILL(DD),KILL(DD)
broad136,LOW,0.5,Q,25,0.16765990728732638,1.2578070183716874,-0.2533574228472053,1.3297074782567377,1.184027918158976,1.2539399344660633,0.46890948687429557,KILL(DD),KILL(DD)
broad136,HIGH,0.1,W,0,0.12912858927263038,1.047116075428223,-0.25453160769633254,1.137008293439024,0.971117036371505,1.0440403501184086,1.0814800473525314,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.1,W,5,0.12851817893620754,1.0427140025359585,-0.2546207007913527,1.1328705019623024,0.9664649623101829,1.0393059859083151,1.0814800473525314,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.1,W,10,0.12790809093474387,1.0383116783234076,-0.2547097855112528,1.1287325308971974,0.9618125859013749,1.0345712712022197,1.0814800473525314,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.1,W,25,0.12607975927846748,1.0251032468822023,-0.25497698942604596,1.1163175806028178,0.9478536992261221,1.0203650841224043,1.0814800473525314,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.1,M,0,0.12708192380645844,1.0389955285135892,-0.2506428070364882,1.1143132479697477,0.9750468047578064,1.0506010867117193,0.5143661366597639,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.1,M,5,0.12679229147098425,1.0368986866293541,-0.25065656045905127,1.112318836001424,0.9728533494660349,1.0483724015981735,0.5143661366597639,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.1,M,10,0.12650272669272056,1.0348014229836027,-0.250670313881614,1.1103240020424672,0.9706594796673292,1.046143246612888,0.5143661366597639,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.1,M,25,0.12563443755930326,1.0285071259257161,-0.250711574149303,1.1043369891306225,0.9640754108204203,1.039452991377479,0.5143661366597639,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.1,Q,0,0.12788821070201606,1.0476907329999086,-0.24601470249943946,1.1130941328866986,0.9931242720624679,1.0674923839834267,0.30141577179816037,"KILL(H1,DD)",KILL(DD)
broad136,HIGH,0.1,Q,5,0.12771833188612103,1.0464565656965632,-0.24601470249943946,1.1119381982826455,0.9918178664259363,1.0661560692437921,0.30141577179816037,"KILL(H1,DD)",KILL(DD)
broad136,HIGH,0.1,Q,10,0.12754847165665262,1.04522196645852,-0.24601470249943969,1.110781860156788,0.9905110149140858,1.0648192534520322,0.30141577179816037,"KILL(H1,DD)",KILL(DD)
broad136,HIGH,0.1,Q,25,0.12703900247359234,1.041515592351986,-0.24601470249943935,1.1073104366929323,0.9865878031839329,1.0608058188993936,0.30141577179816037,"KILL(H1,DD)",KILL(DD)
broad136,HIGH,0.2,W,0,0.12464516553507066,1.021296250774847,-0.25078813411743517,1.112011812508604,0.9462017872264126,1.023355820768649,1.2243932415837717,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.2,W,5,0.12395671953560172,1.0162690867446156,-0.250880237741834,1.107247786111518,0.9409209460017166,1.0180855538478064,1.2243932415837717,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.2,W,10,0.12326868476387798,1.011241660854644,-0.25097233270483865,1.1024836006026255,0.9356397634504853,1.0128149080618345,1.2243932415837717,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.2,W,25,0.12120704541973226,0.9961578887861562,-0.2512485656312283,1.0881901593891736,0.9197942503126157,0.9970007814379319,1.2243932415837717,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.2,M,0,0.12325259793284538,1.015963303654981,-0.24983429565404014,1.1084329462142182,0.9384133122670655,1.016450438566214,0.5685872827913698,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.2,M,5,0.12293346360792534,1.0136292962123512,-0.24985111407275973,1.106224559443015,0.9359602781561556,1.0139784219690933,0.5685872827913698,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.2,M,10,0.12261441149167873,1.01129479002947,-0.24986793249147976,1.1040156858576562,0.9335067456997421,1.0115058458352733,0.5685872827913698,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.2,M,25,0.12165774820451691,1.0042883131383795,-0.2499183877476392,1.0973861731995778,0.9261431968732917,1.00408479995766,0.5685872827913698,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.2,Q,0,0.12468449324035458,1.0282465377148484,-0.24282860200342293,1.1105392972743895,0.9600408788776238,1.0380758650235458,0.3226325586397836,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.2,Q,5,0.12450314218758751,1.0269179340285504,-0.24282860200342282,1.1092781053716512,0.9586497535255866,1.0366524251276357,0.3226325586397836,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.2,Q,10,0.12432181224379213,1.0255888372136555,-0.2428286020034227,1.108016415193502,0.9572581484520242,1.0352284396430036,0.3226325586397836,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.2,Q,25,0.12377794905031148,1.0215986072971743,-0.24282860200342282,1.1042283713392091,0.9530804767678663,1.0309532329377662,0.3226325586397836,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.3,W,0,0.12085241186513951,0.999926380284685,-0.24314750156266784,1.0938522498024281,0.9252946054016258,0.999009814320315,1.3681829942711992,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.3,W,5,0.12008577307945889,0.994271213950758,-0.24325727446038226,1.0882568250125921,0.9195541742027047,0.9931957874602049,1.3681829942711992,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.3,W,10,0.1193196462948436,0.9886157256144046,-0.2433670347328415,1.0826611373068968,0.9138133822630904,0.9873813378489703,1.3681829942711992,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.3,W,25,0.1170243346109161,0.9716474345940662,-0.24369623980947508,1.0658726032174555,0.8965889480163792,0.9699355640030519,1.3681829942711992,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.3,M,0,0.1208666935870033,1.005110992118421,-0.24034617767174216,1.0903763948545202,0.9365201659994091,1.011613410070751,0.6122835794072493,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.3,M,5,0.12052374701849033,1.0025774332535307,-0.240359713926118,1.087870103648044,0.9339507189481999,1.0089952640027247,0.6122835794072493,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.3,M,10,0.12018089568325463,1.0000433054638511,-0.24037325018049394,1.0853631990295005,0.9313807396079253,1.0063765078794955,0.6122835794072493,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.3,M,25,0.11915291283909779,0.9924375517153295,-0.24041385894362144,1.0778388472024416,0.9236676517633045,0.9985166256014945,0.6122835794072493,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.3,Q,0,0.12076594841176491,1.0055569201989423,-0.2369248048903192,1.094283062000969,0.9349062639422342,1.0108285664332555,0.3570708014910282,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.3,Q,5,0.12056599264961787,1.0040796976201642,-0.23692480489031909,1.0928830207093787,0.9333576603500625,1.0092456882262937,0.3570708014910282,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.3,Q,10,0.12036606274583872,1.0026018729296087,-0.2369248048903193,1.091482366805651,0.9318084756727157,1.007662153242378,0.3570708014910282,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.3,Q,25,0.11976642816304639,0.9981648124442775,-0.23692480489031886,1.087276751233481,0.9271574651024577,1.0029076393755287,0.3570708014910282,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.4,W,0,0.11675717246016726,0.9717820510488141,-0.2407310548065008,1.061519199785844,0.9033208321113678,0.9788024424359681,1.5678512743700175,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.4,W,5,0.11588181935942732,0.965282927553998,-0.2408339120357943,1.0545857677148938,0.8971337784596609,0.9725703406331795,1.5678512743700175,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.4,W,10,0.11500713530858508,0.9587834103707396,-0.24093675877041432,1.0476520922763446,0.8909462408536772,0.9663377029304481,1.5678512743700175,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.4,W,25,0.11238709247244572,0.9392826681496598,-0.24124523601364634,1.0268498247593165,0.8723808647075934,0.9476367202544955,1.5678512743700175,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.4,M,0,0.11635437486076095,0.9738567648490336,-0.2383014221739509,1.0613816292149516,0.906720567641735,0.98504126399358,0.7072190708926528,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.4,M,5,0.11595982859826637,0.97092159533752,-0.23831450019314582,1.0582426882955094,0.9039390328909179,0.9822102987116141,0.7072190708926528,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.4,M,10,0.11556540839863683,0.9679856660296642,-0.23832757821234074,1.055102709611144,0.9011569185306475,0.9793786685519155,0.7072190708926528,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.4,M,25,0.1143829038156754,0.9591733891559222,-0.23836681226992495,1.0456766360289218,0.8928071548574221,0.970879849008172,0.7072190708926528,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.4,Q,0,0.11808421487445897,0.9892213868084041,-0.23498737861438368,1.084258978478953,0.9169357830260455,0.9954546465206906,0.39586908490372097,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.4,Q,5,0.11786306285007742,0.9875769524995729,-0.2349873786143839,1.0825877021048043,0.9153041377739898,0.9937720325610266,0.39586908490372097,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.4,Q,10,0.1176419424552615,0.9859317794508975,-0.2349873786143838,1.0809155546142566,0.9136718464934984,0.9920886758454351,0.39586908490372097,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.4,Q,25,0.11697877101894316,0.9809918643331048,-0.2349873786143838,1.075893923714322,0.9087711317737568,0.9870341873549975,0.39586908490372097,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.5,W,0,0.11464270546183752,0.9561221268595158,-0.2402591565286205,1.0698021073292239,0.8745467970904285,0.9553954092381676,1.5962130423578038,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.5,W,5,0.1137532707608746,0.9495098710303173,-0.24038000373155088,1.0631445225871163,0.8678922266112107,0.9487530531811306,1.5962130423578038,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.5,W,10,0.11286452771325783,0.9428971439479402,-0.2405008366617971,1.05648678739706,0.8612369877117158,0.942109964672545,1.5962130423578038,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.5,W,25,0.11020244325283302,0.9230563210027247,-0.2408632498278468,1.0365128772235668,0.8412674391896849,0.9221764867443892,1.5962130423578038,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.5,M,0,0.11565289445637372,0.9662109831558066,-0.24081036112849608,1.0718986024609038,0.8901511171607867,0.9718931426234324,0.722230747067695,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.5,M,5,0.1152503328742438,0.9632283156194279,-0.24083113390736932,1.0688075870924458,0.8872296327007493,0.9689596017975847,0.722230747067695,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.5,M,10,0.11484790253722066,0.9602448232419442,-0.2408519066862428,1.0657155299343646,0.8843074616819934,0.9660252851221314,0.722230747067695,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.5,M,25,0.11364139861331313,0.9512894707920386,-0.24091422502286253,1.0564331895635484,0.8755368979976569,0.9572177504540201,0.722230747067695,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.5,Q,0,0.11632588922268261,0.9734121423113534,-0.23572893303368347,1.088555427734973,0.8897768516600078,0.9730945515197884,0.40178541154463715,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.5,Q,5,0.1161016999812281,0.971743384595765,-0.23572893303368336,1.086863422191919,0.8881133965384943,0.9713954502421169,0.40178541154463715,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.5,Q,10,0.11587754314931709,0.9700738916496748,-0.23572893303368336,1.085170544086405,0.8864493003339662,0.969695611286131,0.40178541154463715,"KILL(H1,H2,DD)",KILL(DD)
broad136,HIGH,0.5,Q,25,0.11520526708063827,0.9650610399546954,-0.23572893303368325,1.080086713794749,0.8814532033234591,0.9645917088383725,0.40178541154463715,"KILL(H1,H2,DD)",KILL(DD)
