file,panel_label,canon,n,win,cost_rungs,pub_rate,degenerate,ident_L0,nhit_L0,ident_L1,nhit_L1,ident_L2,nhit_L2,ident_L3,nhit_L3,ident_L4,nhit_L4,first_level,rate_canonical
2026-09-08_back-fill-the-q95-band-over-every-committed-null-claim_B.real.csv,SMALL439,SMALL439,60,IDX260,10.0|25.0,0.016666666666666666,False,,0,,0,,0,,0,,0,,0.0
2026-09-08_back-fill-the-q95-band-over-every-committed-null-claim_B.real.csv,U56,U56,60,IDX260,10.0|25.0,0.11666666666666667,False,,0,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,L1,0.0
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.keeppaths.csv,SMALL439,SMALL439,42,IDX260,10.0,0.07142857142857142,False,,0,,0,,0,,0,,0,,0.30952380952380953
2026-09-08_do-de-grossing-instruments-belong-armed-only-in-crashes-after-all_B.grid.csv,broad,B136,369,IDX260,0.0|10.0|25.0,0.3252032520325203,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0027100271002710027
2026-09-08_do-de-grossing-instruments-belong-armed-only-in-crashes-after-all_B.grid.csv,small,SMALL484,369,IDX260,0.0|10.0|25.0,0.4037940379403794,False,,0,,0,,0,,0,,0,,0.008130081300813009
2026-09-08_do-de-grossing-instruments-belong-armed-only-in-crashes-after-all_B.grid.csv,u56,U56,369,IDX260,0.0|10.0|25.0,0.056910569105691054,False,,0,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,L1,0.0
2026-09-08_does-a-pre-registered-arm-beat-its-own-IS-chooser-generally_C.arms.csv,small,SMALL484,123,IDX260,0.0|10.0|25.0,0.04065040650406504,False,,0,,0,,0,,0,,0,,0.0
2026-09-08_does-a-pre-registered-arm-beat-its-own-IS-chooser-generally_C.arms.csv,u56,U56,123,IDX260,0.0|10.0|25.0,0.06504065040650407,False,,0,,0,,0,,0,,0,,0.08943089430894309
2026-09-08_does-the-4b-gross-100-family-survive-a-CASH-CREDIT-and-a-BORROW-charge_C.keeppaths.csv,B136,B136,420,IDX260,10.0,0.07380952380952381,False,,0,,0,,0,,0,,0,,0.07142857142857142
2026-09-08_does-the-4b-gross-100-family-survive-a-CASH-CREDIT-and-a-BORROW-charge_C.keeppaths.csv,SMALL439,SMALL439,420,IDX260,10.0,0.09285714285714286,False,,0,,0,,0,,0,,0,,0.2
2026-09-08_does-the-4b-gross-100-family-survive-a-CASH-CREDIT-and-a-BORROW-charge_C.keeppaths.csv,U56,U56,420,IDX260,10.0,0.05,False,,0,,0,,0,,0,,0,,0.09761904761904762
2026-09-08_does-the-MATCHED-margin-hold-off-the-Sharpe-statistic_cloud.grid.csv,B136,B136,224,IDX260,0.0|5.0|10.0|15.0|20.0|25.0,0.19642857142857142,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-08_does-the-MATCHED-margin-hold-off-the-Sharpe-statistic_cloud.grid.csv,SMALL439,SMALL439,224,IDX260,0.0|5.0|10.0|15.0|20.0|25.0,0.16071428571428573,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_B.restated_record.csv,broad,B136,144,IDX260,10.0|25.0,0.4166666666666667,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_B.restated_record.csv,small,SMALL484,144,IDX260,10.0|25.0,0.5625,False,,0,,0,,0,,0,,0,,0.0
2026-09-08_is-cost-blind-choosing-worse-than-not-choosing-generally_C.grid.csv,B136,B136,301,IDX260,0.0|5.0|10.0|15.0|20.0|25.0,0.23920265780730898,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-08_is-cost-blind-choosing-worse-than-not-choosing-generally_C.grid.csv,SMALL439,SMALL439,301,IDX260,0.0|5.0|10.0|15.0|20.0|25.0,0.16943521594684385,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-08_is-selection-beats-do-nothing-just-a-rung-artefact_cloud.grid.csv,B136,B136,224,IDX260,0.0|5.0|10.0|15.0|20.0|25.0,0.19642857142857142,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-08_is-selection-beats-do-nothing-just-a-rung-artefact_cloud.grid.csv,SMALL439,SMALL439,224,IDX260,0.0|5.0|10.0|15.0|20.0|25.0,0.16071428571428573,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-08_is-the-BASE-BOOK-the-only-thing-passing-4b-in-the-overlay-corpus_cloud.arms.csv,u56,U56,104,IDX260,10.0,0.009615384615384616,False,,0,,0,,0,,0,,0,,0.0
2026-09-08_is-the-BASE-BOOK-the-only-thing-passing-4b-in-the-overlay-corpus_cloud.cells.csv,u56,U56,96,IDX260,10.0,0.010416666666666666,False,,0,,0,,0,,0,,0,,0.0
2026-09-08_is-the-failing-bar-a-published-column_cloud.grid.csv,u56,U56,168,IDX260,0.0|10.0|25.0,0.09523809523809523,False,,0,,0,,0,,0,,0,,0.08928571428571429
2026-09-08_price-ORACLE-OOS-as-the-headroom-column-beside-every-selector-kill_C.arms.csv,small,SMALL484,123,IDX260,0.0|10.0|25.0,0.04065040650406504,False,,0,,0,,0,,0,,0,,0.0
2026-09-08_price-ORACLE-OOS-as-the-headroom-column-beside-every-selector-kill_C.arms.csv,u56,U56,123,IDX260,0.0|10.0|25.0,0.06504065040650407,False,,0,,0,,0,,0,,0,,0.08943089430894309
2026-09-08_price-the-U56-FULL-GROSS-MA-book-against-RULES-v2-on-2-dials-only_cloud.grid.csv,small439,SMALL439,30,IDX260,10.0|25.0,0.13333333333333333,False,,0,,0,,0,,0,,0,,0.16666666666666666
2026-09-08_publish-the-EXACT-per-cell-means-beside-every-local-mean-reading_cloud.keeppaths.csv,SMALL439,SMALL439,84,IDX260,10.0,0.023809523809523808,False,,0,,0,,0,,0,,0,,0.03571428571428571
2026-09-08_publish-the-HALF-WINDOW-beside-every-published-crossing_C.keeppaths.csv,SMALL439,SMALL439,84,IDX260,10.0,0.011904761904761904,False,,0,,0,,0,,0,,0,,0.047619047619047616
2026-09-08_the-gap-vs-tilt-rule-as-a-leaderboard-column_B.grid.csv,B136,B136,224,IDX260,0.0|5.0|10.0|15.0|20.0|25.0,0.19642857142857142,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-08_the-gap-vs-tilt-rule-as-a-leaderboard-column_B.grid.csv,SMALL484,SMALL484,224,IDX260,0.0|5.0|10.0|15.0|20.0|25.0,0.026785714285714284,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-09_does-MA-THRESH-theta-0-beat-RULES-v2-s-3-percent-BAND-on-its-own-terms_C.grid.csv,U56,U56,48,IDX260,10.0,0.0625,False,,0,,0,,0,,0,,0,,0.041666666666666664
2026-09-09_does-de-lagging-the-breadth-gate-turn-it-into-a-real-bear-defence_cloud.books.csv,B136,B136,164,IDX260,10.0,0.006097560975609756,False,,0,,0,,0,,0,,0,,0.0
2026-09-09_does-de-lagging-the-breadth-gate-turn-it-into-a-real-bear-defence_cloud.keeppaths.csv,B136,B136,164,IDX260,10.0,0.006097560975609756,False,,0,,0,,0,,0,,0,,0.0
2026-09-09_does-the-DAILY-EXIT-pay-on-a-book-that-does-not-already-churn_cloud.keep.csv,U56,U56,108,IDX260,0.0|10.0|25.0,0.07407407407407407,False,,0,,0,,0,,0,,0,,0.05555555555555555
2026-09-09_does-the-no-signal-shape-appear-on-any-panel-that-passes_cloud.grid.csv,U56,U56,144,IDX260,0.0|10.0|25.0,0.027777777777777776,False,,0,,0,,0,,0,,0,,0.020833333333333332
2026-09-09_does-the-no-signal-shape-appear-on-any-panel-that-passes_cloud.walkdiag.csv,U56,U56,144,IDX260,0.0|10.0|25.0,0.027777777777777776,False,,0,,0,,0,,0,,0,,0.020833333333333332
2026-09-09_how-many-published-panel-shares-are-7-cell-binomials_B.arms.csv,SMALL,SMALL484,10,IDX260,10.0,0.1,False,,0,,0,,0,,0,,0,,0.0
2026-09-09_is-4b-PASSAGE-on-the-LIVE-FAMILY-a-pure-GROSS-BOUND_cloud.grid.csv,U56,U56,1152,IDX260,10.0,0.0625,False,,0,,0,,0,,0,,0,,0.035590277777777776
2026-09-09_is-every-published-CADENCE-verdict-really-a-c_sd-verdict_cloud.grid.csv,U56,U56,70,IDX260,10.0,0.014285714285714285,False,,0,,0,,0,,0,,0,,0.02857142857142857
2026-09-09_why-do-capQ-and-advQ-disagree-in-SIGN_B.deciles.csv,MAIN,U56,180,IDX260,10.0,0.016666666666666666,False,,0,,0,,0,,0,,0,,0.005555555555555556
2026-09-10_does-PARTIAL-REBALANCING-beat-CADENCE-as-the-turnover-dial_B.grid.csv,small,SMALL484,1065,IDX260,0.0|5.0|10.0|25.0|50.0,0.008450704225352112,False,,0,SAMEv2_noSPY@g0.75@IDX260,1,SAMEv2_noSPY@g0.75@IDX260,1,SAMEv2_noSPY@g0.75@IDX260,1,SAMEv2_noSPY@g0.75@IDX260,1,L1,0.010328638497652582
2026-09-10_does-a-ROLLING-breadth-quantile-fire-at-its-own-nominal-rate_B.grid.csv,B136,B136,2448,IDX260,0.0|10.0|25.0,0.0016339869281045752,False,,0,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260,2,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260,2,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260,2,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260,2,L1,0.0024509803921568627
2026-09-10_does-a-ROLLING-breadth-quantile-fire-at-its-own-nominal-rate_B.grid.csv,U56,U56,2448,IDX260,0.0|10.0|25.0,0.0,True,,0,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260|CROSSv2@g0.75@IDX260,3,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260|CROSSv2@g0.75@IDX260,3,SAMEv2@g0.50@IDX260|SAMEv2@g0.75@IDX260|SAMEv2@gnan@IDX260|SAMEv2_noSPY@g0.50@IDX260,9,SAMEv2@g0.50@IDX260|SAMEv2@g0.75@IDX260|SAMEv2@gnan@IDX260|SAMEv2_noSPY@g0.50@IDX260,9,L1,0.0012254901960784314
2026-09-10_does-a-ROLLING-breadth-quantile-fire-at-its-own-nominal-rate_cloud.grid.csv,B136,B136,663,IDX260,0.0|10.0|25.0,0.004524886877828055,False,,0,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260,2,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260,2,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260,2,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260,2,L1,0.007541478129713424
2026-09-10_does-a-ROLLING-breadth-quantile-fire-at-its-own-nominal-rate_cloud.grid.csv,U56,U56,663,IDX260,0.0|10.0|25.0,0.0,True,,0,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260|CROSSv2@g0.75@IDX260,3,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260|CROSSv2@g0.75@IDX260,3,SAMEv2@g0.50@IDX260|SAMEv2@g0.75@IDX260|SAMEv2@gnan@IDX260|SAMEv2_noSPY@g0.50@IDX260,9,SAMEv2@g0.50@IDX260|SAMEv2@g0.75@IDX260|SAMEv2@gnan@IDX260|SAMEv2_noSPY@g0.50@IDX260,9,L1,0.0030165912518853697
2026-09-10_does-any-published-COLUMN-prescription-survive-its-own-L2-ladder_C.grid.csv,small,SMALL484,864,IDX260,0.0|5.0|10.0|15.0|25.0|50.0,0.041666666666666664,False,,0,,0,,0,,0,,0,,0.0
2026-09-10_does-any-published-COLUMN-prescription-survive-its-own-L2-ladder_C.grid.csv,u56,U56,864,IDX260,0.0|5.0|10.0|15.0|25.0|50.0,0.0,True,,0,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260|CROSSv2@g0.75@IDX260,3,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260|CROSSv2@g0.75@IDX260,3,SAMEv2@g0.50@IDX260|SAMEv2@g0.75@IDX260|SAMEv2@gnan@IDX260|SAMEv2@g1.00@IDX260,12,SAMEv2@g0.50@IDX260|SAMEv2@g0.75@IDX260|SAMEv2@gnan@IDX260|SAMEv2@g1.00@IDX260,12,L1,0.006944444444444444
2026-09-10_does-every-published-MATCHED-GROSS-TWIN-claim-need-a-PLACEBO-column_cloud.arms.csv,B136,B136,972,IDX260,0.0|10.0|25.0,0.0,True,,0,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260|CROSSv2@g0.75@IDX260,3,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260|CROSSv2@g0.75@IDX260,3,SAMEv2@g0.50@IDX260|SAMEv2@g0.75@IDX260|SAMEv2@gnan@IDX260|SAMEv2_noSPY@g0.50@IDX260,10,SAMEv2@g0.50@IDX260|SAMEv2@g0.75@IDX260|SAMEv2@gnan@IDX260|SAMEv2_noSPY@g0.50@IDX260,10,L1,0.00102880658436214
2026-09-10_does-the-record-quote-a-WINDOW-STAMP-beside-any-metric-it-publishes_C.keeppaths.csv,U56,U56,2040,IDX260,0.0|10.0|25.0,0.003431372549019608,False,,0,,0,,0,,0,,0,,0.02892156862745098
2026-09-10_how-many-committed-GRID-files-cannot-state-their-own-PANEL_C.grid.csv,B136,B136,180,IDX260,0.0|5.0|10.0|25.0|50.0,0.011111111111111112,False,,0,SAMEv2@g0.75@IDX260,1,SAMEv2@g0.75@IDX260,1,SAMEv2@g0.75@IDX260,1,SAMEv2@g0.75@IDX260,1,L1,0.027777777777777776
2026-09-10_how-many-committed-GRID-files-cannot-state-their-own-PANEL_C.grid.csv,SMALL439,SMALL439,180,IDX260,0.0|5.0|10.0|25.0|50.0,0.08888888888888889,False,,0,SAMEv2_noSPY@g0.75@IDX260,1,SAMEv2_noSPY@g0.75@IDX260,1,SAMEv2_noSPY@g0.75@IDX260,1,SAMEv2_noSPY@g0.75@IDX260,1,L1,0.07222222222222222
2026-09-10_is-FLIP1-already-dead-at-10-bps_C.grid.csv,SMALL439,SMALL439,423,IDX260,0.0|2.5|5.0|7.5|10.0|15.0,0.04964539007092199,False,,0,,0,,0,,0,,0,,0.14893617021276595
2026-09-10_is-FLIP1-already-dead-at-10-bps_C.grid.csv,U56,U56,423,IDX260,0.0|2.5|5.0|7.5|10.0|15.0,0.0,True,,0,SAMEv2_noSPY@g0.75@IDX260,1,SAMEv2_noSPY@g0.75@IDX260,1,SAMEv2@gnan@IDX260|SAMEv2_noSPY@g0.50@IDX260|SAMEv2_noSPY@g0.75@IDX260|SAMEv2_noSPY@gnan@IDX260,6,SAMEv2@gnan@IDX260|SAMEv2_noSPY@g0.50@IDX260|SAMEv2_noSPY@g0.75@IDX260|SAMEv2_noSPY@gnan@IDX260,6,L1,0.1347517730496454
2026-09-10_is-FLIP1-already-dead-at-10-bps_cloud.grid.csv,SMALL439,SMALL439,462,IDX260,0.0|5.0|10.0|15.0|25.0|50.0,0.047619047619047616,False,,0,,0,,0,,0,,0,,0.09523809523809523
2026-09-10_is-FLIP1-already-dead-at-10-bps_cloud.grid.csv,U56,U56,462,IDX260,0.0|5.0|10.0|15.0|25.0|50.0,0.0,True,,0,SAMEv2_noSPY@g0.75@IDX260,1,SAMEv2_noSPY@g0.75@IDX260,1,SAMEv2@gnan@IDX260|SAMEv2_noSPY@g0.50@IDX260|SAMEv2_noSPY@g0.75@IDX260|SAMEv2_noSPY@gnan@IDX260,6,SAMEv2@gnan@IDX260|SAMEv2_noSPY@g0.50@IDX260|SAMEv2_noSPY@g0.75@IDX260|SAMEv2_noSPY@gnan@IDX260,6,L1,0.08008658008658008
2026-09-10_is-lambda-INERT-on-every-low-turnover-book-or-only-on-EWALL_C.grid.csv,small,SMALL484,2160,IDX260,0.0|5.0|10.0|25.0|50.0,0.000925925925925926,False,,0,,0,,0,,0,,0,,0.0
2026-09-10_is-lambda-INERT-on-every-low-turnover-book-or-only-on-EWALL_C.grid.csv,u56,U56,1840,IDX260,0.0|5.0|10.0|25.0|50.0,0.0016304347826086956,False,,0,,0,,0,,0,,0,,0.010326086956521738
2026-09-10_is-the-CORRELATION-CUT-a-pre-registrable-SLEEVE-ADMISSION-test_C.grid.csv,u56,U56,42240,IDX260,0.0|5.0|10.0|15.0|25.0|50.0,0.0013020833333333333,False,,0,,0,,0,,0,,0,,0.0012073863636363636
2026-09-10_is-the-INTERCEPT-of-the-width-law-a-DEFENSIVE-SLEEVE-statistic_C.grid.csv,u56,U56,10560,IDX260,0.0|5.0|10.0|15.0|25.0|50.0,0.005208333333333333,False,,0,,0,,0,,0,,0,,0.004829545454545454
2026-09-10_is-the-MATCHED-GROSS-TWIN-win-rate-a-FIRING-RATE-function_C.cells.csv,B136,B136,663,IDX260,0.0|10.0|25.0,0.004524886877828055,False,,0,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260,2,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260,2,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260,2,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260,2,L1,0.007541478129713424
2026-09-10_is-the-MATCHED-GROSS-TWIN-win-rate-a-FIRING-RATE-function_C.cells.csv,U56,U56,663,IDX260,0.0|10.0|25.0,0.0,True,,0,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260|CROSSv2@g0.75@IDX260,3,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260|CROSSv2@g0.75@IDX260,3,SAMEv2@g0.50@IDX260|SAMEv2@g0.75@IDX260|SAMEv2@gnan@IDX260|SAMEv2_noSPY@g0.50@IDX260,9,SAMEv2@g0.50@IDX260|SAMEv2@g0.75@IDX260|SAMEv2@gnan@IDX260|SAMEv2_noSPY@g0.50@IDX260,9,L1,0.0030165912518853697
2026-09-10_is-the-RE-PRICEABLE-set-empty-on-every-published-COLUMN-prescription_C.grid.csv,broad,B136,720,IDX260,0.0|5.0|10.0|25.0|50.0,0.005555555555555556,False,,0,SAMEv2@g0.75@IDX260,1,SAMEv2@g0.75@IDX260,1,SAMEv2@g0.75@IDX260,1,SAMEv2@g0.75@IDX260,1,L1,0.0125
2026-09-10_is-the-RE-PRICEABLE-set-empty-on-every-published-COLUMN-prescription_C.grid.csv,small,SMALL484,720,IDX260,0.0|5.0|10.0|25.0|50.0,0.125,False,,0,,0,,0,,0,,0,,0.027777777777777776
2026-09-10_is-the-RE-PRICEABLE-set-empty-on-every-published-COLUMN-prescription_C.grid.csv,u56,U56,720,IDX260,0.0|5.0|10.0|25.0|50.0,0.0,True,,0,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260|CROSSv2@g0.75@IDX260,3,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260|CROSSv2@g0.75@IDX260,3,SAMEv2@g0.50@IDX260|SAMEv2@g0.75@IDX260|SAMEv2@gnan@IDX260|SAMEv2@g1.00@IDX260,12,SAMEv2@g0.50@IDX260|SAMEv2@g0.75@IDX260|SAMEv2@gnan@IDX260|SAMEv2@g1.00@IDX260,12,L1,0.005555555555555556
2026-09-10_price-the-rf-CONSISTENCY-fix-as-a-PROTOCOL-amendment_cloud.corpus.csv,B136,B136,10,IDX260,10.0|25.0,0.1,False,,0,,0,,0,,0,,0,,0.3
2026-09-10_publish-DRAG-not-TURNOVER-beside-every-window-width-claim_cloud.grid.csv,u56,U56,2112,IDX260,0.0|5.0|10.0|15.0|25.0|50.0,0.026041666666666668,False,,0,,0,,0,,0,,0,,0.024147727272727272
2026-09-10_publish-step_delta-beside-every-adopted-constant_B.grid.csv,U56,U56,300,IDX260,0.0|10.0|25.0,0.0,True,,0,SAMEv2_noSPY@g0.75@IDX260,1,SAMEv2_noSPY@g0.75@IDX260,1,SAMEv2@g0.50@IDX260|SAMEv2@gnan@IDX260|SAMEv2_noSPY@g0.50@IDX260|SAMEv2_noSPY@g0.75@IDX260,7,SAMEv2@g0.50@IDX260|SAMEv2@gnan@IDX260|SAMEv2_noSPY@g0.50@IDX260|SAMEv2_noSPY@g0.75@IDX260,7,L1,0.02
2026-09-10_put-a-ROW-ID-on-every-artefact-that-RE-READS-another-artefact_C.grid.csv,U56,U56,63,IDX260,10.0,0.031746031746031744,False,,0,,0,,0,SAMEv2@g1.00@IDX260|SAMEv2_noSPY@g1.00@IDX260|CROSSv2@g1.00@IDX260,3,SAMEv2@g1.00@IDX260|SAMEv2_noSPY@g1.00@IDX260|CROSSv2@g1.00@IDX260,3,L3,0.015873015873015872
2026-09-10_re-read-every-published-CADENCE-verdict-against-its-own-PHASE-SPREAD_cloud.grid.csv,broad,B136,396,IDX260,0.0|10.0|25.0,0.007575757575757576,False,,0,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260,2,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260,2,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260,2,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260,2,L1,0.030303030303030304
2026-09-10_re-read-every-published-CADENCE-verdict-against-its-own-PHASE-SPREAD_cloud.grid.csv,small,SMALL484,396,IDX260,0.0|10.0|25.0,0.010101010101010102,False,,0,,0,,0,,0,,0,,0.0
2026-09-10_re-read-every-published-CADENCE-verdict-against-its-own-PHASE-SPREAD_cloud.grid.csv,u56,U56,396,IDX260,0.0|10.0|25.0,0.0,True,,0,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260|CROSSv2@g0.75@IDX260,3,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260|CROSSv2@g0.75@IDX260,3,SAMEv2@g0.50@IDX260|SAMEv2@g0.75@IDX260|SAMEv2@gnan@IDX260|SAMEv2_noSPY@g0.50@IDX260,9,SAMEv2@g0.50@IDX260|SAMEv2@g0.75@IDX260|SAMEv2@gnan@IDX260|SAMEv2_noSPY@g0.50@IDX260,9,L1,0.012626262626262626
2026-09-11_does-the-2026-09-04-KEEP-4b-candidate-survive-a-COIN-FLIP-BAR-restatement_cloud.draws.csv,B136,B136,6000,IDX260,0.0|10.0|25.0,0.014333333333333333,False,,0,SAMEv2@g0.75@IDX260,1,SAMEv2@g0.75@IDX260,1,SAMEv2@g0.75@IDX260,1,SAMEv2@g0.75@IDX260,1,L1,0.014833333333333334
2026-09-11_does-the-2026-09-04-KEEP-4b-candidate-survive-a-COIN-FLIP-BAR-restatement_cloud.draws.csv,SMALL439,SMALL439,6000,IDX260,0.0|10.0|25.0,0.0011666666666666668,False,,0,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260,2,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260,2,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260,2,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260,2,L1,0.0013333333333333333
2026-09-11_does-the-2026-09-04-KEEP-4b-candidate-survive-a-COIN-FLIP-BAR-restatement_cloud.draws.csv,U56,U56,6000,IDX260,0.0|10.0|25.0,0.012166666666666666,False,,0,SAMEv2@g0.75@IDX260|CROSSv2@g0.75@IDX260,2,SAMEv2@g0.75@IDX260|CROSSv2@g0.75@IDX260,2,SAMEv2@g0.75@IDX260|CROSSv2@g0.75@IDX260,2,SAMEv2@g0.75@IDX260|CROSSv2@g0.75@IDX260,2,L1,0.014
2026-09-11_is-the-CAGR-FLOOR-the-only-4b-bar-that-ever-binds-ALONE_cloud.grid.csv,B136,B136,150,IDX260,0.0|10.0|25.0|50.0|100.0,0.03333333333333333,False,,0,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260,2,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260,2,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260,2,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260,2,L1,0.02
2026-09-11_is-the-CAGR-FLOOR-the-only-4b-bar-that-ever-binds-ALONE_cloud.grid.csv,SMALL439,SMALL439,150,IDX260,0.0|10.0|25.0|50.0|100.0,0.09333333333333334,False,,0,,0,,0,,0,,0,,0.05333333333333334
2026-09-11_is-the-CAGR-FLOOR-the-only-4b-bar-that-ever-binds-ALONE_cloud.grid.csv,U56,U56,150,IDX260,0.0|10.0|25.0|50.0|100.0,0.006666666666666667,False,,0,SAMEv2_noSPY@g0.75@IDX260,1,SAMEv2_noSPY@g0.75@IDX260,1,SAMEv2_noSPY@g0.75@IDX260,1,SAMEv2_noSPY@g0.75@IDX260,1,L1,0.013333333333333334
