panel,claimset,q,cost,delay,z,adopted,moved,n_clear,IS_margin,bar,OOS_S,OOS_CAGR,OOS_DD,frozen_OOS_S,d_oos,Sharpe,CAGR,MaxDD,H1,H2,pass4a,pass4b,fail4b
B135,ALL,0.99,10.0,2,2.3263478580747905,INC,False,0,0.0,0.0,0.9759518812253302,0.12633929514794562,-0.20444264469773976,0.9759518812253302,0.0,1.0275771223731858,0.12534330874799804,-0.20444264469773954,1.2501874136320799,0.8574348405559626,False,False,DD
B135,N,0.5,25.0,2,0.0,N=10,True,3,0.16193769564380234,0.0,0.8402329127591984,0.12294037925592116,-0.19990073868441882,0.9441927913796053,-0.1039598786204069,0.9954166570423738,0.13822059522224928,-0.19990073868441893,1.3173983333877703,0.7620846766250836,False,False,"H2,OOS"
B135,N,0.8,25.0,2,0.8416211822956144,N=10,True,1,0.16193769564380234,0.0829619395397332,0.8402329127591984,0.12294037925592116,-0.19990073868441882,0.9441927913796053,-0.1039598786204069,0.9954166570423738,0.13822059522224928,-0.19990073868441893,1.3173983333877703,0.7620846766250836,False,False,"H2,OOS"
B135,N,0.9,25.0,2,1.2815516851619244,N=10,True,1,0.16193769564380234,0.12632763487659285,0.8402329127591984,0.12294037925592116,-0.19990073868441882,0.9441927913796053,-0.1039598786204069,0.9954166570423738,0.13822059522224928,-0.19990073868441893,1.3173983333877703,0.7620846766250836,False,False,"H2,OOS"
B135,N,0.95,25.0,2,1.644853552985789,INC,False,0,0.0,0.0,0.9441927913796053,0.12168542724884412,-0.20562750449191314,0.9441927913796053,0.0,0.9952544544503108,0.12092770272349718,-0.20562750449191325,1.2155214893799822,0.8265947380037022,False,False,DD
B135,N,0.99,25.0,2,2.3263478580747905,INC,False,0,0.0,0.0,0.9441927913796053,0.12168542724884412,-0.20562750449191314,0.9441927913796053,0.0,0.9952544544503108,0.12092770272349718,-0.20562750449191325,1.2155214893799822,0.8265947380037022,False,False,DD
B135,GROSS,0.5,25.0,2,0.0,G=1.00,True,3,0.003472176857276965,0.0,0.9475792474335355,0.20071485385331211,-0.325890324522497,0.9441927913796053,0.003386456053930176,0.9985656310750264,0.2006382147019654,-0.3258903245224971,1.2193663868671099,0.8299831671114798,False,False,DD
B135,GROSS,0.8,25.0,2,0.8416211822956144,G=1.00,True,3,0.003472176857276965,0.0019159034767907744,0.9475792474335355,0.20071485385331211,-0.325890324522497,0.9441927913796053,0.003386456053930176,0.9985656310750264,0.2006382147019654,-0.3258903245224971,1.2193663868671099,0.8299831671114798,False,False,DD
B135,GROSS,0.9,25.0,2,1.2815516851619244,G=1.00,True,3,0.003472176857276965,0.002917380623182066,0.9475792474335355,0.20071485385331211,-0.325890324522497,0.9441927913796053,0.003386456053930176,0.9985656310750264,0.2006382147019654,-0.3258903245224971,1.2193663868671099,0.8299831671114798,False,False,DD
B135,GROSS,0.95,25.0,2,1.644853552985789,G=0.85,True,2,0.002383364754487971,0.0023211540155297296,0.9465249975254807,0.17142657658419957,-0.28230227654785545,0.9441927913796053,0.0023322061458753707,0.9975413770339094,0.17096213435777718,-0.28230227654785567,1.218135234240372,0.8289238853709779,False,False,DD
B135,GROSS,0.99,25.0,2,2.3263478580747905,INC,False,0,0.0,0.0,0.9441927913796053,0.12168542724884412,-0.20562750449191314,0.9441927913796053,0.0,0.9952544544503108,0.12092770272349718,-0.20562750449191325,1.2155214893799822,0.8265947380037022,False,False,DD
B135,HOLD,0.5,25.0,2,0.0,H=63,True,3,0.0633396039738372,0.0,0.9434257623932735,0.1259825596715114,-0.23513705129575868,0.9441927913796053,-0.0007670289863318525,1.019113627390004,0.1278726425293284,-0.2351370512957588,1.2718906557307719,0.8295052971581718,False,False,DD
B135,HOLD,0.8,25.0,2,0.8416211822956144,INC,False,0,0.0,0.0,0.9441927913796053,0.12168542724884412,-0.20562750449191314,0.9441927913796053,0.0,0.9952544544503108,0.12092770272349718,-0.20562750449191325,1.2155214893799822,0.8265947380037022,False,False,DD
B135,HOLD,0.9,25.0,2,1.2815516851619244,INC,False,0,0.0,0.0,0.9441927913796053,0.12168542724884412,-0.20562750449191314,0.9441927913796053,0.0,0.9952544544503108,0.12092770272349718,-0.20562750449191325,1.2155214893799822,0.8265947380037022,False,False,DD
B135,HOLD,0.95,25.0,2,1.644853552985789,INC,False,0,0.0,0.0,0.9441927913796053,0.12168542724884412,-0.20562750449191314,0.9441927913796053,0.0,0.9952544544503108,0.12092770272349718,-0.20562750449191325,1.2155214893799822,0.8265947380037022,False,False,DD
B135,HOLD,0.99,25.0,2,2.3263478580747905,INC,False,0,0.0,0.0,0.9441927913796053,0.12168542724884412,-0.20562750449191314,0.9441927913796053,0.0,0.9952544544503108,0.12092770272349718,-0.20562750449191325,1.2155214893799822,0.8265947380037022,False,False,DD
B135,ALL,0.5,25.0,2,0.0,N=10,True,9,0.16193769564380234,0.0,0.8402329127591984,0.12294037925592116,-0.19990073868441882,0.9441927913796053,-0.1039598786204069,0.9954166570423738,0.13822059522224928,-0.19990073868441893,1.3173983333877703,0.7620846766250836,False,False,"H2,OOS"
B135,ALL,0.8,25.0,2,0.8416211822956144,N=10,True,4,0.16193769564380234,0.0829619395397332,0.8402329127591984,0.12294037925592116,-0.19990073868441882,0.9441927913796053,-0.1039598786204069,0.9954166570423738,0.13822059522224928,-0.19990073868441893,1.3173983333877703,0.7620846766250836,False,False,"H2,OOS"
B135,ALL,0.9,25.0,2,1.2815516851619244,N=10,True,4,0.16193769564380234,0.12632763487659285,0.8402329127591984,0.12294037925592116,-0.19990073868441882,0.9441927913796053,-0.1039598786204069,0.9954166570423738,0.13822059522224928,-0.19990073868441893,1.3173983333877703,0.7620846766250836,False,False,"H2,OOS"
B135,ALL,0.95,25.0,2,1.644853552985789,G=0.85,True,2,0.002383364754487971,0.0023211540155297296,0.9465249975254807,0.17142657658419957,-0.28230227654785545,0.9441927913796053,0.0023322061458753707,0.9975413770339094,0.17096213435777718,-0.28230227654785567,1.218135234240372,0.8289238853709779,False,False,DD
B135,ALL,0.99,25.0,2,2.3263478580747905,INC,False,0,0.0,0.0,0.9441927913796053,0.12168542724884412,-0.20562750449191314,0.9441927913796053,0.0,0.9952544544503108,0.12092770272349718,-0.20562750449191325,1.2155214893799822,0.8265947380037022,False,False,DD
B135,N,0.5,50.0,2,0.0,N=10,True,3,0.16481806483592876,0.0,0.7932507283383877,0.11501736666777695,-0.2022502881823094,0.8910417957391714,-0.0977910674007837,0.946273954139361,0.13051397243766694,-0.2022502881823094,1.261708025824161,0.7168844546099932,False,False,"H2,OOS"
B135,N,0.8,50.0,2,0.8416211822956144,N=10,True,1,0.16481806483592876,0.08548130352135111,0.7932507283383877,0.11501736666777695,-0.2022502881823094,0.8910417957391714,-0.0977910674007837,0.946273954139361,0.13051397243766694,-0.2022502881823094,1.261708025824161,0.7168844546099932,False,False,"H2,OOS"
B135,N,0.9,50.0,2,1.2815516851619244,N=10,True,1,0.16481806483592876,0.13016391564530172,0.7932507283383877,0.11501736666777695,-0.2022502881823094,0.8910417957391714,-0.0977910674007837,0.946273954139361,0.13051397243766694,-0.2022502881823094,1.261708025824161,0.7168844546099932,False,False,"H2,OOS"
B135,N,0.95,50.0,2,1.644853552985789,INC,False,0,0.0,0.0,0.8910417957391714,0.1139665502721674,-0.20760150211953876,0.8910417957391714,0.0,0.9411155999193722,0.11360149648765416,-0.20760150211953898,1.157323904241141,0.7750111421595539,False,False,"H2,DD"
B135,N,0.99,50.0,2,2.3263478580747905,INC,False,0,0.0,0.0,0.8910417957391714,0.1139665502721674,-0.20760150211953876,0.8910417957391714,0.0,0.9411155999193722,0.11360149648765416,-0.20760150211953898,1.157323904241141,0.7750111421595539,False,False,"H2,DD"
B135,GROSS,0.5,50.0,2,0.0,G=1.00,True,3,0.004132048772990782,0.0,0.8951580304518953,0.1871262476441704,-0.3287267585603182,0.8910417957391714,0.004116234712723932,0.9451308531160862,0.18772750090474322,-0.32872675856031797,1.161814030111396,0.7791397218952101,False,False,"H2,DD"
B135,GROSS,0.8,50.0,2,0.8416211822956144,G=1.00,True,3,0.004132048772990782,0.0017859020515421306,0.8951580304518953,0.1871262476441704,-0.3287267585603182,0.8910417957391714,0.004116234712723932,0.9451308531160862,0.18772750090474322,-0.32872675856031797,1.161814030111396,0.7791397218952101,False,False,"H2,DD"
B135,GROSS,0.9,50.0,2,1.2815516851619244,G=1.00,True,3,0.004132048772990782,0.002719425118846467,0.8951580304518953,0.1871262476441704,-0.3287267585603182,0.8910417957391714,0.004116234712723932,0.9451308531160862,0.18772750090474322,-0.32872675856031797,1.161814030111396,0.7791397218952101,False,False,"H2,DD"
B135,GROSS,0.95,50.0,2,1.644853552985789,G=1.00,True,3,0.004132048772990782,0.0034903438703279776,0.8951580304518953,0.1871262476441704,-0.3287267585603182,0.8910417957391714,0.004116234712723932,0.9451308531160862,0.18772750090474322,-0.32872675856031797,1.161814030111396,0.7791397218952101,False,False,"H2,DD"
B135,GROSS,0.99,50.0,2,2.3263478580747905,G=0.75,True,1,0.001969901866816004,0.0018089305096169364,0.8930036110258172,0.1418314782994181,-0.2545695695732233,0.8910417957391714,0.0019618152866457406,0.9430426225634457,0.1416959558210944,-0.25456956957322296,1.1594199829417893,0.7769780140709387,False,False,"H2,DD"
B135,HOLD,0.5,50.0,2,0.0,H=252,True,2,0.07079696285321857,0.0,0.9434576572714258,0.12225886582931333,-0.19611880125532088,0.8910417957391714,0.052415861532254415,1.000112319195981,0.12182919522628755,-0.19611880125532088,1.2085545676121348,0.8431685031747709,False,True,-
B135,HOLD,0.8,50.0,2,0.8416211822956144,INC,False,0,0.0,0.0,0.8910417957391714,0.1139665502721674,-0.20760150211953876,0.8910417957391714,0.0,0.9411155999193722,0.11360149648765416,-0.20760150211953898,1.157323904241141,0.7750111421595539,False,False,"H2,DD"
B135,HOLD,0.9,50.0,2,1.2815516851619244,INC,False,0,0.0,0.0,0.8910417957391714,0.1139665502721674,-0.20760150211953876,0.8910417957391714,0.0,0.9411155999193722,0.11360149648765416,-0.20760150211953898,1.157323904241141,0.7750111421595539,False,False,"H2,DD"
B135,HOLD,0.95,50.0,2,1.644853552985789,INC,False,0,0.0,0.0,0.8910417957391714,0.1139665502721674,-0.20760150211953876,0.8910417957391714,0.0,0.9411155999193722,0.11360149648765416,-0.20760150211953898,1.157323904241141,0.7750111421595539,False,False,"H2,DD"
B135,HOLD,0.99,50.0,2,2.3263478580747905,INC,False,0,0.0,0.0,0.8910417957391714,0.1139665502721674,-0.20760150211953876,0.8910417957391714,0.0,0.9411155999193722,0.11360149648765416,-0.20760150211953898,1.157323904241141,0.7750111421595539,False,False,"H2,DD"
B135,ALL,0.5,50.0,2,0.0,N=10,True,8,0.16481806483592876,0.0,0.7932507283383877,0.11501736666777695,-0.2022502881823094,0.8910417957391714,-0.0977910674007837,0.946273954139361,0.13051397243766694,-0.2022502881823094,1.261708025824161,0.7168844546099932,False,False,"H2,OOS"
B135,ALL,0.8,50.0,2,0.8416211822956144,N=10,True,4,0.16481806483592876,0.08548130352135111,0.7932507283383877,0.11501736666777695,-0.2022502881823094,0.8910417957391714,-0.0977910674007837,0.946273954139361,0.13051397243766694,-0.2022502881823094,1.261708025824161,0.7168844546099932,False,False,"H2,OOS"
B135,ALL,0.9,50.0,2,1.2815516851619244,N=10,True,4,0.16481806483592876,0.13016391564530172,0.7932507283383877,0.11501736666777695,-0.2022502881823094,0.8910417957391714,-0.0977910674007837,0.946273954139361,0.13051397243766694,-0.2022502881823094,1.261708025824161,0.7168844546099932,False,False,"H2,OOS"
B135,ALL,0.95,50.0,2,1.644853552985789,G=1.00,True,3,0.004132048772990782,0.0034903438703279776,0.8951580304518953,0.1871262476441704,-0.3287267585603182,0.8910417957391714,0.004116234712723932,0.9451308531160862,0.18772750090474322,-0.32872675856031797,1.161814030111396,0.7791397218952101,False,False,"H2,DD"
B135,ALL,0.99,50.0,2,2.3263478580747905,G=0.75,True,1,0.001969901866816004,0.0018089305096169364,0.8930036110258172,0.1418314782994181,-0.2545695695732233,0.8910417957391714,0.0019618152866457406,0.9430426225634457,0.1416959558210944,-0.25456956957322296,1.1594199829417893,0.7769780140709387,False,False,"H2,DD"
SMALL663,N,0.5,10.0,1,0.0,N=40,True,3,0.052820928549161095,0.0,0.42895431106922605,0.05144937443861841,-0.2974033675854968,0.4527669138269715,-0.023812602757745438,0.5083645619656861,0.06024047489554629,-0.2974033675854968,0.709020431554026,0.36604864307500234,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,N,0.8,10.0,1,0.8416211822956144,INC,False,0,0.0,0.0,0.4527669138269715,0.05929046482005251,-0.29521655889763,0.4527669138269715,0.0,0.5066223738906394,0.06521934451765254,-0.2952165588976302,0.6627980745403508,0.393524617426103,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,N,0.9,10.0,1,1.2815516851619244,INC,False,0,0.0,0.0,0.4527669138269715,0.05929046482005251,-0.29521655889763,0.4527669138269715,0.0,0.5066223738906394,0.06521934451765254,-0.2952165588976302,0.6627980745403508,0.393524617426103,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,N,0.95,10.0,1,1.644853552985789,INC,False,0,0.0,0.0,0.4527669138269715,0.05929046482005251,-0.29521655889763,0.4527669138269715,0.0,0.5066223738906394,0.06521934451765254,-0.2952165588976302,0.6627980745403508,0.393524617426103,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,N,0.99,10.0,1,2.3263478580747905,INC,False,0,0.0,0.0,0.4527669138269715,0.05929046482005251,-0.29521655889763,0.4527669138269715,0.0,0.5066223738906394,0.06521934451765254,-0.2952165588976302,0.6627980745403508,0.393524617426103,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,GROSS,0.5,10.0,1,0.0,G=1.00,True,3,0.0018835230222559174,0.0,0.45450664638264227,0.08692558096183145,-0.4541705486618577,0.4527669138269715,0.001739732555670781,0.508364339318077,0.0984899258246823,-0.4541705486618579,0.6648218986718765,0.39530073586891723,False,False,"H1,H2,OOS,DD"
SMALL663,GROSS,0.8,10.0,1,0.8416211822956144,INC,False,0,0.0,0.0,0.4527669138269715,0.05929046482005251,-0.29521655889763,0.4527669138269715,0.0,0.5066223738906394,0.06521934451765254,-0.2952165588976302,0.6627980745403508,0.393524617426103,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,GROSS,0.9,10.0,1,1.2815516851619244,INC,False,0,0.0,0.0,0.4527669138269715,0.05929046482005251,-0.29521655889763,0.4527669138269715,0.0,0.5066223738906394,0.06521934451765254,-0.2952165588976302,0.6627980745403508,0.393524617426103,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,GROSS,0.95,10.0,1,1.644853552985789,INC,False,0,0.0,0.0,0.4527669138269715,0.05929046482005251,-0.29521655889763,0.4527669138269715,0.0,0.5066223738906394,0.06521934451765254,-0.2952165588976302,0.6627980745403508,0.393524617426103,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,GROSS,0.99,10.0,1,2.3263478580747905,INC,False,0,0.0,0.0,0.4527669138269715,0.05929046482005251,-0.29521655889763,0.4527669138269715,0.0,0.5066223738906394,0.06521934451765254,-0.2952165588976302,0.6627980745403508,0.393524617426103,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,HOLD,0.5,10.0,1,0.0,H=252,True,3,0.3726706698230484,0.0,0.6694723120019096,0.0914911254798263,-0.308557800635069,0.4527669138269715,0.2167053981749381,0.7856076648397374,0.1084942704328955,-0.3085578006350692,0.9553073175648751,0.6440072580591109,False,False,"H2,OOS,DD"
SMALL663,HOLD,0.8,10.0,1,0.8416211822956144,H=252,True,2,0.3726706698230484,0.195022075152165,0.6694723120019096,0.0914911254798263,-0.308557800635069,0.4527669138269715,0.2167053981749381,0.7856076648397374,0.1084942704328955,-0.3085578006350692,0.9553073175648751,0.6440072580591109,False,False,"H2,OOS,DD"
SMALL663,HOLD,0.9,10.0,1,1.2815516851619244,H=252,True,1,0.3726706698230484,0.29696361535639887,0.6694723120019096,0.0914911254798263,-0.308557800635069,0.4527669138269715,0.2167053981749381,0.7856076648397374,0.1084942704328955,-0.3085578006350692,0.9553073175648751,0.6440072580591109,False,False,"H2,OOS,DD"
SMALL663,HOLD,0.95,10.0,1,1.644853552985789,INC,False,0,0.0,0.0,0.4527669138269715,0.05929046482005251,-0.29521655889763,0.4527669138269715,0.0,0.5066223738906394,0.06521934451765254,-0.2952165588976302,0.6627980745403508,0.393524617426103,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,HOLD,0.99,10.0,1,2.3263478580747905,INC,False,0,0.0,0.0,0.4527669138269715,0.05929046482005251,-0.29521655889763,0.4527669138269715,0.0,0.5066223738906394,0.06521934451765254,-0.2952165588976302,0.6627980745403508,0.393524617426103,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,ALL,0.5,10.0,1,0.0,H=252,True,9,0.3726706698230484,0.0,0.6694723120019096,0.0914911254798263,-0.308557800635069,0.4527669138269715,0.2167053981749381,0.7856076648397374,0.1084942704328955,-0.3085578006350692,0.9553073175648751,0.6440072580591109,False,False,"H2,OOS,DD"
SMALL663,ALL,0.8,10.0,1,0.8416211822956144,H=252,True,2,0.3726706698230484,0.195022075152165,0.6694723120019096,0.0914911254798263,-0.308557800635069,0.4527669138269715,0.2167053981749381,0.7856076648397374,0.1084942704328955,-0.3085578006350692,0.9553073175648751,0.6440072580591109,False,False,"H2,OOS,DD"
SMALL663,ALL,0.9,10.0,1,1.2815516851619244,H=252,True,1,0.3726706698230484,0.29696361535639887,0.6694723120019096,0.0914911254798263,-0.308557800635069,0.4527669138269715,0.2167053981749381,0.7856076648397374,0.1084942704328955,-0.3085578006350692,0.9553073175648751,0.6440072580591109,False,False,"H2,OOS,DD"
SMALL663,ALL,0.95,10.0,1,1.644853552985789,INC,False,0,0.0,0.0,0.4527669138269715,0.05929046482005251,-0.29521655889763,0.4527669138269715,0.0,0.5066223738906394,0.06521934451765254,-0.2952165588976302,0.6627980745403508,0.393524617426103,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,ALL,0.99,10.0,1,2.3263478580747905,INC,False,0,0.0,0.0,0.4527669138269715,0.05929046482005251,-0.29521655889763,0.4527669138269715,0.0,0.5066223738906394,0.06521934451765254,-0.2952165588976302,0.6627980745403508,0.393524617426103,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,N,0.5,25.0,1,0.0,N=40,True,3,0.05148827121135746,0.0,0.3943038703345227,0.04638838507183429,-0.29866875012439764,0.4183009124124744,-0.023997042077951725,0.4731417718405444,0.055343603598820845,-0.29866875012439764,0.6696119177533596,0.33334111416193035,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,N,0.8,25.0,1,0.8416211822956144,INC,False,0,0.0,0.0,0.4183009124124744,0.053735222747505196,-0.29668152748381604,0.4183009124124744,0.0,0.4719521616895628,0.059887073742731056,-0.29668152748381627,0.6246768008427599,0.3610129600438227,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,N,0.9,25.0,1,1.2815516851619244,INC,False,0,0.0,0.0,0.4183009124124744,0.053735222747505196,-0.29668152748381604,0.4183009124124744,0.0,0.4719521616895628,0.059887073742731056,-0.29668152748381627,0.6246768008427599,0.3610129600438227,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,N,0.95,25.0,1,1.644853552985789,INC,False,0,0.0,0.0,0.4183009124124744,0.053735222747505196,-0.29668152748381604,0.4183009124124744,0.0,0.4719521616895628,0.059887073742731056,-0.29668152748381627,0.6246768008427599,0.3610129600438227,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,N,0.99,25.0,1,2.3263478580747905,INC,False,0,0.0,0.0,0.4183009124124744,0.053735222747505196,-0.29668152748381604,0.4183009124124744,0.0,0.4719521616895628,0.059887073742731056,-0.29668152748381627,0.6246768008427599,0.3610129600438227,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,GROSS,0.5,25.0,1,0.0,G=1.00,True,3,0.0020841897461160164,0.0,0.42036420020055,0.077485251589688,-0.45610148889248836,0.4183009124124744,0.002063287788075574,0.4739756251650399,0.0893712918944769,-0.45610148889248814,0.6269112402408691,0.36312007917317,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,GROSS,0.8,25.0,1,0.8416211822956144,INC,False,0,0.0,0.0,0.4183009124124744,0.053735222747505196,-0.29668152748381604,0.4183009124124744,0.0,0.4719521616895628,0.059887073742731056,-0.29668152748381627,0.6246768008427599,0.3610129600438227,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,GROSS,0.9,25.0,1,1.2815516851619244,INC,False,0,0.0,0.0,0.4183009124124744,0.053735222747505196,-0.29668152748381604,0.4183009124124744,0.0,0.4719521616895628,0.059887073742731056,-0.29668152748381627,0.6246768008427599,0.3610129600438227,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,GROSS,0.95,25.0,1,1.644853552985789,INC,False,0,0.0,0.0,0.4183009124124744,0.053735222747505196,-0.29668152748381604,0.4183009124124744,0.0,0.4719521616895628,0.059887073742731056,-0.29668152748381627,0.6246768008427599,0.3610129600438227,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,GROSS,0.99,25.0,1,2.3263478580747905,INC,False,0,0.0,0.0,0.4183009124124744,0.053735222747505196,-0.29668152748381604,0.4183009124124744,0.0,0.4719521616895628,0.059887073742731056,-0.29668152748381627,0.6246768008427599,0.3610129600438227,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,HOLD,0.5,25.0,1,0.0,H=252,True,3,0.3858060304200007,0.0,0.6442706693936796,0.08746648154860526,-0.30970766896238844,0.4183009124124744,0.2259697569812052,0.7615316980893361,0.10466499877711044,-0.30970766896238844,0.9310778491763944,0.6199082845059595,False,False,"H2,OOS,DD"
SMALL663,HOLD,0.8,25.0,1,0.8416211822956144,H=252,True,2,0.3858060304200007,0.20106173196870514,0.6442706693936796,0.08746648154860526,-0.30970766896238844,0.4183009124124744,0.2259697569812052,0.7615316980893361,0.10466499877711044,-0.30970766896238844,0.9310778491763944,0.6199082845059595,False,False,"H2,OOS,DD"
SMALL663,HOLD,0.9,25.0,1,1.2815516851619244,H=252,True,1,0.3858060304200007,0.3061603092299117,0.6442706693936796,0.08746648154860526,-0.30970766896238844,0.4183009124124744,0.2259697569812052,0.7615316980893361,0.10466499877711044,-0.30970766896238844,0.9310778491763944,0.6199082845059595,False,False,"H2,OOS,DD"
SMALL663,HOLD,0.95,25.0,1,1.644853552985789,INC,False,0,0.0,0.0,0.4183009124124744,0.053735222747505196,-0.29668152748381604,0.4183009124124744,0.0,0.4719521616895628,0.059887073742731056,-0.29668152748381627,0.6246768008427599,0.3610129600438227,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,HOLD,0.99,25.0,1,2.3263478580747905,INC,False,0,0.0,0.0,0.4183009124124744,0.053735222747505196,-0.29668152748381604,0.4183009124124744,0.0,0.4719521616895628,0.059887073742731056,-0.29668152748381627,0.6246768008427599,0.3610129600438227,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,ALL,0.5,25.0,1,0.0,H=252,True,9,0.3858060304200007,0.0,0.6442706693936796,0.08746648154860526,-0.30970766896238844,0.4183009124124744,0.2259697569812052,0.7615316980893361,0.10466499877711044,-0.30970766896238844,0.9310778491763944,0.6199082845059595,False,False,"H2,OOS,DD"
SMALL663,ALL,0.8,25.0,1,0.8416211822956144,H=252,True,2,0.3858060304200007,0.20106173196870514,0.6442706693936796,0.08746648154860526,-0.30970766896238844,0.4183009124124744,0.2259697569812052,0.7615316980893361,0.10466499877711044,-0.30970766896238844,0.9310778491763944,0.6199082845059595,False,False,"H2,OOS,DD"
SMALL663,ALL,0.9,25.0,1,1.2815516851619244,H=252,True,1,0.3858060304200007,0.3061603092299117,0.6442706693936796,0.08746648154860526,-0.30970766896238844,0.4183009124124744,0.2259697569812052,0.7615316980893361,0.10466499877711044,-0.30970766896238844,0.9310778491763944,0.6199082845059595,False,False,"H2,OOS,DD"
SMALL663,ALL,0.95,25.0,1,1.644853552985789,INC,False,0,0.0,0.0,0.4183009124124744,0.053735222747505196,-0.29668152748381604,0.4183009124124744,0.0,0.4719521616895628,0.059887073742731056,-0.29668152748381627,0.6246768008427599,0.3610129600438227,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,ALL,0.99,25.0,1,2.3263478580747905,INC,False,0,0.0,0.0,0.4183009124124744,0.053735222747505196,-0.29668152748381604,0.4183009124124744,0.0,0.4719521616895628,0.059887073742731056,-0.29668152748381627,0.6246768008427599,0.3610129600438227,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,N,0.5,50.0,1,0.0,N=30,True,3,0.04965746849234709,0.0,0.35769345846699985,0.041991746868766944,-0.3029539838020363,0.3607703543002124,-0.0030768958332125784,0.42979819886464743,0.050864002726830115,-0.30295398380203675,0.6528760984124183,0.26280659236951415,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,N,0.8,50.0,1,0.8416211822956144,INC,False,0,0.0,0.0,0.3607703543002124,0.044528403407968264,-0.301305562348933,0.3607703543002124,0.0,0.4140688880760761,0.05104721733390272,-0.301305562348932,0.5608978273879555,0.3068017547035154,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,N,0.9,50.0,1,1.2815516851619244,INC,False,0,0.0,0.0,0.3607703543002124,0.044528403407968264,-0.301305562348933,0.3607703543002124,0.0,0.4140688880760761,0.05104721733390272,-0.301305562348932,0.5608978273879555,0.3068017547035154,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,N,0.95,50.0,1,1.644853552985789,INC,False,0,0.0,0.0,0.3607703543002124,0.044528403407968264,-0.301305562348933,0.3607703543002124,0.0,0.4140688880760761,0.05104721733390272,-0.301305562348932,0.5608978273879555,0.3068017547035154,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,N,0.99,50.0,1,2.3263478580747905,INC,False,0,0.0,0.0,0.3607703543002124,0.044528403407968264,-0.301305562348933,0.3607703543002124,0.0,0.4140688880760761,0.05104721733390272,-0.301305562348932,0.5608978273879555,0.3068017547035154,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,GROSS,0.5,50.0,1,0.0,G=1.00,True,3,0.002417536244658458,0.0,0.3633713175016544,0.06189698806531618,-0.4692381476221813,0.3607703543002124,0.002600963201441986,0.41656009846954545,0.07430717962887434,-0.46923814762218297,0.5634828042253833,0.30945837849693997,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,GROSS,0.8,50.0,1,0.8416211822956144,G=0.75,True,1,0.0011882621387124814,0.0010885174235863728,0.3620003737758872,0.05231817806922057,-0.3673963375943331,0.3607703543002124,0.0012300194756747485,0.4152698817614996,0.060901459749125086,-0.367396337594333,0.5621482441860686,0.3080453800393367,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,GROSS,0.9,50.0,1,1.2815516851619244,INC,False,0,0.0,0.0,0.3607703543002124,0.044528403407968264,-0.301305562348933,0.3607703543002124,0.0,0.4140688880760761,0.05104721733390272,-0.301305562348932,0.5608978273879555,0.3068017547035154,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,GROSS,0.95,50.0,1,1.644853552985789,INC,False,0,0.0,0.0,0.3607703543002124,0.044528403407968264,-0.301305562348933,0.3607703543002124,0.0,0.4140688880760761,0.05104721733390272,-0.301305562348932,0.5608978273879555,0.3068017547035154,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,GROSS,0.99,50.0,1,2.3263478580747905,INC,False,0,0.0,0.0,0.3607703543002124,0.044528403407968264,-0.301305562348933,0.3607703543002124,0.0,0.4140688880760761,0.05104721733390272,-0.301305562348932,0.5608978273879555,0.3068017547035154,False,False,"H1,H2,OOS,DD,CAGR"
