n,scope,y,N,p,lam,folds,scheme,R2_sd,t_sd,R2_F,R2_sd_on_F,pR2_sd_given_F,t_sd_given_F,kill_F
20,k=40,CAND Sharpe,50,136,2.0,10,OOF10,0.29351963755394983,4.4656959719940765,0.17700421168902813,0.3971937819294905,0.25078416679522997,3.966390895633528,0.8544033676422589
20,k=40,CAND Sharpe,50,136,2.0,25,OOF25,0.29351963755394983,4.4656959719940765,0.10932265274451347,0.36812663677369517,0.2531341949540966,3.9911959403886508,0.8624097422018987
20,k=40,CAND Sharpe,50,136,2.0,50,OOF50,0.29351963755394983,4.4656959719940765,0.10848547496996808,0.403301818185407,0.2478373926722035,3.9352875815975095,0.8443639231008869
20,k=40,CAND Sharpe,50,136,8.0,1,IS,0.29351963755394983,4.4656959719940765,0.9398590391639041,0.9555981379204764,6.768170643431152e-05,0.05640261975351393,0.0002305866380809748
20,k=40,CAND Sharpe,50,136,8.0,2,OOF2,0.29351963755394983,4.4656959719940765,-0.1200348295567486,-0.24603693630067536,0.33673199027168293,4.884797807126069,1.147221334415114
20,k=40,CAND Sharpe,50,136,8.0,5,OOF5,0.29351963755394983,4.4656959719940765,0.16365037495176915,0.32413721297480147,0.23213455832255075,3.7694350766283726,0.7908655116129452
20,k=40,CAND Sharpe,50,136,8.0,10,OOF10,0.29351963755394983,4.4656959719940765,0.19216837059927439,0.348388613853687,0.24968232320420372,3.9547609591252924,0.8506494668804274
20,k=40,CAND Sharpe,50,136,8.0,25,OOF25,0.29351963755394983,4.4656959719940765,0.15593568919354073,0.3546314814910907,0.2477103307172408,3.933946410781892,0.8439310322864202
20,k=40,CAND Sharpe,50,136,8.0,50,OOF50,0.29351963755394983,4.4656959719940765,0.1619756950562956,0.37149147474217004,0.24273706624510136,3.8814467149955796,0.8269874829089945
20,k=40,CAND Sharpe,50,136,32.0,1,IS,0.29351963755394983,4.4656959719940765,0.730787070347622,0.7726644502190415,0.008079720624172896,0.6187407457671918,0.027527018946689106
20,k=40,CAND Sharpe,50,136,32.0,2,OOF2,0.29351963755394983,4.4656959719940765,-0.1533434534422744,-0.35650685815948613,0.3141323807457405,4.639649059382637,1.0702261128542105
20,k=40,CAND Sharpe,50,136,32.0,5,OOF5,0.29351963755394983,4.4656959719940765,0.11461118152120997,0.21967040972498741,0.24367572365914292,3.8913566897746343,0.8301854202663171
20,k=40,CAND Sharpe,50,136,32.0,10,OOF10,0.29351963755394983,4.4656959719940765,0.13762125576655726,0.22148790497132564,0.26065632117232745,4.070613584797016,0.888037077670546
20,k=40,CAND Sharpe,50,136,32.0,25,OOF25,0.29351963755394983,4.4656959719940765,0.12778040856727269,0.2621380683055743,0.2491399238619079,3.949035938585444,0.8488015518761166
20,k=40,CAND Sharpe,50,136,32.0,50,OOF50,0.29351963755394983,4.4656959719940765,0.1318535497421388,0.2619689032587892,0.24672364889580417,3.9235315760975387,0.8405694792753197
20,k=40,CAND Sharpe,50,136,128.0,1,IS,0.29351963755394983,4.4656959719940765,0.3728041331665096,0.4138169257623644,0.025346750844371862,1.1055668533925458,0.08635453169538972
20,k=40,CAND Sharpe,50,136,128.0,2,OOF2,0.29351963755394983,4.4656959719940765,-0.20770348704414854,-0.485919440673267,0.27352701339341384,4.206678343699665,0.9318865874626148
20,k=40,CAND Sharpe,50,136,128.0,5,OOF5,0.29351963755394983,4.4656959719940765,0.03256159616292453,0.08547403728771386,0.27309415102622325,4.202096742134507,0.9304118569444189
20,k=40,CAND Sharpe,50,136,128.0,10,OOF10,0.29351963755394983,4.4656959719940765,0.04147155530116142,0.06261497614874911,0.2923712915455932,4.406700858296081,0.9960876688935487
20,k=40,CAND Sharpe,50,136,128.0,25,OOF25,0.29351963755394983,4.4656959719940765,0.044797813207524184,0.11213212502693237,0.26556833506327104,4.122506772834335,0.9047719507845834
20,k=40,CAND Sharpe,50,136,128.0,50,OOF50,0.29351963755394983,4.4656959719940765,0.0443607157999647,0.10497836288753115,0.2690033492082635,4.158819570361558,0.9164747934755128
20,k=40,CAND Sharpe,50,136,512.0,1,IS,0.29351963755394983,4.4656959719940765,0.12519889341215984,0.14275640748306961,0.03701179142627182,1.3440285598570227,0.1260964742758274
20,k=40,CAND Sharpe,50,136,512.0,2,OOF2,0.29351963755394983,4.4656959719940765,-0.24104818008416729,-0.5545473981539357,0.24455407073825344,3.900629351734152,0.8331778847107074
20,k=40,CAND Sharpe,50,136,512.0,5,OOF5,0.29351963755394983,4.4656959719940765,-0.018402710014933987,0.00771354819663983,0.30129736112890293,4.501947241761051,1.0264981370233655
20,k=40,CAND Sharpe,50,136,512.0,10,OOF10,0.29351963755394983,4.4656959719940765,-0.0175160396237084,-0.030328946090190767,0.28129367436358543,4.28897167724168,0.9583470349982385
20,k=40,CAND Sharpe,50,136,512.0,25,OOF25,0.29351963755394983,4.4656959719940765,-0.01161684862908885,0.015230094979707398,0.31168861281178495,4.613355475191405,1.0619003737168884
20,k=40,CAND Sharpe,50,136,512.0,50,OOF50,0.29351963755394983,4.4656959719940765,-0.013169917806784337,0.006525288546421315,0.29303498653165067,4.413770074362306,0.9983488293105769
20,k=40,EWall Sharpe,50,136,0.0,1,IS,0.25790337074227243,4.084311887109241,1.0,1.0,,0.07360881019241618,
20,k=40,EWall Sharpe,50,136,0.0,2,OOF2,0.25790337074227243,4.084311887109241,-94.97061170060798,-380.84978790961594,0.2572836167731411,4.034999573192692,0.9975969528147398
20,k=40,EWall Sharpe,50,136,0.0,5,OOF5,0.25790337074227243,4.084311887109241,-511.5995323236109,-391.53910607874207,0.24147737848671286,3.86814625574151,0.9363095092232262
20,k=40,EWall Sharpe,50,136,0.0,10,OOF10,0.25790337074227243,4.084311887109241,-146.00970766198733,-1216.3169805726511,0.2850347101579963,4.328678436142304,1.1051996309223764
20,k=40,EWall Sharpe,50,136,0.0,25,OOF25,0.25790337074227243,4.084311887109241,-280.83109893284546,-1511.3641856765216,0.2532213611029869,3.9921160258183392,0.9818458765164245
20,k=40,EWall Sharpe,50,136,0.0,50,OOF50,0.25790337074227243,4.084311887109241,-523.0139054310808,-1079.8550009752623,0.23809114987167568,3.8323842447481202,0.9231796745673577
20,k=40,EWall Sharpe,50,136,0.5,1,IS,0.25790337074227243,4.084311887109241,0.9996280742220709,0.9996141712371297,0.0019741780173042314,-0.3049096685469863,0.007654719717785557
20,k=40,EWall Sharpe,50,136,0.5,2,OOF2,0.25790337074227243,4.084311887109241,0.21866034085112718,-0.19181629133538847,0.3350720769055685,4.866657266185611,1.2992155780717274
20,k=40,EWall Sharpe,50,136,0.5,5,OOF5,0.25790337074227243,4.084311887109241,0.2791237847453485,0.37160732989893996,0.1894646522221495,3.3145688745175734,0.7346342611841433
20,k=40,EWall Sharpe,50,136,0.5,10,OOF10,0.25790337074227243,4.084311887109241,0.38176430112915416,0.40856463562338563,0.1995901590819399,3.423436536401278,0.7738951162503184
20,k=40,EWall Sharpe,50,136,0.5,25,OOF25,0.25790337074227243,4.084311887109241,0.4431209378436769,0.3622648255281544,0.160655957551532,2.9993513326838483,0.6229308174187396
20,k=40,EWall Sharpe,50,136,0.5,50,OOF50,0.25790337074227243,4.084311887109241,0.44194206446361883,0.4063963829784699,0.15558513686726883,2.9427613782068964,0.6032691097424543
20,k=40,EWall Sharpe,50,136,2.0,1,IS,0.25790337074227243,4.084311887109241,0.9950487082393525,0.9950466486935089,0.0007739524001496778,-0.1907981596449784,0.00300093945233117
20,k=40,EWall Sharpe,50,136,2.0,2,OOF2,0.25790337074227243,4.084311887109241,0.20915299869254755,-0.20302043315427176,0.3352488547329303,4.868588100829737,1.299901020169103
20,k=40,EWall Sharpe,50,136,2.0,5,OOF5,0.25790337074227243,4.084311887109241,0.2657303338717142,0.3624539910665665,0.192261388537643,3.344718285644447,0.7454783858942787
20,k=40,EWall Sharpe,50,136,2.0,10,OOF10,0.25790337074227243,4.084311887109241,0.36574521972491336,0.3971937819294905,0.2011166677593319,3.4397848645521982,0.7798140333741953
20,k=40,EWall Sharpe,50,136,2.0,25,OOF25,0.25790337074227243,4.084311887109241,0.42146066590090203,0.36812663677369517,0.1627856868290171,3.02300395132792,0.6311886748920851
20,k=40,EWall Sharpe,50,136,2.0,50,OOF50,0.25790337074227243,4.084311887109241,0.42246165027525673,0.403301818185407,0.1578738032390597,2.968351834079727,0.6121432332764114
20,k=40,EWall Sharpe,50,136,8.0,1,IS,0.25790337074227243,4.084311887109241,0.9532642995479108,0.9555981379204764,0.00025836810297950413,0.11021088463703009,0.0010018019626338893
20,k=40,EWall Sharpe,50,136,8.0,2,OOF2,0.25790337074227243,4.084311887109241,0.17164176652166285,-0.24603693630067536,0.33579017756567847,4.874502261044373,1.30199995680258
20,k=40,EWall Sharpe,50,136,8.0,5,OOF5,0.25790337074227243,4.084311887109241,0.22420076849354265,0.32413721297480147,0.2016235778820628,3.445210293992661,0.7817795374359374
20,k=40,EWall Sharpe,50,136,8.0,10,OOF10,0.25790337074227243,4.084311887109241,0.3150491332738974,0.348388613853687,0.20602442713014657,3.4922450940804453,0.7988434836550878
20,k=40,EWall Sharpe,50,136,8.0,25,OOF25,0.25790337074227243,4.084311887109241,0.3552422099143232,0.3546314814910907,0.17001729132750737,3.102851228210873,0.6592286515611646
20,k=40,EWall Sharpe,50,136,8.0,50,OOF50,0.25790337074227243,4.084311887109241,0.35944651250784865,0.37149147474217004,0.1655739589839596,3.0538733421294606,0.6419999804865703
20,k=40,EWall Sharpe,50,136,32.0,1,IS,0.25790337074227243,4.084311887109241,0.758578466015283,0.7726644502190415,0.0068246469770645475,0.5682979087243636,0.02646203094369225
20,k=40,EWall Sharpe,50,136,32.0,2,OOF2,0.25790337074227243,4.084311887109241,0.07418229065244286,-0.35650685815948613,0.33342971808232424,4.8487311908427,1.2928474611350724
20,k=40,EWall Sharpe,50,136,32.0,5,OOF5,0.25790337074227243,4.084311887109241,0.13680100541769613,0.21967040972498741,0.22057144602289092,3.646997101781092,0.8552484032607391
20,k=40,EWall Sharpe,50,136,32.0,10,OOF10,0.25790337074227243,4.084311887109241,0.20518317868909264,0.22148790497132564,0.21958463174147982,3.636528480011453,0.8514221086350778
20,k=40,EWall Sharpe,50,136,32.0,25,OOF25,0.25790337074227243,4.084311887109241,0.22477705710928209,0.2621380683055743,0.18411105479055362,3.256666881569076,0.7138761089498872
20,k=40,EWall Sharpe,50,136,32.0,50,OOF50,0.25790337074227243,4.084311887109241,0.22832569352007637,0.2619689032587892,0.18108226786369927,3.223790075048276,0.7021322262773296
20,k=40,EWall Sharpe,50,136,128.0,1,IS,0.25790337074227243,4.084311887109241,0.394807195960414,0.4138169257623644,0.017991253281798087,0.9279444097080081,0.0697596670800285
20,k=40,EWall Sharpe,50,136,128.0,2,OOF2,0.25790337074227243,4.084311887109241,-0.03973196466300366,-0.485919440673267,0.2961443881528429,4.4469156713174565,1.1482765320224737
20,k=40,EWall Sharpe,50,136,128.0,5,OOF5,0.25790337074227243,4.084311887109241,0.035416787078222156,0.08547403728771386,0.24519810561194919,3.9074280830199943,0.9507363354974532
20,k=40,EWall Sharpe,50,136,128.0,10,OOF10,0.25790337074227243,4.084311887109241,0.07420781910000418,0.06261497614874911,0.2520619393227429,3.9798779022901787,0.9773503099136809
20,k=40,EWall Sharpe,50,136,128.0,25,OOF25,0.25790337074227243,4.084311887109241,0.08039816193356053,0.11213212502693237,0.2085578566914693,3.5192702674310556,0.8086666571717087
20,k=40,EWall Sharpe,50,136,128.0,50,OOF50,0.25790337074227243,4.084311887109241,0.08021829566771432,0.10497836288753115,0.20914157817701826,3.5254921136394826,0.8109299912408562
20,k=40,EWall Sharpe,50,136,512.0,1,IS,0.25790337074227243,4.084311887109241,0.13361619046047735,0.14275640748306961,0.02456349076704242,1.0879137563774188,0.09524300010638158
20,k=40,EWall Sharpe,50,136,512.0,2,OOF2,0.25790337074227243,4.084311887109241,-0.09995506533997145,-0.5545473981539357,0.2494196039998855,3.9519879625398717,0.9671048628873296
20,k=40,EWall Sharpe,50,136,512.0,5,OOF5,0.25790337074227243,4.084311887109241,-0.02236814581258728,0.00771354819663983,0.26129077740747975,4.077314474302398,1.0131344024525852
20,k=40,EWall Sharpe,50,136,512.0,10,OOF10,0.25790337074227243,4.084311887109241,-0.0005492081589817399,-0.030328946090190767,0.2655230705573708,4.1220284072629925,1.0295447856814282
20,k=40,EWall Sharpe,50,136,512.0,25,OOF25,0.25790337074227243,4.084311887109241,-0.001260471318809131,0.015230094979707398,0.25928501387631936,4.056131920046199,1.0053572123934262
20,k=40,EWall Sharpe,50,136,512.0,50,OOF50,0.25790337074227243,4.084311887109241,-0.0028285290374285843,0.006525288546421315,0.25865391058213677,4.049467827523962,1.0029101590944864
20,k=40,premium,50,136,0.0,1,IS,0.006338818564337045,-0.5533572664776447,1.0,1.0,,1.076674429450995,
20,k=40,premium,50,136,0.0,2,OOF2,0.006338818564337045,-0.5533572664776447,-138.51246994077337,-380.84978790961594,0.005373248282870011,-0.5038918281830763,0.8476734628595541
20,k=40,premium,50,136,0.0,5,OOF5,0.006338818564337045,-0.5533572664776447,-428.8172804704005,-391.53910607874207,0.0029826742954896335,-0.37497342708405146,0.4705410425012821
20,k=40,premium,50,136,0.0,10,OOF10,0.006338818564337045,-0.5533572664776447,-4450.288714101234,-1216.3169805726511,0.003935433164500513,-0.43092476551327547,0.620846475499667
20,k=40,premium,50,136,0.0,25,OOF25,0.006338818564337045,-0.5533572664776447,-479.3710670242423,-1511.3641856765216,0.00608706828073485,-0.536511264867862,0.9602843525103285
20,k=40,premium,50,136,0.0,50,OOF50,0.006338818564337045,-0.5533572664776447,-633.6907285081446,-1079.8550009752623,0.0035793007834579874,-0.4108910260777272,0.5646637061984332
20,k=40,premium,50,136,0.5,1,IS,0.006338818564337045,-0.5533572664776447,0.9991910472670102,0.9996141712371297,0.013542298458123957,0.8032595276866842,2.136407332166684
20,k=40,premium,50,136,0.5,2,OOF2,0.006338818564337045,-0.5533572664776447,0.13815276633850992,-0.19181629133538847,0.00262717152050879,0.35185552627536104,0.41445759865877413
20,k=40,premium,50,136,0.5,5,OOF5,0.006338818564337045,-0.5533572664776447,-0.13198390753478972,0.37160732989893996,0.00635590764225783,-0.548305106359681,1.002695940536448
20,k=40,premium,50,136,0.5,10,OOF10,0.006338818564337045,-0.5533572664776447,-0.15235631531264882,0.40856463562338563,0.004164067277967817,-0.44331650569935654,0.6569153598109527
20,k=40,premium,50,136,0.5,25,OOF25,0.006338818564337045,-0.5533572664776447,-0.09426039297367206,0.3622648255281544,0.0007529068709900682,-0.1881841806389888,0.11877716065672121
20,k=40,premium,50,136,0.5,50,OOF50,0.006338818564337045,-0.5533572664776447,-0.11525503105299806,0.4063963829784699,0.001203130732984648,-0.23793961420821344,0.1898036236205917
20,k=40,premium,50,136,2.0,1,IS,0.006338818564337045,-0.5533572664776447,0.9906947680418156,0.9950466486935089,0.012938776892669831,0.784916566894562,2.0411969141166058
20,k=40,premium,50,136,2.0,2,OOF2,0.006338818564337045,-0.5533572664776447,0.14881783858727182,-0.20302043315427176,0.002852425644393034,0.3666708425859545,0.4499932622209955
20,k=40,premium,50,136,2.0,5,OOF5,0.006338818564337045,-0.5533572664776447,-0.0741439402977635,0.3624539910665665,0.006674391509154968,-0.5619645912452478,1.0529393516176495
20,k=40,premium,50,136,2.0,10,OOF10,0.006338818564337045,-0.5533572664776447,-0.06254328603468529,0.3971937819294905,0.003932347273691013,-0.430755114627022,0.6203596512155862
20,k=40,premium,50,136,2.0,25,OOF25,0.006338818564337045,-0.5533572664776447,-0.005748711639731674,0.36812663677369517,0.0006207359148587096,-0.17085873978599092,0.09792612117832879
20,k=40,premium,50,136,2.0,50,OOF50,0.006338818564337045,-0.5533572664776447,-0.018690831972338673,0.403301818185407,0.0009802615939479527,-0.2147498594451388,0.15464421074662432
20,k=40,premium,50,136,8.0,1,IS,0.006338818564337045,-0.5533572664776447,0.9338234112374412,0.9555981379204764,0.011647388330961931,0.7442301320220501,1.8374699027499442
20,k=40,premium,50,136,8.0,2,OOF2,0.006338818564337045,-0.5533572664776447,0.1593398872069639,-0.24603693630067536,0.003350140942044497,0.3974744008179985,0.528511884042997
20,k=40,premium,50,136,8.0,5,OOF5,0.006338818564337045,-0.5533572664776447,0.02691916863617505,0.32413721297480147,0.00758744366228092,-0.5994466582016796,1.196980728391374
20,k=40,premium,50,136,8.0,10,OOF10,0.006338818564337045,-0.5533572664776447,0.07991423265290531,0.348388613853687,0.0034317082899367047,-0.4023005056504201,0.5413797942165293
20,k=40,premium,50,136,8.0,25,OOF25,0.006338818564337045,-0.5533572664776447,0.12238184536778363,0.3546314814910907,0.0004406378731578298,-0.143941341048485,0.06951419553746362
20,k=40,premium,50,136,8.0,50,OOF50,0.006338818564337045,-0.5533572664776447,0.12010656928597496,0.37149147474217004,0.0006052650168786303,-0.1687148021693164,0.09548546164168888
20,k=40,premium,50,136,32.0,1,IS,0.006338818564337045,-0.5533572664776447,0.7298701681562093,0.7726644502190415,0.010255846873088344,0.6978678968774624,1.6179429603473698
20,k=40,premium,50,136,32.0,2,OOF2,0.006338818564337045,-0.5533572664776447,0.11898138186437546,-0.35650685815948613,0.0029911911383774725,0.3755100060982306,0.47188464348960435
20,k=40,premium,50,136,32.0,5,OOF5,0.006338818564337045,-0.5533572664776447,0.07294431897190634,0.21967040972498741,0.00870836488774755,-0.6425641878371788,1.3738151359532291
20,k=40,premium,50,136,32.0,10,OOF10,0.006338818564337045,-0.5533572664776447,0.12920693967288255,0.22148790497132564,0.002722425347907058,-0.3581944827516033,0.4294846618932667
20,k=40,premium,50,136,32.0,25,OOF25,0.006338818564337045,-0.5533572664776447,0.14256659489143453,0.2621380683055743,0.0005162816613077585,-0.1558132608286326,0.08144761615554373
20,k=40,premium,50,136,32.0,50,OOF50,0.006338818564337045,-0.5533572664776447,0.14538203262844906,0.2619689032587892,0.0004242128928998178,-0.14123196350320288,0.06692302178934266
20,k=40,premium,50,136,128.0,1,IS,0.006338818564337045,-0.5533572664776447,0.3783016308752588,0.4138169257623644,0.00948845681556034,0.6709913956629554,1.4968809596386838
20,k=40,premium,50,136,128.0,2,OOF2,0.006338818564337045,-0.5533572664776447,0.03780438092036964,-0.485919440673267,2.3744329534076196e-05,0.03340673565340596,0.0037458604143782636
20,k=40,premium,50,136,128.0,5,OOF5,0.006338818564337045,-0.5533572664776447,0.03439982889009052,0.08547403728771386,0.008710423875291633,-0.6426408140196271,1.374139957924892
20,k=40,premium,50,136,128.0,10,OOF10,0.006338818564337045,-0.5533572664776447,0.06594949754477053,0.06261497614874911,0.0018925943452509505,-0.2985307410917521,0.29857209605255364
20,k=40,premium,50,136,128.0,25,OOF25,0.006338818564337045,-0.5533572664776447,0.05532084384897751,0.11213212502693237,0.001995904573526913,-0.3065862362307813,0.3148701218167234
20,k=40,premium,50,136,128.0,50,OOF50,0.006338818564337045,-0.5533572664776447,0.05746259433212664,0.10497836288753115,0.0010896639682030447,-0.22642895940545738,0.17190332191137717
20,k=40,premium,50,136,512.0,1,IS,0.006338818564337045,-0.5533572664776447,0.12818898092669295,0.14275640748306961,0.009234761512587107,0.6618756298633135,1.4568584695802755
20,k=40,premium,50,136,512.0,2,OOF2,0.006338818564337045,-0.5533572664776447,-0.010639445927478786,-0.5545473981539357,0.006973147484208814,-0.5744905088725117,1.1000705278804759
20,k=40,premium,50,136,512.0,5,OOF5,0.006338818564337045,-0.5533572664776447,-0.00254930780569107,0.00771354819663983,0.006446546783200484,-0.5522260374489604,1.0169949995839178
20,k=40,premium,50,136,512.0,10,OOF10,0.006338818564337045,-0.5533572664776447,0.012114374744556122,-0.030328946090190767,0.002804825015075967,-0.3635898331234403,0.4424838771780359
20,k=40,premium,50,136,512.0,25,OOF25,0.006338818564337045,-0.5533572664776447,-0.009532238872024923,0.015230094979707398,0.006552008265666354,-0.5567542990751482,1.033632403130883
20,k=40,premium,50,136,512.0,50,OOF50,0.006338818564337045,-0.5533572664776447,-0.008635134693780522,0.006525288546421315,0.00929612350356645,-0.6640915285993066,1.4665388209512034
20,k=80,CAND Sharpe,50,136,0.0,1,IS,0.4063640368626853,5.732157966166229,1.0,1.0,,-1.0102871253540024,
20,k=80,CAND Sharpe,50,136,0.0,2,OOF2,0.4063640368626853,5.732157966166229,-1037.6618594356346,-1858.4079942144388,0.40489119164823356,5.654834568165745,0.9963755522614088
20,k=80,CAND Sharpe,50,136,0.0,5,OOF5,0.4063640368626853,5.732157966166229,-2528.7807209885295,-4925.295583705177,0.41324995635134026,5.753455678382164,1.0169451990432454
20,k=80,CAND Sharpe,50,136,0.0,10,OOF10,0.4063640368626853,5.732157966166229,-605.4992129031635,-764.0929019907569,0.3932817745306484,5.519596350411834,0.9678065450057098
20,k=80,CAND Sharpe,50,136,0.0,25,OOF25,0.4063640368626853,5.732157966166229,-1201.9858726534515,-506.1021702193653,0.42426540163375537,5.8851369430714975,1.044052532082506
20,k=80,CAND Sharpe,50,136,0.0,50,OOF50,0.4063640368626853,5.732157966166229,-2158.6766710005954,-5080.4650361329395,0.41628522241867494,5.7895403087658535,1.0244145265230302
20,k=80,CAND Sharpe,50,136,0.5,1,IS,0.4063640368626853,5.732157966166229,0.9996689579031711,0.9995887761941771,0.004991077241545429,0.4855484665030114,0.012282280883118519
20,k=80,CAND Sharpe,50,136,0.5,2,OOF2,0.4063640368626853,5.732157966166229,0.1917846012427421,0.042261477865964125,0.31678947848971484,4.668281436880655,0.779570655256487
20,k=80,CAND Sharpe,50,136,0.5,5,OOF5,0.4063640368626853,5.732157966166229,0.3115708161437474,0.19628951292141084,0.3262396897369518,4.770507847910552,0.802826185741411
20,k=80,CAND Sharpe,50,136,0.5,10,OOF10,0.4063640368626853,5.732157966166229,0.3049243079783599,0.14990349578859719,0.3311067892438152,4.823414426328648,0.8148033763029568
20,k=80,CAND Sharpe,50,136,0.5,25,OOF25,0.4063640368626853,5.732157966166229,0.3393610785325728,0.18190012719834503,0.3405823065500209,4.926967212528579,0.8381211811445491
20,k=80,CAND Sharpe,50,136,0.5,50,OOF50,0.4063640368626853,5.732157966166229,0.3323690715331413,0.17836967823422512,0.3302001458214415,4.813544986432336,0.8125722649345066
20,k=80,CAND Sharpe,50,136,2.0,1,IS,0.4063640368626853,5.732157966166229,0.9955642710137351,0.9945752204071712,0.007150081863856407,0.5817851529145986,0.01759526241312662
20,k=80,CAND Sharpe,50,136,2.0,2,OOF2,0.4063640368626853,5.732157966166229,0.18813589568881184,0.044687714328175976,0.3174366167021863,4.675261924563765,0.7811631638295086
20,k=80,CAND Sharpe,50,136,2.0,5,OOF5,0.4063640368626853,5.732157966166229,0.29757613647525216,0.18843515270929956,0.3298711309137415,4.809965039780963,0.8117626093600612
20,k=80,CAND Sharpe,50,136,2.0,10,OOF10,0.4063640368626853,5.732157966166229,0.29669261713796324,0.15047711653079943,0.3313563433385119,4.826132142727663,0.8154174909195537
20,k=80,CAND Sharpe,50,136,2.0,25,OOF25,0.4063640368626853,5.732157966166229,0.3286190538506396,0.18087114182003872,0.3415538651857682,4.937628428419309,0.8405120389656501
20,k=80,CAND Sharpe,50,136,2.0,50,OOF50,0.4063640368626853,5.732157966166229,0.3237074666278833,0.18021066859510138,0.33051856372595634,4.8170104426378835,0.8133558428981796
20,k=80,CAND Sharpe,50,136,8.0,1,IS,0.4063640368626853,5.732157966166229,0.9574069197489868,0.950252273597186,0.013582552563340861,0.8044688891747488,0.03342459305258489
20,k=80,CAND Sharpe,50,136,8.0,2,OOF2,0.4063640368626853,5.732157966166229,0.17212080051053902,0.048635399185387396,0.31970129649485596,4.699712660427624,0.7867361958580168
20,k=80,CAND Sharpe,50,136,8.0,5,OOF5,0.4063640368626853,5.732157966166229,0.25061384396429187,0.1621720396570161,0.3398246956896736,4.918659512382634,0.8362568162115782
20,k=80,CAND Sharpe,50,136,8.0,10,OOF10,0.4063640368626853,5.732157966166229,0.2622009878790489,0.14263115583245656,0.332786835282004,4.841720269411783,0.8189377137092871
20,k=80,CAND Sharpe,50,136,8.0,25,OOF25,0.4063640368626853,5.732157966166229,0.2847819682173943,0.16491078106553214,0.34485876684726097,4.973957813647277,0.8486448985735231
20,k=80,CAND Sharpe,50,136,8.0,50,OOF50,0.4063640368626853,5.732157966166229,0.28385246446535994,0.16890311430763938,0.33290059079913115,4.842960578285604,0.8192176487104389
20,k=80,CAND Sharpe,50,136,32.0,1,IS,0.4063640368626853,5.732157966166229,0.7726205575750693,0.754790633469159,0.025502844876299495,1.1090546723120789,0.06275861681361625
20,k=80,CAND Sharpe,50,136,32.0,2,OOF2,0.4063640368626853,5.732157966166229,0.1228146740250361,0.042663766281531346,0.3251285863388766,4.758455262119488,0.800091929514769
20,k=80,CAND Sharpe,50,136,32.0,5,OOF5,0.4063640368626853,5.732157966166229,0.15259128274639244,0.10243884170781281,0.35808382515429205,5.120379162035145,0.8811897527125225
20,k=80,CAND Sharpe,50,136,32.0,10,OOF10,0.4063640368626853,5.732157966166229,0.17256776504101778,0.1032979520721573,0.3389665194208932,4.909255130590292,0.8341449751259202
20,k=80,CAND Sharpe,50,136,32.0,25,OOF25,0.4063640368626853,5.732157966166229,0.1791059007988498,0.11132452138594318,0.3531932669132442,5.066031324460633,0.8691548337792302
20,k=80,CAND Sharpe,50,136,32.0,50,OOF50,0.4063640368626853,5.732157966166229,0.18072149186566555,0.11792239284400674,0.3417470061848107,4.9397488274371355,0.8409873295463166
20,k=80,CAND Sharpe,50,136,128.0,1,IS,0.4063640368626853,5.732157966166229,0.41208561738186533,0.40081253008843176,0.038050662700273165,1.3634962302511207,0.09363688527666361
20,k=80,CAND Sharpe,50,136,128.0,2,OOF2,0.4063640368626853,5.732157966166229,0.05599845909436996,0.018931959485901206,0.3333645995779219,4.848020891083997,0.8203595036402528
20,k=80,CAND Sharpe,50,136,128.0,5,OOF5,0.4063640368626853,5.732157966166229,0.04932895509479496,0.021179295914395935,0.3944667914758087,5.533312140734631,0.9707226912136991
20,k=80,CAND Sharpe,50,136,128.0,10,OOF10,0.4063640368626853,5.732157966166229,0.06433708383379566,0.03599518068968466,0.3626558746577419,5.171413846363805,0.8924408701557592
20,k=80,CAND Sharpe,50,136,128.0,25,OOF25,0.4063640368626853,5.732157966166229,0.057038756523350775,0.030750872500598936,0.3776780140315954,5.340749501639489,0.9294080670805444
20,k=80,CAND Sharpe,50,136,128.0,50,OOF50,0.4063640368626853,5.732157966166229,0.05975292433863466,0.04108602684452156,0.3674437427823864,5.225102074546433,0.9042230843536716
20,k=80,CAND Sharpe,50,136,512.0,1,IS,0.4063640368626853,5.732157966166229,0.14214019684873835,0.13911948677081243,0.04512903856227727,1.490406124469258,0.11105569014102212
20,k=80,CAND Sharpe,50,136,512.0,2,OOF2,0.4063640368626853,5.732157966166229,0.01744190212011898,-0.00030591943422852985,0.35411510569812416,5.076256887411758,0.8714233386203499
20,k=80,CAND Sharpe,50,136,512.0,5,OOF5,0.4063640368626853,5.732157966166229,-0.007019206866883065,-0.031862743157927476,0.40856639318667615,5.69806304362124,1.0054196634647938
20,k=80,CAND Sharpe,50,136,512.0,10,OOF10,0.4063640368626853,5.732157966166229,0.0023363057031169365,-0.011946160014536744,0.40664103317438444,5.675390829908741,1.0006816457328205
20,k=80,CAND Sharpe,50,136,512.0,25,OOF25,0.4063640368626853,5.732157966166229,-0.012890299125513094,-0.026253563172533356,0.4005523877048186,5.60406255074833,0.9856984166149759
20,k=80,CAND Sharpe,50,136,512.0,50,OOF50,0.4063640368626853,5.732157966166229,-0.008993252397705431,-0.012979872245697521,0.409330934890721,5.707081828061322,1.0073010841484435
20,k=80,EWall Sharpe,50,136,0.0,1,IS,0.4260580569100503,5.969267317454217,1.0,1.0,,-1.0145400532102078,
