panel,n,floor,cost,cand,ctrl,D,D_noL1_H1,D_noL2_H2,D_noL3_OOS,D_noL4_DDcap,D_noL5_CAGRfloor,cand_L1_H1,ctrl_L1_H1,Dleg_L1_H1,cand_L2_H2,ctrl_L2_H2,Dleg_L2_H2,cand_L3_OOS,ctrl_L3_OOS,Dleg_L3_OOS,cand_L4_DDcap,ctrl_L4_DDcap,Dleg_L4_DDcap,cand_L5_CAGRfloor,ctrl_L5_CAGRfloor,Dleg_L5_CAGRfloor,dSharpe_med,dCAGR_med,dMaxDD_med,dSharpe_win,gross_cand,gross_ctrl
SMALL,30,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.063,-0.0030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.799,0.798,0.0010000000000000009,0.995,0.996,-0.0010000000000000009,-7.923916783950102e-05,2.617766886459094e-05,0.0,0.497,0.35242863268222957,0.35242863268222957
SMALL,40,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.063,-0.0030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.976,0.977,-0.0010000000000000009,0.997,0.998,-0.0010000000000000009,8.133651091130067e-05,2.8634191709508983e-05,4.440892098500626e-16,0.503,0.26436241811576944,0.2643624181157695
SMALL,3,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.009,-0.002999999999999999,0.003,0.0,0.003,0.001,0.0,0.001,0.0,0.0,0.0,0.521,0.877,-0.356,-0.12042294519322144,-0.020744331828043583,-0.166780220223902,0.233,0.6941135064316342,0.6941135064316342
SMALL,5,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.009,-0.003999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642,0.893,-0.251,-0.07801062522021956,-0.010438981777800893,-0.07914877790208741,0.295,0.6859292758456408,0.6859292758456408
SMALL,10,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.018,-0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.946,-0.05599999999999994,-0.02808403911109629,-0.002094374450098857,-0.019106117840282988,0.373,0.6529363506431634,0.6529363506431634
SMALL,20,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.027,-0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.071,0.01200000000000001,0.967,0.971,-0.0040000000000000036,-0.0015845159666095093,2.8661869235557802e-05,-0.00021026641551047387,0.476,0.5079878722010481,0.5079878722010481
SMALL,30,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.026,0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.614,0.62,-0.006000000000000005,0.975,0.974,0.0010000000000000009,0.0005251296600474464,5.7090579383412e-05,2.7755575615628914e-16,0.521,0.35242863268222957,0.35242863268222957
SMALL,40,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.026,0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.952,0.95,0.0020000000000000018,0.977,0.975,0.0020000000000000018,0.0006324649754976125,4.858755697956241e-05,5.551115123125783e-16,0.529,0.26436241811576944,0.2643624181157695
SMALL,3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.036,0.074,-0.038,0.025,0.003,0.022000000000000002,0.012,0.0,0.012,0.0,0.0,0.0,0.466,0.488,-0.021999999999999964,-0.11367068689084497,-0.0012163737738427605,-0.11432632966852624,0.239,0.6941135064316342,0.6941135064316342
SMALL,5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.036,0.079,-0.043000000000000003,0.021,0.0,0.021,0.009,0.0,0.009,0.0,0.001,-0.001,0.485,0.453,0.03199999999999997,-0.06178609001521568,0.001429120655296101,-0.051190457763314046,0.328,0.6859292758456408,0.6859292758456408
SMALL,10,0.4,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.078,0.107,-0.028999999999999998,0.007,0.0,0.007,0.002,0.0,0.002,0.017,0.027,-0.009999999999999998,0.467,0.426,0.041000000000000036,-0.019412819158943995,0.0015038389146957432,-0.014462388057970066,0.401,0.6529363506431634,0.6529363506431634
SMALL,20,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.112,-0.0050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.253,0.259,-0.006000000000000005,0.126,0.111,0.015,-0.002931194450586927,6.392588438897118e-05,-0.0005274042412810598,0.449,0.5079878722010481,0.5079878722010481
SMALL,30,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.103,-0.0049999999999999906,0.0,0.0,0.0,0.0,0.0,0.0,0.873,0.87,0.0030000000000000027,0.001,0.0,0.001,-0.00047718852188705085,1.3053700538279145e-06,1.1102230246251565e-16,0.473,0.35242863268222957,0.35242863268222957
SMALL,40,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.103,-0.0059999999999999915,0.0,0.0,0.0,0.0,0.0,0.0,0.988,0.989,-0.0010000000000000009,0.0,0.0,0.0,-0.00035891314792013684,6.287620440081909e-06,-1.1102230246251565e-16,0.48,0.26436241811576944,0.2643624181157695
SMALL,3,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.036,-0.023999999999999997,0.01,0.0,0.01,0.007,0.0,0.007,0.0,0.0,0.0,0.28,0.207,0.07300000000000004,-0.11694643043136486,-0.009382048058177661,-0.1350170611315476,0.239,0.6941135064316342,0.6941135064316342
SMALL,5,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.034,-0.016000000000000004,0.008,0.0,0.008,0.003,0.0,0.003,0.0,0.0,0.0,0.277,0.182,0.09500000000000003,-0.06855210416304656,-0.003588543865068794,-0.060824647280745936,0.312,0.6859292758456408,0.6859292758456408
SMALL,10,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.055,-0.023,0.003,0.0,0.003,0.0,0.0,0.0,0.004,0.007,-0.003,0.245,0.181,0.064,-0.023480489661539275,6.8359463900602435e-06,-0.014948696876048662,0.389,0.6529363506431634,0.6529363506431634
SMALL,20,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.069,-0.006000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.166,0.17,-0.0040000000000000036,0.052,0.045,0.006999999999999999,-0.00205788098178121,6.381482824180384e-05,-0.0004016927099303458,0.463,0.5079878722010481,0.5079878722010481
SMALL,30,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.063,-0.0030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.799,0.798,0.0010000000000000009,0.0,0.0,0.0,-7.923916783950102e-05,2.617766886459094e-05,0.0,0.497,0.35242863268222957,0.35242863268222957
SMALL,40,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.063,-0.0030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.976,0.977,-0.0010000000000000009,0.0,0.0,0.0,8.133651091130067e-05,2.8634191709508983e-05,4.440892098500626e-16,0.503,0.26436241811576944,0.2643624181157695
SMALL,3,0.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.009,-0.002999999999999999,0.003,0.0,0.003,0.001,0.0,0.001,0.0,0.0,0.0,0.101,0.043,0.05800000000000001,-0.12042294519322144,-0.020744331828043583,-0.166780220223902,0.233,0.6941135064316342,0.6941135064316342
SMALL,5,0.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.009,-0.003999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.035,0.064,-0.07801062522021956,-0.010438981777800893,-0.07914877790208741,0.295,0.6859292758456408,0.6859292758456408
SMALL,10,0.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.018,-0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.033,0.025999999999999995,-0.02808403911109629,-0.002094374450098857,-0.019106117840282988,0.373,0.6529363506431634,0.6529363506431634
SMALL,20,0.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.027,-0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.071,0.01200000000000001,0.004,0.004,0.0,-0.0015845159666095093,2.8661869235557802e-05,-0.00021026641551047387,0.476,0.5079878722010481,0.5079878722010481
SMALL,30,0.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.026,0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.614,0.62,-0.006000000000000005,0.0,0.0,0.0,0.0005251296600474464,5.7090579383412e-05,2.7755575615628914e-16,0.521,0.35242863268222957,0.35242863268222957
SMALL,40,0.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.026,0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.952,0.95,0.0020000000000000018,0.0,0.0,0.0,0.0006324649754976125,4.858755697956241e-05,5.551115123125783e-16,0.529,0.26436241811576944,0.2643624181157695
SMALL,3,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.036,0.074,-0.038,0.025,0.003,0.022000000000000002,0.012,0.0,0.012,0.0,0.0,0.0,0.277,0.106,0.17100000000000004,-0.11367068689084497,-0.0012163737738427605,-0.11432632966852624,0.239,0.6941135064316342,0.6941135064316342
SMALL,5,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.036,0.079,-0.043000000000000003,0.021,0.0,0.021,0.009,0.0,0.009,0.0,0.001,-0.001,0.241,0.087,0.154,-0.06178609001521568,0.001429120655296101,-0.051190457763314046,0.328,0.6859292758456408,0.6859292758456408
SMALL,10,0.55,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.078,0.107,-0.028999999999999998,0.007,0.0,0.007,0.002,0.0,0.002,0.017,0.027,-0.009999999999999998,0.131,0.061,0.07,-0.019412819158943995,0.0015038389146957432,-0.014462388057970066,0.401,0.6529363506431634,0.6529363506431634
SMALL,20,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.112,-0.0050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.253,0.259,-0.006000000000000005,0.001,0.0,0.001,-0.002931194450586927,6.392588438897118e-05,-0.0005274042412810598,0.449,0.5079878722010481,0.5079878722010481
SMALL,30,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.103,-0.0049999999999999906,0.0,0.0,0.0,0.0,0.0,0.0,0.873,0.87,0.0030000000000000027,0.0,0.0,0.0,-0.00047718852188705085,1.3053700538279145e-06,1.1102230246251565e-16,0.473,0.35242863268222957,0.35242863268222957
SMALL,40,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.103,-0.0059999999999999915,0.0,0.0,0.0,0.0,0.0,0.0,0.988,0.989,-0.0010000000000000009,0.0,0.0,0.0,-0.00035891314792013684,6.287620440081909e-06,-1.1102230246251565e-16,0.48,0.26436241811576944,0.2643624181157695
SMALL,3,0.55,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.036,-0.023999999999999997,0.01,0.0,0.01,0.007,0.0,0.007,0.0,0.0,0.0,0.152,0.035,0.11699999999999999,-0.11694643043136486,-0.009382048058177661,-0.1350170611315476,0.239,0.6941135064316342,0.6941135064316342
SMALL,5,0.55,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.034,-0.016000000000000004,0.008,0.0,0.008,0.003,0.0,0.003,0.0,0.0,0.0,0.126,0.024,0.10200000000000001,-0.06855210416304656,-0.003588543865068794,-0.060824647280745936,0.312,0.6859292758456408,0.6859292758456408
SMALL,10,0.55,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.055,-0.023,0.003,0.0,0.003,0.0,0.0,0.0,0.004,0.007,-0.003,0.052,0.02,0.032,-0.023480489661539275,6.8359463900602435e-06,-0.014948696876048662,0.389,0.6529363506431634,0.6529363506431634
SMALL,20,0.55,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.069,-0.006000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.166,0.17,-0.0040000000000000036,0.0,0.0,0.0,-0.00205788098178121,6.381482824180384e-05,-0.0004016927099303458,0.463,0.5079878722010481,0.5079878722010481
SMALL,30,0.55,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.063,-0.0030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.799,0.798,0.0010000000000000009,0.0,0.0,0.0,-7.923916783950102e-05,2.617766886459094e-05,0.0,0.497,0.35242863268222957,0.35242863268222957
SMALL,40,0.55,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.063,-0.0030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.976,0.977,-0.0010000000000000009,0.0,0.0,0.0,8.133651091130067e-05,2.8634191709508983e-05,4.440892098500626e-16,0.503,0.26436241811576944,0.2643624181157695
SMALL,3,0.55,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.009,-0.002999999999999999,0.003,0.0,0.003,0.001,0.0,0.001,0.0,0.0,0.0,0.048,0.003,0.045,-0.12042294519322144,-0.020744331828043583,-0.166780220223902,0.233,0.6941135064316342,0.6941135064316342
SMALL,5,0.55,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.009,-0.003999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.003,0.030000000000000002,-0.07801062522021956,-0.010438981777800893,-0.07914877790208741,0.295,0.6859292758456408,0.6859292758456408
SMALL,10,0.55,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.018,-0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.001,0.003,-0.02808403911109629,-0.002094374450098857,-0.019106117840282988,0.373,0.6529363506431634,0.6529363506431634
SMALL,20,0.55,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.027,-0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.071,0.01200000000000001,0.0,0.0,0.0,-0.0015845159666095093,2.8661869235557802e-05,-0.00021026641551047387,0.476,0.5079878722010481,0.5079878722010481
SMALL,30,0.55,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.026,0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.614,0.62,-0.006000000000000005,0.0,0.0,0.0,0.0005251296600474464,5.7090579383412e-05,2.7755575615628914e-16,0.521,0.35242863268222957,0.35242863268222957
SMALL,40,0.55,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.026,0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.952,0.95,0.0020000000000000018,0.0,0.0,0.0,0.0006324649754976125,4.858755697956241e-05,5.551115123125783e-16,0.529,0.26436241811576944,0.2643624181157695
SMALL,3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.036,0.074,-0.038,0.025,0.003,0.022000000000000002,0.012,0.0,0.012,0.0,0.0,0.0,0.154,0.016,0.138,-0.11367068689084497,-0.0012163737738427605,-0.11432632966852624,0.239,0.6941135064316342,0.6941135064316342
SMALL,5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.036,0.079,-0.043000000000000003,0.021,0.0,0.021,0.009,0.0,0.009,0.0,0.001,-0.001,0.111,0.01,0.101,-0.06178609001521568,0.001429120655296101,-0.051190457763314046,0.328,0.6859292758456408,0.6859292758456408
SMALL,10,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.107,-0.028999999999999998,0.007,0.0,0.007,0.002,0.0,0.002,0.017,0.027,-0.009999999999999998,0.022,0.002,0.019999999999999997,-0.019412819158943995,0.0015038389146957432,-0.014462388057970066,0.401,0.6529363506431634,0.6529363506431634
SMALL,20,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.112,-0.0050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.253,0.259,-0.006000000000000005,0.0,0.0,0.0,-0.002931194450586927,6.392588438897118e-05,-0.0005274042412810598,0.449,0.5079878722010481,0.5079878722010481
SMALL,30,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.103,-0.0049999999999999906,0.0,0.0,0.0,0.0,0.0,0.0,0.873,0.87,0.0030000000000000027,0.0,0.0,0.0,-0.00047718852188705085,1.3053700538279145e-06,1.1102230246251565e-16,0.473,0.35242863268222957,0.35242863268222957
SMALL,40,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.103,-0.0059999999999999915,0.0,0.0,0.0,0.0,0.0,0.0,0.988,0.989,-0.0010000000000000009,0.0,0.0,0.0,-0.00035891314792013684,6.287620440081909e-06,-1.1102230246251565e-16,0.48,0.26436241811576944,0.2643624181157695
SMALL,3,0.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.036,-0.023999999999999997,0.01,0.0,0.01,0.007,0.0,0.007,0.0,0.0,0.0,0.072,0.003,0.06899999999999999,-0.11694643043136486,-0.009382048058177661,-0.1350170611315476,0.239,0.6941135064316342,0.6941135064316342
SMALL,5,0.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.034,-0.016000000000000004,0.008,0.0,0.008,0.003,0.0,0.003,0.0,0.0,0.0,0.043,0.002,0.040999999999999995,-0.06855210416304656,-0.003588543865068794,-0.060824647280745936,0.312,0.6859292758456408,0.6859292758456408
SMALL,10,0.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.055,-0.023,0.003,0.0,0.003,0.0,0.0,0.0,0.004,0.007,-0.003,0.004,0.001,0.003,-0.023480489661539275,6.8359463900602435e-06,-0.014948696876048662,0.389,0.6529363506431634,0.6529363506431634
SMALL,20,0.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.069,-0.006000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.166,0.17,-0.0040000000000000036,0.0,0.0,0.0,-0.00205788098178121,6.381482824180384e-05,-0.0004016927099303458,0.463,0.5079878722010481,0.5079878722010481
SMALL,30,0.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.063,-0.0030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.799,0.798,0.0010000000000000009,0.0,0.0,0.0,-7.923916783950102e-05,2.617766886459094e-05,0.0,0.497,0.35242863268222957,0.35242863268222957
SMALL,40,0.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.063,-0.0030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.976,0.977,-0.0010000000000000009,0.0,0.0,0.0,8.133651091130067e-05,2.8634191709508983e-05,4.440892098500626e-16,0.503,0.26436241811576944,0.2643624181157695
SMALL,3,0.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.009,-0.002999999999999999,0.003,0.0,0.003,0.001,0.0,0.001,0.0,0.0,0.0,0.014,0.0,0.014,-0.12042294519322144,-0.020744331828043583,-0.166780220223902,0.233,0.6941135064316342,0.6941135064316342
SMALL,5,0.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.009,-0.003999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.006,-0.07801062522021956,-0.010438981777800893,-0.07914877790208741,0.295,0.6859292758456408,0.6859292758456408
SMALL,10,0.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.018,-0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02808403911109629,-0.002094374450098857,-0.019106117840282988,0.373,0.6529363506431634,0.6529363506431634
SMALL,20,0.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.027,-0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.071,0.01200000000000001,0.0,0.0,0.0,-0.0015845159666095093,2.8661869235557802e-05,-0.00021026641551047387,0.476,0.5079878722010481,0.5079878722010481
SMALL,30,0.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.026,0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.614,0.62,-0.006000000000000005,0.0,0.0,0.0,0.0005251296600474464,5.7090579383412e-05,2.7755575615628914e-16,0.521,0.35242863268222957,0.35242863268222957
SMALL,40,0.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.026,0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.952,0.95,0.0020000000000000018,0.0,0.0,0.0,0.0006324649754976125,4.858755697956241e-05,5.551115123125783e-16,0.529,0.26436241811576944,0.2643624181157695
SMALL,3,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.036,0.074,-0.038,0.025,0.003,0.022000000000000002,0.012,0.0,0.012,0.0,0.0,0.0,0.073,0.0,0.073,-0.11367068689084497,-0.0012163737738427605,-0.11432632966852624,0.239,0.6941135064316342,0.6941135064316342
SMALL,5,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.036,0.079,-0.043000000000000003,0.021,0.0,0.021,0.009,0.0,0.009,0.0,0.001,-0.001,0.036,0.0,0.036,-0.06178609001521568,0.001429120655296101,-0.051190457763314046,0.328,0.6859292758456408,0.6859292758456408
SMALL,10,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.107,-0.028999999999999998,0.007,0.0,0.007,0.002,0.0,0.002,0.017,0.027,-0.009999999999999998,0.001,0.0,0.001,-0.019412819158943995,0.0015038389146957432,-0.014462388057970066,0.401,0.6529363506431634,0.6529363506431634
SMALL,20,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.112,-0.0050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.253,0.259,-0.006000000000000005,0.0,0.0,0.0,-0.002931194450586927,6.392588438897118e-05,-0.0005274042412810598,0.449,0.5079878722010481,0.5079878722010481
SMALL,30,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.103,-0.0049999999999999906,0.0,0.0,0.0,0.0,0.0,0.0,0.873,0.87,0.0030000000000000027,0.0,0.0,0.0,-0.00047718852188705085,1.3053700538279145e-06,1.1102230246251565e-16,0.473,0.35242863268222957,0.35242863268222957
SMALL,40,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.103,-0.0059999999999999915,0.0,0.0,0.0,0.0,0.0,0.0,0.988,0.989,-0.0010000000000000009,0.0,0.0,0.0,-0.00035891314792013684,6.287620440081909e-06,-1.1102230246251565e-16,0.48,0.26436241811576944,0.2643624181157695
SMALL,3,0.85,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.036,-0.023999999999999997,0.01,0.0,0.01,0.007,0.0,0.007,0.0,0.0,0.0,0.028,0.0,0.028,-0.11694643043136486,-0.009382048058177661,-0.1350170611315476,0.239,0.6941135064316342,0.6941135064316342
SMALL,5,0.85,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.034,-0.016000000000000004,0.008,0.0,0.008,0.003,0.0,0.003,0.0,0.0,0.0,0.01,0.0,0.01,-0.06855210416304656,-0.003588543865068794,-0.060824647280745936,0.312,0.6859292758456408,0.6859292758456408
SMALL,10,0.85,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.055,-0.023,0.003,0.0,0.003,0.0,0.0,0.0,0.004,0.007,-0.003,0.0,0.0,0.0,-0.023480489661539275,6.8359463900602435e-06,-0.014948696876048662,0.389,0.6529363506431634,0.6529363506431634
SMALL,20,0.85,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.069,-0.006000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.166,0.17,-0.0040000000000000036,0.0,0.0,0.0,-0.00205788098178121,6.381482824180384e-05,-0.0004016927099303458,0.463,0.5079878722010481,0.5079878722010481
SMALL,30,0.85,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.063,-0.0030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.799,0.798,0.0010000000000000009,0.0,0.0,0.0,-7.923916783950102e-05,2.617766886459094e-05,0.0,0.497,0.35242863268222957,0.35242863268222957
SMALL,40,0.85,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.063,-0.0030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.976,0.977,-0.0010000000000000009,0.0,0.0,0.0,8.133651091130067e-05,2.8634191709508983e-05,4.440892098500626e-16,0.503,0.26436241811576944,0.2643624181157695
SMALL,3,0.85,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.009,-0.002999999999999999,0.003,0.0,0.003,0.001,0.0,0.001,0.0,0.0,0.0,0.004,0.0,0.004,-0.12042294519322144,-0.020744331828043583,-0.166780220223902,0.233,0.6941135064316342,0.6941135064316342
SMALL,5,0.85,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.009,-0.003999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07801062522021956,-0.010438981777800893,-0.07914877790208741,0.295,0.6859292758456408,0.6859292758456408
SMALL,10,0.85,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.018,-0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02808403911109629,-0.002094374450098857,-0.019106117840282988,0.373,0.6529363506431634,0.6529363506431634
SMALL,20,0.85,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.027,-0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.071,0.01200000000000001,0.0,0.0,0.0,-0.0015845159666095093,2.8661869235557802e-05,-0.00021026641551047387,0.476,0.5079878722010481,0.5079878722010481
SMALL,30,0.85,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.026,0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.614,0.62,-0.006000000000000005,0.0,0.0,0.0,0.0005251296600474464,5.7090579383412e-05,2.7755575615628914e-16,0.521,0.35242863268222957,0.35242863268222957
SMALL,40,0.85,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.026,0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.952,0.95,0.0020000000000000018,0.0,0.0,0.0,0.0006324649754976125,4.858755697956241e-05,5.551115123125783e-16,0.529,0.26436241811576944,0.2643624181157695
