panel,tape,T_trade,cost,family,chooser,pick_cell,pick_t,oos_CAGR,oos_Sharpe,oos_MaxDD,keep4b_full,keep4b_oos,keep4b,keep4a,keep4a_oos,bind
U56,CRASH_WIDE,M,25,CAL,C_ISSHARPE,R=M,0.16,0.18806653030990406,1.446051580491057,-0.1997933663428879,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,M,25,CAL,C_ISCALMAR,R=M,0.2,0.1935544044930828,1.3907868355424,-0.2202049645275539,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,M,25,CAL,C_ISDD,R=M,0.08,0.13262697547443003,1.4710583424185026,-0.1160024772027275,True,True,True,False,False,none
U56,CRASH_WIDE,M,25,CAL,C_ISLEGS,R=M,0.12,0.17417313651182353,1.5153240451756214,-0.15654648884111422,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,M,25,DRIFT,C_ISSHARPE,h=0.25,0.16,0.17464327549908054,1.4012696490805814,-0.19281543426986336,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,M,25,DRIFT,C_ISCALMAR,h=0.25,0.16,0.17464327549908054,1.4012696490805814,-0.19281543426986336,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,M,25,DRIFT,C_ISDD,h=0.16,0.08,0.12475717136941089,1.424659334179916,-0.11921769499130996,False,True,False,False,False,L5_CAGR
U56,CRASH_WIDE,M,25,DRIFT,C_ISLEGS,h=0.25,0.16,0.17464327549908054,1.4012696490805814,-0.19281543426986336,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,M,50,CAL,C_ISSHARPE,R=M,0.16,0.18484477994369897,1.4243427184340554,-0.20244788245219958,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,M,50,CAL,C_ISCALMAR,R=M,0.2,0.19083530252479508,1.373772310763837,-0.22260339965676657,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,M,50,CAL,C_ISDD,R=M,0.08,0.1269755515428621,1.4131120572652969,-0.11758641088807531,False,True,False,False,False,L5_CAGR
U56,CRASH_WIDE,M,50,CAL,C_ISLEGS,R=M,0.12,0.17015620126723707,1.4841707779834106,-0.1590295468125913,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,M,50,DRIFT,C_ISSHARPE,h=0.25,0.16,0.17209088455849186,1.3829053425613784,-0.19541329740293112,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,M,50,DRIFT,C_ISCALMAR,h=0.25,0.16,0.17209088455849186,1.3829053425613784,-0.19541329740293112,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,M,50,DRIFT,C_ISDD,h=0.16,0.08,0.11843653560985379,1.3577907494214108,-0.12143469388773775,False,False,False,False,False,L5_CAGR
U56,CRASH_WIDE,M,50,DRIFT,C_ISLEGS,h=0.25,0.16,0.17209088455849186,1.3829053425613784,-0.19541329740293112,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,W,0,CAL,C_ISSHARPE,R=M,0.16,0.18977195947842285,1.4506984709102806,-0.19885620057926778,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,W,0,CAL,C_ISCALMAR,R=M,0.08,0.13712945045239833,1.5099373096956432,-0.11740685584883581,True,True,True,False,False,none
U56,CRASH_WIDE,W,0,CAL,C_ISDD,R=M,0.08,0.13712945045239833,1.5099373096956432,-0.11740685584883581,True,True,True,False,False,none
U56,CRASH_WIDE,W,0,CAL,C_ISLEGS,R=M,0.1,0.16015096855182365,1.528446026205091,-0.13617750060427247,True,True,True,False,False,none
U56,CRASH_WIDE,W,0,DRIFT,C_ISSHARPE,h=0.25,0.16,0.17792700024118768,1.4016759129628646,-0.19226819610269807,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,W,0,DRIFT,C_ISCALMAR,h=0.25,0.16,0.17792700024118768,1.4016759129628646,-0.19226819610269807,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,W,0,DRIFT,C_ISDD,h=0.08,0.08,0.13247619936768862,1.5188757146193053,-0.11039860563489234,True,True,True,False,False,none
U56,CRASH_WIDE,W,0,DRIFT,C_ISLEGS,h=0.25,0.16,0.17792700024118768,1.4016759129628646,-0.19226819610269807,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,W,10,CAL,C_ISSHARPE,R=M,0.16,0.18772697332795207,1.4370314895952248,-0.2005626301610164,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,W,10,CAL,C_ISCALMAR,R=M,0.2,0.19283692465402247,1.3804522890347464,-0.22094573907085646,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,W,10,CAL,C_ISDD,R=M,0.08,0.1341212371303966,1.4798089899922289,-0.11818763501795826,True,True,True,False,False,none
U56,CRASH_WIDE,W,10,CAL,C_ISLEGS,R=M,0.12,0.17443857616169645,1.5103351216697039,-0.15723619176313997,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,W,10,DRIFT,C_ISSHARPE,h=0.25,0.16,0.1762999941695944,1.3902091871248785,-0.19351268986719594,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,W,10,DRIFT,C_ISCALMAR,h=0.25,0.16,0.1762999941695944,1.3902091871248785,-0.19351268986719594,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,W,10,DRIFT,C_ISDD,h=0.08,0.08,0.12848419407718703,1.477119532752983,-0.11220771542087182,False,True,False,False,False,L5_CAGR
U56,CRASH_WIDE,W,10,DRIFT,C_ISLEGS,h=0.25,0.16,0.1762999941695944,1.3902091871248785,-0.19351268986719594,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,W,25,CAL,C_ISSHARPE,R=M,0.16,0.18466558724613735,1.4164919637058706,-0.20311581320840244,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,W,25,CAL,C_ISCALMAR,R=M,0.2,0.1900941038455739,1.3633156855109323,-0.22331789549018521,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,W,25,CAL,C_ISDD,R=M,0.08,0.12962256293878394,1.4344085001466222,-0.1193581685474866,True,True,True,False,False,none
U56,CRASH_WIDE,W,25,CAL,C_ISLEGS,R=M,0.12,0.17084901528087215,1.4827398524182154,-0.15963022050143327,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,W,25,DRIFT,C_ISSHARPE,h=0.25,0.16,0.17386338503086396,1.372991189740238,-0.19537609342109186,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,W,25,DRIFT,C_ISCALMAR,h=0.25,0.16,0.17386338503086396,1.372991189740238,-0.19537609342109186,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,W,25,DRIFT,C_ISDD,h=0.08,0.08,0.12252166568493839,1.414326724352903,-0.11491476903393394,False,True,False,False,False,L5_CAGR
U56,CRASH_WIDE,W,25,DRIFT,C_ISLEGS,h=0.25,0.16,0.17386338503086396,1.372991189740238,-0.19537609342109186,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,W,50,CAL,C_ISSHARPE,R=M,0.16,0.17957948507392585,1.3821598740846488,-0.20735394316052413,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,W,50,CAL,C_ISCALMAR,R=M,0.2,0.1855357647418323,1.334696142260873,-0.22725626446074199,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,W,50,CAL,C_ISDD,R=M,0.08,0.12216102658070005,1.3582429008216903,-0.1213073647075652,False,True,False,False,False,L5_CAGR
U56,CRASH_WIDE,W,50,CAL,C_ISLEGS,R=M,0.12,0.16488891713723852,1.4365590672157398,-0.16360594760575764,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,W,50,DRIFT,C_ISSHARPE,h=0.25,0.16,0.1698127488600527,1.3442494048402334,-0.19905896441417514,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,W,50,DRIFT,C_ISCALMAR,h=0.25,0.16,0.1698127488600527,1.3442494048402334,-0.19905896441417514,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,W,50,DRIFT,C_ISDD,h=0.08,0.08,0.11265169173785772,1.3093042551844782,-0.11940895041178945,False,False,False,False,False,L5_CAGR
U56,CRASH_WIDE,W,50,DRIFT,C_ISLEGS,h=0.25,0.16,0.1698127488600527,1.3442494048402334,-0.19905896441417514,False,False,False,False,False,L4_DD
U56,FULL,M,0,CAL,C_ISSHARPE,R=M,0.16,0.1659316429084734,1.2102329075934466,-0.24222874223016144,False,False,False,False,False,L4_DD
U56,FULL,M,0,CAL,C_ISCALMAR,R=M,0.08,0.12097515186901608,1.3001243526877324,-0.16090008721906257,True,True,True,False,False,none
U56,FULL,M,0,CAL,C_ISDD,R=M,0.08,0.12097515186901608,1.3001243526877324,-0.16090008721906257,True,True,True,False,False,none
U56,FULL,M,0,CAL,C_ISLEGS,R=M,0.1,0.1401778758715133,1.2990143080674257,-0.19348431785987874,True,True,True,False,False,none
U56,FULL,M,0,DRIFT,C_ISSHARPE,h=0.12,0.16,0.16506606118012845,1.291226875014928,-0.18010308857133928,True,True,True,False,False,none
U56,FULL,M,0,DRIFT,C_ISCALMAR,h=0.25,0.16,0.15780933021388854,1.2304752016031422,-0.20202009688275824,True,True,True,False,False,none
U56,FULL,M,0,DRIFT,C_ISDD,h=0.16,0.08,0.11892627397674693,1.3333315937950778,-0.11699597776813542,True,True,True,False,True,none
U56,FULL,M,0,DRIFT,C_ISLEGS,h=0.25,0.16,0.15780933021388854,1.2304752016031422,-0.20202009688275824,True,True,True,False,False,none
U56,FULL,M,10,CAL,C_ISSHARPE,R=M,0.16,0.16460058030960023,1.201821197210332,-0.2424267774427421,False,False,False,False,False,L4_DD
U56,FULL,M,10,CAL,C_ISCALMAR,R=M,0.2,0.16752179271010936,1.1211207760419306,-0.274786116522331,False,False,False,False,False,L4_DD
U56,FULL,M,10,CAL,C_ISDD,R=M,0.08,0.11870330469245571,1.2779895735466718,-0.16128146474466498,True,True,True,False,False,none
U56,FULL,M,10,CAL,C_ISLEGS,R=M,0.12,0.1536992580236911,1.2865298993454573,-0.2100819118598538,False,False,False,False,False,L4_DD
U56,FULL,M,10,DRIFT,C_ISSHARPE,h=0.12,0.16,0.16359001067154244,1.2809901707646705,-0.18159240416653522,True,True,True,False,False,none
U56,FULL,M,10,DRIFT,C_ISCALMAR,h=0.25,0.16,0.15674872895328384,1.2231542428922384,-0.20248948516502152,False,False,False,False,False,L4_DD
U56,FULL,M,10,DRIFT,C_ISDD,h=0.16,0.08,0.11637500399665446,1.307060950237418,-0.11788523139001683,False,True,False,False,True,L5_CAGR
U56,FULL,M,10,DRIFT,C_ISLEGS,h=0.25,0.16,0.15674872895328384,1.2231542428922384,-0.20248948516502152,False,False,False,False,False,L4_DD
U56,FULL,M,25,CAL,C_ISSHARPE,R=M,0.16,0.16260629469844567,1.1891707625561394,-0.24272383026161304,False,False,False,False,False,L4_DD
U56,FULL,M,25,CAL,C_ISCALMAR,R=M,0.2,0.165825060557236,1.1113084357535241,-0.2748777535903021,False,False,False,False,False,L4_DD
U56,FULL,M,25,CAL,C_ISDD,R=M,0.08,0.1153029206705396,1.244613470479069,-0.1618535310330691,True,True,True,False,False,none
U56,FULL,M,25,CAL,C_ISLEGS,R=M,0.12,0.15123528464400837,1.2683438256585857,-0.21060609067467484,False,False,False,False,False,L4_DD
U56,FULL,M,25,DRIFT,C_ISSHARPE,h=0.25,0.16,0.15515932354559703,1.2121521240785902,-0.2031932834074256,False,False,False,False,False,L4_DD
U56,FULL,M,25,DRIFT,C_ISCALMAR,h=0.25,0.16,0.15515932354559703,1.2121521240785902,-0.2031932834074256,False,False,False,False,False,L4_DD
U56,FULL,M,25,DRIFT,C_ISDD,h=0.16,0.08,0.11255811226944856,1.2675334255639035,-0.11921769499130774,False,True,False,False,True,L5_CAGR
U56,FULL,M,25,DRIFT,C_ISLEGS,h=0.25,0.16,0.15515932354559703,1.2121521240785902,-0.2031932834074256,False,False,False,False,False,L4_DD
U56,FULL,M,50,CAL,C_ISSHARPE,R=M,0.16,0.15928863285201644,1.1680018460541273,-0.24321891829306475,False,False,False,False,False,L4_DD
U56,FULL,M,50,CAL,C_ISCALMAR,R=M,0.2,0.16300146715577313,1.0949038142747338,-0.27503048203692115,False,False,False,False,False,L4_DD
U56,FULL,M,50,CAL,C_ISDD,R=M,0.08,0.10965526352065735,1.188561637432211,-0.16280697484707563,False,True,False,False,False,L5_CAGR
U56,FULL,M,50,CAL,C_ISLEGS,R=M,0.12,0.14713840808202172,1.2378691382327829,-0.2114797220327097,False,False,False,False,False,L4_DD
U56,FULL,M,50,DRIFT,C_ISSHARPE,h=0.25,0.16,0.15251430093402552,1.1937618327077242,-0.2043655227598723,False,False,False,False,False,L4_DD
U56,FULL,M,50,DRIFT,C_ISCALMAR,h=0.25,0.16,0.15251430093402552,1.1937618327077242,-0.2043655227598723,False,False,False,False,False,L4_DD
U56,FULL,M,50,DRIFT,C_ISDD,h=0.16,0.08,0.10622324293685992,1.201365712677665,-0.12143469388773676,False,False,False,False,True,L5_CAGR
U56,FULL,M,50,DRIFT,C_ISLEGS,h=0.25,0.16,0.15251430093402552,1.1937618327077242,-0.2043655227598723,False,False,False,False,False,L4_DD
U56,FULL,W,0,CAL,C_ISSHARPE,R=M,0.16,0.16506336454602644,1.1946898196426399,-0.24490641676811353,False,False,False,False,False,L4_DD
U56,FULL,W,0,CAL,C_ISCALMAR,R=M,0.08,0.12042861534092753,1.2852178312386402,-0.162358540216046,True,True,True,False,False,none
U56,FULL,W,0,CAL,C_ISDD,R=M,0.08,0.12042861534092753,1.2852178312386402,-0.162358540216046,True,True,True,False,False,none
U56,FULL,W,0,CAL,C_ISLEGS,R=M,0.1,0.13954062099034514,1.283764670942999,-0.19571550473570332,True,True,True,False,False,none
U56,FULL,W,0,DRIFT,C_ISSHARPE,h=0.25,0.16,0.15715470859191516,1.2112949994417048,-0.2028168645071481,False,False,False,False,False,L4_DD
U56,FULL,W,0,DRIFT,C_ISCALMAR,h=0.25,0.16,0.15715470859191516,1.2112949994417048,-0.2028168645071481,False,False,False,False,False,L4_DD
U56,FULL,W,0,DRIFT,C_ISDD,h=0.08,0.08,0.12156210370740261,1.383212697236064,-0.11039860563489123,True,True,True,True,True,none
U56,FULL,W,0,DRIFT,C_ISLEGS,h=0.25,0.16,0.15715470859191516,1.2112949994417048,-0.2028168645071481,False,False,False,False,False,L4_DD
U56,FULL,W,10,CAL,C_ISSHARPE,R=M,0.16,0.1629795609133713,1.1815336504062817,-0.2452176352862262,False,False,False,False,False,L4_DD
U56,FULL,W,10,CAL,C_ISCALMAR,R=M,0.2,0.16572200289794292,1.102576884279414,-0.27704733386702973,False,False,False,False,False,L4_DD
U56,FULL,W,10,CAL,C_ISDD,R=M,0.08,0.11742743809402412,1.2561223062377382,-0.16281316611106156,True,True,True,False,False,none
U56,FULL,W,10,CAL,C_ISLEGS,R=M,0.12,0.15221849267829013,1.2649923221170265,-0.21272867194044376,False,False,False,False,False,L4_DD
U56,FULL,W,10,DRIFT,C_ISSHARPE,h=0.25,0.16,0.15543899548368834,1.1995090617740605,-0.2033711193426131,False,False,False,False,False,L4_DD
U56,FULL,W,10,DRIFT,C_ISCALMAR,h=0.25,0.16,0.15543899548368834,1.1995090617740605,-0.2033711193426131,False,False,False,False,False,L4_DD
U56,FULL,W,10,DRIFT,C_ISDD,h=0.08,0.08,0.11761675656250148,1.3421344505195016,-0.11220771542087149,False,True,False,True,True,L5_CAGR
U56,FULL,W,10,DRIFT,C_ISLEGS,h=0.25,0.16,0.15543899548368834,1.1995090617740605,-0.2033711193426131,False,False,False,False,False,L4_DD
U56,FULL,W,25,CAL,C_ISSHARPE,R=M,0.16,0.15986028516810702,1.1617681729897718,-0.2456843287071988,False,False,False,False,False,L4_DD
U56,FULL,W,25,CAL,C_ISCALMAR,R=M,0.2,0.162913673565533,1.0863509986609592,-0.2773298916913316,False,False,False,False,False,L4_DD
U56,FULL,W,25,CAL,C_ISDD,R=M,0.08,0.11293945491336554,1.2123072582644372,-0.16349496194974833,True,True,True,False,False,none
U56,FULL,W,25,CAL,C_ISLEGS,R=M,0.12,0.14858626694950194,1.2382451466628062,-0.21340049862463195,False,False,False,False,False,L4_DD
U56,FULL,W,25,DRIFT,C_ISSHARPE,h=0.25,0.16,0.15286982834879392,1.1818132100926046,-0.20420201507042413,False,False,False,False,False,L4_DD
U56,FULL,W,25,DRIFT,C_ISCALMAR,h=0.25,0.16,0.15286982834879392,1.1818132100926046,-0.20420201507042413,False,False,False,False,False,L4_DD
U56,FULL,W,25,DRIFT,C_ISDD,h=0.08,0.08,0.11172386248115984,1.2803823130939274,-0.11491476903393438,False,True,False,False,True,L5_CAGR
U56,FULL,W,25,DRIFT,C_ISLEGS,h=0.25,0.16,0.15286982834879392,1.1818132100926046,-0.20420201507042413,False,False,False,False,False,L4_DD
U56,FULL,W,50,CAL,C_ISSHARPE,R=M,0.16,0.15467859415180496,1.1287467976957215,-0.2464617928781796,False,False,False,False,False,L4_DD
U56,FULL,W,50,CAL,C_ISCALMAR,R=M,0.2,0.15824693552265257,1.059265010402658,-0.27780063515189024,False,False,False,False,False,L4_DD
U56,FULL,W,50,CAL,C_ISDD,R=M,0.08,0.10549609900127899,1.138875087385617,-0.16463090706500627,False,False,False,False,False,L5_CAGR
U56,FULL,W,50,CAL,C_ISLEGS,R=M,0.12,0.14255598351681065,1.193507702732193,-0.2145197243392637,False,False,False,False,False,L4_DD
U56,FULL,W,50,DRIFT,C_ISSHARPE,h=0.25,0.16,0.14859959813523904,1.1522779079746968,-0.20558554449553923,False,False,False,False,False,L4_DD
U56,FULL,W,50,DRIFT,C_ISCALMAR,h=0.25,0.16,0.14859959813523904,1.1522779079746968,-0.20558554449553923,False,False,False,False,False,L4_DD
U56,FULL,W,50,DRIFT,C_ISDD,h=0.08,0.08,0.10196901063266717,1.1771551719097122,-0.11940895041178912,False,False,False,False,False,L5_CAGR
U56,FULL,W,50,DRIFT,C_ISLEGS,h=0.25,0.16,0.14859959813523904,1.1522779079746968,-0.20558554449553923,False,False,False,False,False,L4_DD
