panel,arm,cost,resolution,chooser,IS_empty,IS_lo,IS_hi,g_pick,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,pass4b,pass4a,turn_yr,leg_L1_H1,leg_L2_H2,leg_L3_OOS,leg_L4_DDcap,leg_L5_CAGRfloor
B136,CAND10,10.0,RECORD8,IS_SHARPE,False,0.5,0.5,0.5,0.08541366261831485,0.768885340210783,-0.14625325664655242,0.7431883562904327,0.7935236361559752,False,False,12.44616734450733,False,True,True,True,False
B136,CAND10,10.0,STEP25,IS_MID,False,0.5,0.5,0.5,0.08541366261831485,0.768885340210783,-0.14625325664655242,0.7431883562904327,0.7935236361559752,False,False,12.44616734450733,False,True,True,True,False
B136,CAND10,10.0,STEP25,IS_SHARPE,False,0.5,0.5,0.5,0.08541366261831485,0.768885340210783,-0.14625325664655242,0.7431883562904327,0.7935236361559752,False,False,12.44616734450733,False,True,True,True,False
B136,CAND10,10.0,STEP10,IS_MID,False,0.5,0.5,0.5,0.08541366261831485,0.768885340210783,-0.14625325664655242,0.7431883562904327,0.7935236361559752,False,False,12.44616734450733,False,True,True,True,False
B136,CAND10,10.0,STEP10,IS_SHARPE,False,0.5,0.5,0.5,0.08541366261831485,0.768885340210783,-0.14625325664655242,0.7431883562904327,0.7935236361559752,False,False,12.44616734450733,False,True,True,True,False
B136,CAND10,10.0,STEP05,IS_MID,False,0.5,0.5,0.5,0.08541366261831485,0.768885340210783,-0.14625325664655242,0.7431883562904327,0.7935236361559752,False,False,12.44616734450733,False,True,True,True,False
B136,CAND10,10.0,STEP05,IS_SHARPE,False,0.5,0.5,0.5,0.08541366261831485,0.768885340210783,-0.14625325664655242,0.7431883562904327,0.7935236361559752,False,False,12.44616734450733,False,True,True,True,False
B136,CAND10,10.0,STEP01,IS_MID,False,0.49,0.52,0.505,0.08624347552435419,0.7689789616340542,-0.14764899703075773,0.7432904885332527,0.7936096444494647,False,False,12.569737723595287,False,True,True,True,False
B136,CAND10,10.0,STEP01,IS_SHARPE,False,0.49,0.52,0.52,0.08872951067442436,0.7692594573758534,-0.1518284016041217,0.7435967048107419,0.7938671282994425,False,False,12.940392109387808,False,True,True,True,False
B136,CAND10,10.0,EXACT,IS_MID,False,0.48840812301635744,0.52391088621521,0.5061595046157837,0.08643582923920379,0.7690006641009706,-0.14797248435341226,0.7433141753819698,0.7936295713536983,False,False,12.598392397667864,False,True,True,True,False
B136,CAND10,10.0,EXACT,IS_SHARPE,False,0.48840812301635744,0.52391088621521,0.523911,0.08937686217382868,0.7693325338894831,-0.1529161859583842,0.743676533596307,0.7939341626055418,False,False,13.037016702977779,False,True,True,True,False
B136,CAND10,25.0,RECORD8,-,True,,,,,,,,,,,,,,,,
B136,CAND10,25.0,STEP25,-,True,,,,,,,,,,,,,,,,
B136,CAND10,25.0,STEP10,-,True,,,,,,,,,,,,,,,,
B136,CAND10,25.0,STEP05,-,True,,,,,,,,,,,,,,,,
B136,CAND10,25.0,STEP01,-,True,,,,,,,,,,,,,,,,
B136,CAND10,25.0,EXACT,-,True,,,,,,,,,,,,,,,,
B136,CAND05,0.0,RECORD8,-,True,,,,,,,,,,,,,,,,
B136,CAND05,0.0,STEP25,-,True,,,,,,,,,,,,,,,,
B136,CAND05,0.0,STEP10,IS_MID,False,0.4,0.4,0.4,0.0994340099940938,0.8974183725361603,-0.1309590097638471,0.8447518617203965,0.9468535494149788,False,False,12.049682955006432,False,True,True,True,False
B136,CAND05,0.0,STEP10,IS_SHARPE,False,0.4,0.4,0.4,0.0994340099940938,0.8974183725361603,-0.1309590097638471,0.8447518617203965,0.9468535494149788,False,False,12.049682955006432,False,True,True,True,False
B136,CAND05,0.0,STEP05,IS_MID,False,0.4,0.4,0.4,0.0994340099940938,0.8974183725361603,-0.1309590097638471,0.8447518617203965,0.9468535494149788,False,False,12.049682955006432,False,True,True,True,False
B136,CAND05,0.0,STEP05,IS_SHARPE,False,0.4,0.4,0.4,0.0994340099940938,0.8974183725361603,-0.1309590097638471,0.8447518617203965,0.9468535494149788,False,False,12.049682955006432,False,True,True,True,False
B136,CAND05,0.0,STEP01,IS_MID,False,0.4,0.44,0.42000000000000004,0.10435407569642297,0.897937975632145,-0.1371313654286005,0.8452454255971411,0.9473984041775678,False,False,12.647647655177469,False,True,True,True,False
B136,CAND05,0.0,STEP01,IS_SHARPE,False,0.4,0.44,0.44,0.10926724416761258,0.898457206042094,-0.14326909370012997,0.8457390459202129,0.9479425257631451,False,False,13.24530867485296,False,True,True,True,True
B136,CAND05,0.0,EXACT,IS_MID,False,0.39905052947998043,0.440400948928833,0.4197257392044067,0.10428665265380221,0.8979308528344083,-0.13704695818754997,0.8452386569849206,0.9473909375313946,False,False,12.639449976260954,False,True,True,True,False
B136,CAND05,0.0,EXACT,IS_SHARPE,False,0.39905052947998043,0.440400948928833,0.440401,0.109365680769141,0.8984676128606918,-0.14339180210626046,0.845748943677104,0.9479534279358153,False,False,13.257288575893282,False,True,True,True,True
B136,CAND05,10.0,RECORD8,-,True,,,,,,,,,,,,,,,,
B136,CAND05,10.0,STEP25,-,True,,,,,,,,,,,,,,,,
B136,CAND05,10.0,STEP10,-,True,,,,,,,,,,,,,,,,
B136,CAND05,10.0,STEP05,-,True,,,,,,,,,,,,,,,,
B136,CAND05,10.0,STEP01,-,True,,,,,,,,,,,,,,,,
B136,CAND05,10.0,EXACT,-,True,,,,,,,,,,,,,,,,
B136,CAND05,25.0,RECORD8,-,True,,,,,,,,,,,,,,,,
B136,CAND05,25.0,STEP25,-,True,,,,,,,,,,,,,,,,
B136,CAND05,25.0,STEP10,-,True,,,,,,,,,,,,,,,,
B136,CAND05,25.0,STEP05,-,True,,,,,,,,,,,,,,,,
B136,CAND05,25.0,STEP01,-,True,,,,,,,,,,,,,,,,
B136,CAND05,25.0,EXACT,-,True,,,,,,,,,,,,,,,,
B136,CAND20_NOCAP,0.0,RECORD8,IS_MID,False,0.5,0.75,0.625,0.13478227750855232,1.0082347636993751,-0.2023004869519326,1.0693053239724424,0.9457353418406179,False,False,11.630857466625537,True,True,True,False,True
B136,CAND20_NOCAP,0.0,RECORD8,IS_SHARPE,False,0.5,0.75,0.75,0.1616220641882231,1.009405922070076,-0.23905011992705616,1.0700195985405498,0.9472833815845454,False,False,13.934640452537153,True,True,True,False,True
B136,CAND20_NOCAP,0.0,STEP25,IS_MID,False,0.5,0.75,0.625,0.13478227750855232,1.0082347636993751,-0.2023004869519326,1.0693053239724424,0.9457353418406179,False,False,11.630857466625537,True,True,True,False,True
B136,CAND20_NOCAP,0.0,STEP25,IS_SHARPE,False,0.5,0.75,0.75,0.1616220641882231,1.009405922070076,-0.23905011992705616,1.0700195985405498,0.9472833815845454,False,False,13.934640452537153,True,True,True,False,True
B136,CAND20_NOCAP,0.0,STEP10,IS_MID,False,0.5,0.7,0.6,0.12940259002414467,1.0079995652956932,-0.19480646180652472,1.069162607026855,0.9454235418625738,True,False,11.16990801095724,True,True,True,True,True
B136,CAND20_NOCAP,0.0,STEP10,IS_SHARPE,False,0.5,0.7,0.7,0.15089910769618786,1.0089384122904919,-0.22449365152605882,1.0697337267073617,0.9466663564237741,False,False,13.013051810125345,True,True,True,False,True
B136,CAND20_NOCAP,0.0,STEP05,IS_MID,False,0.5,0.75,0.625,0.13478227750855232,1.0082347636993751,-0.2023004869519326,1.0693053239724424,0.9457353418406179,False,False,11.630857466625537,True,True,True,False,True
B136,CAND20_NOCAP,0.0,STEP05,IS_SHARPE,False,0.5,0.75,0.75,0.1616220641882231,1.009405922070076,-0.23905011992705616,1.0700195985405498,0.9472833815845454,False,False,13.934640452537153,True,True,True,False,True
B136,CAND20_NOCAP,0.0,STEP01,IS_MID,False,0.49,0.77,0.63,0.1358578045092118,1.0082817640769373,-0.20379349374848843,1.069333871723603,0.9457976140917184,False,False,11.723029530959156,True,True,True,False,True
B136,CAND20_NOCAP,0.0,STEP01,IS_SHARPE,False,0.49,0.77,0.77,0.16590573788608864,1.0095925770384842,-0.24481956252825388,1.0701340206787946,0.9475293744377463,False,False,14.303362049023598,True,True,True,False,True
B136,CAND20_NOCAP,0.0,EXACT,IS_MID,False,0.4812146682739258,0.772443890975952,0.6268292796249388,0.13517578181107037,1.008251960580227,-0.20284693624110672,1.06931576815764,0.9457581279049441,False,False,11.664579574096003,True,True,True,False,True
B136,CAND20_NOCAP,0.0,EXACT,IS_SHARPE,False,0.4812146682739258,0.772443890975952,0.772444,0.16642897372274712,1.0096153727405368,-0.24552251369287936,1.0701480061913435,0.9475594027578027,False,False,14.348426005874977,True,True,True,False,True
B136,CAND20_NOCAP,10.0,RECORD8,IS_MID,False,0.6,0.75,0.675,0.1312469233530409,0.9222252416469485,-0.21806325780197355,0.9845055978041795,0.8584378306895553,False,False,12.552350519869337,True,True,True,False,True
B136,CAND20_NOCAP,10.0,RECORD8,IS_SHARPE,False,0.6,0.75,0.75,0.14555395523368042,0.9230386253346408,-0.2400479299131132,0.9851112179883814,0.8594075927759586,False,False,13.934640452537153,True,True,True,False,True
B136,CAND20_NOCAP,10.0,STEP25,IS_MID,False,0.75,0.75,0.75,0.14555395523368042,0.9230386253346408,-0.2400479299131132,0.9851112179883814,0.8594075927759586,False,False,13.934640452537153,True,True,True,False,True
B136,CAND20_NOCAP,10.0,STEP25,IS_SHARPE,False,0.75,0.75,0.75,0.14555395523368042,0.9230386253346408,-0.2400479299131132,0.9851112179883814,0.8594075927759586,False,False,13.934640452537153,True,True,True,False,True
B136,CAND20_NOCAP,10.0,STEP10,IS_MID,False,0.6,0.7,0.6499999999999999,0.12646004926893406,0.9219495125102984,-0.2106387378554896,0.9842995747047859,0.8581094024065052,False,False,12.091648395621455,True,True,True,False,True
B136,CAND20_NOCAP,10.0,STEP10,IS_SHARPE,False,0.6,0.7,0.7,0.13602509918423222,0.9224987266016067,-0.22543951172179033,0.9847094507932332,0.8587638844191148,False,False,13.013051810125345,True,True,True,False,True
B136,CAND20_NOCAP,10.0,STEP05,IS_MID,False,0.55,0.75,0.65,0.12646004926893406,0.9219495125102982,-0.2106387378554897,0.9842995747047857,0.8581094024065055,False,False,12.091648395621458,True,True,True,False,True
B136,CAND20_NOCAP,10.0,STEP05,IS_SHARPE,False,0.55,0.75,0.75,0.14555395523368042,0.9230386253346408,-0.2400479299131132,0.9851112179883814,0.8594075927759586,False,False,13.934640452537153,True,True,True,False,True
B136,CAND20_NOCAP,10.0,STEP01,IS_MID,False,0.53,0.75,0.64,0.12454294912557118,0.9218386650426087,-0.2076554231738862,0.9842166286636866,0.8579774416006342,False,False,11.907350563048462,True,True,True,False,True
B136,CAND20_NOCAP,10.0,STEP01,IS_SHARPE,False,0.53,0.75,0.75,0.14555395523368042,0.9230386253346408,-0.2400479299131132,0.9851112179883814,0.8594075927759586,False,False,13.934640452537153,True,True,True,False,True
B136,CAND20_NOCAP,10.0,EXACT,IS_MID,False,0.5275562019348146,0.7581302675476073,0.642843234741211,0.1250881578375882,0.9218702004747666,-0.20850444170067128,0.9842402207365792,0.8580149915447325,False,False,11.959753968532448,True,True,True,False,True
B136,CAND20_NOCAP,10.0,EXACT,IS_SHARPE,False,0.5275562019348146,0.7581302675476073,0.75813,0.14709975156434907,0.9231255961479645,-0.24240519886328848,0.985175810325189,0.8595113383045629,False,False,14.084519386179394,True,True,True,False,True
B136,CAND20_NOCAP,25.0,RECORD8,-,True,,,,,,,,,,,,,,,,
B136,CAND20_NOCAP,25.0,STEP25,-,True,,,,,,,,,,,,,,,,
B136,CAND20_NOCAP,25.0,STEP10,IS_MID,False,0.7,0.7,0.7,0.11406572912635227,0.7926481601981994,-0.2268567956784605,0.857108981411178,0.7265837800314854,False,False,13.013051810125345,False,False,True,False,True
B136,CAND20_NOCAP,25.0,STEP10,IS_SHARPE,False,0.7,0.7,0.7,0.11406572912635227,0.7926481601981994,-0.2268567956784605,0.857108981411178,0.7265837800314854,False,False,13.013051810125345,False,False,True,False,True
B136,CAND20_NOCAP,25.0,STEP05,IS_MID,False,0.65,0.7,0.675,0.11014688202128098,0.7923156360554002,-0.21944087885025165,0.856813313226834,0.7262332246223455,False,False,12.552350519869337,False,False,True,False,True
B136,CAND20_NOCAP,25.0,STEP05,IS_SHARPE,False,0.65,0.7,0.7,0.11406572912635227,0.7926481601981994,-0.2268567956784605,0.857108981411178,0.7265837800314854,False,False,13.013051810125345,False,False,True,False,True
B136,CAND20_NOCAP,25.0,STEP01,IS_MID,False,0.62,0.73,0.675,0.11014688202128098,0.7923156360554002,-0.21944087885025165,0.856813313226834,0.7262332246223455,False,False,12.552350519869337,False,False,True,False,True
B136,CAND20_NOCAP,25.0,STEP01,IS_SHARPE,False,0.62,0.73,0.73,0.11874859371470303,0.7930398175533396,-0.2356917711803581,0.8574567334061982,0.7269966240277905,False,False,13.565975491133578,False,False,True,False,True
B136,CAND20_NOCAP,25.0,EXACT,IS_MID,False,0.6175590934753419,0.7375616316070556,0.6775603625411988,0.11054890179330301,0.7923499300319478,-0.22020261265024188,0.8568438222288606,0.726269380098928,False,False,12.599532357000644,False,False,True,False,True
B136,CAND20_NOCAP,25.0,EXACT,IS_SHARPE,False,0.6175590934753419,0.7375616316070556,0.737562,0.11992553734775324,0.7931373851560606,-0.23790775181199764,0.8575434451439873,0.727099293079363,False,False,13.705362929053601,False,False,True,False,True
B136,EWELIG,0.0,RECORD8,IS_MID,False,0.75,0.85,0.8,0.12192987444584458,1.0920323192415053,-0.18448611816369342,1.2053167565955278,0.9674083250082824,True,False,9.05200951240911,True,True,True,True,True
B136,EWELIG,0.0,RECORD8,IS_SHARPE,False,0.75,0.85,0.85,0.12956351174686276,1.0916372008938735,-0.19547970156742278,1.204643564014749,0.9672934180227762,True,False,9.599719235893048,True,True,True,True,True
B136,EWELIG,0.0,STEP25,IS_MID,False,0.75,0.75,0.75,0.11429381745755274,1.092424608647068,-0.1734285469054503,1.2059849831610157,0.967522943202484,True,False,8.502310818586881,True,True,True,True,True
B136,EWELIG,0.0,STEP25,IS_SHARPE,False,0.75,0.75,0.75,0.11429381745755274,1.092424608647068,-0.1734285469054503,1.2059849831610157,0.967522943202484,True,False,8.502310818586881,True,True,True,True,True
B136,EWELIG,0.0,STEP10,IS_MID,False,0.7,0.9,0.8,0.12192987444584458,1.0920323192415053,-0.18448611816369342,1.2053167565955278,0.9674083250082824,True,False,9.05200951240911,True,True,True,True,True
B136,EWELIG,0.0,STEP10,IS_SHARPE,False,0.7,0.9,0.9,0.13719389921856262,1.0912392102289532,-0.20640913257222016,1.2039653414463176,0.9671782184597225,False,False,10.145480946529394,True,True,True,False,True
B136,EWELIG,0.0,STEP05,IS_MID,False,0.7,0.9,0.8,0.12192987444584458,1.0920323192415053,-0.18448611816369342,1.2053167565955278,0.9674083250082824,True,False,9.05200951240911,True,True,True,True,True
B136,EWELIG,0.0,STEP05,IS_SHARPE,False,0.7,0.9,0.9,0.13719389921856262,1.0912392102289532,-0.20640913257222016,1.2039653414463176,0.9671782184597225,False,False,10.145480946529394,True,True,True,False,True
B136,EWELIG,0.0,STEP01,IS_MID,False,0.67,0.91,0.79,0.12040283021362219,1.0921110020863622,-0.18227971766538187,1.2054507971978237,0.9674312716298686,True,False,8.942231145113672,True,True,True,True,True
B136,EWELIG,0.0,STEP01,IS_SHARPE,False,0.67,0.91,0.91,0.13871951306152241,1.0911592634511709,-0.20858730604379272,1.2038290874779527,0.9671551431021996,False,False,10.254400806323552,True,True,True,False,True
B136,EWELIG,0.0,EXACT,IS_MID,False,0.6688612365722657,0.910540519165039,0.7897008778686523,0.12035715151946502,1.092113353924987,-0.18221367993171633,1.2054548035944725,0.9674319578364845,True,False,8.938946206201518,True,True,True,True,True
B136,EWELIG,0.0,EXACT,IS_SHARPE,False,0.6688612365722657,0.910540519165039,0.910541,0.13880204397605556,1.0911549349954979,-0.20870507184780762,1.2038217103142377,0.9671538943867081,False,False,10.260291232679249,True,True,True,False,True
B136,EWELIG,10.0,RECORD8,IS_MID,False,0.75,0.85,0.8,0.11182016689072327,1.0102532215064555,-0.18788112113867472,1.1370166147656893,0.8697966867578001,True,False,9.05200951240911,True,True,True,True,True
B136,EWELIG,10.0,RECORD8,IS_SHARPE,False,0.75,0.85,0.85,0.11877202529599007,1.0100467499404644,-0.19878479733489696,1.1365300771280997,0.8698580908979131,True,False,9.599719235893048,True,True,True,True,True
B136,EWELIG,10.0,STEP25,IS_MID,False,0.75,0.75,0.75,0.1048601354934191,1.0104561113832475,-0.17688085212974558,1.1374973919796487,0.8697340120336048,False,False,8.502310818586881,True,True,True,True,False
B136,EWELIG,10.0,STEP25,IS_SHARPE,False,0.75,0.75,0.75,0.1048601354934191,1.0104561113832475,-0.17688085212974558,1.1374973919796487,0.8697340120336048,False,False,8.502310818586881,True,True,True,True,False
B136,EWELIG,10.0,STEP10,IS_MID,False,0.8,0.8,0.8,0.11182016689072327,1.0102532215064555,-0.18788112113867472,1.1370166147656893,0.8697966867578001,True,False,9.05200951240911,True,True,True,True,True
B136,EWELIG,10.0,STEP10,IS_SHARPE,False,0.8,0.8,0.8,0.11182016689072327,1.0102532215064555,-0.18788112113867472,1.1370166147656893,0.8697966867578001,True,False,9.05200951240911,True,True,True,True,True
B136,EWELIG,10.0,STEP05,IS_MID,False,0.75,0.85,0.8,0.11182016689072327,1.0102532215064555,-0.18788112113867472,1.1370166147656893,0.8697966867578001,True,False,9.05200951240911,True,True,True,True,True
B136,EWELIG,10.0,STEP05,IS_SHARPE,False,0.75,0.85,0.85,0.11877202529599007,1.0100467499404644,-0.19878479733489696,1.1365300771280997,0.8698580908979131,True,False,9.599719235893048,True,True,True,True,True
B136,EWELIG,10.0,STEP01,IS_MID,False,0.73,0.87,0.8,0.11182016689072327,1.0102532215064555,-0.18788112113867472,1.1370166147656893,0.8697966867578001,True,False,9.05200951240911,True,True,True,True,True
B136,EWELIG,10.0,STEP01,IS_SHARPE,False,0.73,0.87,0.87,0.12155029550918073,1.0099631111707084,-0.2031193172775274,1.1363337643228815,0.8698822940076315,False,False,9.818256945996412,True,True,True,False,True
B136,EWELIG,10.0,EXACT,IS_MID,False,0.7229986934661866,0.8738013624420166,0.7984000279541016,0.1115975719805462,1.0102597682549899,-0.18753061698495688,1.1370320854350575,0.8697947021948589,True,False,9.034450523794781,True,True,True,True,True
B136,EWELIG,10.0,EXACT,IS_SHARPE,False,0.7229986934661866,0.8738013624420166,0.873801,0.12207813911234,1.0099471498012738,-0.20394135486137044,1.1362963440278608,0.8698868765958018,False,False,9.859754673694434,True,True,True,False,True
B136,EWELIG,25.0,RECORD8,-,True,,,,,,,,,,,,,,,,
B136,EWELIG,25.0,STEP25,-,True,,,,,,,,,,,,,,,,
B136,EWELIG,25.0,STEP10,-,True,,,,,,,,,,,,,,,,
B136,EWELIG,25.0,STEP05,-,True,,,,,,,,,,,,,,,,
B136,EWELIG,25.0,STEP01,-,True,,,,,,,,,,,,,,,,
B136,EWELIG,25.0,EXACT,IS_MID,False,0.823372989654541,0.8236118349304197,0.8234924122924803,0.09961801834436002,0.8873468298239086,-0.19872188339349006,1.0342637715534224,0.723115893320654,False,False,9.309594842544652,True,False,True,True,False
B136,EWELIG,25.0,EXACT,IS_SHARPE,False,0.823372989654541,0.8236118349304197,0.823612,0.09963225245457763,0.8873470159044548,-0.19874862948947192,1.0342632799287583,0.7231166761177281,False,False,9.310904957075268,True,False,True,True,False
B136,SPYBH,0.0,RECORD8,-,True,,,,,,,,,,,,,,,,
B136,SPYBH,0.0,STEP25,-,True,,,,,,,,,,,,,,,,
B136,SPYBH,0.0,STEP10,-,True,,,,,,,,,,,,,,,,
B136,SPYBH,0.0,STEP05,-,True,,,,,,,,,,,,,,,,
B136,SPYBH,0.0,STEP01,-,True,,,,,,,,,,,,,,,,
B136,SPYBH,0.0,EXACT,-,True,,,,,,,,,,,,,,,,
B136,SPYBH,10.0,RECORD8,-,True,,,,,,,,,,,,,,,,
B136,SPYBH,10.0,STEP25,-,True,,,,,,,,,,,,,,,,
B136,SPYBH,10.0,STEP10,-,True,,,,,,,,,,,,,,,,
B136,SPYBH,10.0,STEP05,-,True,,,,,,,,,,,,,,,,
B136,SPYBH,10.0,STEP01,-,True,,,,,,,,,,,,,,,,
B136,SPYBH,10.0,EXACT,-,True,,,,,,,,,,,,,,,,
B136,SPYBH,25.0,RECORD8,-,True,,,,,,,,,,,,,,,,
B136,SPYBH,25.0,STEP25,-,True,,,,,,,,,,,,,,,,
B136,SPYBH,25.0,STEP10,-,True,,,,,,,,,,,,,,,,
B136,SPYBH,25.0,STEP05,-,True,,,,,,,,,,,,,,,,
B136,SPYBH,25.0,STEP01,-,True,,,,,,,,,,,,,,,,
B136,SPYBH,25.0,EXACT,-,True,,,,,,,,,,,,,,,,
SMALL,BAND03,0.0,RECORD8,-,True,,,,,,,,,,,,,,,,
SMALL,BAND03,0.0,STEP25,-,True,,,,,,,,,,,,,,,,
SMALL,BAND03,0.0,STEP10,-,True,,,,,,,,,,,,,,,,
SMALL,BAND03,0.0,STEP05,-,True,,,,,,,,,,,,,,,,
SMALL,BAND03,0.0,STEP01,-,True,,,,,,,,,,,,,,,,
SMALL,BAND03,0.0,EXACT,-,True,,,,,,,,,,,,,,,,
SMALL,BAND03,10.0,RECORD8,-,True,,,,,,,,,,,,,,,,
SMALL,BAND03,10.0,STEP25,-,True,,,,,,,,,,,,,,,,
SMALL,BAND03,10.0,STEP10,-,True,,,,,,,,,,,,,,,,
SMALL,BAND03,10.0,STEP05,-,True,,,,,,,,,,,,,,,,
SMALL,BAND03,10.0,STEP01,-,True,,,,,,,,,,,,,,,,
SMALL,BAND03,10.0,EXACT,-,True,,,,,,,,,,,,,,,,
SMALL,BAND03,25.0,RECORD8,-,True,,,,,,,,,,,,,,,,
SMALL,BAND03,25.0,STEP25,-,True,,,,,,,,,,,,,,,,
SMALL,BAND03,25.0,STEP10,-,True,,,,,,,,,,,,,,,,
SMALL,BAND03,25.0,STEP05,-,True,,,,,,,,,,,,,,,,
SMALL,BAND03,25.0,STEP01,-,True,,,,,,,,,,,,,,,,
SMALL,BAND03,25.0,EXACT,-,True,,,,,,,,,,,,,,,,
SMALL,BAND08,0.0,RECORD8,-,True,,,,,,,,,,,,,,,,
SMALL,BAND08,0.0,STEP25,-,True,,,,,,,,,,,,,,,,
SMALL,BAND08,0.0,STEP10,-,True,,,,,,,,,,,,,,,,
SMALL,BAND08,0.0,STEP05,-,True,,,,,,,,,,,,,,,,
SMALL,BAND08,0.0,STEP01,-,True,,,,,,,,,,,,,,,,
SMALL,BAND08,0.0,EXACT,-,True,,,,,,,,,,,,,,,,
SMALL,BAND08,10.0,RECORD8,-,True,,,,,,,,,,,,,,,,
SMALL,BAND08,10.0,STEP25,-,True,,,,,,,,,,,,,,,,
SMALL,BAND08,10.0,STEP10,-,True,,,,,,,,,,,,,,,,
SMALL,BAND08,10.0,STEP05,-,True,,,,,,,,,,,,,,,,
SMALL,BAND08,10.0,STEP01,-,True,,,,,,,,,,,,,,,,
SMALL,BAND08,10.0,EXACT,-,True,,,,,,,,,,,,,,,,
SMALL,BAND08,25.0,RECORD8,-,True,,,,,,,,,,,,,,,,
SMALL,BAND08,25.0,STEP25,-,True,,,,,,,,,,,,,,,,
SMALL,BAND08,25.0,STEP10,-,True,,,,,,,,,,,,,,,,
SMALL,BAND08,25.0,STEP05,-,True,,,,,,,,,,,,,,,,
SMALL,BAND08,25.0,STEP01,-,True,,,,,,,,,,,,,,,,
SMALL,BAND08,25.0,EXACT,-,True,,,,,,,,,,,,,,,,
SMALL,BAND03_M,0.0,RECORD8,IS_MID,False,1.0,1.0,1.0,0.05661136596597194,0.617635090654296,-0.21648787711987671,0.9560163281078459,0.2602598188065103,False,False,2.203557542719909,False,False,True,False,False
SMALL,BAND03_M,0.0,RECORD8,IS_SHARPE,False,1.0,1.0,1.0,0.05661136596597194,0.617635090654296,-0.21648787711987671,0.9560163281078459,0.2602598188065103,False,False,2.203557542719909,False,False,True,False,False
SMALL,BAND03_M,0.0,STEP25,IS_MID,False,1.0,1.0,1.0,0.05661136596597194,0.617635090654296,-0.21648787711987671,0.9560163281078459,0.2602598188065103,False,False,2.203557542719909,False,False,True,False,False
SMALL,BAND03_M,0.0,STEP25,IS_SHARPE,False,1.0,1.0,1.0,0.05661136596597194,0.617635090654296,-0.21648787711987671,0.9560163281078459,0.2602598188065103,False,False,2.203557542719909,False,False,True,False,False
SMALL,BAND03_M,0.0,STEP10,IS_MID,False,1.0,1.0,1.0,0.05661136596597194,0.617635090654296,-0.21648787711987671,0.9560163281078459,0.2602598188065103,False,False,2.203557542719909,False,False,True,False,False
SMALL,BAND03_M,0.0,STEP10,IS_SHARPE,False,1.0,1.0,1.0,0.05661136596597194,0.617635090654296,-0.21648787711987671,0.9560163281078459,0.2602598188065103,False,False,2.203557542719909,False,False,True,False,False
SMALL,BAND03_M,0.0,STEP05,IS_MID,False,1.0,1.0,1.0,0.05661136596597194,0.617635090654296,-0.21648787711987671,0.9560163281078459,0.2602598188065103,False,False,2.203557542719909,False,False,True,False,False
SMALL,BAND03_M,0.0,STEP05,IS_SHARPE,False,1.0,1.0,1.0,0.05661136596597194,0.617635090654296,-0.21648787711987671,0.9560163281078459,0.2602598188065103,False,False,2.203557542719909,False,False,True,False,False
SMALL,BAND03_M,0.0,STEP01,IS_MID,False,0.97,1.0,0.985,0.055803162737896095,0.6175341322349772,-0.21349562018275403,0.9559475157832409,0.26007139901400744,False,False,2.1706642402807605,False,False,True,False,False
SMALL,BAND03_M,0.0,STEP01,IS_SHARPE,False,0.97,1.0,1.0,0.05661136596597194,0.617635090654296,-0.21648787711987671,0.9560163281078459,0.2602598188065103,False,False,2.203557542719909,False,False,True,False,False
SMALL,BAND03_M,0.0,EXACT,IS_MID,False,0.9688058376312255,1.0,0.9844029188156127,0.055770964790221145,0.6175301104002815,-0.21337635535238286,0.9559447605846304,0.2600639038774469,False,False,2.1693549899124855,False,False,True,False,False
SMALL,BAND03_M,0.0,EXACT,IS_SHARPE,False,0.9688058376312255,1.0,1.0,0.05661136596597194,0.617635090654296,-0.21648787711987671,0.9560163281078459,0.2602598188065103,False,False,2.203557542719909,False,False,True,False,False
SMALL,BAND03_M,10.0,RECORD8,IS_MID,False,1.0,1.0,1.0,0.05428771778514374,0.5949577666101954,-0.21938477048525984,0.9349781414080296,0.2360535474602213,False,False,2.203557542719909,False,False,True,False,False
SMALL,BAND03_M,10.0,RECORD8,IS_SHARPE,False,1.0,1.0,1.0,0.05428771778514374,0.5949577666101954,-0.21938477048525984,0.9349781414080296,0.2360535474602213,False,False,2.203557542719909,False,False,True,False,False
SMALL,BAND03_M,10.0,STEP25,IS_MID,False,1.0,1.0,1.0,0.05428771778514374,0.5949577666101954,-0.21938477048525984,0.9349781414080296,0.2360535474602213,False,False,2.203557542719909,False,False,True,False,False
SMALL,BAND03_M,10.0,STEP25,IS_SHARPE,False,1.0,1.0,1.0,0.05428771778514374,0.5949577666101954,-0.21938477048525984,0.9349781414080296,0.2360535474602213,False,False,2.203557542719909,False,False,True,False,False
SMALL,BAND03_M,10.0,STEP10,IS_MID,False,1.0,1.0,1.0,0.05428771778514374,0.5949577666101954,-0.21938477048525984,0.9349781414080296,0.2360535474602213,False,False,2.203557542719909,False,False,True,False,False
SMALL,BAND03_M,10.0,STEP10,IS_SHARPE,False,1.0,1.0,1.0,0.05428771778514374,0.5949577666101954,-0.21938477048525984,0.9349781414080296,0.2360535474602213,False,False,2.203557542719909,False,False,True,False,False
SMALL,BAND03_M,10.0,STEP05,IS_MID,False,1.0,1.0,1.0,0.05428771778514374,0.5949577666101954,-0.21938477048525984,0.9349781414080296,0.2360535474602213,False,False,2.203557542719909,False,False,True,False,False
