arm,cell,beta,q,k,draw,panel_vol,breadth_IS,breadth_full
MATCH,q0.00/UNM,,0.0,30,5,0.2477281336542903,0.7576923076923078,0.7226976365118174
MATCH,q0.00/UNM,,0.0,30,6,0.25006267019980477,0.7563034188034189,0.7207416462917685
MATCH,q0.00/UNM,,0.0,30,7,0.2487801747568653,0.755982905982906,0.7200081499592502
MATCH,q0.00/UNM,,0.0,30,8,0.24565126245728353,0.7564102564102565,0.7310920945395273
MATCH,q0.00/UNM,,0.0,30,9,0.24549115248842987,0.7626068376068376,0.7307660961695192
MATCH,q0.00/UNM,,0.0,30,10,0.24842006443379486,0.7616452991452991,0.73480032599837
MATCH,q0.00/UNM,,0.0,30,11,0.24502294769707944,0.7511752136752137,0.719519152404238
MATCH,q0.00/UNM,,0.0,30,12,0.24466285567430054,0.7443376068376069,0.7180929095354522
MATCH,q0.00/UNM,,0.0,30,13,0.24768231522275252,0.7596153846153846,0.7199674001629991
MATCH,q0.00/UNM,,0.0,30,14,0.24532704425109123,0.7604700854700855,0.7216381418092909
MATCH,q0.00/UNM,,0.0,30,15,0.2496556238936961,0.7467948717948718,0.7123879380603098
MATCH,q0.50/UNM,,0.5,20,0,0.25080829683608485,0.7326923076923076,0.648960880195599
MATCH,q0.50/UNM,,0.5,20,1,0.2584061955979064,0.7625,0.6806234718826406
MATCH,q0.50/UNM,,0.5,20,2,0.2597764824433359,0.7201923076923077,0.6747555012224938
MATCH,q0.50/UNM,,0.5,20,3,0.25277951445994734,0.7381410256410256,0.6538508557457213
MATCH,q0.50/UNM,,0.5,20,4,0.25239745576907474,0.7459935897435896,0.6742665036674816
MATCH,q0.50/UNM,,0.5,20,5,0.2508784539088554,0.7522435897435897,0.6827017114914425
MATCH,q0.50/UNM,,0.5,20,6,0.26019624754253473,0.6858974358974359,0.6504889975550122
MATCH,q0.50/UNM,,0.5,20,7,0.2494726686225091,0.7448717948717949,0.6687041564792177
MATCH,q0.50/UNM,,0.5,20,8,0.2489690954578196,0.722275641025641,0.6456601466992665
MATCH,q0.50/UNM,,0.5,20,9,0.2505410412628143,0.7607371794871793,0.6878973105134475
MATCH,q0.50/UNM,,0.5,20,10,0.25032383962376753,0.768429487179487,0.6806234718826406
MATCH,q0.50/UNM,,0.5,20,11,0.2536870529292527,0.7442307692307691,0.6643643031784842
MATCH,q0.50/UNM,,0.5,20,12,0.25879964816216233,0.7533653846153846,0.6856356968215158
MATCH,q0.50/UNM,,0.5,20,13,0.2525662175673706,0.7637820512820512,0.6674816625916871
MATCH,q0.50/UNM,,0.5,20,14,0.25695171349483964,0.7475961538461537,0.6428484107579462
MATCH,q0.50/UNM,,0.5,20,15,0.24097062513035863,0.7741987179487179,0.67940097799511
MATCH,q0.50/UNM,,0.5,30,0,0.2533163600110467,0.7129273504273504,0.6538304808475958
MATCH,q0.50/UNM,,0.5,30,1,0.2500605839808394,0.7651709401709401,0.675876120619397
MATCH,q0.50/UNM,,0.5,30,2,0.25283188780484434,0.7409188034188036,0.6681336593317033
MATCH,q0.50/UNM,,0.5,30,3,0.25458569676202036,0.6895299145299144,0.6492665036674816
MATCH,q0.50/UNM,,0.5,30,4,0.25413480134411875,0.7426282051282052,0.6757538712306438
MATCH,q0.50/UNM,,0.5,30,5,0.2529229704686495,0.7334401709401709,0.6361450692746536
MATCH,q0.50/UNM,,0.5,30,6,0.2518969544103347,0.7436965811965811,0.6656886715566422
MATCH,q0.50/UNM,,0.5,30,7,0.25328796298929257,0.7020299145299146,0.6498777506112469
MATCH,q0.50/UNM,,0.5,30,8,0.25232316158425716,0.751068376068376,0.6561124694376529
MATCH,q0.50/UNM,,0.5,30,9,0.24825525719856964,0.7012820512820513,0.654319478402608
MATCH,q0.50/UNM,,0.5,30,10,0.244860545102162,0.7423076923076923,0.6751018744906275
MATCH,q0.50/UNM,,0.5,30,11,0.259567533259541,0.7349358974358974,0.674083129584352
MATCH,q0.50/UNM,,0.5,30,12,0.24891273022222551,0.771153846153846,0.6901792991035045
MATCH,q0.50/UNM,,0.5,30,13,0.25543763696707783,0.7462606837606837,0.6682966585167074
MATCH,q0.50/UNM,,0.5,30,14,0.25662169989879924,0.7272435897435898,0.6510594947025264
MATCH,q0.50/UNM,,0.5,30,15,0.24425286483746417,0.7545940170940171,0.6647921760391198
MATCH,q1.00/UNM,,1.0,20,0,0.2584672724245084,0.7041666666666667,0.6024449877750612
MATCH,q1.00/UNM,,1.0,20,1,0.25944817159966316,0.7426282051282052,0.6122249388753056
MATCH,q1.00/UNM,,1.0,20,2,0.26653970547682837,0.7474358974358976,0.6322127139364303
MATCH,q1.00/UNM,,1.0,20,3,0.25093845586163344,0.6889423076923078,0.6026283618581907
MATCH,q1.00/UNM,,1.0,20,4,0.2502299907982263,0.7262820512820514,0.5958435207823961
MATCH,q1.00/UNM,,1.0,20,5,0.24952847530854588,0.7586538461538462,0.6322127139364303
MATCH,q1.00/UNM,,1.0,20,6,0.2622393521849581,0.7182692307692308,0.6284841075794622
MATCH,q1.00/UNM,,1.0,20,7,0.25654143595569556,0.7487179487179487,0.6315403422982885
MATCH,q1.00/UNM,,1.0,20,8,0.2566562678807919,0.713621794871795,0.5966992665036674
MATCH,q1.00/UNM,,1.0,20,9,0.2642220984946292,0.7000000000000001,0.6247555012224939
MATCH,q1.00/UNM,,1.0,20,10,0.24625486943671002,0.6794871794871795,0.5702933985330073
MATCH,q1.00/UNM,,1.0,20,11,0.25304060050322413,0.7400641025641026,0.6279339853300734
MATCH,q1.00/UNM,,1.0,20,12,0.25953715125021193,0.7540064102564102,0.6580684596577017
MATCH,q1.00/UNM,,1.0,20,13,0.2594767881644688,0.7310897435897435,0.6345354523227383
MATCH,q1.00/UNM,,1.0,20,14,0.2592093287254663,0.7084935897435898,0.6155256723716381
MATCH,q1.00/UNM,,1.0,20,15,0.2668892914013217,0.6741987179487179,0.5995721271393644
MATCH,q1.00/UNM,,1.0,30,0,0.2588740737903239,0.7030982905982905,0.6161776691116544
MATCH,q1.00/UNM,,1.0,30,1,0.25926093281535073,0.7194444444444444,0.6149551752241238
MATCH,q1.00/UNM,,1.0,30,2,0.2620982736579283,0.7325854700854701,0.6278728606356968
MATCH,q1.00/UNM,,1.0,30,3,0.2517227522932355,0.7428418803418803,0.6308883455582722
MATCH,q1.00/UNM,,1.0,30,4,0.2555395964845599,0.7135683760683762,0.6104726976365118
MATCH,q1.00/UNM,,1.0,30,5,0.2589164331141442,0.6913461538461539,0.6134474327628362
MATCH,q1.00/UNM,,1.0,30,6,0.26240425032697096,0.7094017094017093,0.5975142624286878
MATCH,q1.00/UNM,,1.0,30,7,0.26299868858754755,0.7295940170940172,0.6179706601466993
MATCH,q1.00/UNM,,1.0,30,8,0.2590683009228362,0.7053418803418804,0.6041157294213529
MATCH,q1.00/UNM,,1.0,30,9,0.25382908974835405,0.7160256410256409,0.612876935615322
MATCH,q1.00/UNM,,1.0,30,10,0.26028228094413064,0.7253205128205129,0.6249388753056235
MATCH,q1.00/UNM,,1.0,30,11,0.26505517980011334,0.7119658119658118,0.617359413202934
MATCH,q1.00/UNM,,1.0,30,12,0.25445208030018035,0.6981837606837605,0.604319478402608
MATCH,q1.00/UNM,,1.0,30,13,0.2588065215173426,0.714636752136752,0.6298696006519967
MATCH,q1.00/UNM,,1.0,30,14,0.26264746569900166,0.7016025641025642,0.5867155664221679
MATCH,q1.00/UNM,,1.0,30,15,0.2600740618053947,0.7289529914529915,0.6068867155664222
MATCH,q0.00/b0.20,0.2,0.0,20,0,0.25117493458802237,0.7455128205128204,0.7059290953545232
MATCH,q0.00/b0.20,0.2,0.0,20,1,0.23946109199699528,0.7616987179487179,0.7093520782396088
MATCH,q0.00/b0.20,0.2,0.0,20,2,0.24360647098603047,0.7677884615384614,0.7328850855745721
MATCH,q0.00/b0.20,0.2,0.0,20,3,0.25372916478800006,0.7307692307692306,0.7001833740831296
MATCH,q0.00/b0.20,0.2,0.0,20,4,0.24639456816964525,0.7269230769230768,0.7161369193154035
MATCH,q0.00/b0.20,0.2,0.0,20,5,0.2437946187266788,0.7559294871794872,0.7056234718826406
MATCH,q0.00/b0.20,0.2,0.0,20,6,0.2435945672936044,0.7633012820512819,0.7012836185819071
MATCH,q0.00/b0.20,0.2,0.0,20,7,0.25101027187101027,0.7325320512820512,0.7179706601466993
MATCH,q0.00/b0.20,0.2,0.0,20,8,0.2474498107497875,0.7674679487179485,0.7257946210268948
MATCH,q0.00/b0.20,0.2,0.0,20,9,0.2468537083705386,0.7501602564102564,0.7235330073349633
MATCH,q0.00/b0.20,0.2,0.0,20,10,0.25061444081647266,0.7721153846153845,0.7214547677261614
MATCH,q0.00/b0.20,0.2,0.0,20,11,0.252019127506517,0.7423076923076921,0.715281173594132
MATCH,q0.00/b0.20,0.2,0.0,20,12,0.24958704232691567,0.7719551282051281,0.7155867970660147
MATCH,q0.00/b0.20,0.2,0.0,20,13,0.25252293137369347,0.7266025641025641,0.6984107579462103
MATCH,q0.00/b0.20,0.2,0.0,20,14,0.24197369307948166,0.7756410256410255,0.7316625916870415
MATCH,q0.00/b0.20,0.2,0.0,20,15,0.24770825413930758,0.7767628205128204,0.7232885085574572
MATCH,q0.00/b0.20,0.2,0.0,30,0,0.24568028828972815,0.7689102564102565,0.7317440912795435
MATCH,q0.00/b0.20,0.2,0.0,30,1,0.2481609948709808,0.7574786324786323,0.7200488997555012
MATCH,q0.00/b0.20,0.2,0.0,30,2,0.25123224312436265,0.7648504273504273,0.7247351263243684
MATCH,q0.00/b0.20,0.2,0.0,30,3,0.246428923941567,0.7479700854700853,0.7209453952730236
MATCH,q0.00/b0.20,0.2,0.0,30,4,0.24789116338089104,0.7497863247863247,0.7123879380603098
MATCH,q0.00/b0.20,0.2,0.0,30,5,0.24589569109070913,0.747542735042735,0.7178484107579463
MATCH,q0.00/b0.20,0.2,0.0,30,6,0.24825441646098173,0.7555555555555554,0.7229421352893236
MATCH,q0.00/b0.20,0.2,0.0,30,7,0.2476925002974348,0.7506410256410255,0.723879380603097
MATCH,q0.00/b0.20,0.2,0.0,30,8,0.2499489229405463,0.7654914529914528,0.7291361043194784
MATCH,q0.00/b0.20,0.2,0.0,30,9,0.24783475716371745,0.7565170940170939,0.7139364303178485
MATCH,q0.00/b0.20,0.2,0.0,30,10,0.24359210047366,0.7623931623931622,0.7216381418092909
MATCH,q0.00/b0.20,0.2,0.0,30,11,0.24592005512155912,0.7651709401709401,0.7276283618581907
MATCH,q0.00/b0.20,0.2,0.0,30,12,0.24455364240373417,0.7554487179487178,0.7245313773431133
MATCH,q0.00/b0.20,0.2,0.0,30,13,0.24517574137975204,0.7533119658119657,0.719682151589242
MATCH,q0.00/b0.20,0.2,0.0,30,14,0.24970787591664,0.7447649572649572,0.708475957620212
MATCH,q0.00/b0.20,0.2,0.0,30,15,0.24773778514441902,0.7549145299145298,0.7199674001629991
MATCH,q0.50/b0.20,0.2,0.5,20,0,0.25375517646387974,0.7270833333333333,0.6652200488997555
MATCH,q0.50/b0.20,0.2,0.5,20,1,0.2617474300681822,0.7431089743589743,0.6654645476772616
MATCH,q0.50/b0.20,0.2,0.5,20,2,0.24516588468439998,0.7384615384615384,0.6359413202933986
MATCH,q0.50/b0.20,0.2,0.5,20,3,0.253373009334123,0.7458333333333333,0.6800122249388754
MATCH,q0.50/b0.20,0.2,0.5,20,4,0.24789195721530238,0.7628205128205128,0.6799511002444988
MATCH,q0.50/b0.20,0.2,0.5,20,5,0.25640612995464046,0.735576923076923,0.671760391198044
MATCH,q0.50/b0.20,0.2,0.5,20,6,0.25892817303950827,0.7596153846153845,0.6797677261613692
MATCH,q0.50/b0.20,0.2,0.5,20,7,0.2594754230322226,0.7421474358974358,0.6580684596577017
MATCH,q0.50/b0.20,0.2,0.5,20,8,0.254990656970283,0.7674679487179488,0.6748166259168704
MATCH,q0.50/b0.20,0.2,0.5,20,9,0.2598850764414859,0.74375,0.6883863080684597
MATCH,q0.50/b0.20,0.2,0.5,20,10,0.26003757695284324,0.7689102564102563,0.6768337408312959
MATCH,q0.50/b0.20,0.2,0.5,20,11,0.24860988407166945,0.7623397435897434,0.6869804400977995
MATCH,q0.50/b0.20,0.2,0.5,20,12,0.24628958729833283,0.7355769230769231,0.6798288508557457
MATCH,q0.50/b0.20,0.2,0.5,20,13,0.26005724990656703,0.7612179487179487,0.6761613691931541
MATCH,q0.50/b0.20,0.2,0.5,20,14,0.2575104967666165,0.7636217948717949,0.66619804400978
MATCH,q0.50/b0.20,0.2,0.5,20,15,0.25770925317847165,0.7405448717948716,0.664242053789731
MATCH,q0.50/b0.20,0.2,0.5,30,0,0.24949343827338785,0.7428418803418804,0.6528117359413202
MATCH,q0.50/b0.20,0.2,0.5,30,1,0.2495107259420979,0.7459401709401708,0.6666259168704156
MATCH,q0.50/b0.20,0.2,0.5,30,2,0.25156410339940016,0.7373931623931624,0.6578647106764467
MATCH,q0.50/b0.20,0.2,0.5,30,3,0.2597628006908741,0.7473290598290597,0.6606764466177669
MATCH,q0.50/b0.20,0.2,0.5,30,4,0.25409959448823316,0.7462606837606837,0.675876120619397
MATCH,q0.50/b0.20,0.2,0.5,30,5,0.2546007824538258,0.7376068376068374,0.6872045639771802
MATCH,q0.50/b0.20,0.2,0.5,30,6,0.24955623231163118,0.7439102564102565,0.6570497147514263
MATCH,q0.50/b0.20,0.2,0.5,30,7,0.2536126136260911,0.7643162393162392,0.6784841075794621
MATCH,q0.50/b0.20,0.2,0.5,30,8,0.2596924141970912,0.7498931623931624,0.6793398533007335
MATCH,q0.50/b0.20,0.2,0.5,30,9,0.25315809134621936,0.7351495726495726,0.6706193969030155
MATCH,q0.50/b0.20,0.2,0.5,30,10,0.2568896649534586,0.7436965811965812,0.6594539527302364
MATCH,q0.50/b0.20,0.2,0.5,30,11,0.26026875593329096,0.7399572649572649,0.6684596577017116
MATCH,q0.50/b0.20,0.2,0.5,30,12,0.25385522828894086,0.7620726495726495,0.6866748166259169
MATCH,q0.50/b0.20,0.2,0.5,30,13,0.25611444766361974,0.7366452991452992,0.6618581907090465
MATCH,q0.50/b0.20,0.2,0.5,30,14,0.2510540840792331,0.7622863247863247,0.6633659331703342
MATCH,q0.50/b0.20,0.2,0.5,30,15,0.25445452688419024,0.7455128205128205,0.662876935615322
MATCH,q1.00/b0.20,0.2,1.0,20,0,0.2605989491438347,0.7560897435897436,0.6351466992665037
MATCH,q1.00/b0.20,0.2,1.0,20,1,0.261131298089238,0.736698717948718,0.6247555012224939
MATCH,q1.00/b0.20,0.2,1.0,20,2,0.2626356065707384,0.7474358974358974,0.6167481662591687
MATCH,q1.00/b0.20,0.2,1.0,20,3,0.25791882710300307,0.7532051282051282,0.6218215158924205
MATCH,q1.00/b0.20,0.2,1.0,20,4,0.25261068203635395,0.7442307692307693,0.6058679706601466
MATCH,q1.00/b0.20,0.2,1.0,20,5,0.25556932261877463,0.7516025641025642,0.6269559902200489
MATCH,q1.00/b0.20,0.2,1.0,20,6,0.2589766434592834,0.7350961538461539,0.6395476772616137
MATCH,q1.00/b0.20,0.2,1.0,20,7,0.2661445114931786,0.7256410256410256,0.6150366748166259
MATCH,q1.00/b0.20,0.2,1.0,20,8,0.25949815490031075,0.7307692307692308,0.6361246943765282
MATCH,q1.00/b0.20,0.2,1.0,20,9,0.2580896474351683,0.7504807692307691,0.6368581907090465
MATCH,q1.00/b0.20,0.2,1.0,20,10,0.260802306289725,0.7334935897435897,0.6349022004889975
MATCH,q1.00/b0.20,0.2,1.0,20,11,0.2542496027242117,0.7115384615384616,0.6160757946210269
MATCH,q1.00/b0.20,0.2,1.0,20,12,0.2569346567033223,0.7685897435897436,0.6365525672371638
MATCH,q1.00/b0.20,0.2,1.0,20,13,0.2599534474982038,0.7347756410256411,0.6343520782396088
MATCH,q1.00/b0.20,0.2,1.0,20,14,0.26107488037770843,0.7259615384615385,0.597799511002445
MATCH,q1.00/b0.20,0.2,1.0,20,15,0.2578961596222731,0.7459935897435896,0.6119804400977995
MATCH,q1.00/b0.20,0.2,1.0,30,0,0.2595489840674899,0.7201923076923079,0.6055827220863895
MATCH,q1.00/b0.20,0.2,1.0,30,1,0.259843929444074,0.7466880341880342,0.6356560717196413
MATCH,q1.00/b0.20,0.2,1.0,30,2,0.2618456890349003,0.7322649572649573,0.6424612876935616
MATCH,q1.00/b0.20,0.2,1.0,30,3,0.26129746012503047,0.7454059829059827,0.6341890790546046
MATCH,q1.00/b0.20,0.2,1.0,30,4,0.2619565084250119,0.7247863247863248,0.6021189894050529
MATCH,q1.00/b0.20,0.2,1.0,30,5,0.2625613550723506,0.7392094017094017,0.6289731051344742
MATCH,q1.00/b0.20,0.2,1.0,30,6,0.26696695039711804,0.7261752136752138,0.6234718826405868
MATCH,q1.00/b0.20,0.2,1.0,30,7,0.26495518308447613,0.7245726495726497,0.6139364303178484
MATCH,q1.00/b0.20,0.2,1.0,30,8,0.2590854177103697,0.7383547008547008,0.6027302363488183
MATCH,q1.00/b0.20,0.2,1.0,30,9,0.26190611275772124,0.7356837606837607,0.6187449062754686
MATCH,q1.00/b0.20,0.2,1.0,30,10,0.25530714823803274,0.7467948717948717,0.6291361043194784
MATCH,q1.00/b0.20,0.2,1.0,30,11,0.2630031410482045,0.726602564102564,0.6364303178484108
MATCH,q1.00/b0.20,0.2,1.0,30,12,0.25818727741412806,0.7430555555555554,0.6233088834555827
MATCH,q1.00/b0.20,0.2,1.0,30,13,0.26116368264049195,0.7266025641025641,0.615281173594132
MATCH,q1.00/b0.20,0.2,1.0,30,14,0.2590354319086558,0.7411324786324784,0.6344335778321109
MATCH,q1.00/b0.20,0.2,1.0,30,15,0.26065569717553716,0.7330128205128205,0.6228198859005705
MATCH,q0.00/b0.12,0.12,0.0,20,0,0.25346202243097504,0.7533653846153847,0.7275672371638142
MATCH,q0.00/b0.12,0.12,0.0,20,1,0.25181080975400044,0.7296474358974357,0.7170537897310514
MATCH,q0.00/b0.12,0.12,0.0,20,2,0.24967213035367536,0.7573717948717948,0.7209657701711492
MATCH,q0.00/b0.12,0.12,0.0,20,3,0.25262726853115636,0.7556089743589742,0.7305012224938875
MATCH,q0.00/b0.12,0.12,0.0,20,4,0.2461673479562294,0.7501602564102564,0.7218215158924205
MATCH,q0.00/b0.12,0.12,0.0,20,5,0.247077535782052,0.7467948717948717,0.7147921760391198
MATCH,q0.00/b0.12,0.12,0.0,20,6,0.2514203675012645,0.7471153846153846,0.7140586797066015
MATCH,q0.00/b0.12,0.12,0.0,20,7,0.2496888058694263,0.7399038461538461,0.7147310513447434
MATCH,q0.00/b0.12,0.12,0.0,20,8,0.24941187186750677,0.7397435897435897,0.7209657701711492
MATCH,q0.00/b0.12,0.12,0.0,20,9,0.25010161829601946,0.737980769230769,0.7224327628361858
MATCH,q0.00/b0.12,0.12,0.0,20,10,0.24808145843946164,0.75,0.7207212713936431
MATCH,q0.00/b0.12,0.12,0.0,20,11,0.2504269983396774,0.7373397435897435,0.7208435207823961
MATCH,q0.00/b0.12,0.12,0.0,20,12,0.2570958003865392,0.7378205128205128,0.7147310513447434
MATCH,q0.00/b0.12,0.12,0.0,20,13,0.24640992851220278,0.7463141025641026,0.740158924205379
MATCH,q0.00/b0.12,0.12,0.0,20,14,0.24963354381848296,0.7342948717948717,0.7227383863080685
MATCH,q0.00/b0.12,0.12,0.0,20,15,0.2437338902508786,0.7432692307692307,0.7231051344743277
MATCH,q0.50/b0.12,0.12,0.5,20,0,0.2574683548419779,0.739102564102564,0.6746332518337408
MATCH,q0.50/b0.12,0.12,0.5,20,1,0.2547373788179771,0.7389423076923076,0.6801955990220049
MATCH,q0.50/b0.12,0.12,0.5,20,2,0.2583684143998007,0.7416666666666666,0.6723716381418093
MATCH,q0.50/b0.12,0.12,0.5,20,3,0.2563028214019003,0.7400641025641025,0.6595965770171148
MATCH,q0.50/b0.12,0.12,0.5,20,4,0.2504058868342095,0.7581730769230769,0.6862469437652812
MATCH,q0.50/b0.12,0.12,0.5,20,5,0.2486202899590928,0.745352564102564,0.671882640586797
MATCH,q0.50/b0.12,0.12,0.5,20,6,0.2628823540251798,0.7426282051282052,0.6738997555012225
MATCH,q0.50/b0.12,0.12,0.5,20,7,0.2589841472710825,0.7415064102564102,0.6869804400977995
MATCH,q0.50/b0.12,0.12,0.5,20,8,0.2564870879774556,0.7270833333333334,0.667237163814181
MATCH,q0.50/b0.12,0.12,0.5,20,9,0.2554744285988216,0.7331730769230769,0.6556234718826406
MATCH,q0.50/b0.12,0.12,0.5,20,10,0.2532501013626386,0.7346153846153847,0.6699877750611247
MATCH,q0.50/b0.12,0.12,0.5,20,11,0.2560843766110423,0.7309294871794871,0.6803178484107579
MATCH,q0.50/b0.12,0.12,0.5,20,12,0.2604227309047474,0.7411858974358976,0.692237163814181
MATCH,q0.50/b0.12,0.12,0.5,20,13,0.2548922051109924,0.7516025641025641,0.6806234718826406
MATCH,q0.50/b0.12,0.12,0.5,20,14,0.24828387404910202,0.7370192307692308,0.681479217603912
MATCH,q0.50/b0.12,0.12,0.5,20,15,0.258722896798959,0.7498397435897435,0.6627139364303178
MATCH,q0.50/b0.12,0.12,0.5,30,0,0.2523120669314373,0.737713675213675,0.6621434392828036
MATCH,q0.50/b0.12,0.12,0.5,30,1,0.2596890010353459,0.7402777777777777,0.6592094539527302
MATCH,q0.50/b0.12,0.12,0.5,30,2,0.2525792419058125,0.7354700854700854,0.6644661776691116
MATCH,q0.50/b0.12,0.12,0.5,30,3,0.25643030554692064,0.7613247863247863,0.6892420537897311
MATCH,q0.50/b0.12,0.12,0.5,30,4,0.2614087648259885,0.7481837606837606,0.6746943765281174
MATCH,q0.50/b0.12,0.12,0.5,30,5,0.2551752326580815,0.7378205128205126,0.6661776691116544
MATCH,q0.50/b0.12,0.12,0.5,30,6,0.2565528439066505,0.7409188034188031,0.6669111654441728
MATCH,q0.50/b0.12,0.12,0.5,30,7,0.2574963573199528,0.7446581196581196,0.6639771801140993
MATCH,q0.50/b0.12,0.12,0.5,30,8,0.2613076773488603,0.7458333333333333,0.661002444987775
MATCH,q0.50/b0.12,0.12,0.5,30,9,0.25613264098944977,0.7454059829059829,0.6762836185819071
MATCH,q0.50/b0.12,0.12,0.5,30,10,0.2563111215402153,0.7532051282051281,0.6617766911165445
MATCH,q0.50/b0.12,0.12,0.5,30,11,0.2580486266942984,0.7455128205128204,0.6742461287693562
MATCH,q0.50/b0.12,0.12,0.5,30,12,0.2558300336779152,0.7397435897435898,0.6766096169519152
MATCH,q0.50/b0.12,0.12,0.5,30,13,0.26050696460798844,0.7412393162393163,0.6593317033414833
MATCH,q0.50/b0.12,0.12,0.5,30,14,0.25719089318370636,0.7433760683760683,0.6815403422982885
MATCH,q0.50/b0.12,0.12,0.5,30,15,0.25542397418474544,0.7471153846153844,0.6704971475142625
MATCH,q1.00/b0.12,0.12,1.0,20,0,0.2600187329451397,0.7415064102564103,0.6340464547677261
MATCH,q1.00/b0.12,0.12,1.0,20,1,0.258971277904403,0.732051282051282,0.6180317848410758
MATCH,q1.00/b0.12,0.12,1.0,20,2,0.2635799948065121,0.7447115384615385,0.609963325183374
MATCH,q1.00/b0.12,0.12,1.0,20,3,0.2594771921650041,0.7330128205128206,0.6383863080684596
MATCH,q1.00/b0.12,0.12,1.0,20,4,0.25683538071006434,0.7334935897435898,0.5978606356968215
MATCH,q1.00/b0.12,0.12,1.0,20,5,0.2601889905575469,0.7366987179487179,0.5912591687041565
MATCH,q1.00/b0.12,0.12,1.0,20,6,0.2633608496335179,0.7306089743589744,0.6198655256723716
MATCH,q1.00/b0.12,0.12,1.0,20,7,0.2552242967274615,0.7384615384615386,0.603361858190709
MATCH,q1.00/b0.12,0.12,1.0,20,8,0.25752947320358643,0.7512820512820513,0.6155256723716381
MATCH,q1.00/b0.12,0.12,1.0,20,9,0.26699542549086447,0.742948717948718,0.6267114914425428
MATCH,q1.00/b0.12,0.12,1.0,20,10,0.26249173536262504,0.7442307692307691,0.63820293398533
MATCH,q1.00/b0.12,0.12,1.0,20,11,0.2564577127711355,0.751923076923077,0.6143031784841075
MATCH,q1.00/b0.12,0.12,1.0,20,12,0.2556619495466423,0.747596153846154,0.621638141809291
MATCH,q1.00/b0.12,0.12,1.0,20,13,0.26433972981114456,0.7479166666666667,0.6408312958435208
MATCH,q1.00/b0.12,0.12,1.0,20,14,0.25463699211822244,0.7328525641025643,0.6138753056234718
MATCH,q1.00/b0.12,0.12,1.0,20,15,0.258870582703791,0.7391025641025641,0.6004889975550122
MATCH,q1.00/b0.12,0.12,1.0,30,0,0.26209780980251757,0.7382478632478633,0.634881825590872
MATCH,q1.00/b0.12,0.12,1.0,30,1,0.2591323248186432,0.7432692307692307,0.6213121434392829
MATCH,q1.00/b0.12,0.12,1.0,30,2,0.26377382672061833,0.7422008547008547,0.6296658516707416
MATCH,q1.00/b0.12,0.12,1.0,30,3,0.2527778658001755,0.7388888888888889,0.6210676446617767
MATCH,q1.00/b0.12,0.12,1.0,30,4,0.2574882306143869,0.7457264957264957,0.6248981255093724
MATCH,q1.00/b0.12,0.12,1.0,30,5,0.2600400035364937,0.7412393162393163,0.626039119804401
MATCH,q1.00/b0.12,0.12,1.0,30,6,0.26437980569422287,0.7474358974358974,0.6313773431132844
MATCH,q1.00/b0.12,0.12,1.0,30,7,0.2569438485577467,0.7395299145299145,0.6275876120619397
MATCH,q1.00/b0.12,0.12,1.0,30,8,0.2563572717331671,0.7438034188034188,0.6322738386308069
MATCH,q1.00/b0.12,0.12,1.0,30,9,0.26318525645292695,0.744017094017094,0.6224531377343113
MATCH,q1.00/b0.12,0.12,1.0,30,10,0.26264032468445714,0.7338675213675214,0.6081907090464547
MATCH,q1.00/b0.12,0.12,1.0,30,11,0.26369433422253646,0.7354700854700854,0.6120211898940505
MATCH,q1.00/b0.12,0.12,1.0,30,12,0.26140595803478667,0.7396367521367521,0.6198044009779952
MATCH,q1.00/b0.12,0.12,1.0,30,13,0.26101329392490447,0.7485042735042735,0.6140586797066016
MATCH,q1.00/b0.12,0.12,1.0,30,14,0.26046966095087,0.7397435897435896,0.6120211898940505
MATCH,q1.00/b0.12,0.12,1.0,30,15,0.2597619266770626,0.7403846153846153,0.630440097799511
