panel,cadence,m,fold_start,is_fold,ladder,rung,moved,moved_value,OOS_Sharpe
B136,QUARTER,14,4590,False,H,63,True,True,3.162828003541015
B136,QUARTER,14,4652,False,N,10,True,True,-1.1271190012070662
B136,QUARTER,20,566,True,N,5,True,True,-1.8925825552213271
B136,QUARTER,20,629,True,CADENCE,M,True,True,2.5986243605022765
B136,QUARTER,20,693,True,N,5,True,True,3.00762512279443
B136,QUARTER,20,757,True,N,5,True,True,3.188058951664923
B136,QUARTER,20,819,True,N,10,True,True,1.0315601423521978
B136,QUARTER,20,882,True,N,5,True,True,-1.7609490960601966
B136,QUARTER,20,946,True,N,10,True,True,0.22838472101696725
B136,QUARTER,20,1009,True,H,21,True,True,3.901972074584373
B136,QUARTER,20,1071,True,N,10,True,True,0.4372162397184578
B136,QUARTER,20,1134,True,N,10,True,True,1.405491208934646
B136,QUARTER,20,1197,True,N,5,True,True,-1.6862393246596008
B136,QUARTER,20,1259,True,N,10,True,True,2.9453727733482635
B136,QUARTER,20,1319,True,N,10,True,True,3.162835442245905
B136,QUARTER,20,1383,True,N,10,True,True,4.629123896204176
B136,QUARTER,20,1447,True,N,10,True,True,2.913382894226054
B136,QUARTER,20,1511,True,N,10,True,True,1.1733611926848142
B136,QUARTER,20,1572,True,N,10,True,True,2.045091354332221
B136,QUARTER,20,1635,True,N,10,True,True,1.9586289649370148
B136,QUARTER,20,1699,True,N,10,True,True,1.0963670312168778
B136,QUARTER,20,1763,True,N,10,True,True,0.8685761861238223
B136,QUARTER,20,1824,True,N,10,True,True,0.7873974249351361
B136,QUARTER,20,1887,True,N,10,True,True,-1.0982582799651648
B136,QUARTER,20,1951,True,N,10,True,True,2.721660937296019
B136,QUARTER,20,2015,True,N,10,True,True,-1.874294567991466
B136,QUARTER,20,2076,True,N,10,True,True,2.5964325469005636
B136,QUARTER,20,2140,True,N,10,True,True,0.8535015150701422
B136,QUARTER,20,2204,True,N,10,True,True,1.0914733477742793
B136,QUARTER,20,2267,False,N,5,True,True,3.238533980259115
B136,QUARTER,20,2329,False,N,10,True,True,1.3412571512009264
B136,QUARTER,20,2392,False,N,10,True,True,2.5559568830163175
B136,QUARTER,20,2455,False,N,10,True,True,3.2563034378754048
B136,QUARTER,20,2518,False,N,10,True,True,1.1316653926296925
B136,QUARTER,20,2579,False,N,10,True,True,1.6485914516469615
B136,QUARTER,20,2643,False,N,10,True,True,3.025011793885086
B136,QUARTER,20,2706,False,N,10,True,True,-2.184229124573369
B136,QUARTER,20,2769,False,N,10,True,True,3.3234279652972507
B136,QUARTER,20,2830,False,N,10,True,True,0.2490307055974095
B136,QUARTER,20,2893,False,N,10,True,True,0.1610066120196698
B136,QUARTER,20,2957,False,N,10,True,True,2.530560503546438
B136,QUARTER,20,3021,False,N,10,True,True,-1.3348841794497948
B136,QUARTER,20,3083,False,N,10,True,True,4.600630009543885
B136,QUARTER,20,3146,False,N,10,True,True,1.0364984454154262
B136,QUARTER,20,3210,False,N,10,True,True,1.1632097924390132
B136,QUARTER,20,3274,False,N,10,True,True,-0.9051549504951618
B136,QUARTER,20,3335,False,N,30,True,True,1.781146787733309
B136,QUARTER,20,3398,False,N,30,True,True,-0.20628302174874857
B136,QUARTER,20,3462,False,N,30,True,True,3.058409331099338
B136,QUARTER,20,3526,False,N,30,True,True,-0.45942177754912117
B136,QUARTER,20,3588,False,N,30,True,True,-2.4966713593835395
B136,QUARTER,20,3650,False,N,30,True,True,-0.9897282575378341
B136,QUARTER,20,3714,False,N,30,True,True,3.102804611481546
B136,QUARTER,20,3777,False,N,30,True,True,-0.6721179838182775
B136,QUARTER,20,3839,False,N,30,True,True,3.0097302670209505
B136,QUARTER,20,3901,False,N,30,True,True,-0.7074035924165885
B136,QUARTER,20,3964,False,H,252,True,True,4.390866467802093
B136,QUARTER,20,4027,False,H,252,True,True,4.606439770319176
B136,QUARTER,20,4088,False,H,252,True,True,2.097365736896825
B136,QUARTER,20,4151,False,H,252,True,True,0.6069032961929623
B136,QUARTER,20,4215,False,H,252,True,True,0.21921138436672022
B136,QUARTER,20,4279,False,H,252,True,True,0.3322042000061495
B136,QUARTER,20,4339,False,N,10,True,True,0.6547113758911993
B136,QUARTER,20,4401,False,H,252,True,True,1.8625741595100358
B136,QUARTER,20,4465,False,H,63,True,True,1.650550380594821
B136,QUARTER,20,4529,False,H,63,True,True,0.8095136971823493
B136,QUARTER,20,4590,False,H,63,True,True,3.162828003541015
B136,QUARTER,20,4652,False,N,10,True,True,-1.1271190012070662
B136,YEAR,1,757,True,CADENCE,W,False,False,0.09832368479377977
B136,YEAR,1,1009,True,CADENCE,W,False,False,2.114925638378858
B136,YEAR,1,1259,True,CADENCE,W,False,False,3.066096877659465
B136,YEAR,1,1511,True,CADENCE,W,False,False,1.27362747312245
B136,YEAR,1,1763,True,CADENCE,W,False,False,0.5038699452040148
B136,YEAR,1,2015,True,CADENCE,W,False,False,0.3385361212914428
B136,YEAR,1,2267,False,CADENCE,W,False,False,2.7225537965777646
B136,YEAR,1,2518,False,CADENCE,W,False,False,0.28663917503648084
B136,YEAR,1,2769,False,CADENCE,W,False,False,2.0819337843057073
B136,YEAR,1,3021,False,CADENCE,W,False,False,0.3920371953007753
B136,YEAR,1,3274,False,CADENCE,W,False,False,0.8345194356742995
B136,YEAR,1,3526,False,CADENCE,W,False,False,-0.031706859010152875
B136,YEAR,1,3777,False,CADENCE,W,False,False,1.3425105838854015
B136,YEAR,1,4027,False,CADENCE,W,False,False,1.6876661593080484
B136,YEAR,1,4279,False,CADENCE,W,False,False,0.8154063656966822
B136,YEAR,2,757,True,CADENCE,W,False,False,0.09832368479377977
B136,YEAR,2,1009,True,CADENCE,W,False,False,2.114925638378858
B136,YEAR,2,1259,True,CADENCE,W,False,False,3.066096877659465
B136,YEAR,2,1511,True,CADENCE,W,False,False,1.27362747312245
B136,YEAR,2,1763,True,CADENCE,W,False,False,0.5038699452040148
B136,YEAR,2,2015,True,CADENCE,W,False,False,0.3385361212914428
B136,YEAR,2,2267,False,CADENCE,W,False,False,2.7225537965777646
B136,YEAR,2,2518,False,CADENCE,W,False,False,0.28663917503648084
B136,YEAR,2,2769,False,CADENCE,W,False,False,2.0819337843057073
B136,YEAR,2,3021,False,CADENCE,W,False,False,0.3920371953007753
B136,YEAR,2,3274,False,CADENCE,W,False,False,0.8345194356742995
B136,YEAR,2,3526,False,CADENCE,W,False,False,-0.031706859010152875
B136,YEAR,2,3777,False,CADENCE,W,False,False,1.3425105838854015
B136,YEAR,2,4027,False,CADENCE,W,False,False,1.6876661593080484
B136,YEAR,2,4279,False,CADENCE,W,False,False,0.8154063656966822
B136,YEAR,4,757,True,N,10,True,True,0.5453865417718136
B136,YEAR,4,1009,True,N,10,True,True,2.0277538829783754
B136,YEAR,4,1259,True,N,10,True,True,3.3435300369036787
B136,YEAR,4,1511,True,N,10,True,True,1.5380309049172456
B136,YEAR,4,1763,True,N,10,True,True,0.5967663627697343
B136,YEAR,4,2015,True,N,10,True,True,0.1798948006641995
B136,YEAR,4,2267,False,N,10,True,True,2.6042105647662903
B136,YEAR,4,2518,False,N,10,True,True,0.33025143300305415
B136,YEAR,4,2769,False,N,10,True,True,1.5703273036202545
B136,YEAR,4,3021,False,N,10,True,True,0.2859498402170939
B136,YEAR,4,3274,False,N,10,True,True,0.15419630030874337
B136,YEAR,4,3526,False,CADENCE,W,False,False,-0.031706859010152875
B136,YEAR,4,3777,False,N,10,True,True,1.399696671301611
B136,YEAR,4,4027,False,N,10,True,True,1.6399827738760189
B136,YEAR,4,4279,False,N,10,True,True,0.6577507094291489
B136,YEAR,8,757,True,N,5,True,True,-0.033239729853281
B136,YEAR,8,1009,True,N,10,True,True,2.0277538829783754
B136,YEAR,8,1259,True,N,10,True,True,3.3435300369036787
B136,YEAR,8,1511,True,N,10,True,True,1.5380309049172456
B136,YEAR,8,1763,True,N,10,True,True,0.5967663627697343
B136,YEAR,8,2015,True,N,10,True,True,0.1798948006641995
B136,YEAR,8,2267,False,N,5,True,True,1.7410242135251068
B136,YEAR,8,2518,False,N,10,True,True,0.33025143300305415
B136,YEAR,8,2769,False,N,10,True,True,1.5703273036202545
B136,YEAR,8,3021,False,N,10,True,True,0.2859498402170939
B136,YEAR,8,3274,False,N,10,True,True,0.15419630030874337
B136,YEAR,8,3526,False,N,30,True,True,-0.45032640309615785
B136,YEAR,8,3777,False,N,30,True,True,1.424749240337144
B136,YEAR,8,4027,False,N,30,True,True,1.543163249363228
B136,YEAR,8,4279,False,N,30,True,True,0.9964678868395076
B136,YEAR,14,757,True,N,5,True,True,-0.033239729853281
B136,YEAR,14,1009,True,H,21,True,True,1.4806392342776225
B136,YEAR,14,1259,True,N,10,True,True,3.3435300369036787
B136,YEAR,14,1511,True,N,10,True,True,1.5380309049172456
B136,YEAR,14,1763,True,N,10,True,True,0.5967663627697343
B136,YEAR,14,2015,True,N,10,True,True,0.1798948006641995
B136,YEAR,14,2267,False,N,5,True,True,1.7410242135251068
B136,YEAR,14,2518,False,N,10,True,True,0.33025143300305415
B136,YEAR,14,2769,False,N,10,True,True,1.5703273036202545
B136,YEAR,14,3021,False,N,10,True,True,0.2859498402170939
B136,YEAR,14,3274,False,N,10,True,True,0.15419630030874337
B136,YEAR,14,3526,False,N,30,True,True,-0.45032640309615785
B136,YEAR,14,3777,False,N,30,True,True,1.424749240337144
B136,YEAR,14,4027,False,H,252,True,True,1.507446141237429
B136,YEAR,14,4279,False,H,252,True,True,0.8681817955682584
B136,YEAR,20,757,True,N,5,True,True,-0.033239729853281
B136,YEAR,20,1009,True,H,21,True,True,1.4806392342776225
B136,YEAR,20,1259,True,N,10,True,True,3.3435300369036787
B136,YEAR,20,1511,True,N,10,True,True,1.5380309049172456
B136,YEAR,20,1763,True,N,10,True,True,0.5967663627697343
B136,YEAR,20,2015,True,N,10,True,True,0.1798948006641995
B136,YEAR,20,2267,False,N,5,True,True,1.7410242135251068
B136,YEAR,20,2518,False,N,10,True,True,0.33025143300305415
B136,YEAR,20,2769,False,N,10,True,True,1.5703273036202545
B136,YEAR,20,3021,False,N,10,True,True,0.2859498402170939
B136,YEAR,20,3274,False,N,10,True,True,0.15419630030874337
B136,YEAR,20,3526,False,N,30,True,True,-0.45032640309615785
B136,YEAR,20,3777,False,N,30,True,True,1.424749240337144
B136,YEAR,20,4027,False,H,252,True,True,1.507446141237429
B136,YEAR,20,4279,False,H,252,True,True,0.8681817955682584
SMALL,QUARTER,1,566,True,CADENCE,W,False,False,0.07061460931552858
SMALL,QUARTER,1,629,True,CADENCE,W,False,False,1.5537504697727529
SMALL,QUARTER,1,692,True,CADENCE,W,False,False,1.0336366915583608
SMALL,QUARTER,1,754,True,CADENCE,W,False,False,6.254472267467141
SMALL,QUARTER,1,814,True,CADENCE,W,False,False,0.641929600912127
SMALL,QUARTER,1,878,True,CADENCE,W,False,False,1.2787569524509623
SMALL,QUARTER,1,942,True,CADENCE,W,False,False,1.0393130748962778
SMALL,QUARTER,1,1006,True,CADENCE,W,False,False,1.7025740740957707
SMALL,QUARTER,1,1067,True,CADENCE,W,False,False,2.0692442177951085
SMALL,QUARTER,1,1130,True,CADENCE,W,False,False,-0.4536090070378367
SMALL,QUARTER,1,1194,True,CADENCE,W,False,False,-0.3797564283436148
SMALL,QUARTER,1,1258,True,CADENCE,W,False,False,2.0250914109484404
SMALL,QUARTER,1,1319,True,CADENCE,W,False,False,0.14496182462141027
SMALL,QUARTER,1,1382,True,CADENCE,W,False,False,-1.7372011120728141
SMALL,QUARTER,1,1446,True,CADENCE,W,False,False,-0.05604942509735429
SMALL,QUARTER,1,1510,True,CADENCE,W,False,False,-2.2409904297781535
SMALL,QUARTER,1,1571,True,CADENCE,W,False,False,2.3548305791476123
SMALL,QUARTER,1,1635,True,CADENCE,W,False,False,2.306960315412125
SMALL,QUARTER,1,1699,True,CADENCE,W,False,False,-0.7008357558341017
SMALL,QUARTER,1,1762,False,CADENCE,W,False,False,1.495545535829656
SMALL,QUARTER,1,1824,False,CADENCE,W,False,False,0.10562179318277505
SMALL,QUARTER,1,1887,False,CADENCE,W,False,False,4.470657399909592
SMALL,QUARTER,1,1950,False,CADENCE,W,False,False,2.9602246163525856
SMALL,QUARTER,1,2013,False,CADENCE,W,False,False,0.28884348101690077
SMALL,QUARTER,1,2074,False,CADENCE,W,False,False,0.5309738804308642
SMALL,QUARTER,1,2138,False,CADENCE,W,False,False,1.2595494111763725
SMALL,QUARTER,1,2201,False,CADENCE,W,False,False,-2.847075099484636
SMALL,QUARTER,1,2264,False,CADENCE,W,False,False,2.641463476728278
SMALL,QUARTER,1,2325,False,CADENCE,W,False,False,1.7887663433851269
SMALL,QUARTER,1,2388,False,CADENCE,W,False,False,-0.31187942311810485
SMALL,QUARTER,1,2452,False,CADENCE,W,False,False,2.4846702779125343
SMALL,QUARTER,1,2516,False,CADENCE,W,False,False,-2.0891627847890453
SMALL,QUARTER,1,2578,False,CADENCE,W,False,False,2.6451752360432876
SMALL,QUARTER,1,2641,False,CADENCE,W,False,False,2.663237011348844
SMALL,QUARTER,1,2705,False,CADENCE,W,False,False,3.7062665936512555
SMALL,QUARTER,1,2769,False,CADENCE,W,False,False,1.8063808832647439
SMALL,QUARTER,1,2830,False,CADENCE,W,False,False,0.951996725419014
SMALL,QUARTER,1,2893,False,CADENCE,W,False,False,-0.49345670947052167
SMALL,QUARTER,1,2957,False,CADENCE,W,False,False,1.5185706441476197
SMALL,QUARTER,1,3021,False,CADENCE,W,False,False,-0.8753541828705618
SMALL,QUARTER,1,3083,False,CADENCE,W,False,False,-2.3663166055612543
SMALL,QUARTER,1,3145,False,CADENCE,W,False,False,0.23718611231459205
SMALL,QUARTER,1,3209,False,CADENCE,W,False,False,0.8086545786777691
SMALL,QUARTER,1,3272,False,CADENCE,W,False,False,1.093368568279847
SMALL,QUARTER,1,3334,False,CADENCE,W,False,False,0.7285458381030808
SMALL,QUARTER,1,3396,False,CADENCE,W,False,False,-1.4110303236234878
SMALL,QUARTER,1,3459,False,CADENCE,W,False,False,1.006277454871882
SMALL,QUARTER,1,3522,False,CADENCE,W,False,False,1.3558007311392668
SMALL,QUARTER,1,3583,False,CADENCE,W,False,False,-2.526534811956587
SMALL,QUARTER,1,3646,False,CADENCE,W,False,False,2.2687416326350753
SMALL,QUARTER,1,3710,False,CADENCE,W,False,False,1.035558627657047
SMALL,QUARTER,1,3774,False,CADENCE,W,False,False,-1.0205654941269797
SMALL,QUARTER,1,3834,False,CADENCE,W,False,False,1.3131837249772869
SMALL,QUARTER,1,3896,False,CADENCE,W,False,False,1.6706208822078008
SMALL,QUARTER,1,3960,False,CADENCE,W,False,False,-1.1904291703696352
SMALL,QUARTER,1,4024,False,CADENCE,W,False,False,-1.218997755597118
SMALL,QUARTER,1,4085,False,CADENCE,W,False,False,2.0385757247088416
SMALL,QUARTER,1,4147,False,CADENCE,W,False,False,-1.09737655488908
SMALL,QUARTER,2,566,True,CADENCE,W,False,False,0.07061460931552858
SMALL,QUARTER,2,629,True,CADENCE,W,False,False,1.5537504697727529
SMALL,QUARTER,2,692,True,CADENCE,W,False,False,1.0336366915583608
SMALL,QUARTER,2,754,True,CADENCE,W,False,False,6.254472267467141
SMALL,QUARTER,2,814,True,CADENCE,W,False,False,0.641929600912127
SMALL,QUARTER,2,878,True,CADENCE,W,False,False,1.2787569524509623
SMALL,QUARTER,2,942,True,CADENCE,W,False,False,1.0393130748962778
SMALL,QUARTER,2,1006,True,CADENCE,W,False,False,1.7025740740957707
SMALL,QUARTER,2,1067,True,CADENCE,W,False,False,2.0692442177951085
SMALL,QUARTER,2,1130,True,CADENCE,W,False,False,-0.4536090070378367
SMALL,QUARTER,2,1194,True,CADENCE,W,False,False,-0.3797564283436148
SMALL,QUARTER,2,1258,True,CADENCE,W,False,False,2.0250914109484404
SMALL,QUARTER,2,1319,True,CADENCE,W,False,False,0.14496182462141027
SMALL,QUARTER,2,1382,True,CADENCE,W,False,False,-1.7372011120728141
SMALL,QUARTER,2,1446,True,CADENCE,W,False,False,-0.05604942509735429
SMALL,QUARTER,2,1510,True,CADENCE,W,False,False,-2.2409904297781535
SMALL,QUARTER,2,1571,True,CADENCE,W,False,False,2.3548305791476123
SMALL,QUARTER,2,1635,True,CADENCE,W,False,False,2.306960315412125
SMALL,QUARTER,2,1699,True,CADENCE,W,False,False,-0.7008357558341017
SMALL,QUARTER,2,1762,False,CADENCE,W,False,False,1.495545535829656
SMALL,QUARTER,2,1824,False,CADENCE,W,False,False,0.10562179318277505
SMALL,QUARTER,2,1887,False,CADENCE,W,False,False,4.470657399909592
SMALL,QUARTER,2,1950,False,CADENCE,W,False,False,2.9602246163525856
SMALL,QUARTER,2,2013,False,CADENCE,W,False,False,0.28884348101690077
SMALL,QUARTER,2,2074,False,CADENCE,W,False,False,0.5309738804308642
SMALL,QUARTER,2,2138,False,CADENCE,W,False,False,1.2595494111763725
SMALL,QUARTER,2,2201,False,CADENCE,W,False,False,-2.847075099484636
SMALL,QUARTER,2,2264,False,CADENCE,W,False,False,2.641463476728278
SMALL,QUARTER,2,2325,False,CADENCE,W,False,False,1.7887663433851269
SMALL,QUARTER,2,2388,False,CADENCE,W,False,False,-0.31187942311810485
SMALL,QUARTER,2,2452,False,CADENCE,W,False,False,2.4846702779125343
SMALL,QUARTER,2,2516,False,CADENCE,W,False,False,-2.0891627847890453
SMALL,QUARTER,2,2578,False,CADENCE,W,False,False,2.6451752360432876
SMALL,QUARTER,2,2641,False,CADENCE,W,False,False,2.663237011348844
SMALL,QUARTER,2,2705,False,CADENCE,W,False,False,3.7062665936512555
SMALL,QUARTER,2,2769,False,CADENCE,W,False,False,1.8063808832647439
SMALL,QUARTER,2,2830,False,CADENCE,W,False,False,0.951996725419014
SMALL,QUARTER,2,2893,False,CADENCE,W,False,False,-0.49345670947052167
SMALL,QUARTER,2,2957,False,CADENCE,W,False,False,1.5185706441476197
SMALL,QUARTER,2,3021,False,CADENCE,W,False,False,-0.8753541828705618
SMALL,QUARTER,2,3083,False,CADENCE,W,False,False,-2.3663166055612543
SMALL,QUARTER,2,3145,False,CADENCE,W,False,False,0.23718611231459205
SMALL,QUARTER,2,3209,False,CADENCE,W,False,False,0.8086545786777691
SMALL,QUARTER,2,3272,False,CADENCE,W,False,False,1.093368568279847
SMALL,QUARTER,2,3334,False,CADENCE,W,False,False,0.7285458381030808
SMALL,QUARTER,2,3396,False,CADENCE,W,False,False,-1.4110303236234878
SMALL,QUARTER,2,3459,False,CADENCE,W,False,False,1.006277454871882
SMALL,QUARTER,2,3522,False,CADENCE,W,False,False,1.3558007311392668
SMALL,QUARTER,2,3583,False,CADENCE,W,False,False,-2.526534811956587
SMALL,QUARTER,2,3646,False,CADENCE,W,False,False,2.2687416326350753
SMALL,QUARTER,2,3710,False,CADENCE,W,False,False,1.035558627657047
SMALL,QUARTER,2,3774,False,CADENCE,W,False,False,-1.0205654941269797
SMALL,QUARTER,2,3834,False,CADENCE,W,False,False,1.3131837249772869
SMALL,QUARTER,2,3896,False,CADENCE,W,False,False,1.6706208822078008
SMALL,QUARTER,2,3960,False,CADENCE,W,False,False,-1.1904291703696352
SMALL,QUARTER,2,4024,False,CADENCE,W,False,False,-1.218997755597118
SMALL,QUARTER,2,4085,False,CADENCE,W,False,False,2.0385757247088416
SMALL,QUARTER,2,4147,False,CADENCE,W,False,False,-1.09737655488908
SMALL,QUARTER,4,566,True,N,15,True,True,-0.25719413181927026
SMALL,QUARTER,4,629,True,CADENCE,W,False,False,1.5537504697727529
SMALL,QUARTER,4,692,True,CADENCE,W,False,False,1.0336366915583608
SMALL,QUARTER,4,754,True,N,15,True,True,5.682431224460731
SMALL,QUARTER,4,814,True,N,15,True,True,0.8570898594821902
SMALL,QUARTER,4,878,True,N,15,True,True,1.1943402630396776
SMALL,QUARTER,4,942,True,N,15,True,True,0.584756034416143
SMALL,QUARTER,4,1006,True,CADENCE,W,False,False,1.7025740740957707
SMALL,QUARTER,4,1067,True,CADENCE,W,False,False,2.0692442177951085
SMALL,QUARTER,4,1130,True,N,15,True,True,0.20066937020525463
SMALL,QUARTER,4,1194,True,N,15,True,True,-0.48411731455575335
SMALL,QUARTER,4,1258,True,N,15,True,True,1.8011768152640575
SMALL,QUARTER,4,1319,True,N,15,True,True,1.0506744051911652
SMALL,QUARTER,4,1382,True,N,15,True,True,-1.9482471007800872
SMALL,QUARTER,4,1446,True,N,15,True,True,-0.965834916810286
SMALL,QUARTER,4,1510,True,N,15,True,True,-2.6620378061839305
SMALL,QUARTER,4,1571,True,N,15,True,True,3.095300151682861
SMALL,QUARTER,4,1635,True,N,15,True,True,1.9987292187104715
SMALL,QUARTER,4,1699,True,N,15,True,True,-0.9732907988840037
SMALL,QUARTER,4,1762,False,N,15,True,True,2.072518728382484
SMALL,QUARTER,4,1824,False,N,15,True,True,0.08792139066469766
SMALL,QUARTER,4,1887,False,N,15,True,True,4.895828280922636
SMALL,QUARTER,4,1950,False,N,15,True,True,2.936518679005173
SMALL,QUARTER,4,2013,False,N,15,True,True,0.7452019153407611
SMALL,QUARTER,4,2074,False,N,15,True,True,0.4606118680919433
SMALL,QUARTER,4,2138,False,N,15,True,True,2.919110663364283
SMALL,QUARTER,4,2201,False,N,15,True,True,-3.8253762622402463
SMALL,QUARTER,4,2264,False,N,15,True,True,2.698474449837976
SMALL,QUARTER,4,2325,False,N,15,True,True,1.537362564513537
SMALL,QUARTER,4,2388,False,N,15,True,True,-1.372037871902708
SMALL,QUARTER,4,2452,False,N,15,True,True,2.8313696744461283
SMALL,QUARTER,4,2516,False,N,15,True,True,-2.4820320518115735
SMALL,QUARTER,4,2578,False,N,15,True,True,2.8100551613935196
SMALL,QUARTER,4,2641,False,N,15,True,True,3.4946608144805946
SMALL,QUARTER,4,2705,False,N,15,True,True,3.4071757265150917
SMALL,QUARTER,4,2769,False,N,15,True,True,2.1670647569958237
SMALL,QUARTER,4,2830,False,N,15,True,True,1.1591909786402812
SMALL,QUARTER,4,2893,False,N,15,True,True,-0.2137986523357614
SMALL,QUARTER,4,2957,False,N,15,True,True,1.1931929127196212
SMALL,QUARTER,4,3021,False,N,15,True,True,-0.19652836380948513
SMALL,QUARTER,4,3083,False,N,15,True,True,-2.0699301384140316
SMALL,QUARTER,4,3145,False,N,15,True,True,0.7765767750365724
SMALL,QUARTER,4,3209,False,N,15,True,True,0.7236895430417463
SMALL,QUARTER,4,3272,False,N,15,True,True,0.4893985255080646
SMALL,QUARTER,4,3334,False,N,15,True,True,0.12001698744655541
SMALL,QUARTER,4,3396,False,N,15,True,True,-1.6645833820224383
SMALL,QUARTER,4,3459,False,N,15,True,True,1.0896724320223332
SMALL,QUARTER,4,3522,False,N,15,True,True,1.8213210180537347
SMALL,QUARTER,4,3583,False,N,15,True,True,-3.1663602322765074
SMALL,QUARTER,4,3646,False,N,15,True,True,2.4548482050906935
SMALL,QUARTER,4,3710,False,N,15,True,True,0.4286481197538571
SMALL,QUARTER,4,3774,False,N,15,True,True,-0.6510045507222473
SMALL,QUARTER,4,3834,False,N,15,True,True,1.3203715479854898
SMALL,QUARTER,4,3896,False,N,15,True,True,1.390671709415498
SMALL,QUARTER,4,3960,False,N,15,True,True,-1.653110491888708
SMALL,QUARTER,4,4024,False,N,15,True,True,-1.8230871846291046
SMALL,QUARTER,4,4085,False,N,15,True,True,1.6724484719001507
SMALL,QUARTER,4,4147,False,N,15,True,True,-0.545993220863919
SMALL,QUARTER,8,566,True,N,15,True,True,-0.25719413181927026
SMALL,QUARTER,8,629,True,CADENCE,W,False,False,1.5537504697727529
SMALL,QUARTER,8,692,True,CADENCE,W,False,False,1.0336366915583608
SMALL,QUARTER,8,754,True,N,15,True,True,5.682431224460731
SMALL,QUARTER,8,814,True,N,15,True,True,0.8570898594821902
SMALL,QUARTER,8,878,True,N,15,True,True,1.1943402630396776
SMALL,QUARTER,8,942,True,N,15,True,True,0.584756034416143
SMALL,QUARTER,8,1006,True,N,30,True,True,1.1287145966656043
SMALL,QUARTER,8,1067,True,N,30,True,True,1.578162529701818
SMALL,QUARTER,8,1130,True,N,15,True,True,0.20066937020525463
SMALL,QUARTER,8,1194,True,N,15,True,True,-0.48411731455575335
SMALL,QUARTER,8,1258,True,N,15,True,True,1.8011768152640575
SMALL,QUARTER,8,1319,True,N,15,True,True,1.0506744051911652
SMALL,QUARTER,8,1382,True,N,15,True,True,-1.9482471007800872
SMALL,QUARTER,8,1446,True,N,15,True,True,-0.965834916810286
SMALL,QUARTER,8,1510,True,N,30,True,True,-2.1241422166472557
SMALL,QUARTER,8,1571,True,N,30,True,True,2.57132330052287
SMALL,QUARTER,8,1635,True,N,30,True,True,1.595517017111607
SMALL,QUARTER,8,1699,True,N,30,True,True,-0.06265957425908752
SMALL,QUARTER,8,1762,False,N,40,True,True,0.5033599818779497
SMALL,QUARTER,8,1824,False,N,15,True,True,0.08792139066469766
SMALL,QUARTER,8,1887,False,N,30,True,True,2.978219651708802
SMALL,QUARTER,8,1950,False,N,15,True,True,2.936518679005173
SMALL,QUARTER,8,2013,False,N,15,True,True,0.7452019153407611
SMALL,QUARTER,8,2074,False,N,15,True,True,0.4606118680919433
SMALL,QUARTER,8,2138,False,N,30,True,True,1.7775038097673173
SMALL,QUARTER,8,2201,False,N,15,True,True,-3.8253762622402463
SMALL,QUARTER,8,2264,False,N,30,True,True,3.3614019247064517
SMALL,QUARTER,8,2325,False,N,30,True,True,1.5820075503175135
SMALL,QUARTER,8,2388,False,N,30,True,True,-0.4416932173990544
SMALL,QUARTER,8,2452,False,N,30,True,True,2.461452041391181
SMALL,QUARTER,8,2516,False,N,30,True,True,-2.3095907856602644
SMALL,QUARTER,8,2578,False,N,30,True,True,2.7735642308157895
SMALL,QUARTER,8,2641,False,N,30,True,True,2.4703378475728712
SMALL,QUARTER,8,2705,False,N,30,True,True,4.317974441791327
SMALL,QUARTER,8,2769,False,N,30,True,True,1.6892972620923452
SMALL,QUARTER,8,2830,False,N,30,True,True,1.416733020079757
SMALL,QUARTER,8,2893,False,N,30,True,True,-0.7017094515421308
SMALL,QUARTER,8,2957,False,N,30,True,True,1.5378982227047537
SMALL,QUARTER,8,3021,False,N,30,True,True,-1.32907574427937
SMALL,QUARTER,8,3083,False,N,15,True,True,-2.0699301384140316
SMALL,QUARTER,8,3145,False,N,15,True,True,0.7765767750365724
SMALL,QUARTER,8,3209,False,N,15,True,True,0.7236895430417463
SMALL,QUARTER,8,3272,False,N,15,True,True,0.4893985255080646
SMALL,QUARTER,8,3334,False,N,15,True,True,0.12001698744655541
SMALL,QUARTER,8,3396,False,N,15,True,True,-1.6645833820224383
SMALL,QUARTER,8,3459,False,N,15,True,True,1.0896724320223332
SMALL,QUARTER,8,3522,False,N,15,True,True,1.8213210180537347
SMALL,QUARTER,8,3583,False,N,15,True,True,-3.1663602322765074
SMALL,QUARTER,8,3646,False,N,15,True,True,2.4548482050906935
SMALL,QUARTER,8,3710,False,N,15,True,True,0.4286481197538571
SMALL,QUARTER,8,3774,False,N,15,True,True,-0.6510045507222473
SMALL,QUARTER,8,3834,False,N,15,True,True,1.3203715479854898
SMALL,QUARTER,8,3896,False,N,15,True,True,1.390671709415498
SMALL,QUARTER,8,3960,False,N,15,True,True,-1.653110491888708
SMALL,QUARTER,8,4024,False,N,15,True,True,-1.8230871846291046
SMALL,QUARTER,8,4085,False,N,15,True,True,1.6724484719001507
SMALL,QUARTER,8,4147,False,N,30,True,True,-0.512455128546395
SMALL,QUARTER,14,566,True,N,15,True,True,-0.25719413181927026
SMALL,QUARTER,14,629,True,GROSS,0.85,True,True,1.553232095039912
SMALL,QUARTER,14,692,True,GROSS,0.85,True,True,1.0297447596133058
