timing,panel,anchor,stat,rule,widest,pick,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,KEEP_4b
T_LAG1,U56,A,Turnover,M_PAIRWISE,H,"(20, 252, 0.75, 'W')",1.1321555761923587,1.1899719103842925,0.17330929033385956,-0.21843530966689828,False
T_LAG1,U56,A,Turnover,M_D2,H,"(20, 252, 0.75, 'W')",1.1321555761923587,1.1899719103842925,0.17330929033385956,-0.21843530966689828,False
T_LAG1,U56,B,Sharpe,M_NONE,CADENCE,"(12, 63, 0.55, 'W')",1.2047672280602344,1.1169730786003798,0.13840846994665967,-0.20673882448346415,False
T_LAG1,U56,B,Sharpe,M_SUBSAMPLE,CADENCE,"(12, 63, 0.55, 'W')",1.2047672280602344,1.1169730786003798,0.13840846994665967,-0.20673882448346415,False
T_LAG1,U56,B,Sharpe,M_PAIRWISE,CADENCE,"(12, 63, 0.55, 'W')",1.2047672280602344,1.1169730786003798,0.13840846994665967,-0.20673882448346415,False
T_LAG1,U56,B,Sharpe,M_D2,CADENCE,"(12, 63, 0.55, 'W')",1.2047672280602344,1.1169730786003798,0.13840846994665967,-0.20673882448346415,False
T_LAG1,U56,B,CAGR,M_NONE,GROSS,"(12, 63, 0.75, 'M')",1.1164123729252713,1.0434059410710634,0.16649769335956366,-0.25584872528121205,False
T_LAG1,U56,B,CAGR,M_SUBSAMPLE,GROSS,"(12, 63, 0.75, 'M')",1.1164123729252713,1.0434059410710634,0.16649769335956366,-0.25584872528121205,False
T_LAG1,U56,B,CAGR,M_PAIRWISE,GROSS,"(12, 63, 0.75, 'M')",1.1164123729252713,1.0434059410710634,0.16649769335956366,-0.25584872528121205,False
T_LAG1,U56,B,CAGR,M_D2,GROSS,"(12, 63, 0.75, 'M')",1.1164123729252713,1.0434059410710634,0.16649769335956366,-0.25584872528121205,False
T_LAG1,U56,B,MaxDD,M_NONE,GROSS,"(12, 63, 0.3, 'M')",1.1076915850490334,1.035865881957587,0.06584383377996472,-0.10860546519191183,False
T_LAG1,U56,B,MaxDD,M_SUBSAMPLE,GROSS,"(12, 63, 0.3, 'M')",1.1076915850490334,1.035865881957587,0.06584383377996472,-0.10860546519191183,False
T_LAG1,U56,B,MaxDD,M_PAIRWISE,GROSS,"(12, 63, 0.3, 'M')",1.1076915850490334,1.035865881957587,0.06584383377996472,-0.10860546519191183,False
T_LAG1,U56,B,MaxDD,M_D2,GROSS,"(12, 63, 0.3, 'M')",1.1076915850490334,1.035865881957587,0.06584383377996472,-0.10860546519191183,False
T_LAG1,U56,B,Vol,M_NONE,GROSS,"(12, 63, 0.3, 'M')",1.1076915850490334,1.035865881957587,0.06584383377996472,-0.10860546519191183,False
T_LAG1,U56,B,Vol,M_SUBSAMPLE,GROSS,"(12, 63, 0.3, 'M')",1.1076915850490334,1.035865881957587,0.06584383377996472,-0.10860546519191183,False
T_LAG1,U56,B,Vol,M_PAIRWISE,GROSS,"(12, 63, 0.3, 'M')",1.1076915850490334,1.035865881957587,0.06584383377996472,-0.10860546519191183,False
T_LAG1,U56,B,Vol,M_D2,GROSS,"(12, 63, 0.3, 'M')",1.1076915850490334,1.035865881957587,0.06584383377996472,-0.10860546519191183,False
T_LAG1,U56,B,Calmar,M_NONE,N,"(12, 63, 0.55, 'M')",1.112592205953928,1.0401176823403975,0.12153205720491367,-0.19260030828175712,True
T_LAG1,U56,B,Calmar,M_SUBSAMPLE,H,"(12, 63, 0.55, 'M')",1.112592205953928,1.0401176823403975,0.12153205720491367,-0.19260030828175712,True
T_LAG1,U56,B,Calmar,M_PAIRWISE,H,"(12, 63, 0.55, 'M')",1.112592205953928,1.0401176823403975,0.12153205720491367,-0.19260030828175712,True
T_LAG1,U56,B,Calmar,M_D2,CADENCE,"(12, 63, 0.55, 'W')",1.2047672280602344,1.1169730786003798,0.13840846994665967,-0.20673882448346415,False
T_LAG1,U56,B,Turnover,M_NONE,H,"(12, 252, 0.55, 'M')",1.1517385197741425,1.05986972966367,0.12929221537784064,-0.15415326784782302,True
T_LAG1,U56,B,Turnover,M_SUBSAMPLE,H,"(12, 252, 0.55, 'M')",1.1517385197741425,1.05986972966367,0.12929221537784064,-0.15415326784782302,True
T_LAG1,U56,B,Turnover,M_PAIRWISE,H,"(12, 252, 0.55, 'M')",1.1517385197741425,1.05986972966367,0.12929221537784064,-0.15415326784782302,True
T_LAG1,U56,B,Turnover,M_D2,H,"(12, 252, 0.55, 'M')",1.1517385197741425,1.05986972966367,0.12929221537784064,-0.15415326784782302,True
T_LAG1,B136,A,Sharpe,M_NONE,N,"(8, 126, 0.75, 'W')",1.2954214327378388,0.8227244920583104,0.15192097171614205,-0.21620635331863436,False
T_LAG1,B136,A,Sharpe,M_SUBSAMPLE,N,"(8, 126, 0.75, 'W')",1.2954214327378388,0.8227244920583104,0.15192097171614205,-0.21620635331863436,False
T_LAG1,B136,A,Sharpe,M_PAIRWISE,N,"(8, 126, 0.75, 'W')",1.2954214327378388,0.8227244920583104,0.15192097171614205,-0.21620635331863436,False
T_LAG1,B136,A,Sharpe,M_D2,N,"(8, 126, 0.75, 'W')",1.2954214327378388,0.8227244920583104,0.15192097171614205,-0.21620635331863436,False
T_LAG1,B136,A,CAGR,M_NONE,GROSS,"(20, 126, 0.75, 'W')",1.144477050456314,1.024015074035567,0.1628665539757932,-0.20740302267849475,False
T_LAG1,B136,A,CAGR,M_SUBSAMPLE,GROSS,"(20, 126, 0.75, 'W')",1.144477050456314,1.024015074035567,0.1628665539757932,-0.20740302267849475,False
T_LAG1,B136,A,CAGR,M_PAIRWISE,GROSS,"(20, 126, 0.75, 'W')",1.144477050456314,1.024015074035567,0.1628665539757932,-0.20740302267849475,False
T_LAG1,B136,A,CAGR,M_D2,GROSS,"(20, 126, 0.75, 'W')",1.144477050456314,1.024015074035567,0.1628665539757932,-0.20740302267849475,False
T_LAG1,B136,A,MaxDD,M_NONE,N,"(30, 126, 0.75, 'W')",1.1478257708712838,1.0662916149681585,0.16563224574126112,-0.24354358049436964,False
T_LAG1,B136,A,MaxDD,M_SUBSAMPLE,N,"(30, 126, 0.75, 'W')",1.1478257708712838,1.0662916149681585,0.16563224574126112,-0.24354358049436964,False
T_LAG1,B136,A,MaxDD,M_PAIRWISE,N,"(30, 126, 0.75, 'W')",1.1478257708712838,1.0662916149681585,0.16563224574126112,-0.24354358049436964,False
T_LAG1,B136,A,MaxDD,M_D2,N,"(30, 126, 0.75, 'W')",1.1478257708712838,1.0662916149681585,0.16563224574126112,-0.24354358049436964,False
T_LAG1,B136,A,Vol,M_NONE,GROSS,"(20, 126, 0.3, 'W')",1.141092084575936,1.0195369811665826,0.06508635487337444,-0.08672096624141135,False
T_LAG1,B136,A,Vol,M_SUBSAMPLE,GROSS,"(20, 126, 0.3, 'W')",1.141092084575936,1.0195369811665826,0.06508635487337444,-0.08672096624141135,False
T_LAG1,B136,A,Vol,M_PAIRWISE,GROSS,"(20, 126, 0.3, 'W')",1.141092084575936,1.0195369811665826,0.06508635487337444,-0.08672096624141135,False
T_LAG1,B136,A,Vol,M_D2,GROSS,"(20, 126, 0.3, 'W')",1.141092084575936,1.0195369811665826,0.06508635487337444,-0.08672096624141135,False
T_LAG1,B136,A,Calmar,M_NONE,H,"(20, 21, 0.75, 'W')",1.2256288299987839,0.960512071949132,0.1497515856632301,-0.2637239267741077,False
T_LAG1,B136,A,Calmar,M_SUBSAMPLE,H,"(20, 21, 0.75, 'W')",1.2256288299987839,0.960512071949132,0.1497515856632301,-0.2637239267741077,False
T_LAG1,B136,A,Calmar,M_PAIRWISE,H,"(20, 21, 0.75, 'W')",1.2256288299987839,0.960512071949132,0.1497515856632301,-0.2637239267741077,False
T_LAG1,B136,A,Calmar,M_D2,H,"(20, 21, 0.75, 'W')",1.2256288299987839,0.960512071949132,0.1497515856632301,-0.2637239267741077,False
T_LAG1,B136,A,Turnover,M_NONE,H,"(20, 252, 0.75, 'W')",1.1157626792412996,1.047801028726617,0.1704732382055223,-0.23490998276411434,False
T_LAG1,B136,A,Turnover,M_SUBSAMPLE,H,"(20, 252, 0.75, 'W')",1.1157626792412996,1.047801028726617,0.1704732382055223,-0.23490998276411434,False
T_LAG1,B136,A,Turnover,M_PAIRWISE,H,"(20, 252, 0.75, 'W')",1.1157626792412996,1.047801028726617,0.1704732382055223,-0.23490998276411434,False
T_LAG1,B136,A,Turnover,M_D2,H,"(20, 252, 0.75, 'W')",1.1157626792412996,1.047801028726617,0.1704732382055223,-0.23490998276411434,False
T_LAG1,B136,B,Sharpe,M_NONE,H,"(12, 63, 0.55, 'M')",1.286846212594877,0.7115417626674837,0.09042986796566255,-0.20972115836238392,False
T_LAG1,B136,B,Sharpe,M_SUBSAMPLE,H,"(12, 63, 0.55, 'M')",1.286846212594877,0.7115417626674837,0.09042986796566255,-0.20972115836238392,False
T_LAG1,B136,B,Sharpe,M_PAIRWISE,H,"(12, 63, 0.55, 'M')",1.286846212594877,0.7115417626674837,0.09042986796566255,-0.20972115836238392,False
T_LAG1,B136,B,Sharpe,M_D2,H,"(12, 63, 0.55, 'M')",1.286846212594877,0.7115417626674837,0.09042986796566255,-0.20972115836238392,False
T_LAG1,B136,B,CAGR,M_NONE,GROSS,"(12, 63, 0.75, 'M')",1.290817385861055,0.7203727405241115,0.12253218478917094,-0.278559709979356,False
T_LAG1,B136,B,CAGR,M_SUBSAMPLE,GROSS,"(12, 63, 0.75, 'M')",1.290817385861055,0.7203727405241115,0.12253218478917094,-0.278559709979356,False
T_LAG1,B136,B,CAGR,M_PAIRWISE,GROSS,"(12, 63, 0.75, 'M')",1.290817385861055,0.7203727405241115,0.12253218478917094,-0.278559709979356,False
T_LAG1,B136,B,CAGR,M_D2,GROSS,"(12, 63, 0.75, 'M')",1.290817385861055,0.7203727405241115,0.12253218478917094,-0.278559709979356,False
T_LAG1,B136,B,MaxDD,M_NONE,GROSS,"(12, 63, 0.3, 'M')",1.281765389246967,0.700441627240955,0.04964955528445625,-0.11827898831233863,False
T_LAG1,B136,B,MaxDD,M_SUBSAMPLE,GROSS,"(12, 63, 0.3, 'M')",1.281765389246967,0.700441627240955,0.04964955528445625,-0.11827898831233863,False
T_LAG1,B136,B,MaxDD,M_PAIRWISE,GROSS,"(12, 63, 0.3, 'M')",1.281765389246967,0.700441627240955,0.04964955528445625,-0.11827898831233863,False
T_LAG1,B136,B,MaxDD,M_D2,GROSS,"(12, 63, 0.3, 'M')",1.281765389246967,0.700441627240955,0.04964955528445625,-0.11827898831233863,False
T_LAG1,B136,B,Vol,M_NONE,GROSS,"(12, 63, 0.3, 'M')",1.281765389246967,0.700441627240955,0.04964955528445625,-0.11827898831233863,False
T_LAG1,B136,B,Vol,M_SUBSAMPLE,GROSS,"(12, 63, 0.3, 'M')",1.281765389246967,0.700441627240955,0.04964955528445625,-0.11827898831233863,False
T_LAG1,B136,B,Vol,M_PAIRWISE,GROSS,"(12, 63, 0.3, 'M')",1.281765389246967,0.700441627240955,0.04964955528445625,-0.11827898831233863,False
T_LAG1,B136,B,Vol,M_D2,GROSS,"(12, 63, 0.3, 'M')",1.281765389246967,0.700441627240955,0.04964955528445625,-0.11827898831233863,False
T_LAG1,B136,B,Calmar,M_NONE,H,"(12, 63, 0.55, 'M')",1.286846212594877,0.7115417626674837,0.09042986796566255,-0.20972115836238392,False
T_LAG1,B136,B,Calmar,M_SUBSAMPLE,H,"(12, 63, 0.55, 'M')",1.286846212594877,0.7115417626674837,0.09042986796566255,-0.20972115836238392,False
T_LAG1,B136,B,Calmar,M_PAIRWISE,H,"(12, 63, 0.55, 'M')",1.286846212594877,0.7115417626674837,0.09042986796566255,-0.20972115836238392,False
T_LAG1,B136,B,Calmar,M_D2,H,"(12, 63, 0.55, 'M')",1.286846212594877,0.7115417626674837,0.09042986796566255,-0.20972115836238392,False
T_LAG1,B136,B,Turnover,M_NONE,H,"(12, 252, 0.55, 'M')",0.9975051603732537,0.8623566957875579,0.1070980547664313,-0.18377557309208015,False
T_LAG1,B136,B,Turnover,M_SUBSAMPLE,H,"(12, 252, 0.55, 'M')",0.9975051603732537,0.8623566957875579,0.1070980547664313,-0.18377557309208015,False
T_LAG1,B136,B,Turnover,M_PAIRWISE,H,"(12, 252, 0.55, 'M')",0.9975051603732537,0.8623566957875579,0.1070980547664313,-0.18377557309208015,False
T_LAG1,B136,B,Turnover,M_D2,H,"(12, 252, 0.55, 'M')",0.9975051603732537,0.8623566957875579,0.1070980547664313,-0.18377557309208015,False
T_LAG1,SMALL,A,Sharpe,M_NONE,H,"(20, 252, 0.75, 'W')",0.9836131774916315,0.667742920666616,0.11159184725299287,-0.37411836270629706,False
T_LAG1,SMALL,A,Sharpe,M_SUBSAMPLE,H,"(20, 252, 0.75, 'W')",0.9836131774916315,0.667742920666616,0.11159184725299287,-0.37411836270629706,False
T_LAG1,SMALL,A,Sharpe,M_PAIRWISE,H,"(20, 252, 0.75, 'W')",0.9836131774916315,0.667742920666616,0.11159184725299287,-0.37411836270629706,False
T_LAG1,SMALL,A,Sharpe,M_D2,H,"(20, 252, 0.75, 'W')",0.9836131774916315,0.667742920666616,0.11159184725299287,-0.37411836270629706,False
T_LAG1,SMALL,A,CAGR,M_NONE,H,"(20, 252, 0.75, 'W')",0.9836131774916315,0.667742920666616,0.11159184725299287,-0.37411836270629706,False
T_LAG1,SMALL,A,CAGR,M_SUBSAMPLE,H,"(20, 252, 0.75, 'W')",0.9836131774916315,0.667742920666616,0.11159184725299287,-0.37411836270629706,False
T_LAG1,SMALL,A,CAGR,M_PAIRWISE,H,"(20, 252, 0.75, 'W')",0.9836131774916315,0.667742920666616,0.11159184725299287,-0.37411836270629706,False
T_LAG1,SMALL,A,CAGR,M_D2,H,"(20, 252, 0.75, 'W')",0.9836131774916315,0.667742920666616,0.11159184725299287,-0.37411836270629706,False
T_LAG1,SMALL,A,MaxDD,M_NONE,N,"(40, 126, 0.75, 'W')",0.6647747165163194,0.4281901972330355,0.06134701812548604,-0.3611659367125418,False
T_LAG1,SMALL,A,MaxDD,M_SUBSAMPLE,N,"(40, 126, 0.75, 'W')",0.6647747165163194,0.4281901972330355,0.06134701812548604,-0.3611659367125418,False
T_LAG1,SMALL,A,MaxDD,M_PAIRWISE,N,"(40, 126, 0.75, 'W')",0.6647747165163194,0.4281901972330355,0.06134701812548604,-0.3611659367125418,False
T_LAG1,SMALL,A,MaxDD,M_D2,N,"(40, 126, 0.75, 'W')",0.6647747165163194,0.4281901972330355,0.06134701812548604,-0.3611659367125418,False
T_LAG1,SMALL,A,Vol,M_NONE,GROSS,"(20, 126, 0.3, 'W')",0.609335941554694,0.45138230147505126,0.03210950949710423,-0.15665461197088526,False
T_LAG1,SMALL,A,Vol,M_SUBSAMPLE,GROSS,"(20, 126, 0.3, 'W')",0.609335941554694,0.45138230147505126,0.03210950949710423,-0.15665461197088526,False
T_LAG1,SMALL,A,Vol,M_PAIRWISE,GROSS,"(20, 126, 0.3, 'W')",0.609335941554694,0.45138230147505126,0.03210950949710423,-0.15665461197088526,False
T_LAG1,SMALL,A,Vol,M_D2,GROSS,"(20, 126, 0.3, 'W')",0.609335941554694,0.45138230147505126,0.03210950949710423,-0.15665461197088526,False
T_LAG1,SMALL,A,Calmar,M_NONE,N,"(25, 126, 0.75, 'W')",0.7423823191510686,0.4088136544221219,0.060150899982084116,-0.3544633971172021,False
T_LAG1,SMALL,A,Calmar,M_SUBSAMPLE,CADENCE,"(20, 126, 0.75, 'D')",0.6296048814005824,0.36340366456192214,0.053471176631334494,-0.3830845902276774,False
T_LAG1,SMALL,A,Calmar,M_PAIRWISE,CADENCE,"(20, 126, 0.75, 'D')",0.6296048814005824,0.36340366456192214,0.053471176631334494,-0.3830845902276774,False
T_LAG1,SMALL,A,Calmar,M_D2,CADENCE,"(20, 126, 0.75, 'D')",0.6296048814005824,0.36340366456192214,0.053471176631334494,-0.3830845902276774,False
T_LAG1,SMALL,A,Turnover,M_NONE,H,"(20, 252, 0.75, 'W')",0.9836131774916315,0.667742920666616,0.11159184725299287,-0.37411836270629706,False
T_LAG1,SMALL,A,Turnover,M_SUBSAMPLE,H,"(20, 252, 0.75, 'W')",0.9836131774916315,0.667742920666616,0.11159184725299287,-0.37411836270629706,False
T_LAG1,SMALL,A,Turnover,M_PAIRWISE,H,"(20, 252, 0.75, 'W')",0.9836131774916315,0.667742920666616,0.11159184725299287,-0.37411836270629706,False
T_LAG1,SMALL,A,Turnover,M_D2,H,"(20, 252, 0.75, 'W')",0.9836131774916315,0.667742920666616,0.11159184725299287,-0.37411836270629706,False
T_LAG1,SMALL,B,Sharpe,M_NONE,H,"(12, 21, 0.55, 'M')",0.960673958698032,0.5180966329738488,0.0688953817514597,-0.24427839336448798,False
T_LAG1,SMALL,B,Sharpe,M_SUBSAMPLE,H,"(12, 21, 0.55, 'M')",0.960673958698032,0.5180966329738488,0.0688953817514597,-0.24427839336448798,False
T_LAG1,SMALL,B,Sharpe,M_PAIRWISE,H,"(12, 21, 0.55, 'M')",0.960673958698032,0.5180966329738488,0.0688953817514597,-0.24427839336448798,False
T_LAG1,SMALL,B,Sharpe,M_D2,H,"(12, 21, 0.55, 'M')",0.960673958698032,0.5180966329738488,0.0688953817514597,-0.24427839336448798,False
T_LAG1,SMALL,B,CAGR,M_NONE,GROSS,"(12, 63, 0.75, 'M')",0.736371495570926,0.36936937195051023,0.057154180872817095,-0.3455695553477721,False
T_LAG1,SMALL,B,CAGR,M_SUBSAMPLE,GROSS,"(12, 63, 0.75, 'M')",0.736371495570926,0.36936937195051023,0.057154180872817095,-0.3455695553477721,False
T_LAG1,SMALL,B,CAGR,M_PAIRWISE,GROSS,"(12, 63, 0.75, 'M')",0.736371495570926,0.36936937195051023,0.057154180872817095,-0.3455695553477721,False
T_LAG1,SMALL,B,CAGR,M_D2,GROSS,"(12, 63, 0.75, 'M')",0.736371495570926,0.36936937195051023,0.057154180872817095,-0.3455695553477721,False
T_LAG1,SMALL,B,MaxDD,M_NONE,GROSS,"(12, 63, 0.3, 'M')",0.7273964214029035,0.36292161107400395,0.027044041071804914,-0.1448624198847901,False
T_LAG1,SMALL,B,MaxDD,M_SUBSAMPLE,GROSS,"(12, 63, 0.3, 'M')",0.7273964214029035,0.36292161107400395,0.027044041071804914,-0.1448624198847901,False
T_LAG1,SMALL,B,MaxDD,M_PAIRWISE,GROSS,"(12, 63, 0.3, 'M')",0.7273964214029035,0.36292161107400395,0.027044041071804914,-0.1448624198847901,False
T_LAG1,SMALL,B,MaxDD,M_D2,GROSS,"(12, 63, 0.3, 'M')",0.7273964214029035,0.36292161107400395,0.027044041071804914,-0.1448624198847901,False
T_LAG1,SMALL,B,Vol,M_NONE,GROSS,"(12, 63, 0.3, 'M')",0.7273964214029035,0.36292161107400395,0.027044041071804914,-0.1448624198847901,False
T_LAG1,SMALL,B,Vol,M_SUBSAMPLE,GROSS,"(12, 63, 0.3, 'M')",0.7273964214029035,0.36292161107400395,0.027044041071804914,-0.1448624198847901,False
T_LAG1,SMALL,B,Vol,M_PAIRWISE,GROSS,"(12, 63, 0.3, 'M')",0.7273964214029035,0.36292161107400395,0.027044041071804914,-0.1448624198847901,False
T_LAG1,SMALL,B,Vol,M_D2,GROSS,"(12, 63, 0.3, 'M')",0.7273964214029035,0.36292161107400395,0.027044041071804914,-0.1448624198847901,False
T_LAG1,SMALL,B,Calmar,M_NONE,H,"(12, 21, 0.55, 'M')",0.960673958698032,0.5180966329738488,0.0688953817514597,-0.24427839336448798,False
T_LAG1,SMALL,B,Calmar,M_SUBSAMPLE,H,"(12, 21, 0.55, 'M')",0.960673958698032,0.5180966329738488,0.0688953817514597,-0.24427839336448798,False
T_LAG1,SMALL,B,Calmar,M_PAIRWISE,H,"(12, 21, 0.55, 'M')",0.960673958698032,0.5180966329738488,0.0688953817514597,-0.24427839336448798,False
T_LAG1,SMALL,B,Calmar,M_D2,H,"(12, 21, 0.55, 'M')",0.960673958698032,0.5180966329738488,0.0688953817514597,-0.24427839336448798,False
T_LAG1,SMALL,B,Turnover,M_NONE,H,"(12, 252, 0.55, 'M')",0.6030792292187481,0.6997840885963647,0.09690713392445982,-0.2573513211204621,False
T_LAG1,SMALL,B,Turnover,M_SUBSAMPLE,H,"(12, 252, 0.55, 'M')",0.6030792292187481,0.6997840885963647,0.09690713392445982,-0.2573513211204621,False
T_LAG1,SMALL,B,Turnover,M_PAIRWISE,H,"(12, 252, 0.55, 'M')",0.6030792292187481,0.6997840885963647,0.09690713392445982,-0.2573513211204621,False
T_LAG1,SMALL,B,Turnover,M_D2,H,"(12, 252, 0.55, 'M')",0.6030792292187481,0.6997840885963647,0.09690713392445982,-0.2573513211204621,False
