panel,family,level,cad,gross,con,CAGR,Sharpe,MaxDD,H1,H2,isCAGR,isSharpe,isMaxDD,oCAGR,oSharpe,oMaxDD,turn_yr,p4a,f4b,p4b
U56,QUANTILE,0.6,M,1.0,RESPREAD,0.20319626264729895,1.250101800925167,-0.256235584724933,1.3482149472365754,1.170871092466033,0.1958893567041402,1.263358341053567,-0.13595218307551415,0.2092374623002733,1.2417696276746863,-0.25623558472493313,3.338837212491939,False,DD,False
U56,QUANTILE,0.6,M,1.0,DEGROSS,0.12135802302885579,1.2469373137850714,-0.16301283402204647,1.3454029090826494,1.1658552580506785,0.11773358696559355,1.2616878776367528,-0.08442780673342809,0.12434685140634993,1.2369786167070445,-0.16301283402204625,2.0397869626917773,False,-,True
U56,QUANTILE,0.6,Q,0.5,RESPREAD,0.09505693206389054,1.1291698103551155,-0.17649510412720426,1.270202301011829,1.0206149917260396,0.09326484027847393,1.1862418899206357,-0.09097317722893394,0.0965325975140412,1.0911976022133525,-0.17649510412720404,0.9852293895322476,False,CAGR,False
U56,QUANTILE,0.6,Q,0.5,DEGROSS,0.057560695103034076,1.1311614276928166,-0.10993245217507408,1.2735306026037863,1.0198723793715525,0.0567887659961257,1.1909735204789393,-0.055946421459761475,0.0581958006851786,1.0904365018398035,-0.10993245217507408,0.6078374426011699,False,CAGR,False
U56,QUANTILE,0.6,Q,0.75,RESPREAD,0.14291232559395706,1.1263145915566262,-0.2584720346640492,1.2693452781152461,1.016839562174866,0.14055785696561562,1.1853174604954064,-0.13446525856904146,0.14485181966076954,1.0872139209296665,-0.25847203466404933,1.454794469196535,False,DD,False
U56,QUANTILE,0.6,Q,0.75,DEGROSS,0.08650278869709993,1.1299205974897961,-0.16244400346085297,1.2732925287836856,1.0181117891440312,0.08546447150836478,1.190641036982376,-0.08316343152125394,0.08735724124716016,1.0886385242753598,-0.16244400346085286,0.8995140418943033,False,CAGR,False
U56,QUANTILE,0.6,Q,1.0,RESPREAD,0.19081450033417813,1.1224488232458174,-0.336655451394845,1.2680757491319845,1.0118998034154787,0.18817661081805026,1.1840741954360168,-0.1766996642722617,0.19298777022074143,1.0818829959280358,-0.3366554513948449,1.9253195204409026,False,DD,False
U56,QUANTILE,0.6,Q,1.0,DEGROSS,0.11551858228435963,1.1283205088825863,-0.21341511615508701,1.2728984747711902,1.0159238896433156,0.11430473145976583,1.1901860200563912,-0.10989205094101928,0.11651760578454429,1.0863555644926695,-0.21341511615508746,1.186023867177101,False,DD,False
U56,QUANTILE,0.7,D,0.5,RESPREAD,0.08571322496088696,1.117838013580777,-0.13657846750207192,1.2012883413603581,1.050269701757769,0.08089414707736209,1.1023348922989245,-0.08163132525597849,0.08969158090952689,1.1308282871323532,-0.1365784675020718,7.055771041688546,False,CAGR,False
U56,QUANTILE,0.7,D,0.5,DEGROSS,0.06071004473301267,1.1194414729831068,-0.09731335634543314,1.2036923184202524,1.0507692113800484,0.05735960609118829,1.1034304277570712,-0.05888949706403224,0.06347274027445926,1.1327712705085773,-0.09731335634543314,5.038373873317666,False,CAGR,False
U56,QUANTILE,0.7,D,0.75,RESPREAD,0.12889925105315503,1.1185515596919458,-0.2005176304882169,1.2021020527231923,1.0508987273306523,0.12161044891101236,1.1031749068844818,-0.12034400849879656,0.13492760251492952,1.131446008063418,-0.20051763048821702,10.502559342051626,False,-,True
U56,QUANTILE,0.7,D,0.75,DEGROSS,0.0912985218743727,1.1201835832621532,-0.14382695129614842,1.2045103991478436,1.0514478460424164,0.08623430835611612,1.1042650338192361,-0.08724563518468476,0.09548002039210846,1.1334433461171363,-0.14382695129614842,7.4977542464205325,False,CAGR,False
U56,QUANTILE,0.7,D,1.0,RESPREAD,0.17204948921648278,1.1187274539445584,-0.2615295326945941,1.2023420846356603,1.0510190499418643,0.16227415207910378,1.1034393565583633,-0.15771257303638975,0.1801483687995029,1.1315544300221423,-0.2615295326945938,13.977008912436183,False,DD,False
U56,QUANTILE,0.7,D,1.0,DEGROSS,0.12196197882673077,1.120697618033265,-0.18889761882455824,1.2050957225538017,1.0519015126498747,0.1151673314735624,1.1048695229589007,-0.11489689845300721,0.1275795667394064,1.133888675424144,-0.18889761882455824,9.941825384359271,False,-,True
U56,QUANTILE,0.7,W,0.5,RESPREAD,0.08768203326771751,1.1444868427124668,-0.13936377635905328,1.2417985891962515,1.0640387444705395,0.08428140300581921,1.1446495986019092,-0.08172520695526075,0.09048603320825999,1.1453594992631688,-0.1393637763590534,3.0883474329480323,False,CAGR,False
U56,QUANTILE,0.7,W,0.5,DEGROSS,0.06205399546845092,1.146292629806546,-0.09947181352853207,1.2439979439591773,1.0649970270136138,0.05968626305571756,1.1455693613431657,-0.058927382514926574,0.0640047171350342,1.1477642448351517,-0.09947181352853163,2.2067196212523035,False,CAGR,False
U56,QUANTILE,0.7,W,0.75,RESPREAD,0.1320775907366214,1.1450671969160122,-0.2040653311642685,1.2430380858856946,1.0641857546171776,0.1269755539074029,1.145865566087411,-0.12058731006131451,0.13628980417991055,1.1454817684731695,-0.2040653311642685,4.592638325941613,False,DD,False
U56,QUANTILE,0.7,W,0.75,DEGROSS,0.0934130539310638,1.1468401272530748,-0.14671419476862113,1.2450059571458734,1.0652316719665473,0.08985428187381705,1.146557140360277,-0.08735697226029682,0.0963477941161015,1.1479908918508457,-0.1467141947686209,3.2811815212292252,False,CAGR,False
U56,QUANTILE,0.7,W,1.0,RESPREAD,0.1766510656066973,1.145362680364819,-0.2655539538829754,1.244015401186354,1.0640462417124052,0.16987207799784554,1.1468224188635217,-0.1581663384840526,0.18225419279812427,1.145304293256028,-0.26555395388297554,6.108768951877381,False,DD,False
U56,QUANTILE,0.7,W,1.0,DEGROSS,0.1249318580521348,1.1472664015438867,-0.19232874753155615,1.245904070365605,1.0653434796106533,0.12018534852960472,1.1474374358138326,-0.1151150984760777,0.1288495197175792,1.1480878535762575,-0.19232874753155582,4.347677500640635,False,-,True
U56,QUANTILE,0.7,M,0.5,RESPREAD,0.0939689626813267,1.2087214319118398,-0.13867081183274044,1.3016421980083406,1.1313818221815297,0.09026010145195662,1.204074129095206,-0.07764126871358001,0.09702785280334991,1.2131402646546467,-0.13867081183274033,1.369989532099788,False,CAGR,False
U56,QUANTILE,0.7,M,0.5,DEGROSS,0.06635774550070916,1.2103217419575893,-0.09910564867361193,1.3030661592552346,1.1325236521618678,0.06377900132610304,1.2041218217387124,-0.05596063088845615,0.06848268150748793,1.2158534216301526,-0.09910564867361182,0.9809882322082519,False,CAGR,False
U56,QUANTILE,0.7,M,0.75,RESPREAD,0.14217181176934957,1.21016730689999,-0.2026868085288559,1.3048900184627807,1.1315655406247949,0.13664352532205104,1.2075204292289696,-0.1146450687724263,0.1467373273204038,1.2130983419182604,-0.20268680852885568,2.033018622671484,False,DD,False
U56,QUANTILE,0.7,M,0.75,DEGROSS,0.10018246825881083,1.2114724502737884,-0.14595204882826618,1.305492619679129,1.1327531623010831,0.09632623816259023,1.2066705794501682,-0.08300000565743948,0.10336323492124033,1.2159537311256494,-0.14595204882826673,1.4553188679498696,False,CAGR,False
U56,QUANTILE,0.7,M,1.0,RESPREAD,0.1910802271378329,1.2114092741259554,-0.2634083077123339,1.307932245044615,1.1315923934138663,0.18377939886166295,1.2107900378326752,-0.15048943301497186,0.19711671544180343,1.2128461792641028,-0.26340830771233403,2.7008024888206217,False,DD,False
U56,QUANTILE,0.7,M,1.0,DEGROSS,0.13440310205947248,1.212524786048627,-0.19108592464385188,1.3078170957896191,1.1329073698888363,0.12928520502107288,1.2091333411189384,-0.10943077496045284,0.1386284279403427,1.2159520913061337,-0.191085924643852,1.9252185009098688,False,-,True
U56,QUANTILE,0.7,Q,0.5,RESPREAD,0.0879925559175645,1.0870428983659133,-0.17540094517546845,1.2290457491341662,0.9725998408097747,0.08725067274638909,1.1350021038753597,-0.08915428385062218,0.08860291444117974,1.0531677318385855,-0.17540094517546811,0.7872291962330198,False,CAGR,False
U56,QUANTILE,0.7,Q,0.5,DEGROSS,0.06243649415151542,1.09169995101683,-0.12505010447622855,1.2332827904522858,0.9766117704615134,0.061881947278925375,1.1379359339445538,-0.06348981442996815,0.06289266175343022,1.0588100847789428,-0.12505010447622844,0.5661623132984549,False,CAGR,False
U56,QUANTILE,0.7,Q,0.75,RESPREAD,0.1320857002287117,1.0837659651349731,-0.25747339197660124,1.229681424112056,0.9669673176730706,0.1314675447338649,1.1359240948857454,-0.13175791329805353,0.13259420313814752,1.047093729448046,-0.2574733919766018,1.1609269162121332,False,DD,False
U56,QUANTILE,0.7,Q,0.75,DEGROSS,0.0937534105799045,1.0899421415272006,-0.1846968612793345,1.2339635239240923,0.9732886190130938,0.09315317499135922,1.1387737482514553,-0.09423289515003785,0.09424717357572843,1.055271476708488,-0.18469686127933416,0.8355601151076294,False,CAGR,False
U56,QUANTILE,0.7,Q,1.0,RESPREAD,0.17608558530681795,1.0795169281169812,-0.336108136969815,1.2299192953833944,0.960257610583577,0.1759865514889729,1.1365380491082822,-0.17311441433951147,0.17616701755698783,1.0397296113312693,-0.3361081369698149,1.5359882894661283,False,DD,False
U56,QUANTILE,0.7,Q,1.0,DEGROSS,0.12508509541304091,1.0877278304307783,-0.24254075249106533,1.2344391484253368,0.9694447059201019,0.12461432079990176,1.1394485914912629,-0.12433157687117002,0.12547231581445328,1.051121030029618,-0.2425407524910651,1.1002685300182984,False,DD,False
U56,QUANTILE,0.8,D,0.5,RESPREAD,0.08439272820006116,1.1113952159525786,-0.14478248898868196,1.1972483765145294,1.040172119837361,0.08162425796255945,1.1114516139841855,-0.08322593362185382,0.08667428297143265,1.111990105381558,-0.14478248898868218,5.3036628145802425,False,CAGR,False
U56,QUANTILE,0.8,D,0.5,DEGROSS,0.06796362616845175,1.1099401714993085,-0.11899601759598033,1.1977463283544483,1.0368394394895561,0.06585369205145941,1.1113973380824131,-0.06837076407394993,0.06970155096819197,1.1094239917611108,-0.11899601759598055,4.297603209543396,False,CAGR,False
U56,QUANTILE,0.8,D,0.75,RESPREAD,0.1268821800226294,1.112088757616605,-0.21207401665842063,1.1980401640885456,1.040781308601534,0.12274490976810859,1.112274301851243,-0.12271084965115042,0.13029527845924171,1.112583815816186,-0.21207401665842107,7.877473983508795,False,DD,False
U56,QUANTILE,0.8,D,0.75,DEGROSS,0.1021852940321597,1.1106700382320913,-0.17510994464311935,1.1985598755506401,1.0374978709292813,0.09903027450590463,1.1122360843914136,-0.1011249869756059,0.10478614746227422,1.110069694958009,-0.17510994464311957,6.380061784883004,False,CAGR,False
U56,QUANTILE,0.8,D,1.0,RESPREAD,0.16932411531235303,1.1122865442829257,-0.27596903872079026,1.1983086616633516,1.0409171697255721,0.1638471984481864,1.1125684548084125,-0.1608331852984416,0.17384656033074308,1.1127069106487066,-0.27596903872079026,10.473936417976804,False,DD,False
U56,QUANTILE,0.8,D,1.0,DEGROSS,0.1364486086378871,1.1111132040087581,-0.22896478145119625,1.1990758717522745,1.0378780467694106,0.1322657208195963,1.1127768805247942,-0.13295577927216684,0.1398993690545174,1.1104372532638527,-0.22896478145119625,8.453185465230089,False,DD,False
U56,QUANTILE,0.8,W,0.5,RESPREAD,0.08625757562598557,1.133496515820106,-0.14611948395290775,1.2234194865805499,1.0586289728974843,0.08363013024775334,1.1355730412839649,-0.08860021174801391,0.08842264343613104,1.1325090986330548,-0.1461194839529084,2.3056668808896394,False,CAGR,False
U56,QUANTILE,0.8,W,0.5,DEGROSS,0.06942722674721091,1.1321205622468997,-0.12020502196841254,1.2236864474985627,1.055581156802933,0.06742663161648554,1.135270848515793,-0.0728029674599695,0.07107493262360176,1.1302617506526558,-0.1202050219684121,1.8694043199136647,False,CAGR,False
U56,QUANTILE,0.8,W,0.75,RESPREAD,0.12988547945887796,1.1339770522832546,-0.2135602731580154,1.2248455812212926,1.0584440940789024,0.12598736410597344,1.137031708960977,-0.13054958522973936,0.13310063281177698,1.1322638770165099,-0.2135602731580154,3.4205056736375834,False,DD,False
U56,QUANTILE,0.8,W,0.75,DEGROSS,0.10450393247089673,1.1325970258525697,-0.17654526685593863,1.224940790640491,1.0555051477364819,0.1015310737163011,1.1365501345486473,-0.10762372370320072,0.10695423824469574,1.1301409326741583,-0.1765452668559384,2.7719214953261155,False,CAGR,False
U56,QUANTILE,0.8,W,1.0,RESPREAD,0.17365927969074368,1.134178125803639,-0.2773977896299108,1.226023598866119,1.0579742269012318,0.16854469604713374,1.138244057226616,-0.17099439715407394,0.1778812761185078,1.1317199187613602,-0.2773977896299108,4.545832943615132,False,DD,False
U56,QUANTILE,0.8,W,1.0,DEGROSS,0.13973051369046585,1.1329078764779112,-0.2304519367032586,1.226047354169048,1.0552622110248053,0.13581647787380757,1.1376841502468877,-0.1414246227188377,0.1429587514677242,1.129842851219488,-0.2304519367032587,3.669566721639628,False,DD,False
U56,QUANTILE,0.8,M,0.5,RESPREAD,0.08950966746427858,1.168923339625726,-0.14203975924830559,1.271400562198429,1.0806324057223178,0.088693512386961,1.184699633378388,-0.08542726440480009,0.09018117176364271,1.156711355557451,-0.14203975924830514,1.0107570964252548,False,CAGR,False
U56,QUANTILE,0.8,M,0.5,DEGROSS,0.07195678378347803,1.1671191607346714,-0.11679464863374722,1.270865843086253,1.0773195207362678,0.07141561348509362,1.1835563705951244,-0.07018692443962316,0.07240194093472274,1.1543154667243714,-0.11679464863374778,0.82069200304834,False,CAGR,False
U56,QUANTILE,0.8,M,0.75,RESPREAD,0.13526091486379266,1.1699431267439804,-0.2079151979426792,1.2749328472242971,1.0798989290323637,0.13422378396660717,1.188478444693527,-0.12592329797101276,0.13611435843248154,1.1556629488256271,-0.207915197942679,1.495709507914945,False,DD,False
U56,QUANTILE,0.8,M,0.75,DEGROSS,0.10860561350412956,1.1680161353710605,-0.1717241548963251,1.2738341621567577,1.0767537340675173,0.10791576382065826,1.18671200412808,-0.10378684861727039,0.10917313244398397,1.1535113135327555,-0.1717241548963252,1.2137316842022743,False,-,True
U56,QUANTILE,0.8,M,1.0,RESPREAD,0.18157050160302135,1.170734372868282,-0.27058082751897716,1.2782482910464383,1.0789956155077756,0.18046337089154907,1.192068038693084,-0.16500990436405172,0.1824815667184947,1.154384371449337,-0.2705808275189773,1.985244066420742,False,DD,False
U56,QUANTILE,0.8,M,1.0,DEGROSS,0.14564857226996808,1.1687647078114207,-0.22446373773572936,1.2766612579619365,1.0760767324571663,0.14490496823990973,1.1897455414572091,-0.13642846672706643,0.1462603282683299,1.1525564353133892,-0.22446373773572925,1.6042893829423521,False,DD,False
U56,QUANTILE,0.8,Q,0.5,RESPREAD,0.08748119058572135,1.1106047040501381,-0.17208330207392009,1.2702843545848639,0.9790710091422938,0.09000008282668626,1.1901318439833695,-0.08076484984797105,0.0854145083997333,1.0516635846388147,-0.17208330207392009,0.5610685737600639,False,CAGR,False
U56,QUANTILE,0.8,Q,0.5,DEGROSS,0.07056397307877615,1.1113002905451785,-0.14124658844582116,1.2714689046640695,0.9788876926543054,0.07258649576352694,1.1907790462121925,-0.06595448059475251,0.06890390406660951,1.0522285932161104,-0.1412465884458215,0.4578084307662594,False,CAGR,False
U56,QUANTILE,0.8,Q,0.75,RESPREAD,0.1313989948789831,1.1072526611353037,-0.25313819088022105,1.2722840956204076,0.9723938676804138,0.13588795072941107,1.1923960324140999,-0.12102743249653103,0.1277214497626784,1.0446055011085027,-0.2531381908802208,0.8238399250450243,False,DD,False
U56,QUANTILE,0.8,Q,0.75,DEGROSS,0.10599002946821612,1.108846052025668,-0.20849853735268653,1.2732523787966747,0.9737241453693772,0.10948000213593234,1.192750637481375,-0.09885178668638384,0.10312878523804225,1.0468128382534052,-0.20849853735268675,0.6720020830107274,False,DD,False
U56,QUANTILE,0.8,Q,1.0,RESPREAD,0.1752883765970339,1.1028682433972787,-0.33112060944258204,1.273857301130654,0.9646049167676837,0.18229738056329126,1.1943019588795594,-0.16121043611927288,0.16955668300888527,1.0362450374608707,-0.33112060944258215,1.0888091612760056,False,DD,False
U56,QUANTILE,0.8,Q,1.0,DEGROSS,0.14143913178674272,1.105726871520627,-0.27364373798400266,1.2747480677429224,0.9678330953746073,0.1467386520203433,1.1944776985067818,-0.1316959753943916,0.1371001965919325,1.0405527826560426,-0.27364373798400254,0.8831508579446912,False,DD,False
U56,QUANTILE,0.9,D,0.5,RESPREAD,0.08684288119868122,1.1355560293792462,-0.1457955593432403,1.2310621983902066,1.0557536746143477,0.08516945516649743,1.146547436052,-0.08614778018304836,0.08822071175865709,1.12746198785633,-0.1457955593432403,3.224395242570687,False,CAGR,False
U56,QUANTILE,0.9,D,0.5,DEGROSS,0.0787154513831887,1.1350746722013527,-0.13286309910655314,1.230275474237265,1.0558759061367564,0.07707710825403602,1.1457944046517454,-0.07934361361321463,0.08006437036374603,1.1272685568348253,-0.13286309910655292,2.934861734266176,False,CAGR,False
U56,QUANTILE,0.9,D,0.75,RESPREAD,0.13067536007042646,1.1362210242284336,-0.2136187785363861,1.2318164319076632,1.0563419552907856,0.1282257550398378,1.147333524166429,-0.12696404879129286,0.13269341886332708,1.1280326648992303,-0.21361877853638567,4.761320500614106,False,DD,False
U56,QUANTILE,0.9,D,0.75,DEGROSS,0.11844232136770416,1.1357668771569815,-0.19511991336149292,1.2310504516938314,1.0564975140900246,0.11603025354145702,1.146598991175112,-0.11710367779065345,0.12042943797575156,1.1278734903001308,-0.19511991336149292,4.331171441371729,False,-,True
U56,QUANTILE,0.9,D,1.0,RESPREAD,0.17454103415180588,1.1364157740022376,-0.27804109295507085,1.2320812366102996,1.0564754104464835,0.17137382162530224,1.147622683228824,-0.16633424258628304,0.17715154310998593,1.128153772511344,-0.2780410929550703,6.319196578212235,False,DD,False
U56,QUANTILE,0.9,D,1.0,DEGROSS,0.15824210986812726,1.1360939526195484,-0.25457639329236004,1.2314525674398955,1.056759448420676,0.15510198032447953,1.1470265388085013,-0.15363458892044235,0.1608303306743113,1.1281224019917682,-0.2545763932923598,5.730213520769168,False,DD,False
U56,QUANTILE,0.9,W,0.5,RESPREAD,0.08767861816091549,1.1490180068768907,-0.14508334623978736,1.2459282918889905,1.0676333412700394,0.08629941780830741,1.162744743100833,-0.0845729360168418,0.08881391388140769,1.1387191407349002,-0.14508334623978758,1.38882067291351,False,CAGR,False
U56,QUANTILE,0.9,W,0.5,DEGROSS,0.07945288699170239,1.148534102405933,-0.13228314277129016,1.2449129704568414,1.0679217159303251,0.07807177089330675,1.1617517218904314,-0.07788399699013082,0.08058977152967284,1.1387042185222649,-0.13228314277129072,1.2645969722648007,False,CAGR,False
U56,QUANTILE,0.9,W,0.75,RESPREAD,0.1321127990645401,1.1495722072533268,-0.2120341272353773,1.2474520228713735,1.067535472487638,0.13013099850099752,1.1643230429837104,-0.12473269926840891,0.13374484655473107,1.138520232272602,-0.2120341272353775,2.0472485901347177,False,DD,False
U56,QUANTILE,0.9,W,0.75,DEGROSS,0.11969266398769163,1.1490993433669692,-0.1938005885065649,1.2463622368211733,1.067889439823272,0.11768815131447674,1.163250332657781,-0.11502513260754776,0.12134347511383314,1.13858384532863,-0.19380058850656534,1.8628670137891656,False,-,True
U56,QUANTILE,0.9,W,1.0,RESPREAD,0.1767626941870286,1.1498516730009354,-0.27540450523530313,1.2487373758563314,1.0671571455273892,0.17425979362765776,1.165664749127914,-0.16352761483803735,0.17882458497688414,1.1380254936432344,-0.27540450523530313,2.7153545987132044,False,DD,False
U56,QUANTILE,0.9,W,1.0,DEGROSS,0.16014359614760365,1.1494470827601644,-0.2523438558866432,1.2476234717558108,1.0676347583015717,0.15757824055349712,1.164563525118555,-0.15100737018151889,0.16225710009796313,1.1382279264028112,-0.2523438558866433,2.4623154912563767,False,DD,False
U56,QUANTILE,0.9,M,0.5,RESPREAD,0.08760458092614853,1.1540136679685662,-0.14292082614451118,1.253702833961406,1.068948320788245,0.08678958429162531,1.1698796048731395,-0.08591995818742648,0.08827513224968997,1.1417558988381198,-0.14292082614451074,0.6348396244106741,False,CAGR,False
U56,QUANTILE,0.9,M,0.5,DEGROSS,0.07936198508750869,1.1535059283970306,-0.13025836924267709,1.25215035714927,1.0695681138103372,0.07848336397153921,1.1683323394937113,-0.07914807192141082,0.08008492708248283,1.142110797864091,-0.13025836924267764,0.5784462436719412,False,CAGR,False
U56,QUANTILE,0.9,M,0.75,RESPREAD,0.13228940857776772,1.1545602927357865,-0.2093781749741077,1.2572761485748916,1.0674002784929237,0.13126928280265626,1.1737297375447893,-0.12649629777269134,0.13312884915798628,1.139837331772805,-0.20937817497410782,0.9346477143196393,False,DD,False
U56,QUANTILE,0.9,M,0.75,DEGROSS,0.11978318939059585,1.1540708084604117,-0.19123817121473585,1.2554902763943738,1.068201359774276,0.11862588067693935,1.1719165492113865,-0.1167007856024257,0.12073563013965405,1.1404216357550747,-0.19123817121473585,0.850639875105549,False,-,True
U56,QUANTILE,0.9,M,1.0,RESPREAD,0.17745590189124338,1.1548598795401528,-0.27270446017116035,1.2606148602996206,1.0656759847602495,0.17639525949445845,1.1773742349334129,-0.16556812239169827,0.17832868264977364,1.137678766544207,-0.27270446017116035,1.2399549791044415,False,DD,False
U56,QUANTILE,0.9,M,1.0,DEGROSS,0.16061989152542222,1.154432055455008,-0.24960615710050404,1.2586352952045505,1.0666878347697997,0.1593136500126262,1.1753299830382957,-0.15297153811377784,0.1616949910034473,1.1385345535124423,-0.24960615710050393,1.1241592020442464,False,DD,False
U56,QUANTILE,0.9,Q,0.5,RESPREAD,0.0888212749763293,1.1571341716137216,-0.15380704523749178,1.2450111030267668,1.0839488894457632,0.08649854835026694,1.1608747439617397,-0.08132830118269074,0.09073474941151405,1.154709761088893,-0.15380704523749178,0.33648026255119057,False,CAGR,False
U56,QUANTILE,0.9,Q,0.5,DEGROSS,0.08053049296619808,1.1571805487337212,-0.1400639190483821,1.2441765279425856,1.0849941116406399,0.07828933734326715,1.1600441466101938,-0.07468988812547184,0.08237666912410635,1.1554857226104,-0.14006391904838233,0.30744617891073905,False,CAGR,False
U56,QUANTILE,0.9,Q,0.75,RESPREAD,0.13364030199662547,1.1554210993409477,-0.22636212982724468,1.2476281692025064,1.0789147941517183,0.13054299995160656,1.1639346488011237,-0.12198613014918969,0.13619327176721363,1.1493736820077205,-0.2263621298272449,0.4909207347812074,False,DD,False
U56,QUANTILE,0.9,Q,0.75,DEGROSS,0.12114873813537774,1.1558060502175402,-0.20648373171467826,1.2466453325003106,1.0806510417405946,0.11809743505199566,1.1629028367406338,-0.11202950042599091,0.12366376866164841,1.1508963025210774,-0.2064837317146786,0.4480538289523324,False,DD,False
U56,QUANTILE,0.9,Q,1.0,RESPREAD,0.17860632550997013,1.1528188897290326,-0.2962327710974252,1.2497414151318305,1.0728403902466563,0.1750520073429207,1.1665583661991774,-0.16263974557264105,0.18153675255766255,1.1428626397981216,-0.2962327710974253,0.6486694665984784,False,DD,False
U56,QUANTILE,0.9,Q,1.0,DEGROSS,0.16191139859543746,1.153701206905106,-0.27065825558434453,1.248689751539913,1.0754527137655145,0.15830078258855962,1.1653927599115779,-0.14936555889497272,0.16488849118599536,1.1453449667006645,-0.27065825558434387,0.5888530346099833,False,DD,False
U56,QUANTILE,0.95,D,0.5,RESPREAD,0.0886649228174301,1.1422234684257584,-0.15044604227923875,1.2363288515297197,1.0652376104978716,0.0869010068860272,1.1572834529812135,-0.0872910176243098,0.09011736580420626,1.131258327708282,-0.15044604227923897,1.9376539389325693,False,CAGR,False
U56,QUANTILE,0.95,D,0.5,DEGROSS,0.0852905131392212,1.1422394991181717,-0.14513904851661474,1.2367879361871748,1.0652882586576893,0.0834764752178867,1.1575546481340755,-0.0838494771946432,0.0867842973767301,1.1311932207927673,-0.14513904851661485,1.86953159977795,False,CAGR,False
U56,QUANTILE,0.95,D,0.75,RESPREAD,0.13344862313889116,1.1428715256138695,-0.22009286348289214,1.2370589346542333,1.0658163805936915,0.1308788772423708,1.1580444251318605,-0.12863605858939442,0.1355658522663774,1.1318191892096265,-0.22009286348289214,2.832040948442105,False,DD,False
U56,QUANTILE,0.95,D,0.75,DEGROSS,0.12836908730186525,1.1429012781246675,-0.21253789726731198,1.2375292529284387,1.0658833002306942,0.1257171322117563,1.1583261796966675,-0.1236535607944903,0.13055421481185459,1.1317705429766278,-0.2125378972673121,2.731143546024543,False,DD,False
U56,QUANTILE,0.95,D,1.0,RESPREAD,0.1782853134040876,1.1430533480569236,-0.2860308456143671,1.2373110914717245,1.0659374475562622,0.17498229647923846,1.1583183336478409,-0.16850733917356686,0.18100802165901397,1.1319297516547748,-0.28603084561436676,3.7483406165352866,False,DD,False
U56,QUANTILE,0.95,D,1.0,DEGROSS,0.17151913939624253,1.1431415883293061,-0.2764945534624864,1.2378417022788322,1.0660616427033045,0.1680961228436364,1.1586613764743967,-0.16209643237156368,0.17434107030089696,1.1319376477777756,-0.27649455346248664,3.6062343560827856,False,DD,False
U56,QUANTILE,0.95,W,0.5,RESPREAD,0.08832373710977315,1.1423779077488347,-0.15231044508868363,1.2381685998790068,1.0633650193781246,0.08702850687178398,1.1611112236203103,-0.08511250390149383,0.0893898366410697,1.1284260953252698,-0.15231044508868352,0.8817704598709517,False,CAGR,False
U56,QUANTILE,0.95,W,0.5,DEGROSS,0.08495626670757805,1.1424007460267205,-0.14697382542896875,1.238561418597392,1.0634690144288732,0.08359171998907344,1.1613168981178499,-0.08175125867082922,0.08607948963650802,1.1284224353156156,-0.1469738254289692,0.8508223143407262,False,CAGR,False
U56,QUANTILE,0.95,W,0.75,RESPREAD,0.13307414779985138,1.1430014473976664,-0.222137588055765,1.2398325739772036,1.0633126673928253,0.131240241013741,1.1628457551994758,-0.12553159500273914,0.13458422024176908,1.1282506618071966,-0.22213758805576522,1.2872436290748317,False,DD,False
U56,QUANTILE,0.95,W,0.75,DEGROSS,0.1279909668003043,1.1430205625868617,-0.21458055723827807,1.2401787543201777,1.063443591209882,0.12604290563685128,1.163001691659803,-0.12065680390131872,0.12959519487589688,1.1282799692420313,-0.21458055723827751,1.241497858900913,False,DD,False
U56,QUANTILE,0.95,W,1.0,RESPREAD,0.17803185261071697,1.1433450940665288,-0.2879385830294273,1.2412591075242458,1.0629731864716894,0.17575818104947527,1.1643435828678894,-0.16457928334020733,0.1799045678193747,1.1277730038581344,-0.28793858302942743,1.7025657621134653,False,DD,False
U56,QUANTILE,0.95,W,1.0,DEGROSS,0.17123384243243156,1.1433855201553789,-0.2784383138613048,1.2415817082418725,1.0631555937832686,0.16879212275633582,1.1644732547198287,-0.15829594503385092,0.17324525489037312,1.127860837816959,-0.2784383138613046,1.638134718875054,False,DD,False
U56,QUANTILE,0.95,M,0.5,RESPREAD,0.08843173105215274,1.1541767065892472,-0.1508989455575377,1.251836720173425,1.0726488183703673,0.08741643002957966,1.17331960532823,-0.08681366575244409,0.08926722572388246,1.1396901307180272,-0.1508989455575377,0.39666191545183227,False,CAGR,False
U56,QUANTILE,0.95,M,0.5,DEGROSS,0.08504959058852601,1.1542730447643486,-0.14556871838821217,1.252111775795529,1.0729602953453496,0.0839478356348069,1.173391698994699,-0.08339962071253781,0.08595629678044414,1.139907371512075,-0.14556871838821162,0.38282943406880854,False,CAGR,False
U56,QUANTILE,0.95,M,0.75,RESPREAD,0.13349769396204425,1.1541261843909831,-0.22099760636946109,1.2552409829821731,1.070265857537742,0.13219176700893898,1.176984290732884,-0.1277783184869733,0.1345725606721151,1.13693170459378,-0.22099760636946109,0.5783120888928551,False,DD,False
U56,QUANTILE,0.95,M,0.75,DEGROSS,0.12836852946963373,1.1542367619820288,-0.21337734677118325,1.2553991987455702,1.0706856557599693,0.1269131930169407,1.1769266112283596,-0.12284631956112613,0.12956652077224096,1.137277496968951,-0.21337734677118292,0.5576962067265764,False,DD,False
