panel,family,level,cad,gross,ident_max_err,window,c_bar,c_sd,gap0_pp,pred0_pp,resid0_pp
U56,QUANTILE,0.8,D,0.75,4.163336342344337e-17,OOS,0.8052010966854093,0.006636296164632411,-2.7487392507221653,-2.74716427620616,-0.0015749745160054118
U56,QUANTILE,0.8,D,1.0,6.938893903907228e-17,FULL,0.8060632745085287,0.005724016021257608,-3.5541015753422833,-3.5576020341516745,0.003500458809391205
U56,QUANTILE,0.8,D,1.0,6.938893903907228e-17,IS,0.8071118923790985,0.004130416928129622,-3.403483641663363,-3.416076872573237,0.012593230909874187
U56,QUANTILE,0.8,D,1.0,6.938893903907228e-17,OOS,0.8052010966854096,0.006636296164631868,-3.6789591189188453,-3.6758061140774956,-0.003153004841349727
U56,QUANTILE,0.8,W,0.5,3.469446951953614e-17,FULL,0.8061642679389851,0.005796026070996851,-1.7337258782859966,-1.732038932384583,-0.0016869459014134947
U56,QUANTILE,0.8,W,0.5,3.469446951953614e-17,IS,0.807186751015533,0.004203383878977003,-1.6676440273130533,-1.6692259253086927,0.0015818979956394585
U56,QUANTILE,0.8,W,0.5,3.469446951953614e-17,OOS,0.8053235782484355,0.006718149229682453,-1.7882758676555088,-1.784291410747274,-0.00398445690823479
U56,QUANTILE,0.8,W,0.75,4.163336342344337e-17,FULL,0.8062125160276447,0.0058950269128397615,-2.6187800984524667,-2.6127639702562933,-0.006016128196173476
U56,QUANTILE,0.8,W,0.75,4.163336342344337e-17,IS,0.8072262533777279,0.004316691521186203,-2.5206447983324276,-2.51967097372936,-0.0009738246030677189
U56,QUANTILE,0.8,W,0.75,4.163336342344337e-17,OOS,0.8053790171085061,0.006817330609560735,-2.699924765216588,-2.6903114971239317,-0.00961326809265639
U56,QUANTILE,0.8,W,1.0,6.938893903907228e-17,FULL,0.8062581192287483,0.006034296644103087,-3.50870349981498,-3.495580135926857,-0.013123363888123407
U56,QUANTILE,0.8,W,1.0,6.938893903907228e-17,IS,0.8072633341566404,0.004478832010178636,-3.380448879456499,-3.374331038760081,-0.006117840696417964
U56,QUANTILE,0.8,W,1.0,6.938893903907228e-17,OOS,0.8054316274793508,0.006953940926897061,-3.614906358522596,-3.59669999746679,-0.018206361055805864
U56,QUANTILE,0.8,M,0.5,2.0816681711721685e-17,FULL,0.8067696446330317,0.006114521259620261,-1.777458266179588,-1.7642835452753358,-0.01317472090425209
U56,QUANTILE,0.8,M,0.5,2.0816681711721685e-17,IS,0.8077474552769094,0.004598755446939839,-1.7487031771538097,-1.7398274775299205,-0.008875699623889233
U56,QUANTILE,0.8,M,0.5,2.0816681711721685e-17,OOS,0.8059656847959721,0.007022825107568899,-1.8011291175537458,-1.7845287208742455,-0.016600396679500307
U56,QUANTILE,0.8,M,0.75,4.163336342344337e-17,FULL,0.8070494989087696,0.006582629842108006,-2.700803658185791,-2.6679904997095827,-0.03281315847620814
U56,QUANTILE,0.8,M,0.75,4.163336342344337e-17,IS,0.8080007509493907,0.005165231730953635,-2.664097799339782,-2.6370987878204355,-0.02699901151934636
U56,QUANTILE,0.8,M,0.75,4.163336342344337e-17,OOS,0.8062673756619337,0.007462046467670666,-2.7310277553593387,-2.693552301763691,-0.037475453595647856
U56,QUANTILE,0.8,M,1.0,3.122502256758253e-17,FULL,0.8073154703279004,0.007199309963310535,-3.6430002049428367,-3.5798170169019983,-0.06318318804083844
U56,QUANTILE,0.8,M,1.0,3.122502256758253e-17,IS,0.8082411176635008,0.00588151905184657,-3.6038694753577794,-3.5479907017183177,-0.0558787736394617
U56,QUANTILE,0.8,M,1.0,3.122502256758253e-17,OOS,0.8065543993723288,0.008046042361204502,-3.675223050825416,-3.60612816472492,-0.06909488610049586
U56,QUANTILE,0.8,Q,0.5,1.5612511283791264e-17,FULL,0.8082996290729341,0.0070417193186465225,-1.7037384934199595,-1.6955962755073273,-0.008142217912632255
U56,QUANTILE,0.8,Q,0.5,1.5612511283791264e-17,IS,0.8089451335881634,0.005623627034617051,-1.7523126201415273,-1.7447764202723093,-0.007536199869218052
U56,QUANTILE,0.8,Q,0.5,1.5612511283791264e-17,OOS,0.8077688926689743,0.00798420920268701,-1.6639447537048824,-1.6550542450155081,-0.008890508689374244
U56,QUANTILE,0.8,Q,0.75,2.0816681711721685e-17,FULL,0.8092127409219801,0.008238245586774115,-2.5597987656334142,-2.533610024688615,-0.02618874094479917
U56,QUANTILE,0.8,Q,0.75,2.0816681711721685e-17,IS,0.8097288844890379,0.006915048182396529,-2.658129673985954,-2.630424285658539,-0.02770538832741476
U56,QUANTILE,0.8,Q,0.75,2.0816681711721685e-17,OOS,0.8087883656089588,0.009164147270145744,-2.4794405113216955,-2.4541245485114382,-0.025315962810257275
U56,QUANTILE,0.8,Q,1.0,3.122502256758253e-17,FULL,0.8100803079993741,0.009644111131765429,-3.412105617845884,-3.3565181277742218,-0.055587490071662415
U56,QUANTILE,0.8,Q,1.0,3.122502256758253e-17,IS,0.8104738053053764,0.008359031382296263,-3.5808598017718074,-3.520210882538022,-0.06064891923378557
U56,QUANTILE,0.8,Q,1.0,3.122502256758253e-17,OOS,0.8097567729345865,0.010575221577237498,-3.2745973499817893,-3.2226900916054957,-0.05190725837629362
U56,QUANTILE,0.9,D,0.5,6.938893903907228e-17,FULL,0.9064215829971133,0.0035672208341268204,-0.8467288882499924,-0.8524780850293734,0.005749196779381016
U56,QUANTILE,0.9,D,0.5,6.938893903907228e-17,IS,0.9042880776071389,0.004237091520089077,-0.8425581080890643,-0.8550765269594862,0.012518418870421932
U56,QUANTILE,0.9,D,0.5,6.938893903907228e-17,OOS,0.9081757596942366,0.001268779080104352,-0.8501666434646005,-0.8498143362750232,-0.00035230718957723894
U56,QUANTILE,0.9,D,0.75,6.938893903907228e-17,FULL,0.9064215829971132,0.003567220834126902,-1.2775088832287063,-1.2860616519955181,0.00855276876681188
U56,QUANTILE,0.9,D,0.75,6.938893903907228e-17,IS,0.9042880776071385,0.004237091520089053,-1.2723775243072888,-1.2910752906923673,0.018697766385078474
U56,QUANTILE,0.9,D,0.75,6.938893903907228e-17,OOS,0.908175759694237,0.0012687790801035816,-1.281740642790008,-1.281195935456192,-0.0005447073338160635
U56,QUANTILE,0.9,D,1.0,1.3877787807814457e-16,FULL,0.9064215829971133,0.0035672208341268204,-1.7088943589715244,-1.7201667874706894,0.011272428499164988
U56,QUANTILE,0.9,D,1.0,1.3877787807814457e-16,IS,0.9042880776071389,0.004237091520089077,-1.7040316053983595,-1.7287885503723954,0.02475694497403591
U56,QUANTILE,0.9,D,1.0,1.3877787807814457e-16,OOS,0.9081757596942366,0.001268779080104352,-1.7129029179500765,-1.7121574175615217,-0.0007455003885548095
U56,QUANTILE,0.9,W,0.5,6.938893903907228e-17,FULL,0.9064726728851792,0.0036051563238688037,-0.8371624232814456,-0.8404671880452019,0.003304764763756296
U56,QUANTILE,0.9,W,0.5,6.938893903907228e-17,IS,0.9043313776131665,0.004257596303303609,-0.8370974730914638,-0.8465634535113509,0.00946598041988711
U56,QUANTILE,0.9,W,0.5,6.938893903907228e-17,OOS,0.908233254454589,0.0013829603843170126,-0.8372148646906163,-0.8350344965336376,-0.0021803681569787514
U56,QUANTILE,0.9,W,0.75,6.938893903907228e-17,FULL,0.9064976788758238,0.00365276406847677,-1.2652731444161347,-1.2682668113604523,0.0029936669443175745
U56,QUANTILE,0.9,W,0.75,6.938893903907228e-17,IS,0.9043536203460786,0.004290060226073009,-1.267088099301228,-1.2792518342511272,0.012163734949899307
U56,QUANTILE,0.9,W,0.75,6.938893903907228e-17,OOS,0.9082605324068351,0.0015154028470911443,-1.2637726667681148,-1.258662446822556,-0.005110219945558825
U56,QUANTILE,0.9,W,1.0,1.3877787807814457e-16,FULL,0.9065210680152298,0.0037198981958237874,-1.695902851555675,-1.696978355844192,0.001075504288516882
U56,QUANTILE,0.9,W,1.0,1.3877787807814457e-16,IS,0.9043743587905201,0.004337816567605082,-1.7014600027188909,-1.7146973697247159,0.013237367005825007
U56,QUANTILE,0.9,W,1.0,1.3877787807814457e-16,OOS,0.9082861009582828,0.0016860400689543387,-1.6913083436228105,-1.681737350489887,-0.009570993132923533
U56,QUANTILE,0.9,M,0.5,3.122502256758253e-17,FULL,0.9067812131733913,0.003827672530973826,-0.830875863469327,-0.8290009237853058,-0.001874939684021193
U56,QUANTILE,0.9,M,0.5,3.122502256758253e-17,IS,0.9047060221328694,0.00456808711479866,-0.8371087193842941,-0.8401263030656914,0.0030175836813972623
U56,QUANTILE,0.9,M,0.5,3.122502256758253e-17,OOS,0.9084874435782777,0.0017583548956276334,-0.825743256816236,-0.8196192516717327,-0.006124005144503286
U56,QUANTILE,0.9,M,0.75,3.469446951953614e-17,FULL,0.9069253031119489,0.004066181029870964,-1.2612052300462917,-1.2516866712739994,-0.009518558772292351
U56,QUANTILE,0.9,M,0.75,3.469446951953614e-17,IS,0.9048397986988637,0.004762817669090605,-1.2747144637093255,-1.2718769604884717,-0.002837503220853854
U56,QUANTILE,0.9,M,0.75,3.469446951953614e-17,OOS,0.9086400132131621,0.002228242446903392,-1.2500766522511864,-1.2348286751445947,-0.015247977106591648
U56,QUANTILE,0.9,M,1.0,6.245004513516506e-17,FULL,0.9070609864413153,0.004379027961553011,-1.6991372817188655,-1.6763574457947739,-0.022779835924091607
U56,QUANTILE,0.9,M,1.0,6.245004513516506e-17,IS,0.9049656114717671,0.005021664817623067,-1.7234155865297751,-1.7088520583989242,-0.014563528130850933
U56,QUANTILE,0.9,M,1.0,6.245004513516506e-17,OOS,0.9087838121536803,0.0027633801578149193,-1.6791356063229124,-1.64944935444149,-0.029686251881422265
U56,QUANTILE,0.9,Q,0.5,4.163336342344337e-17,FULL,0.9075845674713892,0.004281771119432412,-0.8324977981808646,-0.8301499085770381,-0.0023478896038264807
U56,QUANTILE,0.9,Q,0.5,4.163336342344337e-17,IS,0.9054672653738177,0.005078935791665771,-0.8241665296041756,-0.8269727512894232,0.0028062216852475785
U56,QUANTILE,0.9,Q,0.5,4.163336342344337e-17,OOS,0.9093254217564469,0.0023424504021126577,-0.8393715494482645,-0.8320802829631546,-0.007291266485109915
U56,QUANTILE,0.9,Q,0.75,3.469446951953614e-17,FULL,0.9080797156332556,0.0048446711467517,-1.2545796091894434,-1.2436552231027909,-0.010924386086652582
U56,QUANTILE,0.9,Q,0.75,3.469446951953614e-17,IS,0.9058911276976358,0.005524325165482466,-1.2497354440646369,-1.2446744068308258,-0.005061037233811128
U56,QUANTILE,0.9,Q,0.75,3.469446951953614e-17,OOS,0.9098791814205516,0.003241499782344487,-1.2585753995646431,-1.241918826916577,-0.01665657264806608
U56,QUANTILE,0.9,Q,1.0,6.245004513516506e-17,FULL,0.9085485090930465,0.005519947481539654,-1.6775314813839426,-1.6522688770113536,-0.02526260437258898
U56,QUANTILE,0.9,Q,1.0,6.245004513516506e-17,IS,0.9062922519057559,0.006068448436589298,-1.6828061431064745,-1.6627303257196857,-0.020075817386788763
U56,QUANTILE,0.9,Q,1.0,6.245004513516506e-17,OOS,0.910403612810741,0.004198394110199847,-1.6731579493194815,-1.6426747519831864,-0.03048319733629512
U56,QUANTILE,0.95,D,0.5,9.71445146547012e-17,FULL,0.9623043548256253,0.001264056001237879,-0.3455109440602788,-0.3449318922850386,-0.0005790517752402025
U56,QUANTILE,0.95,D,0.5,9.71445146547012e-17,IS,0.9611295259087839,0.0008441389551477095,-0.3500199621423894,-0.34837313685753823,-0.001646825284851161
U56,QUANTILE,0.95,D,0.5,9.71445146547012e-17,OOS,0.9632703038776946,0.0005075116320422707,-0.3417905961903278,-0.3417883421195089,-2.254070818885623e-06
U56,QUANTILE,0.95,D,0.75,6.591949208711867e-17,FULL,0.9623043548256253,0.001264056001237841,-0.5208209762342042,-0.5199833133135323,-0.0008376629206718889
U56,QUANTILE,0.95,D,0.75,6.591949208711867e-17,IS,0.9611295259087835,0.0008441389551479499,-0.5281101917713027,-0.5257630441673822,-0.0023471476039205186
U56,QUANTILE,0.95,D,0.75,6.591949208711867e-17,OOS,0.9632703038776947,0.0005075116320405463,-0.5147973047151977,-0.5147917159383786,-5.588776819109853e-06
U56,QUANTILE,0.95,D,1.0,1.942890293094024e-16,FULL,0.9623043548256253,0.001264056001237879,-0.6958801714389784,-0.694810408296398,-0.0010697631425804488
U56,QUANTILE,0.95,D,1.0,1.942890293094024e-16,IS,0.9611295259087839,0.0008441389551477095,-0.7064853103142754,-0.7035415032161874,-0.002943807098088058
U56,QUANTILE,0.95,D,1.0,1.942890293094024e-16,OOS,0.9632703038776946,0.0005075116320422707,-0.6871043000951538,-0.6870946528780175,-9.647217136254937e-06
U56,QUANTILE,0.95,W,0.5,9.020562075079397e-17,FULL,0.9623260550698558,0.0012871919634625363,-0.3404109476867756,-0.33874804963009986,-0.0016628980566757434
U56,QUANTILE,0.95,W,0.5,9.020562075079397e-17,IS,0.9611483200061484,0.0008730258601753427,-0.34711823703057476,-0.3443450721607011,-0.0027731648698736677
U56,QUANTILE,0.95,W,0.5,9.020562075079397e-17,OOS,0.9632943935675455,0.0005604610126502255,-0.3348827297441792,-0.3339270805025052,-0.000955649241674017
U56,QUANTILE,0.95,W,0.75,5.898059818321144e-17,FULL,0.9623365124611737,0.0013149476392068295,-0.5141501918238811,-0.5107416587790903,-0.003408533044790829
U56,QUANTILE,0.95,W,0.75,5.898059818321144e-17,IS,0.961157755340305,0.0009115482499874092,-0.5251798941016794,-0.520115721277481,-0.005064172824198465
U56,QUANTILE,0.95,W,0.75,5.898059818321144e-17,OOS,0.963305691298365,0.0006209829514063915,-0.5050508043370483,-0.5027463827599998,-0.0023044215770484655
U56,QUANTILE,0.95,W,1.0,1.8041124150158794e-16,FULL,0.962346203657962,0.0013532302997442585,-0.688536085002589,-0.6826440630780084,-0.005892021924580604
U56,QUANTILE,0.95,W,1.0,1.8041124150158794e-16,IS,0.9611664572638914,0.0009639625440218721,-0.7047868133908786,-0.6967306993512556,-0.00805611403962292
U56,QUANTILE,0.95,W,1.0,1.8041124150158794e-16,OOS,0.9633161958795512,0.0006981888424577069,-0.6751196645925273,-0.6707437777887071,-0.004375886803820173
U56,QUANTILE,0.95,M,0.5,3.122502256758253e-17,FULL,0.9624285715791578,0.0013658709750266874,-0.3398511305874985,-0.33633626563518426,-0.003514864952314234
U56,QUANTILE,0.95,M,0.5,3.122502256758253e-17,IS,0.9612429312041365,0.0009567647190694891,-0.3484061578442388,-0.3432363887969636,-0.0051697690472751745
U56,QUANTILE,0.95,M,0.5,3.122502256758253e-17,OOS,0.9634034098555476,0.0007352418793574178,-0.3328039657668258,-0.3304967737190134,-0.0023071920478123786
U56,QUANTILE,0.95,M,0.75,3.8163916471489756e-17,FULL,0.9624901397518825,0.0014865143599269955,-0.515542449025852,-0.507452411356768,-0.008090037669084005
U56,QUANTILE,0.95,M,0.75,3.8163916471489756e-17,IS,0.9613011495240462,0.0011085249886927933,-0.5303227789880571,-0.519431989551955,-0.01089078943610211
U56,QUANTILE,0.95,M,0.75,3.8163916471489756e-17,OOS,0.9634677322907054,0.000947709654208997,-0.5033612059357262,-0.4974176424723753,-0.005943563463350898
U56,QUANTILE,0.95,M,1.0,6.245004513516506e-17,FULL,0.9625477086328199,0.0016443801807419108,-0.6939781100584685,-0.6789266239661362,-0.015051486092332311
U56,QUANTILE,0.95,M,1.0,6.245004513516506e-17,IS,0.9613555626225251,0.0012988837900205063,-0.7166232361529579,-0.697515902704926,-0.019107333448031838
U56,QUANTILE,0.95,M,1.0,6.245004513516506e-17,OOS,0.9635278958686502,0.0011878311874593155,-0.675311670750145,-0.6635013407705559,-0.011810329979589085
U56,QUANTILE,0.95,Q,0.5,2.7755575615628914e-17,FULL,0.9627464262841886,0.001547616042936552,-0.3472632002656795,-0.34287389909204435,-0.004389301173635118
U56,QUANTILE,0.95,Q,0.5,2.7755575615628914e-17,IS,0.9614960399765287,0.0011423543500330097,-0.34786878148691525,-0.34157848461409124,-0.006290296872824008
U56,QUANTILE,0.95,Q,0.5,2.7755575615628914e-17,OOS,0.9637744989263326,0.000974143396253045,-0.34676021527455525,-0.3433674191956504,-0.0033927960789048583
U56,QUANTILE,0.95,Q,0.75,5.551115123125783e-17,FULL,0.9629642007435185,0.0018228571062555233,-0.5241959114554051,-0.5142528857542628,-0.00994302570114236
U56,QUANTILE,0.95,Q,0.75,5.551115123125783e-17,IS,0.9616851484156813,0.001466581581582798,-0.5277238318720068,-0.51425237725653,-0.01347145461547683
U56,QUANTILE,0.95,Q,0.75,5.551115123125783e-17,OOS,0.964015842702539,0.0013548443142537248,-0.5212671639166722,-0.5134586340620473,-0.007808529854624879
U56,QUANTILE,0.95,Q,1.0,5.551115123125783e-17,FULL,0.963169790022152,0.002147137996017961,-0.7021268873524278,-0.684019597056551,-0.018107290295876766
U56,QUANTILE,0.95,Q,1.0,5.551115123125783e-17,IS,0.961863234256673,0.0018312505076909541,-0.7109063902609458,-0.687132573991156,-0.023773816269789805
U56,QUANTILE,0.95,Q,1.0,5.551115123125783e-17,OOS,0.9642440454180211,0.0017568821289155989,-0.6948319751114429,-0.6805019446885829,-0.014330030422859963
U56,MA-THRESH,0.3,D,0.5,1.734723475976807e-18,FULL,0.04256933428088786,0.0394431689154167,-16.813794776250823,-16.772428186610977,-0.041366589639846296
U56,MA-THRESH,0.3,D,0.5,1.734723475976807e-18,IS,0.0341865362721469,0.03378718633485243,-16.078947555776878,-16.25286793221512,0.1739203764382431
U56,MA-THRESH,0.3,D,0.5,1.734723475976807e-18,OOS,0.04946170445849668,0.04232722649100284,-17.421157353149486,-17.190855467792687,-0.2303018853567984
U56,MA-THRESH,0.3,D,0.75,3.469446951953614e-18,FULL,0.04256933428088786,0.0394431689154167,-24.534423785351667,-24.471230586462166,-0.06319319888950048
U56,MA-THRESH,0.3,D,0.75,3.469446951953614e-18,IS,0.0341865362721469,0.03378718633485243,-23.728218584770964,-23.989303966397955,0.2610853816269909
U56,MA-THRESH,0.3,D,0.75,3.469446951953614e-18,OOS,0.04946170445849668,0.04232722649100284,-25.200718106174016,-24.853187225422957,-0.34753088075105865
U56,MA-THRESH,0.3,D,1.0,3.469446951953614e-18,FULL,0.04256933428088786,0.0394431689154167,-31.550632125259348,-31.46483878516402,-0.08579334009532857
U56,MA-THRESH,0.3,D,1.0,3.469446951953614e-18,IS,0.0341865362721469,0.03378718633485243,-30.95854363388135,-31.30692320555073,0.34837957166937983
U56,MA-THRESH,0.3,D,1.0,3.469446951953614e-18,OOS,0.04946170445849668,0.04232722649100284,-32.03897916059477,-31.572829732859443,-0.46614942773532775
U56,MA-THRESH,0.3,W,0.5,1.3010426069826053e-18,FULL,0.04238234168152355,0.038684263573099946,-19.67512642559448,-19.576196857711793,-0.09892956788268847
U56,MA-THRESH,0.3,W,0.5,1.3010426069826053e-18,IS,0.034424910425422686,0.033399413016096724,-21.898178323796145,-21.976022491108218,0.07784416731207244
U56,MA-THRESH,0.3,W,0.5,1.3010426069826053e-18,OOS,0.04892497360737134,0.041417027407290335,-17.879421907886073,-17.655062058993963,-0.22435984889211014
U56,MA-THRESH,0.3,W,0.75,2.6020852139652106e-18,FULL,0.042426046934311325,0.038715986477636855,-29.1650049329222,-29.01561154548913,-0.14939338743307218
U56,MA-THRESH,0.3,W,0.75,2.6020852139652106e-18,IS,0.03445797060129381,0.033419025327147196,-32.87329142733213,-32.99642075551334,0.12312932818121425
U56,MA-THRESH,0.3,W,0.75,2.6020852139652106e-18,OOS,0.04897743128513728,0.041454959730665326,-26.197365367130622,-25.851914951609302,-0.34545041552132005
U56,MA-THRESH,0.3,W,1.0,1.734723475976807e-18,FULL,0.042469458837409595,0.03875082058994478,-38.1954838917401,-37.993126458414665,-0.20235743332543876
U56,MA-THRESH,0.3,W,1.0,1.734723475976807e-18,IS,0.034490833314061616,0.03344111308664301,-43.69828472676631,-43.86972688739803,0.17144216063172024
U56,MA-THRESH,0.3,W,1.0,1.734723475976807e-18,OOS,0.049029516774877595,0.04149657254561214,-33.835569092897714,-33.36065172619966,-0.47491736669805107
U56,MA-THRESH,0.3,M,0.5,3.469446951953614e-18,FULL,0.040453823970234594,0.0388397100129923,-18.135379167411326,-18.11272676202409,-0.02265240538723745
U56,MA-THRESH,0.3,M,0.5,3.469446951953614e-18,IS,0.03303202128755575,0.032537695417001855,-20.312504837070634,-20.410702750791643,0.09819791372100894
U56,MA-THRESH,0.3,M,0.5,3.469446951953614e-18,OOS,0.04655605993260102,0.04238387487193114,-16.375429188951294,-16.27041306816739,-0.10501612078390465
U56,MA-THRESH,0.3,M,0.75,3.469446951953614e-18,FULL,0.040609902266277545,0.03892195845202781,-26.59792087059385,-26.559299369340096,-0.038621501253754076
U56,MA-THRESH,0.3,M,0.75,3.469446951953614e-18,IS,0.033182795084446146,0.03268818297218633,-30.73811295308866,-30.874694323393005,0.13658137030434503
U56,MA-THRESH,0.3,M,0.75,3.469446951953614e-18,OOS,0.046716499609143425,0.042424775504176636,-23.293328051723748,-23.13855127351323,-0.15477677821051827
U56,MA-THRESH,0.3,M,1.0,5.204170427930421e-18,FULL,0.04076417102592729,0.03902236951150263,-34.39958034745083,-34.33969649559769,-0.059883851853136605
U56,MA-THRESH,0.3,M,1.0,5.204170427930421e-18,IS,0.03333224659779339,0.032854531614738586,-41.238594692918284,-41.405013311779925,0.16641861886164122
U56,MA-THRESH,0.3,M,1.0,5.204170427930421e-18,OOS,0.04687472912804312,0.042485935431163184,-29.026636558683805,-28.820956817697652,-0.20567974098615238
U56,MA-THRESH,0.3,Q,0.5,2.6020852139652106e-18,FULL,0.0404907201676812,0.03864190701576687,-18.119368297310977,-18.169826533625333,0.05045823631435553
U56,MA-THRESH,0.3,Q,0.5,2.6020852139652106e-18,IS,0.032034901060102865,0.033018014017574246,-24.587623736449583,-24.779756866594326,0.1921331301447431
U56,MA-THRESH,0.3,Q,0.5,2.6020852139652106e-18,OOS,0.047443128585915414,0.04144835287009021,-13.062773750473799,-13.063813651863665,0.0010399013898663156
U56,MA-THRESH,0.3,Q,0.75,2.6020852139652106e-18,FULL,0.04095491908369723,0.03896806709408261,-26.448945191980535,-26.51569934710638,0.06675415512584593
U56,MA-THRESH,0.3,Q,0.75,2.6020852139652106e-18,IS,0.03246891352754276,0.03327676055817608,-37.39175881804157,-37.66436228216716,0.2726034641255879
U56,MA-THRESH,0.3,Q,0.75,2.6020852139652106e-18,OOS,0.04793214692114172,0.04182381437609359,-18.126764332829826,-18.127141229634415,0.00037689680458896646
U56,MA-THRESH,0.3,Q,1.0,4.336808689942018e-18,FULL,0.04141421391360835,0.03934030807499747,-34.1728228621984,-34.243316591388215,0.07049372918981334
U56,MA-THRESH,0.3,Q,1.0,4.336808689942018e-18,IS,0.03289884436636931,0.03358009901221125,-50.52579045211554,-50.86451920415993,0.33872875204439623
U56,MA-THRESH,0.3,Q,1.0,4.336808689942018e-18,OOS,0.04841558494241162,0.042248508522148016,-22.097104824384605,-22.086769490645388,-0.010335333739217134
U56,MA-THRESH,0.2,D,0.5,4.336808689942018e-18,FULL,0.10216301654658375,0.08446161874977974,-12.987978280550827,-12.7670050102215,-0.22097327032932768
U56,MA-THRESH,0.2,D,0.5,4.336808689942018e-18,IS,0.08753185707938098,0.085662008242637,-15.356922304405174,-14.900508653502653,-0.45641365090252073
U56,MA-THRESH,0.2,D,0.5,4.336808689942018e-18,OOS,0.11419281460093689,0.08153490136642601,-11.067205351669873,-11.078426257548045,0.01122090587817226
U56,MA-THRESH,0.2,D,0.75,8.673617379884035e-18,FULL,0.10216301654658375,0.08446161874977974,-19.17016051501481,-18.836687815436015,-0.33347269957879533
U56,MA-THRESH,0.2,D,0.75,8.673617379884035e-18,IS,0.08753185707938099,0.08566200824263702,-23.0538476709488,-22.364555231938166,-0.6892924390106359
U56,MA-THRESH,0.2,D,0.75,8.673617379884035e-18,OOS,0.11419281460093689,0.08153490136642601,-16.046663974267304,-16.06528538519727,0.01862141092996694
U56,MA-THRESH,0.2,D,1.0,8.673617379884035e-18,FULL,0.10216301654658375,0.08446161874977974,-25.01589334531498,-24.568584583122632,-0.44730876219234617
U56,MA-THRESH,0.2,D,1.0,8.673617379884035e-18,IS,0.08753185707938098,0.085662008242637,-30.65395571916605,-29.728660370043492,-0.9252953491225568
U56,MA-THRESH,0.2,D,1.0,8.673617379884035e-18,OOS,0.11419281460093689,0.08153490136642601,-20.521579489662557,-20.54882457952376,0.027245089861203553
U56,MA-THRESH,0.2,W,0.5,3.469446951953614e-18,FULL,0.10240456569173724,0.08382683211163854,-13.465000090492607,-13.242009053886239,-0.2229910366063681
U56,MA-THRESH,0.2,W,0.5,3.469446951953614e-18,IS,0.08766730054020258,0.08453023298086743,-16.34098961498993,-15.975964202186388,-0.3650254128035417
U56,MA-THRESH,0.2,W,0.5,3.469446951953614e-18,OOS,0.11452160426573561,0.08128302929355719,-11.147213890951924,-11.092459543605893,-0.054754347346031906
U56,MA-THRESH,0.2,W,0.75,6.938893903907228e-18,FULL,0.1024645271838258,0.08386233039154936,-19.96108114739239,-19.61941705620134,-0.3416640911910527
U56,MA-THRESH,0.2,W,0.75,6.938893903907228e-18,IS,0.08770446510119732,0.0845476507595505,-24.5809825209087,-24.029864940223213,-0.5511175806854887
U56,MA-THRESH,0.2,W,0.75,6.938893903907228e-18,OOS,0.11460030948609345,0.08132865923677025,-16.276082443002117,-16.183948832421958,-0.09213361058015934
U56,MA-THRESH,0.2,W,1.0,6.938893903907228e-18,FULL,0.1025238063961702,0.08390046219402539,-26.178213260004625,-25.710998662815477,-0.46721459718914815
U56,MA-THRESH,0.2,W,1.0,6.938893903907228e-18,IS,0.0877411185980833,0.08456676096435846,-32.74796401558999,-32.00809365556403,-0.7398703600259608
U56,MA-THRESH,0.2,W,1.0,6.938893903907228e-18,OOS,0.1146781916525243,0.0813778283790203,-20.992928666714338,-20.8528360366103,-0.14009263010403927
U56,MA-THRESH,0.2,M,0.5,3.469446951953614e-18,FULL,0.09808257338413731,0.07827474254339213,-18.21465051551443,-17.877834765100097,-0.3368157504143312
U56,MA-THRESH,0.2,M,0.5,3.469446951953614e-18,IS,0.0834227876114754,0.07700062461660427,-23.048928465127382,-22.66975400563316,-0.379174459494223
U56,MA-THRESH,0.2,M,0.5,3.469446951953614e-18,OOS,0.11013590810176635,0.07726565813366067,-14.381704720216181,-14.17070031751222,-0.2110044027039617
U56,MA-THRESH,0.2,M,0.75,8.673617379884035e-18,FULL,0.09838296827563217,0.07843435856781293,-27.534656780848255,-27.015118562268704,-0.5195382185795516
U56,MA-THRESH,0.2,M,0.75,8.673617379884035e-18,IS,0.0836816212196566,0.07719141205625826,-35.30205251479861,-34.724254555239,-0.5777979595596108
U56,MA-THRESH,0.2,M,0.75,8.673617379884035e-18,OOS,0.11047047484725978,0.0773922171507125,-21.480020450957316,-21.144757949109504,-0.3352625018478115
U56,MA-THRESH,0.2,M,1.0,6.938893903907228e-18,FULL,0.0986794132448233,0.07860944624312872,-36.88783348091571,-36.17227531242473,-0.7155581684909791
U56,MA-THRESH,0.2,M,1.0,6.938893903907228e-18,IS,0.0839374406066111,0.07739402494181291,-47.957696693915494,-47.17097692817176,-0.786719765743733
U56,MA-THRESH,0.2,M,1.0,6.938893903907228e-18,OOS,0.11080032233326728,0.0775378994191272,-28.400572140867418,-27.925550677766186,-0.47502146310123194
U56,MA-THRESH,0.2,Q,0.5,3.469446951953614e-18,FULL,0.0965189276201849,0.0797905649196808,-17.827031589830543,-17.6591504700351,-0.1678811197954424
U56,MA-THRESH,0.2,Q,0.5,3.469446951953614e-18,IS,0.07963541391043462,0.07427186618811672,-23.850552874357824,-23.62739172602879,-0.22316114832903367
