basis,panel,cost,cell_end,gap,null_mean,null_sd,percentile
RAW,U56,10.0,2018-09-30,-0.05,1.1864214934088484,0.08795543484623261,0.2222222222222222
RAW,U56,10.0,2018-09-30,-0.02,1.1864214934088484,0.08795543484623261,0.3333333333333333
RAW,U56,10.0,2018-09-30,-0.01,1.1864214934088484,0.08795543484623261,0.5
RAW,U56,10.0,2018-09-30,0.0,1.1864214934088484,0.08795543484623261,0.5
RAW,U56,10.0,2018-09-30,0.01,1.1864214934088484,0.08795543484623261,0.5
RAW,U56,10.0,2018-09-30,0.0177,1.1864214934088484,0.08795543484623261,0.6111111111111112
RAW,U56,10.0,2018-09-30,0.02,1.1864214934088484,0.08795543484623261,0.6111111111111112
RAW,U56,10.0,2018-09-30,0.0418,1.1864214934088484,0.08795543484623261,0.7777777777777778
RAW,U56,10.0,2018-09-30,0.05,1.1864214934088484,0.08795543484623261,0.7777777777777778
RAW,U56,10.0,2018-09-30,0.1,1.1864214934088484,0.08795543484623261,0.8333333333333334
RAW,U56,10.0,2018-09-30,0.2,1.1864214934088484,0.08795543484623261,1.0
RAW,U56,10.0,2018-12-31,-0.2,1.313916690235998,0.07225962828257608,0.0
RAW,U56,10.0,2018-12-31,-0.1,1.313916690235998,0.07225962828257608,0.16666666666666666
RAW,U56,10.0,2018-12-31,-0.0884,1.313916690235998,0.07225962828257608,0.2222222222222222
RAW,U56,10.0,2018-12-31,-0.05,1.313916690235998,0.07225962828257608,0.2777777777777778
RAW,U56,10.0,2018-12-31,-0.02,1.313916690235998,0.07225962828257608,0.3333333333333333
RAW,U56,10.0,2018-12-31,-0.01,1.313916690235998,0.07225962828257608,0.3888888888888889
RAW,U56,10.0,2018-12-31,0.0,1.313916690235998,0.07225962828257608,0.3888888888888889
RAW,U56,10.0,2018-12-31,0.01,1.313916690235998,0.07225962828257608,0.5555555555555556
RAW,U56,10.0,2018-12-31,0.0177,1.313916690235998,0.07225962828257608,0.5555555555555556
RAW,U56,10.0,2018-12-31,0.02,1.313916690235998,0.07225962828257608,0.5555555555555556
RAW,U56,10.0,2018-12-31,0.0418,1.313916690235998,0.07225962828257608,0.7222222222222222
RAW,U56,10.0,2018-12-31,0.05,1.313916690235998,0.07225962828257608,0.7777777777777778
RAW,U56,10.0,2018-12-31,0.1,1.313916690235998,0.07225962828257608,0.9444444444444444
RAW,U56,10.0,2018-12-31,0.2,1.313916690235998,0.07225962828257608,1.0
RAW,U56,25.0,2015-03-31,-0.2,1.1117434643598485,0.06516010025102392,0.0
RAW,U56,25.0,2015-03-31,-0.1,1.1117434643598485,0.06516010025102392,0.0
RAW,U56,25.0,2015-03-31,-0.0884,1.1117434643598485,0.06516010025102392,0.05555555555555555
RAW,U56,25.0,2015-03-31,-0.05,1.1117434643598485,0.06516010025102392,0.2777777777777778
RAW,U56,25.0,2015-03-31,-0.02,1.1117434643598485,0.06516010025102392,0.3888888888888889
RAW,U56,25.0,2015-03-31,-0.01,1.1117434643598485,0.06516010025102392,0.3888888888888889
RAW,U56,25.0,2015-03-31,0.0,1.1117434643598485,0.06516010025102392,0.6111111111111112
RAW,U56,25.0,2015-03-31,0.01,1.1117434643598485,0.06516010025102392,0.6111111111111112
RAW,U56,25.0,2015-03-31,0.0177,1.1117434643598485,0.06516010025102392,0.7222222222222222
RAW,U56,25.0,2015-03-31,0.02,1.1117434643598485,0.06516010025102392,0.7222222222222222
RAW,U56,25.0,2015-03-31,0.0418,1.1117434643598485,0.06516010025102392,0.7222222222222222
RAW,U56,25.0,2015-03-31,0.05,1.1117434643598485,0.06516010025102392,0.7222222222222222
RAW,U56,25.0,2015-03-31,0.1,1.1117434643598485,0.06516010025102392,0.9444444444444444
RAW,U56,25.0,2015-03-31,0.2,1.1117434643598485,0.06516010025102392,1.0
RAW,U56,25.0,2015-06-30,-0.2,1.1149113614215198,0.06646223998685344,0.0
RAW,U56,25.0,2015-06-30,-0.1,1.1149113614215198,0.06646223998685344,0.0
RAW,U56,25.0,2015-06-30,-0.0884,1.1149113614215198,0.06646223998685344,0.05555555555555555
RAW,U56,25.0,2015-06-30,-0.05,1.1149113614215198,0.06646223998685344,0.2777777777777778
RAW,U56,25.0,2015-06-30,-0.02,1.1149113614215198,0.06646223998685344,0.3888888888888889
RAW,U56,25.0,2015-06-30,-0.01,1.1149113614215198,0.06646223998685344,0.3888888888888889
RAW,U56,25.0,2015-06-30,0.0,1.1149113614215198,0.06646223998685344,0.5555555555555556
RAW,U56,25.0,2015-06-30,0.01,1.1149113614215198,0.06646223998685344,0.6666666666666666
RAW,U56,25.0,2015-06-30,0.0177,1.1149113614215198,0.06646223998685344,0.7222222222222222
RAW,U56,25.0,2015-06-30,0.02,1.1149113614215198,0.06646223998685344,0.7222222222222222
RAW,U56,25.0,2015-06-30,0.0418,1.1149113614215198,0.06646223998685344,0.7222222222222222
RAW,U56,25.0,2015-06-30,0.05,1.1149113614215198,0.06646223998685344,0.7222222222222222
RAW,U56,25.0,2015-06-30,0.1,1.1149113614215198,0.06646223998685344,0.8888888888888888
RAW,U56,25.0,2015-06-30,0.2,1.1149113614215198,0.06646223998685344,1.0
RAW,U56,25.0,2015-09-30,-0.2,1.1595660409958728,0.07018630729221925,0.0
RAW,U56,25.0,2015-09-30,-0.1,1.1595660409958728,0.07018630729221925,0.16666666666666666
RAW,U56,25.0,2015-09-30,-0.0884,1.1595660409958728,0.07018630729221925,0.2222222222222222
RAW,U56,25.0,2015-09-30,-0.05,1.1595660409958728,0.07018630729221925,0.2222222222222222
RAW,U56,25.0,2015-09-30,-0.02,1.1595660409958728,0.07018630729221925,0.2777777777777778
RAW,U56,25.0,2015-09-30,-0.01,1.1595660409958728,0.07018630729221925,0.3888888888888889
RAW,U56,25.0,2015-09-30,0.0,1.1595660409958728,0.07018630729221925,0.5
RAW,U56,25.0,2015-09-30,0.01,1.1595660409958728,0.07018630729221925,0.6666666666666666
RAW,U56,25.0,2015-09-30,0.0177,1.1595660409958728,0.07018630729221925,0.6666666666666666
RAW,U56,25.0,2015-09-30,0.02,1.1595660409958728,0.07018630729221925,0.6666666666666666
RAW,U56,25.0,2015-09-30,0.0418,1.1595660409958728,0.07018630729221925,0.6666666666666666
RAW,U56,25.0,2015-09-30,0.05,1.1595660409958728,0.07018630729221925,0.7222222222222222
RAW,U56,25.0,2015-09-30,0.1,1.1595660409958728,0.07018630729221925,0.8888888888888888
RAW,U56,25.0,2015-09-30,0.2,1.1595660409958728,0.07018630729221925,1.0
RAW,U56,25.0,2015-12-31,-0.2,1.1692038510165847,0.07018142214704429,0.0
RAW,U56,25.0,2015-12-31,-0.1,1.1692038510165847,0.07018142214704429,0.1111111111111111
RAW,U56,25.0,2015-12-31,-0.0884,1.1692038510165847,0.07018142214704429,0.16666666666666666
RAW,U56,25.0,2015-12-31,-0.05,1.1692038510165847,0.07018142214704429,0.2222222222222222
RAW,U56,25.0,2015-12-31,-0.02,1.1692038510165847,0.07018142214704429,0.4444444444444444
RAW,U56,25.0,2015-12-31,-0.01,1.1692038510165847,0.07018142214704429,0.6111111111111112
RAW,U56,25.0,2015-12-31,0.0,1.1692038510165847,0.07018142214704429,0.6111111111111112
RAW,U56,25.0,2015-12-31,0.01,1.1692038510165847,0.07018142214704429,0.6111111111111112
RAW,U56,25.0,2015-12-31,0.0177,1.1692038510165847,0.07018142214704429,0.6111111111111112
RAW,U56,25.0,2015-12-31,0.02,1.1692038510165847,0.07018142214704429,0.6111111111111112
RAW,U56,25.0,2015-12-31,0.0418,1.1692038510165847,0.07018142214704429,0.6111111111111112
RAW,U56,25.0,2015-12-31,0.05,1.1692038510165847,0.07018142214704429,0.6111111111111112
RAW,U56,25.0,2015-12-31,0.1,1.1692038510165847,0.07018142214704429,0.8888888888888888
RAW,U56,25.0,2015-12-31,0.2,1.1692038510165847,0.07018142214704429,1.0
RAW,U56,25.0,2016-03-31,-0.2,1.1965631852515428,0.07821622640883656,0.0
RAW,U56,25.0,2016-03-31,-0.1,1.1965631852515428,0.07821622640883656,0.2222222222222222
RAW,U56,25.0,2016-03-31,-0.0884,1.1965631852515428,0.07821622640883656,0.2222222222222222
RAW,U56,25.0,2016-03-31,-0.05,1.1965631852515428,0.07821622640883656,0.2222222222222222
RAW,U56,25.0,2016-03-31,-0.02,1.1965631852515428,0.07821622640883656,0.3888888888888889
RAW,U56,25.0,2016-03-31,-0.01,1.1965631852515428,0.07821622640883656,0.5
RAW,U56,25.0,2016-03-31,0.0,1.1965631852515428,0.07821622640883656,0.5
RAW,U56,25.0,2016-03-31,0.01,1.1965631852515428,0.07821622640883656,0.5555555555555556
RAW,U56,25.0,2016-03-31,0.0177,1.1965631852515428,0.07821622640883656,0.6111111111111112
RAW,U56,25.0,2016-03-31,0.02,1.1965631852515428,0.07821622640883656,0.6111111111111112
RAW,U56,25.0,2016-03-31,0.0418,1.1965631852515428,0.07821622640883656,0.6111111111111112
RAW,U56,25.0,2016-03-31,0.05,1.1965631852515428,0.07821622640883656,0.6111111111111112
RAW,U56,25.0,2016-03-31,0.1,1.1965631852515428,0.07821622640883656,0.9444444444444444
RAW,U56,25.0,2016-03-31,0.2,1.1965631852515428,0.07821622640883656,1.0
RAW,U56,25.0,2016-06-30,-0.2,1.1861040848236393,0.08042318046956275,0.0
RAW,U56,25.0,2016-06-30,-0.1,1.1861040848236393,0.08042318046956275,0.2222222222222222
RAW,U56,25.0,2016-06-30,-0.0884,1.1861040848236393,0.08042318046956275,0.2222222222222222
RAW,U56,25.0,2016-06-30,-0.05,1.1861040848236393,0.08042318046956275,0.2222222222222222
RAW,U56,25.0,2016-06-30,-0.02,1.1861040848236393,0.08042318046956275,0.3888888888888889
RAW,U56,25.0,2016-06-30,-0.01,1.1861040848236393,0.08042318046956275,0.5
RAW,U56,25.0,2016-06-30,0.0,1.1861040848236393,0.08042318046956275,0.5
RAW,U56,25.0,2016-06-30,0.01,1.1861040848236393,0.08042318046956275,0.5
RAW,U56,25.0,2016-06-30,0.0177,1.1861040848236393,0.08042318046956275,0.6111111111111112
RAW,U56,25.0,2016-06-30,0.02,1.1861040848236393,0.08042318046956275,0.6111111111111112
RAW,U56,25.0,2016-06-30,0.0418,1.1861040848236393,0.08042318046956275,0.6111111111111112
RAW,U56,25.0,2016-06-30,0.05,1.1861040848236393,0.08042318046956275,0.6111111111111112
RAW,U56,25.0,2016-06-30,0.1,1.1861040848236393,0.08042318046956275,0.9444444444444444
RAW,U56,25.0,2016-06-30,0.2,1.1861040848236393,0.08042318046956275,1.0
RAW,U56,25.0,2016-09-30,-0.2,1.1828305746339813,0.0811073991156754,0.0
RAW,U56,25.0,2016-09-30,-0.1,1.1828305746339813,0.0811073991156754,0.2222222222222222
RAW,U56,25.0,2016-09-30,-0.0884,1.1828305746339813,0.0811073991156754,0.2222222222222222
RAW,U56,25.0,2016-09-30,-0.05,1.1828305746339813,0.0811073991156754,0.2222222222222222
RAW,U56,25.0,2016-09-30,-0.02,1.1828305746339813,0.0811073991156754,0.3888888888888889
RAW,U56,25.0,2016-09-30,-0.01,1.1828305746339813,0.0811073991156754,0.5
RAW,U56,25.0,2016-09-30,0.0,1.1828305746339813,0.0811073991156754,0.5
RAW,U56,25.0,2016-09-30,0.01,1.1828305746339813,0.0811073991156754,0.5
RAW,U56,25.0,2016-09-30,0.0177,1.1828305746339813,0.0811073991156754,0.5555555555555556
RAW,U56,25.0,2016-09-30,0.02,1.1828305746339813,0.0811073991156754,0.6111111111111112
RAW,U56,25.0,2016-09-30,0.0418,1.1828305746339813,0.0811073991156754,0.6111111111111112
RAW,U56,25.0,2016-09-30,0.05,1.1828305746339813,0.0811073991156754,0.6111111111111112
RAW,U56,25.0,2016-09-30,0.1,1.1828305746339813,0.0811073991156754,0.8888888888888888
RAW,U56,25.0,2016-09-30,0.2,1.1828305746339813,0.0811073991156754,1.0
RAW,U56,25.0,2016-12-31,-0.2,1.1851646417544406,0.08365503333101723,0.0
RAW,U56,25.0,2016-12-31,-0.1,1.1851646417544406,0.08365503333101723,0.2222222222222222
RAW,U56,25.0,2016-12-31,-0.0884,1.1851646417544406,0.08365503333101723,0.2222222222222222
RAW,U56,25.0,2016-12-31,-0.05,1.1851646417544406,0.08365503333101723,0.2222222222222222
RAW,U56,25.0,2016-12-31,-0.02,1.1851646417544406,0.08365503333101723,0.3888888888888889
RAW,U56,25.0,2016-12-31,-0.01,1.1851646417544406,0.08365503333101723,0.4444444444444444
RAW,U56,25.0,2016-12-31,0.0,1.1851646417544406,0.08365503333101723,0.5
RAW,U56,25.0,2016-12-31,0.01,1.1851646417544406,0.08365503333101723,0.5
RAW,U56,25.0,2016-12-31,0.0177,1.1851646417544406,0.08365503333101723,0.5555555555555556
RAW,U56,25.0,2016-12-31,0.02,1.1851646417544406,0.08365503333101723,0.5555555555555556
RAW,U56,25.0,2016-12-31,0.0418,1.1851646417544406,0.08365503333101723,0.6111111111111112
RAW,U56,25.0,2016-12-31,0.05,1.1851646417544406,0.08365503333101723,0.6111111111111112
RAW,U56,25.0,2016-12-31,0.1,1.1851646417544406,0.08365503333101723,0.8888888888888888
RAW,U56,25.0,2016-12-31,0.2,1.1851646417544406,0.08365503333101723,1.0
RAW,U56,25.0,2017-03-31,-0.2,1.1507647912396397,0.08399708557190161,0.0
RAW,U56,25.0,2017-03-31,-0.1,1.1507647912396397,0.08399708557190161,0.2222222222222222
RAW,U56,25.0,2017-03-31,-0.0884,1.1507647912396397,0.08399708557190161,0.2222222222222222
RAW,U56,25.0,2017-03-31,-0.05,1.1507647912396397,0.08399708557190161,0.2222222222222222
RAW,U56,25.0,2017-03-31,-0.02,1.1507647912396397,0.08399708557190161,0.3888888888888889
RAW,U56,25.0,2017-03-31,-0.01,1.1507647912396397,0.08399708557190161,0.3888888888888889
RAW,U56,25.0,2017-03-31,0.0,1.1507647912396397,0.08399708557190161,0.5
RAW,U56,25.0,2017-03-31,0.01,1.1507647912396397,0.08399708557190161,0.5
RAW,U56,25.0,2017-03-31,0.0177,1.1507647912396397,0.08399708557190161,0.5555555555555556
RAW,U56,25.0,2017-03-31,0.02,1.1507647912396397,0.08399708557190161,0.5555555555555556
RAW,U56,25.0,2017-03-31,0.0418,1.1507647912396397,0.08399708557190161,0.6111111111111112
RAW,U56,25.0,2017-03-31,0.05,1.1507647912396397,0.08399708557190161,0.6111111111111112
RAW,U56,25.0,2017-03-31,0.1,1.1507647912396397,0.08399708557190161,0.8888888888888888
RAW,U56,25.0,2017-03-31,0.2,1.1507647912396397,0.08399708557190161,1.0
RAW,U56,25.0,2017-06-30,-0.2,1.1389140712200732,0.08505717773657658,0.0
RAW,U56,25.0,2017-06-30,-0.1,1.1389140712200732,0.08505717773657658,0.2222222222222222
RAW,U56,25.0,2017-06-30,-0.0884,1.1389140712200732,0.08505717773657658,0.2222222222222222
RAW,U56,25.0,2017-06-30,-0.05,1.1389140712200732,0.08505717773657658,0.3888888888888889
RAW,U56,25.0,2017-06-30,-0.02,1.1389140712200732,0.08505717773657658,0.3888888888888889
RAW,U56,25.0,2017-06-30,-0.01,1.1389140712200732,0.08505717773657658,0.3888888888888889
RAW,U56,25.0,2017-06-30,0.0,1.1389140712200732,0.08505717773657658,0.5
RAW,U56,25.0,2017-06-30,0.01,1.1389140712200732,0.08505717773657658,0.5
RAW,U56,25.0,2017-06-30,0.0177,1.1389140712200732,0.08505717773657658,0.5555555555555556
RAW,U56,25.0,2017-06-30,0.02,1.1389140712200732,0.08505717773657658,0.5555555555555556
RAW,U56,25.0,2017-06-30,0.0418,1.1389140712200732,0.08505717773657658,0.6111111111111112
RAW,U56,25.0,2017-06-30,0.05,1.1389140712200732,0.08505717773657658,0.6111111111111112
RAW,U56,25.0,2017-06-30,0.1,1.1389140712200732,0.08505717773657658,0.8333333333333334
RAW,U56,25.0,2017-06-30,0.2,1.1389140712200732,0.08505717773657658,1.0
RAW,U56,25.0,2017-09-30,-0.2,1.1166406054837186,0.08571714569264159,0.0
RAW,U56,25.0,2017-09-30,-0.1,1.1166406054837186,0.08571714569264159,0.2222222222222222
RAW,U56,25.0,2017-09-30,-0.0884,1.1166406054837186,0.08571714569264159,0.2222222222222222
RAW,U56,25.0,2017-09-30,-0.05,1.1166406054837186,0.08571714569264159,0.2777777777777778
RAW,U56,25.0,2017-09-30,-0.02,1.1166406054837186,0.08571714569264159,0.3888888888888889
RAW,U56,25.0,2017-09-30,-0.01,1.1166406054837186,0.08571714569264159,0.3888888888888889
RAW,U56,25.0,2017-09-30,0.0,1.1166406054837186,0.08571714569264159,0.5
RAW,U56,25.0,2017-09-30,0.01,1.1166406054837186,0.08571714569264159,0.5
RAW,U56,25.0,2017-09-30,0.0177,1.1166406054837186,0.08571714569264159,0.5555555555555556
RAW,U56,25.0,2017-09-30,0.02,1.1166406054837186,0.08571714569264159,0.5555555555555556
RAW,U56,25.0,2017-09-30,0.0418,1.1166406054837186,0.08571714569264159,0.6111111111111112
RAW,U56,25.0,2017-09-30,0.05,1.1166406054837186,0.08571714569264159,0.6111111111111112
RAW,U56,25.0,2017-09-30,0.1,1.1166406054837186,0.08571714569264159,0.8333333333333334
RAW,U56,25.0,2017-09-30,0.2,1.1166406054837186,0.08571714569264159,1.0
RAW,U56,25.0,2017-12-31,-0.2,1.084288531245027,0.08587910343137392,0.0
RAW,U56,25.0,2017-12-31,-0.1,1.084288531245027,0.08587910343137392,0.2222222222222222
RAW,U56,25.0,2017-12-31,-0.0884,1.084288531245027,0.08587910343137392,0.2222222222222222
RAW,U56,25.0,2017-12-31,-0.05,1.084288531245027,0.08587910343137392,0.3888888888888889
RAW,U56,25.0,2017-12-31,-0.02,1.084288531245027,0.08587910343137392,0.3888888888888889
RAW,U56,25.0,2017-12-31,-0.01,1.084288531245027,0.08587910343137392,0.3888888888888889
RAW,U56,25.0,2017-12-31,0.0,1.084288531245027,0.08587910343137392,0.5
RAW,U56,25.0,2017-12-31,0.01,1.084288531245027,0.08587910343137392,0.5
RAW,U56,25.0,2017-12-31,0.0177,1.084288531245027,0.08587910343137392,0.5555555555555556
RAW,U56,25.0,2017-12-31,0.02,1.084288531245027,0.08587910343137392,0.5555555555555556
RAW,U56,25.0,2017-12-31,0.0418,1.084288531245027,0.08587910343137392,0.6111111111111112
RAW,U56,25.0,2017-12-31,0.05,1.084288531245027,0.08587910343137392,0.7222222222222222
RAW,U56,25.0,2017-12-31,0.1,1.084288531245027,0.08587910343137392,0.7777777777777778
RAW,U56,25.0,2017-12-31,0.2,1.084288531245027,0.08587910343137392,1.0
RAW,U56,25.0,2018-03-31,-0.2,1.1321027168093893,0.07330255763385833,0.0
RAW,U56,25.0,2018-03-31,-0.1,1.1321027168093893,0.07330255763385833,0.1111111111111111
RAW,U56,25.0,2018-03-31,-0.0884,1.1321027168093893,0.07330255763385833,0.1111111111111111
RAW,U56,25.0,2018-03-31,-0.05,1.1321027168093893,0.07330255763385833,0.3333333333333333
RAW,U56,25.0,2018-03-31,-0.02,1.1321027168093893,0.07330255763385833,0.4444444444444444
RAW,U56,25.0,2018-03-31,-0.01,1.1321027168093893,0.07330255763385833,0.5
RAW,U56,25.0,2018-03-31,0.0,1.1321027168093893,0.07330255763385833,0.5
RAW,U56,25.0,2018-03-31,0.01,1.1321027168093893,0.07330255763385833,0.6111111111111112
RAW,U56,25.0,2018-03-31,0.0177,1.1321027168093893,0.07330255763385833,0.6111111111111112
RAW,U56,25.0,2018-03-31,0.02,1.1321027168093893,0.07330255763385833,0.6111111111111112
RAW,U56,25.0,2018-03-31,0.0418,1.1321027168093893,0.07330255763385833,0.6666666666666666
RAW,U56,25.0,2018-03-31,0.05,1.1321027168093893,0.07330255763385833,0.6666666666666666
RAW,U56,25.0,2018-03-31,0.1,1.1321027168093893,0.07330255763385833,0.8888888888888888
RAW,U56,25.0,2018-03-31,0.2,1.1321027168093893,0.07330255763385833,1.0
RAW,U56,25.0,2018-06-30,-0.2,1.130663457912537,0.06957623541148651,0.0
RAW,U56,25.0,2018-06-30,-0.1,1.130663457912537,0.06957623541148651,0.05555555555555555
RAW,U56,25.0,2018-06-30,-0.0884,1.130663457912537,0.06957623541148651,0.05555555555555555
RAW,U56,25.0,2018-06-30,-0.05,1.130663457912537,0.06957623541148651,0.3333333333333333
RAW,U56,25.0,2018-06-30,-0.02,1.130663457912537,0.06957623541148651,0.3888888888888889
RAW,U56,25.0,2018-06-30,-0.01,1.130663457912537,0.06957623541148651,0.4444444444444444
RAW,U56,25.0,2018-06-30,0.0,1.130663457912537,0.06957623541148651,0.5555555555555556
RAW,U56,25.0,2018-06-30,0.01,1.130663457912537,0.06957623541148651,0.6111111111111112
RAW,U56,25.0,2018-06-30,0.0177,1.130663457912537,0.06957623541148651,0.6111111111111112
RAW,U56,25.0,2018-06-30,0.02,1.130663457912537,0.06957623541148651,0.6111111111111112
RAW,U56,25.0,2018-06-30,0.0418,1.130663457912537,0.06957623541148651,0.6111111111111112
RAW,U56,25.0,2018-06-30,0.05,1.130663457912537,0.06957623541148651,0.7777777777777778
RAW,U56,25.0,2018-06-30,0.1,1.130663457912537,0.06957623541148651,0.8888888888888888
RAW,U56,25.0,2018-06-30,0.2,1.130663457912537,0.06957623541148651,1.0
RAW,U56,25.0,2018-09-30,-0.2,1.0911507338899793,0.06617377667395807,0.0
RAW,U56,25.0,2018-09-30,-0.1,1.0911507338899793,0.06617377667395807,0.0
RAW,U56,25.0,2018-09-30,-0.0884,1.0911507338899793,0.06617377667395807,0.05555555555555555
RAW,U56,25.0,2018-09-30,-0.05,1.0911507338899793,0.06617377667395807,0.3333333333333333
RAW,U56,25.0,2018-09-30,-0.02,1.0911507338899793,0.06617377667395807,0.4444444444444444
RAW,U56,25.0,2018-09-30,-0.01,1.0911507338899793,0.06617377667395807,0.4444444444444444
RAW,U56,25.0,2018-09-30,0.0,1.0911507338899793,0.06617377667395807,0.5555555555555556
RAW,U56,25.0,2018-09-30,0.01,1.0911507338899793,0.06617377667395807,0.6111111111111112
RAW,U56,25.0,2018-09-30,0.0177,1.0911507338899793,0.06617377667395807,0.6111111111111112
RAW,U56,25.0,2018-09-30,0.02,1.0911507338899793,0.06617377667395807,0.6111111111111112
RAW,U56,25.0,2018-09-30,0.0418,1.0911507338899793,0.06617377667395807,0.6111111111111112
RAW,U56,25.0,2018-09-30,0.05,1.0911507338899793,0.06617377667395807,0.7777777777777778
RAW,U56,25.0,2018-09-30,0.1,1.0911507338899793,0.06617377667395807,0.8888888888888888
RAW,U56,25.0,2018-09-30,0.2,1.0911507338899793,0.06617377667395807,1.0
RAW,U56,25.0,2018-12-31,-0.2,1.2194175698036938,0.05984088466203554,0.0
RAW,U56,25.0,2018-12-31,-0.1,1.2194175698036938,0.05984088466203554,0.05555555555555555
RAW,U56,25.0,2018-12-31,-0.0884,1.2194175698036938,0.05984088466203554,0.1111111111111111
RAW,U56,25.0,2018-12-31,-0.05,1.2194175698036938,0.05984088466203554,0.16666666666666666
RAW,U56,25.0,2018-12-31,-0.02,1.2194175698036938,0.05984088466203554,0.3888888888888889
RAW,U56,25.0,2018-12-31,-0.01,1.2194175698036938,0.05984088466203554,0.3888888888888889
RAW,U56,25.0,2018-12-31,0.0,1.2194175698036938,0.05984088466203554,0.5
RAW,U56,25.0,2018-12-31,0.01,1.2194175698036938,0.05984088466203554,0.5555555555555556
RAW,U56,25.0,2018-12-31,0.0177,1.2194175698036938,0.05984088466203554,0.6111111111111112
RAW,U56,25.0,2018-12-31,0.02,1.2194175698036938,0.05984088466203554,0.6666666666666666
RAW,U56,25.0,2018-12-31,0.0418,1.2194175698036938,0.05984088466203554,0.7222222222222222
RAW,U56,25.0,2018-12-31,0.05,1.2194175698036938,0.05984088466203554,0.7222222222222222
RAW,U56,25.0,2018-12-31,0.1,1.2194175698036938,0.05984088466203554,0.9444444444444444
RAW,U56,25.0,2018-12-31,0.2,1.2194175698036938,0.05984088466203554,1.0
RAW,B136,0.0,2015-03-31,-0.2,1.1247502029185974,0.06168415887208863,0.0
RAW,B136,0.0,2015-03-31,-0.1,1.1247502029185974,0.06168415887208863,0.0
RAW,B136,0.0,2015-03-31,-0.0884,1.1247502029185974,0.06168415887208863,0.05555555555555555
RAW,B136,0.0,2015-03-31,-0.05,1.1247502029185974,0.06168415887208863,0.3333333333333333
RAW,B136,0.0,2015-03-31,-0.02,1.1247502029185974,0.06168415887208863,0.4444444444444444
RAW,B136,0.0,2015-03-31,-0.01,1.1247502029185974,0.06168415887208863,0.5
RAW,B136,0.0,2015-03-31,0.0,1.1247502029185974,0.06168415887208863,0.5
RAW,B136,0.0,2015-03-31,0.01,1.1247502029185974,0.06168415887208863,0.5
RAW,B136,0.0,2015-03-31,0.0177,1.1247502029185974,0.06168415887208863,0.5555555555555556
RAW,B136,0.0,2015-03-31,0.02,1.1247502029185974,0.06168415887208863,0.6111111111111112
RAW,B136,0.0,2015-03-31,0.0418,1.1247502029185974,0.06168415887208863,0.6666666666666666
RAW,B136,0.0,2015-03-31,0.05,1.1247502029185974,0.06168415887208863,0.7777777777777778
RAW,B136,0.0,2015-03-31,0.1,1.1247502029185974,0.06168415887208863,0.9444444444444444
RAW,B136,0.0,2015-03-31,0.2,1.1247502029185974,0.06168415887208863,1.0
RAW,B136,0.0,2015-06-30,-0.2,1.1349617309955096,0.06421098190779669,0.0
RAW,B136,0.0,2015-06-30,-0.1,1.1349617309955096,0.06421098190779669,0.05555555555555555
RAW,B136,0.0,2015-06-30,-0.0884,1.1349617309955096,0.06421098190779669,0.05555555555555555
RAW,B136,0.0,2015-06-30,-0.05,1.1349617309955096,0.06421098190779669,0.3888888888888889
RAW,B136,0.0,2015-06-30,-0.02,1.1349617309955096,0.06421098190779669,0.4444444444444444
RAW,B136,0.0,2015-06-30,-0.01,1.1349617309955096,0.06421098190779669,0.5
RAW,B136,0.0,2015-06-30,0.0,1.1349617309955096,0.06421098190779669,0.5
RAW,B136,0.0,2015-06-30,0.01,1.1349617309955096,0.06421098190779669,0.5
RAW,B136,0.0,2015-06-30,0.0177,1.1349617309955096,0.06421098190779669,0.5555555555555556
RAW,B136,0.0,2015-06-30,0.02,1.1349617309955096,0.06421098190779669,0.6111111111111112
RAW,B136,0.0,2015-06-30,0.0418,1.1349617309955096,0.06421098190779669,0.6666666666666666
RAW,B136,0.0,2015-06-30,0.05,1.1349617309955096,0.06421098190779669,0.7222222222222222
RAW,B136,0.0,2015-06-30,0.1,1.1349617309955096,0.06421098190779669,0.9444444444444444
RAW,B136,0.0,2015-06-30,0.2,1.1349617309955096,0.06421098190779669,1.0
RAW,B136,0.0,2015-09-30,-0.2,1.1879807953684856,0.07212728866409289,0.0
RAW,B136,0.0,2015-09-30,-0.1,1.1879807953684856,0.07212728866409289,0.05555555555555555
RAW,B136,0.0,2015-09-30,-0.0884,1.1879807953684856,0.07212728866409289,0.05555555555555555
RAW,B136,0.0,2015-09-30,-0.05,1.1879807953684856,0.07212728866409289,0.4444444444444444
RAW,B136,0.0,2015-09-30,-0.02,1.1879807953684856,0.07212728866409289,0.4444444444444444
RAW,B136,0.0,2015-09-30,-0.01,1.1879807953684856,0.07212728866409289,0.4444444444444444
RAW,B136,0.0,2015-09-30,0.0,1.1879807953684856,0.07212728866409289,0.4444444444444444
RAW,B136,0.0,2015-09-30,0.01,1.1879807953684856,0.07212728866409289,0.5
RAW,B136,0.0,2015-09-30,0.0177,1.1879807953684856,0.07212728866409289,0.5555555555555556
RAW,B136,0.0,2015-09-30,0.02,1.1879807953684856,0.07212728866409289,0.5555555555555556
RAW,B136,0.0,2015-09-30,0.0418,1.1879807953684856,0.07212728866409289,0.7777777777777778
RAW,B136,0.0,2015-09-30,0.05,1.1879807953684856,0.07212728866409289,0.7777777777777778
