panel,partition,construction,stat,within,repair,fmax,basis,n_K_defined,S_LAD,Kstar,ever_decidable
B136,ALIGNED,C_BOOK,CALMAR,R_SD,R_ASIS,12,J_INT,9,4.482425695818353,4.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_SD,R_ASIS,12,J_D2,9,4.482425695818353,4.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_SD,R_ASIS,12,J_GROUP,0,4.482425695818353,,False
B136,ALIGNED,C_BOOK,CALMAR,R_SD,R_ASIS,20,J_LADDER,18,1.1581196996675698,3.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_SD,R_ASIS,20,J_INT,17,1.1581196996675698,4.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_SD,R_ASIS,20,J_D2,17,1.1581196996675698,4.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_SD,R_ASIS,20,J_GROUP,0,1.1581196996675698,,False
B136,ALIGNED,C_BOOK,CALMAR,R_SD,R_COUNT,8,J_LADDER,6,1.349743157916584,3.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_SD,R_COUNT,8,J_INT,5,1.349743157916584,4.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_SD,R_COUNT,8,J_D2,5,1.349743157916584,5.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_SD,R_COUNT,8,J_GROUP,0,1.349743157916584,,False
B136,ALIGNED,C_BOOK,CALMAR,R_SD,R_COUNT,12,J_LADDER,10,4.188091003767439,3.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_SD,R_COUNT,12,J_INT,9,4.188091003767439,4.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_SD,R_COUNT,12,J_D2,9,4.188091003767439,4.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_SD,R_COUNT,12,J_GROUP,0,4.188091003767439,,False
B136,ALIGNED,C_BOOK,CALMAR,R_SD,R_COUNT,20,J_LADDER,18,1.1671565856076715,3.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_SD,R_COUNT,20,J_INT,17,1.1671565856076715,4.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_SD,R_COUNT,20,J_D2,17,1.1671565856076715,4.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_SD,R_COUNT,20,J_GROUP,0,1.1671565856076715,,False
B136,ALIGNED,C_BOOK,CALMAR,R_MATCHED,R_ASIS,8,J_LADDER,6,0.2819277007943679,3.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_MATCHED,R_ASIS,8,J_INT,5,0.2819277007943679,5.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_MATCHED,R_ASIS,8,J_D2,5,0.2819277007943679,,False
B136,ALIGNED,C_BOOK,CALMAR,R_MATCHED,R_ASIS,8,J_GROUP,0,0.2819277007943679,,False
B136,ALIGNED,C_BOOK,CALMAR,R_MATCHED,R_ASIS,12,J_LADDER,10,4.711834123403583,3.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_MATCHED,R_ASIS,12,J_INT,9,4.711834123403583,4.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_MATCHED,R_ASIS,12,J_D2,9,4.711834123403583,4.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_MATCHED,R_ASIS,12,J_GROUP,0,4.711834123403583,,False
B136,ALIGNED,C_BOOK,CALMAR,R_MATCHED,R_ASIS,20,J_LADDER,18,1.0559668497946462,3.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_MATCHED,R_ASIS,20,J_INT,17,1.0559668497946462,4.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_MATCHED,R_ASIS,20,J_D2,17,1.0559668497946462,4.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_MATCHED,R_ASIS,20,J_GROUP,0,1.0559668497946462,,False
B136,ALIGNED,C_BOOK,CALMAR,R_MATCHED,R_COUNT,8,J_LADDER,6,2.1209067957653116,3.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_MATCHED,R_COUNT,8,J_INT,5,2.1209067957653116,4.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_MATCHED,R_COUNT,8,J_D2,5,2.1209067957653116,4.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_MATCHED,R_COUNT,8,J_GROUP,0,2.1209067957653116,,False
B136,ALIGNED,C_BOOK,CALMAR,R_MATCHED,R_COUNT,12,J_LADDER,10,4.564120911023862,3.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_MATCHED,R_COUNT,12,J_INT,9,4.564120911023862,4.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_MATCHED,R_COUNT,12,J_D2,9,4.564120911023862,4.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_MATCHED,R_COUNT,12,J_GROUP,0,4.564120911023862,,False
B136,ALIGNED,C_BOOK,CALMAR,R_MATCHED,R_COUNT,20,J_LADDER,18,1.6528033830506794,3.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_MATCHED,R_COUNT,20,J_INT,17,1.6528033830506794,4.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_MATCHED,R_COUNT,20,J_D2,17,1.6528033830506794,4.0,True
B136,ALIGNED,C_BOOK,CALMAR,R_MATCHED,R_COUNT,20,J_GROUP,0,1.6528033830506794,,False
B136,OFFSET,C_POOLED,CAGR,R_SPREAD,R_ASIS,8,J_LADDER,6,7.098909995604082,3.0,True
B136,OFFSET,C_POOLED,CAGR,R_SPREAD,R_ASIS,8,J_INT,5,7.098909995604082,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_SPREAD,R_ASIS,8,J_D2,5,7.098909995604082,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_SPREAD,R_ASIS,8,J_GROUP,7,7.098909995604082,,False
B136,OFFSET,C_POOLED,CAGR,R_SPREAD,R_ASIS,12,J_LADDER,10,4.684797609313109,3.0,True
B136,OFFSET,C_POOLED,CAGR,R_SPREAD,R_ASIS,12,J_INT,9,4.684797609313109,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_SPREAD,R_ASIS,12,J_D2,9,4.684797609313109,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_SPREAD,R_ASIS,12,J_GROUP,11,4.684797609313109,,False
B136,OFFSET,C_POOLED,CAGR,R_SPREAD,R_ASIS,20,J_LADDER,18,26.167456579509476,3.0,True
B136,OFFSET,C_POOLED,CAGR,R_SPREAD,R_ASIS,20,J_INT,17,26.167456579509476,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_SPREAD,R_ASIS,20,J_D2,17,26.167456579509476,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_SPREAD,R_ASIS,20,J_GROUP,19,26.167456579509476,2.0,True
B136,OFFSET,C_POOLED,CAGR,R_SPREAD,R_COUNT,8,J_LADDER,6,5.103804413794924,3.0,True
B136,OFFSET,C_POOLED,CAGR,R_SPREAD,R_COUNT,8,J_INT,5,5.103804413794924,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_SPREAD,R_COUNT,8,J_D2,5,5.103804413794924,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_SPREAD,R_COUNT,8,J_GROUP,7,5.103804413794924,6.0,True
B136,OFFSET,C_POOLED,CAGR,R_SPREAD,R_COUNT,12,J_LADDER,10,12.544071246119609,3.0,True
B136,OFFSET,C_POOLED,CAGR,R_SPREAD,R_COUNT,12,J_INT,9,12.544071246119609,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_SPREAD,R_COUNT,12,J_D2,9,12.544071246119609,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_SPREAD,R_COUNT,12,J_GROUP,11,12.544071246119609,3.0,True
B136,OFFSET,C_POOLED,CAGR,R_SPREAD,R_COUNT,20,J_LADDER,18,27.124165496890306,3.0,True
B136,OFFSET,C_POOLED,CAGR,R_SPREAD,R_COUNT,20,J_INT,17,27.124165496890306,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_SPREAD,R_COUNT,20,J_D2,17,27.124165496890306,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_SPREAD,R_COUNT,20,J_GROUP,19,27.124165496890306,2.0,True
B136,OFFSET,C_POOLED,CAGR,R_SD,R_ASIS,8,J_LADDER,6,1.644033701599724,3.0,True
B136,OFFSET,C_POOLED,CAGR,R_SD,R_ASIS,8,J_INT,5,1.644033701599724,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_SD,R_ASIS,8,J_D2,5,1.644033701599724,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_SD,R_ASIS,8,J_GROUP,7,1.644033701599724,,False
B136,OFFSET,C_POOLED,CAGR,R_SD,R_ASIS,12,J_LADDER,10,1.4923737651190085,3.0,True
B136,OFFSET,C_POOLED,CAGR,R_SD,R_ASIS,12,J_INT,9,1.4923737651190085,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_SD,R_ASIS,12,J_D2,9,1.4923737651190085,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_SD,R_ASIS,12,J_GROUP,11,1.4923737651190085,,False
B136,OFFSET,C_POOLED,CAGR,R_SD,R_ASIS,20,J_LADDER,18,5.290456827653725,3.0,True
B136,OFFSET,C_POOLED,CAGR,R_SD,R_ASIS,20,J_INT,17,5.290456827653725,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_SD,R_ASIS,20,J_D2,17,5.290456827653725,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_SD,R_ASIS,20,J_GROUP,19,5.290456827653725,2.0,True
B136,OFFSET,C_POOLED,CAGR,R_SD,R_COUNT,8,J_LADDER,6,1.1365878277137464,3.0,True
B136,OFFSET,C_POOLED,CAGR,R_SD,R_COUNT,8,J_INT,5,1.1365878277137464,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_SD,R_COUNT,8,J_D2,5,1.1365878277137464,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_SD,R_COUNT,8,J_GROUP,7,1.1365878277137464,,False
B136,OFFSET,C_POOLED,CAGR,R_SD,R_COUNT,12,J_LADDER,10,3.4589330206542614,3.0,True
B136,OFFSET,C_POOLED,CAGR,R_SD,R_COUNT,12,J_INT,9,3.4589330206542614,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_SD,R_COUNT,12,J_D2,9,3.4589330206542614,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_SD,R_COUNT,12,J_GROUP,11,3.4589330206542614,3.0,True
B136,OFFSET,C_POOLED,CAGR,R_SD,R_COUNT,20,J_LADDER,18,5.729960699832073,3.0,True
B136,OFFSET,C_POOLED,CAGR,R_SD,R_COUNT,20,J_INT,17,5.729960699832073,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_SD,R_COUNT,20,J_D2,17,5.729960699832073,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_SD,R_COUNT,20,J_GROUP,19,5.729960699832073,2.0,True
B136,OFFSET,C_POOLED,CAGR,R_MATCHED,R_ASIS,8,J_LADDER,6,1.8791308586041513,3.0,True
B136,OFFSET,C_POOLED,CAGR,R_MATCHED,R_ASIS,8,J_INT,5,1.8791308586041513,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_MATCHED,R_ASIS,8,J_D2,5,1.8791308586041513,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_MATCHED,R_ASIS,8,J_GROUP,7,1.8791308586041513,,False
B136,OFFSET,C_POOLED,CAGR,R_MATCHED,R_ASIS,12,J_LADDER,10,1.6989356518383456,3.0,True
B136,OFFSET,C_POOLED,CAGR,R_MATCHED,R_ASIS,12,J_INT,9,1.6989356518383456,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_MATCHED,R_ASIS,12,J_D2,9,1.6989356518383456,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_MATCHED,R_ASIS,12,J_GROUP,11,1.6989356518383456,,False
B136,OFFSET,C_POOLED,CAGR,R_MATCHED,R_ASIS,20,J_LADDER,18,6.002942321152258,3.0,True
B136,OFFSET,C_POOLED,CAGR,R_MATCHED,R_ASIS,20,J_INT,17,6.002942321152258,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_MATCHED,R_ASIS,20,J_D2,17,6.002942321152258,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_MATCHED,R_ASIS,20,J_GROUP,19,6.002942321152258,2.0,True
B136,OFFSET,C_POOLED,CAGR,R_MATCHED,R_COUNT,8,J_LADDER,6,1.181463155747791,3.0,True
B136,OFFSET,C_POOLED,CAGR,R_MATCHED,R_COUNT,8,J_INT,5,1.181463155747791,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_MATCHED,R_COUNT,8,J_D2,5,1.181463155747791,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_MATCHED,R_COUNT,8,J_GROUP,7,1.181463155747791,,False
B136,OFFSET,C_POOLED,CAGR,R_MATCHED,R_COUNT,12,J_LADDER,10,4.036394568201922,3.0,True
B136,OFFSET,C_POOLED,CAGR,R_MATCHED,R_COUNT,12,J_INT,9,4.036394568201922,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_MATCHED,R_COUNT,12,J_D2,9,4.036394568201922,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_MATCHED,R_COUNT,12,J_GROUP,11,4.036394568201922,3.0,True
B136,OFFSET,C_POOLED,CAGR,R_MATCHED,R_COUNT,20,J_LADDER,18,6.5170715766126905,3.0,True
B136,OFFSET,C_POOLED,CAGR,R_MATCHED,R_COUNT,20,J_INT,17,6.5170715766126905,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_MATCHED,R_COUNT,20,J_D2,17,6.5170715766126905,4.0,True
B136,OFFSET,C_POOLED,CAGR,R_MATCHED,R_COUNT,20,J_GROUP,19,6.5170715766126905,2.0,True
B136,OFFSET,C_POOLED,VOL,R_SPREAD,R_ASIS,8,J_LADDER,6,3.5166454720004,3.0,True
B136,OFFSET,C_POOLED,VOL,R_SPREAD,R_ASIS,8,J_INT,5,3.5166454720004,4.0,True
B136,OFFSET,C_POOLED,VOL,R_SPREAD,R_ASIS,8,J_D2,5,3.5166454720004,4.0,True
B136,OFFSET,C_POOLED,VOL,R_SPREAD,R_ASIS,8,J_GROUP,7,3.5166454720004,,False
B136,OFFSET,C_POOLED,VOL,R_SPREAD,R_ASIS,12,J_LADDER,10,4.779329303422098,3.0,True
B136,OFFSET,C_POOLED,VOL,R_SPREAD,R_ASIS,12,J_INT,9,4.779329303422098,4.0,True
B136,OFFSET,C_POOLED,VOL,R_SPREAD,R_ASIS,12,J_D2,9,4.779329303422098,4.0,True
B136,OFFSET,C_POOLED,VOL,R_SPREAD,R_ASIS,12,J_GROUP,11,4.779329303422098,,False
B136,OFFSET,C_POOLED,VOL,R_SPREAD,R_ASIS,20,J_LADDER,18,4.699790184618912,3.0,True
B136,OFFSET,C_POOLED,VOL,R_SPREAD,R_ASIS,20,J_INT,17,4.699790184618912,4.0,True
B136,OFFSET,C_POOLED,VOL,R_SPREAD,R_ASIS,20,J_D2,17,4.699790184618912,4.0,True
B136,OFFSET,C_POOLED,VOL,R_SPREAD,R_ASIS,20,J_GROUP,19,4.699790184618912,,False
B136,OFFSET,C_POOLED,VOL,R_SPREAD,R_COUNT,8,J_LADDER,6,6.078031067586734,3.0,True
B136,OFFSET,C_POOLED,VOL,R_SPREAD,R_COUNT,8,J_INT,5,6.078031067586734,4.0,True
B136,OFFSET,C_POOLED,VOL,R_SPREAD,R_COUNT,8,J_D2,5,6.078031067586734,4.0,True
B136,OFFSET,C_POOLED,VOL,R_SPREAD,R_COUNT,8,J_GROUP,7,6.078031067586734,,False
B136,OFFSET,C_POOLED,VOL,R_SPREAD,R_COUNT,12,J_LADDER,10,9.944590815022314,3.0,True
B136,OFFSET,C_POOLED,VOL,R_SPREAD,R_COUNT,12,J_INT,9,9.944590815022314,4.0,True
B136,OFFSET,C_POOLED,VOL,R_SPREAD,R_COUNT,12,J_D2,9,9.944590815022314,4.0,True
B136,OFFSET,C_POOLED,VOL,R_SPREAD,R_COUNT,12,J_GROUP,11,9.944590815022314,,False
B136,OFFSET,C_POOLED,VOL,R_SPREAD,R_COUNT,20,J_LADDER,18,18.0029328528897,3.0,True
B136,OFFSET,C_POOLED,VOL,R_SPREAD,R_COUNT,20,J_INT,17,18.0029328528897,4.0,True
B136,OFFSET,C_POOLED,VOL,R_SPREAD,R_COUNT,20,J_D2,17,18.0029328528897,4.0,True
B136,OFFSET,C_POOLED,VOL,R_SPREAD,R_COUNT,20,J_GROUP,19,18.0029328528897,,False
B136,OFFSET,C_POOLED,VOL,R_SD,R_ASIS,8,J_LADDER,6,0.7140744511461878,3.0,True
B136,OFFSET,C_POOLED,VOL,R_SD,R_ASIS,8,J_INT,5,0.7140744511461878,4.0,True
B136,OFFSET,C_POOLED,VOL,R_SD,R_ASIS,8,J_D2,5,0.7140744511461878,4.0,True
B136,OFFSET,C_POOLED,VOL,R_SD,R_ASIS,8,J_GROUP,7,0.7140744511461878,,False
B136,OFFSET,C_POOLED,VOL,R_SD,R_ASIS,12,J_LADDER,10,0.6494956125675697,3.0,True
B136,OFFSET,C_POOLED,VOL,R_SD,R_ASIS,12,J_INT,9,0.6494956125675697,4.0,True
B136,OFFSET,C_POOLED,VOL,R_SD,R_ASIS,12,J_D2,9,0.6494956125675697,4.0,True
B136,OFFSET,C_POOLED,VOL,R_SD,R_ASIS,12,J_GROUP,11,0.6494956125675697,,False
B136,OFFSET,C_POOLED,VOL,R_SD,R_ASIS,20,J_LADDER,18,0.6644860625210398,3.0,True
B136,OFFSET,C_POOLED,VOL,R_SD,R_ASIS,20,J_INT,17,0.6644860625210398,4.0,True
B136,OFFSET,C_POOLED,VOL,R_SD,R_ASIS,20,J_D2,17,0.6644860625210398,4.0,True
B136,OFFSET,C_POOLED,VOL,R_SD,R_ASIS,20,J_GROUP,19,0.6644860625210398,,False
B136,OFFSET,C_POOLED,VOL,R_SD,R_COUNT,8,J_LADDER,6,2.455708393110426,3.0,True
B136,OFFSET,C_POOLED,VOL,R_SD,R_COUNT,8,J_INT,5,2.455708393110426,4.0,True
B136,OFFSET,C_POOLED,VOL,R_SD,R_COUNT,8,J_D2,5,2.455708393110426,4.0,True
B136,OFFSET,C_POOLED,VOL,R_SD,R_COUNT,8,J_GROUP,7,2.455708393110426,,False
B136,OFFSET,C_POOLED,VOL,R_SD,R_COUNT,12,J_LADDER,10,3.8863900646304006,3.0,True
B136,OFFSET,C_POOLED,VOL,R_SD,R_COUNT,12,J_INT,9,3.8863900646304006,4.0,True
B136,OFFSET,C_POOLED,VOL,R_SD,R_COUNT,12,J_D2,9,3.8863900646304006,4.0,True
B136,OFFSET,C_POOLED,VOL,R_SD,R_COUNT,12,J_GROUP,11,3.8863900646304006,,False
B136,OFFSET,C_POOLED,VOL,R_SD,R_COUNT,20,J_LADDER,18,5.291585150474822,3.0,True
B136,OFFSET,C_POOLED,VOL,R_SD,R_COUNT,20,J_INT,17,5.291585150474822,4.0,True
B136,OFFSET,C_POOLED,VOL,R_SD,R_COUNT,20,J_D2,17,5.291585150474822,4.0,True
B136,OFFSET,C_POOLED,VOL,R_SD,R_COUNT,20,J_GROUP,19,5.291585150474822,2.0,True
B136,OFFSET,C_POOLED,VOL,R_MATCHED,R_ASIS,8,J_LADDER,6,0.6898005033726526,3.0,True
B136,OFFSET,C_POOLED,VOL,R_MATCHED,R_ASIS,8,J_INT,5,0.6898005033726526,4.0,True
B136,OFFSET,C_POOLED,VOL,R_MATCHED,R_ASIS,8,J_D2,5,0.6898005033726526,4.0,True
B136,OFFSET,C_POOLED,VOL,R_MATCHED,R_ASIS,8,J_GROUP,7,0.6898005033726526,,False
B136,OFFSET,C_POOLED,VOL,R_MATCHED,R_ASIS,12,J_LADDER,10,0.5415355247744424,3.0,True
B136,OFFSET,C_POOLED,VOL,R_MATCHED,R_ASIS,12,J_INT,9,0.5415355247744424,4.0,True
B136,OFFSET,C_POOLED,VOL,R_MATCHED,R_ASIS,12,J_D2,9,0.5415355247744424,4.0,True
B136,OFFSET,C_POOLED,VOL,R_MATCHED,R_ASIS,12,J_GROUP,11,0.5415355247744424,,False
B136,OFFSET,C_POOLED,VOL,R_MATCHED,R_ASIS,20,J_LADDER,18,0.7179089012429398,3.0,True
B136,OFFSET,C_POOLED,VOL,R_MATCHED,R_ASIS,20,J_INT,17,0.7179089012429398,4.0,True
B136,OFFSET,C_POOLED,VOL,R_MATCHED,R_ASIS,20,J_D2,17,0.7179089012429398,4.0,True
B136,OFFSET,C_POOLED,VOL,R_MATCHED,R_ASIS,20,J_GROUP,19,0.7179089012429398,,False
B136,OFFSET,C_POOLED,VOL,R_MATCHED,R_COUNT,8,J_LADDER,6,3.0916355924483634,3.0,True
B136,OFFSET,C_POOLED,VOL,R_MATCHED,R_COUNT,8,J_INT,5,3.0916355924483634,4.0,True
B136,OFFSET,C_POOLED,VOL,R_MATCHED,R_COUNT,8,J_D2,5,3.0916355924483634,4.0,True
B136,OFFSET,C_POOLED,VOL,R_MATCHED,R_COUNT,8,J_GROUP,7,3.0916355924483634,2.0,True
B136,OFFSET,C_POOLED,VOL,R_MATCHED,R_COUNT,12,J_LADDER,10,4.684576313464927,3.0,True
B136,OFFSET,C_POOLED,VOL,R_MATCHED,R_COUNT,12,J_INT,9,4.684576313464927,4.0,True
B136,OFFSET,C_POOLED,VOL,R_MATCHED,R_COUNT,12,J_D2,9,4.684576313464927,4.0,True
B136,OFFSET,C_POOLED,VOL,R_MATCHED,R_COUNT,12,J_GROUP,11,4.684576313464927,,False
B136,OFFSET,C_POOLED,VOL,R_MATCHED,R_COUNT,20,J_LADDER,18,6.1878140930487175,3.0,True
B136,OFFSET,C_POOLED,VOL,R_MATCHED,R_COUNT,20,J_INT,17,6.1878140930487175,4.0,True
B136,OFFSET,C_POOLED,VOL,R_MATCHED,R_COUNT,20,J_D2,17,6.1878140930487175,4.0,True
B136,OFFSET,C_POOLED,VOL,R_MATCHED,R_COUNT,20,J_GROUP,19,6.1878140930487175,2.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SPREAD,R_ASIS,8,J_LADDER,6,31.829022872443865,4.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SPREAD,R_ASIS,8,J_INT,5,31.829022872443865,4.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SPREAD,R_ASIS,8,J_D2,5,31.829022872443865,5.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SPREAD,R_ASIS,8,J_GROUP,7,31.829022872443865,,False
B136,OFFSET,C_POOLED,SHARPE,R_SPREAD,R_ASIS,12,J_LADDER,10,18.303868263170948,3.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SPREAD,R_ASIS,12,J_INT,9,18.303868263170948,4.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SPREAD,R_ASIS,12,J_D2,9,18.303868263170948,4.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SPREAD,R_ASIS,12,J_GROUP,11,18.303868263170948,,False
B136,OFFSET,C_POOLED,SHARPE,R_SPREAD,R_ASIS,20,J_LADDER,18,10.473360953157393,8.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SPREAD,R_ASIS,20,J_INT,17,10.473360953157393,4.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SPREAD,R_ASIS,20,J_D2,17,10.473360953157393,9.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SPREAD,R_ASIS,20,J_GROUP,19,10.473360953157393,2.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SPREAD,R_COUNT,8,J_LADDER,6,48.85836310523238,3.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SPREAD,R_COUNT,8,J_INT,5,48.85836310523238,4.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SPREAD,R_COUNT,8,J_D2,5,48.85836310523238,4.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SPREAD,R_COUNT,8,J_GROUP,7,48.85836310523238,3.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SPREAD,R_COUNT,12,J_LADDER,10,20.599579460259157,3.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SPREAD,R_COUNT,12,J_INT,9,20.599579460259157,4.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SPREAD,R_COUNT,12,J_D2,9,20.599579460259157,4.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SPREAD,R_COUNT,12,J_GROUP,11,20.599579460259157,3.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SPREAD,R_COUNT,20,J_LADDER,18,14.56582827436133,8.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SPREAD,R_COUNT,20,J_INT,17,14.56582827436133,4.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SPREAD,R_COUNT,20,J_D2,17,14.56582827436133,8.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SPREAD,R_COUNT,20,J_GROUP,19,14.56582827436133,2.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SD,R_ASIS,8,J_LADDER,6,6.173411884178678,4.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SD,R_ASIS,8,J_INT,5,6.173411884178678,4.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SD,R_ASIS,8,J_D2,5,6.173411884178678,7.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SD,R_ASIS,8,J_GROUP,7,6.173411884178678,,False
B136,OFFSET,C_POOLED,SHARPE,R_SD,R_ASIS,12,J_LADDER,10,5.457538549538633,3.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SD,R_ASIS,12,J_INT,9,5.457538549538633,4.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SD,R_ASIS,12,J_D2,9,5.457538549538633,4.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SD,R_ASIS,12,J_GROUP,11,5.457538549538633,,False
B136,OFFSET,C_POOLED,SHARPE,R_SD,R_ASIS,20,J_LADDER,18,2.0840823313229797,8.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SD,R_ASIS,20,J_INT,17,2.0840823313229797,4.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SD,R_ASIS,20,J_D2,17,2.0840823313229797,12.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SD,R_ASIS,20,J_GROUP,19,2.0840823313229797,2.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SD,R_COUNT,8,J_LADDER,6,12.460319098103732,4.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SD,R_COUNT,8,J_INT,5,12.460319098103732,4.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SD,R_COUNT,8,J_D2,5,12.460319098103732,4.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SD,R_COUNT,8,J_GROUP,7,12.460319098103732,3.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SD,R_COUNT,12,J_LADDER,10,6.064555297213804,3.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SD,R_COUNT,12,J_INT,9,6.064555297213804,4.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SD,R_COUNT,12,J_D2,9,6.064555297213804,4.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SD,R_COUNT,12,J_GROUP,11,6.064555297213804,3.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SD,R_COUNT,20,J_LADDER,18,4.291818259064257,8.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SD,R_COUNT,20,J_INT,17,4.291818259064257,4.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SD,R_COUNT,20,J_D2,17,4.291818259064257,8.0,True
B136,OFFSET,C_POOLED,SHARPE,R_SD,R_COUNT,20,J_GROUP,19,4.291818259064257,2.0,True
B136,OFFSET,C_POOLED,SHARPE,R_MATCHED,R_ASIS,8,J_LADDER,6,6.928186063406015,4.0,True
