panel,constr,m,n,tilt,n_held,gross,to_yr,CAGR_0,CAGR_10,Sharpe_10,MaxDD_10,H1_10,H2_10,OOSSharpe_10,OOSCAGR_10,OOSMaxDD_10,pass4a_10,pass4b_10,fail4b_10,pass4bOOS_10,CAGR_25,Sharpe_25,MaxDD_25,H1_25,H2_25,OOSSharpe_25,OOSCAGR_25,OOSMaxDD_25,pass4a_25,pass4b_25,fail4b_25,pass4bOOS_25
small,lit,0.05,7,NONE,6.972292831723436,0.7472020356951877,27.153945611539264,0.09863080121497281,0.06920254099551948,0.41564930451117993,-0.35847700571380214,0.5577510779392179,0.2985895107545296,0.5007384653907532,0.09287139976136927,-0.35847700571380414,False,False,H1|H2|OOS|DD|CAGR,False,0.026498923777861227,0.22922154490949379,-0.4374417528140545,0.36476891160255037,0.1165519563232941,0.3153862527396152,0.047180833478406514,-0.4374417528140546,False,False,H1|H2|OOS|DD|CAGR,False
small,lit,0.05,7,POS,6.972292831723436,0.7469982244308786,36.79437777870046,0.04497968835710786,0.007199080795526891,0.14648913990921925,-0.41462427406368807,0.06453362312310607,0.2157483450801524,0.31647142479415524,0.04834585607384678,-0.34767843723208347,False,False,H1|H2|OOS|DD|CAGR,False,-0.04697872343091625,-0.09343942267012569,-0.6235729624671282,-0.1813425075859852,-0.021006129423135764,0.07731422507313386,-0.010588244498132893,-0.4976866860107204,False,False,H1|H2|OOS|DD|CAGR,False
small,lit,0.1,14,INV,13.921962379257753,0.7459471726100751,26.933358758844992,0.07805338142662732,0.04940557663395251,0.44180323808975847,-0.28946888516743075,0.6760942684574149,0.24261929233890922,0.3436576807381102,0.03716276737886259,-0.2894688851674313,False,False,H1|H2|OOS|DD|CAGR,False,0.007825759559168644,0.12505037940758368,-0.37167329193786247,0.3328751328648304,-0.053240807801641796,0.029415610325210666,-0.004795829944253982,-0.37167329193786336,False,False,H1|H2|OOS|DD|CAGR,False
small,lit,0.1,14,NONE,13.921962379257753,0.7459710386734617,22.06324633156603,0.10675536715538092,0.08260599387324685,0.5304968153912433,-0.2710184552153815,0.6837255679848003,0.4049716442998833,0.5380789577211346,0.08703160731924209,-0.2710184552153819,False,False,H1|H2|OOS|DD|CAGR,False,0.04734530493156108,0.34677671183109937,-0.33690814989494366,0.5030780249400952,0.21752057290674637,0.34925445229924046,0.04914728824086212,-0.33690814989494433,True,False,H1|H2|OOS|DD|CAGR,False
small,lit,0.1,14,POS,13.921962379257753,0.7459334363791774,30.40273589274943,0.09546351535294195,0.0626577568958111,0.41366982455945406,-0.34912687148661925,0.4203316763517972,0.4115188352384716,0.539889527687413,0.0919633525935335,-0.3077927528272567,False,False,H1|H2|OOS|DD|CAGR,False,0.015245003222734699,0.1751186969446038,-0.3948007553908195,0.1806566501980722,0.17194882105655393,0.2979946994016625,0.04036335416271708,-0.3786939464934509,False,False,H1|H2|OOS|DD|CAGR,False
small,lit,0.15,21,INV,20.85892221657346,0.7450757567805458,23.989271027069833,0.08510344129051228,0.05938042727571324,0.5195301852821922,-0.27788166704313155,0.8425086962647248,0.2465301302779742,0.3618723972027554,0.03949233521378526,-0.277881667043132,False,False,H1|H2|OOS|DD|CAGR,False,0.021911636235194543,0.23454372881841967,-0.3363212633560032,0.5389033467386147,-0.024494438876940916,0.0767839440998356,0.0014727553223730094,-0.33632126335600354,False,False,H1|H2|OOS|DD|CAGR,False
small,lit,0.15,21,NONE,20.85892221657346,0.7451022713221428,20.03265396720037,0.0883588526322423,0.06677708214821299,0.4724243648121256,-0.2555008413939649,0.5892512590534683,0.37707042277575337,0.5179660988935298,0.077391126632393,-0.25550084139396667,False,False,H1|H2|OOS|DD|CAGR,False,0.03518749645935615,0.29141356072619534,-0.3263284484343556,0.4115723484265357,0.19206506504671803,0.33207973033871696,0.043345271916068295,-0.32632844843435627,False,False,H1|H2|OOS|DD|CAGR,False
small,lit,0.15,21,POS,20.85892221657346,0.7450572913127773,26.583165940726516,0.08296743103526527,0.054558428253597135,0.3913758185343522,-0.28111029703503543,0.36679422760707725,0.414674349296926,0.4699319877053588,0.07111176854529244,-0.2764795277711565,False,False,H1|H2|OOS|DD|CAGR,False,0.013308071858913362,0.1633828674880949,-0.36389407929068285,0.1402142401676602,0.18393254444912707,0.23535728165754222,0.026531274757697343,-0.3638940792906835,False,False,H1|H2|OOS|DD|CAGR,False
small,lit,0.2,28,INV,27.77173360447382,0.7440028800474079,21.968354670398124,0.08338142335281318,0.05983835485848066,0.5237351560640404,-0.2794153503054476,0.7189701400296798,0.36344696074238153,0.4354353856850818,0.04953064130271745,-0.27941535030544773,False,False,H1|H2|OOS|DD|CAGR,False,0.025460308001818754,0.26222635347240897,-0.31773061049872275,0.43964189545466575,0.11490845482017299,0.17512717172346123,0.014441848643455213,-0.3177306104987214,False,False,H1|H2|OOS|DD|CAGR,False
small,lit,0.2,28,NONE,27.77173360447382,0.7440127330687427,18.735045362803824,0.0784582103877216,0.05844272982325416,0.43853810788284964,-0.2679333596125013,0.4942744543677514,0.39522853939453434,0.47266682466587473,0.06635030910557194,-0.2679333596125014,False,False,H1|H2|OOS|DD|CAGR,False,0.029099597408145605,0.2606605254326169,-0.2984518203020179,0.3181502690585074,0.21456894040785154,0.29064046322539105,0.03487124815835818,-0.29845182030201545,False,False,H1|H2|OOS|DD|CAGR,False
small,lit,0.2,28,POS,27.77173360447382,0.7439827997891029,23.98389410796261,0.07788758685534014,0.05234047485855298,0.3897857849272594,-0.2592894184731733,0.319377343925829,0.45166855915014625,0.48721979229936246,0.07137145348747587,-0.2592894184731709,False,False,H1|H2|OOS|DD|CAGR,False,0.01512795540267664,0.1737012463277072,-0.3284148307250687,0.10509380138249622,0.23270368656693063,0.2650085553066428,0.031228333226022587,-0.3284148307250665,False,False,H1|H2|OOS|DD|CAGR,False
small,lit,0.3,42,INV,41.437722419928825,0.740089765213573,18.643675666881183,0.08510345719052714,0.0650604837670492,0.5612951088883821,-0.2764699516756396,0.7181194211202071,0.43449606827419657,0.5178690006973493,0.06110912178172612,-0.2764699516756395,False,False,H1|H2|OOS|DD|CAGR,False,0.03567411423775635,0.3400737793393435,-0.3089200056837955,0.4907847290685236,0.21665640693634816,0.29221177233106704,0.03018017153678021,-0.30892000568379374,True,False,H1|H2|OOS|DD|CAGR,False
small,lit,0.3,42,NONE,41.437722419928825,0.7400692668899119,16.826528895244447,0.06687849779931954,0.04907650342091374,0.40085918244863356,-0.24968334408420867,0.43528740476746797,0.37475322986744747,0.43485028265482184,0.05596446450363701,-0.24968334408421056,False,False,H1|H2|OOS|DD|CAGR,False,0.022917590457496084,0.22821829853917808,-0.3159714101045612,0.2635241224627553,0.20014921264728538,0.25849376745654007,0.028078107231966243,-0.3159714101045611,False,False,H1|H2|OOS|DD|CAGR,False
small,lit,0.3,42,POS,41.437722419928825,0.7400364958110763,20.910690392760632,0.05752075503740439,0.035630226798634146,0.3035149962032317,-0.2975500878071975,0.26307711220839125,0.33946912180433986,0.361966515059887,0.04618653373064219,-0.29755008780719716,False,False,H1|H2|OOS|DD|CAGR,False,0.003624140972054102,0.1012315579363615,-0.3453136363084012,0.06301181727372333,0.13390695900899727,0.15182224044129025,0.01151041191604274,-0.3453136363084025,False,False,H1|H2|OOS|DD|CAGR,False
small,lit,0.4,56,INV,54.718861209964416,0.7329605406674555,16.311421964885657,0.07157355001666121,0.05423439115817641,0.4835469253992903,-0.2791396244384816,0.6140204387018248,0.3770400808614131,0.44732132036301414,0.05082383272891278,-0.2791396244384805,False,False,H1|H2|OOS|DD|CAGR,False,0.02873971981761514,0.2884421020046986,-0.3051057141151202,0.4152939461750766,0.1836010232416918,0.24739227188107454,0.023945982328580806,-0.30510571411511966,False,False,H1|H2|OOS|DD|CAGR,False
small,lit,0.4,56,NONE,54.718861209964416,0.7329486719413072,15.218689571212664,0.0647988466427245,0.0487153918793346,0.41102987348360154,-0.2650434546423752,0.4391533789809722,0.39016180145405344,0.43914737648080265,0.05435213422531815,-0.26504345464237633,False,False,H1|H2|OOS|DD|CAGR,False,0.025035300885627443,0.24718985453801315,-0.28992155801372443,0.27724208831050406,0.22357072702669367,0.2705140448459631,0.029016365755253126,-0.28992155801372643,False,False,H1|H2|OOS|DD|CAGR,False
small,lit,0.4,56,POS,54.718861209964416,0.7329142738826266,18.69836717258485,0.048139922126974044,0.02872060538919463,0.26592843879220474,-0.29448573563639324,0.275383271585299,0.2601830580047748,0.302270085710777,0.03511636063430257,-0.29448573563639135,False,False,H1|H2|OOS|DD|CAGR,False,0.00025063672654024316,0.07578409018571497,-0.36192023232034154,0.08694036084799917,0.06712261941212318,0.10542535113384435,0.004392982809404922,-0.3619202323203393,False,False,H1|H2|OOS|DD|CAGR,False
small,lit,0.53,75,INV,72.0200813421454,0.720289661043324,14.116009403317975,0.0618082551239274,0.046924894570136155,0.43642115235728957,-0.25258798578284236,0.518577457099691,0.3709341911270927,0.4279303607948142,0.0472911037432342,-0.25258798578284103,False,False,H1|H2|OOS|DD|CAGR,False,0.024982180847760604,0.26303137351541606,-0.2874469306637125,0.3439961539104112,0.19723933915820688,0.25038785418112147,0.023987691031405634,-0.2874469306637103,False,False,H1|H2|OOS|DD|CAGR,False
small,lit,0.53,75,NONE,72.02135231316726,0.7202936288804714,13.478170157889883,0.06141487645350141,0.04720475881268449,0.41793471480566935,-0.25687976307302485,0.46299416691577766,0.3834946604204878,0.43855959982363313,0.0517230265370463,-0.25687976307302407,False,False,H1|H2|OOS|DD|CAGR,False,0.026238235689439504,0.2633759339265584,-0.2863223147002615,0.3112055806093975,0.22543706760778498,0.2790495626945396,0.029133393792563522,-0.2863223147002606,False,False,H1|H2|OOS|DD|CAGR,False
small,lit,0.53,75,POS,72.0200813421454,0.7202305072243713,16.238941397459175,0.03972998293639596,0.02297971074265237,0.23397121258440973,-0.31695491579643886,0.29243685984247997,0.18772719379814837,0.22073203576393713,0.021581461680665992,-0.3169549157964391,False,False,H1|H2|OOS|DD|CAGR,False,-0.0016513194274817566,0.05710919096581104,-0.34589185799604205,0.11848098468455051,0.006947068765006869,0.036524086115197245,-0.005060868178704214,-0.34589185799604283,False,False,H1|H2|OOS|DD|CAGR,False
small,lit,0.7,99,INV,92.31062531774276,0.6993890257460186,12.122005716348092,0.0541798320071647,0.04147890898807116,0.40472977222288514,-0.25376556787519067,0.48121650982914826,0.3427767918146694,0.39202264146539184,0.041207207585874484,-0.25376556787519,False,False,H1|H2|OOS|DD|CAGR,False,0.0227080036128946,0.24987929791769511,-0.2755560315342277,0.3305587190050088,0.18332815437923797,0.2305407060959512,0.020897502891296105,-0.2755560315342269,False,False,H1|H2|OOS|DD|CAGR,False
small,lit,0.7,99,NONE,92.3093543467209,0.6993674160918398,11.928044762651034,0.051605320196332904,0.039136634841629325,0.37317106360953606,-0.26665255254043496,0.4369732587997432,0.3227582270710969,0.3640734577828064,0.03930574283281185,-0.2666525525404344,False,False,H1|H2|OOS|DD|CAGR,False,0.020704585456818636,0.2279409767422527,-0.29458365487515026,0.296958675528335,0.1720570839356646,0.21330566999458814,0.01934393473167706,-0.2945836548751505,False,False,H1|H2|OOS|DD|CAGR,False
small,lit,0.7,99,POS,92.31062531774276,0.6993559664677772,13.510187836125041,0.04594868498507054,0.03191113874232543,0.30982533780815413,-0.2956173040061665,0.382562161084249,0.25243716965680996,0.27337457512119656,0.027961638306657433,-0.2956173040061666,False,False,H1|H2|OOS|DD|CAGR,False,0.011200002821507571,0.15114979695121175,-0.3192449113323148,0.22939263118589753,0.08784887559997977,0.1071362744105565,0.00539249435274658,-0.31924491133231425,False,False,H1|H2|OOS|DD|CAGR,False
small,lit,0.85,120,INV,108.12201321809863,0.6758314837456461,10.620738919807593,0.05384110082509452,0.042707897732626066,0.42618526427377873,-0.24985231859628665,0.4690691657833738,0.3930996288836023,0.411528720579082,0.04249227513782983,-0.24985231859628643,False,False,H1|H2|OOS|DD|CAGR,False,0.026223673177663498,0.2852977476822407,-0.2692376228906076,0.33389502743446897,0.2464085807816566,0.26365323901804155,0.02445463479028942,-0.2692376228906064,True,False,H1|H2|OOS|DD|CAGR,False
small,lit,0.85,120,NONE,108.12074224707676,0.6758093297595197,10.67886341705791,0.0467346634527257,0.035615661973113166,0.3579743691265083,-0.2687197240570861,0.41487888976727605,0.3135493879631053,0.3143416283663091,0.03146543926298584,-0.26871972405708633,False,False,H1|H2|OOS|DD|CAGR,False,0.019153636691676468,0.22080788909206556,-0.287612412543502,0.28354947257202956,0.1704327027166806,0.17048458893676932,0.013462549080268005,-0.287612412543501,False,False,H1|H2|OOS|DD|CAGR,False
small,lit,0.85,120,POS,108.12201321809863,0.6758065067654093,11.633949684500822,0.04377220542116511,0.03169841428464015,0.3202850014050436,-0.292248935218515,0.4029507964575107,0.2548969090883314,0.2681094788497105,0.026154580512350867,-0.2922489352185135,False,False,H1|H2|OOS|DD|CAGR,False,0.013843642006026391,0.17466527652572394,-0.31249514709455306,0.26360172167632806,0.10282855415724931,0.11517687211943284,0.006589930807894717,-0.31249514709455284,False,False,H1|H2|OOS|DD|CAGR,False
small,lit,1.0,141,INV,121.13345195729538,0.6443918912593583,9.453146630820298,0.04308446097762331,0.03327029679517701,0.3564483189756071,-0.2508318790994445,0.4288787331208559,0.2988370834806231,0.31602076654857536,0.029899796056030326,-0.2508318790994436,False,False,H1|H2|OOS|DD|CAGR,False,0.018718289426550072,0.2254150463269191,-0.26789059837418117,0.3047422596129272,0.1610284968476494,0.17804530863467247,0.013872615972984503,-0.2678905983741805,False,False,H1|H2|OOS|DD|CAGR,False
small,lit,1.0,141,NONE,121.13345195729538,0.6443851755929849,9.472632710988313,0.041495227164104254,0.031674780729449514,0.33776537921395494,-0.26256973341894174,0.42604536958294226,0.26781405184356016,0.2715893306562322,0.025102514078736426,-0.2625697334189401,False,False,H1|H2|OOS|DD|CAGR,False,0.017113815589628878,0.2089337662650057,-0.2791786011236108,0.30422575461982626,0.132079981080194,0.13569129631577226,0.009051842784341346,-0.2791786011236098,False,False,H1|H2|OOS|DD|CAGR,False
small,lit,1.0,141,POS,121.13345195729538,0.6443815264271183,10.120029922836412,0.04053188675654629,0.030053507865884566,0.31968330409784346,-0.27230571051045416,0.4394516479464829,0.22436142941522091,0.2435660094385897,0.02207614041774253,-0.27230571051045505,False,False,H1|H2|OOS|DD|CAGR,False,0.014529262654803476,0.1845517717554641,-0.2896361108776597,0.3126560545269808,0.08112297239580908,0.09991249013696674,0.004824562428085599,-0.2896361108776585,False,False,H1|H2|OOS|DD|CAGR,False
small,norm,0.05,7,INV,6.972292831723436,0.7501812151388368,30.611635249431448,0.09777981261259439,0.06468971045461513,0.5239951761381756,-0.3498074043078212,0.7184007296529556,0.3567841709009582,0.42803295520478823,0.05175912800613647,-0.349807404307822,False,False,H1|H2|OOS|DD|CAGR,False,0.016875318336716072,0.19042452852690342,-0.42865950709010814,0.356228847151794,0.04636572839987288,0.1008940417611358,0.004245499722682178,-0.3930364734250559,False,False,H1|H2|OOS|DD|CAGR,False
small,norm,0.05,7,NONE,6.972292831723436,0.7501715299302754,27.270710829276474,0.09976479353358925,0.07018133656562142,0.4198277878535695,-0.3584770057138036,0.5577510779392179,0.30632558218393263,0.507147373013729,0.09449020498480021,-0.35847700571380414,False,False,H1|H2|OOS|DD|CAGR,False,0.027258541855459617,0.23260247351117297,-0.43744175281405495,0.36476891160255037,0.12281242800876849,0.3205687939249567,0.04843463411135196,-0.4374417528140553,False,False,H1|H2|OOS|DD|CAGR,False
small,norm,0.05,7,POS,6.972292831723436,0.7499677186659662,36.91114299643767,0.046058302699975906,0.008121115639903476,0.15047310309464174,-0.41462427406368807,0.06453362312310607,0.22307213135985016,0.32259395799096724,0.04989870826500664,-0.34767843723208347,False,False,H1|H2|OOS|DD|CAGR,False,-0.04627347944746085,-0.09021274245861746,-0.6192007543663622,-0.1813425075859852,-0.015077212259311185,0.0822687742922247,-0.009403611390237043,-0.49185230611351105,False,False,H1|H2|OOS|DD|CAGR,False
small,norm,0.1,14,INV,13.921962379257753,0.7501357800756755,27.132022507250053,0.0773279644987761,0.048488100178339266,0.4285766523245187,-0.3362899959035619,0.6760942684574149,0.2267730036788622,0.32670062850723974,0.03569636895725603,-0.33628999590356246,False,False,H1|H2|OOS|DD|CAGR,False,0.006639748849161631,0.11623679721508769,-0.37796730931579625,0.3328751328648304,-0.06260273300660446,0.018914835376308444,-0.006689604404919169,-0.3779673093157968,False,False,H1|H2|OOS|DD|CAGR,False
small,norm,0.1,14,NONE,13.921962379257753,0.750159646139062,22.262296767402493,0.1060106367995779,0.08165873301498117,0.5220051862073203,-0.3190628799443509,0.6837255679848003,0.3925091023202495,0.5252286111997254,0.08549347127500684,-0.31906287994435123,False,False,H1|H2|OOS|DD|CAGR,False,0.04611096282054805,0.3385892653455842,-0.3369081498949449,0.5030780249400952,0.20543340947545194,0.3368282798225836,0.047147910760936274,-0.3369081498949449,False,False,H1|H2|OOS|DD|CAGR,False
small,norm,0.1,14,POS,13.921962379257753,0.7501220438447779,30.602668491586535,0.0947263832298284,0.06172539235967944,0.4070635325516339,-0.35344046801952544,0.4203316763517972,0.400142359030747,0.5282230295321872,0.09041398851782811,-0.3534404680195252,False,False,H1|H2|OOS|DD|CAGR,False,0.014042311628917004,0.1692364543941431,-0.3948007553908195,0.1806566501980722,0.16155012803381724,0.287296656373694,0.03837047795595838,-0.3786939464934497,False,False,H1|H2|OOS|DD|CAGR,False
small,norm,0.15,21,INV,20.85892221657346,0.750113789295952,24.246236320350043,0.08389247495704022,0.05792204161748704,0.4982170126762639,-0.3446784175387202,0.8459854488377924,0.2193203739393575,0.33371363470480786,0.03680299776981677,-0.34467841753871997,False,False,H1|H2|OOS|DD|CAGR,False,0.020104798785725908,0.218128268276482,-0.3815429204879338,0.5421349951638007,-0.04420526491925283,0.05598130419564256,-0.0017131015300013708,-0.38154292048793303,False,False,H1|H2|OOS|DD|CAGR,False
small,norm,0.15,21,NONE,20.85892221657346,0.7501403038375488,20.29002621883464,0.08714425328703412,0.06530750520511197,0.4593686770172903,-0.324376056958956,0.592075843496627,0.3545731662657115,0.4952424068248316,0.07460189798330563,-0.3243760569589571,False,False,H1|H2|OOS|DD|CAGR,False,0.03335471653396627,0.2789768203688481,-0.35531211038883603,0.4141431349688059,0.17063844495129904,0.3104100803340768,0.040021722564147044,-0.3553121103888367,False,False,H1|H2|OOS|DD|CAGR,False
small,norm,0.15,21,POS,20.85892221657346,0.7500953238281834,26.84207328630597,0.08175884847131143,0.053102451577683896,0.380500830554453,-0.3319815208051733,0.36955122254958095,0.39283629481666105,0.4497689824302873,0.06833369693459668,-0.3319815208051743,False,False,H1|H2|OOS|DD|CAGR,False,0.011506199627630664,0.15366832648407164,-0.3724591748052505,0.14273089685447238,0.1639756375395383,0.2170852540459112,0.023248970791406087,-0.37245917480524926,False,False,H1|H2|OOS|DD|CAGR,False
small,norm,0.2,28,INV,27.77173360447382,0.7501102401069328,22.28837355285953,0.08252868016585957,0.058660422455621086,0.5028117498547678,-0.3552568554751391,0.7213667892942525,0.33386326738595395,0.4062126500905805,0.04727513570242725,-0.3552568554751394,False,False,H1|H2|OOS|DD|CAGR,False,0.023821181121349788,0.24583616098489278,-0.3901015213399366,0.44159188229551455,0.09215219928027361,0.15275838337644682,0.011568371155741941,-0.3901015213399346,False,False,H1|H2|OOS|DD|CAGR,False
small,norm,0.2,28,NONE,27.77173360447382,0.7501200931282677,19.0555570504535,0.07760934232380734,0.05726534436891528,0.4260194312209953,-0.34499103857871893,0.4967879057104502,0.37311152798437824,0.45117065555381797,0.06405769017383922,-0.3449910385787188,False,False,H1|H2|OOS|DD|CAGR,False,0.02745219389529696,0.24875467297069095,-0.37288630128103917,0.32003133113027893,0.19367618495226013,0.270415374748584,0.03193753318922821,-0.3728863012810373,False,False,H1|H2|OOS|DD|CAGR,False
small,norm,0.2,28,POS,27.77173360447382,0.7500901598486278,24.305253482742714,0.07703916793640708,0.05116785714583072,0.3791964430300255,-0.33727586572433066,0.32201964513321224,0.42934751286425066,0.4666987588021915,0.06906441986894096,-0.3372758657243312,False,False,H1|H2|OOS|DD|CAGR,False,0.013497994987384576,0.16424842422987257,-0.37259722953854124,0.10716672637299803,0.2124335702017724,0.2465829989449312,0.028296160318631802,-0.37259722953854146,False,False,H1|H2|OOS|DD|CAGR,False
small,norm,0.3,42,INV,41.437722419928825,0.7501142766031056,19.19218128790249,0.08632041093298781,0.06566465385924292,0.54833261734325,-0.3605568943378138,0.723177161371296,0.4154525487800389,0.49615524724805565,0.06083454006925604,-0.3605568943378147,False,False,H1|H2|OOS|DD|CAGR,False,0.03540002900755934,0.32964531824129273,-0.38998693091100645,0.4949306874146132,0.2018912561981078,0.27506744585099324,0.02889155636062246,-0.3899869309110061,False,False,H1|H2|OOS|DD|CAGR,False
small,norm,0.3,42,NONE,41.437722419928825,0.7500937782794447,17.375278331372225,0.06807501207825206,0.04967097354066974,0.39699611583361194,-0.33018595323288635,0.4433184952383403,0.36349435798874374,0.42221891679699936,0.05569102462463138,-0.3301859532328857,False,False,H1|H2|OOS|DD|CAGR,False,0.02264531877636955,0.2241073477253886,-0.3564632772488998,0.26988958711346706,0.1893182357915686,0.24657727104117858,0.0267916383751845,-0.35646327724890003,False,False,H1|H2|OOS|DD|CAGR,False
small,norm,0.3,42,POS,41.437722419928825,0.7500610072006091,21.46004188411426,0.05870677451973516,0.03621633278564751,0.30315842258113423,-0.3600684030422844,0.27230225228839805,0.3311036140157918,0.35342291606292775,0.04591499930924359,-0.3600684030422814,False,False,H1|H2|OOS|DD|CAGR,False,0.0033551607030013475,0.10121237074563179,-0.39684631916559565,0.07079106490535066,0.12681753831273135,0.14488510826871825,0.01024312692273166,-0.3906514521645995,False,False,H1|H2|OOS|DD|CAGR,False
small,norm,0.4,56,INV,54.718861209964416,0.7500978811291611,17.221211111168518,0.07718242099356742,0.058782612499974185,0.4971553517801837,-0.36120106120219975,0.6274513340921192,0.39801949496929573,0.45951731332819007,0.05551949026939895,-0.36120106120219686,False,False,H1|H2|OOS|DD|CAGR,False,0.03175820912643745,0.3020355860912864,-0.38597781966313294,0.42661786422211606,0.20542995341831155,0.26130172680524,0.0269453870451295,-0.38597781966313394,False,False,H1|H2|OOS|DD|CAGR,False
small,norm,0.4,56,NONE,54.718861209964416,0.7500860124030129,16.129351948999865,0.0703722572099088,0.05323891382018697,0.4288251324023996,-0.348710837975182,0.45641870972564885,0.41082765243318436,0.4531797529213149,0.05906299349388089,-0.34871083797518165,False,False,H1|H2|OOS|DD|CAGR,False,0.028040743665660894,0.2627137569063424,-0.37256385823140725,0.2913453146532988,0.24222091753318822,0.2833227667779934,0.03202923668177271,-0.37256385823140625,False,False,H1|H2|OOS|DD|CAGR,False
small,norm,0.4,56,POS,54.718861209964416,0.7500516143443321,19.609981622893393,0.05362613591870513,0.03315677173634701,0.28946571773550683,-0.3748057015043599,0.29545034586664487,0.2878244467109203,0.323259218780133,0.0397398447563142,-0.37480570150435955,False,False,H1|H2|OOS|DD|CAGR,False,0.003180662215038099,0.09790228187970654,-0.40246535739081635,0.10433083649131258,0.09381866286190708,0.12622459160022131,0.007330227694843927,-0.40246535739081635,False,False,H1|H2|OOS|DD|CAGR,False
small,norm,0.53,75,INV,72.0200813421454,0.75007896193551,15.578118968119098,0.06792612926119834,0.05141009600741331,0.44257791655274614,-0.3581869742362661,0.5204145172847465,0.3856828941389441,0.43361890657588426,0.05205523502701159,-0.3581869742362652,False,False,H1|H2|OOS|DD|CAGR,False,0.027103331385487373,0.2672029355202531,-0.3799105826476785,0.3425740090784559,0.2102953205445865,0.25572747103600496,0.026269539034501355,-0.37991058264768063,False,False,H1|H2|OOS|DD|CAGR,False
small,norm,0.53,75,NONE,72.02135231316726,0.7500702229703391,14.940467327502216,0.06753088366562232,0.05169131252653991,0.4272552879200878,-0.36189805470883063,0.46925653659439404,0.3984805510868172,0.4453994318325334,0.05650768001777817,-0.3618980547088304,False,False,H1|H2|OOS|DD|CAGR,False,0.02836177543399243,0.2685738612248162,-0.38395565840707824,0.3126683700387141,0.2363674104949318,0.2831111026985149,0.03142665237986497,-0.38395565840707835,False,False,H1|H2|OOS|DD|CAGR,False
small,norm,0.53,75,POS,72.0200813421454,0.7500198081165573,17.7010777643994,0.04572064758008798,0.027362193134969015,0.25681937713600284,-0.41219631788248023,0.3073471424204821,0.21972402068218058,0.24496259007483884,0.026227821843162413,-0.4121963178824808,False,False,H1|H2|OOS|DD|CAGR,False,0.00041435624860541864,0.07714159542659611,-0.43622053862734356,0.1295438107899064,0.03644749491778605,0.05952545711596109,-0.002845759278313098,-0.43622053862734333,False,False,H1|H2|OOS|DD|CAGR,False
small,norm,0.7,99,INV,92.31062531774276,0.7500564652457864,14.370290646876445,0.05983494646401377,0.044704265363610496,0.3940388527480329,-0.37758233435545807,0.4777693531230846,0.3317082361217055,0.3763300293142373,0.04372984610938979,-0.37758233435545707,False,False,H1|H2|OOS|DD|CAGR,False,0.02240307477030279,0.2326652864215384,-0.39815650502661515,0.31926378972402364,0.16623593032132436,0.21076133217331058,0.019850834852805033,-0.3981565050266169,False,False,H1|H2|OOS|DD|CAGR,False
small,norm,0.7,99,NONE,92.3093543467209,0.7500444985992002,14.17632019201641,0.05724097132486561,0.04234918121894582,0.3683523081157765,-0.388329333137035,0.4389579681363045,0.31674842546639387,0.3543912938603908,0.04181461016168542,-0.38832933313703455,False,False,H1|H2|OOS|DD|CAGR,False,0.02039484056060581,0.21502345617947224,-0.4085234642565345,0.2899801406031711,0.15816154808842145,0.19756767770747602,0.018289678172683344,-0.4085234642565351,False,False,H1|H2|OOS|DD|CAGR,False
small,norm,0.7,99,POS,92.31062531774276,0.750023405967545,15.75857726019235,0.05155964371335453,0.03510669401314637,0.3131771820003677,-0.412490746324909,0.3898709999871275,0.25665406817343256,0.2753307540389811,0.03045158128700587,-0.4124907463249108,False,False,H1|H2|OOS|DD|CAGR,False,0.010898067482187246,0.1476109309497871,-0.4344536938419654,0.2287427839942866,0.08552720619333075,0.10444023843704783,0.004360226552541535,-0.4344536938419652,False,False,H1|H2|OOS|DD|CAGR,False
small,norm,0.85,120,INV,108.12201321809863,0.7500514389974323,13.63491187731468,0.05984632971405035,0.04548345686541788,0.39947852055509986,-0.38423999448290136,0.4459943351334246,0.36715366917408465,0.3906324024524209,0.04584615260867286,-0.384239994482902,False,False,H1|H2|OOS|DD|CAGR,False,0.02429461619644835,0.24639852038410565,-0.404603031044658,0.2977010181136482,0.20849617243651575,0.23319509337636504,0.023069938795953426,-0.40460303104465856,False,False,H1|H2|OOS|DD|CAGR,False
small,norm,0.85,120,NONE,108.12074224707676,0.750037255715219,13.69344690056276,0.05270076279290792,0.038373269830554335,0.34364149991932547,-0.3997283964280115,0.4000717394821872,0.3032835128095685,0.3102370227014491,0.034785494146128526,-0.3997283964280115,False,False,H1|H2|OOS|DD|CAGR,False,0.017238158307850915,0.19348881620945044,-0.4195766673068392,0.2550621420783613,0.1472411140697298,0.1558680420824315,0.012093559630592665,-0.41957666730683907,False,False,H1|H2|OOS|DD|CAGR,False
small,norm,0.85,120,POS,108.12201321809863,0.7500264620171956,14.648514554393802,0.04972005751820063,0.03444429014212358,0.31265708148717597,-0.41904330903133613,0.39070568827364777,0.2551972910924317,0.27168110227763553,0.029455476616975895,-0.41904330903133513,False,False,H1|H2|OOS|DD|CAGR,False,0.011936913232304613,0.15509102493315027,-0.43985241751074367,0.23856187784257,0.0913783820481228,0.10928616354841982,0.005228329056258918,-0.43985241751074544,False,False,H1|H2|OOS|DD|CAGR,False
