panel,bar,L,N,H,dS,SE,decisive
SMALL663,LHAT,1,10,21,0.12173594393152853,0.25676282071339146,False
SMALL663,LHAT,1,10,42,0.3569936013877879,0.24565968050336467,False
SMALL663,LHAT,1,10,63,0.18140253931540273,0.20503698828223976,False
SMALL663,LHAT,1,10,126,-0.013674077686239516,0.14624155615785905,False
SMALL663,LHAT,1,10,189,-0.11056310906925582,0.2838044749321655,False
SMALL663,LHAT,1,10,252,0.4032029107698961,0.22632406904394028,False
SMALL663,LHAT,1,12,21,0.1599057026628714,0.24924625763594146,False
SMALL663,LHAT,1,12,42,0.29390344680233127,0.2266135441860656,False
SMALL663,LHAT,1,12,63,0.13670989208806095,0.19593723613732694,False
SMALL663,LHAT,1,12,126,-0.04821120042959437,0.12354554662556004,False
SMALL663,LHAT,1,12,189,0.014871699213023337,0.2505867065169656,False
SMALL663,LHAT,1,12,252,0.44016043763201085,0.21575106860196455,True
SMALL663,LHAT,1,16,21,0.08090362426556641,0.2170950891531859,False
SMALL663,LHAT,1,16,42,0.15469724935675955,0.21913334949321644,False
SMALL663,LHAT,1,16,63,0.10039080414866064,0.17935158070100213,False
SMALL663,LHAT,1,16,126,0.008122411335670043,0.07816641320122007,False
SMALL663,LHAT,1,16,189,0.03093707584401506,0.2488158901267588,False
SMALL663,LHAT,1,16,252,0.39194377187217844,0.19574448032061806,True
SMALL663,LHAT,1,20,21,0.10451669710669353,0.21991504933366288,False
SMALL663,LHAT,1,20,42,0.24476119601997426,0.20538214179099892,False
SMALL663,LHAT,1,20,63,0.18430458845661757,0.16511626433418472,False
SMALL663,LHAT,1,20,189,0.02580331368917832,0.22569182024689952,False
SMALL663,LHAT,1,20,252,0.37191248457531556,0.20411074761486034,False
SMALL663,LHAT,1,25,21,0.1128264170163853,0.20777437274074656,False
SMALL663,LHAT,1,25,42,0.14110693202771984,0.21271587115490911,False
SMALL663,LHAT,1,25,63,0.21641446165830713,0.16807789500512993,False
SMALL663,LHAT,1,25,126,0.13068162623475266,0.06866331268225438,False
SMALL663,LHAT,1,25,189,-0.02440091303173686,0.21634164660524052,False
SMALL663,LHAT,1,25,252,0.31258146368812834,0.1865098025628151,False
SMALL663,LHAT,1,30,21,0.07681698243758539,0.19450527474675214,False
SMALL663,LHAT,1,30,42,0.10704006220778084,0.19121239969406217,False
SMALL663,LHAT,1,30,63,0.10870788950031174,0.1736804379308442,False
SMALL663,LHAT,1,30,126,0.05124157300077914,0.08641694724311327,False
SMALL663,LHAT,1,30,189,0.036919905018219845,0.2189963702206586,False
SMALL663,LHAT,1,30,252,0.2836472113248,0.188938163948202,False
SMALL663,L252,252,10,21,0.12173594393152853,0.25046320455433824,False
SMALL663,L252,252,10,42,0.3569936013877879,0.22743612903621593,False
SMALL663,L252,252,10,63,0.18140253931540273,0.14394558710079344,False
SMALL663,L252,252,10,126,-0.013674077686239516,0.11303047800327569,False
SMALL663,L252,252,10,189,-0.11056310906925582,0.3294630458017116,False
SMALL663,L252,252,10,252,0.4032029107698961,0.2786672851702514,False
SMALL663,L252,252,12,21,0.1599057026628714,0.23551861194196058,False
SMALL663,L252,252,12,42,0.29390344680233127,0.2233861225785427,False
SMALL663,L252,252,12,63,0.13670989208806095,0.11140165414960906,False
SMALL663,L252,252,12,126,-0.04821120042959437,0.13963869001236126,False
SMALL663,L252,252,12,189,0.014871699213023337,0.28565427741649446,False
SMALL663,L252,252,12,252,0.44016043763201085,0.2963752017951221,False
SMALL663,L252,252,16,21,0.08090362426556641,0.210551087749649,False
SMALL663,L252,252,16,42,0.15469724935675955,0.15898037233946244,False
SMALL663,L252,252,16,63,0.10039080414866064,0.08889793920338498,False
SMALL663,L252,252,16,126,0.008122411335670043,0.042882094580615294,False
SMALL663,L252,252,16,189,0.03093707584401506,0.25752939508379485,False
SMALL663,L252,252,16,252,0.39194377187217844,0.30167375047701683,False
SMALL663,L252,252,20,21,0.10451669710669353,0.18683539428110435,False
SMALL663,L252,252,20,42,0.24476119601997426,0.15881306484388086,False
SMALL663,L252,252,20,63,0.18430458845661757,0.12688807968014548,False
SMALL663,L252,252,20,189,0.02580331368917832,0.22275331696642528,False
SMALL663,L252,252,20,252,0.37191248457531556,0.258848482942229,False
SMALL663,L252,252,25,21,0.1128264170163853,0.1515276187533329,False
SMALL663,L252,252,25,42,0.14110693202771984,0.15842415664723986,False
SMALL663,L252,252,25,63,0.21641446165830713,0.14433959291246345,False
SMALL663,L252,252,25,126,0.13068162623475266,0.09583505572998817,False
SMALL663,L252,252,25,189,-0.02440091303173686,0.22488763383703658,False
SMALL663,L252,252,25,252,0.31258146368812834,0.22546709623309066,False
SMALL663,L252,252,30,21,0.07681698243758539,0.1697739016813654,False
SMALL663,L252,252,30,42,0.10704006220778084,0.16142949151616723,False
SMALL663,L252,252,30,63,0.10870788950031174,0.17645468471152995,False
SMALL663,L252,252,30,126,0.05124157300077914,0.065306364606065,False
SMALL663,L252,252,30,189,0.036919905018219845,0.2519706928200812,False
SMALL663,L252,252,30,252,0.2836472113248,0.21731390202771098,False
SMALL663,L504,504,10,21,0.12173594393152853,0.29535879344854243,False
SMALL663,L504,504,10,42,0.3569936013877879,0.1089620441330915,True
SMALL663,L504,504,10,63,0.18140253931540273,0.14315706647363144,False
SMALL663,L504,504,10,126,-0.013674077686239516,0.11662487304734971,False
SMALL663,L504,504,10,189,-0.11056310906925582,0.2670495503272261,False
SMALL663,L504,504,10,252,0.4032029107698961,0.30178757384805854,False
SMALL663,L504,504,12,21,0.1599057026628714,0.27088733563809164,False
SMALL663,L504,504,12,42,0.29390344680233127,0.15906923162649578,False
SMALL663,L504,504,12,63,0.13670989208806095,0.11682551627345882,False
SMALL663,L504,504,12,126,-0.04821120042959437,0.1128403007709634,False
SMALL663,L504,504,12,189,0.014871699213023337,0.23669010710305127,False
SMALL663,L504,504,12,252,0.44016043763201085,0.29848609807634974,False
SMALL663,L504,504,16,21,0.08090362426556641,0.21482938856770184,False
SMALL663,L504,504,16,42,0.15469724935675955,0.08526034747887003,False
SMALL663,L504,504,16,63,0.10039080414866064,0.08871054200592104,False
SMALL663,L504,504,16,126,0.008122411335670043,0.03775476547695364,False
SMALL663,L504,504,16,189,0.03093707584401506,0.2288925389948832,False
SMALL663,L504,504,16,252,0.39194377187217844,0.2706409595999653,False
SMALL663,L504,504,20,21,0.10451669710669353,0.1818199993325541,False
SMALL663,L504,504,20,42,0.24476119601997426,0.09759690739623711,True
SMALL663,L504,504,20,63,0.18430458845661757,0.11251832523910445,False
SMALL663,L504,504,20,189,0.02580331368917832,0.20290964532847633,False
SMALL663,L504,504,20,252,0.37191248457531556,0.2580645120491108,False
SMALL663,L504,504,25,21,0.1128264170163853,0.16933926984333492,False
SMALL663,L504,504,25,42,0.14110693202771984,0.11611042823581362,False
SMALL663,L504,504,25,63,0.21641446165830713,0.15139139029941437,False
SMALL663,L504,504,25,126,0.13068162623475266,0.10919971754296233,False
SMALL663,L504,504,25,189,-0.02440091303173686,0.20124572626343845,False
SMALL663,L504,504,25,252,0.31258146368812834,0.22911738067275697,False
SMALL663,L504,504,30,21,0.07681698243758539,0.15743687017826263,False
SMALL663,L504,504,30,42,0.10704006220778084,0.12724038822312286,False
SMALL663,L504,504,30,63,0.10870788950031174,0.13488201559175855,False
SMALL663,L504,504,30,126,0.05124157300077914,0.05839682291874647,False
SMALL663,L504,504,30,189,0.036919905018219845,0.2240129896834072,False
SMALL663,L504,504,30,252,0.2836472113248,0.22367362672954016,False
