panel,gmode,bps,etf_share,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,f4a,f4b,pass4a,pass4b
MIX~s0.875~0,gmatch,25,0.875,0.048087647064468886,0.5711313838847724,-0.24814439457383408,0.6516792576523109,0.5027028344793206,0.599915002059854,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.875~1,gmatch,0,0.875,0.07274130288278369,0.8006177645126115,-0.1856343569552571,0.8334589454307698,0.7755696152252395,0.8593855124595364,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.875~1,gmatch,10,0.875,0.0636179259916545,0.7086357944662843,-0.19161472126056378,0.7395694575118043,0.6848234751733149,0.7699337816476666,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.875~1,gmatch,25,0.875,0.05007196326135288,0.5704637751950825,-0.20050768178895984,0.5985503777501134,0.5484953814591799,0.6355021094703135,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.875~2,gmatch,0,0.875,0.06997947744064792,0.7914259334844057,-0.21587192541078204,0.8499022542881178,0.7384499139384497,0.7991156260625297,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.875~2,gmatch,10,0.875,0.060835527672965295,0.6965283667528099,-0.23060985845136228,0.7580922826433159,0.6405820097792001,0.7029634703932198,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.875~2,gmatch,25,0.875,0.047259549319285554,0.5539493862847056,-0.25221462256312865,0.6200765050602535,0.493606541232372,0.5585252520995558,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.875~3,gmatch,0,0.875,0.06814818067190576,0.8176389308560225,-0.20728159823099823,0.975028413198019,0.6729499067874967,0.745180559747325,"H1,H2,DD","H2,OOS,DD,CAGR",0,0
MIX~s0.875~3,gmatch,10,0.875,0.05934515438244303,0.7201158785689609,-0.22076293139336955,0.8829761724466767,0.5702620757900599,0.6434995185140944,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.875~3,gmatch,25,0.875,0.04627085066531178,0.5735808922283337,-0.2405692626057807,0.7445442880779555,0.41608914809448755,0.4907942107967438,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.875~4,gmatch,0,0.875,0.08101345131837134,0.8972181292709024,-0.15963723027886467,0.8278227544136898,0.9616365290752361,1.0116176500246867,"H1,H2,DD","H1,CAGR",0,0
MIX~s0.875~4,gmatch,10,0.875,0.07187849962768844,0.8043144089711456,-0.16087150839688746,0.7354207074870192,0.8679851480065777,0.9190471035678206,"H1,H2,DD","H1,CAGR",0,0
MIX~s0.875~4,gmatch,25,0.875,0.05831476953133419,0.6646372681203276,-0.17723854415485552,0.5965283709326208,0.727159208721806,0.7798138930967964,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.875~5,gmatch,0,0.875,0.07220406062557849,0.8076761398443201,-0.18378718414851436,0.8313053523975396,0.7869794746293534,0.8427845415105271,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.875~5,gmatch,10,0.875,0.06267717245101334,0.7097676259854517,-0.1909546402018757,0.7323553267674034,0.6899039617444911,0.7464248230437621,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.875~5,gmatch,25,0.875,0.04853838640571384,0.5627268427060391,-0.20677703657524882,0.5836848434947808,0.5441684914985135,0.6017307182817955,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
