est,grid,book,panel,cost,obs_band,null_med,null_p05,null_p95,pct,share,indep_med,per_end_se,obs_full_sharpe,null_sharpe_mean,null_sharpe_se,n_min,n_max,n_ends
IID,Y8,U56-qroll-q0.12-w1008-d0.50,U56,0.0,0.16189962996330198,0.32271743240820455,0.1618223976715551,0.6269704365417839,0.0505,1.9933179123470224,,0.3143718375545765,1.3725743517004596,1.3676888337284485,0.006175195539987582,1684,3446,8
IID,Y8,U56-qroll-q0.12-w1008-d0.50,U56,10.0,0.16068570454850195,0.32200884631031956,0.1596611734805809,0.6186740879351429,0.052,2.0039669814754633,,0.3143045751444541,1.2927826987221536,1.2896885497584427,0.006224800299249376,1684,3446,8
IID,Y8,U56-qroll-q0.12-w1008-d0.50,U56,25.0,0.1587085881270569,0.3091971697658555,0.15066547448185796,0.6168370439847366,0.059,1.9482069207138453,,0.31421107190717756,1.1727442442045137,1.178626417443091,0.006341781325162624,1684,3446,8
IID,Y8,U56-qroll-q0.12-w1008-d1.00,U56,0.0,0.17124421629395403,0.3153919980516364,0.16052288847320711,0.6331947454154528,0.0675,1.8417673009769948,,0.3144757754773646,1.4515219592319577,1.460904769229735,0.006088274884888706,1684,3446,8
IID,Y8,U56-qroll-q0.12-w1008-d1.00,U56,10.0,0.16797406027610018,0.31730885503912554,0.15619959961411226,0.621342748073924,0.066,1.8890348576295808,,0.3144029024467208,1.373319056605499,1.3829395429289109,0.00610513482799109,1684,3446,8
IID,Y8,U56-qroll-q0.12-w1008-d1.00,U56,25.0,0.1628724535537185,0.3221992489223348,0.1576944323725055,0.6209693044017901,0.0585,1.9782304612735957,,0.3143006858680185,1.2554374992944555,1.2661813146416647,0.006179232811932009,1684,3446,8
IID,Y8,U56-qroll-q0.17-w252-d0.50,U56,0.0,0.16876071516887414,0.31533131479239046,0.16058910583167438,0.6003663820614052,0.065,1.8685113681631842,,0.3143926844649736,1.32257981537615,1.3142406429537914,0.006179856802452191,1684,3446,8
IID,Y8,U56-qroll-q0.17-w252-d0.50,U56,10.0,0.1708814124860245,0.3163714699099598,0.1598248778945935,0.6115198170253471,0.0685,1.8514094968394186,,0.3143188678375425,1.2331701184299593,1.2341600321994137,0.006179354204555442,1684,3446,8
IID,Y8,U56-qroll-q0.17-w252-d0.50,U56,25.0,0.17390835855627018,0.31708042863172686,0.15288070280571098,0.6099623860787362,0.0855,1.8232615802024927,,0.3142167865863306,1.0986688528745803,1.1042482215326597,0.006185847938404697,1684,3446,8
IID,Y8,U56-qroll-q0.17-w252-d1.00,U56,0.0,0.24054249348591572,0.3124617678488415,0.14906347049172983,0.6225543028648024,0.276,1.2989878142555167,,0.31447843038537715,1.29598391470957,1.2951023464759874,0.006154693039796864,1684,3446,8
IID,Y8,U56-qroll-q0.17-w252-d1.00,U56,10.0,0.24997582588096745,0.31891860349003015,0.15246824054181332,0.6123232203924817,0.2845,1.2757977791096153,,0.31439643050759036,1.1972405546575915,1.2009280305574135,0.006193119543044984,1684,3446,8
IID,Y8,U56-qroll-q0.17-w252-d1.00,U56,25.0,0.2640047461072934,0.3123301713547123,0.1513398817564542,0.6129913135425727,0.3505,1.1830475624395749,,0.31428232088087904,1.048213171454428,1.037413716966383,0.006109160766273838,1684,3446,8
IID,Y8,U56-qroll-q0.17-w504-d0.50,U56,0.0,0.14979216438401566,0.31855937058709155,0.15591025112668563,0.6262272439805013,0.0385,2.1266757970758388,,0.3142925963493589,1.3281647316022558,1.3337064619739254,0.006347479150426849,1684,3446,8
IID,Y8,U56-qroll-q0.17-w504-d0.50,U56,10.0,0.15176848229654416,0.32892148247834163,0.15775013307563476,0.6156064919075563,0.0415,2.167258165207542,,0.3142294697808098,1.244947612829925,1.237260438030784,0.0061382181067077485,1684,3446,8
IID,Y8,U56-qroll-q0.17-w504-d0.50,U56,25.0,0.15467094640269197,0.3197055299401224,0.15220303328967824,0.6211793052028073,0.0535,2.0670044205183586,,0.3141424093104689,1.1197640515841971,1.1331065040009598,0.006367073574979856,1684,3446,8
IID,Y8,U56-qroll-q0.17-w504-d1.00,U56,0.0,0.17714941103516502,0.33062227051234294,0.15786704230633675,0.6520926645467039,0.085,1.866346992520979,,0.31429448953646966,1.336172912826993,1.3363203913965287,0.006279650852873864,1684,3446,8
IID,Y8,U56-qroll-q0.17-w504-d1.00,U56,10.0,0.1766490096584017,0.3245383753550001,0.1627315812570173,0.621623612748892,0.085,1.8371932907101047,,0.3142298711613025,1.2508225925297813,1.2500246458665971,0.006370265235970906,1684,3446,8
IID,Y8,U56-qroll-q0.17-w504-d1.00,U56,25.0,0.17575312958256228,0.3256657550820218,0.1626509056282529,0.6295656604052833,0.072,1.8529727229069688,,0.3141407421668825,1.1220647345955232,1.1235691085249115,0.006386739573564323,1684,3446,8
IID,Y8,U56-qroll-q0.17-w1008-d0.50,U56,0.0,0.14429979145909377,0.3245584959717358,0.15245041183308547,0.6185319299479844,0.042,2.2491958767919766,,0.3143677697239604,1.3869141604091382,1.3877839203042976,0.006272851771224069,1684,3446,8
IID,Y8,U56-qroll-q0.17-w1008-d0.50,U56,10.0,0.14412905379241803,0.32154424348227784,0.15458596679477965,0.6219006482691984,0.038,2.2309467454451077,,0.3143015468248476,1.306967106061683,1.3046115119410227,0.006353983651607997,1684,3446,8
IID,Y8,U56-qroll-q0.17-w1008-d0.50,U56,25.0,0.14376035485165195,0.3141138128932964,0.15656317289968696,0.6167705221544133,0.034,2.1849821754922227,,0.31420942226260684,1.1866894700959647,1.1879969275216768,0.006153988302088099,1684,3446,8
IID,Y8,U56-qroll-q0.17-w1008-d1.00,U56,0.0,0.11442490121200133,0.3166327273182987,0.1561741940096826,0.6233159393394702,0.01,2.7671662720656913,,0.3144563712612557,1.4649294900861765,1.4781361860597764,0.006404618735563581,1684,3446,8
IID,Y8,U56-qroll-q0.17-w1008-d1.00,U56,10.0,0.11427677296738503,0.3164069740316624,0.1533436443325939,0.6073238609312434,0.0165,2.7687776423470236,,0.3143896238588795,1.3902451013363797,1.3974102215738853,0.006315010524969156,1684,3446,8
IID,Y8,U56-qroll-q0.17-w1008-d1.00,U56,25.0,0.11460563584260819,0.32153666964010275,0.15889010113004465,0.6199394951392246,0.0115,2.805592127089456,,0.31429558251138057,1.2776239525344861,1.2774773321512034,0.006268640652900381,1684,3446,8
IID,Y8,B136-band0.03-g0.50,B136,0.0,0.22159326399679935,0.3083782395545455,0.15302501734275248,0.599246483233196,0.2155,1.3916408558294429,,0.3143104615838754,1.2014464532146185,1.203599617912037,0.006207855049687764,1682,3444,8
IID,Y8,B136-band0.03-g0.50,B136,10.0,0.2231341071822247,0.32048355867521094,0.158805441971648,0.6182377562629235,0.2035,1.4362822551976997,,0.31428951186036086,1.1725712778472521,1.171078051452031,0.00641956230070238,1682,3444,8
IID,Y8,B136-band0.03-g0.50,B136,25.0,0.22544651981553043,0.3211552354296497,0.15257964964313592,0.6114260727997985,0.2155,1.424529576648298,,0.31425911083091485,1.129220183138396,1.1314510574342704,0.00629780779828525,1682,3444,8
IID,Y8,B136-band0.03-g0.75,B136,0.0,0.22231170364241604,0.3234454537973498,0.15775400134263612,0.6153977030993802,0.196,1.4549186952280542,,0.3143096508203619,1.2009144734614376,1.2013412698578274,0.0061098161899723535,1682,3444,8
IID,Y8,B136-band0.03-g0.75,B136,10.0,0.22386385373267126,0.32125531853529343,0.1614566153886657,0.6202491235100163,0.187,1.4350477452198376,,0.31428891946989357,1.1723420789547803,1.1796378940821133,0.006305327924601164,1682,3444,8
IID,Y8,B136-band0.03-g0.75,B136,25.0,0.22619313467965974,0.32079499585147153,0.15454361666990066,0.609104588710567,0.205,1.4182348916371368,,0.3142588265806999,1.129445850095813,1.130801743823907,0.006260821867179724,1682,3444,8
IID,Y8,B136-band0.03-g1.00,B136,0.0,0.22302830118747852,0.32376547715947546,0.15997005524698818,0.6226702906263801,0.1915,1.4516788920313608,,0.3143088200916614,1.2003598529571706,1.2068666788999922,0.006017601828989711,1682,3444,8
IID,Y8,B136-band0.03-g1.00,B136,10.0,0.22458692598952867,0.3269530822687008,0.16269011622081583,0.6398896796320874,0.184,1.4557974861098768,,0.31428822797374845,1.1719706181989897,1.1741528838615414,0.006454267601304805,1682,3444,8
IID,Y8,B136-band0.03-g1.00,B136,25.0,0.22692587557871036,0.3139249257318706,0.15612335512893533,0.5949160574067434,0.2325,1.3833809164833835,,0.3142583323878188,1.1293494755919382,1.119008494929552,0.006208444427310802,1682,3444,8
IID,Y8,B136-band0.08-g0.50,B136,0.0,0.24263465794881867,0.324912070534512,0.15441030508031361,0.6323119406807308,0.241,1.3391000003101325,,0.3142999040374138,1.2102931845970852,1.216770398958619,0.006427908456120773,1682,3444,8
IID,Y8,B136-band0.08-g0.50,B136,10.0,0.24361065598808163,0.3236385240497211,0.16078490137963375,0.6154014884505616,0.246,1.3285072557152622,,0.3142874472215682,1.1932279102771572,1.2042277717405305,0.006148479323507725,1682,3444,8
IID,Y8,B136-band0.08-g0.50,B136,25.0,0.2450737013994032,0.32379620169636625,0.15795947295737564,0.6154021115810929,0.252,1.3212196977784527,,0.314269130144747,1.1676164430043945,1.1707874691205638,0.006250951426740066,1682,3444,8
IID,Y8,B136-band0.08-g0.75,B136,0.0,0.24312671342059244,0.3143962154522516,0.15567801098010228,0.6009142709143611,0.259,1.293137274094467,,0.3142988536320218,1.2093575718245675,1.2067459101605513,0.006139802597737846,1682,3444,8
IID,Y8,B136-band0.08-g0.75,B136,10.0,0.24411396257251206,0.3254752128275325,0.15537503928595614,0.6154034770852906,0.247,1.3332920796402736,,0.3142866247735814,1.192618836975844,1.1979471378732864,0.006348258993088043,1682,3444,8
IID,Y8,B136-band0.08-g0.75,B136,25.0,0.24559369164505418,0.322749656132567,0.1597660070865638,0.6098593028764577,0.263,1.314161019245653,,0.31426863731349497,1.1674977127195392,1.1788676065660384,0.006357557959777316,1682,3444,8
IID,Y8,B136-band0.08-g1.00,B136,0.0,0.24360792623901417,0.319450192226027,0.15972909211727473,0.6030452583669261,0.249,1.3113292213349443,,0.3142977610062091,1.2083681748004822,1.2171890746712544,0.006204437552852218,1682,3444,8
IID,Y8,B136-band0.08-g1.00,B136,10.0,0.2445944644537531,0.3141618544647184,0.1492492208801401,0.6210678533344093,0.276,1.2844193149110241,,0.3142856862113296,1.1918368270303186,1.1946003630986293,0.0062852513862283335,1682,3444,8
IID,Y8,B136-band0.08-g1.00,B136,25.0,0.2460729668428303,0.3244532467134781,0.16101933339895214,0.6138639820144827,0.2685,1.3185245452854242,,0.3142679219739052,1.1670271022048295,1.1623026124204543,0.006341941579004921,1682,3444,8
IID,Y8,B136-qroll-q0.12-w252-d0.50,B136,0.0,0.1675134914476204,0.31662412880482094,0.15894596060782146,0.5944660109571036,0.0635,1.8901410630786462,,0.3144157618293242,1.2709341832459224,1.2764727006691852,0.006260820596960098,1682,3444,8
IID,Y8,B136-qroll-q0.12-w252-d0.50,B136,10.0,0.1685491317833816,0.31858478776959387,0.14881784186483898,0.6065940693262872,0.087,1.8901597676518278,,0.31434824143761375,1.1827331512633004,1.1976221923560537,0.006297490678359283,1682,3444,8
IID,Y8,B136-qroll-q0.12-w252-d0.50,B136,25.0,0.17002777139709624,0.3193662381196433,0.1578472857429368,0.5926497759987566,0.0735,1.8783180858953346,,0.3142557135864378,1.04998668861117,1.0364891119693347,0.006157437449765468,1682,3444,8
IID,Y8,B136-qroll-q0.12-w252-d1.00,B136,0.0,0.2809816823095961,0.3173718262672376,0.15621199971965738,0.6042029607704771,0.3825,1.1295107341465251,,0.3144668555650821,1.2507465378553122,1.2533663733021172,0.0060634825965392245,1682,3444,8
IID,Y8,B136-qroll-q0.12-w252-d1.00,B136,10.0,0.28902218290640214,0.31756570510772486,0.15565537672867422,0.6185906945982104,0.4095,1.0987589323223899,,0.31438999982415383,1.1496146252107304,1.156326669649533,0.006251886394474312,1682,3444,8
IID,Y8,B136-qroll-q0.12-w252-d1.00,B136,25.0,0.30103327149762416,0.31592502139250583,0.15412130398061086,0.5953781718908188,0.4565,1.0494687840343895,,0.3142846405072155,0.9967962797912369,1.0076942677639231,0.006259967080383819,1682,3444,8
IID,Y8,B136-qroll-q0.12-w504-d0.50,B136,0.0,0.18121059524518235,0.324150361926124,0.15657081984314802,0.626595002850703,0.0905,1.7888046859927846,,0.31432165457461547,1.1965224811650046,1.192731127700344,0.006425196647786717,1682,3444,8
IID,Y8,B136-qroll-q0.12-w504-d0.50,B136,10.0,0.1815854663940637,0.3268054616237887,0.16259789968585756,0.6216978820013783,0.0855,1.7997335806301757,,0.31426656653520346,1.115843200157638,1.1154840286906114,0.006247970975169907,1682,3444,8
IID,Y8,B136-qroll-q0.12-w504-d0.50,B136,25.0,0.18212497775489067,0.32253552479508985,0.15667836991761153,0.6225715403261544,0.1005,1.770957112918185,,0.3141911655817645,0.9945434205827389,1.0020292418055177,0.006223158014944818,1682,3444,8
IID,Y8,B136-qroll-q0.12-w504-d1.00,B136,0.0,0.1770584474861765,0.32091596533743316,0.1557640862446479,0.6105995531370976,0.09,1.8124860456742007,,0.3143033702970839,1.1307054339922755,1.1321431400743172,0.0064497048971289975,1682,3444,8
IID,Y8,B136-qroll-q0.12-w504-d1.00,B136,10.0,0.17960433814299215,0.3288206475830711,0.15320215460821995,0.6102568919358652,0.0965,1.8308057087200214,,0.31424829493576456,1.043668468796981,1.0559126855100307,0.006291155480939392,1682,3444,8
IID,Y8,B136-qroll-q0.12-w504-d1.00,B136,25.0,0.19404402068379967,0.3218155853725679,0.15187427208938517,0.6140077034869013,0.1235,1.6584668996164311,,0.31417317490901153,0.9125770322334441,0.9208226572707268,0.006197913578704517,1682,3444,8
IID,Y8,B136-qroll-q0.12-w1008-d0.50,B136,0.0,0.1931853583993497,0.32242836204565073,0.161356426295595,0.6110389371284134,0.116,1.6690103469390882,,0.3143921693254277,1.2983156942539706,1.3005575396241271,0.006227829530698043,1682,3444,8
IID,Y8,B136-qroll-q0.12-w1008-d0.50,B136,10.0,0.1982659176686068,0.32118555911227803,0.1547821943294911,0.613644647320819,0.1345,1.619973633840216,,0.31433151831442,1.2209224248961603,1.229050412211731,0.006188004377689455,1682,3444,8
IID,Y8,B136-qroll-q0.12-w1008-d0.50,B136,25.0,0.20589525102547046,0.31968377101332585,0.15747918329448268,0.6267507317303638,0.15,1.5526524746011703,,0.31424793655780336,1.1045201059722851,1.1046442304489452,0.006189283578031133,1682,3444,8
IID,Y8,B136-qroll-q0.12-w1008-d1.00,B136,0.0,0.18758888542848484,0.31735697407053853,0.15842173420159034,0.6053660712846801,0.11,1.6917685359963697,,0.31444722387085566,1.3463523087918172,1.3514528591890786,0.0061634993969577724,1682,3444,8
IID,Y8,B136-qroll-q0.12-w1008-d1.00,B136,10.0,0.19163090347540246,0.32545102850554486,0.16159387688703428,0.6313398773256693,0.1145,1.6983222570221792,,0.3143831534592696,1.2703491044704918,1.2775789158989173,0.0063435604118065895,1682,3444,8
IID,Y8,B136-qroll-q0.12-w1008-d1.00,B136,25.0,0.20191281971055475,0.325914836652903,0.15890033302443587,0.6133686537866542,0.1325,1.6141364234331783,,0.3142942460475928,1.1558074974340142,1.1637250520446656,0.006253501726637595,1682,3444,8
IID,Y8,B136-qroll-q0.17-w252-d0.50,B136,0.0,0.15731124574761868,0.31534003216198986,0.15188323954448624,0.6056077932491661,0.056,2.0045612801763943,,0.31439937430670173,1.2411638321979097,1.254812623604104,0.006322170472320848,1682,3444,8
IID,Y8,B136-qroll-q0.17-w252-d0.50,B136,10.0,0.1600882456320989,0.3195321853010753,0.15194246974844983,0.6034980164449982,0.061,1.9959753074900755,,0.31433248636265987,1.1520732994872565,1.157589753123287,0.0060657168786059845,1682,3444,8
IID,Y8,B136-qroll-q0.17-w252-d0.50,B136,25.0,0.1658110951543147,0.3233531851633902,0.1575993938459414,0.6119274294494821,0.063,1.9501299648401482,,0.3142410715847347,1.0180108232011007,1.0144419945300027,0.006252022361002491,1682,3444,8
IID,Y8,B136-qroll-q0.17-w252-d1.00,B136,0.0,0.27629689363491683,0.31651310124593,0.15645966144096377,0.6030783105242066,0.374,1.145554324125528,,0.31441834365495996,1.1670894336562005,1.1586536559523246,0.006259055685048788,1682,3444,8
IID,Y8,B136-qroll-q0.17-w252-d1.00,B136,10.0,0.2880811182435591,0.31474066838513015,0.1541971195494565,0.613138031394457,0.4225,1.0925418170552632,,0.3143440700123344,1.0632042852135146,1.070604313202072,0.0061952012817595905,1682,3444,8
IID,Y8,B136-qroll-q0.17-w252-d1.00,B136,25.0,0.3056789199139508,0.3179671874113975,0.15330092387481417,0.5952291698469732,0.46,1.0401999179430033,,0.3142429329813594,0.9062647586087078,0.9078205398014395,0.0062559373296908255,1682,3444,8
IID,Y8,B136-qroll-q0.17-w504-d0.50,B136,0.0,0.22693372844371895,0.3214401817420068,0.16103570292535696,0.6129286360093427,0.208,1.416449568543206,,0.3143654957630288,1.2809394626774842,1.2806407518937128,0.006283778542527549,1682,3444,8
IID,Y8,B136-qroll-q0.17-w504-d0.50,B136,10.0,0.2292542218321988,0.312894497108903,0.1561295416947722,0.6032778574909323,0.24,1.3648363576829752,,0.31430360703438337,1.1963289615488253,1.2041468250622547,0.006261744108383302,1682,3444,8
IID,Y8,B136-qroll-q0.17-w504-d0.50,B136,25.0,0.23271400309022172,0.3182718183037904,0.15375408451837813,0.616764305521115,0.245,1.367652200028541,,0.31421898881672183,1.0690469251216477,1.0701217260981488,0.006144838101930066,1682,3444,8
IID,Y8,B136-qroll-q0.17-w504-d1.00,B136,0.0,0.2465593297904085,0.3199822084801899,0.15835721634337094,0.6190541726648394,0.2715,1.2977899021391548,,0.3143576571253527,1.2594268346206154,1.2526435355962158,0.006468881831542169,1682,3444,8
IID,Y8,B136-qroll-q0.17-w504-d1.00,B136,10.0,0.24746712390690262,0.3179162897859615,0.1509586152059139,0.6089942975801652,0.286,1.2846809093945017,,0.3142934406156624,1.1685315919101849,1.1699343745121304,0.006302050254593603,1682,3444,8
IID,Y8,B136-qroll-q0.17-w504-d1.00,B136,25.0,0.24867079091874178,0.3201022222611212,0.16272111438004175,0.6202734708946939,0.2815,1.2872530025680464,,0.3142059549805813,1.0313732750705331,1.027581283666344,0.0062807060087935645,1682,3444,8
IID,Y8,B136-qroll-q0.17-w1008-d0.50,B136,0.0,0.17595801920311538,0.320326096730169,0.1591082776652702,0.6090139278566714,0.0855,1.820468871955212,,0.31437580619136707,1.2635830869651992,1.2651514295127735,0.006289628703496607,1682,3444,8
IID,Y8,B136-qroll-q0.17-w1008-d0.50,B136,10.0,0.18007997987046576,0.3208407737439347,0.15834147023586204,0.6186144048763801,0.086,1.7816570946682708,,0.31431542702996584,1.1842893159310008,1.1939794137545625,0.00623466239735655,1682,3444,8
IID,Y8,B136-qroll-q0.17-w1008-d0.50,B136,25.0,0.18627338869000043,0.31211127925681453,0.1542482754932121,0.6209383008710114,0.104,1.6755548468398556,,0.31423246855694487,1.065030040957245,1.0659017903062713,0.006122229513905808,1682,3444,8
IID,Y8,B136-qroll-q0.17-w1008-d1.00,B136,0.0,0.15003459324939983,0.32106442391472734,0.15351165517187326,0.6204175532787352,0.0435,2.139935977171796,,0.31439403594201676,1.252420881286764,1.2594766706884137,0.006133884166215472,1682,3444,8
IID,Y8,B136-qroll-q0.17-w1008-d1.00,B136,10.0,0.15202213816548316,0.3146915131331319,0.15037039667503999,0.6140541251966413,0.0525,2.070037409884181,,0.31433266225118844,1.1731758427398575,1.1770543868929753,0.006355488339247068,1682,3444,8
IID,Y8,B136-qroll-q0.17-w1008-d1.00,B136,25.0,0.15798142237763735,0.32162540652579036,0.15604000884114647,0.6087527861747676,0.0525,2.0358432129885498,,0.31424795155744467,1.0536858271770395,1.0472376951732651,0.006206651082858065,1682,3444,8
BLOCK21,Q16,U56-band0.03-g0.50,U56,0.0,0.14408016273104818,0.2498860763150434,0.13279868218948385,0.4613825715658454,0.0745,1.7343544841873977,,0.32411527625547515,1.2407754567744231,1.2452462967733868,0.006458242481559708,1936,2881,16
BLOCK21,Q16,U56-band0.03-g0.50,U56,10.0,0.14399212240691095,0.2512456143819166,0.13344027770254407,0.46344630803269776,0.076,1.7448566642549745,,0.32409502588006345,1.2150550371611033,1.231959365711141,0.006814475808005201,1936,2881,16
BLOCK21,Q16,U56-band0.03-g0.50,U56,25.0,0.14394273504420596,0.24851600268116952,0.13392520759314444,0.4672724167658085,0.0735,1.7264921540142215,,0.3240653579823218,1.1764366832649469,1.1994695371630855,0.006792943498590891,1936,2881,16
BLOCK21,Q16,U56-band0.03-g0.75,U56,0.0,0.14422124310270368,0.24950452005469703,0.13760523589164145,0.462838081960575,0.066,1.730012269253694,,0.324114609262528,1.2402144384888274,1.2359211977110034,0.006571568367834193,1936,2881,16
BLOCK21,Q16,U56-band0.03-g0.75,U56,10.0,0.14411860437840907,0.24534691421900712,0.13057708491151768,0.4646061823573728,0.0915,1.7023958515085609,,0.32409457828535004,1.2147441408775062,1.2261593066628733,0.006710327254434795,1936,2881,16
BLOCK21,Q16,U56-band0.03-g0.75,U56,25.0,0.14395763939776862,0.24754664434763124,0.1317952888050241,0.4467412565387344,0.077,1.719579769321143,,0.3240652249556857,1.1765016677074684,1.1915333308423497,0.006772793156647383,1936,2881,16
BLOCK21,Q16,U56-band0.03-g1.00,U56,0.0,0.14435110570265097,0.2545625367174343,0.13383416692066769,0.4690915269533682,0.078,1.7634955789102715,,0.3241139213458919,1.2396301834829377,1.2547421333534827,0.006454904604535854,1936,2881,16
BLOCK21,Q16,U56-band0.03-g1.00,U56,10.0,0.14423684079668297,0.2473227632336551,0.13464402107631057,0.4678513297275819,0.0775,1.714698976125542,,0.32409401093208934,1.2142926666489777,1.2365258307246128,0.006472459530105729,1936,2881,16
BLOCK21,Q16,U56-band0.03-g1.00,U56,25.0,0.14405847262790084,0.24435554909106613,0.1335282297538289,0.46942862134400115,0.077,1.696224766468474,,0.32406483099861816,1.1762497672088301,1.1947246509409295,0.006504110072317816,1936,2881,16
BLOCK21,Q16,U56-band0.08-g0.50,U56,0.0,0.1621167020713925,0.2593755331792516,0.1315095871508571,0.49620335622995626,0.1345,1.5999309748173172,,0.3240187739715662,1.151842078368116,1.1757233081858138,0.007033124126204938,1936,2881,16
BLOCK21,Q16,U56-band0.08-g0.50,U56,10.0,0.1626014303964567,0.25613641675062526,0.13637209550103246,0.48557869270596954,0.1265,1.5752408581284338,,0.3240071213279111,1.1357358742661992,1.1431431220626587,0.007121444491676308,1936,2881,16
BLOCK21,Q16,U56-band0.08-g0.50,U56,25.0,0.1633248917812975,0.2627293709982319,0.13337177817369425,0.500196841791361,0.134,1.6086303081715394,,0.32398992870779597,1.1115610856082174,1.116015609360361,0.006788705180764285,1936,2881,16
BLOCK21,Q16,U56-band0.08-g0.75,U56,0.0,0.16190390163403023,0.25627670945948344,0.13161537991726313,0.4847630614510187,0.1325,1.582893969033401,,0.32401791616697573,1.150848774591533,1.1737293283938128,0.00706745781779415,1936,2881,16
BLOCK21,Q16,U56-band0.08-g0.75,U56,10.0,0.1623857561551838,0.2624465163002886,0.13487404376083073,0.4921268768493674,0.1165,1.6161917308158593,,0.32400649114156344,1.1350310860780533,1.1561382363094221,0.007001557384097394,1936,2881,16
BLOCK21,Q16,U56-band0.08-g0.75,U56,25.0,0.16310495219649823,0.25625622612328125,0.1366120636765804,0.5265896423141769,0.1235,1.571112481088621,,0.3239896293815458,1.1112896192613022,1.1227668395329198,0.006862654114182367,1936,2881,16
BLOCK21,Q16,U56-band0.08-g1.00,U56,0.0,0.16166801841659528,0.2579134559914914,0.13443356347412133,0.48348872624882255,0.124,1.5953276258195077,,0.32401701955941986,1.1498054257294972,1.1714252173315778,0.0070815309414767776,1936,2881,16
BLOCK21,Q16,U56-band0.08-g1.00,U56,10.0,0.16214554351103705,0.2520933995282495,0.13272767235044164,0.4954838124951851,0.121,1.554735295645605,,0.32400574353638945,1.1341740587962066,1.141649176895733,0.007229551055136803,1936,2881,16
BLOCK21,Q16,U56-band0.08-g1.00,U56,25.0,0.16285826186930685,0.25429945368082585,0.13263398775147475,0.4897114074445852,0.1345,1.5614771443704847,,0.3239890987225702,1.1107124599009621,1.1210598381448698,0.007050978300846905,1936,2881,16
BLOCK21,Q16,U56-qroll-q0.12-w252-d0.50,U56,0.0,0.1390219497744014,0.24373401501048197,0.1321470284584702,0.45767654617593834,0.064,1.753205270146208,,0.3242194079794549,1.301954064808403,1.2995265943301924,0.006385571671649012,1936,2881,16
BLOCK21,Q16,U56-qroll-q0.12-w252-d0.50,U56,10.0,0.14044663179899053,0.24643729310106122,0.13256124051403387,0.44747684960390394,0.0685,1.7546685879499497,,0.3241442632301056,1.2113904038063097,1.2240027520600703,0.006383634362265816,1936,2881,16
BLOCK21,Q16,U56-qroll-q0.12-w252-d0.50,U56,25.0,0.14254370438132002,0.24392111279252704,0.13374556657542733,0.4390599151649091,0.075,1.7112022860021328,,0.3240400523200606,1.0751006517590447,1.0884735435347166,0.006429501634042622,1936,2881,16
BLOCK21,Q16,U56-qroll-q0.12-w252-d1.00,U56,0.0,0.1810474156786741,0.2472950840835409,0.132639796306276,0.43595653655596756,0.2075,1.3659133611851397,,0.3243350541342319,1.3692694776565344,1.3787412244089747,0.00652579228689053,1936,2881,16
BLOCK21,Q16,U56-qroll-q0.12-w252-d1.00,U56,10.0,0.18766314159075637,0.24520891400439798,0.13006089411688682,0.4415327042803103,0.251,1.3066439788114264,,0.3242481006070161,1.271103286344553,1.2661880541766457,0.006390339930748908,1936,2881,16
BLOCK21,Q16,U56-qroll-q0.12-w252-d1.00,U56,25.0,0.19754098684109245,0.24307808908513745,0.1329354263281519,0.44029351983910003,0.2755,1.230519766921466,,0.32412681385874764,1.122835167998498,1.1352480684824018,0.006330640109781572,1936,2881,16
BLOCK21,Q16,U56-qroll-q0.12-w504-d0.50,U56,0.0,0.17703836269008888,0.2515507350905859,0.13066714322880635,0.46707986149008507,0.197,1.4208826339573262,,0.3240907784378366,1.2342160890852656,1.2568932501904424,0.0068493643476655285,1936,2881,16
BLOCK21,Q16,U56-qroll-q0.12-w504-d0.50,U56,10.0,0.17888136172533264,0.2522254767192658,0.12883384055234523,0.46788078168495517,0.192,1.41001541069746,,0.32402815001795615,1.1495209161508515,1.157766629040044,0.00671041195998067,1936,2881,16
BLOCK21,Q16,U56-qroll-q0.12-w504-d0.50,U56,25.0,0.18155298831556588,0.24407371844834702,0.13101397409310564,0.46137774800398795,0.2285,1.3443662961036527,,0.3239416844234755,1.02208486435006,1.0106133463582005,0.006608316903732234,1936,2881,16
BLOCK21,Q16,U56-qroll-q0.12-w504-d1.00,U56,0.0,0.2010840535407148,0.25459833695974887,0.13392388123012589,0.49542396908941433,0.2755,1.2661289270668035,,0.3240911731792008,1.2525312258871093,1.2619170935193524,0.007007147995614534,1936,2881,16
BLOCK21,Q16,U56-qroll-q0.12-w504-d1.00,U56,10.0,0.20508060767112424,0.25190843016984216,0.13073414339294487,0.4750029300143268,0.302,1.2283386178268643,,0.3240278462178584,1.166391795889443,1.1702966736023646,0.0067418127029726955,1936,2881,16
BLOCK21,Q16,U56-qroll-q0.12-w504-d1.00,U56,25.0,0.21099015143747224,0.25094596357641913,0.13510636917226812,0.4715672244360535,0.3265,1.1893728776757049,,0.3239403330438426,1.0364538389690876,1.0323339183997082,0.006896916130146719,1936,2881,16
BLOCK21,Q16,U56-qroll-q0.12-w1008-d0.50,U56,0.0,0.15593404986476456,0.23689857706836526,0.13185438723108606,0.44291469712941434,0.1205,1.5192228847632576,,0.32417893607554965,1.309697602609646,1.310381568023734,0.006351022500864089,1936,2881,16
