leg,window,char,k,n_B,n_S,n_min,rep,n_overlap,reach_lo_B,reach_hi_B,reach_lo_S,reach_hi_S,reach_w_B,reach_w_S,abs_resid,mean_resid,abs_resid_sd_units,worst_rung
ASYM_S,OOS,tpers,36,134,48,48,2,2,0.9536398621203817,0.9772199449735832,0.9594973226651771,0.9719669330242581,0.023580082853201567,0.012469610359081007,0.0007830474222167427,0.00019111705200952622,0.05690859388436293,0.000974164474226269
ASYM_S,OOS,tpers,36,134,64,64,2,3,0.9536398621203817,0.9772199449735832,0.953344357692133,0.9719806965294775,0.023580082853201567,0.0186363388373445,0.0023421491875503055,0.0023421491875503055,0.17021755407043215,0.0027150559974318256
ASYM_S,OOS,tpers,36,134,84,84,2,3,0.9536398621203817,0.9772199449735832,0.9506870289915417,0.9746490327590338,0.023580082853201567,0.023962003767492135,0.0016012822652499887,0.0016012822652499887,0.11637446154841055,0.0018865814746945597
ASYM_S,OOS,tpers,36,134,110,110,2,3,0.9536398621203817,0.9772199449735832,0.9461531023492797,0.9766969448320061,0.023580082853201567,0.030543842482726347,0.001258325086102981,0.001258325086102981,0.09144977592394078,0.0017896850959958632
ASYM_S,OOS,tpers,36,134,134,134,2,3,0.9536398621203817,0.9772199449735832,0.9457950627726286,0.9792532258774168,0.023580082853201567,0.03345816310478822,0.00037529721661396415,4.387864288246668e-06,0.027275023555730714,0.0005695276213533162
ASYM_S,OOS,tpers,36,134,200,134,2,3,0.9536398621203817,0.9772199449735832,0.9395980763651927,0.9802986625514107,0.023580082853201567,0.04070058618621808,0.0010148857122891375,0.0008765368870129464,0.07375762591262129,0.002197451221836899
ASYM_S,OOS,tpers,36,134,330,134,2,3,0.9536398621203817,0.9772199449735832,0.9378991559444879,0.9836325105242518,0.023580082853201567,0.04573335457976391,0.0005976330311440551,0.0005976330311440551,0.04343345562006584,0.0009241284269208005
ASYM_S,OOS,tpers,36,134,500,134,2,3,0.9536398621203817,0.9772199449735832,0.9327386790380072,0.9867178746796552,0.023580082853201567,0.05397919564164799,0.0007476740736869214,0.0007476740736869214,0.0543378076603117,0.0012896563580749865
ASYM_S,OOS,tpers,36,134,663,134,2,3,0.9536398621203817,0.9772199449735832,0.9264581491480546,0.9876855646397047,0.023580082853201567,0.06122741549165012,0.0010033295208274524,0.000349054225834274,0.07291777051167861,0.0013781204209347697
ASYM_B,OOS,tpers,36,36,663,36,2,0,0.9661116089207488,0.9661116089207488,0.9264581491480546,0.9876855646397047,0.0,0.06122741549165012,,,,
ASYM_B,OOS,tpers,36,48,663,48,2,1,0.9616562126642774,0.9698202907208283,0.9264581491480546,0.9876855646397047,0.00816407805655095,0.06122741549165012,0.0018541075897846593,0.0018541075897846593,0.13474874298962233,0.0018541075897846593
ASYM_B,OOS,tpers,36,64,663,64,2,3,0.9572630426125048,0.9718150602465432,0.9264581491480546,0.9876855646397047,0.01455201763403835,0.06122741549165012,0.00091724191105369,0.00091724191105369,0.06666128503699109,0.0009837517726176692
ASYM_B,OOS,tpers,36,84,663,84,2,3,0.9562549780963762,0.9750669182909868,0.9264581491480546,0.9876855646397047,0.018811940194610632,0.06122741549165012,0.0016429218488532848,0.0016429218488532848,0.11940065138769981,0.001914482140394691
ASYM_B,OOS,tpers,36,110,663,110,2,3,0.9556684363935796,0.9764732305171915,0.9264581491480546,0.9876855646397047,0.020804794123611914,0.06122741549165012,0.0014181562083154613,0.0014181562083154613,0.1030656297866898,0.002027755826365274
ASYM_B,OOS,tpers,36,134,663,134,2,3,0.9536398621203817,0.9772199449735832,0.9264581491480546,0.9876855646397047,0.023580082853201567,0.06122741549165012,0.0012718946765991983,0.0012718946765991983,0.09243595670024705,0.0015530316935976618
SYM,OOS,tpers,36,36,36,36,3,0,0.967320712888629,0.967320712888629,0.9616266555161683,0.9616266555161683,0.0,0.0,,,,
SYM,OOS,tpers,36,48,48,48,3,1,0.9618163854178727,0.9701707922476606,0.9573203011263316,0.9688744781360703,0.00835440682978783,0.011554177009738709,0.001399190152707952,0.001399190152707952,0.101687256618561,0.001399190152707952
SYM,OOS,tpers,36,64,64,64,3,2,0.9597023098367183,0.9716533912981276,0.9593431681643487,0.9741808411653484,0.011951081461409219,0.014837673000999696,0.001113859228541958,-0.001113859228541958,0.08095060488418111,0.001312883563398981
SYM,OOS,tpers,36,84,84,84,3,3,0.9571743105473032,0.9734081702706483,0.9528286270115353,0.9743899990743861,0.016233859723345123,0.021561372062850803,0.00041257496928518805,0.00041257496928518805,0.029984213864643075,0.0005695599820684238
SYM,OOS,tpers,36,110,110,110,3,3,0.9546230361546306,0.9761584493345558,0.9507557079036528,0.9757849432427,0.021535413179925134,0.025029235339047218,0.0009599551996531582,0.0009332909137970505,0.0697655072404069,0.0019221465659039483
SYM,OOS,tpers,36,134,134,134,3,3,0.9536398621203817,0.9772199449735832,0.9474661356233653,0.9790189741827474,0.023580082853201567,0.03155283855938207,0.0007896092363273155,0.0007896092363273155,0.0573854789410893,0.0015209168689385155
ASYM_S,OOS,tpers,36,134,36,36,3,0,0.9536398621203817,0.9772199449735832,0.9616266555161683,0.9616266555161683,0.023580082853201567,0.0,,,,
ASYM_S,OOS,tpers,36,134,48,48,3,2,0.9536398621203817,0.9772199449735832,0.9573203011263316,0.9688744781360703,0.023580082853201567,0.011554177009738709,0.0014742490947504128,0.0014742490947504128,0.10714222489876052,0.0016001703338611728
ASYM_S,OOS,tpers,36,134,64,64,3,2,0.9536398621203817,0.9772199449735832,0.9593431681643487,0.9741808411653484,0.023580082853201567,0.014837673000999696,0.0007206549459394251,-0.0007206549459394251,0.05237417107271001,0.0007700672817846366
ASYM_S,OOS,tpers,36,134,84,84,3,3,0.9536398621203817,0.9772199449735832,0.9528286270115353,0.9743899990743861,0.023580082853201567,0.021561372062850803,0.0005790404145854522,0.0005790404145854522,0.04208222243167749,0.0008481280894035992
ASYM_S,OOS,tpers,36,134,110,110,3,3,0.9536398621203817,0.9772199449735832,0.9507557079036528,0.9757849432427,0.023580082853201567,0.025029235339047218,0.0005025986943475447,0.0005025986943475447,0.03652675964689986,0.0010811203561775784
ASYM_S,OOS,tpers,36,134,134,134,3,3,0.9536398621203817,0.9772199449735832,0.9474661356233653,0.9790189741827474,0.023580082853201567,0.03155283855938207,0.0008890319208113192,0.000786792734281431,0.06461110157091161,0.0012737379463102494
ASYM_S,OOS,tpers,36,134,200,134,3,3,0.9536398621203817,0.9772199449735832,0.9388682205834963,0.9811969122973269,0.023580082853201567,0.04232869171383058,0.0007836168237721856,0.0007836168237721856,0.05694997559504412,0.0013294513222789073
ASYM_S,OOS,tpers,36,134,330,134,3,3,0.9536398621203817,0.9772199449735832,0.9404927179761455,0.9833210379961819,0.023580082853201567,0.04282832002003634,0.0012459172810043162,0.0012459172810043162,0.09054802882494989,0.0017989594994425318
ASYM_S,OOS,tpers,36,134,500,134,3,3,0.9536398621203817,0.9772199449735832,0.92950219931428,0.9862815043327691,0.023580082853201567,0.056779305018489046,0.0008733439906532711,0.0008733439906532711,0.06347096877573143,0.0016579217644573374
ASYM_S,OOS,tpers,36,134,663,134,3,3,0.9536398621203817,0.9772199449735832,0.9264581491480546,0.9876855646397047,0.023580082853201567,0.06122741549165012,0.0010243200485044273,0.0008908199191056306,0.07444327379678718,0.0016790004935636205
ASYM_B,OOS,tpers,36,36,663,36,3,0,0.967320712888629,0.967320712888629,0.9264581491480546,0.9876855646397047,0.0,0.06122741549165012,,,,
ASYM_B,OOS,tpers,36,48,663,48,3,1,0.9618163854178727,0.9701707922476606,0.9264581491480546,0.9876855646397047,0.00835440682978783,0.06122741549165012,0.0007597031175886615,0.0007597031175886615,0.055212027988224124,0.0007597031175886615
ASYM_B,OOS,tpers,36,64,663,64,3,2,0.9597023098367183,0.9716533912981276,0.9264581491480546,0.9876855646397047,0.011951081461409219,0.06122741549165012,0.00034186518476242433,0.00034186518476242433,0.0248453240645015,0.0005591933680695327
ASYM_B,OOS,tpers,36,84,663,84,3,3,0.9571743105473032,0.9734081702706483,0.9264581491480546,0.9876855646397047,0.016233859723345123,0.06122741549165012,0.0011622448539525914,0.0011622448539525914,0.08446706867450884,0.002039037923699305
ASYM_B,OOS,tpers,36,110,663,110,3,3,0.9546230361546306,0.9761584493345558,0.9264581491480546,0.9876855646397047,0.021535413179925134,0.06122741549165012,0.0011246266497046224,0.0011168119052743137,0.08173313577661838,0.0019957013790626865
ASYM_B,OOS,tpers,36,134,663,134,3,3,0.9536398621203817,0.9772199449735832,0.9264581491480546,0.9876855646397047,0.023580082853201567,0.06122741549165012,0.0013421923679579617,0.0013421923679579617,0.09754489730210607,0.0019405555204933256
SYM,OOS,tpers,36,36,36,36,4,0,0.9668085424133811,0.9668085424133811,0.9646553029167576,0.9646553029167576,0.0,0.0,,,,
SYM,OOS,tpers,36,48,48,48,4,1,0.9611941233708793,0.9694489682731484,0.9536891859289758,0.9679720196912623,0.008254844902269132,0.014282833762286562,0.0016991586593982921,0.0016991586593982921,0.12348770629887969,0.0016991586593982921
SYM,OOS,tpers,36,64,64,64,4,3,0.9579350856232575,0.9720143032853835,0.9502310653095071,0.972442928949766,0.014079217662126053,0.022211863640258955,0.0020878001486516937,0.001702473546767706,0.15173253547656132,0.0036524396330083198
SYM,OOS,tpers,36,84,84,84,4,3,0.9580703678949732,0.9753371826163273,0.9508084159287117,0.9766326576471032,0.01726681472135405,0.025824241718391483,0.0012827528504863646,0.0012827528504863646,0.09322508311908034,0.0019113806378247
SYM,OOS,tpers,36,110,110,110,4,3,0.9550851254480287,0.9764234495534319,0.9501115724166321,0.9771898772009762,0.02133832410540315,0.02707830478434403,0.00098758178511212,0.00098758178511212,0.07177329130008103,0.0014650487087463082
SYM,OOS,tpers,36,134,134,134,4,3,0.9536398621203817,0.9772199449735832,0.9461423059789068,0.9783711517163726,0.023580082853201567,0.03222884573746576,0.0008485867225305199,0.0008485867225305199,0.06167171463439801,0.0011437554428397334
ASYM_S,OOS,tpers,36,134,36,36,4,0,0.9536398621203817,0.9772199449735832,0.9646553029167576,0.9646553029167576,0.023580082853201567,0.0,,,,
ASYM_S,OOS,tpers,36,134,48,48,4,2,0.9536398621203817,0.9772199449735832,0.9536891859289758,0.9679720196912623,0.023580082853201567,0.014282833762286562,0.0010408264689925617,0.0009410065068511941,0.0756428910273561,0.001981832975843756
ASYM_S,OOS,tpers,36,134,64,64,4,3,0.9536398621203817,0.9772199449735832,0.9502310653095071,0.972442928949766,0.023580082853201567,0.022211863640258955,0.0013225235500735621,0.0012312790094652915,0.09611545032685127,0.0025721814523933517
ASYM_S,OOS,tpers,36,134,84,84,4,3,0.9536398621203817,0.9772199449735832,0.9508084159287117,0.9766326576471032,0.023580082853201567,0.025824241718391483,0.0005325880827297125,0.0005325880827297125,0.03870626228730167,0.0008469833976012531
ASYM_S,OOS,tpers,36,134,110,110,4,3,0.9536398621203817,0.9772199449735832,0.9501115724166321,0.9771898772009762,0.023580082853201567,0.02707830478434403,0.0011309339085411318,0.0011309339085411318,0.08219152082644633,0.001843461089441445
ASYM_S,OOS,tpers,36,134,134,134,4,3,0.9536398621203817,0.9772199449735832,0.9461423059789068,0.9783711517163726,0.023580082853201567,0.03222884573746576,0.0009873637012818293,0.0009873637012818293,0.07175744188435136,0.0020792931167925577
ASYM_S,OOS,tpers,36,134,200,134,4,3,0.9536398621203817,0.9772199449735832,0.941351691577371,0.981123044337891,0.023580082853201567,0.03977135276052002,0.0011717348545930983,0.0011717348545930983,0.0851567620150272,0.0016951937306193265
ASYM_S,OOS,tpers,36,134,330,134,4,3,0.9536398621203817,0.9772199449735832,0.9354526244199997,0.9824887300852398,0.023580082853201567,0.04703610566524019,0.001379086781801912,0.001379086781801912,0.10022622815701542,0.001771913319759788
ASYM_S,OOS,tpers,36,134,500,134,4,3,0.9536398621203817,0.9772199449735832,0.9319607900820763,0.9858042385691511,0.023580082853201567,0.053843448487074785,0.0006232179832422006,0.0006232179832422006,0.04529286235226913,0.0012043305984974495
ASYM_S,OOS,tpers,36,134,663,134,4,3,0.9536398621203817,0.9772199449735832,0.9264581491480546,0.9876855646397047,0.023580082853201567,0.06122741549165012,0.0009882432033117745,0.0009882432033117745,0.0718213603935279,0.001796679898717457
ASYM_B,OOS,tpers,36,36,663,36,4,0,0.9668085424133811,0.9668085424133811,0.9264581491480546,0.9876855646397047,0.0,0.06122741549165012,,,,
ASYM_B,OOS,tpers,36,48,663,48,4,1,0.9611941233708793,0.9694489682731484,0.9264581491480546,0.9876855646397047,0.008254844902269132,0.06122741549165012,0.0009595521445557864,0.0009595521445557864,0.06973621489080127,0.0009595521445557864
ASYM_B,OOS,tpers,36,64,663,64,4,3,0.9579350856232575,0.9720143032853835,0.9264581491480546,0.9876855646397047,0.014079217662126053,0.06122741549165012,0.0011067673448142967,0.0009997761402232852,0.08043519659665994,0.0018086968215952348
ASYM_B,OOS,tpers,36,84,663,84,4,3,0.9580703678949732,0.9753371826163273,0.9264581491480546,0.9876855646397047,0.01726681472135405,0.06122741549165012,0.0013998687267232264,0.0013998687267232264,0.10173657252454585,0.0024052606973973267
ASYM_B,OOS,tpers,36,110,663,110,4,3,0.9550851254480287,0.9764234495534319,0.9264581491480546,0.9876855646397047,0.02133832410540315,0.06122741549165012,0.0010294035316389765,0.0010294035316389765,0.07481271997464842,0.0017423222032492136
ASYM_B,OOS,tpers,36,134,663,134,4,3,0.9536398621203817,0.9772199449735832,0.9264581491480546,0.9876855646397047,0.023580082853201567,0.06122741549165012,0.0008225013068745568,0.0008225013068745568,0.05977593631529244,0.0012645902152714772
SYM,OOS,tpers,36,36,36,36,5,0,0.9665616723751,0.9665616723751,0.9626178793071687,0.9626178793071687,0.0,0.0,,,,
SYM,OOS,tpers,36,48,48,48,5,1,0.9606979291119077,0.9693633477813896,0.9572292505381894,0.9705237316244424,0.008665418669481895,0.013294481086252974,0.00037442208207605354,0.00037442208207605354,0.02721142245750968,0.00037442208207605354
SYM,OOS,tpers,36,64,64,64,5,2,0.9593538430904022,0.9723128698841378,0.9543698427637091,0.972810113846642,0.012959026793735617,0.01844027108293289,0.0004027151664373618,0.0004027151664373618,0.029267644854737675,0.0006047693883353134
SYM,OOS,tpers,36,84,84,84,5,3,0.9579832512083942,0.9748641442768098,0.9479249998431649,0.9759137912237615,0.01688089306841556,0.027988791380596623,0.0015255897264672507,0.0015255897264672507,0.11087344612144076,0.0023592692696899897
SYM,OOS,tpers,36,110,110,110,5,3,0.9541501169989157,0.9760714518317791,0.9519293912584801,0.9761594739348938,0.021921334832863404,0.02423008267641369,0.0006603793419138748,0.0002376267410199029,0.04799359363473812,0.0012177854338927263
SYM,OOS,tpers,36,134,134,134,5,3,0.9536398621203817,0.9772199449735832,0.9491891077689031,0.9797544657214221,0.023580082853201567,0.030565357952519023,0.0014055722714419645,0.0008706612666014024,0.10215108217094902,0.002397914343420404
ASYM_S,OOS,tpers,36,134,36,36,5,0,0.9536398621203817,0.9772199449735832,0.9626178793071687,0.9626178793071687,0.023580082853201567,0.0,,,,
ASYM_S,OOS,tpers,36,134,48,48,5,3,0.9536398621203817,0.9772199449735832,0.9572292505381894,0.9705237316244424,0.023580082853201567,0.013294481086252974,0.0006794685924417972,0.0005940383146306738,0.04938092009164037,0.0019102603606087065
ASYM_S,OOS,tpers,36,134,64,64,5,3,0.9536398621203817,0.9772199449735832,0.9543698427637091,0.972810113846642,0.023580082853201567,0.01844027108293289,0.0004679809418427124,0.00023032808075355385,0.03401088696461729,0.0009683463730880693
ASYM_S,OOS,tpers,36,134,84,84,5,3,0.9536398621203817,0.9772199449735832,0.9479249998431649,0.9759137912237615,0.023580082853201567,0.027988791380596623,0.0012094117015793622,0.0012094117015793622,0.08789495682054065,0.0012684183857614162
ASYM_S,OOS,tpers,36,134,110,110,5,3,0.9536398621203817,0.9772199449735832,0.9519293912584801,0.9761594739348938,0.023580082853201567,0.02423008267641369,0.0006301649866069514,0.0006301649866069514,0.04579774134424477,0.0012139175212639852
ASYM_S,OOS,tpers,36,134,134,134,5,3,0.9536398621203817,0.9772199449735832,0.9491891077689031,0.9797544657214221,0.023580082853201567,0.030565357952519023,0.0008090158388571004,0.000686031782875777,0.058795869207002326,0.0017991795093758034
ASYM_S,OOS,tpers,36,134,200,134,5,3,0.9536398621203817,0.9772199449735832,0.9421812390812434,0.9804295553524981,0.023580082853201567,0.03824831627125469,0.0012963496494376632,0.0012963496494376632,0.09421324129148873,0.00205737339312706
ASYM_S,OOS,tpers,36,134,330,134,5,3,0.9536398621203817,0.9772199449735832,0.9333715010167203,0.9837070356855028,0.023580082853201567,0.05033553466878249,0.0009756401400036196,0.0008777803737952302,0.070905422748944,0.002402873737205158
ASYM_S,OOS,tpers,36,134,500,134,5,3,0.9536398621203817,0.9772199449735832,0.9307451772140313,0.9862540457118733,0.023580082853201567,0.05550886849784198,0.0009108292535716656,0.0009108292535716656,0.06619524005681485,0.001689531410085321
ASYM_S,OOS,tpers,36,134,663,134,5,3,0.9536398621203817,0.9772199449735832,0.9264581491480546,0.9876855646397047,0.023580082853201567,0.06122741549165012,0.0006841482837228,0.0006841482837228,0.04972102037555532,0.0009118203323639218
ASYM_B,OOS,tpers,36,36,663,36,5,0,0.9665616723751,0.9665616723751,0.9264581491480546,0.9876855646397047,0.0,0.06122741549165012,,,,
ASYM_B,OOS,tpers,36,48,663,48,5,1,0.9606979291119077,0.9693633477813896,0.9264581491480546,0.9876855646397047,0.008665418669481895,0.06122741549165012,7.816865254217653e-05,7.816865254217653e-05,0.0056809689627958316,7.816865254217653e-05
ASYM_B,OOS,tpers,36,64,663,64,5,2,0.9593538430904022,0.9723128698841378,0.9264581491480546,0.9876855646397047,0.012959026793735617,0.06122741549165012,0.00046892626869970977,0.00046892626869970977,0.034079589345426556,0.0005940576556570099
ASYM_B,OOS,tpers,36,84,663,84,5,3,0.9579832512083942,0.9748641442768098,0.9264581491480546,0.9876855646397047,0.01688089306841556,0.06122741549165012,0.0020978573915908147,0.0020978573915908147,0.15246345360205435,0.0027030283037805525
