panel,H,N,gross,phase,delay,anchor,turn_yr,drag_bp_yr,avg_names,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,dd_margin_pp,cagr_margin_pp,pass4a,pass4b,a_h1,a_h2,a_dd,b_h1,b_h2,b_oos,b_dd,b_cagr,is_sh,is_b_sh,is_b_dd,is_b_cagr
U56,0,10,0.55,Wed,3,False,10.084488601553643,100.84488601553643,9.360655737704919,0.10565342847311365,0.9900307893450607,-0.1447555226406415,0.9451424838983393,1.0347184334975312,0.9015634958294851,0.1207191778576866,1.0571900250072006,-0.14475552264064118,5.754808361013253,-0.028480981858004795,False,False,False,False,False,False,True,True,True,False,0.9015634958294851,True,True,False
U56,0,10,0.65,Wed,3,False,11.90177857542068,119.0177857542068,9.360655737704919,0.12477457427566097,0.9907806865450347,-0.16983921109419464,0.9459519143578786,1.0354317451103148,0.9022712566710795,0.14275023075620608,1.0579724534303019,-0.16983921109419475,3.2464395156579395,1.8836335983967265,False,False,False,False,False,False,True,True,True,True,0.9022712566710795,True,True,False
U56,5,10,0.55,Wed,3,False,9.350356925149454,93.50356925149454,9.36577868852459,0.10725603381105575,1.0022045265117026,-0.14489528053254608,0.9857968685797193,1.0231555077181675,0.9281792473843817,0.1210997445089439,1.0591278078484365,-0.14489528053254652,5.740832571822796,0.131779551936205,False,True,False,False,False,True,True,True,True,True,0.9281792473843817,True,True,False
U56,5,10,0.65,Wed,3,False,11.033783021379426,110.33783021379426,9.36577868852459,0.12669333033389774,1.0029270120862115,-0.1700023118342222,0.9864774025632121,1.0239294887686505,0.9287750306792771,0.14320927849587028,1.0599444303959435,-0.1700023118342221,3.230129441655183,2.0755092042204035,False,True,False,False,False,True,True,True,True,True,0.9287750306792771,True,True,True
U56,21,10,0.55,Wed,3,False,5.526266968468206,55.26266968468206,9.42110655737705,0.1209087858800193,1.0728450119569375,-0.17063134558980575,1.2210124919680962,0.9628696515595582,1.1825818404167603,0.12036944840003705,1.0033323902184788,-0.17063134558980564,3.1672260660968288,1.4970547588325598,False,True,False,False,False,True,True,True,True,True,1.1825818404167603,True,True,True
U56,21,10,0.65,Wed,3,False,6.513892230945514,65.13892230945514,9.42110655737705,0.1429822510999912,1.0733020775977187,-0.19933651411998732,1.221519115090948,0.9633731734062226,1.182929734966228,0.14213513992129223,1.0039145345187834,-0.19933651411998687,0.29670921307867193,3.7044012808297486,False,True,False,False,False,True,True,True,True,True,1.182929734966228,True,False,True
U56,42,10,0.55,Wed,3,False,4.120923501833517,41.20923501833517,9.44672131147541,0.12916264743889339,1.1137652546767405,-0.16126825368154696,1.1351619891588367,1.1108620926945592,1.0848518177649737,0.14425124109754672,1.142261756289052,-0.16126825368154685,4.103535256922708,2.3224409147199685,False,True,False,False,False,True,True,True,True,True,1.0848518177649737,True,True,True
U56,42,10,0.65,Wed,3,False,4.85168832379025,48.5168832379025,9.44672131147541,0.1528838903116727,1.1144110657130895,-0.1885778822462436,1.1356480481415199,1.1116881088889319,1.0851581883312558,0.17089271466160683,1.1431612394175203,-0.18857788224624372,1.3725724004530426,4.694565201997901,False,True,False,False,False,True,True,True,True,True,1.0851581883312558,True,False,True
U56,63,10,0.55,Wed,3,False,3.2351463986229145,32.35146398622915,9.438524590163935,0.14238478842470093,1.1865654675469925,-0.20685363239701493,1.346931575838828,1.0712347097140082,1.2937497023250202,0.14407936811927002,1.12126650309898,-0.20685363239701504,-0.4550026146240893,3.6446550133007225,False,False,True,False,False,True,True,True,False,True,1.2937497023250202,True,True,True
U56,63,10,0.65,Wed,3,False,3.8033253768241146,38.033253768241146,9.438524590163935,0.16881569030390886,1.1874332033848984,-0.24087660426407898,1.347488885996634,1.0724692694682554,1.2941551868202037,0.17067664781884462,1.1225140829520468,-0.2408766042640792,-3.8572998013304938,6.287745201221516,False,False,True,False,False,True,True,True,False,True,1.2941551868202037,True,False,True
U56,126,10,0.55,Wed,3,False,2.1073067995971537,21.073067995971538,9.444672131147541,0.1313297781191909,1.1470039858678314,-0.16252601287100243,1.2982163606871406,1.030778396509083,1.1833875877766655,0.1375588305055393,1.1271971658422115,-0.16252601287100266,3.9777593379771603,2.5391539827497187,False,True,True,False,False,True,True,True,True,True,1.1833875877766655,True,True,True
U56,126,10,0.65,Wed,3,False,2.4734265177230514,24.734265177230515,9.444672131147541,0.15544590013791848,1.1471710675259492,-0.18980472088493994,1.298626926199722,1.03076130718645,1.1836081900035618,0.16273756155266317,1.1273238979129547,-0.18980472088493994,1.24988853658341,4.950766184622478,False,True,True,False,False,True,True,True,True,True,1.1836081900035618,True,False,True
U56,189,10,0.55,Wed,3,False,1.7472405163096938,17.472405163096937,9.447745901639344,0.10753046908905306,0.9340547965838476,-0.18701695876444313,1.1962183750503017,0.7653739984773408,1.0646637667517047,0.11054566963056489,0.8690989082339278,-0.18701695876444235,1.5286647486330907,0.1592230797359359,False,False,False,False,False,True,False,False,True,True,1.0646637667517047,True,False,False
U56,189,10,0.65,Wed,3,False,2.046726458151044,20.467264581510438,9.447745901639344,0.12674078530248978,0.9346711928912336,-0.21868399659904403,1.196656206099892,0.766097591103604,1.0649895736060373,0.12998229536626127,0.8698671388673901,-0.21868399659904447,-1.638039034826999,2.0802547010796077,False,False,False,False,False,True,False,False,False,True,1.0649895736060373,True,False,True
U56,252,10,0.55,Wed,3,False,1.4725801960703575,14.725801960703574,9.450819672131148,0.11806720361274214,1.027787834531536,-0.17115791827998728,0.9255657461000056,1.1208129574555343,0.8113308070142631,0.14903287043622315,1.1831099313014326,-0.17115791827998716,3.114568797078676,1.2128965321048444,False,False,False,False,False,False,True,True,True,True,0.8113308070142631,False,False,False
U56,252,10,0.65,Wed,3,False,1.7231832892400756,17.231832892400757,9.450819672131148,0.1395793251282358,1.028792675996982,-0.19963337422065863,0.9264025176108374,1.1219707583061398,0.8120350656175996,0.17678697881671068,1.1842992839842241,-0.1996333742206583,0.2670232030115405,3.3641086836542087,False,False,False,False,False,False,True,True,True,True,0.8120350656175996,False,False,False
U56,0,15,0.55,Wed,3,False,8.558932276318071,85.58932276318072,13.832991803278688,0.1043454078364272,1.0798107670791834,-0.13207115142486148,1.051743306793586,1.1109873693744783,0.9876335971921107,0.11849565791425976,1.1500368267479544,-0.13207115142486126,7.023245482591256,-0.15928304552664946,False,False,False,False,False,True,True,True,True,False,0.9876335971921107,True,True,False
U56,0,15,0.65,Wed,3,False,10.099562297379016,100.99562297379016,13.832991803278688,0.12343279921707584,1.0803782726045885,-0.1551033395979763,1.052261566099622,1.1116069904055568,0.988071525001203,0.14034988023147466,1.150699108729429,-0.15510333959797584,4.720026665279775,1.7494560925382139,False,True,False,False,False,True,True,True,True,True,0.988071525001203,True,True,False
U56,5,15,0.55,Wed,3,False,7.739561151962761,77.39561151962761,13.844262295081966,0.10422748047249142,1.077417078983384,-0.1330178843799683,1.050702670564451,1.1075105282670141,0.9779454678587298,0.11905115671082989,1.1528519760007268,-0.13301788437996853,6.928572187080572,-0.17107578192022826,False,False,False,False,False,True,True,True,True,False,0.9779454678587298,True,True,False
U56,5,15,0.65,Wed,3,False,9.13098479585764,91.3098479585764,13.844262295081966,0.12328950582045684,1.077995343770994,-0.15620649882159043,1.0511642761665043,1.108197403664753,0.9783451512641763,0.14102059207430817,1.1535597690620973,-0.15620649882159077,4.60971074291836,1.7351267528763135,False,True,False,False,False,True,True,True,True,True,0.9783451512641763,True,True,False
U56,21,15,0.55,Wed,3,False,4.877137525108883,48.77137525108883,13.96516393442623,0.11401920552094058,1.1140693196114455,-0.16902592804021377,1.1982792959313695,1.058641502366959,1.1333878109135067,0.12192053672074676,1.107852442726128,-0.16902592804021355,3.327767821056027,0.808096722924688,False,True,False,False,False,True,True,True,True,True,1.1333878109135067,True,True,False
U56,21,15,0.65,Wed,3,False,5.7483331165408815,57.48333116540881,13.96516393442623,0.13496722719840526,1.1145084452155103,-0.19744387988683054,1.1987498326344197,1.059156514072059,1.1337370151974158,0.14433577858466795,1.1084012472964948,-0.19744387988683065,0.4859726363943495,2.902898890671156,False,True,False,False,False,True,True,True,True,True,1.1337370151974158,True,True,True
U56,42,15,0.55,Wed,3,False,3.658636038245612,36.58636038245612,14.039959016393443,0.12129895915770339,1.134847573930584,-0.16783003597386192,1.173189534136582,1.1224615545265406,1.0944345640032116,0.13732513928282142,1.1722663724972915,-0.1678300359738618,3.4473570276912113,1.536072086600969,False,True,False,False,False,True,True,True,True,True,1.0944345640032116,True,True,False
U56,42,15,0.65,Wed,3,False,4.30658589193281,43.06585891932811,14.039959016393443,0.14363381504292905,1.135428051760249,-0.1961361667636049,1.1737847814135565,1.1230928138830116,1.0949036326628225,0.16275411895469483,1.1729461541893798,-0.1961361667636048,0.6167439487169135,3.7695576751235347,False,True,False,False,False,True,True,True,True,True,1.0949036326628225,True,True,True
U56,63,15,0.55,Wed,3,False,3.0341021484735644,30.341021484735645,14.07889344262295,0.1263211817890686,1.1691398586596817,-0.20420276111729252,1.3177997177203828,1.0690998631948034,1.228742066854078,0.13347071871131155,1.139222282476623,-0.20420276111729263,-0.1899154866518482,2.0382943497374892,False,False,True,False,False,True,True,True,False,True,1.228742066854078,True,True,True
U56,63,15,0.65,Wed,3,False,3.5673758775422915,35.67375877542291,14.07889344262295,0.14966595861868792,1.1695755787195963,-0.23785036973677154,1.3181791969139518,1.0697141070197147,1.2289885325232863,0.15809902387682495,1.1398492821772308,-0.23785036973677132,-3.55467634859975,4.372772032699422,False,False,True,False,False,True,True,True,False,True,1.2289885325232863,True,True,True
U56,126,15,0.55,Wed,3,False,2.1511536016585064,21.511536016585065,14.084016393442623,0.12371661596849148,1.1610587689508054,-0.1622013902301057,1.330044959666005,1.042648972252965,1.2308305600972176,0.12890570918028343,1.1223471050196825,-0.1622013902301056,4.010221602066832,1.7778377676797783,False,True,True,False,False,True,True,True,True,True,1.2308305600972176,True,True,True
U56,126,15,0.65,Wed,3,False,2.5262589618204703,25.262589618204704,14.084016393442623,0.14652706955940165,1.1615189491000975,-0.18932891918632078,1.3304846954498848,1.0431701301913212,1.2311558548526538,0.1525827388735752,1.122916870827638,-0.18932891918632155,1.297468706445326,4.0588831267707945,False,True,True,False,False,True,True,True,True,True,1.2311558548526538,True,True,True
U56,189,15,0.55,Wed,3,False,1.6875830915914227,16.87583091591423,14.100409836065573,0.12464147523117153,1.1520574295193038,-0.15256939738407382,1.4184502742579899,0.9580308762991666,1.3013113687542424,0.12289537829618458,1.0596831042362425,-0.15256939738407393,4.973420886670022,1.8703236939477828,False,True,True,False,False,True,True,True,True,True,1.3013113687542424,True,True,True
U56,189,15,0.65,Wed,3,False,1.977791842816115,19.77791842816115,14.100409836065573,0.1476027887764073,1.1525294954040657,-0.1786608223762841,1.4188486380256788,0.9585996136641475,1.3016173442175336,0.14528293948589832,1.0602789005966005,-0.1786608223762839,2.3642783874489925,4.166455048471361,False,True,True,False,False,True,True,True,True,True,1.3016173442175336,True,False,True
U56,252,15,0.55,Wed,3,False,1.5284929422615892,15.284929422615892,14.10655737704918,0.11802507880803481,1.1136223680317752,-0.1628738036491323,1.0958284511335636,1.1413499467219212,0.9866791479458535,0.139403319450506,1.2081061566989324,-0.1628738036491324,3.942980260164175,1.208684051634111,False,True,False,False,False,True,True,True,True,True,0.9866791479458535,True,True,False
U56,252,15,0.65,Wed,3,False,1.7906062441360675,17.906062441360675,14.10655737704918,0.13973300381434983,1.1142857713978211,-0.1900603679749704,1.0965174890436218,1.1420481006337357,0.9873006849058826,0.1653560233011735,1.2088000053462065,-0.1900603679749705,1.2243238275803647,3.379476552265613,False,True,False,False,False,True,True,True,True,True,0.9873006849058826,True,False,True
U56,0,20,0.55,Wed,3,False,7.711171599515972,77.11171599515973,18.112704918032787,0.09486851300422794,1.0583184374188472,-0.13480101929216737,1.0625331210474627,1.061681311433531,0.9754094588620694,0.10666098032910254,1.1218387447196574,-0.1348010192921677,6.750258695860667,-1.1069725287465761,False,False,False,False,False,True,True,True,True,False,0.9754094588620694,True,True,False
U56,0,20,0.65,Wed,3,False,9.098000017078402,90.98000017078402,18.112704918032787,0.11216913475035972,1.0586443666281165,-0.15830668976660056,1.0629947342057813,1.0619073059700364,0.9758535705252963,0.12622986031748717,1.1220794196667918,-0.15830668976660012,4.399691648417347,0.6230896458666022,False,True,False,False,False,True,True,True,True,True,0.9758535705252963,True,True,False
U56,5,20,0.55,Wed,3,False,7.117575356018978,71.17575356018978,18.13422131147541,0.09454133212278437,1.0525025043656127,-0.1348010192921678,1.072280510203337,1.04278248323864,0.9783090133830943,0.10567269383854683,1.1096796277854635,-0.1348010192921678,6.750258695860623,-1.1396906168909329,False,False,False,False,False,True,True,True,True,False,0.9783090133830943,True,True,False
U56,5,20,0.65,Wed,3,False,8.396213909075268,83.96213909075269,18.13422131147541,0.11177650940044881,1.0528757078459179,-0.15830668976660023,1.0726900529087169,1.0431432616019647,0.9787017569898947,0.12505061472906975,1.1100399983707723,-0.15830668976660045,4.399691648417381,0.5838271108755109,False,True,False,False,False,True,True,True,True,True,0.9787017569898947,True,True,False
U56,21,20,0.55,Wed,3,False,4.397395242921951,43.973952429219516,18.4672131147541,0.10949177987581438,1.1374505070140306,-0.15751692711015064,1.2822142289347778,1.0334733930426043,1.1963028268240912,0.11389187920851374,1.103882190188166,-0.15751692711015064,4.47866791406234,0.3553541584120676,False,True,True,False,False,True,True,True,True,True,1.1963028268240912,True,True,False
U56,21,20,0.65,Wed,3,False,5.181970451210126,51.81970451210126,18.4672131147541,0.12963512495550789,1.1378163891475552,-0.18424827679133504,1.282535699676137,1.0339712060404345,1.1965114627053206,0.13480132270942757,1.104401021743428,-0.18424827679133504,1.8055329459438996,2.3696886663814185,False,True,True,False,False,True,True,True,True,True,1.1965114627053206,True,True,True
U56,42,20,0.55,Wed,3,False,3.3046000597845238,33.046000597845236,18.585040983606557,0.11756360035175084,1.1685708965713704,-0.17129373862724329,1.2507783143613644,1.1215714286556546,1.1449478771112076,0.13080682765037577,1.194038460010685,-0.17129373862724329,3.100986762353075,1.162536206005714,False,True,True,False,False,True,True,True,True,True,1.1449478771112076,True,True,False
U56,42,20,0.65,Wed,3,False,3.888850617411338,38.88850617411338,18.585040983606557,0.1392570683113148,1.1688339843754272,-0.200148828731456,1.2510028350545204,1.1219436298701984,1.1450927253220224,0.15505414776543613,1.194410169424501,-0.20014882873145623,0.21547775193180296,3.331883001962109,False,True,True,False,False,True,True,True,True,True,1.1450927253220224,True,True,True
U56,63,20,0.55,Wed,3,False,2.7862017265990624,27.862017265990623,18.684426229508198,0.10897935539290149,1.0672352019004117,-0.2097578657143323,1.2027890804956927,0.9797382896318424,1.089574427060419,0.11820133043589731,1.0622827175945198,-0.20975786571433253,-0.7454259463558266,0.3041117101207788,False,False,False,False,False,True,True,True,False,True,1.089574427060419,True,True,False
U56,63,20,0.65,Wed,3,False,3.2759332779668697,32.759332779668696,18.684426229508198,0.12888967305008858,1.0675753681911868,-0.24421444458598685,1.2031668420696067,0.9802086679887746,1.0898540740387375,0.13980459417952784,1.0627304907254977,-0.24421444458598685,-4.191083833521281,2.295143475839488,False,False,False,False,False,True,True,True,False,True,1.0898540740387375,True,True,True
U56,126,20,0.55,Wed,3,False,2.0600536426544416,20.600536426544416,18.699795081967213,0.11302992803637246,1.123697883609505,-0.14998932163151424,1.2029697956471042,1.0690076277050444,1.0850803996392442,0.12439694633253273,1.1562814706239735,-0.14998932163151435,5.231428461925979,0.7091689744678762,False,True,False,False,False,True,True,True,True,True,1.0850803996392442,True,True,False
U56,126,20,0.65,Wed,3,False,2.4190183328294044,24.190183328294044,18.699795081967213,0.13379402558135722,1.1241673937601053,-0.17526795705384468,1.2033419377505075,1.0695875547452856,1.085370551926208,0.14735648478226326,1.156884604874374,-0.17526795705384424,2.7035649196929357,2.7855787289663523,False,True,False,False,False,True,True,True,True,True,1.085370551926208,True,True,True
U56,189,20,0.55,Wed,3,False,1.6158300399978887,16.158300399978888,18.73155737704918,0.11886034567697279,1.1743477659259955,-0.16085191608627025,1.3581699433205707,1.0459599226360872,1.2550178736880069,0.12281791397053055,1.1278102752911063,-0.1608519160862707,4.145169016450378,1.292210738527909,False,True,True,False,False,True,True,True,True,True,1.2550178736880069,True,True,True
U56,189,20,0.65,Wed,3,False,1.893827091056883,18.938270910568832,18.73155737704918,0.14078494357779126,1.17459747869689,-0.18815433324460085,1.3584816114596527,1.046212307213017,1.2552370836526103,0.14536658164112937,1.1281019296925916,-0.18815433324460118,1.414927300617319,3.4846705286097555,False,True,True,False,False,True,True,True,True,True,1.2552370836526103,True,True,True
U56,252,20,0.55,Wed,3,False,1.4694212402351727,14.694212402351727,18.73155737704918,0.119206914903911,1.1567398189190188,-0.16481044126972466,1.2454181561189612,1.0989623553586039,1.148637612504493,0.1290008362530548,1.168537221999148,-0.16481044126972444,3.7493164981049376,1.3268676612217298,False,True,True,False,False,True,True,True,True,True,1.148637612504493,True,True,True
U56,252,20,0.65,Wed,3,False,1.7199046743963264,17.199046743963265,18.73155737704918,0.14120714735173223,1.157241686098447,-0.19230540388119832,1.2458169260593899,1.0996069595605902,1.1489868572321968,0.15287627135944692,1.1691667418437166,-0.19230540388119843,0.9998202369575715,3.526890906003853,False,True,True,False,False,True,True,True,True,True,1.1489868572321968,True,False,True
U56,0,10,0.55,Thu,1,False,10.174460339079525,101.74460339079525,9.362704918032787,0.10268312053434969,0.9877917189692573,-0.13572410003679625,0.9282340017506457,1.0443883302762722,0.8880953037447339,0.11789167218716079,1.0630843894006696,-0.13572410003679602,6.657950621397779,-0.3255117757344009,False,False,False,False,False,False,True,True,True,False,0.8880953037447339,False,True,False
U56,0,10,0.65,Thu,1,False,12.009462147342207,120.09462147342207,9.362704918032787,0.12123084240433646,0.9882182818119908,-0.1595555642835016,0.9286201937098538,1.0448475878492431,0.8885282924582183,0.13936339814779064,1.0635120424846425,-0.15955556428350148,4.274804196727244,1.5292604112642758,False,False,False,False,False,False,True,True,True,True,0.8885282924582183,False,True,False
U56,5,10,0.55,Thu,1,False,9.291743632751816,92.91743632751816,9.366803278688524,0.10056032104747659,0.9654572099113978,-0.13456228734572717,0.9263624419497221,1.0043609186216613,0.8808660413655484,0.11401463614586405,1.0298639943126724,-0.13456228734572706,6.774131890504687,-0.5377917244217114,False,False,False,False,False,False,True,True,True,False,0.8808660413655484,False,True,False
U56,5,10,0.65,Thu,1,False,10.966402600222409,109.66402600222409,9.366803278688524,0.11866310778005307,0.9658401164093833,-0.15820270085354782,0.9267568618045008,1.0047297954421859,0.8813093269861882,0.13467691338109034,1.0302069637574602,-0.15820270085354782,4.410090539722622,1.2724869488359367,False,False,False,False,False,False,True,True,True,True,0.8813093269861882,False,True,False
U56,21,10,0.55,Thu,1,False,5.525322264430546,55.25322264430546,9.42110655737705,0.12467114911469412,1.0946892469249887,-0.16650560637476242,1.1388649078265127,1.0707068885391264,1.088161081247211,0.13575733687304203,1.1062164139311077,-0.16650560637476253,3.579799987601162,1.8732910823000424,False,True,False,False,False,True,True,True,True,True,1.088161081247211,True,True,True
U56,21,10,0.65,Thu,1,False,6.513177410874651,65.13177410874651,9.42110655737705,0.1475332915140284,1.0956849285329242,-0.1952981490947754,1.1391092524922852,1.0722570344000217,1.0883841733634143,0.16072515349476535,1.1077150460389276,-0.19529814909477528,0.7005457155998651,4.159505322233469,False,True,False,False,False,True,True,True,True,True,1.0883841733634143,True,True,True
U56,42,10,0.55,Thu,1,False,4.088285435032609,40.88285435032609,9.4375,0.13220501102874227,1.1318679586669367,-0.16620847392103866,1.2171543318770024,1.079930225122708,1.147838656181235,0.14375173288016296,1.131031172034261,-0.16620847392103788,3.609513232973538,2.626677273704857,False,True,False,False,False,True,True,True,True,True,1.147838656181235,True,True,True
U56,42,10,0.65,Thu,1,False,4.814959085023394,48.149590850233935,9.4375,0.15654002377947052,1.132643792399164,-0.19405370730418536,1.217145186183812,1.0812837920416531,1.147807846165782,0.17026307933465556,1.1323163656654631,-0.19405370730418547,0.8249898946588674,5.060178548777682,False,True,False,False,False,True,True,True,True,True,1.147807846165782,True,False,True
U56,63,10,0.55,Thu,1,False,3.1918044488362445,31.918044488362444,9.440573770491802,0.14032790974145404,1.1739692639593045,-0.17574291263642805,1.2989397443389936,1.0954714677177653,1.236626427849606,0.14947209481744705,1.1449266296165315,-0.17574291263642783,2.6560693614345987,3.4389671449760337,False,True,True,False,False,True,True,True,True,True,1.236626427849606,True,True,True
U56,63,10,0.65,Thu,1,False,3.755136144798438,37.55136144798438,9.440573770491802,0.16631549823081548,1.174832142418628,-0.20561317074389796,1.2991975258225785,1.096781985156294,1.2368922320428895,0.17709328692324733,1.1461560650407356,-0.20561317074389818,-0.33095644931239177,6.037725993912178,False,False,True,False,False,True,True,True,False,True,1.2368922320428895,True,False,True
U56,126,10,0.55,Thu,1,False,2.190251929879456,21.90251929879456,9.43954918032787,0.12582974383231083,1.083947054902872,-0.15729763009263464,1.2092895359996123,1.0000155881866468,1.0893969722081402,0.13783833176668892,1.0899281548263338,-0.1572976300926353,4.500597615813939,1.9891505540617125,False,True,False,False,False,True,True,True,True,True,1.0893969722081402,True,False,True
U56,126,10,0.65,Thu,1,False,2.5723420106773833,25.723420106773833,9.43954918032787,0.14882473934258855,1.0845202934531435,-0.18406442589582683,1.2090169012264385,1.001260575405554,1.0890675145611894,0.163117090479723,1.0910966611822166,-0.18406442589582728,1.8239180354947204,4.288650105089485,False,True,False,False,False,True,True,True,True,True,1.0890675145611894,True,False,True
U56,189,10,0.55,Thu,1,False,1.6925002165552945,16.925002165552947,9.449795081967213,0.11730373150020812,1.0247451994021466,-0.18090894167205718,1.2367471547623698,0.8757160817737653,1.1246578597031747,0.12019245083644581,0.9688008868752426,-0.18090894167205662,2.139466457871686,1.136549320851442,False,True,True,False,False,True,True,True,True,True,1.1246578597031747,True,False,True
U56,189,10,0.65,Thu,1,False,1.9838503139845578,19.838503139845578,9.449795081967213,0.13854982477117006,1.0250709539553593,-0.2120059874899124,1.236975279996535,0.8761293228311091,1.1249328675902803,0.14172373925733184,0.9691519398120304,-0.2120059874899124,-0.9702381239138358,3.261158647947636,False,False,True,False,False,True,True,True,False,True,1.1249328675902803,True,False,True
U56,252,10,0.55,Thu,1,False,1.4769161682264995,14.769161682264995,9.450819672131148,0.12056387823042569,1.0726020488658776,-0.17921120853337336,1.0424862306428677,1.107995779574311,0.93481679001317,0.14378334768700674,1.174264730903357,-0.17921120853337402,2.309239771740068,1.4625639938731991,False,True,False,False,False,True,True,True,True,True,0.93481679001317,True,False,False
U56,252,10,0.65,Thu,1,False,1.72971981506109,17.2971981506109,9.450819672131148,0.14262143135504735,1.0734557908205948,-0.2090280937082052,1.0427483479255555,1.1093316804203448,0.9350743147755588,0.17047568862287465,1.1755371401230665,-0.2090280937082054,-0.672448745743115,3.6683193063353645,False,False,False,False,False,True,True,True,False,True,0.9350743147755588,True,False,True
U56,0,15,0.55,Thu,1,False,8.672071902693977,86.72071902693978,13.844262295081966,0.10199145672883803,1.0785684599267635,-0.1431348440059237,1.042641064856572,1.1157797091295405,0.9780843707089257,0.11611869819867526,1.1548659027244434,-0.14313484400592325,5.916876224485035,-0.3946781562855675,False,False,False,False,False,True,True,True,True,False,0.9780843707089257,True,True,False
U56,0,15,0.65,Thu,1,False,10.234217969816374,102.34217969816373,13.844262295081966,0.12059584473586415,1.0786004648003606,-0.16808385133319304,1.0427117497995366,1.1157757018185148,0.9781697426702668,0.13746078853620758,1.1548614351950133,-0.16808385133319315,3.4219754917581002,1.4657606444170455,False,True,False,False,False,True,True,True,True,True,0.9781697426702668,True,True,False
U56,5,15,0.55,Thu,1,False,7.96353413009672,79.6353413009672,13.855532786885245,0.10190779609784228,1.0751638559110428,-0.1437564356340354,1.032388721713409,1.117891043581899,0.9503285417900883,0.11782574730138817,1.1692248764402517,-0.14375643563403562,5.854717061673864,-0.4030442193851416,False,False,False,False,False,True,True,True,True,False,0.9503285417900883,True,True,False
U56,5,15,0.65,Thu,1,False,9.397050996960605,93.97050996960604,13.855532786885245,0.1204924855563434,1.075217596316944,-0.16880859804830517,1.0325026181806527,1.11789111221452,0.950491466726105,0.13951293507193774,1.1692042076622329,-0.16880859804830484,3.349500820246887,1.4554247264649698,False,True,False,False,False,True,True,True,True,True,0.950491466726105,True,True,False
U56,21,15,0.55,Thu,1,False,4.898528794107612,48.98528794107612,13.989754098360656,0.10983026866912371,1.0898828896973596,-0.15411193272565926,1.0962157623670303,1.0944134446841816,1.0264618482004813,0.12311542618782245,1.1398480592049312,-0.15411193272565926,4.819167352511478,0.38920303774300086,False,True,False,False,False,True,True,True,True,True,1.0264618482004813,True,True,False
U56,21,15,0.65,Thu,1,False,5.774427689046329,57.74427689046328,13.989754098360656,0.12992355072813777,1.0902958686892281,-0.1807243699364215,1.096208042991264,1.0951545262671694,1.0264340188979124,0.145791631190197,1.1405680316701923,-0.18072436993642127,2.1579236314352546,2.398531243644407,False,True,False,False,False,True,True,True,True,True,1.0264340188979124,True,True,True
U56,42,15,0.55,Thu,1,False,3.770188198276886,37.70188198276886,14.066598360655737,0.11590181182556414,1.1057715353311068,-0.16838328466976238,1.1753482626475136,1.069013522550799,1.103218252202676,0.12803380723087843,1.1178412271283393,-0.1683832846697626,3.392032158101166,0.9963573533870438,False,True,False,False,False,True,True,True,True,True,1.103218252202676,True,True,False
U56,42,15,0.65,Thu,1,False,4.44039319013024,44.4039319013024,14.066598360655737,0.13717191811300466,1.1064267934376448,-0.19723722112763797,1.1755235460301607,1.070027549347884,1.1033780224759369,0.15159078196356002,1.1188142913469197,-0.1972372211276383,0.5066385123136063,3.1233679821310965,False,True,False,False,False,True,True,True,True,True,1.1033780224759369,True,True,True
U56,63,15,0.55,Thu,1,False,3.0429327179399546,30.429327179399547,14.066598360655737,0.1154130605514736,1.0876021126539346,-0.18850928587576798,1.1303780484016952,1.0663774185813397,1.0567637555867961,0.1282182218304262,1.116237492537286,-0.18850928587576787,1.3794320375006053,0.94748222597799,False,True,False,False,False,True,True,True,True,True,1.0567637555867961,True,True,False
U56,63,15,0.65,Thu,1,False,3.580156863128444,35.80156863128444,14.066598360655737,0.1365701281225309,1.0883302519229514,-0.22015398450885837,1.1307836785230991,1.0673554800705336,1.0572100770735229,0.15180980148264878,1.117152646245629,-0.22015398450885848,-1.7850378258084332,3.0631889830837187,False,False,False,False,False,True,True,True,False,True,1.0572100770735229,True,True,True
U56,126,15,0.55,Thu,1,False,2.2102564052476463,22.102564052476463,14.079918032786885,0.1223562503790574,1.1293637929687501,-0.14894820539864018,1.2337333971408369,1.0637138674942703,1.1391604308494416,0.13318125545285353,1.1319838644984523,-0.1489482053986403,5.3355400852133865,1.6418012087363696,False,True,True,False,False,True,True,True,True,True,1.1391604308494416,True,True,True
U56,126,15,0.65,Thu,1,False,2.597068424752497,25.970684247524968,14.079918032786885,0.14488763237136548,1.130107574230514,-0.17416029116801446,1.2337038661954933,1.0650524970895612,1.1391255501699897,0.15777988810704158,1.1332426567987648,-0.17416029116801446,2.814331508275958,3.894939407967178,False,True,True,False,False,True,True,True,True,True,1.1391255501699897,True,False,True
U56,189,15,0.55,Thu,1,False,1.6819944816077472,16.819944816077474,14.098360655737705,0.11855013333978714,1.1226351439196973,-0.1646388038321529,1.3563920714976152,0.9519420853767232,1.2695214845038327,0.1166160059586916,1.031224756906089,-0.16463880383215312,3.7664802418621135,1.2611895048093444,False,True,True,False,False,True,True,True,True,True,1.2695214845038327,True,True,True
