corpus,statistic,stat_set,n,n_families,reading,target,spearman,pearson,iid_p,iid_null95,cluster_lo,cluster_hi,headline
FAMMEAN14,CAGR,CORE5,14,14,b,share_3y,0.06167415842106684,0.03355906693150448,0.83845,0.5340659340659341,,,False
FAMMEAN14,CAGR,CORE5,14,14,b,cost_surv,0.10253589473513364,0.03519368298507483,0.7305,0.5340659340659341,,,False
FAMMEAN14,CAGR,CORE5,14,14,b,gross_band,0.19315673289183222,0.3632791046707173,0.50875,0.5340659340659341,,,False
FAMMEAN14,MAXDD,CORE5,14,14,a,OOS_Sharpe,0.44175824175824174,0.2892897518542682,0.11395,0.5340659340659341,,,False
FAMMEAN14,MAXDD,CORE5,14,14,a,OOS_CAGR,-0.3740376300784741,-0.46716604293191977,0.18755,0.5340659340659341,,,False
FAMMEAN14,MAXDD,CORE5,14,14,a,OOS_MaxDD,1.0,0.9991560109589541,0.0,0.5340659340659341,,,False
FAMMEAN14,MAXDD,CORE5,14,14,a,share_3y,0.367032967032967,0.26361978917658596,0.1955,0.5340659340659341,,,False
FAMMEAN14,MAXDD,CORE5,14,14,a,cost_surv,0.08131868131868132,-0.0329867072883203,0.7875,0.5340659340659341,,,False
FAMMEAN14,MAXDD,CORE5,14,14,a,gross_band,-0.2759408792228793,-0.5083338523642849,0.3409,0.5340659340659341,,,False
FAMMEAN14,MAXDD,CORE5,14,14,b,OOS_Sharpe,-0.3190320962434044,-0.38822439028261635,0.26455,0.5340659340659341,,,False
FAMMEAN14,MAXDD,CORE5,14,14,b,OOS_CAGR,-0.407488986784141,-0.5435829487709666,0.14435,0.5340659340659341,,,False
FAMMEAN14,MAXDD,CORE5,14,14,b,OOS_MaxDD,-0.0968097395497227,0.061418410807536405,0.7426,0.5340659340659341,,,False
FAMMEAN14,MAXDD,CORE5,14,14,b,share_3y,-0.1760177082722231,-0.2654443281025365,0.54745,0.5340659340659341,,,False
FAMMEAN14,MAXDD,CORE5,14,14,b,cost_surv,-0.11013215859030838,-0.09573577464505204,0.70865,0.5340659340659341,,,False
FAMMEAN14,MAXDD,CORE5,14,14,b,gross_band,-0.40463089642789296,-0.49923076766912633,0.149,0.5340659340659341,,,False
FAMMEAN14,CALMAR,CORE5,14,14,a,OOS_Sharpe,0.5076923076923077,0.6470365207565727,0.0658,0.5340659340659341,,,False
FAMMEAN14,CALMAR,CORE5,14,14,a,OOS_CAGR,0.8624867705338932,0.8834282717439367,0.0003,0.5340659340659341,,,False
FAMMEAN14,CALMAR,CORE5,14,14,a,OOS_MaxDD,-0.1076923076923077,-0.16801976175712713,0.71115,0.5340659340659341,,,False
FAMMEAN14,CALMAR,CORE5,14,14,a,share_3y,0.3626373626373627,0.385504424994135,0.20155,0.5340659340659341,,,False
FAMMEAN14,CALMAR,CORE5,14,14,a,cost_surv,0.4769230769230769,0.5342985231041254,0.08335,0.5340659340659341,,,False
FAMMEAN14,CALMAR,CORE5,14,14,a,gross_band,0.8785957594456477,0.8255030403650815,0.0,0.5340659340659341,,,False
FAMMEAN14,CALMAR,CORE5,14,14,b,OOS_Sharpe,-0.3318681318681319,-0.3486294383379535,0.2414,0.5340659340659341,,,False
FAMMEAN14,CALMAR,CORE5,14,14,b,OOS_CAGR,0.008800885413611155,-0.11053793526947889,0.978,0.5340659340659341,,,False
FAMMEAN14,CALMAR,CORE5,14,14,b,OOS_MaxDD,-0.5560439560439561,-0.5280043863769869,0.04205,0.5340659340659341,,,False
FAMMEAN14,CALMAR,CORE5,14,14,b,share_3y,-0.2527472527472528,-0.3032960457045441,0.3854,0.5340659340659341,,,False
FAMMEAN14,CALMAR,CORE5,14,14,b,cost_surv,-0.12981305985076452,-0.16214723785167492,0.65885,0.5340659340659341,,,False
FAMMEAN14,CALMAR,CORE5,14,14,b,gross_band,-0.1453748019925147,-0.22852001490757307,0.61585,0.5340659340659341,,,False
FAMMEAN14,H2,CORE5,14,14,a,OOS_Sharpe,0.9361256188911931,0.9853531204202999,0.0,0.5340659340659341,,,False
FAMMEAN14,H2,CORE5,14,14,a,OOS_CAGR,0.4487323565290257,0.5367152871098458,0.10995,0.5340659340659341,,,False
FAMMEAN14,H2,CORE5,14,14,a,OOS_MaxDD,0.22246750001884827,0.21771206203792468,0.442,0.5340659340659341,,,False
FAMMEAN14,H2,CORE5,14,14,a,share_3y,0.546256831729449,0.6324498717182905,0.04585,0.5340659340659341,,,False
FAMMEAN14,H2,CORE5,14,14,a,cost_surv,0.5748912624249444,0.6839572315138281,0.03405,0.5340659340659341,,,False
FAMMEAN14,H2,CORE5,14,14,a,gross_band,0.4889392496961587,0.4352395979992196,0.0771,0.5340659340659341,,,False
FAMMEAN14,H2,CORE5,14,14,b,OOS_Sharpe,-0.1076923076923077,-0.07707463453207004,0.7149,0.5340659340659341,,,False
FAMMEAN14,H2,CORE5,14,14,b,OOS_CAGR,0.16061615879840357,0.07037283802779529,0.5715,0.5340659340659341,,,False
FAMMEAN14,H2,CORE5,14,14,b,OOS_MaxDD,-0.47252747252747257,-0.5665622293004088,0.0879,0.5340659340659341,,,False
FAMMEAN14,H2,CORE5,14,14,b,share_3y,0.1076923076923077,0.0535221104114993,0.7196,0.5340659340659341,,,False
FAMMEAN14,H2,CORE5,14,14,b,cost_surv,0.1914192577460426,0.09383298969507511,0.5094,0.5340659340659341,,,False
FAMMEAN14,H2,CORE5,14,14,b,gross_band,0.004405297030076203,-0.04117747834644875,0.99115,0.5340659340659341,,,False
FAMMEAN14,SORTINO,WIDE10,14,14,a,OOS_Sharpe,0.5428571428571429,0.6380577972181921,0.0487,0.5340659340659341,,,False
FAMMEAN14,SORTINO,WIDE10,14,14,a,OOS_CAGR,0.5016504685758358,0.5141301676470121,0.06885,0.5340659340659341,,,False
FAMMEAN14,SORTINO,WIDE10,14,14,a,OOS_MaxDD,-0.16043956043956045,-0.11988980440773019,0.58465,0.5340659340659341,,,False
FAMMEAN14,SORTINO,WIDE10,14,14,a,share_3y,0.5692307692307692,0.5491573345350189,0.03505,0.5340659340659341,,,False
FAMMEAN14,SORTINO,WIDE10,14,14,a,cost_surv,0.5736263736263736,0.5952769125655466,0.0361,0.5340659340659341,,,False
FAMMEAN14,SORTINO,WIDE10,14,14,a,gross_band,0.6578430560673442,0.661880868750531,0.01235,0.5340659340659341,,,False
FAMMEAN14,SORTINO,WIDE10,14,14,b,OOS_Sharpe,-0.24642479158111236,-0.22254980586281733,0.3899,0.5340659340659341,,,False
FAMMEAN14,SORTINO,WIDE10,14,14,b,OOS_CAGR,0.051762114537444934,-0.040758094498423034,0.85825,0.5340659340659341,,,False
FAMMEAN14,SORTINO,WIDE10,14,14,b,OOS_MaxDD,-0.5544557810575027,-0.5023215112519419,0.04105,0.5340659340659341,,,False
FAMMEAN14,SORTINO,WIDE10,14,14,b,share_3y,-0.23762390616750118,-0.1864539726648704,0.4119,0.5340659340659341,,,False
FAMMEAN14,SORTINO,WIDE10,14,14,b,cost_surv,-0.15418502202643172,-0.13555212593795127,0.60035,0.5340659340659341,,,False
FAMMEAN14,SORTINO,WIDE10,14,14,b,gross_band,-0.1466373548362664,-0.21612176406010417,0.61315,0.5340659340659341,,,False
FAMMEAN14,WINRATE,WIDE10,14,14,a,OOS_Sharpe,0.3494505494505495,0.4981738508696114,0.22075,0.5340659340659341,,,False
FAMMEAN14,WINRATE,WIDE10,14,14,a,OOS_CAGR,0.1386139452643757,0.1835755133874484,0.63545,0.5340659340659341,,,False
FAMMEAN14,WINRATE,WIDE10,14,14,a,OOS_MaxDD,-0.27912087912087913,-0.23301230435946232,0.33485,0.5340659340659341,,,False
FAMMEAN14,WINRATE,WIDE10,14,14,a,share_3y,0.37142857142857144,0.4810931936807226,0.1907,0.5340659340659341,,,False
FAMMEAN14,WINRATE,WIDE10,14,14,a,cost_surv,0.5032967032967033,0.6131074937400189,0.0673,0.5340659340659341,,,False
FAMMEAN14,WINRATE,WIDE10,14,14,a,gross_band,0.2472430277836999,0.287375271152721,0.38635,0.5340659340659341,,,False
FAMMEAN14,WINRATE,WIDE10,14,14,b,OOS_Sharpe,-0.06813186813186813,-0.03679400171259148,0.8202,0.5340659340659341,,,False
FAMMEAN14,WINRATE,WIDE10,14,14,b,OOS_CAGR,-0.385038736845488,-0.4064607851251368,0.17295,0.5340659340659341,,,False
FAMMEAN14,WINRATE,WIDE10,14,14,b,OOS_MaxDD,-0.01978021978021978,-0.05881469692541177,0.95125,0.5340659340659341,,,False
FAMMEAN14,WINRATE,WIDE10,14,14,b,share_3y,-0.24395604395604395,-0.20313808798885896,0.40375,0.5340659340659341,,,False
FAMMEAN14,WINRATE,WIDE10,14,14,b,cost_surv,-0.17161726556541748,-0.0776990491551259,0.55915,0.5340659340659341,,,False
FAMMEAN14,WINRATE,WIDE10,14,14,b,gross_band,-0.3678423020113629,-0.4612580584460312,0.1945,0.5340659340659341,,,False
FAMMEAN14,H1,WIDE10,14,14,a,OOS_Sharpe,-0.0857142857142857,-0.012822875333853335,0.7769,0.5340659340659341,,,False
FAMMEAN14,H1,WIDE10,14,14,a,OOS_CAGR,0.07260730466229204,-0.05467741507315025,0.8087,0.5340659340659341,,,False
FAMMEAN14,H1,WIDE10,14,14,a,OOS_MaxDD,-0.46373626373626364,-0.39530962069372894,0.0951,0.5340659340659341,,,False
FAMMEAN14,H1,WIDE10,14,14,a,share_3y,0.3758241758241759,0.3670429631452608,0.1888,0.5340659340659341,,,False
FAMMEAN14,H1,WIDE10,14,14,a,cost_surv,0.23076923076923075,0.24911053698551963,0.4252,0.5340659340659341,,,False
FAMMEAN14,H1,WIDE10,14,14,a,gross_band,0.251658081851266,0.2549034810677619,0.38035,0.5340659340659341,,,False
FAMMEAN14,H1,WIDE10,14,14,b,OOS_Sharpe,-0.03300332030104183,0.034374604943430566,0.9142,0.5340659340659341,,,False
FAMMEAN14,H1,WIDE10,14,14,b,OOS_CAGR,-0.14757709251101322,-0.13554112713636512,0.6145,0.5340659340659341,,,False
FAMMEAN14,H1,WIDE10,14,14,b,OOS_MaxDD,-0.32343253895020996,-0.22674568333282236,0.2594,0.5340659340659341,,,False
FAMMEAN14,H1,WIDE10,14,14,b,share_3y,-0.2156216926334733,-0.06566864910250537,0.4565,0.5340659340659341,,,False
FAMMEAN14,H1,WIDE10,14,14,b,cost_surv,-0.12775330396475773,-0.039495621133714486,0.666,0.5340659340659341,,,False
FAMMEAN14,H1,WIDE10,14,14,b,gross_band,-0.22601998301830534,-0.2535471311127162,0.4307,0.5340659340659341,,,False
FAMMEAN14,NEGVOL,WIDE10,14,14,a,OOS_Sharpe,0.13406593406593406,0.02190028561040678,0.6465,0.5340659340659341,,,False
FAMMEAN14,NEGVOL,WIDE10,14,14,a,OOS_CAGR,-0.8580863278270876,-0.8630952479623836,0.00025,0.5340659340659341,,,False
FAMMEAN14,NEGVOL,WIDE10,14,14,a,OOS_MaxDD,0.5252747252747253,0.6753019394594466,0.05725,0.5340659340659341,,,False
FAMMEAN14,NEGVOL,WIDE10,14,14,a,share_3y,0.3758241758241759,0.32538432510503973,0.1847,0.5340659340659341,,,False
FAMMEAN14,NEGVOL,WIDE10,14,14,a,cost_surv,0.09010989010989012,0.006731825074548629,0.76505,0.5340659340659341,,,False
FAMMEAN14,NEGVOL,WIDE10,14,14,a,gross_band,-0.6688806912362595,-0.7439594912018995,0.01135,0.5340659340659341,,,False
FAMMEAN14,NEGVOL,WIDE10,14,14,b,OOS_Sharpe,0.22491854015041524,0.110248797374458,0.4342,0.5340659340659341,,,False
FAMMEAN14,NEGVOL,WIDE10,14,14,b,OOS_CAGR,-0.8046377221240355,-0.7537582201465478,0.00115,0.5340659340659341,,,False
FAMMEAN14,NEGVOL,WIDE10,14,14,b,OOS_MaxDD,0.5600912666490733,0.6876519368506823,0.03955,0.5340659340659341,,,False
FAMMEAN14,NEGVOL,WIDE10,14,14,b,share_3y,0.07056267926287536,0.12726884886518613,0.81485,0.5340659340659341,,,False
FAMMEAN14,NEGVOL,WIDE10,14,14,b,cost_surv,-0.02428261987205594,0.1011689477833519,0.93405,0.5340659340659341,,,False
FAMMEAN14,NEGVOL,WIDE10,14,14,b,gross_band,-0.5370169024248749,-0.6211418653642676,0.05055,0.5340659340659341,,,False
FAMMEAN14,NEGTURN,WIDE10,14,14,a,OOS_Sharpe,0.4769230769230769,0.49639558031521047,0.0902,0.5340659340659341,,,False
FAMMEAN14,NEGTURN,WIDE10,14,14,a,OOS_CAGR,-0.23322346346069564,-0.2189999634603484,0.4207,0.5340659340659341,,,False
FAMMEAN14,NEGTURN,WIDE10,14,14,a,OOS_MaxDD,0.15164835164835166,0.07010559213079373,0.60695,0.5340659340659341,,,False
FAMMEAN14,NEGTURN,WIDE10,14,14,a,share_3y,0.621978021978022,0.6090074699939716,0.0198,0.5340659340659341,,,False
FAMMEAN14,NEGTURN,WIDE10,14,14,a,cost_surv,0.5956043956043956,0.5845301449275213,0.0275,0.5340659340659341,,,False
FAMMEAN14,NEGTURN,WIDE10,14,14,a,gross_band,-0.039735486608094624,-0.02756583912002497,0.89045,0.5340659340659341,,,False
FAMMEAN14,NEGTURN,WIDE10,14,14,b,OOS_Sharpe,0.4769230769230769,0.49639558031521047,0.0902,0.5340659340659341,,,False
FAMMEAN14,NEGTURN,WIDE10,14,14,b,OOS_CAGR,-0.23322346346069564,-0.2189999634603484,0.4207,0.5340659340659341,,,False
FAMMEAN14,NEGTURN,WIDE10,14,14,b,OOS_MaxDD,0.15164835164835166,0.07010559213079373,0.60695,0.5340659340659341,,,False
FAMMEAN14,NEGTURN,WIDE10,14,14,b,share_3y,0.3406593406593406,0.40531222014673524,0.23645,0.5340659340659341,,,False
FAMMEAN14,NEGTURN,WIDE10,14,14,b,cost_surv,0.44004427068055774,0.5148736022149465,0.117,0.5340659340659341,,,False
FAMMEAN14,NEGTURN,WIDE10,14,14,b,gross_band,-0.05286356436091443,-0.16382596184405532,0.86,0.5340659340659341,,,False
