panel,fold,SET,BAR,HFORM,call,named,V,n_admitted
SMALL,2013,ALL4_D,A_NONE,H_NARROWEST,W,CADENCE,inf,5
SMALL,2013,ALL4_D,A_NONE,H_ANY,W,CADENCE,,5
SMALL,2013,ALL4_D,A_POS,H_RUNNERUP,TIE,,0.6310542661918891,4
SMALL,2013,ALL4_D,A_POS,H_NARROWEST,W,CADENCE,355.92075918825907,4
SMALL,2013,ALL4_D,A_POS,H_ANY,W,CADENCE,,4
SMALL,2013,ALL4_D,A_MED,H_RUNNERUP,TIE,,0.6310542661918891,3
SMALL,2013,ALL4_D,A_MED,H_NARROWEST,N,CADENCE,0.45996741307895667,3
SMALL,2013,ALL4_D,A_MED,H_ANY,W,CADENCE,,3
SMALL,2013,ALL4_D,A_90,H_RUNNERUP,TIE,,,1
SMALL,2013,ALL4_D,A_90,H_NARROWEST,TIE,,,1
SMALL,2013,ALL4_D,A_90,H_ANY,TIE,,,1
SMALL,2013,ALL4_D,A_95,H_RUNNERUP,TIE,,,0
SMALL,2013,ALL4_D,A_95,H_NARROWEST,TIE,,,0
SMALL,2013,ALL4_D,A_95,H_ANY,TIE,,,0
SMALL,2013,ALL4_D,A_99,H_RUNNERUP,TIE,,,0
SMALL,2013,ALL4_D,A_99,H_NARROWEST,TIE,,,0
SMALL,2013,ALL4_D,A_99,H_ANY,TIE,,,0
SMALL,2014,NG,A_NONE,H_RUNNERUP,TIE,,1.0252551094423519,3
SMALL,2014,NG,A_NONE,H_NARROWEST,TIE,,3.2849873444586866,3
SMALL,2014,NG,A_NONE,H_ANY,TIE,,,3
SMALL,2014,NG,A_POS,H_RUNNERUP,TIE,,1.0252551094423519,3
SMALL,2014,NG,A_POS,H_NARROWEST,TIE,,3.2849873444586866,3
SMALL,2014,NG,A_POS,H_ANY,TIE,,,3
SMALL,2014,NG,A_MED,H_RUNNERUP,TIE,,1.0252551094423519,2
SMALL,2014,NG,A_MED,H_NARROWEST,TIE,,1.0252551094423519,2
SMALL,2014,NG,A_MED,H_ANY,TIE,,,2
SMALL,2014,NG,A_90,H_RUNNERUP,TIE,,,0
SMALL,2014,NG,A_90,H_NARROWEST,TIE,,,0
SMALL,2014,NG,A_90,H_ANY,TIE,,,0
SMALL,2014,NG,A_95,H_RUNNERUP,TIE,,,0
SMALL,2014,NG,A_95,H_NARROWEST,TIE,,,0
SMALL,2014,NG,A_95,H_ANY,TIE,,,0
SMALL,2014,NG,A_99,H_RUNNERUP,TIE,,,0
SMALL,2014,NG,A_99,H_NARROWEST,TIE,,,0
SMALL,2014,NG,A_99,H_ANY,TIE,,,0
SMALL,2014,NG_D,A_NONE,H_RUNNERUP,TIE,,1.0252551094423519,4
SMALL,2014,NG_D,A_NONE,H_NARROWEST,W,N,inf,4
SMALL,2014,NG_D,A_NONE,H_ANY,W,N,,4
SMALL,2014,NG_D,A_POS,H_RUNNERUP,TIE,,1.0252551094423519,3
SMALL,2014,NG_D,A_POS,H_NARROWEST,TIE,,3.2849873444586866,3
SMALL,2014,NG_D,A_POS,H_ANY,TIE,,,3
SMALL,2014,NG_D,A_MED,H_RUNNERUP,TIE,,1.0252551094423519,2
SMALL,2014,NG_D,A_MED,H_NARROWEST,TIE,,1.0252551094423519,2
SMALL,2014,NG_D,A_MED,H_ANY,TIE,,,2
SMALL,2014,NG_D,A_90,H_RUNNERUP,TIE,,,0
SMALL,2014,NG_D,A_90,H_NARROWEST,TIE,,,0
SMALL,2014,NG_D,A_90,H_ANY,TIE,,,0
SMALL,2014,NG_D,A_95,H_RUNNERUP,TIE,,,0
SMALL,2014,NG_D,A_95,H_NARROWEST,TIE,,,0
SMALL,2014,NG_D,A_95,H_ANY,TIE,,,0
SMALL,2014,NG_D,A_99,H_RUNNERUP,TIE,,,0
SMALL,2014,NG_D,A_99,H_NARROWEST,TIE,,,0
SMALL,2014,NG_D,A_99,H_ANY,TIE,,,0
SMALL,2014,ALL4,A_NONE,H_RUNNERUP,TIE,,1.0252551094423519,4
SMALL,2014,ALL4,A_NONE,H_NARROWEST,W,N,175.5456734625942,4
SMALL,2014,ALL4,A_NONE,H_ANY,W,N,,4
SMALL,2014,ALL4,A_POS,H_RUNNERUP,TIE,,1.0252551094423519,4
SMALL,2014,ALL4,A_POS,H_NARROWEST,W,N,175.5456734625942,4
SMALL,2014,ALL4,A_POS,H_ANY,W,N,,4
SMALL,2014,ALL4,A_MED,H_RUNNERUP,TIE,,1.0252551094423519,3
SMALL,2014,ALL4,A_MED,H_NARROWEST,W,N,175.5456734625942,3
SMALL,2014,ALL4,A_MED,H_ANY,W,N,,3
SMALL,2014,ALL4,A_90,H_RUNNERUP,TIE,,,0
SMALL,2014,ALL4,A_90,H_NARROWEST,TIE,,,0
SMALL,2014,ALL4,A_90,H_ANY,TIE,,,0
SMALL,2014,ALL4,A_95,H_RUNNERUP,TIE,,,0
SMALL,2014,ALL4,A_95,H_NARROWEST,TIE,,,0
SMALL,2014,ALL4,A_95,H_ANY,TIE,,,0
SMALL,2014,ALL4,A_99,H_RUNNERUP,TIE,,,0
SMALL,2014,ALL4,A_99,H_NARROWEST,TIE,,,0
SMALL,2014,ALL4,A_99,H_ANY,TIE,,,0
SMALL,2014,ALL4_D,A_NONE,H_RUNNERUP,TIE,,1.0252551094423519,5
SMALL,2014,ALL4_D,A_NONE,H_NARROWEST,W,N,inf,5
SMALL,2014,ALL4_D,A_NONE,H_ANY,W,N,,5
SMALL,2014,ALL4_D,A_POS,H_RUNNERUP,TIE,,1.0252551094423519,4
SMALL,2014,ALL4_D,A_POS,H_NARROWEST,W,N,175.5456734625942,4
SMALL,2014,ALL4_D,A_POS,H_ANY,W,N,,4
SMALL,2014,ALL4_D,A_MED,H_RUNNERUP,TIE,,1.0252551094423519,3
SMALL,2014,ALL4_D,A_MED,H_NARROWEST,W,N,175.5456734625942,3
SMALL,2014,ALL4_D,A_MED,H_ANY,W,N,,3
SMALL,2014,ALL4_D,A_90,H_RUNNERUP,TIE,,,0
SMALL,2014,ALL4_D,A_90,H_NARROWEST,TIE,,,0
SMALL,2014,ALL4_D,A_90,H_ANY,TIE,,,0
SMALL,2014,ALL4_D,A_95,H_RUNNERUP,TIE,,,0
SMALL,2014,ALL4_D,A_95,H_NARROWEST,TIE,,,0
SMALL,2014,ALL4_D,A_95,H_ANY,TIE,,,0
SMALL,2014,ALL4_D,A_99,H_RUNNERUP,TIE,,,0
SMALL,2014,ALL4_D,A_99,H_NARROWEST,TIE,,,0
SMALL,2014,ALL4_D,A_99,H_ANY,TIE,,,0
SMALL,2015,NG,A_NONE,H_RUNNERUP,TIE,,1.6125253196471103,3
SMALL,2015,NG,A_NONE,H_NARROWEST,TIE,,14.792757142948599,3
SMALL,2015,NG,A_NONE,H_ANY,TIE,,,3
SMALL,2015,NG,A_POS,H_RUNNERUP,TIE,,1.6125253196471103,3
SMALL,2015,NG,A_POS,H_NARROWEST,TIE,,14.792757142948599,3
SMALL,2015,NG,A_POS,H_ANY,TIE,,,3
SMALL,2015,NG,A_MED,H_RUNNERUP,TIE,,,1
SMALL,2015,NG,A_MED,H_NARROWEST,TIE,,,1
SMALL,2015,NG,A_MED,H_ANY,TIE,,,1
SMALL,2015,NG,A_90,H_RUNNERUP,TIE,,,0
SMALL,2015,NG,A_90,H_NARROWEST,TIE,,,0
SMALL,2015,NG,A_90,H_ANY,TIE,,,0
SMALL,2015,NG,A_95,H_RUNNERUP,TIE,,,0
SMALL,2015,NG,A_95,H_NARROWEST,TIE,,,0
SMALL,2015,NG,A_95,H_ANY,TIE,,,0
SMALL,2015,NG,A_99,H_RUNNERUP,TIE,,,0
SMALL,2015,NG,A_99,H_NARROWEST,TIE,,,0
SMALL,2015,NG,A_99,H_ANY,TIE,,,0
SMALL,2015,NG_D,A_NONE,H_RUNNERUP,TIE,,1.6125253196471103,4
SMALL,2015,NG_D,A_NONE,H_NARROWEST,W,N,inf,4
SMALL,2015,NG_D,A_NONE,H_ANY,W,N,,4
SMALL,2015,NG_D,A_POS,H_RUNNERUP,TIE,,1.6125253196471103,3
SMALL,2015,NG_D,A_POS,H_NARROWEST,TIE,,14.792757142948599,3
SMALL,2015,NG_D,A_POS,H_ANY,TIE,,,3
SMALL,2015,NG_D,A_MED,H_RUNNERUP,TIE,,,1
SMALL,2015,NG_D,A_MED,H_NARROWEST,TIE,,,1
SMALL,2015,NG_D,A_MED,H_ANY,TIE,,,1
SMALL,2015,NG_D,A_90,H_RUNNERUP,TIE,,,0
SMALL,2015,NG_D,A_90,H_NARROWEST,TIE,,,0
SMALL,2015,NG_D,A_90,H_ANY,TIE,,,0
SMALL,2015,NG_D,A_95,H_RUNNERUP,TIE,,,0
SMALL,2015,NG_D,A_95,H_NARROWEST,TIE,,,0
SMALL,2015,NG_D,A_95,H_ANY,TIE,,,0
SMALL,2015,NG_D,A_99,H_RUNNERUP,TIE,,,0
SMALL,2015,NG_D,A_99,H_NARROWEST,TIE,,,0
SMALL,2015,NG_D,A_99,H_ANY,TIE,,,0
SMALL,2015,ALL4,A_NONE,H_RUNNERUP,TIE,,1.6125253196471103,4
SMALL,2015,ALL4,A_NONE,H_NARROWEST,W,N,128.83063209845164,4
SMALL,2015,ALL4,A_NONE,H_ANY,W,N,,4
SMALL,2015,ALL4,A_POS,H_RUNNERUP,TIE,,1.6125253196471103,4
SMALL,2015,ALL4,A_POS,H_NARROWEST,W,N,128.83063209845164,4
SMALL,2015,ALL4,A_POS,H_ANY,W,N,,4
SMALL,2015,ALL4,A_MED,H_RUNNERUP,W,N,128.83063209845164,2
SMALL,2015,ALL4,A_MED,H_NARROWEST,W,N,128.83063209845164,2
SMALL,2015,ALL4,A_MED,H_ANY,W,N,,2
SMALL,2015,ALL4,A_90,H_RUNNERUP,TIE,,,0
SMALL,2015,ALL4,A_90,H_NARROWEST,TIE,,,0
SMALL,2015,ALL4,A_90,H_ANY,TIE,,,0
SMALL,2015,ALL4,A_95,H_RUNNERUP,TIE,,,0
SMALL,2015,ALL4,A_95,H_NARROWEST,TIE,,,0
SMALL,2015,ALL4,A_95,H_ANY,TIE,,,0
SMALL,2015,ALL4,A_99,H_RUNNERUP,TIE,,,0
SMALL,2015,ALL4,A_99,H_NARROWEST,TIE,,,0
SMALL,2015,ALL4,A_99,H_ANY,TIE,,,0
SMALL,2015,ALL4_D,A_NONE,H_RUNNERUP,TIE,,1.6125253196471103,5
SMALL,2015,ALL4_D,A_NONE,H_NARROWEST,W,N,inf,5
SMALL,2015,ALL4_D,A_NONE,H_ANY,W,N,,5
SMALL,2015,ALL4_D,A_POS,H_RUNNERUP,TIE,,1.6125253196471103,4
SMALL,2015,ALL4_D,A_POS,H_NARROWEST,W,N,128.83063209845164,4
SMALL,2015,ALL4_D,A_POS,H_ANY,W,N,,4
SMALL,2015,ALL4_D,A_MED,H_RUNNERUP,W,N,128.83063209845164,2
SMALL,2015,ALL4_D,A_MED,H_NARROWEST,W,N,128.83063209845164,2
SMALL,2015,ALL4_D,A_MED,H_ANY,W,N,,2
SMALL,2015,ALL4_D,A_90,H_RUNNERUP,TIE,,,0
SMALL,2015,ALL4_D,A_90,H_NARROWEST,TIE,,,0
SMALL,2015,ALL4_D,A_90,H_ANY,TIE,,,0
SMALL,2015,ALL4_D,A_95,H_RUNNERUP,TIE,,,0
SMALL,2015,ALL4_D,A_95,H_NARROWEST,TIE,,,0
SMALL,2015,ALL4_D,A_95,H_ANY,TIE,,,0
SMALL,2015,ALL4_D,A_99,H_RUNNERUP,TIE,,,0
SMALL,2015,ALL4_D,A_99,H_NARROWEST,TIE,,,0
SMALL,2015,ALL4_D,A_99,H_ANY,TIE,,,0
SMALL,2016,NG,A_NONE,H_RUNNERUP,TIE,,1.5083932273603542,3
SMALL,2016,NG,A_NONE,H_NARROWEST,TIE,,3.061010270291616,3
SMALL,2016,NG,A_NONE,H_ANY,TIE,,,3
SMALL,2016,NG,A_POS,H_RUNNERUP,TIE,,1.5083932273603542,3
SMALL,2016,NG,A_POS,H_NARROWEST,TIE,,3.061010270291616,3
SMALL,2016,NG,A_POS,H_ANY,TIE,,,3
SMALL,2016,NG,A_MED,H_RUNNERUP,TIE,,,1
SMALL,2016,NG,A_MED,H_NARROWEST,TIE,,,1
SMALL,2016,NG,A_MED,H_ANY,TIE,,,1
SMALL,2016,NG,A_90,H_RUNNERUP,TIE,,,0
SMALL,2016,NG,A_90,H_NARROWEST,TIE,,,0
SMALL,2016,NG,A_90,H_ANY,TIE,,,0
SMALL,2016,NG,A_95,H_RUNNERUP,TIE,,,0
SMALL,2016,NG,A_95,H_NARROWEST,TIE,,,0
SMALL,2016,NG,A_95,H_ANY,TIE,,,0
SMALL,2016,NG,A_99,H_RUNNERUP,TIE,,,0
SMALL,2016,NG,A_99,H_NARROWEST,TIE,,,0
SMALL,2016,NG,A_99,H_ANY,TIE,,,0
SMALL,2016,NG_D,A_NONE,H_RUNNERUP,TIE,,1.5083932273603542,4
SMALL,2016,NG_D,A_NONE,H_NARROWEST,W,N,inf,4
SMALL,2016,NG_D,A_NONE,H_ANY,W,N,,4
SMALL,2016,NG_D,A_POS,H_RUNNERUP,TIE,,1.5083932273603542,3
SMALL,2016,NG_D,A_POS,H_NARROWEST,TIE,,3.061010270291616,3
SMALL,2016,NG_D,A_POS,H_ANY,TIE,,,3
SMALL,2016,NG_D,A_MED,H_RUNNERUP,TIE,,,1
SMALL,2016,NG_D,A_MED,H_NARROWEST,TIE,,,1
SMALL,2016,NG_D,A_MED,H_ANY,TIE,,,1
SMALL,2016,NG_D,A_90,H_RUNNERUP,TIE,,,0
SMALL,2016,NG_D,A_90,H_NARROWEST,TIE,,,0
SMALL,2016,NG_D,A_90,H_ANY,TIE,,,0
SMALL,2016,NG_D,A_95,H_RUNNERUP,TIE,,,0
SMALL,2016,NG_D,A_95,H_NARROWEST,TIE,,,0
SMALL,2016,NG_D,A_95,H_ANY,TIE,,,0
SMALL,2016,NG_D,A_99,H_RUNNERUP,TIE,,,0
SMALL,2016,NG_D,A_99,H_NARROWEST,TIE,,,0
SMALL,2016,NG_D,A_99,H_ANY,TIE,,,0
SMALL,2016,ALL4,A_NONE,H_RUNNERUP,TIE,,1.5083932273603542,4
SMALL,2016,ALL4,A_NONE,H_NARROWEST,W,N,71.42995950935713,4
SMALL,2016,ALL4,A_NONE,H_ANY,W,N,,4
SMALL,2016,ALL4,A_POS,H_RUNNERUP,TIE,,1.5083932273603542,4
SMALL,2016,ALL4,A_POS,H_NARROWEST,W,N,71.42995950935713,4
SMALL,2016,ALL4,A_POS,H_ANY,W,N,,4
SMALL,2016,ALL4,A_MED,H_RUNNERUP,W,N,71.42995950935713,2
SMALL,2016,ALL4,A_MED,H_NARROWEST,W,N,71.42995950935713,2
SMALL,2016,ALL4,A_MED,H_ANY,W,N,,2
SMALL,2016,ALL4,A_90,H_RUNNERUP,TIE,,,1
SMALL,2016,ALL4,A_90,H_NARROWEST,TIE,,,1
SMALL,2016,ALL4,A_90,H_ANY,TIE,,,1
SMALL,2016,ALL4,A_95,H_RUNNERUP,TIE,,,0
SMALL,2016,ALL4,A_95,H_NARROWEST,TIE,,,0
SMALL,2016,ALL4,A_95,H_ANY,TIE,,,0
SMALL,2016,ALL4,A_99,H_RUNNERUP,TIE,,,0
SMALL,2016,ALL4,A_99,H_NARROWEST,TIE,,,0
SMALL,2016,ALL4,A_99,H_ANY,TIE,,,0
SMALL,2016,ALL4_D,A_NONE,H_RUNNERUP,TIE,,1.5083932273603542,5
SMALL,2016,ALL4_D,A_NONE,H_NARROWEST,W,N,inf,5
SMALL,2016,ALL4_D,A_NONE,H_ANY,W,N,,5
SMALL,2016,ALL4_D,A_POS,H_RUNNERUP,TIE,,1.5083932273603542,4
SMALL,2016,ALL4_D,A_POS,H_NARROWEST,W,N,71.42995950935713,4
SMALL,2016,ALL4_D,A_POS,H_ANY,W,N,,4
SMALL,2016,ALL4_D,A_MED,H_RUNNERUP,W,N,71.42995950935713,2
SMALL,2016,ALL4_D,A_MED,H_NARROWEST,W,N,71.42995950935713,2
SMALL,2016,ALL4_D,A_MED,H_ANY,W,N,,2
SMALL,2016,ALL4_D,A_90,H_RUNNERUP,TIE,,,1
SMALL,2016,ALL4_D,A_90,H_NARROWEST,TIE,,,1
SMALL,2016,ALL4_D,A_90,H_ANY,TIE,,,1
SMALL,2016,ALL4_D,A_95,H_RUNNERUP,TIE,,,0
SMALL,2016,ALL4_D,A_95,H_NARROWEST,TIE,,,0
SMALL,2016,ALL4_D,A_95,H_ANY,TIE,,,0
SMALL,2016,ALL4_D,A_99,H_RUNNERUP,TIE,,,0
SMALL,2016,ALL4_D,A_99,H_NARROWEST,TIE,,,0
SMALL,2016,ALL4_D,A_99,H_ANY,TIE,,,0
SMALL,2017,NG,A_NONE,H_RUNNERUP,TIE,,1.8193998574523047,3
SMALL,2017,NG,A_NONE,H_NARROWEST,TIE,,3.4206285974583275,3
SMALL,2017,NG,A_NONE,H_ANY,TIE,,,3
SMALL,2017,NG,A_POS,H_RUNNERUP,TIE,,1.8193998574523047,3
SMALL,2017,NG,A_POS,H_NARROWEST,TIE,,3.4206285974583275,3
SMALL,2017,NG,A_POS,H_ANY,TIE,,,3
SMALL,2017,NG,A_MED,H_RUNNERUP,TIE,,,1
SMALL,2017,NG,A_MED,H_NARROWEST,TIE,,,1
SMALL,2017,NG,A_MED,H_ANY,TIE,,,1
SMALL,2017,NG,A_90,H_RUNNERUP,TIE,,,0
SMALL,2017,NG,A_90,H_NARROWEST,TIE,,,0
SMALL,2017,NG,A_90,H_ANY,TIE,,,0
SMALL,2017,NG,A_95,H_RUNNERUP,TIE,,,0
SMALL,2017,NG,A_95,H_NARROWEST,TIE,,,0
SMALL,2017,NG,A_95,H_ANY,TIE,,,0
SMALL,2017,NG,A_99,H_RUNNERUP,TIE,,,0
SMALL,2017,NG,A_99,H_NARROWEST,TIE,,,0
SMALL,2017,NG,A_99,H_ANY,TIE,,,0
SMALL,2017,NG_D,A_NONE,H_RUNNERUP,TIE,,1.8193998574523047,4
SMALL,2017,NG_D,A_NONE,H_NARROWEST,W,H,inf,4
SMALL,2017,NG_D,A_NONE,H_ANY,W,H,,4
SMALL,2017,NG_D,A_POS,H_RUNNERUP,TIE,,1.8193998574523047,3
SMALL,2017,NG_D,A_POS,H_NARROWEST,TIE,,3.4206285974583275,3
SMALL,2017,NG_D,A_POS,H_ANY,TIE,,,3
SMALL,2017,NG_D,A_MED,H_RUNNERUP,TIE,,,1
SMALL,2017,NG_D,A_MED,H_NARROWEST,TIE,,,1
SMALL,2017,NG_D,A_MED,H_ANY,TIE,,,1
SMALL,2017,NG_D,A_90,H_RUNNERUP,TIE,,,0
SMALL,2017,NG_D,A_90,H_NARROWEST,TIE,,,0
SMALL,2017,NG_D,A_90,H_ANY,TIE,,,0
SMALL,2017,NG_D,A_95,H_RUNNERUP,TIE,,,0
SMALL,2017,NG_D,A_95,H_NARROWEST,TIE,,,0
SMALL,2017,NG_D,A_95,H_ANY,TIE,,,0
SMALL,2017,NG_D,A_99,H_RUNNERUP,TIE,,,0
SMALL,2017,NG_D,A_99,H_NARROWEST,TIE,,,0
SMALL,2017,NG_D,A_99,H_ANY,TIE,,,0
SMALL,2017,ALL4,A_NONE,H_RUNNERUP,TIE,,1.8193998574523047,4
SMALL,2017,ALL4,A_NONE,H_NARROWEST,W,H,240.73196090673014,4
SMALL,2017,ALL4,A_NONE,H_ANY,W,H,,4
SMALL,2017,ALL4,A_POS,H_RUNNERUP,TIE,,1.8193998574523047,4
SMALL,2017,ALL4,A_POS,H_NARROWEST,W,H,240.73196090673014,4
SMALL,2017,ALL4,A_POS,H_ANY,W,H,,4
SMALL,2017,ALL4,A_MED,H_RUNNERUP,W,H,240.73196090673014,2
SMALL,2017,ALL4,A_MED,H_NARROWEST,W,H,240.73196090673014,2
SMALL,2017,ALL4,A_MED,H_ANY,W,H,,2
SMALL,2017,ALL4,A_90,H_RUNNERUP,TIE,,,0
SMALL,2017,ALL4,A_90,H_NARROWEST,TIE,,,0
SMALL,2017,ALL4,A_90,H_ANY,TIE,,,0
SMALL,2017,ALL4,A_95,H_RUNNERUP,TIE,,,0
SMALL,2017,ALL4,A_95,H_NARROWEST,TIE,,,0
SMALL,2017,ALL4,A_95,H_ANY,TIE,,,0
SMALL,2017,ALL4,A_99,H_RUNNERUP,TIE,,,0
SMALL,2017,ALL4,A_99,H_NARROWEST,TIE,,,0
SMALL,2017,ALL4,A_99,H_ANY,TIE,,,0
SMALL,2017,ALL4_D,A_NONE,H_RUNNERUP,TIE,,1.8193998574523047,5
SMALL,2017,ALL4_D,A_NONE,H_NARROWEST,W,H,inf,5
SMALL,2017,ALL4_D,A_NONE,H_ANY,W,H,,5
SMALL,2017,ALL4_D,A_POS,H_RUNNERUP,TIE,,1.8193998574523047,4
SMALL,2017,ALL4_D,A_POS,H_NARROWEST,W,H,240.73196090673014,4
SMALL,2017,ALL4_D,A_POS,H_ANY,W,H,,4
SMALL,2017,ALL4_D,A_MED,H_RUNNERUP,W,H,240.73196090673014,2
SMALL,2017,ALL4_D,A_MED,H_NARROWEST,W,H,240.73196090673014,2
SMALL,2017,ALL4_D,A_MED,H_ANY,W,H,,2
SMALL,2017,ALL4_D,A_90,H_RUNNERUP,TIE,,,0
SMALL,2017,ALL4_D,A_90,H_NARROWEST,TIE,,,0
SMALL,2017,ALL4_D,A_90,H_ANY,TIE,,,0
SMALL,2017,ALL4_D,A_95,H_RUNNERUP,TIE,,,0
SMALL,2017,ALL4_D,A_95,H_NARROWEST,TIE,,,0
SMALL,2017,ALL4_D,A_95,H_ANY,TIE,,,0
SMALL,2017,ALL4_D,A_99,H_RUNNERUP,TIE,,,0
SMALL,2017,ALL4_D,A_99,H_NARROWEST,TIE,,,0
SMALL,2017,ALL4_D,A_99,H_ANY,TIE,,,0
SMALL,2018,NG,A_NONE,H_RUNNERUP,TIE,,1.0904092896676651,3
SMALL,2018,NG,A_NONE,H_NARROWEST,TIE,,4.047050670854211,3
SMALL,2018,NG,A_NONE,H_ANY,TIE,,,3
SMALL,2018,NG,A_POS,H_RUNNERUP,TIE,,1.0904092896676651,3
SMALL,2018,NG,A_POS,H_NARROWEST,TIE,,4.047050670854211,3
SMALL,2018,NG,A_POS,H_ANY,TIE,,,3
SMALL,2018,NG,A_MED,H_RUNNERUP,TIE,,,1
SMALL,2018,NG,A_MED,H_NARROWEST,TIE,,,1
SMALL,2018,NG,A_MED,H_ANY,TIE,,,1
SMALL,2018,NG,A_90,H_RUNNERUP,TIE,,,0
SMALL,2018,NG,A_90,H_NARROWEST,TIE,,,0
SMALL,2018,NG,A_90,H_ANY,TIE,,,0
SMALL,2018,NG,A_95,H_RUNNERUP,TIE,,,0
SMALL,2018,NG,A_95,H_NARROWEST,TIE,,,0
SMALL,2018,NG,A_95,H_ANY,TIE,,,0
SMALL,2018,NG,A_99,H_RUNNERUP,TIE,,,0
SMALL,2018,NG,A_99,H_NARROWEST,TIE,,,0
SMALL,2018,NG,A_99,H_ANY,TIE,,,0
SMALL,2018,NG_D,A_NONE,H_RUNNERUP,TIE,,1.0904092896676651,4
SMALL,2018,NG_D,A_NONE,H_NARROWEST,W,N,inf,4
SMALL,2018,NG_D,A_NONE,H_ANY,W,N,,4
SMALL,2018,NG_D,A_POS,H_RUNNERUP,TIE,,1.0904092896676651,3
SMALL,2018,NG_D,A_POS,H_NARROWEST,TIE,,4.047050670854211,3
SMALL,2018,NG_D,A_POS,H_ANY,TIE,,,3
SMALL,2018,NG_D,A_MED,H_RUNNERUP,TIE,,,1
SMALL,2018,NG_D,A_MED,H_NARROWEST,TIE,,,1
SMALL,2018,NG_D,A_MED,H_ANY,TIE,,,1
SMALL,2018,NG_D,A_90,H_RUNNERUP,TIE,,,0
SMALL,2018,NG_D,A_90,H_NARROWEST,TIE,,,0
SMALL,2018,NG_D,A_90,H_ANY,TIE,,,0
SMALL,2018,NG_D,A_95,H_RUNNERUP,TIE,,,0
SMALL,2018,NG_D,A_95,H_NARROWEST,TIE,,,0
SMALL,2018,NG_D,A_95,H_ANY,TIE,,,0
SMALL,2018,NG_D,A_99,H_RUNNERUP,TIE,,,0
SMALL,2018,NG_D,A_99,H_NARROWEST,TIE,,,0
SMALL,2018,NG_D,A_99,H_ANY,TIE,,,0
SMALL,2018,ALL4,A_NONE,H_RUNNERUP,TIE,,1.0904092896676651,4
SMALL,2018,ALL4,A_NONE,H_NARROWEST,W,N,167.5861149528611,4
SMALL,2018,ALL4,A_NONE,H_ANY,W,N,,4
SMALL,2018,ALL4,A_POS,H_RUNNERUP,TIE,,1.0904092896676651,4
SMALL,2018,ALL4,A_POS,H_NARROWEST,W,N,167.5861149528611,4
SMALL,2018,ALL4,A_POS,H_ANY,W,N,,4
SMALL,2018,ALL4,A_MED,H_RUNNERUP,W,N,167.5861149528611,2
SMALL,2018,ALL4,A_MED,H_NARROWEST,W,N,167.5861149528611,2
SMALL,2018,ALL4,A_MED,H_ANY,W,N,,2
SMALL,2018,ALL4,A_90,H_RUNNERUP,TIE,,,0
SMALL,2018,ALL4,A_90,H_NARROWEST,TIE,,,0
SMALL,2018,ALL4,A_90,H_ANY,TIE,,,0
SMALL,2018,ALL4,A_95,H_RUNNERUP,TIE,,,0
SMALL,2018,ALL4,A_95,H_NARROWEST,TIE,,,0
SMALL,2018,ALL4,A_95,H_ANY,TIE,,,0
SMALL,2018,ALL4,A_99,H_RUNNERUP,TIE,,,0
SMALL,2018,ALL4,A_99,H_NARROWEST,TIE,,,0
SMALL,2018,ALL4,A_99,H_ANY,TIE,,,0
SMALL,2018,ALL4_D,A_NONE,H_RUNNERUP,TIE,,1.0904092896676651,5
SMALL,2018,ALL4_D,A_NONE,H_NARROWEST,W,N,inf,5
SMALL,2018,ALL4_D,A_NONE,H_ANY,W,N,,5
SMALL,2018,ALL4_D,A_POS,H_RUNNERUP,TIE,,1.0904092896676651,4
SMALL,2018,ALL4_D,A_POS,H_NARROWEST,W,N,167.5861149528611,4
SMALL,2018,ALL4_D,A_POS,H_ANY,W,N,,4
SMALL,2018,ALL4_D,A_MED,H_RUNNERUP,W,N,167.5861149528611,2
SMALL,2018,ALL4_D,A_MED,H_NARROWEST,W,N,167.5861149528611,2
SMALL,2018,ALL4_D,A_MED,H_ANY,W,N,,2
SMALL,2018,ALL4_D,A_90,H_RUNNERUP,TIE,,,0
SMALL,2018,ALL4_D,A_90,H_NARROWEST,TIE,,,0
SMALL,2018,ALL4_D,A_90,H_ANY,TIE,,,0
SMALL,2018,ALL4_D,A_95,H_RUNNERUP,TIE,,,0
SMALL,2018,ALL4_D,A_95,H_NARROWEST,TIE,,,0
SMALL,2018,ALL4_D,A_95,H_ANY,TIE,,,0
SMALL,2018,ALL4_D,A_99,H_RUNNERUP,TIE,,,0
SMALL,2018,ALL4_D,A_99,H_NARROWEST,TIE,,,0
SMALL,2018,ALL4_D,A_99,H_ANY,TIE,,,0
SMALL,2019,NG,A_NONE,H_RUNNERUP,TIE,,1.0417369822557205,3
SMALL,2019,NG,A_NONE,H_NARROWEST,TIE,,1.5384585644795292,3
SMALL,2019,NG,A_NONE,H_ANY,TIE,,,3
SMALL,2019,NG,A_POS,H_RUNNERUP,TIE,,1.0417369822557205,3
SMALL,2019,NG,A_POS,H_NARROWEST,TIE,,1.5384585644795292,3
SMALL,2019,NG,A_POS,H_ANY,TIE,,,3
SMALL,2019,NG,A_MED,H_RUNNERUP,TIE,,1.0417369822557205,2
SMALL,2019,NG,A_MED,H_NARROWEST,TIE,,1.0417369822557205,2
SMALL,2019,NG,A_MED,H_ANY,TIE,,,2
SMALL,2019,NG,A_90,H_RUNNERUP,TIE,,,0
SMALL,2019,NG,A_90,H_NARROWEST,TIE,,,0
