panel,N,H,cap,mean_nsel,max_nsel,zero_nsel_share,turnover,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,L_H1,L_H2,L_OOS,L_DD,L_CAGR,A_H1,A_H2,A_DD,O_S,O_DD,O_CAGR,pass4b,pass4a,pass4b_oos,pass4b_full_and_oos,EDGE_pp,EDGE_sym_pp,EDGE_pp_cash,EDGE_IS_pp,book_pct_of_null,drier_share
U56,3,42,INF,2.8403275332650972,3,0.05322415557830092,6.084725787465288,0.25218334042999757,1.1237020048539084,-0.2687403145847168,1.2119814745284707,1.0605177060210995,0.24614195591786636,1.1937949453401,-0.2687403145847168,0.25717662483292236,1.081099246557068,-0.26728766445112306,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,15.783535084470435,15.783535084488065,15.77861169270851,14.58677135620665,1.0,0.2
U56,3,52,INF,2.8403275332650972,3,0.05322415557830092,5.601692417288403,0.19473150198150857,0.9054181004576956,-0.2824940743794757,1.1280001743387653,0.7388353533054487,0.22410209480767418,1.117096603133478,-0.2824940743794757,0.17109236630985425,0.7705988360481165,-0.25679502132516496,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,9.510545969493588,9.510545969773254,9.495154645772363,11.10544430669005,1.0,0.275
U56,3,63,INF,2.8403275332650972,3,0.05322415557830092,5.116386271403906,0.2301251698900335,1.0441906861860732,-0.2892794477001237,1.2536313101493293,0.8905573047135711,0.24694570606370903,1.2256360094975123,-0.2892794477001237,0.216454227792368,0.9322634519991538,-0.2513657893951613,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,11.063995106093582,9.4441245008402,11.065816807820495,12.531974901787258,1.0,0.625
U56,3,76,INF,2.8403275332650972,3,0.05322415557830092,4.321313336956173,0.23525164774718887,1.0333538758332084,-0.3169907982871977,1.186305353251124,0.9334945382719427,0.24572673596840922,1.2234950466928955,-0.29072287900857696,0.22669802120957772,0.9280608480912964,-0.31699079828719734,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,11.981767188583692,10.109871462259811,11.980575154078076,12.791110288082763,1.0,0.675
U56,3,90,INF,2.8403275332650972,3,0.05322415557830092,3.642710216152804,0.22256285488398975,0.9883132426347877,-0.3550127087558296,0.9539086670168225,1.0225073976126036,0.19639895601913437,0.9515694172062842,-0.3550127087558296,0.2445211403135399,1.0184917910648128,-0.2513657893951615,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,10.171428069107602,7.710284042988247,10.171428069107602,8.1978229470825,1.0,0.925
U56,3,126,INF,2.8403275332650972,3,0.05322415557830092,3.2973290229522045,0.20594133571438866,0.9696197286229307,-0.36610462167645896,1.2114812638828556,0.7753305975788842,0.24529853710688299,1.186142368650167,-0.36610462167645896,0.17448981534216723,0.8156764191185871,-0.2764815515626209,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,8.38020055455605,5.837108356857257,8.38020055455605,11.982510749804764,1.0,0.875
U56,4,21,INF,3.7860798362333674,4,0.05322415557830092,8.614987654093465,0.17824856902042718,0.9108807782920285,-0.2537161679573052,1.1094694719630394,0.7589855264133695,0.20065793218239625,1.0968141984964759,-0.19069794193441614,0.16012243119752334,0.7895644759573535,-0.2537161679573059,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,8.194659807511496,8.194659808057803,8.163493918436139,9.756060729311644,1.0,0.325
U56,4,42,INF,3.787103377686796,4,0.05322415557830092,5.704615509643491,0.2300314018240759,1.120003213983104,-0.247295833472576,1.1691423297714172,1.0972963167676333,0.203870385987301,1.1301134558990877,-0.23778818302408455,0.2519845645859127,1.1238599204490864,-0.24729583347257622,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,12.22925683858489,11.900963154490373,12.224658140331613,9.287520075170209,1.0,0.35
U56,4,52,INF,3.787103377686796,4,0.05322415557830092,5.3985972484425195,0.19024224294757164,0.9585367035943079,-0.2550584732016994,1.225869570871823,0.7654460803197932,0.2164575812687346,1.19415571883396,-0.2550584732016994,0.16909447263386856,0.8136892986165155,-0.24179482421464915,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,8.126958112699977,7.812491671178212,8.123823872490377,9.426435333701356,1.0,0.4
U56,4,63,INF,3.787103377686796,4,0.05322415557830092,4.859245419879837,0.21811525337640347,1.0772311687757337,-0.25259663081088735,1.3274364692930924,0.8986069220937999,0.23913220042150973,1.3010947955907084,-0.2250124057435191,0.20108848715859629,0.94016850654138,-0.2525966308108871,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,12.10233191819896,11.618595262344844,12.096433984337585,12.919135648684755,1.0,0.4
U56,4,76,INF,3.787103377686796,4,0.05322415557830092,4.239750957542416,0.2180548828241975,1.0509659017636375,-0.30669479109656683,1.2618913913762546,0.9158416910267733,0.23338079985411286,1.2848303745154737,-0.22544184922634958,0.20558645438805345,0.9215565945758926,-0.30669479109656683,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,10.086312089132932,7.55943737032857,10.086312089132932,10.588773382291606,1.0,0.75
U56,4,90,INF,3.787103377686796,4,0.05322415557830092,3.6759099417204544,0.20277598895795768,0.9857577437002957,-0.3016942518140979,0.9986610386605486,0.9818145305093052,0.1895273189929545,1.0069431290731263,-0.3016942518140979,0.213788629378451,0.9762165280403513,-0.2525966308108871,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,8.140569951035094,6.1625242824737025,8.140569951035094,7.661187240103295,1.0,0.8
U56,4,126,INF,3.787103377686796,4,0.05322415557830092,3.325783047499567,0.18002461798900016,0.941639172430038,-0.3073874854647408,1.149840080015927,0.7836869365666236,0.20093167108607068,1.1133252929170205,-0.3073874854647408,0.16309392103896392,0.8257264237369243,-0.25346360781655997,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,6.210494667810962,3.595173116202355,6.19848735691837,7.598574504014966,1.0,0.75
U56,5,21,INF,4.731832139201638,5,0.05322415557830092,8.050801141160372,0.16526378251575946,0.9130725491230905,-0.25448282774434805,1.1044320738995652,0.7704124888821413,0.17794407689814018,1.0681189205787942,-0.17242674171582928,0.15493188538926694,0.8147585666640084,-0.2544828277443477,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,5.930208347490429,5.421350337608533,5.92250061828511,7.521938560722963,0.975,0.525
U56,5,42,INF,4.733879222108495,5,0.05322415557830092,5.62797308181334,0.19914870847511335,1.0424432579893308,-0.2446965289066838,1.1285380915465528,0.992882699162625,0.18308098995354172,1.0905789565540371,-0.21790041965036222,0.2125340190374665,1.0217856783996235,-0.24469652890668414,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,8.982001361991266,8.437697870055693,8.97355701310093,6.489494083909275,1.0,0.35
U56,5,52,INF,4.733879222108495,5,0.05322415557830092,5.1894200911788015,0.18310695776627117,0.9748756630064015,-0.24469652890668403,1.17629582543275,0.8357166632373333,0.18931513391143473,1.1256589321025756,-0.19649288185529712,0.17802269720668784,0.8865794850815636,-0.24469652890668392,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,6.780023139114744,6.612597198471038,6.766976537155001,6.966434135080712,1.0,0.35
U56,5,63,INF,4.733879222108495,5,0.05322415557830092,4.694593870244951,0.18977511597180818,1.0083089004227344,-0.2626459628371727,1.2188907331391385,0.8621484937065437,0.20306466376308507,1.196723402549628,-0.19385430809702886,0.1789496103291821,0.8948042461568647,-0.2626459628371731,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,6.598640601960836,5.7954029421727675,6.593346361474639,8.299690435281748,1.0,0.525
U56,5,76,INF,4.733879222108495,5,0.05322415557830092,4.014821970691542,0.19588031549182183,1.0214290812113809,-0.2845404508737259,1.3013294137882607,0.8441785220008904,0.21638337741046065,1.303592523148025,-0.19181469553957342,0.1792682485903303,0.8680530882689299,-0.28454045087372615,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,7.548188389622446,6.923843187452949,7.548188389622446,9.384737540243348,1.0,0.675
U56,5,90,INF,4.733879222108495,5,0.05322415557830092,3.6691048587889554,0.18423630358916476,0.9538758062722699,-0.2626459628371728,1.0283923461448823,0.8997355384669878,0.186111932230969,1.0410328414405932,-0.23695031636111563,0.1826951143164932,0.8983056393743357,-0.26264596283717334,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,7.044061913177469,6.610156757324592,7.044177776909155,6.946219611610404,1.0,0.65
U56,5,126,INF,4.733879222108495,5,0.05322415557830092,3.1266004238461065,0.17793757695658097,0.9844672527247917,-0.258535970580156,1.1944183705410534,0.8264057018183052,0.18764660078193307,1.1163893761484653,-0.24238284139504873,0.17000779023074863,0.8977370957234518,-0.2585359705801554,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,5.954659045533395,4.917241065331968,5.954659045533395,7.453627198635737,1.0,0.575
U56,8,21,INF,7.560900716479018,8,0.05322415557830092,7.40344716943831,0.15806636605254787,0.9851528786992018,-0.23458387589388707,1.10293478069367,0.9029477867235614,0.1476673915323794,1.0239442165252264,-0.14888925224299399,0.16669408696386356,0.9661116605835949,-0.2345838758938873,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,6.162706039597621,6.016015678918906,6.162614153312463,4.947985969995361,1.0,0.35
U56,8,42,INF,7.570112589559877,8,0.05322415557830092,5.450723914269779,0.17694001828485506,1.0676249214739175,-0.221173549269701,1.0838406005821857,1.068066440856041,0.15049866487883112,1.0282539878005337,-0.1796490036314733,0.19915318673003468,1.1026188843998033,-0.221173549269701,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,7.544937154699016,7.544937154765541,7.516574816532451,4.080466006071526,1.0,0.175
U56,8,52,INF,7.572159672466735,8,0.05322415557830092,4.67466361637832,0.16609119781234094,1.0022413531421872,-0.22298660735835996,1.0902710054331504,0.9512583546667002,0.1440188977277146,0.9993970550740239,-0.17587727168789602,0.1845730441088047,1.014835954366048,-0.2229866073583604,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,6.463297475326013,6.4632974755549855,6.432528059028231,2.4847044477897096,1.0,0.225
U56,8,63,INF,7.569089048106449,8,0.05322415557830092,4.2806738697416895,0.2026274454638164,1.184500928514401,-0.25806004061025567,1.2510298261120991,1.1518471498580123,0.17462201492703544,1.1793779360813703,-0.15843560124368838,0.22617258754037173,1.2006132451923373,-0.25806004061025556,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,8.029465181122319,6.649516887753759,8.029465181122319,6.1225060415252,1.0,0.725
U56,8,76,INF,7.574206755373592,8,0.05322415557830092,3.8251966804560813,0.17377072909105307,1.0375569060404817,-0.26647939735615067,1.2731374370826212,0.8977978004780539,0.17774750159434927,1.2524525211887663,-0.16102671052965967,0.1705084025856265,0.9272591557918478,-0.2664793973561508,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,4.973303263371931,2.8467176035770536,4.97243119602393,6.310487455227676,1.0,0.875
U56,8,90,INF,7.574206755373592,8,0.05322415557830092,3.3946874813001733,0.1704324636762451,0.9911661598975136,-0.25806004061025545,1.1062568859276969,0.9071257668056721,0.1692813368327255,1.0717687054235892,-0.20229656661753725,0.1713805507894801,0.940885025298755,-0.25806004061025545,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,5.152532287871159,3.3241541776758976,5.140417732651914,5.528885128381978,1.0,0.75
U56,8,126,INF,7.562947799385875,8,0.05322415557830092,3.0505909495726162,0.167674755222613,1.0507116386474669,-0.21430271256523992,1.1455056751874058,0.980266609287792,0.15061363588597199,1.0244326679244637,-0.20214979440447944,0.18190354907192652,1.073457924377373,-0.21430271256524025,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,5.295494211719243,5.295494211100593,5.270475855933531,2.6516037158064165,0.975,0.15
U56,10,21,INF,9.424769703172979,10,0.05322415557830092,7.738708378596646,0.16507732287923993,1.0877868410268108,-0.20117910076749834,1.2066914406699139,0.9948097338995746,0.16041621780386817,1.1355294248659724,-0.14001990034523937,0.16892688338552198,1.0573620465711768,-0.20117910076749812,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,7.319233673427739,7.319233672567027,7.282176260310025,6.4840922694734076,1.0,0.05
U56,10,42,INF,9.454452405322415,10,0.05322415557830092,5.479134187456891,0.16248100794872644,1.0327758954982875,-0.20866941484214074,1.1406882214694047,0.9604028362338656,0.14898198116962402,1.059359788457564,-0.16374400538578548,0.17370792836580518,1.0226985063684133,-0.20866941484214063,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,5.573177280522746,5.573177279828945,5.5552613726771565,3.3752132705783477,1.0,0.075
U56,10,52,INF,9.448311156601843,10,0.05322415557830092,4.93635126086533,0.165949672802145,1.0521525846658233,-0.21445885825202493,1.0689512408442978,1.0555089138958484,0.13677521218847422,1.0027801713726072,-0.15006561962488718,0.19051741434480451,1.095397765121651,-0.21445885825202482,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,5.534497389045656,5.469141436314107,5.53348832928533,2.5739263729021133,1.0,0.15
U56,10,63,INF,9.44933469805527,10,0.05322415557830092,4.353261311624922,0.1916912172617915,1.169065355310175,-0.27687075051048815,1.285264673033771,1.0967947899858845,0.16905454169083023,1.1829311448954112,-0.1607601517332783,0.2106468119736482,1.1719490876209764,-0.27687075051048793,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,6.776615328454616,4.192335359170684,6.776615328454616,5.186579451490125,1.0,0.95
U56,10,76,INF,9.45957011258956,10,0.05322415557830092,3.9364758921683882,0.172757471755961,1.07354167183924,-0.2698696598845006,1.223761125030093,0.977498695734974,0.16202054385361908,1.147938775142098,-0.17551863874825158,0.18166702175460658,1.0365637745241991,-0.2698696598845005,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,4.326849098702046,2.2911856311880086,4.326849098702046,3.533630855908265,1.0,0.95
U56,10,90,INF,9.45854657113613,10,0.05322415557830092,3.5878077527402725,0.19543709771478213,1.1410554505290693,-0.2635881707111073,1.2595710335445027,1.0634556693163153,0.18092446458307454,1.1806914189594249,-0.1931873410280106,0.2075128931021888,1.1228135375983463,-0.2635881707111075,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,6.656103079649411,5.3190671345033085,6.656103079649411,5.8766311415862305,1.0,0.925
U56,10,126,INF,9.438075742067554,10,0.05322415557830092,3.0284572273562436,0.1706480647095283,1.1092301119509238,-0.20771054445737924,1.2457978590633876,0.9986903305172743,0.1641262033737012,1.140620911476732,-0.18868986952427957,0.17604215688083014,1.0897021911713625,-0.20771054445737946,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,6.163593595427441,6.055658893096416,6.16941173958836,4.4963718234727335,1.0,0.15
