
========================================================================================================================================================================================================
PANEL u56: 56 tradable names, 2008-01-02 -> 2026-09-04 | eval from 2009-01-13 | IS <= 2016-12-31 | OOS >= 2017-01-01
  SPY CAGR 15.23% Sharpe 0.889 MaxDD -33.72% halves 0.957/0.834 OOS 0.882 | 4b bars: DD cap 20.23%, CAGR floor 10.66%
  regime spy200     armed 0.171 (757 days) | IS 0.177 OOS 0.165
  regime breadth20  armed 0.087 (384 days) | IS 0.031 OOS 0.132
  CHECK(a) run_cond(no instrument) == engine.backtest @0bps: max|diff| = 0.000e+00
  CHECK(a) run_cond(no instrument) == engine.backtest @10bps: max|diff| = 0.000e+00
  CHECK(a) run_cond(no instrument) == engine.backtest @25bps: max|diff| = 0.000e+00

========================================================================================================================================================================================================
PANEL broad: 136 tradable names, 2008-01-02 -> 2026-09-04 | eval from 2009-01-13 | IS <= 2016-12-31 | OOS >= 2017-01-01
  SPY CAGR 15.23% Sharpe 0.889 MaxDD -33.72% halves 0.957/0.834 OOS 0.882 | 4b bars: DD cap 20.23%, CAGR floor 10.66%
  regime spy200     armed 0.171 (757 days) | IS 0.177 OOS 0.165
  regime breadth20  armed 0.081 (359 days) | IS 0.025 OOS 0.127

========================================================================================================================================================================================================
PANEL small: 439 tradable names, 2010-01-04 -> 2026-09-04 | eval from 2011-01-13 | IS <= 2016-12-31 | OOS >= 2017-01-01
  SPY CAGR 14.13% Sharpe 0.862 MaxDD -33.72% halves 0.891/0.858 OOS 0.882 | 4b bars: DD cap 20.23%, CAGR floor 9.89%
  regime spy200     armed 0.153 (603 days) | IS 0.134 OOS 0.165
  regime breadth20  armed 0.123 (484 days) | IS 0.049 OOS 0.169

========================================================================================================================================================================================================
LIVE-BASELINE CONTEXT — idea 246's imported `keep_paths` judges 4a against RULES v1 (the pre-2026-09-06 convention).  RULES v2 has been live since 2026-09-06 and is printed here so no 4a count in this file is read as a claim against the live book:
panel    cost            book   CAGR  Sharpe   MaxDD     H1     H2  OOS_CAGR  OOS_Sharpe
  u56  0.0000        RULES v1 0.0900  0.8954 -0.1359 0.8786 0.9149    0.1044      0.9780
  u56  0.0000 RULES v2 (LIVE) 0.0885  1.2307 -0.1203 1.2511 1.2158    0.0973      1.3096
  u56 10.0000        RULES v1 0.0646  0.6647 -0.1383 0.6421 0.6878    0.0773      0.7471
  u56 10.0000 RULES v2 (LIVE) 0.0866  1.2056 -0.1205 1.2259 1.1909    0.0953      1.2851
  u56 25.0000        RULES v1 0.0276  0.3174 -0.1563 0.2860 0.3460    0.0378      0.3992
  u56 25.0000 RULES v2 (LIVE) 0.0837  1.1681 -0.1209 1.1881 1.1534    0.0924      1.2483
broad  0.0000        RULES v1 0.0956  0.9118 -0.1835 1.0363 0.8070    0.0928      0.8569
broad  0.0000 RULES v2 (LIVE) 0.0825  1.1336 -0.1221 1.2547 1.0144    0.0821      1.1481
broad 10.0000        RULES v1 0.0639  0.6350 -0.2119 0.7562 0.5320    0.0594      0.5763
broad 10.0000 RULES v2 (LIVE) 0.0803  1.1058 -0.1224 1.2291 0.9844    0.0798      1.1185
broad 25.0000        RULES v1 0.0179  0.2195 -0.2672 0.3350 0.1198    0.0111      0.1554
broad 25.0000 RULES v2 (LIVE) 0.0770  1.0640 -0.1228 1.1906 0.9393    0.0764      1.0740
small  0.0000        RULES v1 0.1182  0.8281 -0.2930 0.9329 0.7359    0.1157      0.8010
small  0.0000 RULES v2 (LIVE) 0.0409  0.6113 -0.1433 0.6095 0.6153    0.0414      0.6071
small 10.0000        RULES v1 0.0815  0.6027 -0.3284 0.6894 0.5263    0.0792      0.5807
small 10.0000 RULES v2 (LIVE) 0.0380  0.5710 -0.1470 0.5682 0.5757    0.0384      0.5665
small 25.0000        RULES v1 0.0286  0.2645 -0.4304 0.3240 0.2115    0.0267      0.2501
small 25.0000 RULES v2 (LIVE) 0.0337  0.5106 -0.1527 0.5064 0.5164    0.0339      0.5056

========================================================================================================================================================================================================
GRID: 1107 runs written to 2026-09-08_do-de-grossing-instruments-belong-armed-only-in-crashes-after-all_B.grid.csv (25 arm labels x 3 panels x 3 books x 3 cost rungs)
GROSS MATCH QUALITY: max |achieved - target| mean gross over all 432 matched controls = 8.63e-05 (tolerance 0.0001); mu range 0.8262 - 1.0571

----- FULL GRID (every point) -----
panel  book    cost                        arm            regime  armed_frac  mean_gross  turnover   CAGR  Sharpe   MaxDD     H1      H2  OOS_Sharpe  pass4a  pass4b
  [robust ] breadth20  @ 25.0bps gross  n= 36 | d_ann median  -0.763 pp/yr ( 2/36 positive, sign p 0.0000) | d_Sharpe median -0.0151 (13/36 positive, sign p 0.1325) | d_CAGR median  -0.720 pp/yr ( 4/36 positive) | d_MaxDD median +0.0327
  [robust ] breadth20  @ 25.0bps ddctl  n= 36 | d_ann median  -0.637 pp/yr ( 0/36 positive, sign p 0.0000) | d_Sharpe median -0.0115 (11/36 positive, sign p 0.0288) | d_CAGR median  -0.672 pp/yr ( 2/36 positive) | d_MaxDD median +0.0344

H2 — THE SAME ARMS AGAINST THE UNMATCHED DO-NOTHING CONTROL (the naive comparand)
  spy200     @  0.0bps gross  n= 36 | vs CONTROL   d_ann median  -1.593 ( 0/36 pos), d_Sharpe median +0.0025 (20/36 pos) | mean gross cond 0.6708 vs ctl 0.7495 vs always 0.2812
  spy200     @  0.0bps ddctl  n= 36 | vs CONTROL   d_ann median  -1.175 ( 1/36 pos), d_Sharpe median -0.0030 (14/36 pos) | mean gross cond 0.7134 vs ctl 0.7495 vs always 0.6078
  spy200     @ 10.0bps gross  n= 36 | vs CONTROL   d_ann median  -1.467 ( 4/36 pos), d_Sharpe median -0.0059 (17/36 pos) | mean gross cond 0.6708 vs ctl 0.7495 vs always 0.2812
  spy200     @ 10.0bps ddctl  n= 36 | vs CONTROL   d_ann median  -1.189 ( 2/36 pos), d_Sharpe median -0.0051 (13/36 pos) | mean gross cond 0.7122 vs ctl 0.7495 vs always 0.5902
  spy200     @ 25.0bps gross  n= 36 | vs CONTROL   d_ann median  -1.387 ( 4/36 pos), d_Sharpe median -0.0095 (14/36 pos) | mean gross cond 0.6708 vs ctl 0.7495 vs always 0.2812
  spy200     @ 25.0bps ddctl  n= 36 | vs CONTROL   d_ann median  -1.269 ( 3/36 pos), d_Sharpe median -0.0066 (13/36 pos) | mean gross cond 0.7091 vs ctl 0.7495 vs always 0.5595
  breadth20  @  0.0bps gross  n= 36 | vs CONTROL   d_ann median  -0.874 ( 0/36 pos), d_Sharpe median -0.0047 (17/36 pos) | mean gross cond 0.7039 vs ctl 0.7495 vs always 0.2812
  breadth20  @  0.0bps ddctl  n= 36 | vs CONTROL   d_ann median  -0.674 ( 0/36 pos), d_Sharpe median -0.0051 (12/36 pos) | mean gross cond 0.7257 vs ctl 0.7495 vs always 0.6078
  breadth20  @ 10.0bps gross  n= 36 | vs CONTROL   d_ann median  -0.897 ( 0/36 pos), d_Sharpe median -0.0092 (15/36 pos) | mean gross cond 0.7039 vs ctl 0.7495 vs always 0.2812
  breadth20  @ 10.0bps ddctl  n= 36 | vs CONTROL   d_ann median  -0.641 ( 0/36 pos), d_Sharpe median -0.0059 (13/36 pos) | mean gross cond 0.7253 vs ctl 0.7495 vs always 0.5902
  breadth20  @ 25.0bps gross  n= 36 | vs CONTROL   d_ann median  -0.921 ( 0/36 pos), d_Sharpe median -0.0152 (13/36 pos) | mean gross cond 0.7039 vs ctl 0.7495 vs always 0.2812
  breadth20  @ 25.0bps ddctl  n= 36 | vs CONTROL   d_ann median  -0.639 ( 0/36 pos), d_Sharpe median -0.0114 (11/36 pos) | mean gross cond 0.7238 vs ctl 0.7495 vs always 0.5595

H3 — THE COST BILL, CHARGED EXPLICITLY (switch_mult = (TO_cond/TO_always)/f, never used to normalise any return)
  spy200     gross  | switch_mult median 12.470 (min 7.663 max 58.306, >1 in 27/36) | turnover cond 12.70x vs matched 12.42x vs always  1.81x | explicit cost bill vs matched +0.049 pp/yr | d_ann vs matched @0bps  -0.984 -> @10bps  -0.966
  spy200     ddctl  | switch_mult median  7.492 (min 5.864 max 10.806, >1 in 36/36) | turnover cond 12.89x vs matched 13.14x vs always 10.34x | explicit cost bill vs matched -0.024 pp/yr | d_ann vs matched @0bps  -0.907 -> @10bps  -0.968
  breadth20  gross  | switch_mult median 23.284 (min 10.649 max 88.905, >1 in 27/36) | turnover cond 13.07x vs matched 13.24x vs always  1.81x | explicit cost bill vs matched +0.005 pp/yr | d_ann vs matched @0bps  -0.594 -> @10bps  -0.660
  breadth20  ddctl  | switch_mult median 13.195 (min 9.238 max 19.646, >1 in 36/36) | turnover cond 13.08x vs matched 13.52x vs always 10.34x | explicit cost bill vs matched -0.041 pp/yr | d_ann vs matched @0bps  -0.753 -> @10bps  -0.646

BY (FAMILY, STRENGTH), spy200 @10bps — every grid point, medians over 9 panel x book cells
    arm   fam  strength  n  d_ann_vs_matched  pos  d_shp_vs_matched  pos_shp  d_ann_vs_control  d_ann_vs_always  switch_mult  gross_cond  p4b_cond  p4b_matched
gross00 gross    0.0000  9           -1.2782    2           -0.0591        1           -3.2296           8.9748          NaN      0.6194         1            2
gross25 gross    0.2500  9           -1.1818    2           -0.0129        3           -2.4244           6.7343      24.3589      0.6521         2            1
gross50 gross    0.5000  9           -0.9561    1            0.0114        6           -1.6168           4.4925      12.4701      0.6849         4            0
gross75 gross    0.7500  9           -0.4830    0            0.0139        7           -0.8068           2.2500       8.5045      0.7175         2            0
ddctl04 ddctl    0.0400  9           -0.9864    1            0.0055        5           -1.7304           3.5643       9.1496      0.6918         4            0
ddctl08 ddctl    0.0800  9           -1.1880    1            0.0109        5           -1.6261           2.4557       7.4271      0.7011         4            0
ddctl12 ddctl    0.1200  9           -0.6639    0           -0.0093        3           -1.0752           1.5459       6.7201      0.7256         3            0
ddctl16 ddctl    0.1600  9           -0.9499    0           -0.0095        1           -0.8927           1.2828       6.4596      0.7376         1            0

========================================================================================================================================================================================================
H4 — KEEP PATHS (PROTOCOL rule 4), every one of the 1107 rows evaluated
  CONTROL                    n=  27 | 4a    5 | 4b    0
  ALWAYS-ON                  n= 216 | 4a   71 | 4b   15
  COND spy200                n= 216 | 4a   79 | 4b   59
  COND breadth20             n= 216 | 4a   53 | 4b   33
  MATCHED (spy200 gross)     n= 216 | 4a   43 | 4b    9
  MATCHED (breadth20 gross)  n= 216 | 4a   39 | 4b    0

  spy200 arms passing 4b where their OWN matched-gross control does NOT: 57/216   (4a: 38/216)
panel  book    cost     arm  gross_cond  d_ann_vs_matched  d_shp_vs_matched  oos_shp_cond  oos_shp_matched
  u56 TOP20  0.0000 gross25      0.6493           -1.0953           -0.0102        1.2817           1.2311
  u56 TOP20  0.0000 gross50      0.6819           -1.0416            0.0175        1.2889           1.2312
  u56 TOP20  0.0000 gross75      0.7145           -0.9854            0.0187        1.2692           1.2312
  u56 TOP20  0.0000 ddctl04      0.6846           -1.2138            0.0041        1.2889           1.2312
  u56 TOP20  0.0000 ddctl08      0.6973           -1.2074            0.0004        1.2726           1.2312
  u56 TOP20  0.0000 ddctl12      0.7301           -1.6111           -0.0432        1.1515           1.2312
  u56 TOP20  0.0000 ddctl16      0.7426           -1.1488           -0.0006        1.2272           1.2313
  u56 TOP20 10.0000 gross25      0.6493           -1.1818           -0.0227        1.2071           1.1675
  u56 TOP20 10.0000 gross50      0.6819           -1.0803            0.0083        1.2171           1.1676
  u56 TOP20 10.0000 gross75      0.7145           -0.9761            0.0139        1.2015           1.1677
  u56 TOP20 10.0000 ddctl04      0.6846           -1.2524           -0.0052        1.2171           1.1676
  u56 TOP20 10.0000 ddctl08      0.6968           -1.2268           -0.0074        1.2017           1.1676
  u56 TOP20 10.0000 ddctl12      0.7301           -1.5833           -0.0457        1.0842           1.1677
  u56 TOP20 10.0000 ddctl16      0.7426           -1.1018           -0.0019        1.1618           1.1678
  u56 TOP20 25.0000 gross25      0.6493           -1.3117           -0.0416        1.0948           1.0719
  u56 TOP20 25.0000 gross50      0.6819           -1.1383           -0.0056        1.1092           1.0721
  u56 TOP20 25.0000 gross75      0.7145           -0.9621            0.0068        1.0996           1.0722
  u56 TOP20 25.0000 ddctl04      0.6846           -1.3104           -0.0193        1.1092           1.0721
  u56 TOP20 25.0000 ddctl08      0.6928           -1.1860           -0.0096        1.1259           1.0721
  u56 TOP20 25.0000 ddctl12      0.7289           -1.6943           -0.0624        0.9830           1.0723
  u56 TOP20 25.0000 ddctl16      0.7426           -1.0312           -0.0039        1.0635           1.0723
  u56 EWall  0.0000 gross50      0.6849           -0.8514            0.0940        1.3175           1.1430
  u56 EWall  0.0000 gross75      0.7176           -0.4343            0.0567        1.2355           1.1429
  u56 EWall  0.0000 ddctl04      0.6853           -0.8818            0.0907        1.3115           1.1430
  u56 EWall  0.0000 ddctl08      0.7049           -1.1356            0.0285        1.2554           1.1430
  u56 EWall  0.0000 ddctl12      0.7256           -0.5169            0.0271        1.1696           1.1429
  u56 EWall 10.0000 gross50      0.6849           -0.9561            0.0813        1.2991           1.1358
  u56 EWall 10.0000 gross75      0.7176           -0.4830            0.0513        1.2236           1.1358
  u56 EWall 10.0000 ddctl04      0.6853           -0.9864            0.0780        1.2930           1.1358
  u56 EWall 10.0000 ddctl08      0.7049           -1.1880            0.0222        1.2428           1.1358
  u56 EWall 10.0000 ddctl12      0.7256           -0.5335            0.0250        1.1592           1.1358
  u56 EWall 25.0000 gross50      0.6849           -1.1131            0.0622        1.2714           1.1250
  u56 EWall 25.0000 gross75      0.7176           -0.5559            0.0432        1.2058           1.1250
  u56 EWall 25.0000 ddctl04      0.6849           -1.1131            0.0622        1.2714           1.1250
  u56 EWall 25.0000 ddctl08      0.7049           -1.2667            0.0127        1.2239           1.1250
  u56 EWall 25.0000 ddctl12      0.7256           -0.5584            0.0219        1.1436           1.1250
broad TOP20  0.0000 gross00      0.6172           -1.0820           -0.0494        0.9859           1.0115
broad TOP20  0.0000 gross25      0.6498           -1.0571           -0.0019        1.0263           1.0118
broad TOP20  0.0000 gross50      0.6824           -1.0233            0.0195        1.0415           1.0121
broad TOP20  0.0000 ddctl04      0.6831           -1.0982            0.0136        1.0415           1.0121
broad TOP20  0.0000 ddctl08      0.6899           -1.3547           -0.0109        1.0522           1.0122
broad TOP20 10.0000 gross25      0.6498           -1.1065           -0.0119        0.9354           0.9295
broad TOP20 10.0000 gross50      0.6824           -1.0294            0.0114        0.9522           0.9298
broad TOP20 10.0000 ddctl04      0.6831           -1.1058            0.0055        0.9522           0.9299
broad TOP20 10.0000 ddctl08      0.6888           -1.2336           -0.0093        0.9633           0.9299
broad EWall  0.0000 gross25      0.6521           -1.6247            0.0931        1.3088           1.1101
broad EWall  0.0000 gross50      0.6849           -1.0955            0.1016        1.2766           1.1099
broad EWall  0.0000 ddctl04      0.6869           -1.0187            0.1103        1.2668           1.1098
broad EWall  0.0000 ddctl08      0.7049           -1.3522            0.0356        1.2018           1.1097
broad EWall  0.0000 ddctl12      0.7256           -0.6473            0.0359        1.1343           1.1096
broad EWall 10.0000 gross50      0.6849           -1.2002            0.0893        1.2579           1.1026
broad EWall 10.0000 ddctl04      0.6860           -1.0919            0.1006        1.2516           1.1026
broad EWall 10.0000 ddctl08      0.7049           -1.4047            0.0294        1.1890           1.1025
broad EWall 10.0000 ddctl12      0.7256           -0.6639            0.0338        1.1237           1.1023
broad EWall 25.0000 gross50      0.6849           -1.3572            0.0706        1.2298           1.0916
broad EWall 25.0000 ddctl04      0.6856           -1.3168            0.0751        1.2234           1.0916
broad EWall 25.0000 ddctl08      0.7049           -1.4834            0.0201        1.1696           1.0915

  spy200 4b passers @10bps (levels are survivorship-inflated upper bounds):
panel  book     arm  mean_gross   CAGR  Sharpe   MaxDD     H1     H2  OOS_Sharpe  turnover
broad EWall ddctl04      0.6860 0.1193  1.2225 -0.1733 1.3054 1.1423      1.2516    1.7656
broad EWall gross50      0.6849 0.1179  1.2112 -0.1733 1.2757 1.1489      1.2579    1.8454
  u56 EWall gross50      0.6849 0.1121  1.2052 -0.1559 1.1989 1.2132      1.2991    1.8099
  u56 EWall ddctl04      0.6853 0.1119  1.2019 -0.1559 1.1989 1.2069      1.2930    1.8105
  u56 TOP20 gross75      0.7145 0.1469  1.1849 -0.1940 1.2597 1.1359      1.2015    9.0504
  u56 TOP20 gross50      0.6819 0.1385  1.1792 -0.1656 1.2306 1.1470      1.2171    9.1172
  u56 EWall gross75      0.7176 0.1226  1.1753 -0.1909 1.2090 1.1491      1.2236    1.2823
  u56 TOP20 ddctl16      0.7426 0.1516  1.1692 -0.1976 1.2684 1.0972      1.1618    9.0299
  u56 TOP20 ddctl04      0.6846 0.1371  1.1657 -0.1656 1.1993 1.1470      1.2171    9.1510
  u56 TOP20 ddctl08      0.6968 0.1401  1.1636 -0.1656 1.2090 1.1317      1.2017    9.0906
broad EWall ddctl12      0.7256 0.1307  1.1557 -0.2018 1.2892 1.0303      1.1237    1.0060
broad EWall ddctl08      0.7049 0.1191  1.1514 -0.1733 1.2194 1.0843      1.1890    1.3439
  u56 EWall ddctl12      0.7256 0.1233  1.1490 -0.1837 1.2252 1.0842      1.1592    0.9702
  u56 TOP20 gross25      0.6493 0.1298  1.1482 -0.1368 1.1775 1.1326      1.2071    9.1834
  u56 EWall ddctl08      0.7049 0.1128  1.1461 -0.1559 1.1326 1.1596      1.2428    1.3078
  u56 TOP20 ddctl12      0.7301 0.1432  1.1253 -0.1976 1.2684 1.0121      1.0842    9.0632
  u56 TOP20 gross00      0.6167 0.1209  1.0888 -0.1329 1.0996 1.0879      1.1667    9.2473
broad TOP20 gross50      0.6824 0.1320  0.9872 -0.1868 1.1473 0.8641      0.9522   12.7817
broad TOP20 ddctl04      0.6831 0.1313  0.9813 -0.1868 1.1333 0.8641      0.9522   12.8090
broad TOP20 ddctl08      0.6888 0.1309  0.9666 -0.1868 1.0801 0.8764      0.9633   12.8133
broad TOP20 gross25      0.6498 0.1240  0.9635 -0.1494 1.1199 0.8420      0.9354   12.6114

========================================================================================================================================================================================================
RULE 8 — (FAMILY, STRENGTH) chosen on 2009-2016 IS Sharpe alone; menu = 8 spy200 arms + do-nothing control + 8 matched static controls; 2017-2026 read ONCE
panel  book    cost                    pick    pick_regime  pick_OOS_Sharpe  pick_OOS_CAGR  pick_OOS_MaxDD  ctl_OOS_Sharpe  ctl_OOS_CAGR  regret_vs_control  regret_vs_best_matched  best_cond_OOS best_cond_arm  spearman_IS_OOS
  u56   V1u  0.0000 MATCHED[ddctl16/spy200] matched-spy200           0.9485         0.1040         -0.1460          0.9489        0.0985            -0.0004                 -0.0012         0.9489       ddctl16           0.4450
  u56   V1u 10.0000 MATCHED[ddctl16/spy200] matched-spy200           0.7132         0.0755         -0.1650          0.7136        0.0717            -0.0004                 -0.0012         0.7136       ddctl16           0.3737
  u56   V1u 25.0000 MATCHED[ddctl16/spy200] matched-spy200           0.3589         0.0342         -0.2096          0.3592        0.0327            -0.0003                 -0.0011         0.3576       gross75           0.3489
  u56 TOP20  0.0000 MATCHED[ddctl16/spy200] matched-spy200           1.2313         0.1860         -0.2315          1.2312        0.1768             0.0001                  0.0000         1.2889       gross50          -0.5138
  u56 TOP20 10.0000 MATCHED[ddctl16/spy200] matched-spy200           1.1678         0.1750         -0.2324          1.1677        0.1664             0.0001                  0.0000         1.2171       gross50          -0.2754
  u56 TOP20 25.0000 MATCHED[ddctl16/spy200] matched-spy200           1.0723         0.1586         -0.2337          1.0722        0.1509             0.0001                  0.0000         1.1259       ddctl08          -0.1252
  u56 EWall  0.0000                 ddctl12         spy200           1.1696         0.1279         -0.1833          1.1429        0.1391             0.0267                  0.0264         1.3560       gross25          -0.7166
  u56 EWall 10.0000                 ddctl12         spy200           1.1592         0.1267         -0.1837          1.1357        0.1382             0.0234                  0.0233         1.3303       gross25          -0.7178
  u56 EWall 25.0000                 ddctl12         spy200           1.1436         0.1248         -0.1843          1.1250        0.1367             0.0186                  0.0186         1.2914       gross25          -0.5581
broad   V1u  0.0000 MATCHED[ddctl16/spy200] matched-spy200           0.8572         0.0966         -0.2182          0.8573        0.0916            -0.0001                 -0.0004         0.8740       ddctl08           0.1376
broad   V1u 10.0000 MATCHED[ddctl16/spy200] matched-spy200           0.5726         0.0612         -0.2463          0.5727        0.0583            -0.0001                 -0.0004         0.5982       ddctl08           0.1177
broad   V1u 25.0000 MATCHED[ddctl16/spy200] matched-spy200           0.1459         0.0102         -0.2991          0.1460        0.0100            -0.0001                 -0.0002         0.1544       ddctl08           0.2968
broad TOP20  0.0000                 gross75         spy200           1.0348         0.1574         -0.2225          1.0123        0.1642             0.0225                  0.0222         1.0522       ddctl08           0.2368
broad TOP20 10.0000                 gross75         spy200           0.9487         0.1423         -0.2236          0.9301        0.1486             0.0186                  0.0182         0.9633       ddctl08           0.0699
broad TOP20 25.0000 MATCHED[ddctl16/spy200] matched-spy200           0.8070         0.1306         -0.2711          0.8066        0.1257             0.0004                  0.0000         0.8296       ddctl08           0.1939
broad EWall  0.0000                 ddctl04         spy200           1.2668         0.1222         -0.1730          1.1094        0.1404             0.1574                  0.1565         1.3088       gross25          -0.2379
broad EWall 10.0000                 ddctl12         spy200           1.1237         0.1255         -0.2018          1.1022        0.1393             0.0215                  0.0208         1.2825       gross25          -0.2918
broad EWall 25.0000                 ddctl12         spy200           1.1078         0.1235         -0.2024          1.0914        0.1378             0.0164                  0.0160         1.2428       gross25          -0.4807
small   V1u  0.0000                 gross75         spy200           0.7976         0.1093         -0.2406          0.7531        0.1069             0.0445                  0.0439         0.8786       gross00          -0.2647
small   V1u 10.0000                 ddctl16         spy200           0.5117         0.0651         -0.3292          0.5311        0.0708            -0.0193                 -0.0200         0.6556       gross00          -0.6708
small   V1u 25.0000 MATCHED[gross75/spy200] matched-spy200           0.1977         0.0188         -0.4492          0.1979        0.0186            -0.0002                 -0.0008         0.3205       gross00          -0.8209
small TOP20  0.0000 MATCHED[gross75/spy200] matched-spy200           0.8843         0.1954         -0.3140          0.8842        0.1911             0.0001                  0.0000         0.8965       gross75           0.3405
small TOP20 10.0000 MATCHED[gross75/spy200] matched-spy200           0.8092         0.1747         -0.3149          0.8091        0.1710             0.0001                  0.0000         0.8231       ddctl08           0.1490
