panel,c,H,draw,Sharpe,MaxDD,CAGR
SMALL,0.75,378,2,0.4407060942139355,-0.3904497239539446,0.0690745380833242
SMALL,0.75,378,3,0.4231447735693834,-0.42206552895806815,0.06548792139610504
SMALL,0.75,378,4,0.4820834510541382,-0.38084283114468287,0.07761111040815782
SMALL,0.75,378,5,0.5145043566188165,-0.4099198574425823,0.08424749964340217
SMALL,0.75,378,6,0.5222200732924422,-0.4206670474762185,0.08620632736397393
SMALL,0.75,378,7,0.46416365963721007,-0.3716727522539143,0.07386565962439251
SMALL,1.0,378,0,0.3872867403831173,-0.39569837358737214,0.05860017049914523
SMALL,1.0,378,1,0.4681130549841575,-0.39355577547835086,0.07550828142359678
SMALL,1.0,378,2,0.4748888418129219,-0.39028757778849454,0.07686113198566868
SMALL,1.0,378,3,0.3747776236845503,-0.42193283462811126,0.055716575009776115
SMALL,1.0,378,4,0.4741199451636881,-0.3778038424894704,0.07669460936031847
SMALL,1.0,378,5,0.46980679498875666,-0.373646739363959,0.07505423237118114
SMALL,1.0,378,6,0.4733898468496473,-0.36235332676686804,0.07651711660557092
SMALL,1.0,378,7,0.5090995140415937,-0.3847985300133554,0.0838979595522289
