gross,cost,turn_yr,FULL_CAGR,FULL_Sharpe,FULL_MaxDD,FULL_H1,FULL_H2,IS_CAGR,IS_Sharpe,IS_MaxDD,IS_H1,IS_H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,c804_L1_H1,c804_L2_H2,c804_L3_OOS,c804_L4_DDcap,c804_L5_CAGRfloor,c804_pass4b,c804_pass4a,cwinIS_L1_H1,cwinIS_L2_H2,cwinIS_L3_OOS,cwinIS_L4_DDcap,cwinIS_L5_CAGRfloor,cwinIS_pass4b,cwinIS_pass4a,cwinOOS_L1_H1,cwinOOS_L2_H2,cwinOOS_L3_OOS,cwinOOS_L4_DDcap,cwinOOS_L5_CAGRfloor,cwinOOS_pass4b,cwinOOS_pass4a,panel,arm,freq
0.32,10.0,0.8751808230362246,0.033913854565144286,1.0990966321848872,-0.05312349256272808,1.2327645975148436,0.9673386243017852,0.03436452991236383,1.0896154938632767,-0.034089435219500364,0.9288644188554253,1.2933446075277764,0.033542694458808864,1.107425531537446,-0.05312349256272808,1.2824518244451881,0.9025290687380648,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.33,10.0,0.9020051966343994,0.034977187982923486,1.0991042776485296,-0.0547621961298842,1.2328168999701914,0.9673070956825217,0.035442668181740355,1.0896678207097457,-0.03514536743943708,0.9288913470115984,1.2934260799623178,0.0345938399721637,1.1073939489277342,-0.05476219612988398,1.2823744194947384,0.9025520130759587,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.34,10.0,0.9288027662581558,0.0360407104766034,1.0991117505359482,-0.05639959841271214,1.2328690209172661,0.967275414441491,0.036521039887217555,1.0897199706184109,-0.036200730780240886,0.928918085256726,1.293507392816452,0.035645138341903415,1.1073621988057154,-0.05639959841271225,1.2822967917385872,0.9025748586496534,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.35,10.0,0.9555743594237684,0.03710441943206266,1.099119038545885,-0.058035699067192414,1.2329209720524663,0.967243545203708,0.0375996434081558,1.0897719600104627,-0.03725552682779598,0.928944653552622,1.293588555786536,0.03669658613793003,1.107330244111429,-0.05803569906719275,1.2822189385058254,0.9025975238897385,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.36,10.0,0.9823203414936446,0.038168312708945606,1.0991261448502276,-0.05967049822146131,1.2329727688374377,0.9672114785925805,0.038678477145263734,1.0898238007498204,-0.038309756516294424,0.9289710572169994,1.293669588939717,0.03774818077640374,1.1072980806765085,-0.0596704982214612,1.282140829664301,0.9026200375382413,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.37,10.0,1.0090417218313916,0.039232387491946685,1.0991330533400845,-0.06130399546929899,1.2330243552246694,0.9671792380201699,0.039757537055107095,1.0898754404880584,-0.03936341858895909,0.9289972308850616,1.2937504560587434,0.038799920454862136,1.1072657234624,-0.0613039954692991,1.2820624554547622,0.9026424463602272,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.38,10.0,1.0357380503270828,0.04029664247507547,1.0991397886365242,-0.06293619016431318,1.233075779435896,0.9671468239946044,0.040836822777491566,1.0899269227379997,-0.040416511602513694,0.9290232352056337,1.2938311818547767,0.0398518030906716,1.1072331810647593,-0.06293619016431262,1.2819838427670778,0.9026647358442373,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.39,10.0,1.0624104074843301,0.04136107475890083,1.099146333398638,-0.06456708267900346,1.233127013511302,0.9671142303323027,0.041916330992484596,1.0899782190966112,-0.041469039939199925,0.9290490212700209,1.2939117601750496,0.04090382613242505,1.107200445514577,-0.06456708267900357,1.2819050017450122,0.9026868745303088,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.4,10.0,1.0890594649520224,0.0424256818620139,1.0991526824605202,-0.06619667234684956,1.2331780511792356,0.9670814530350683,0.042996059290697275,1.0900293245314772,-0.042521005950795665,0.9290745563781226,1.2939922201850873,0.04195598704132597,1.107167511515767,-0.06619667234684945,1.281825926372969,0.9027088580707706,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.41,10.0,1.1156854127604017,0.04349046179880034,1.0991588430089394,-0.0678249584004289,1.2332288992228178,0.9670485004487057,0.044076005476138214,1.0900802422083455,-0.0435724041360529,0.9290998795433915,1.2940725229501637,0.04300828400680112,1.1071343895471966,-0.0678249584004289,1.2817466098368828,0.9027307189379529,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.42,10.0,1.1422876859197502,0.044555413370344965,1.0991648417203477,-0.06945194049184211,1.233279610687924,0.9670153728378335,0.045156169949576386,1.0901310312722259,-0.04462323522056366,0.9291250616089645,1.294152714104107,0.04406071451523208,1.1071010785728215,-0.06945194049184178,1.2816670531070904,0.9027524539372535,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.43,10.0,1.1688667793407248,0.045620534271519464,1.0991706787579167,-0.07107761847091942,1.23333016702713,0.9669820881526845,0.046236549923774906,1.0901816748441457,-0.045673497532566776,0.9291501025986356,1.294232756179864,0.04511327666025289,1.1070675934925411,-0.07107761847091953,1.281587282094817,0.9027740643404557,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.44,10.0,1.1954233457894547,0.04668582202187488,1.0991763475463485,-0.07270199334528893,1.2333805558378113,0.9669486458377091,0.04731714297994727,1.0902321655941225,-0.04672319548477977,0.9291749718074162,1.294312669461662,0.046165967912616734,1.1070339283510882,-0.07270199334528915,1.281507291049101,0.9027955438527022,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.45,10.0,1.2219587573975008,0.047751273380193915,1.0991818248860719,-0.07432506887816581,1.2334307363363206,0.9669150391705845,0.04839794503876482,1.090282456952369,-0.047772327200594544,0.9291996193135738,1.2943924107729876,0.04721878572280014,1.1070000801552289,-0.07432506887816603,1.2814270680762956,0.90281690115413,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.46,10.0,1.2484737310065839,0.04881688578030263,1.099187102872318,-0.07594683937017177,1.2334807290345948,0.9668812329898067,0.04947895474806696,1.0903325679157898,-0.048820894787725666,0.9292240975324657,1.294471962051751,0.048271726527471026,1.1069660178039324,-0.07594683937017166,1.281346581005953,0.9028381051780091,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.47,10.0,1.2749692150735799,0.04988265641749656,1.0991921749890214,-0.07756730447342919,1.2335305278733433,0.966847220652299,0.050560169264629806,1.0903824899571908,-0.049868893034935136,0.9292483632988954,1.2945513551749577,0.049324787555605765,1.1069317364378812,-0.07756730447342897,1.281265824728449,0.9028591512734627,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.48,10.0,1.301443845170859,0.05094858489887244,1.0991970795847859,-0.07918646384028438,1.2335801634403785,0.9668130476519197,0.051641587878134665,1.090432249412168,-0.050916323916971984,0.9292724479322767,1.2946306111033605,0.05037796867748301,1.1068972848333969,-0.0791864638402845,1.2811848532208927,0.902880082649996,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.49,10.0,1.3278996551660265,0.05201466727208359,1.099201785841769,-0.08080431712330427,1.2336296004310234,0.9667786874255576,0.05272320653013329,1.0904818114619457,-0.05196318963449986,0.9292963222435149,1.294709687021226,0.05143126603002779,1.1068626356403868,-0.08080431712330394,1.2811036467474963,0.9029008621753764,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.5,10.0,1.3543369078473364,0.053080901431818095,1.0992062993916163,-0.08242086768618762,1.2336788658639646,0.9667441252221857,0.05380502453059455,1.0905312098212425,-0.05300949004550315,0.9293199981587951,1.294788641813872,0.05248467634530685,1.106827770282897,-0.08242086768618784,1.2810221800785218,0.9029214794674646,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.51,10.0,1.3807562935444047,0.054147284824047626,1.0992106193399107,-0.08403611493479923,1.2337279461469592,0.9667093726991124,0.05488703863925459,1.090580427682453,-0.05405522867697732,0.9293434859159418,1.294867425250823,0.0535381976359981,1.1067927015112355,-0.08403611493479946,1.2809404749130735,0.9029419358873855,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.52,10.0,1.4071580799864607,0.05521381532955649,1.0992147510345445,-0.08565005538235815,1.2337768492143346,0.9666744331804742,0.055969247039791004,1.0906294757043695,-0.055100405309392864,0.9293667780787991,1.2949460684722542,0.05459182753566516,1.1067574300260055,-0.08565005538235804,1.2808585305227205,0.9029622336913381,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.53,10.0,1.4335421746753523,0.05628049118585321,1.0992186987022183,-0.08726268900691714,1.2338255821619664,0.9666393075997785,0.0570516484939827,1.0906783627284662,-0.05614501378683079,0.9293899033517804,1.2950245591783596,0.0556455638524731,1.1067219562256085,-0.0872626890069167,1.2807763321894698,0.9029823925629533,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.54,10.0,1.4599108946329744,0.05734730809979882,1.0992224278903489,-0.08887401516388105,1.23387410314802,0.9666039693691867,0.05813423803722739,1.0907270427079672,-0.057189053439133164,0.9294128245287179,1.2951028407842768,0.05669940284780539,1.106686255485387,-0.08887401516388149,1.2806938738582785,0.9030023635925333,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.55,10.0,1.4862642636572638,0.05841426419101792,1.0992259495979273,-0.09048403343573386,1.2339224160025721,0.9665684365122825,0.05921701343806385,1.090775517996548,-0.0582325275925597,0.9294355182239193,1.2951809446920515,0.05775334293216017,1.1066503462496275,-0.09048403343573341,1.280611162526332,0.903022180293841,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.56,10.0,1.5126015258478562,0.05948135840251867,1.0992292887494421,-0.09209274347565599,1.233970561072355,0.9665327182294917,0.06029997457675229,1.0908238256405234,-0.05927543419328474,0.929458036453381,1.2952588904782798,0.058807382279432385,1.106614243162433,-0.09209274347565599,1.2805282434913743,0.903041818567965,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.57,10.0,1.5389239528345866,0.06054858752884207,1.0992324319771696,-0.09370014547501981,1.2340185061814049,0.9664968195878885,0.0613831174520405,1.0908719367717126,-0.06031777037773722,0.9294803115867296,1.295336696950581,0.059861518340929454,1.1065779461662983,-0.0937001454750197,1.28044509915093,0.9030613010400174,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.58,10.0,1.5652322985775406,0.061615948901780015,1.0992353748548276,-0.09530624354463235,1.234066245210772,0.9664607374180402,0.06246643940561558,1.0909198445262893,-0.06135953729053556,0.9295023392064071,1.2954143542522876,0.06091574844230618,1.106541453002359,-0.09530624354463268,1.28036173095791,0.9030806208571412,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.59,10.0,1.5915277836314237,0.06268343934415688,1.0992381028555498,-0.09691103596067241,1.2341137934228172,0.9664244276669538,0.06354993899263817,1.0909675603504676,-0.06240073686050751,0.9295241496423006,1.295491851334583,0.06197006798325844,1.1065047269390647,-0.09691103596067263,1.2802780892328554,0.9030997573425048,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.6,10.0,1.6178109038477453,0.063751056455152,1.0992406195113995,-0.09851452238057501,1.2341611325217825,0.9663879160585692,0.06463361261263723,1.091015068793979,-0.06344137087522916,0.9295457150284022,1.295569186002674,0.06302447555197621,1.1064677876524072,-0.09851452238057534,1.2801942212001052,0.9031186952072615,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.61,10.0,1.6440826894547438,0.06481879724798967,1.0992429153250791,-0.10011670468270639,1.23420824741668,0.9663511979621501,0.06571745677501517,1.091062348728447,-0.06448143783404858,0.9295670323100197,1.295646317574113,0.0640789685781804,1.1064306357482172,-0.1001167046827065,1.280110092212233,0.9031374803277977,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.62,10.0,1.6703427128409873,0.06588666027821666,1.0992450048816789,-0.101717577344557,1.234255170535027,0.966314270789689,0.06680147138327142,1.0911094355839814,-0.06552093499127443,0.9295881842491506,1.2957232238288274,0.06513354451060338,1.1063932678783337,-0.10171757734455722,1.2800256853396368,0.903156126462389,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.63,10.0,1.696593643393968,0.06695464081441194,1.0992468560338096,-0.10331714145479598,1.234301849280505,0.9662771227190606,0.067885651101397,1.0911562876884253,-0.06655987249707629,0.9296090853515032,1.295799914427141,0.0661881991172466,1.1063556600238083,-0.10331714145479587,1.2799409480680806,0.9031746454322137,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.64,10.0,1.7228331034870121,0.06802273948523707,1.0992485164315264,-0.10491540223882845,1.2343483290767536,0.9662398029222015,0.06896999637079104,1.0912029446839437,-0.06759824205411147,0.9296297912635921,1.2958764130111,0.06724293318286789,1.1063178668542666,-0.10491540223882845,1.2798559732629287,0.9031930443343531,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.65,10.0,1.7490622786145194,0.06909095311308766,1.0992499726834082,-0.10651235357878908,1.2343946122662295,0.966202283720724,0.07005450434353522,1.0912494013821914,-0.06863604013217406,0.9296503158595444,1.295952691466022,0.06829774326073412,1.1062798677378916,-0.10651235357878885,1.279770743651593,0.9032112974080245,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.66,10.0,1.7752821999366766,0.07015927869505423,1.099251219304284,-0.10810799406194327,1.234440713838203,0.9661645393899255,0.07113917397620151,1.0912956788950603,-0.0696732671139576,0.9296706464176755,1.2960288103743713,0.0693526247383045,1.1062416344198205,-0.10810799406194316,1.2796852044434335,0.9032294101743182,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.67,10.0,1.8014924427753962,0.07122771477599743,1.0992522726823861,-0.10970232390366352,1.2344866244179806,0.9661266114412141,0.07222400215654234,1.0913417665711656,-0.07070992315431512,0.9296907531653076,1.2961047821670462,0.07040757752560167,1.1062032065113896,-0.10970232390366341,1.2795993926601357,0.9032474263700583,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.68,10.0,1.827694053184577,0.07229625831394437,1.0992531236180019,-0.11129534311165745,1.2345323298241972,0.96608849640286,0.07330898479180847,1.0913876424721631,-0.07174601396864588,0.9297106213527538,1.2961805760699734,0.07146259944698907,1.1061645855870554,-0.11129534311165723,1.2795133402031313,0.9032653086854397,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.69,10.0,1.8538880158890405,0.07336490633739667,1.099253767314859,-0.11288706173313134,1.2345778530657194,0.9660501611435225,0.07439412235260745,1.0914333449392946,-0.07278154324527042,0.9297303002134755,1.2962562165776126,0.07251768470202458,1.1061257300655052,-0.11288706173313179,1.279426985440223,0.9032830406160224,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.7,10.0,1.8800755247738965,0.07443365564417936,1.0992541962977567,-0.11447747512779072,1.2346231643073886,0.9660116202051445,0.07547940956983745,1.0914788360819097,-0.07381650962155895,0.9297497108414126,1.296331714231265,0.07357283179069496,1.1060866585488167,-0.11447747512779027,1.2793403377588894,0.9033006530127756,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.71,10.0,1.9062565332401473,0.0755025043235018,1.0992544140095648,-0.11606657644823959,1.2346682670284697,0.9659728767118062,0.07656484573854327,1.0915241326783334,-0.07485090736208411,0.9297689181685547,1.296407029579563,0.07462803781263672,1.1060473631227887,-0.11606657644823959,1.2792534162888853,0.9033181031125087,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.72,10.0,1.9324320052155883,0.07657144940393512,1.0992544158630997,-0.11765436534650842,1.2347131505624553,0.9659339323196339,0.07765042836045977,1.0915692355768816,-0.07588473653366068,0.9297878903881188,1.2964822021449538,0.07568329940949647,1.1060078344983622,-0.11765436534650797,1.2791661799460894,0.9033354222459095,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.73,10.0,1.9586017181449713,0.07764048917928368,1.0992542131989052,-0.11924084147484992,1.2347578508515453,0.965894774616922,0.07873615641224263,1.0916141642755113,-0.07691799726972803,0.9298066489250308,1.2965572489153205,0.07673861431575801,1.1059680769530853,-0.11924084147484981,1.279078652471501,0.9033525896889253,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.74,10.0,1.9847676528784177,0.0787096195365522,1.099253780131679,-0.12082600448574476,1.23480232866883,0.9658553907771027,0.07982202429632435,1.091658871459757,-0.07795069000523858,0.9298252011865339,1.2966320572729348,0.0777939796415339,1.1059280830057545,-0.12082600448574476,1.2789908313449692,0.9033695911098483,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.75,10.0,2.0109291095246453,0.07977883927766838,1.0992531359665725,-0.12240985403190008,1.2348466062129893,0.9658157974796908,0.08090803114345624,1.0917033790366668,-0.07898281858216083,0.9298435225410724,1.296706706590559,0.07884939392053303,1.1058878697278778,-0.12240985403190019,1.278902757130893,0.9033864140612026,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.76,10.0,2.0370878848885186,0.08084814451138089,1.0992522657444668,-0.12399238976624893,1.2348906543538036,0.9657759939465791,0.08199417211501081,1.0917476603317402,-0.08001438001807626,0.9298616405331422,1.296781103948091,0.07990485404273939,1.105847432148343,-0.1239923897662486,1.278814417301481,0.9034030631300279,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.77,10.0,2.063245130080426,0.08191753201883456,1.0992511610983846,-0.12557361135371714,1.234934466897878,0.9657359690315879,0.08308044440625295,1.0917917093804055,-0.0810453700233067,0.9298795315438969,1.2968552638646873,0.08096035645092114,1.105806759940696,-0.1255736113537177,1.2787257548993636,0.9034195875626638,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.78,10.0,2.089401888312933,0.08298699869046722,1.0992498157867912,-0.1271535193270803,1.2349780561478634,0.9656956996436311,0.0841668465438754,1.0918355433050273,-0.0820757945334063,0.9298971956802381,1.2969292222705457,0.0820158966922655,1.1057658266208168,-0.12715351932708052,1.2786367469400075,0.9034359555515913,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.79,10.0,2.1155596942636845,0.08405654089923598,1.0992482213770072,-0.12873211286338315,1.235021399764996,0.9656551904469464,0.08525337377991371,1.091879136417929,-0.08310566048290824,0.9299145952574646,1.2970029668242495,0.08307147206367649,1.1057246386648596,-0.1287321128633827,1.2785474370460306,0.9034521266673886,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.8,10.0,2.141717940183012,0.08512615731189466,1.099246393965289,-0.1303093994886858,1.235064497045426,0.9656144740653736,0.08634002369674842,1.0919224906789065,-0.08413495901818879,0.9299317344765418,1.2970764979483362,0.08412708212569897,1.1056832242852368,-0.13030939948868536,1.278457815354999,0.9034681783333808,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.81,10.0,2.167878143985455,0.0861958442862365,1.0992443216466257,-0.1318853812096369,1.235107359841003,0.9655735147999305,0.08742679451757884,1.0919656134127007,-0.08516369448502514,0.9299486142780835,1.2971498322359898,0.08518272170454888,1.105641555201048,-0.131885381209637,1.2783678639142404,0.9034840686419374,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.82,10.0,2.1940434372995976,0.08726559641763076,1.0992419728651581,-0.13346005012436535,1.2351499536572192,0.9655322841375482,0.08851368018928407,1.0920084656915567,-0.08619187502213521,0.9299652132896724,1.297222906107495,0.0862383859310285,1.1055996061373372,-0.13346005012436557,1.2782775512430875,0.903499779945479,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.83,10.0,2.2202107880856774,0.08833541499583686,1.0992393954731807,-0.1350334047606223,1.2351923104597693,0.9654908462656736,0.08960068104489394,1.0920510853088292,-0.08721949203365309,0.9299815676174799,1.2972957600871031,0.08729407688368895,1.1055574334390186,-0.13503340476062253,1.2781869339665184,0.9035153689849279,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.84,10.0,2.246381342801679,0.08940529675851461,1.0992365816016292,-0.13660544858029156,1.2352344520422491,0.9654491631342658,0.09068779718022335,1.0920934967713156,-0.08824654553580813,0.9299977428955383,1.297368373713524,0.08834978854152764,1.1055150017235835,-0.13660544858029133,1.2780959740830626,0.9035308029809908,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.85,10.0,2.272553784033918,0.0904752411412979,1.0992335569752358,-0.1381761826696034,1.2352764113672172,0.9654072533024426,0.0917750291739734,1.092135735240335,-0.08927302829690065,0.930013767534706,1.2974407894622937,0.08940551940283825,1.1054723286703614,-0.13817618266960352,1.2780047231585816,0.9035460572246871,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.86,10.0,2.2987301465431735,0.0915452438960278,1.0992303014408973,-0.13974560027437533,1.2353181253751462,0.9653651397649248,0.09286236773080203,1.0921777277257512,-0.09029894839428243,0.9300295193656074,1.2975129910239918,0.09046126937112131,1.1054294392113855,-0.1397456002743751,1.2779131838464346,0.9035611852125266,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.87,10.0,2.324912082301227,0.09261530120937222,1.0992268045469153,-0.1413137019336641,1.2353596307056751,0.9653227648780542,0.09394981452582685,1.0922195191214574,-0.09132429923945862,0.9300450674336345,1.2975849933390162,0.09151703012334167,1.105386275651884,-0.14131370193366422,1.277821313192142,0.90357610965509,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.88,10.0,2.3511000689223156,0.0936854105102336,1.0992230656295408,-0.14288049670310377,1.2354008959776501,0.9652801580003934,0.09503736433612509,1.0922610775227888,-0.09234908066176584,0.9300604092129034,1.2976567319203092,0.09257280127079581,1.105342864138543,-0.142880496703104,1.277729146637592,0.9035908454574483,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.89,10.0,2.3772948435209966,0.09475556896508341,1.0992190849134222,-0.1444459749213174,1.2354419012879139,0.9652373400911957,0.09612501252602712,1.092302386386718,-0.09337329345789191,0.9300755169382159,1.297728199805076,0.09362858146366126,1.1052992191067705,-0.1444459749213176,1.2776366799469163,0.9036054308819776,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.9,10.0,2.4034959119643955,0.09582577507666512,1.0992148759000715,-0.14601014413923008,1.2354826882016703,0.9651942972675988,0.09721276018108815,1.0923434859632406,-0.09439693877622646,0.9300903933133254,1.2977994829752033,0.09468436708382932,1.1052553311088544,-0.14601014413922997,1.2775438953696012,0.9036198670628599,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.91,10.0,2.4297062492371992,0.09689602355126659,1.0992104130153628,-0.14757300399449347,1.2355232369063593,0.9651509977659088,0.09830060216610192,1.092384349369812,-0.0954200151381116,0.9301049961013932,1.2978705735493732,0.09574015270967728,1.1052111757956438,-0.14757300399449325,1.277450789392726,0.9036341027056961,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.92,10.0,2.4559280003811916,0.09796631001327372,1.0992056841337527,-0.1491345648073623,1.2355635087625174,0.9651074557655573,0.09938853159013639,1.0924249388185392,-0.096442531813278,0.9301192743045036,1.2979414475773383,0.09679593603544245,1.1051667629904016,-0.1491345648073623,1.277357353180628,0.9036481720789001,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.93,10.0,2.4821573464623374,0.09903663653400208,1.099200732217759,-0.15069480953438108,1.2356035679648458,0.9650636937338195,0.10047655312229709,1.0924653225664054,-0.0974644833587478,0.9301333129698642,1.2980121579576531,0.09785171699946349,1.1051221139558784,-0.15069480953438097,1.2772636473327936,0.9036620459043491,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.94,10.0,2.508395861773092,0.10010699932807654,1.099195546866759,-0.15225375588601708,1.2356433908733768,0.9650197129261836,0.10156466214984139,1.0925054761758861,-0.09848586314973296,0.9301471213496009,1.298082636500553,0.09890749249877939,1.105077230549932,-0.15225375588601675,1.2771696667365315,0.9036757354358653,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.95,10.0,2.5346446205044586,0.10117739515703827,1.0991901242132005,-0.153811387975472,1.2356829637081865,0.9649755198734691,0.10265285486960751,1.0925453918051442,-0.09950667930107404,0.9301606882999264,1.2981528783128495,0.09996325976139242,1.1050321121974445,-0.1538113879754721,1.2770753721684265,0.9036892893536796,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.96,10.0,2.560903348886941,0.10224782221616158,1.0991844699166424,-0.15536770154572532,1.2357223151219747,0.9649310972507289,0.10374113196624712,1.0925850958832493,-0.10052692785295902,0.9301740631136761,1.2982228890747616,0.10101901493896315,1.1049867468827148,-0.15536770154572543,1.2769807582473394,0.9037026870893605,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,B136,BAND03,W
0.97,10.0,2.5871732379991497,0.10331827713438946,1.0991785798145008,-0.156922696246521,1.2357614118340663,0.964886469950478,0.10482948658869362,1.092624551541909,-0.1015466117189966,0.9301871792277943,1.2982926655485734,0.10207475752291106,1.1049411583717392,-0.156922696246521,1.2768858781177297,0.9037159151755217,True,True,True,True,False,False,False,True,True,True,True,True,True,False,True,True,True,True,False,False,False,B136,BAND03,W
