book,family,parent,arm,rec_cad,screened_cad,screen_passes,IS_persistence,OOS_Sharpe,OOS_CAGR,OOS_MaxDD
ETFk24d08,ETF,U56,CONST-W0,M,M,True,8.390920240696026,0.8155421893801628,0.05649575567115406,-0.11947025732245531
ETFk24d08,ETF,U56,REC,M,M,True,8.390920240696026,0.9241112828613144,0.06539926865934076,-0.11485268660735604
ETFk24d08,ETF,U56,SCREENED,M,M,True,8.390920240696026,0.9241112828613144,0.06539926865934076,-0.11485268660735604
ETFk24d08,ETF,U56,PHASE-AVG,M,M,True,8.390920240696026,0.9241112828613144,0.06539926865934076,-0.11485268660735604
ETFk24d09,ETF,U56,CONST-W0,M,M,True,9.056442694471789,1.0258243582110125,0.06309793971594879,-0.1003984721688147
ETFk24d09,ETF,U56,REC,M,M,True,9.056442694471789,1.0645114094487638,0.06844032834051528,-0.11544199128305987
ETFk24d09,ETF,U56,SCREENED,M,M,True,9.056442694471789,1.0645114094487638,0.06844032834051528,-0.11544199128305987
ETFk24d09,ETF,U56,PHASE-AVG,M,M,True,9.056442694471789,1.0645114094487638,0.06844032834051528,-0.11544199128305987
ETFk24d10,ETF,U56,CONST-W0,M,M,True,8.774361987379432,0.9277047304740436,0.06561323666432273,-0.1221138261282867
ETFk24d10,ETF,U56,REC,M,M,True,8.774361987379432,0.9906540592302027,0.07182441786499782,-0.12440823245072197
ETFk24d10,ETF,U56,SCREENED,M,M,True,8.774361987379432,0.9906540592302027,0.07182441786499782,-0.12440823245072197
ETFk24d10,ETF,U56,PHASE-AVG,M,M,True,8.774361987379432,0.9906540592302027,0.07182441786499782,-0.12440823245072197
ETFk24d11,ETF,U56,CONST-W0,M,M,True,8.934058918784256,0.8798722552858873,0.06234674694602571,-0.12596655991582684
ETFk24d11,ETF,U56,REC,M,M,True,8.934058918784256,0.9519801068048387,0.06913569214360638,-0.12426872722446036
ETFk24d11,ETF,U56,SCREENED,M,M,True,8.934058918784256,0.9519801068048387,0.06913569214360638,-0.12426872722446036
ETFk24d11,ETF,U56,PHASE-AVG,M,M,True,8.934058918784256,0.9519801068048387,0.06913569214360638,-0.12426872722446036
ETFk24d12,ETF,U56,CONST-W0,M,M,True,8.133657865918485,1.0165335896153664,0.06817640390371515,-0.10991068673667859
ETFk24d12,ETF,U56,REC,M,M,True,8.133657865918485,1.007789388328759,0.06964556795815868,-0.11624845750190271
ETFk24d12,ETF,U56,SCREENED,M,M,True,8.133657865918485,1.007789388328759,0.06964556795815868,-0.11624845750190271
ETFk24d12,ETF,U56,PHASE-AVG,M,M,True,8.133657865918485,1.007789388328759,0.06964556795815868,-0.11624845750190271
ETFk24d13,ETF,U56,CONST-W0,M,M,True,9.001975229553706,0.8895494423142054,0.0585057992594189,-0.12134221983756632
ETFk24d13,ETF,U56,REC,M,M,True,9.001975229553706,0.9961252405341766,0.06672190836672787,-0.1139637857714364
ETFk24d13,ETF,U56,SCREENED,M,M,True,9.001975229553706,0.9961252405341766,0.06672190836672787,-0.1139637857714364
ETFk24d13,ETF,U56,PHASE-AVG,M,M,True,9.001975229553706,0.9961252405341766,0.06672190836672787,-0.1139637857714364
ETFk24d14,ETF,U56,CONST-W0,M,M,True,9.561534628799203,0.7991998859576317,0.04587793251007266,-0.09493678248236381
ETFk24d14,ETF,U56,REC,M,M,True,9.561534628799203,0.8903654182726326,0.05276676516366563,-0.10199921463793993
ETFk24d14,ETF,U56,SCREENED,M,M,True,9.561534628799203,0.8903654182726326,0.05276676516366563,-0.10199921463793993
ETFk24d14,ETF,U56,PHASE-AVG,M,M,True,9.561534628799203,0.8903654182726326,0.05276676516366563,-0.10199921463793993
ETFk24d15,ETF,U56,CONST-W0,M,M,True,8.284577425338998,0.8961091892752533,0.06648106741809623,-0.13900327485993047
ETFk24d15,ETF,U56,REC,M,M,True,8.284577425338998,0.9590289733812989,0.07300359314006877,-0.12819316757898636
ETFk24d15,ETF,U56,SCREENED,M,M,True,8.284577425338998,0.9590289733812989,0.07300359314006877,-0.12819316757898636
ETFk24d15,ETF,U56,PHASE-AVG,M,M,True,8.284577425338998,0.9590289733812989,0.07300359314006877,-0.12819316757898636
