clause,q,panel,ladder,stat,rungs,peak,gap,spread,floor,published_set,set_size,decided,content,exp_false,err,price,contentless,note,coarse,M
AS_WRITTEN,0.9,U56,N,S_FULL,9,12,0.007068668245825416,0.18322104889544333,0.1761523806496179,"[8, 10, 12, 15, 20, 25, 30, 40]",8,1,0.125,0.049000000000000044,0.049000000000000044,20.408163265306104,False,"floor 0.176152, tie 8 of 9",,
ANNOTATED,0.9,U56,N,S_FULL,9,12,0.007068668245825416,0.18322104889544333,0.1761523806496179,[12],1,8,1.0,1.959,0.244875,4.08371618172537,False,"point argmax, gap 0.00706867 vs floor 0.176152",,
WIDER_RUNGS,0.9,U56,N,S_FULL,9,15,0.007068668245825416,0.18322104889544333,0.1761523806496179,"[8, 10, 12, 15, 20, 25, 30, 40]",8,1,0.125,0.07799999999999996,0.07799999999999996,12.820512820512828,False,"coarse 5 of 9 rungs, floor 0.176152, 4 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.9,U56,N,S_FULL,9,40,0.007068668245825416,0.18322104889544333,0.1761523806496179,"[5, 8, 10, 12, 15, 20, 25, 30, 40]",9,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.9,U56,N,S_FULL,9,12,0.007068668245825416,0.18322104889544333,0.1761523806496179,"[8, 10, 12, 15, 20, 25, 30, 40]",8,1,0.125,0.00964194177358002,0.00964194177358002,103.71354893887762,False,"M=2x tape, PROJECTED floor 0.153737 (was 0.176152)",,2.0
LONGER_TAPE_M4,0.9,U56,N,S_FULL,9,12,0.007068668245825416,0.18322104889544333,0.1761523806496179,"[10, 12, 15, 20, 25, 30, 40]",7,2,0.25,0.0010416564723793043,0.0005208282361896521,1920.0187902943578,False,"M=4x tape, PROJECTED floor 0.0741563 (was 0.176152)",,4.0
LONGER_TAPE_M8,0.9,U56,N,S_FULL,9,12,0.007068668245825416,0.18322104889544333,0.1761523806496179,"[12, 15, 20, 25, 40]",5,4,0.5,0.021358869188227603,0.005339717297056901,187.27583210279155,False,"M=8x tape, PROJECTED floor 0.0495793 (was 0.176152)",,8.0
AS_WRITTEN,0.9,U56,N,S_OOS,9,15,0.014730064937639176,0.2902903436047862,0.26405478158276907,"[8, 10, 12, 15, 20, 25, 30, 40]",8,1,0.125,0.05800000000000005,0.05800000000000005,17.24137931034481,False,"floor 0.264055, tie 8 of 9",,
ANNOTATED,0.9,U56,N,S_OOS,9,15,0.014730064937639176,0.2902903436047862,0.26405478158276907,[15],1,8,1.0,1.9980000000000002,0.24975000000000003,4.0040040040040035,False,"point argmax, gap 0.0147301 vs floor 0.264055",,
WIDER_RUNGS,0.9,U56,N,S_OOS,9,15,0.014730064937639176,0.2902903436047862,0.26405478158276907,"[8, 10, 12, 15, 20, 25, 30, 40]",8,1,0.125,0.05800000000000005,0.05800000000000005,17.24137931034481,False,"coarse 5 of 9 rungs, floor 0.29029, 4 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.9,U56,N,S_OOS,9,40,0.014730064937639176,0.2902903436047862,0.26405478158276907,"[5, 8, 10, 12, 15, 20, 25, 30, 40]",9,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.9,U56,N,S_OOS,9,15,0.014730064937639176,0.2902903436047862,0.26405478158276907,"[8, 10, 12, 15, 20, 25, 30, 40]",8,1,0.125,0.013113220111148793,0.013113220111148793,76.25891974083505,False,"M=2x tape, PROJECTED floor 0.232666 (was 0.264055)",,2.0
LONGER_TAPE_M4,0.9,U56,N,S_OOS,9,15,0.014730064937639176,0.2902903436047862,0.26405478158276907,"[12, 15, 20, 25, 30]",5,4,0.5,0.14834647003086565,0.03708661750771641,26.963904157394115,False,"M=4x tape, PROJECTED floor 0.092221 (was 0.264055)",,4.0
LONGER_TAPE_M8,0.9,U56,N,S_OOS,9,15,0.014730064937639176,0.2902903436047862,0.26405478158276907,"[12, 15, 20, 25, 30]",5,4,0.5,0.031927752966812384,0.007981938241703096,125.28285357750792,False,"M=8x tape, PROJECTED floor 0.0781799 (was 0.264055)",,8.0
AS_WRITTEN,0.9,U56,N,CAGR,9,5,0.12264140835065618,4.3700319617852035,inf,"[5, 8, 10, 12, 15, 20, 25, 30, 40]",9,0,0.0,0.0,,,True,"floor inf, tie 9 of 9",,
ANNOTATED,0.9,U56,N,CAGR,9,5,0.12264140835065618,4.3700319617852035,inf,[5],1,8,1.0,2.2299999999999995,0.27874999999999994,3.5874439461883414,False,"point argmax, gap 0.122641 vs floor inf",,
WIDER_RUNGS,0.9,U56,N,CAGR,9,5,0.12264140835065618,4.3700319617852035,inf,"[5, 8, 10, 12, 15, 20, 25, 30, 40]",9,0,0.0,0.0,,,True,"coarse 5 of 9 rungs, floor inf, 4 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.9,U56,N,CAGR,9,5,0.12264140835065618,4.3700319617852035,inf,"[5, 8, 10, 12, 15, 20, 25, 30, 40]",9,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.9,U56,N,CAGR,9,5,0.12264140835065618,4.3700319617852035,inf,"[5, 8, 10, 12, 15, 20, 25]",7,2,0.25,0.09708061938263113,0.048540309691315564,20.601434279248362,False,"M=2x tape, PROJECTED floor 2.98783 (was inf)",,2.0
LONGER_TAPE_M4,0.9,U56,N,CAGR,9,5,0.12264140835065618,4.3700319617852035,inf,"[5, 8, 10, 12, 15]",5,4,0.5,0.13451740254000877,0.03362935063500219,29.735929511501695,False,"M=4x tape, PROJECTED floor 1.41728 (was inf)",,4.0
LONGER_TAPE_M8,0.9,U56,N,CAGR,9,5,0.12264140835065618,4.3700319617852035,inf,"[5, 10, 12, 15]",4,5,0.625,0.10042963021110196,0.02008592604222039,49.786103856900155,False,"M=8x tape, PROJECTED floor 0.869655 (was inf)",,8.0
AS_WRITTEN,0.9,U56,N,DD,9,20,1.0416639841034687,6.726027403333877,5.684363419230408,"[8, 10, 12, 15, 20, 25, 30, 40]",8,1,0.125,0.07499999999999996,0.07499999999999996,13.333333333333341,False,"floor 5.68436, tie 8 of 9",,
ANNOTATED,0.9,U56,N,DD,9,20,1.0416639841034687,6.726027403333877,5.684363419230408,[20],1,8,1.0,2.214,0.27675,3.613369467028004,False,"point argmax, gap 1.04166 vs floor 5.68436",,
WIDER_RUNGS,0.9,U56,N,DD,9,10,1.0416639841034687,6.726027403333877,5.684363419230408,"[5, 8, 10, 12, 15, 20, 25, 30, 40]",9,0,0.0,0.0,,,True,"coarse 5 of 9 rungs, floor inf, 4 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.9,U56,N,DD,9,40,1.0416639841034687,6.726027403333877,5.684363419230408,"[5, 8, 10, 12, 15, 20, 25, 30, 40]",9,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.9,U56,N,DD,9,20,1.0416639841034687,6.726027403333877,5.684363419230408,"[8, 10, 12, 15, 20, 25, 30, 40]",8,1,0.125,0.020884973510046034,0.020884973510046034,47.88131522019804,False,"M=2x tape, PROJECTED floor 4.42333 (was 5.68436)",,2.0
LONGER_TAPE_M4,0.9,U56,N,DD,9,20,1.0416639841034687,6.726027403333877,5.684363419230408,"[8, 10, 12, 15, 20, 25, 30, 40]",8,1,0.125,0.001994293585873441,0.001994293585873441,501.4306855738243,False,"M=4x tape, PROJECTED floor 4.42333 (was 5.68436)",,4.0
LONGER_TAPE_M8,0.9,U56,N,DD,9,20,1.0416639841034687,6.726027403333877,5.684363419230408,"[8, 10, 12, 15, 20, 25, 30, 40]",8,1,0.125,2.3344665973090706e-05,2.3344665973090706e-05,42836.3379091693,False,"M=8x tape, PROJECTED floor 4.42333 (was 5.68436)",,8.0
AS_WRITTEN,0.9,U56,H,S_FULL,4,252,0.025078881717488066,0.06337993535645858,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"floor inf, tie 4 of 4",,
ANNOTATED,0.9,U56,H,S_FULL,4,252,0.025078881717488066,0.06337993535645858,inf,[252],1,3,1.0,0.846,0.282,3.546099290780142,False,"point argmax, gap 0.0250789 vs floor inf",,
WIDER_RUNGS,0.9,U56,H,S_FULL,4,252,0.025078881717488066,0.06337993535645858,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"coarse 3 of 4 rungs, floor inf, 1 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.9,U56,H,S_FULL,4,252,0.025078881717488066,0.06337993535645858,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.9,U56,H,S_FULL,4,252,0.025078881717488066,0.06337993535645858,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"M=2x tape, PROJECTED floor inf (was inf)",,2.0
LONGER_TAPE_M4,0.9,U56,H,S_FULL,4,252,0.025078881717488066,0.06337993535645858,inf,"[21, 126, 252]",3,1,0.3333333333333333,0.08079152147329027,0.08079152147329027,12.37753642664844,False,"M=4x tape, PROJECTED floor 0.0633799 (was inf)",,4.0
LONGER_TAPE_M8,0.9,U56,H,S_FULL,4,252,0.025078881717488066,0.06337993535645858,inf,"[126, 252]",2,2,0.6666666666666666,0.06464249845416292,0.03232124922708146,30.939398195108,False,"M=8x tape, PROJECTED floor 0.0383011 (was inf)",,8.0
AS_WRITTEN,0.9,U56,H,S_OOS,4,252,0.028770378742377645,0.08847533187304535,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"floor inf, tie 4 of 4",,
ANNOTATED,0.9,U56,H,S_OOS,4,252,0.028770378742377645,0.08847533187304535,inf,[252],1,3,1.0,0.891,0.297,3.3670033670033668,False,"point argmax, gap 0.0287704 vs floor inf",,
WIDER_RUNGS,0.9,U56,H,S_OOS,4,252,0.028770378742377645,0.08847533187304535,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"coarse 3 of 4 rungs, floor inf, 1 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.9,U56,H,S_OOS,4,252,0.028770378742377645,0.08847533187304535,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.9,U56,H,S_OOS,4,252,0.028770378742377645,0.08847533187304535,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"M=2x tape, PROJECTED floor inf (was inf)",,2.0
LONGER_TAPE_M4,0.9,U56,H,S_OOS,4,252,0.028770378742377645,0.08847533187304535,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"M=4x tape, PROJECTED floor inf (was inf)",,4.0
LONGER_TAPE_M8,0.9,U56,H,S_OOS,4,252,0.028770378742377645,0.08847533187304535,inf,"[126, 252]",2,2,0.6666666666666666,0.06515944334144086,0.03257972167072043,30.69393931927618,False,"M=8x tape, PROJECTED floor 0.059705 (was inf)",,8.0
AS_WRITTEN,0.9,U56,H,CAGR,4,252,0.3049987073677549,1.5304197924899796,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"floor inf, tie 4 of 4",,
ANNOTATED,0.9,U56,H,CAGR,4,252,0.3049987073677549,1.5304197924899796,inf,[252],1,3,1.0,0.717,0.239,4.184100418410042,False,"point argmax, gap 0.304999 vs floor inf",,
WIDER_RUNGS,0.9,U56,H,CAGR,4,252,0.3049987073677549,1.5304197924899796,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"coarse 3 of 4 rungs, floor inf, 1 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.9,U56,H,CAGR,4,252,0.3049987073677549,1.5304197924899796,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.9,U56,H,CAGR,4,252,0.3049987073677549,1.5304197924899796,inf,"[63, 126, 252]",3,1,0.3333333333333333,0.03877697014999493,0.03877697014999493,25.78850271519037,False,"M=2x tape, PROJECTED floor 1.22542 (was inf)",,2.0
LONGER_TAPE_M4,0.9,U56,H,CAGR,4,252,0.3049987073677549,1.5304197924899796,inf,"[126, 252]",2,2,0.6666666666666666,0.07254595196854963,0.03627297598427481,27.56873327497373,False,"M=4x tape, PROJECTED floor 0.630287 (was inf)",,4.0
LONGER_TAPE_M8,0.9,U56,H,CAGR,4,252,0.3049987073677549,1.5304197924899796,inf,"[126, 252]",2,2,0.6666666666666666,0.016908702195661762,0.008454351097830881,118.28228901642946,False,"M=8x tape, PROJECTED floor 0.595134 (was inf)",,8.0
AS_WRITTEN,0.9,U56,H,DD,4,126,1.1140575191411841,6.564551170891317,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"floor inf, tie 4 of 4",,
ANNOTATED,0.9,U56,H,DD,4,126,1.1140575191411841,6.564551170891317,inf,[126],1,3,1.0,1.33,0.44333333333333336,2.255639097744361,False,"point argmax, gap 1.11406 vs floor inf",,
WIDER_RUNGS,0.9,U56,H,DD,4,126,1.1140575191411841,6.564551170891317,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"coarse 3 of 4 rungs, floor inf, 1 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.9,U56,H,DD,4,21,1.1140575191411841,6.564551170891317,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.9,U56,H,DD,4,126,1.1140575191411841,6.564551170891317,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"M=2x tape, PROJECTED floor inf (was inf)",,2.0
LONGER_TAPE_M4,0.9,U56,H,DD,4,126,1.1140575191411841,6.564551170891317,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"M=4x tape, PROJECTED floor inf (was inf)",,4.0
LONGER_TAPE_M8,0.9,U56,H,DD,4,126,1.1140575191411841,6.564551170891317,inf,"[21, 126, 252]",3,1,0.3333333333333333,0.0587670317956962,0.0587670317956962,17.01634350832119,False,"M=8x tape, PROJECTED floor 3.84859 (was inf)",,8.0
AS_WRITTEN,0.9,U56,GROSS,S_FULL,10,0.75,0.0001556639667841253,0.0017882751492677151,0.0008972093148214011,"[0.5, 0.55, 0.6, 0.65, 0.7, 0.75]",6,4,0.4444444444444444,0.33999999999999986,0.08499999999999996,11.764705882352946,False,"floor 0.000897209, tie 6 of 10",,
ANNOTATED,0.9,U56,GROSS,S_FULL,10,0.75,0.0001556639667841253,0.0017882751492677151,0.0008972093148214011,[0.75],1,9,1.0,0.9239999999999998,0.10266666666666664,9.740259740259742,False,"point argmax, gap 0.000155664 vs floor 0.000897209",,
WIDER_RUNGS,0.9,U56,GROSS,S_FULL,10,0.75,0.0001556639667841253,0.0017882751492677151,0.0008972093148214011,"[0.35, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75]",8,2,0.2222222222222222,0.16499999999999992,0.08249999999999996,12.121212121212126,False,"coarse 6 of 10 rungs, floor 0.000897209, 4 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.9,U56,GROSS,S_FULL,10,0.75,0.0001556639667841253,0.0017882751492677151,0.0008972093148214011,"[0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75]",9,1,0.1111111111111111,0.07799999999999996,0.07799999999999996,12.820512820512828,False,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.9,U56,GROSS,S_FULL,10,0.75,0.0001556639667841253,0.0017882751492677151,0.0008972093148214011,[0.75],1,9,1.0,0.33686041423280144,0.03742893491475571,26.7172977878611,False,"M=2x tape, PROJECTED floor 0.000155664 (was 0.000897209)",,2.0
LONGER_TAPE_M4,0.9,U56,GROSS,S_FULL,10,0.75,0.0001556639667841253,0.0017882751492677151,0.0008972093148214011,[0.75],1,9,1.0,0.057111656768981556,0.0063457396409979504,157.58604301054132,False,"M=4x tape, PROJECTED floor 0.000155664 (was 0.000897209)",,4.0
LONGER_TAPE_M8,0.9,U56,GROSS,S_FULL,10,0.75,0.0001556639667841253,0.0017882751492677151,0.0008972093148214011,[0.75],1,9,1.0,0.002457408423184426,0.0002730453803538251,3662.394868956042,False,"M=8x tape, PROJECTED floor 0.000155664 (was 0.000897209)",,8.0
AS_WRITTEN,0.9,U56,GROSS,S_OOS,10,0.75,0.00019477495026443137,0.0021154912506546886,0.0019207163003902572,"[0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75]",9,1,0.1111111111111111,0.09999999999999998,0.09999999999999998,10.000000000000002,False,"floor 0.00192072, tie 9 of 10",,
ANNOTATED,0.9,U56,GROSS,S_OOS,10,0.75,0.00019477495026443137,0.0021154912506546886,0.0019207163003902572,[0.75],1,9,1.0,1.029,0.11433333333333333,8.746355685131196,False,"point argmax, gap 0.000194775 vs floor 0.00192072",,
WIDER_RUNGS,0.9,U56,GROSS,S_OOS,10,0.75,0.00019477495026443137,0.0021154912506546886,0.0019207163003902572,"[0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75]",9,1,0.1111111111111111,0.09999999999999998,0.09999999999999998,10.000000000000002,False,"coarse 6 of 10 rungs, floor 0.00192072, 4 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.9,U56,GROSS,S_OOS,10,0.75,0.00019477495026443137,0.0021154912506546886,0.0019207163003902572,"[0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75]",9,1,0.1111111111111111,0.09999999999999998,0.09999999999999998,10.000000000000002,False,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.9,U56,GROSS,S_OOS,10,0.75,0.00019477495026443137,0.0021154912506546886,0.0019207163003902572,[0.75],1,9,1.0,0.40110172090196383,0.04456685787799598,22.43819841949707,False,"M=2x tape, PROJECTED floor 0.000194775 (was 0.00192072)",,2.0
LONGER_TAPE_M4,0.9,U56,GROSS,S_OOS,10,0.75,0.00019477495026443137,0.0021154912506546886,0.0019207163003902572,[0.75],1,9,1.0,0.07434004070306555,0.008260004522562838,121.06530901628722,False,"M=4x tape, PROJECTED floor 0.000194775 (was 0.00192072)",,4.0
LONGER_TAPE_M8,0.9,U56,GROSS,S_OOS,10,0.75,0.00019477495026443137,0.0021154912506546886,0.0019207163003902572,[0.75],1,9,1.0,0.0033716684295295174,0.0003746298255032797,2669.301619689769,False,"M=8x tape, PROJECTED floor 0.000194775 (was 0.00192072)",,8.0
AS_WRITTEN,0.9,U56,GROSS,CAGR,10,0.75,1.0495280990911553,9.401691141620727,1.0380692471477992,[0.75],1,9,1.0,0.0,0.0,inf,False,"floor 1.03807, tie 1 of 10",,
ANNOTATED,0.9,U56,GROSS,CAGR,10,0.75,1.0495280990911553,9.401691141620727,1.0380692471477992,[0.75],1,9,1.0,0.0,0.0,inf,False,"point argmax, gap 1.04953 vs floor 1.03807",,
WIDER_RUNGS,0.9,U56,GROSS,CAGR,10,0.75,1.0495280990911553,9.401691141620727,1.0380692471477992,"[0.35, 0.45, 0.55, 0.65, 0.75]",5,5,0.5555555555555556,0.0,0.0,inf,False,"coarse 6 of 10 rungs, floor 1.04953, 4 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.9,U56,GROSS,CAGR,10,0.75,1.0495280990911553,9.401691141620727,1.0380692471477992,"[0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75]",9,1,0.1111111111111111,0.0,0.0,inf,False,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.9,U56,GROSS,CAGR,10,0.75,1.0495280990911553,9.401691141620727,1.0380692471477992,[0.75],1,9,1.0,0.0,0.0,inf,False,"M=2x tape, PROJECTED floor 1.03807 (was 1.03807)",,2.0
LONGER_TAPE_M4,0.9,U56,GROSS,CAGR,10,0.75,1.0495280990911553,9.401691141620727,1.0380692471477992,[0.75],1,9,1.0,0.0,0.0,inf,False,"M=4x tape, PROJECTED floor 1.03807 (was 1.03807)",,4.0
LONGER_TAPE_M8,0.9,U56,GROSS,CAGR,10,0.75,1.0495280990911553,9.401691141620727,1.0380692471477992,[0.75],1,9,1.0,0.0,0.0,inf,False,"M=8x tape, PROJECTED floor 1.03807 (was 1.03807)",,8.0
AS_WRITTEN,0.9,U56,GROSS,DD,10,0.3,1.2859290693538092,11.137235203817976,1.1938432556992673,[0.3],1,9,1.0,0.0,0.0,inf,False,"floor 1.19384, tie 1 of 10",,
ANNOTATED,0.9,U56,GROSS,DD,10,0.3,1.2859290693538092,11.137235203817976,1.1938432556992673,[0.3],1,9,1.0,0.0,0.0,inf,False,"point argmax, gap 1.28593 vs floor 1.19384",,
WIDER_RUNGS,0.9,U56,GROSS,DD,10,0.3,1.2859290693538092,11.137235203817976,1.1938432556992673,"[0.3, 0.35, 0.45, 0.55, 0.65]",5,5,0.5555555555555556,0.0,0.0,inf,False,"coarse 6 of 10 rungs, floor 1.19384, 4 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.9,U56,GROSS,DD,10,0.3,1.2859290693538092,11.137235203817976,1.1938432556992673,"[0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7]",9,1,0.1111111111111111,0.0,0.0,inf,False,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.9,U56,GROSS,DD,10,0.3,1.2859290693538092,11.137235203817976,1.1938432556992673,[0.3],1,9,1.0,0.0,0.0,inf,False,"M=2x tape, PROJECTED floor 1.19384 (was 1.19384)",,2.0
LONGER_TAPE_M4,0.9,U56,GROSS,DD,10,0.3,1.2859290693538092,11.137235203817976,1.1938432556992673,[0.3],1,9,1.0,0.0,0.0,inf,False,"M=4x tape, PROJECTED floor 1.19384 (was 1.19384)",,4.0
LONGER_TAPE_M8,0.9,U56,GROSS,DD,10,0.3,1.2859290693538092,11.137235203817976,1.1938432556992673,[0.3],1,9,1.0,0.0,0.0,inf,False,"M=8x tape, PROJECTED floor 1.19384 (was 1.19384)",,8.0
AS_WRITTEN,0.9,U56,CADENCE,S_FULL,4,W,0.0008674369892938127,0.058865156398083096,inf,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"floor inf, tie 4 of 4",,
ANNOTATED,0.9,U56,CADENCE,S_FULL,4,W,0.0008674369892938127,0.058865156398083096,inf,['W'],1,3,1.0,0.9,0.3,3.333333333333333,False,"point argmax, gap 0.000867437 vs floor inf",,
WIDER_RUNGS,0.9,U56,CADENCE,S_FULL,4,Q,0.0008674369892938127,0.058865156398083096,inf,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"coarse 3 of 4 rungs, floor inf, 1 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.9,U56,CADENCE,S_FULL,4,Q,0.0008674369892938127,0.058865156398083096,inf,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.9,U56,CADENCE,S_FULL,4,W,0.0008674369892938127,0.058865156398083096,inf,"['D', 'W', 'Q']",3,1,0.3333333333333333,0.09404800392051138,0.09404800392051138,10.632867879313972,False,"M=2x tape, PROJECTED floor 0.0588652 (was inf)",,2.0
LONGER_TAPE_M4,0.9,U56,CADENCE,S_FULL,4,W,0.0008674369892938127,0.058865156398083096,inf,"['W', 'Q']",2,2,0.6666666666666666,0.09423701147427987,0.04711850573713994,21.223083889347027,False,"M=4x tape, PROJECTED floor 0.0419931 (was inf)",,4.0
LONGER_TAPE_M8,0.9,U56,CADENCE,S_FULL,4,W,0.0008674369892938127,0.058865156398083096,inf,"['W', 'Q']",2,2,0.6666666666666666,0.019430821216453342,0.009715410608226671,102.92925747813838,False,"M=8x tape, PROJECTED floor 0.0411256 (was inf)",,8.0
AS_WRITTEN,0.9,U56,CADENCE,S_OOS,4,Q,0.008308398644119697,0.09704441230057848,inf,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"floor inf, tie 4 of 4",,
ANNOTATED,0.9,U56,CADENCE,S_OOS,4,Q,0.008308398644119697,0.09704441230057848,inf,['Q'],1,3,1.0,0.909,0.303,3.3003300330033003,False,"point argmax, gap 0.0083084 vs floor inf",,
WIDER_RUNGS,0.9,U56,CADENCE,S_OOS,4,Q,0.008308398644119697,0.09704441230057848,inf,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"coarse 3 of 4 rungs, floor inf, 1 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.9,U56,CADENCE,S_OOS,4,Q,0.008308398644119697,0.09704441230057848,inf,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.9,U56,CADENCE,S_OOS,4,Q,0.008308398644119697,0.09704441230057848,inf,"['D', 'W', 'Q']",3,1,0.3333333333333333,0.07053513052291671,0.07053513052291671,14.17733252333179,False,"M=2x tape, PROJECTED floor 0.088736 (was inf)",,2.0
LONGER_TAPE_M4,0.9,U56,CADENCE,S_OOS,4,Q,0.008308398644119697,0.09704441230057848,inf,"['D', 'W', 'Q']",3,1,0.3333333333333333,0.01869573823966375,0.01869573823966375,53.488125859532005,False,"M=4x tape, PROJECTED floor 0.088736 (was inf)",,4.0
LONGER_TAPE_M8,0.9,U56,CADENCE,S_OOS,4,Q,0.008308398644119697,0.09704441230057848,inf,"['D', 'W', 'Q']",3,1,0.3333333333333333,0.0016219152389156388,0.0016219152389156388,616.5550307478264,False,"M=8x tape, PROJECTED floor 0.088736 (was inf)",,8.0
AS_WRITTEN,0.9,U56,CADENCE,CAGR,4,W,0.16042241106593025,0.906597672704823,inf,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"floor inf, tie 4 of 4",,
ANNOTATED,0.9,U56,CADENCE,CAGR,4,W,0.16042241106593025,0.906597672704823,inf,['W'],1,3,1.0,0.9760000000000001,0.32533333333333336,3.073770491803278,False,"point argmax, gap 0.160422 vs floor inf",,
WIDER_RUNGS,0.9,U56,CADENCE,CAGR,4,D,0.16042241106593025,0.906597672704823,inf,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"coarse 3 of 4 rungs, floor inf, 1 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.9,U56,CADENCE,CAGR,4,D,0.16042241106593025,0.906597672704823,inf,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.9,U56,CADENCE,CAGR,4,W,0.16042241106593025,0.906597672704823,inf,"['D', 'W', 'Q']",3,1,0.3333333333333333,0.06727342989945284,0.06727342989945284,14.864709611128855,False,"M=2x tape, PROJECTED floor 0.906598 (was inf)",,2.0
LONGER_TAPE_M4,0.9,U56,CADENCE,CAGR,4,W,0.16042241106593025,0.906597672704823,inf,"['D', 'W', 'Q']",3,1,0.3333333333333333,0.017162062798339095,0.017162062798339095,58.268053890163934,False,"M=4x tape, PROJECTED floor 0.746175 (was inf)",,4.0
LONGER_TAPE_M8,0.9,U56,CADENCE,CAGR,4,W,0.16042241106593025,0.906597672704823,inf,"['D', 'W', 'Q']",3,1,0.3333333333333333,0.001382064114829662,0.001382064114829662,723.5554336950923,False,"M=8x tape, PROJECTED floor 0.723088 (was inf)",,8.0
AS_WRITTEN,0.9,U56,CADENCE,DD,4,W,0.8170754711183754,4.003291955027809,inf,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"floor inf, tie 4 of 4",,
ANNOTATED,0.9,U56,CADENCE,DD,4,W,0.8170754711183754,4.003291955027809,inf,['W'],1,3,1.0,0.8039999999999999,0.26799999999999996,3.7313432835820897,False,"point argmax, gap 0.817075 vs floor inf",,
