panel,anchor,ladder,chooser,L,frac_of_T,obs_rung,P_pick,RESOLVED
SMALL,B,N,CH_ISSHARPE,T,1.0,8,1.0,True
SMALL,B,N,CH_ISCAGR,1,0.0006657789613848203,5,0.596,False
SMALL,B,N,CH_ISCAGR,2,0.0013315579227696406,5,0.591,False
SMALL,B,N,CH_ISCAGR,5,0.003328894806924101,5,0.6,False
SMALL,B,N,CH_ISCAGR,10,0.006657789613848202,5,0.587,False
SMALL,B,N,CH_ISCAGR,21,0.013981358189081226,5,0.591,False
SMALL,B,N,CH_ISCAGR,42,0.02796271637816245,5,0.592,False
SMALL,B,N,CH_ISCAGR,63,0.041944074567243674,5,0.662,False
SMALL,B,N,CH_ISCAGR,126,0.08388814913448735,5,0.634,False
SMALL,B,N,CH_ISCAGR,252,0.1677762982689747,5,0.583,False
SMALL,B,N,CH_ISCAGR,504,0.3355525965379494,5,0.721,False
SMALL,B,N,CH_ISCAGR,1008,0.6711051930758988,5,0.477,False
SMALL,B,N,CH_ISCAGR,T,1.0,5,1.0,True
SMALL,B,N,CH_ISDD,1,0.0006657789613848203,40,0.565,False
SMALL,B,N,CH_ISDD,2,0.0013315579227696406,40,0.565,False
SMALL,B,N,CH_ISDD,5,0.003328894806924101,40,0.507,False
SMALL,B,N,CH_ISDD,10,0.006657789613848202,40,0.519,False
SMALL,B,N,CH_ISDD,21,0.013981358189081226,40,0.392,False
SMALL,B,N,CH_ISDD,42,0.02796271637816245,40,0.346,False
SMALL,B,N,CH_ISDD,63,0.041944074567243674,40,0.297,False
SMALL,B,N,CH_ISDD,126,0.08388814913448735,40,0.366,False
SMALL,B,N,CH_ISDD,252,0.1677762982689747,40,0.579,False
SMALL,B,N,CH_ISDD,504,0.3355525965379494,40,0.634,False
SMALL,B,N,CH_ISDD,1008,0.6711051930758988,40,0.572,False
SMALL,B,N,CH_ISDD,T,1.0,40,1.0,True
SMALL,B,H,CH_ISSHARPE,1,0.0006657789613848203,21,0.681,False
SMALL,B,H,CH_ISSHARPE,2,0.0013315579227696406,21,0.667,False
SMALL,B,H,CH_ISSHARPE,5,0.003328894806924101,21,0.674,False
SMALL,B,H,CH_ISSHARPE,10,0.006657789613848202,21,0.694,False
SMALL,B,H,CH_ISSHARPE,21,0.013981358189081226,21,0.715,False
SMALL,B,H,CH_ISSHARPE,42,0.02796271637816245,21,0.742,False
SMALL,B,H,CH_ISSHARPE,63,0.041944074567243674,21,0.818,False
SMALL,B,H,CH_ISSHARPE,126,0.08388814913448735,21,0.855,False
SMALL,B,H,CH_ISSHARPE,252,0.1677762982689747,21,0.841,False
SMALL,B,H,CH_ISSHARPE,504,0.3355525965379494,21,0.873,False
SMALL,B,H,CH_ISSHARPE,1008,0.6711051930758988,21,0.989,True
SMALL,B,H,CH_ISSHARPE,T,1.0,21,1.0,True
SMALL,B,H,CH_ISCAGR,1,0.0006657789613848203,21,0.666,False
SMALL,B,H,CH_ISCAGR,2,0.0013315579227696406,21,0.684,False
SMALL,B,H,CH_ISCAGR,5,0.003328894806924101,21,0.649,False
SMALL,B,H,CH_ISCAGR,10,0.006657789613848202,21,0.665,False
SMALL,B,H,CH_ISCAGR,21,0.013981358189081226,21,0.691,False
SMALL,B,H,CH_ISCAGR,42,0.02796271637816245,21,0.747,False
SMALL,B,H,CH_ISCAGR,63,0.041944074567243674,21,0.802,False
SMALL,B,H,CH_ISCAGR,126,0.08388814913448735,21,0.878,False
SMALL,B,H,CH_ISCAGR,252,0.1677762982689747,21,0.888,False
SMALL,B,H,CH_ISCAGR,504,0.3355525965379494,21,0.954,True
SMALL,B,H,CH_ISCAGR,1008,0.6711051930758988,21,1.0,True
SMALL,B,H,CH_ISCAGR,T,1.0,21,1.0,True
SMALL,B,H,CH_ISDD,1,0.0006657789613848203,21,0.428,False
SMALL,B,H,CH_ISDD,2,0.0013315579227696406,21,0.431,False
SMALL,B,H,CH_ISDD,5,0.003328894806924101,21,0.388,False
SMALL,B,H,CH_ISDD,10,0.006657789613848202,21,0.4,False
SMALL,B,H,CH_ISDD,21,0.013981358189081226,21,0.385,False
SMALL,B,H,CH_ISDD,42,0.02796271637816245,21,0.371,False
SMALL,B,H,CH_ISDD,63,0.041944074567243674,21,0.418,False
SMALL,B,H,CH_ISDD,126,0.08388814913448735,21,0.552,False
SMALL,B,H,CH_ISDD,252,0.1677762982689747,21,0.732,False
SMALL,B,H,CH_ISDD,504,0.3355525965379494,21,0.81,False
SMALL,B,H,CH_ISDD,1008,0.6711051930758988,21,0.898,False
SMALL,B,H,CH_ISDD,T,1.0,21,1.0,True
SMALL,B,GROSS,CH_ISSHARPE,1,0.0006657789613848203,0.75,0.793,False
SMALL,B,GROSS,CH_ISSHARPE,2,0.0013315579227696406,0.75,0.811,False
SMALL,B,GROSS,CH_ISSHARPE,5,0.003328894806924101,0.75,0.813,False
SMALL,B,GROSS,CH_ISSHARPE,10,0.006657789613848202,0.75,0.85,False
SMALL,B,GROSS,CH_ISSHARPE,21,0.013981358189081226,0.75,0.854,False
SMALL,B,GROSS,CH_ISSHARPE,42,0.02796271637816245,0.75,0.882,False
SMALL,B,GROSS,CH_ISSHARPE,63,0.041944074567243674,0.75,0.844,False
SMALL,B,GROSS,CH_ISSHARPE,126,0.08388814913448735,0.75,0.836,False
SMALL,B,GROSS,CH_ISSHARPE,252,0.1677762982689747,0.75,0.773,False
SMALL,B,GROSS,CH_ISSHARPE,504,0.3355525965379494,0.75,0.687,False
SMALL,B,GROSS,CH_ISSHARPE,1008,0.6711051930758988,0.75,0.529,False
SMALL,B,GROSS,CH_ISSHARPE,T,1.0,0.75,1.0,True
SMALL,B,GROSS,CH_ISCAGR,1,0.0006657789613848203,0.75,0.909,True
SMALL,B,GROSS,CH_ISCAGR,2,0.0013315579227696406,0.75,0.924,True
SMALL,B,GROSS,CH_ISCAGR,5,0.003328894806924101,0.75,0.917,True
SMALL,B,GROSS,CH_ISCAGR,10,0.006657789613848202,0.75,0.924,True
SMALL,B,GROSS,CH_ISCAGR,21,0.013981358189081226,0.75,0.945,True
SMALL,B,GROSS,CH_ISCAGR,42,0.02796271637816245,0.75,0.968,True
SMALL,B,GROSS,CH_ISCAGR,63,0.041944074567243674,0.75,0.975,True
SMALL,B,GROSS,CH_ISCAGR,126,0.08388814913448735,0.75,0.978,True
SMALL,B,GROSS,CH_ISCAGR,252,0.1677762982689747,0.75,0.985,True
SMALL,B,GROSS,CH_ISCAGR,504,0.3355525965379494,0.75,0.991,True
SMALL,B,GROSS,CH_ISCAGR,1008,0.6711051930758988,0.75,1.0,True
SMALL,B,GROSS,CH_ISCAGR,T,1.0,0.75,1.0,True
SMALL,B,GROSS,CH_ISDD,1,0.0006657789613848203,0.3,1.0,True
SMALL,B,GROSS,CH_ISDD,2,0.0013315579227696406,0.3,1.0,True
SMALL,B,GROSS,CH_ISDD,5,0.003328894806924101,0.3,1.0,True
SMALL,B,GROSS,CH_ISDD,10,0.006657789613848202,0.3,1.0,True
SMALL,B,GROSS,CH_ISDD,21,0.013981358189081226,0.3,1.0,True
SMALL,B,GROSS,CH_ISDD,42,0.02796271637816245,0.3,1.0,True
SMALL,B,GROSS,CH_ISDD,63,0.041944074567243674,0.3,1.0,True
SMALL,B,GROSS,CH_ISDD,126,0.08388814913448735,0.3,1.0,True
SMALL,B,GROSS,CH_ISDD,252,0.1677762982689747,0.3,1.0,True
SMALL,B,GROSS,CH_ISDD,504,0.3355525965379494,0.3,1.0,True
SMALL,B,GROSS,CH_ISDD,1008,0.6711051930758988,0.3,1.0,True
SMALL,B,GROSS,CH_ISDD,T,1.0,0.3,1.0,True
SMALL,B,CADENCE,CH_ISSHARPE,1,0.0006657789613848203,W,0.432,False
SMALL,B,CADENCE,CH_ISSHARPE,2,0.0013315579227696406,W,0.468,False
SMALL,B,CADENCE,CH_ISSHARPE,5,0.003328894806924101,W,0.461,False
SMALL,B,CADENCE,CH_ISSHARPE,10,0.006657789613848202,W,0.49,False
SMALL,B,CADENCE,CH_ISSHARPE,21,0.013981358189081226,W,0.481,False
SMALL,B,CADENCE,CH_ISSHARPE,42,0.02796271637816245,W,0.492,False
SMALL,B,CADENCE,CH_ISSHARPE,63,0.041944074567243674,W,0.439,False
SMALL,B,CADENCE,CH_ISSHARPE,126,0.08388814913448735,W,0.496,False
SMALL,B,CADENCE,CH_ISSHARPE,252,0.1677762982689747,W,0.505,False
SMALL,B,CADENCE,CH_ISSHARPE,504,0.3355525965379494,W,0.752,False
SMALL,B,CADENCE,CH_ISSHARPE,1008,0.6711051930758988,W,0.841,False
SMALL,B,CADENCE,CH_ISSHARPE,T,1.0,W,1.0,True
SMALL,B,CADENCE,CH_ISCAGR,1,0.0006657789613848203,W,0.501,False
SMALL,B,CADENCE,CH_ISCAGR,2,0.0013315579227696406,W,0.511,False
SMALL,B,CADENCE,CH_ISCAGR,5,0.003328894806924101,W,0.533,False
SMALL,B,CADENCE,CH_ISCAGR,10,0.006657789613848202,W,0.513,False
SMALL,B,CADENCE,CH_ISCAGR,21,0.013981358189081226,W,0.557,False
SMALL,B,CADENCE,CH_ISCAGR,42,0.02796271637816245,W,0.532,False
SMALL,B,CADENCE,CH_ISCAGR,63,0.041944074567243674,W,0.585,False
SMALL,B,CADENCE,CH_ISCAGR,126,0.08388814913448735,W,0.58,False
SMALL,B,CADENCE,CH_ISCAGR,252,0.1677762982689747,W,0.58,False
SMALL,B,CADENCE,CH_ISCAGR,504,0.3355525965379494,W,0.794,False
SMALL,B,CADENCE,CH_ISCAGR,1008,0.6711051930758988,W,0.933,True
SMALL,B,CADENCE,CH_ISCAGR,T,1.0,W,1.0,True
SMALL,B,CADENCE,CH_ISDD,1,0.0006657789613848203,M,0.438,False
SMALL,B,CADENCE,CH_ISDD,2,0.0013315579227696406,M,0.423,False
SMALL,B,CADENCE,CH_ISDD,5,0.003328894806924101,M,0.411,False
SMALL,B,CADENCE,CH_ISDD,10,0.006657789613848202,M,0.351,False
SMALL,B,CADENCE,CH_ISDD,21,0.013981358189081226,M,0.425,False
SMALL,B,CADENCE,CH_ISDD,42,0.02796271637816245,M,0.509,False
SMALL,B,CADENCE,CH_ISDD,63,0.041944074567243674,M,0.558,False
SMALL,B,CADENCE,CH_ISDD,126,0.08388814913448735,M,0.694,False
SMALL,B,CADENCE,CH_ISDD,252,0.1677762982689747,M,0.754,False
SMALL,B,CADENCE,CH_ISDD,504,0.3355525965379494,M,0.761,False
SMALL,B,CADENCE,CH_ISDD,1008,0.6711051930758988,M,0.864,False
SMALL,B,CADENCE,CH_ISDD,T,1.0,M,1.0,True
