file,panels,n_panels,explains,explains_tight,publishes_n_elig,publishes_k,known_panels,Ebar_gap,k_gap,separable
2026-09-08_re-read-single-rung-argmaxes-on-V1C-shaped-books_B.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_the-013-margin-rule_B.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_the-013-margin-rule_cloud.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_the-DD-cap-is-what-cuts-risk-adjusted-argmaxes_cloud.result.md,U56;B136;BSTK100;SMALL439,4,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_the-gap-vs-tilt-rule-as-a-leaderboard-column_B.result.md,U56;B136,2,False,False,False,True,U56;B136,53.21619475295946,80.0,False
2026-09-08_the-liquidity-FLOOR-is-in-the-eligibility-mask-not-a-tilt_C.result.md,U56;SMALL439,2,True,False,False,True,U56;SMALL439,105.38441200700237,384.0,False
2026-09-08_the-mid-tercile-band_cloud.result.md,U56;SMALL439,2,True,False,False,False,U56;SMALL439,105.38441200700237,384.0,False
2026-09-08_the-one-corner-three-books-audit_C.result.md,U56;B136,2,True,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-08_the-pool-mean-as-a-leaderboard-column_B.result.md,U56;B136,2,False,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_why-does-the-DD-ranking-die-on-U56_C.result.md,U56;B136,2,True,True,False,True,U56;B136,53.21619475295946,80.0,False
2026-09-08_why-does-the-IS-lift-slope-flip-between-GROSS-and-GATE_C.result.md,U56;B136,2,True,False,False,True,U56;B136,53.21619475295946,80.0,False
2026-09-08_why-is-the-ungated-control-the-IS-argmax-on-broad136-and-SMALL439-but-not-u56_C.result.md,U56;B136;BSTK100;SMALL439,4,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_why-the-035-045-share-window-dips_B.result.md,U56;B136;SMALL439,3,False,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_why-the-035-045-share-window-dips_cloud.result.md,U56;B136;SMALL439,3,False,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_can-any-B136-recomposition-reach-SMALL439-s-CHARACTERISTIC-SUPPORT_C.result.md,U56;B136;SMALL439,3,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_census-every-published-N-EQUALS-50-model-comparison-in-the-record_C.result.md,U56;B136,2,True,True,False,True,U56;B136,53.21619475295946,80.0,False
2026-09-09_do-CLASSIFIER-selectors-behave-differently-from-ARGMAX-selectors_B.result.md,B136;SMALL439,2,True,False,False,False,B136;SMALL439,52.168217254042915,304.0,False
2026-09-09_do-the-record-s-CONDITIONAL-clauses-ever-beat-their-own-unconditional-parents_B.result.md,U56;B136;SMALL439,3,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_do-the-record-s-CONDITIONAL-clauses-ever-beat-their-own-unconditional-parents_cloud.result.md,U56;B136;SMALL439,3,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_does-4b-discriminate-ANYTHING-on-gross-scalar-books_cloud.result.md,U56;B136;SMALL439,3,False,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_does-MA-THRESH-theta-0-beat-RULES-v2-s-3-percent-BAND-on-its-own-terms_C.result.md,U56;B136;SMALL439,3,False,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_does-a-random-sub-panel-pass-4b-because-the-CAGR-floor-moves_B.result.md,U56;B136;SMALL439,3,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_does-any-other-published-EDGE-FLAG-survive-its-own-EXTENSION-re-run_C.result.md,U56;B136;SMALL439,3,False,False,True,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_does-ddctl-really-own-the-deep-budgets_cloud.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_does-de-lagging-the-breadth-gate-turn-it-into-a-real-bear-defence_cloud.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_does-one-dispersion-number-really-out-predict-136-name-dummies_C.result.md,U56;B136,2,True,True,False,True,U56;B136,53.21619475295946,80.0,False
2026-09-09_does-the-ARMED-leg-have-to-be-the-BAND_C.result.md,U56;B136;SMALL439,3,False,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_does-the-DRAWDOWN-a-vol-cap-BUYS-ever-clear-the-4b-DD-LEG-on-its-own_C.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_does-the-IS-side-EPISODE-MISMATCH-move-any-published-rule-8-pick_cloud.result.md,U56;B136;SMALL439,3,False,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_does-the-Q-CADENCE-SIGN-FLIP-replicate-off-SMALL439_cloud.result.md,U56;B136;SMALL439,3,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_does-the-TIMING-RESIDUAL-constant-survive-a-fourth-panel_cloud.result.md,U56;B136;SMALL439,3,False,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_does-the-no-signal-shape-appear-on-any-panel-that-passes_cloud.result.md,U56;B136;SMALL439,3,False,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_does-the-uncompensated-residual-finding-replicate-off-SMALL439_B.result.md,U56;B136;SMALL439,3,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_hold-the-ratio-fixed-DAY-BY-DAY-not-at-the-median_cloud.result.md,U56;B136;BSTK100;ETF36;SMALL439,5,True,True,True,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_how-many-of-the-record-s-PUBLISHED-HEADLINE-NUMBERS-are-CADENCE-MEANS_cloud.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_how-many-of-the-record-s-PUBLISHED-parent-COMPARISONS-are-GROSS-UNMATCHED_C.result.md,U56;B136;SMALL439,3,False,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_how-many-of-the-records-POOLED-ACROSS-CADENCE-bars-clear-a-band-their-own-CELLS-fail_B.result.md,U56;B136;SMALL439,3,False,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_how-many-published-4a-passes-are-GRID-EDGE-points-held-by-the-DD-LEG_C.result.md,U56;B136;SMALL439,3,True,True,True,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_how-many-published-clause-KILLS-are-0-bps-WASHES_cloud.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_how-many-published-dial-STEPS-in-the-record-are-NO-OPS_cloud.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_how-many-published-panel-shares-are-7-cell-binomials_B.result.md,U56;B136;ETF36;SMALL439,4,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_is-4b-PASSAGE-on-the-LIVE-FAMILY-a-pure-GROSS-BOUND_cloud.result.md,U56;B136;SMALL439,3,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_is-4b-a-SINGLE-GROSS-DIAL-wearing-five-bars_C.result.md,U56;B136,2,True,False,False,True,U56;B136,53.21619475295946,80.0,False
2026-09-09_is-AMPLITUDE-the-record-s-real-clause-taxonomy_cloud.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_is-EVOL-the-real-survivor-not-DISP_B.result.md,BSTK100;SMALL439,2,True,False,False,True,SMALL439,,,
2026-09-09_is-EVOL-the-real-survivor-not-DISP_cloud.result.md,BSTK100;SMALL439,2,True,False,True,False,SMALL439,,,
2026-09-09_is-S_CAGR-vs-S_SHARPE-a-general-selector-pair_B.result.md,U56;B136;BSTK100;SMALL439,4,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_is-S_CAGR-vs-S_SHARPE-a-general-selector-pair_B2.result.md,U56;B136;BSTK100;SMALL439,4,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_is-S_CAGR-vs-S_SHARPE-a-general-selector-pair_cloud.result.md,U56;SMALL439,2,True,True,True,False,U56;SMALL439,105.38441200700237,384.0,False
2026-09-09_is-every-published-BAND-a-band-on-a-MEAN-quoted-as-a-CELL-expectation_cloud.result.md,B136;SMALL439,2,True,False,False,True,B136;SMALL439,52.168217254042915,304.0,False
2026-09-09_is-every-published-CADENCE-verdict-really-a-c_sd-verdict_cloud.result.md,U56;B136;SMALL439,3,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_is-the-0.2125-vol-threshold-a-PLATEAU-or-a-CLIFF_cloud.result.md,U56;B136;SMALL439,3,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_is-the-4b-footprint-a-monotone-function-of-cap-mix_B.result.md,U56;B136;BSTK100;ETF36;SMALL439,5,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_is-the-4b-footprint-a-monotone-function-of-cap-mix_cloud.result.md,B136;SMALL439,2,True,False,False,True,B136;SMALL439,52.168217254042915,304.0,False
2026-09-09_is-the-ADMISSIBILITY-q-a-q-x-k-interaction-too_cloud.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_is-the-ANNUAL-collapse-a-JENSEN-artefact-of-the-c_bar-PREDICTOR_cloud.result.md,U56;B136;SMALL439,3,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_is-the-BAND-a-TURNOVER-dial-with-a-free-SHARPE_cloud.result.md,U56;B136;SMALL439,3,False,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_is-the-BLOCKWISE-vs-SMOOTH-split-the-real-predictor-of-a-gross-flip_C.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_is-the-ETF-dilution-slope-a-BETA-story-or-a-BREADTH-story_B.result.md,B136;BSTK100;ETF36,3,True,True,False,True,B136,,,
2026-09-09_is-the-FAMILY-constant-really-a-c_sd-constant_cloud.result.md,U56;B136;SMALL439,3,False,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_is-the-MA-threshold-edge-a-CONSTANT-GROSS-effect_cloud.result.md,U56;B136;SMALL439,3,False,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_is-the-MARGINAL-rho-the-only-estimable-characteristic-statistic_C.result.md,BSTK100;SMALL439,2,True,False,False,True,SMALL439,,,
2026-09-09_is-the-SELECTION-vs-TIMING-split-a-record-wide-way-to-read-every-ABSOLUTE-threshold_cloud.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_is-the-UNCONDITIONAL-width-dial-a-B136-fact-or-a-panel-ordering_B.result.md,U56;B136;SMALL439,3,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_is-the-UNCONDITIONAL-width-dial-a-B136-fact-or-a-panel-ordering_cloud.result.md,U56;B136;SMALL439,3,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_is-the-VOL-TERM-decomposition-a-record-wide-fact_cloud.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_is-the-gate-timing-residual-a-constant-in-pp-per-year_B.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_is-the-n-vs-cadence-disagreement-ordering-PANEL-driven-or-DIAL-driven_cloud.result.md,U56;B136;BSTK100;SMALL439,4,True,False,True,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_is-the-narrow-day-effect-ORDERING-the-same-panel-ordering-as-the-gate-premium_B.result.md,U56;B136;SMALL439,3,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_is-the-no-trade-BAND-argmax-interior-or-a-grid-edge_B.result.md,U56;B136;SMALL439,3,False,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_is-the-panel-ordering-an-ETF-SHARE-effect_B.result.md,U56;B136;ETF36;SMALL439,4,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_is-the-vol-cap-the-real-universe-clause-not-the-trend-leg_B.result.md,U56;B136;SMALL439,3,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_name-level-fixed-effects_B.result.md,U56;B136,2,True,False,True,True,U56;B136,53.21619475295946,80.0,False
2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_pre-register-the-quantile-family-as-a-dial_cloud.result.md,U56;B136;SMALL439,3,False,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_price-the-14-breadth-files-on-their-own-books_B.result.md,U56;B136;BSTK100;ETF36;SMALL439,5,True,True,True,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_price-the-14-breadth-files-on-their-own-books_cloud.result.md,U56;B136;SMALL439,3,True,True,True,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_price-the-DRAWDOWN-PATH-artefact-class_B.result.md,U56;B136,2,False,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-09_price-the-OOS-LEG-of-4b-as-a-REDUNDANT-TEST-across-the-record_C.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_publish-BOTH-beside-every-SELECTION-LEVEL-TIMING-split_cloud.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_put-DEGREES-OF-FREEDOM-beside-every-within-cell-t_cloud.result.md,U56;B136;SMALL439,3,False,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_restate-every-published-4a-count-against-the-LIVE-book_cloud.result.md,U56;B136;SMALL439,3,False,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_restate-idea-298s-MA-RESIDUAL-BAND-with-its-cadence-domain_C.result.md,U56;B136;SMALL439,3,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_restate-the-26-characteristic-files-under-the-SIGN-FLIP_cloud.result.md,B136;SMALL439,2,False,False,False,True,B136;SMALL439,52.168217254042915,304.0,False
2026-09-09_restate-the-record-s-158-REPRODUCTION-GATES-as-TOLERANCES-in-record-units_C.result.md,U56;B136,2,True,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-09_stamp-every-committed-artefact-with-its-PANEL-VINTAGE_cloud.result.md,U56;B136;SMALL439,3,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_stop-summarising-the-DD-LEG-with-PATH-statistics_C.result.md,U56;B136;SMALL439,3,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_three-committed-scripts-fail-their-own-reproduction-gates-today_C.result.md,U56;SMALL439,2,True,True,False,True,U56;SMALL439,105.38441200700237,384.0,False
2026-09-09_what-does-SELECTION-become-under-a-DAILY-depth-match_C.result.md,U56;B136;SMALL439,3,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_what-n-would-make-the-partial-estimable_C.result.md,BSTK100;SMALL439,2,True,False,False,False,SMALL439,,,
2026-09-09_which-published-residualisations-are-IN-SAMPLE-fits_cloud.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_why-does-the-CORR-ordering-die-at-q-0.75_cloud.result.md,B136;BSTK100;SMALL439,3,True,False,False,True,B136;SMALL439,52.168217254042915,304.0,False
2026-09-09_why-does-the-MA-SLICE-flip-from-better-to-worse-at-the-panel-boundary_C.result.md,U56;B136;SMALL439,3,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-09_why-is-evol-the-one-characteristic-that-never-reverses_C.result.md,B136;SMALL439,2,True,False,False,False,B136;SMALL439,52.168217254042915,304.0,False
2026-09-09_window-stamp-every-reach-and-every-depth-denominator_cloud.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_can-the-record-s-keys-be-made-REACHABLE-without-a-harness_cloud.result.md,U56;B136;SMALL439,3,False,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_census-the-record-for-MaxDD-comparisons-that-are-EXACT-TIES_cloud.result.md,U56;B136;SMALL439,3,False,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_census-the-record-s-ABSOLUTE-thresholds-for-the-firing-RATE-artefact_B.result.md,U56;B136;SMALL439,3,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_census-the-record-s-ABSOLUTE-thresholds-for-the-firing-RATE-artefact_cloud.result.md,U56;B136;SMALL439,3,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_census-the-record-s-PARKs-for-the-DATA-SEARCH-ERROR_cloud.result.md,U56;SMALL439,2,True,False,False,False,U56;SMALL439,105.38441200700237,384.0,False
2026-09-10_does-PARTIAL-REBALANCING-beat-CADENCE-as-the-turnover-dial_B.result.md,U56;B136;SMALL439,3,False,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_does-PARTIAL-REBALANCING-beat-CADENCE-as-the-turnover-dial_cloud.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_does-PROTOCOL-need-a-T2-DATING-clause-beside-T1_C.result.md,U56;SMALL439,2,True,False,False,False,U56;SMALL439,105.38441200700237,384.0,False
2026-09-10_does-a-BASE-RATE-ADJUSTED-4b-change-the-records-KEEP-set_cloud.result.md,U56;B136,2,False,False,False,True,U56;B136,53.21619475295946,80.0,False
2026-09-10_does-a-ROLLING-breadth-quantile-fire-at-its-own-nominal-rate_B.result.md,U56;B136;SMALL439,3,False,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_does-a-ROLLING-breadth-quantile-fire-at-its-own-nominal-rate_cloud.result.md,U56;B136;SMALL439,3,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_does-any-published-COLUMN-prescription-survive-its-own-L2-ladder_C.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_does-any-published-rule-8-pick-survive-the-NO-DIAL-control_cloud.result.md,U56;SMALL439,2,True,False,False,True,U56;SMALL439,105.38441200700237,384.0,False
2026-09-10_does-every-published-MATCHED-GROSS-TWIN-claim-need-a-PLACEBO-column_cloud.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_does-sd-still-survive-the-PARTIAL-t-test-once-the-control-has-DATA_B.result.md,U56;B136;SMALL439,3,True,True,True,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_does-sd-still-survive-the-PARTIAL-t-test-once-the-control-has-DATA_cloud.result.md,B136;SMALL439,2,True,True,True,True,B136;SMALL439,52.168217254042915,304.0,False
2026-09-10_does-the-BREADTH-gate-4b-pass-live-only-at-gross-1.00_cloud.result.md,U56;B136,2,False,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-10_does-the-DOLLAR-floor-s-EJECT-AFTER-A-FALL-channel-exist-off-SMALL439_B.result.md,U56;SMALL439,2,True,True,False,False,U56;SMALL439,105.38441200700237,384.0,False
2026-09-10_does-the-TAX-to-c-star-rho-close-under-a-TURNOVER-NORMALISATION_C.result.md,U56;B136;SMALL439,3,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_does-the-TIE-AS-FLIP-convention-change-any-PUBLISHED-verdict_C.result.md,U56;B136;SMALL439,3,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_does-the-live-4b-candidate-beat-its-own-EWall-at-25-bps-on-any-panel_cloud.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_does-the-record-quote-a-WINDOW-STAMP-beside-any-metric-it-publishes_C.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_every-de-grossed-book-in-the-record-is-priced-with-cash-at-ZERO_B.result.md,U56;B136,2,True,False,False,True,U56;B136,53.21619475295946,80.0,False
2026-09-10_how-many-committed-GRID-files-cannot-state-their-own-PANEL_C.result.md,U56;B136;BSTK100;SMALL439,4,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_is-EVERY-published-CHOOSER-WIN-in-the-record-a-PHASE-WIN_C.result.md,U56;SMALL439,2,False,False,False,False,U56;SMALL439,105.38441200700237,384.0,False
2026-09-10_is-FLIP1-already-dead-at-10-bps_C.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_is-FLIP1-already-dead-at-10-bps_cloud.result.md,U56;B136;SMALL439,3,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_is-H2-CUSHION-AT-ZERO-COST-a-publishable-panel-column_cloud.result.md,U56;B136;SMALL439,3,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_is-K_CAGR-really-a-better-rule-8-selector-or-is-it-the-CAGR-floor-in-disguise_cloud.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_is-SMALL439s-weak-TAX-to-c-star-rho-an-EDGE-DISPERSION-effect_cloud.result.md,U56;B136;SMALL439,3,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_is-lambda-INERT-on-every-low-turnover-book-or-only-on-EWALL_C.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_is-p-over-n-1-the-crossover-for-key-reproduction_B.result.md,U56;B136;SMALL439,3,False,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_is-p-over-n-1-the-crossover-for-key-reproduction_cloud.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_is-regret-the-only-column-whose-VALUES-its-source-does-not-contain_cloud.result.md,U56;B136;SMALL439,3,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_is-the--0.014-Sharpe-cost-of-choosing-on-CAGR-a-record-wide-constant_B.result.md,U56;B136;SMALL439,3,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_is-the--0.014-Sharpe-cost-of-choosing-on-CAGR-a-record-wide-constant_cloud.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_is-the-4b-window-a-TURNOVER-COST-fact-about-the-ranked-book_B.result.md,U56;B136,2,True,True,False,True,U56;B136,53.21619475295946,80.0,False
2026-09-10_is-the-BAND-the-only-clean-adopted-constant_cloud.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_is-the-CORRELATION-CUT-a-pre-registrable-SLEEVE-ADMISSION-test_C.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_is-the-INTERCEPT-of-the-width-law-a-DEFENSIVE-SLEEVE-statistic_C.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_is-the-IS-WINDOW-a-SUPERSET-on-every-published-dial_cloud.result.md,U56;B136;SMALL439,3,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_is-the-KEY-UNIQUE-join-STABLE-under-float-reformatting_cloud.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_is-the-MATCHED-GROSS-TWIN-win-rate-a-FIRING-RATE-function_C.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_is-the-PICK-FLIP-rate-of-0.50-a-property-of-the-BAND-LADDER-or-of-every-dial_cloud.result.md,U56;B136,2,True,False,False,True,U56;B136,53.21619475295946,80.0,False
2026-09-10_is-the-RE-PRICEABLE-set-empty-on-every-published-COLUMN-prescription_C.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_is-the-SELECTION-vs-TRADING-dial-split-a-record-wide-law_C.result.md,U56;SMALL439,2,True,False,False,False,U56;SMALL439,105.38441200700237,384.0,False
2026-09-10_is-the-STALENESS-TAX-a-DRAWDOWN-tax-on-every-gate-family_C.result.md,U56;B136,2,True,True,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-10_is-the-TWIN-WIN-RATE-a-SWITCHING-COST-statistic_C.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_is-the-gate-vs-ranked-ORDERING-SPLIT-a-GROSS-fact_B.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_price-the-CAPACITY-CRITERION-s-own-two-constants_cloud.result.md,U56;SMALL439,2,False,False,False,True,U56;SMALL439,105.38441200700237,384.0,False
2026-09-10_price-the-EW-ALL-control-for-the-top-20-book-on-the-1000-draw-grid_cloud.result.md,U56;B136;SMALL439,3,False,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_price-the-RE-DERIVED-METRIC-column-against-its-own-source_C.result.md,U56;B136,2,True,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-10_price-the-rf-CONSISTENCY-fix-as-a-PROTOCOL-amendment_cloud.result.md,U56;B136,2,True,True,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-10_price-the-three-free-lunch-cells_cloud.result.md,B136;BSTK100;SMALL439,3,True,False,False,False,B136;SMALL439,52.168217254042915,304.0,False
2026-09-10_publish-DRAG-not-TURNOVER-beside-every-window-width-claim_cloud.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_publish-an-AS-OF-DATE-beside-every-input-the-record-reads_C.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_publish-p-and-n-beside-every-WIDE-flag-in-the-record_cloud.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
