date,idea,MaxDD,verdict,script,monthly_strict,monthly_wide,dd_margin_pp
2026-09-04,"10 STK20/CAND-n5 (names 20, turn 14.2x, OOS 1.09)",-0.184,KEEP-cand 4b,research/backtests/2026-09-04_sector-only-universe_C.py,False,False,1.8303411700389571
2026-09-04,"10 STK20/CAND-n10 (names 20, turn 8.5x, OOS 1.37)",-0.17300000000000001,KEEP-cand 4b,research/backtests/2026-09-04_sector-only-universe_C.py,False,False,2.9303411700389552
2026-09-04,"10 STK20/CAND-n20 (names 20, turn 3.5x, OOS 1.45)",-0.121,KEEP-cand 4b + 4a,research/backtests/2026-09-04_sector-only-universe_C.py,False,False,8.130341170038957
2026-09-04,"10 B136/v1 (names 136, turn 29.4x, OOS 0.58)",-0.212,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_sector-only-universe_C.py,False,False,-0.9696588299610426
2026-09-04,"10 B136/EWall (names 136, turn 8.3x, OOS 1.02)",-0.177,KEEP-cand 4b,research/backtests/2026-09-04_sector-only-universe_C.py,False,False,2.530341170038958
2026-09-04,"10 B136/CAND-n5 (names 136, turn 21.3x, OOS 0.82)",-0.23399999999999999,"KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_sector-only-universe_C.py,False,False,-3.1696588299610418
2026-09-04,"10 B136/CAND-n10 (names 136, turn 17.5x, OOS 0.78)",-0.214,"KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_sector-only-universe_C.py,False,False,-1.1696588299610426
2026-09-04,"10 B136/CAND-n20 (names 136, turn 13.8x, OOS 0.89)",-0.201,KILL 4b (H2),research/backtests/2026-09-04_sector-only-universe_C.py,False,False,0.13034117003895562
2026-09-04,"10 BSTK100/v1 (names 100, turn 28.2x, OOS 0.51)",-0.21100000000000002,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_sector-only-universe_C.py,False,False,-0.8696588299610453
2026-09-04,"10 BSTK100/EWall (names 100, turn 8.6x, OOS 1.01)",-0.261,KILL 4b (DD),research/backtests/2026-09-04_sector-only-universe_C.py,False,False,-5.869658829961044
2026-09-04,"10 BSTK100/CAND-n5 (names 100, turn 20.6x, OOS 0.80)",-0.221,"KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_sector-only-universe_C.py,False,False,-1.8696588299610433
2026-09-04,"10 BSTK100/CAND-n10 (names 100, turn 17.0x, OOS 0.77)",-0.22399999999999998,"KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_sector-only-universe_C.py,False,False,-2.169658829961041
2026-09-04,"10 BSTK100/CAND-n20 (names 100, turn 12.6x, OOS 0.94)",-0.204,KILL 4b (DD),research/backtests/2026-09-04_sector-only-universe_C.py,False,False,-0.16965882996104187
2026-09-04,10 WF S1 max-IS-Sharpe -> STK20/CAND-n10 OOS,-0.17300000000000001,"OOS 4b PASS (survivorship, see memo)",research/backtests/2026-09-04_sector-only-universe_C.py,False,False,2.9303411700389552
2026-09-04,10 WF S2 4b-aware -> STK20/CAND-n20 OOS,-0.121,"OOS 4b PASS (survivorship, see memo)",research/backtests/2026-09-04_sector-only-universe_C.py,False,False,8.130341170038957
2026-09-04,"9 u.json/v1/none (turn 23.6x, OOS 0.75)",-0.138,"KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,False,False,6.430341170038956
2026-09-04,"9 u.json/v1/S10/C21 (turn 23.5x, OOS 0.70)",-0.13699999999999998,"KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,False,False,6.530341170038959
2026-09-04,"9 u.json/v1/S15/C0 (turn 23.6x, OOS 0.73)",-0.141,"KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,False,False,6.1303411700389585
2026-09-04,"9 u.json/top20/none (turn 9.6x, OOS 1.17)",-0.183,KEEP 4b,research/backtests/2026-09-04_trailing-stop_cloud.py,False,False,1.9303411700389572
2026-09-04,"9 u.json/top20/S10/C21 (turn 10.3x, OOS 1.05)",-0.122,"4a-pass, KILL 4b (CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,False,False,8.030341170038957
2026-09-04,"9 u.json/top20/S15/C0 (turn 10.3x, OOS 1.13)",-0.162,KEEP 4b,research/backtests/2026-09-04_trailing-stop_cloud.py,False,False,4.030341170038956
2026-09-04,"9 u.json/top20/S20/C0 (turn 9.8x, OOS 1.16)",-0.17,KEEP 4b,research/backtests/2026-09-04_trailing-stop_cloud.py,False,False,3.2303411700389555
2026-09-04,"9 u.json/ew-band3/none (turn 4.9x, OOS 1.23)",-0.151,KEEP 4b,research/backtests/2026-09-04_trailing-stop_cloud.py,False,False,5.130341170038958
2026-09-04,"9 u.json/ew-band3/S10/C21 (turn 5.6x, OOS 1.13)",-0.115,"4a-pass, KILL 4b (CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,False,False,8.730341170038956
2026-09-04,"9 u.json/ew-band3/S15/C0 (turn 5.5x, OOS 1.20)",-0.153,KEEP 4b,research/backtests/2026-09-04_trailing-stop_cloud.py,False,False,4.930341170038957
2026-09-04,"9 u.json/ew-band3/S15/C21 (turn 5.0x, OOS 1.18)",-0.128,"4a-pass, KILL 4b (CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,False,False,7.4303411700389566
2026-09-04,"9 u.json/ew-band3/S20/C0 (turn 5.0x, OOS 1.21)",-0.14800000000000002,KEEP 4b,research/backtests/2026-09-04_trailing-stop_cloud.py,False,False,5.430341170038955
2026-09-04,"9 broad/v1/none (turn 29.4x, OOS 0.58)",-0.212,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,False,False,-0.9696588299610426
2026-09-04,"9 broad/v1/S10/C21 (turn 29.4x, OOS 0.60)",-0.20600000000000002,"4a-pass, KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,False,False,-0.3696588299610448
2026-09-04,"9 broad/v1/S15/C0 (turn 29.4x, OOS 0.56)",-0.217,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,False,False,-1.469658829961043
2026-09-04,"9 broad/top20/none (turn 13.8x, OOS 0.89)",-0.201,"4a-pass, KILL 4b (H2)",research/backtests/2026-09-04_trailing-stop_cloud.py,False,False,0.13034117003895562
2026-09-04,"9 broad/top20/S10/C21 (turn 14.2x, OOS 0.78)",-0.147,"4a-pass, KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,False,False,5.530341170038958
2026-09-04,"9 broad/top20/S15/C0 (turn 14.4x, OOS 0.85)",-0.201,"4a-pass, KILL 4b (H2,OOS)",research/backtests/2026-09-04_trailing-stop_cloud.py,False,False,0.13034117003895562
2026-09-04,"9 broad/top20/S20/C0 (turn 13.9x, OOS 0.88)",-0.19,"4a-pass, KILL 4b (H2,OOS)",research/backtests/2026-09-04_trailing-stop_cloud.py,False,False,1.2303411700389566
2026-09-04,"9 broad/ew-band3/none (turn 5.2x, OOS 1.07)",-0.168,"4a-pass, KEEP 4b",research/backtests/2026-09-04_trailing-stop_cloud.py,False,False,3.4303411700389557
2026-09-04,"9 broad/ew-band3/S10/C21 (turn 5.9x, OOS 1.01)",-0.131,"4a-pass, KILL 4b (CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,False,False,7.130341170038957
2026-09-04,"9 broad/ew-band3/S15/C0 (turn 5.8x, OOS 1.04)",-0.17,"4a-pass, KILL 4b (CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,False,False,3.2303411700389555
2026-09-04,"9 broad/ew-band3/S15/C21 (turn 5.3x, OOS 1.07)",-0.15,"4a-pass, KILL 4b (CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,False,False,5.230341170038957
2026-09-04,"9 broad/ew-band3/S20/C0 (turn 5.3x, OOS 1.07)",-0.16699999999999998,"4a-pass, KEEP 4b",research/backtests/2026-09-04_trailing-stop_cloud.py,False,False,3.530341170038959
2026-09-04,"73 U56/EWall (sd 0.281, dS_EW +0.000)",-0.159,KEEP 4b,research/backtests/2026-09-04_asset-class-dispersion_B.py,False,False,4.330341170038957
2026-09-04,"73 U56/CAND5 (sd 0.281, dS_EW -0.043)",-0.21600000000000003,KILL 4b (DD),research/backtests/2026-09-04_asset-class-dispersion_B.py,False,False,-1.3696588299610457
2026-09-04,"73 U56/CAND10 (sd 0.281, dS_EW -0.067)",-0.175,KEEP 4b,research/backtests/2026-09-04_asset-class-dispersion_B.py,False,False,2.730341170038958
2026-09-04,"73 U56/CAND20 (sd 0.281, dS_EW +0.070)",-0.183,KEEP 4b,research/backtests/2026-09-04_asset-class-dispersion_B.py,False,False,1.9303411700389572
2026-09-04,"73 ETF36/EWall (sd 0.145, dS_EW +0.000)",-0.218,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,False,False,-1.569658829961043
2026-09-04,"73 ETF36/CAND5 (sd 0.145, dS_EW -0.073)",-0.23399999999999999,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,False,False,-3.1696588299610418
2026-09-04,"73 ETF36/CAND10 (sd 0.145, dS_EW +0.102)",-0.185,"KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,False,False,1.730341170038957
2026-09-04,"73 ETF36/CAND20 (sd 0.145, dS_EW +0.228)",-0.152,"4a-pass, KILL 4b (H1,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,False,False,5.030341170038957
2026-09-04,"73 ETF24/EWall (sd 0.129, dS_EW +0.000)",-0.294,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,False,False,-9.169658829961042
2026-09-04,"73 ETF24/CAND5 (sd 0.129, dS_EW -0.109)",-0.23399999999999999,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,False,False,-3.1696588299610418
2026-09-04,"73 ETF24/CAND10 (sd 0.129, dS_EW -0.001)",-0.215,"4a-pass, KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,False,False,-1.2696588299610427
2026-09-04,"73 ETF24/CAND20 (sd 0.129, dS_EW +0.073)",-0.152,"4a-pass, KILL 4b (H1,H2,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,False,False,5.030341170038957
2026-09-04,"73 STK20/EWall (sd 0.378, dS_EW +0.000)",-0.195,KEEP 4b,research/backtests/2026-09-04_asset-class-dispersion_B.py,False,False,0.7303411700389562
2026-09-04,"73 STK20/CAND5 (sd 0.378, dS_EW -0.270)",-0.184,KEEP 4b,research/backtests/2026-09-04_asset-class-dispersion_B.py,False,False,1.8303411700389571
2026-09-04,"73 STK20/CAND10 (sd 0.378, dS_EW -0.037)",-0.17300000000000001,"4a-pass, KEEP 4b",research/backtests/2026-09-04_asset-class-dispersion_B.py,False,False,2.9303411700389552
2026-09-04,"73 STK20/CAND20 (sd 0.378, dS_EW -0.035)",-0.121,"4a-pass, KEEP 4b",research/backtests/2026-09-04_asset-class-dispersion_B.py,False,False,8.130341170038957
2026-09-04,"73 B136/EWall (sd 0.257, dS_EW +0.000)",-0.177,"4a-pass, KEEP 4b",research/backtests/2026-09-04_asset-class-dispersion_B.py,False,False,2.530341170038958
2026-09-04,"73 B136/CAND5 (sd 0.257, dS_EW -0.164)",-0.23399999999999999,"KILL 4b (H1,H2,OOS,DD)",research/backtests/2026-09-04_asset-class-dispersion_B.py,False,False,-3.1696588299610418
2026-09-04,"73 B136/CAND10 (sd 0.257, dS_EW -0.138)",-0.214,"KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_asset-class-dispersion_B.py,False,False,-1.1696588299610426
2026-09-04,"73 B136/CAND20 (sd 0.257, dS_EW -0.071)",-0.201,"4a-pass, KILL 4b (H2)",research/backtests/2026-09-04_asset-class-dispersion_B.py,False,False,0.13034117003895562
2026-09-04,"73 BSTK100/EWall (sd 0.278, dS_EW +0.000)",-0.261,KILL 4b (DD),research/backtests/2026-09-04_asset-class-dispersion_B.py,False,False,-5.869658829961044
2026-09-04,"73 BSTK100/CAND5 (sd 0.278, dS_EW -0.203)",-0.221,"KILL 4b (H1,H2,OOS,DD)",research/backtests/2026-09-04_asset-class-dispersion_B.py,False,False,-1.8696588299610433
2026-09-04,"73 BSTK100/CAND10 (sd 0.278, dS_EW -0.157)",-0.22399999999999998,"KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_asset-class-dispersion_B.py,False,False,-2.169658829961041
2026-09-04,"73 BSTK100/CAND20 (sd 0.278, dS_EW -0.057)",-0.204,"4a-pass, KILL 4b (H2,DD)",research/backtests/2026-09-04_asset-class-dispersion_B.py,False,False,-0.16965882996104187
2026-09-04,"73 SMALL484/EWall (sd 0.682, dS_EW +0.000)",-0.34299999999999997,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,False,False,-14.06965882996104
2026-09-04,"73 SMALL484/CAND5 (sd 0.682, dS_EW -0.084)",-0.528,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,False,False,-32.56965882996104
2026-09-04,"73 SMALL484/CAND10 (sd 0.682, dS_EW +0.061)",-0.359,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,False,False,-15.669658829961042
2026-09-04,"73 SMALL484/CAND20 (sd 0.682, dS_EW +0.082)",-0.263,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,False,False,-6.069658829961044
2026-09-04,13 u56/v1,-0.138,"KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_52w-high-proximity_C.py,False,False,6.430341170038956
2026-09-04,13 u56/EWall,-0.159,KILL 4b (CAGR),2026-09-04_52w-high-proximity_C.py,False,False,4.330341170038957
2026-09-04,13 u56/COMP-n5,-0.21600000000000003,"KILL 4b (H1,DD)",2026-09-04_52w-high-proximity_C.py,False,False,-1.3696588299610457
2026-09-04,13 u56/COMP-n10,-0.175,KILL 4b (H1),2026-09-04_52w-high-proximity_C.py,False,False,2.730341170038958
2026-09-04,13 u56/COMP-n20,-0.183,KEEP 4b,2026-09-04_52w-high-proximity_C.py,False,False,1.9303411700389572
2026-09-04,13 u56/COMP-n30,-0.166,KEEP 4b,2026-09-04_52w-high-proximity_C.py,False,False,3.630341170038956
2026-09-04,13 u56/PROX-n5,-0.21,"KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_52w-high-proximity_C.py,False,False,-0.7696588299610424
2026-09-04,13 u56/PROX-n10,-0.154,"KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_52w-high-proximity_C.py,False,False,4.830341170038957
2026-09-04,13 u56/PROX-n20,-0.146,KILL 4b (CAGR),2026-09-04_52w-high-proximity_C.py,False,False,5.630341170038958
2026-09-04,13 u56/PROX-n30,-0.145,KILL 4b (CAGR),2026-09-04_52w-high-proximity_C.py,False,False,5.730341170038958
2026-09-04,13 u56/BLEND-n5,-0.24,"KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_52w-high-proximity_C.py,False,False,-3.7696588299610423
2026-09-04,13 u56/BLEND-n10,-0.171,"KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_52w-high-proximity_C.py,False,False,3.1303411700389554
2026-09-04,13 u56/BLEND-n20,-0.168,KILL 4b (CAGR),2026-09-04_52w-high-proximity_C.py,False,False,3.4303411700389557
2026-09-04,13 u56/BLEND-n30,-0.152,KILL 4b (CAGR),2026-09-04_52w-high-proximity_C.py,False,False,5.030341170038957
2026-09-04,13 broad/v1,-0.212,"KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_52w-high-proximity_C.py,False,False,-0.9696588299610426
2026-09-04,13 broad/EWall,-0.177,KEEP 4b,2026-09-04_52w-high-proximity_C.py,False,False,2.530341170038958
2026-09-04,13 broad/COMP-n5,-0.23399999999999999,"KILL 4b (H2,OOS,DD)",2026-09-04_52w-high-proximity_C.py,False,False,-3.1696588299610418
2026-09-04,13 broad/COMP-n10,-0.214,"KILL 4b (H2,OOS,DD)",2026-09-04_52w-high-proximity_C.py,False,False,-1.1696588299610426
2026-09-04,13 broad/COMP-n20,-0.201,"4a-pass, KILL 4b (H2)",2026-09-04_52w-high-proximity_C.py,False,False,0.13034117003895562
2026-09-04,13 broad/COMP-n30,-0.203,"4a-pass, KILL 4b (H2,DD)",2026-09-04_52w-high-proximity_C.py,False,False,-0.06965882996104455
2026-09-04,13 broad/PROX-n5,-0.223,"KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_52w-high-proximity_C.py,False,False,-2.0696588299610434
2026-09-04,13 broad/PROX-n10,-0.221,"KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_52w-high-proximity_C.py,False,False,-1.8696588299610433
2026-09-04,13 broad/PROX-n20,-0.15,"KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_52w-high-proximity_C.py,False,False,5.230341170038957
2026-09-04,13 broad/PROX-n30,-0.154,"4a-pass, KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_52w-high-proximity_C.py,False,False,4.830341170038957
2026-09-04,13 broad/BLEND-n5,-0.272,"KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_52w-high-proximity_C.py,False,False,-6.969658829961045
2026-09-04,13 broad/BLEND-n10,-0.201,"KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_52w-high-proximity_C.py,False,False,0.13034117003895562
2026-09-04,13 broad/BLEND-n20,-0.18,"4a-pass, KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_52w-high-proximity_C.py,False,False,2.2303411700389573
2026-09-04,13 broad/BLEND-n30,-0.18,"4a-pass, KILL 4b (H2,OOS,CAGR)",2026-09-04_52w-high-proximity_C.py,False,False,2.2303411700389573
2026-09-04,11 u56/v1@0bps,-0.136,"KILL 4b (H1,CAGR)",2026-09-04_cost-sensitivity_cloud.py,False,False,6.630341170038956
2026-09-04,11 u56/v1@5bps,-0.13699999999999998,"KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_cost-sensitivity_cloud.py,False,False,6.530341170038959
2026-09-04,11 u56/v1@10bps,-0.138,"KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_cost-sensitivity_cloud.py,False,False,6.430341170038956
2026-09-04,11 u56/v1@15bps,-0.14,"KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_cost-sensitivity_cloud.py,False,False,6.2303411700389555
2026-09-04,11 u56/v1@25bps,-0.156,"KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_cost-sensitivity_cloud.py,False,False,4.630341170038957
2026-09-04,11 u56/v1@50bps,-0.46799999999999997,"KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_cost-sensitivity_cloud.py,False,False,-26.56965882996104
2026-09-04,11 u56/v1@100bps,-0.93,"KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_cost-sensitivity_cloud.py,False,False,-72.76965882996105
2026-09-04,11 u56/CAND20@0bps,-0.182,KEEP 4b,2026-09-04_cost-sensitivity_cloud.py,False,False,2.030341170038957
2026-09-04,11 u56/CAND20@5bps,-0.183,KEEP 4b,2026-09-04_cost-sensitivity_cloud.py,False,False,1.9303411700389572
2026-09-04,11 u56/CAND20@10bps,-0.183,KEEP 4b,2026-09-04_cost-sensitivity_cloud.py,False,False,1.9303411700389572
2026-09-04,11 u56/CAND20@15bps,-0.184,KEEP 4b,2026-09-04_cost-sensitivity_cloud.py,False,False,1.8303411700389571
2026-09-04,11 u56/CAND20@25bps,-0.184,KILL 4b (H1),2026-09-04_cost-sensitivity_cloud.py,False,False,1.8303411700389571
2026-09-04,11 u56/CAND20@50bps,-0.187,"4a-pass, KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_cost-sensitivity_cloud.py,False,False,1.5303411700389569
2026-09-04,11 u56/CAND20@100bps,-0.203,"4a-pass, KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_cost-sensitivity_cloud.py,False,False,-0.06965882996104455
2026-09-04,11 u56/EWall@0bps,-0.158,KEEP 4b,2026-09-04_cost-sensitivity_cloud.py,False,False,4.4303411700389566
2026-09-04,11 u56/EWall@5bps,-0.158,KEEP 4b,2026-09-04_cost-sensitivity_cloud.py,False,False,4.4303411700389566
2026-09-04,11 u56/EWall@10bps,-0.159,KILL 4b (CAGR),2026-09-04_cost-sensitivity_cloud.py,False,False,4.330341170038957
2026-09-04,11 u56/EWall@15bps,-0.159,KILL 4b (CAGR),2026-09-04_cost-sensitivity_cloud.py,False,False,4.330341170038957
2026-09-04,11 u56/EWall@25bps,-0.161,"KILL 4b (H1,CAGR)",2026-09-04_cost-sensitivity_cloud.py,False,False,4.130341170038957
2026-09-04,11 u56/EWall@50bps,-0.185,"4a-pass, KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_cost-sensitivity_cloud.py,False,False,1.730341170038957
2026-09-04,11 u56/EWall@100bps,-0.25,"4a-pass, KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_cost-sensitivity_cloud.py,False,False,-4.769658829961044
2026-09-04,11 broad/v1@0bps,-0.184,"KILL 4b (H2,OOS,CAGR)",2026-09-04_cost-sensitivity_cloud.py,False,False,1.8303411700389571
2026-09-04,11 broad/v1@5bps,-0.19399999999999998,"KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_cost-sensitivity_cloud.py,False,False,0.830341170038959
2026-09-04,11 broad/v1@10bps,-0.212,"KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_cost-sensitivity_cloud.py,False,False,-0.9696588299610426
2026-09-04,11 broad/v1@15bps,-0.231,"KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_cost-sensitivity_cloud.py,False,False,-2.869658829961044
2026-09-04,11 broad/v1@25bps,-0.267,"KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_cost-sensitivity_cloud.py,False,False,-6.469658829961045
2026-09-04,11 broad/v1@50bps,-0.629,"KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_cost-sensitivity_cloud.py,False,False,-42.669658829961044
2026-09-04,11 broad/v1@100bps,-0.973,"KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_cost-sensitivity_cloud.py,False,False,-77.06965882996104
2026-09-04,11 broad/CAND20@0bps,-0.2,KEEP 4b,2026-09-04_cost-sensitivity_cloud.py,False,False,0.2303411700389557
2026-09-04,11 broad/CAND20@5bps,-0.2,KEEP 4b,2026-09-04_cost-sensitivity_cloud.py,False,False,0.2303411700389557
2026-09-04,11 broad/CAND20@10bps,-0.201,"4a-pass, KILL 4b (H2)",2026-09-04_cost-sensitivity_cloud.py,False,False,0.13034117003895562
2026-09-04,11 broad/CAND20@15bps,-0.201,"4a-pass, KILL 4b (H2,OOS)",2026-09-04_cost-sensitivity_cloud.py,False,False,0.13034117003895562
2026-09-04,11 broad/CAND20@25bps,-0.20199999999999999,"4a-pass, KILL 4b (H2,OOS)",2026-09-04_cost-sensitivity_cloud.py,False,False,0.03034117003895831
2026-09-04,11 broad/CAND20@50bps,-0.21899999999999997,"4a-pass, KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_cost-sensitivity_cloud.py,False,False,-1.6696588299610404
2026-09-04,11 broad/CAND20@100bps,-0.406,"4a-pass, KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_cost-sensitivity_cloud.py,False,False,-20.369658829961047
2026-09-04,11 broad/EWall@0bps,-0.17300000000000001,"4a-pass, KEEP 4b",2026-09-04_cost-sensitivity_cloud.py,False,False,2.9303411700389552
2026-09-04,11 broad/EWall@5bps,-0.175,"4a-pass, KEEP 4b",2026-09-04_cost-sensitivity_cloud.py,False,False,2.730341170038958
2026-09-04,11 broad/EWall@10bps,-0.177,"4a-pass, KEEP 4b",2026-09-04_cost-sensitivity_cloud.py,False,False,2.530341170038958
