ctrl,est,k,q,book,char,n,value,t,raw_rho,controls,is284cell
PLUSN,OLSZ,80,0.25,EWall,corr,60,-0.15491732393476051,-0.8818402081590447,-0.17182550708530145,breadth+disp+evol+n_elig,False
PLUSN,OLSZ,80,0.25,EWall,evol,60,0.1877456701364827,1.0277923969444505,0.18638510697415947,breadth+disp+corr+n_elig,False
PLUSN,OLSZ,80,0.5,CAND10,breadth,60,-0.1978796693561511,-0.4470633747410848,-0.11414440323973521,disp+corr+evol+n_elig,False
PLUSN,OLSZ,80,0.5,CAND10,disp,60,-0.027886727737642558,-0.15205995528251695,0.21339260905807167,breadth+corr+evol+n_elig,False
PLUSN,OLSZ,80,0.5,CAND10,corr,60,-0.1951607328199523,-1.3544182101497877,-0.17921644901361497,breadth+disp+evol+n_elig,False
PLUSN,OLSZ,80,0.5,CAND10,evol,60,0.27742715077764163,1.5901119729150648,0.23989997221450404,breadth+disp+corr+n_elig,False
PLUSN,OLSZ,80,0.5,CAND20,breadth,60,0.24402223384220595,0.5733362051492247,0.027202378474123854,disp+corr+evol+n_elig,False
PLUSN,OLSZ,80,0.5,CAND20,disp,60,-0.0899177290480519,-0.5098878749801784,0.23562100583495418,breadth+corr+evol+n_elig,False
PLUSN,OLSZ,80,0.5,CAND20,corr,60,-0.3051106090194776,-2.2020628276609067,-0.2500138927479855,breadth+disp+evol+n_elig,False
PLUSN,OLSZ,80,0.5,CAND20,evol,60,0.38119153640549797,2.2721345648187454,0.3048068908030009,breadth+disp+corr+n_elig,False
PLUSN,OLSZ,80,0.5,EWall,breadth,60,0.2538941686601839,0.6262029631000283,-0.0017505105657505625,disp+corr+evol+n_elig,False
PLUSN,OLSZ,80,0.5,EWall,disp,60,-0.07869974264111973,-0.4684735653161618,0.3080300083356487,breadth+corr+evol+n_elig,False
PLUSN,OLSZ,80,0.5,EWall,corr,60,-0.32610337584841825,-2.4706436759588364,-0.2729091414281744,breadth+disp+evol+n_elig,False
PLUSN,OLSZ,80,0.5,EWall,evol,60,0.4647971533016678,2.908283112087527,0.39121978327313134,breadth+disp+corr+n_elig,False
PLUSN,OLSZ,80,0.75,CAND10,breadth,60,-0.2933442205541441,-0.7087339355625182,0.027174215059738785,disp+corr+evol+n_elig,False
PLUSN,OLSZ,80,0.75,CAND10,disp,60,0.23784862312385474,1.307038283533279,0.26924145595998883,breadth+corr+evol+n_elig,False
PLUSN,OLSZ,80,0.75,CAND10,corr,60,-0.22813062835661302,-1.7603988378920026,-0.24506807446512904,breadth+disp+evol+n_elig,False
PLUSN,OLSZ,80,0.75,CAND10,evol,60,0.006786671215177141,0.038058543121508116,0.21016949152542375,breadth+disp+corr+n_elig,False
PLUSN,OLSZ,80,0.75,CAND20,breadth,60,-0.22529027496080933,-0.5364887533579925,0.07374270630730757,disp+corr+evol+n_elig,False
PLUSN,OLSZ,80,0.75,CAND20,disp,60,0.17298865971691163,0.9369529559085188,0.22222839677688247,breadth+corr+evol+n_elig,False
PLUSN,OLSZ,80,0.75,CAND20,corr,60,-0.20372617539678486,-1.5494829214064978,-0.20961378160600164,breadth+disp+evol+n_elig,False
PLUSN,OLSZ,80,0.75,CAND20,evol,60,0.049772486184740464,0.27510416739608395,0.20277854959711028,breadth+disp+corr+n_elig,False
PLUSN,OLSZ,80,0.75,EWall,breadth,60,0.054267860956539904,0.13498287800507097,0.10313976104473464,disp+corr+evol+n_elig,False
PLUSN,OLSZ,80,0.75,EWall,disp,60,0.22013602370663082,1.2454006050507511,0.3051958877465963,breadth+corr+evol+n_elig,False
PLUSN,OLSZ,80,0.75,EWall,corr,60,-0.25218997092585904,-2.00348260549533,-0.2714087246457348,breadth+disp+evol+n_elig,False
PLUSN,OLSZ,80,0.75,EWall,evol,60,0.11165926200754674,0.6446446618280502,0.2888024451236453,breadth+disp+corr+n_elig,False
MINIMAL,RANKPART,20,0.25,CAND10,breadth,60,0.012659853461829565,0.09474526124712991,-0.12825784940261184,breadth+corr,False
MINIMAL,RANKPART,20,0.25,CAND10,disp,60,-0.03524636587572248,-0.2639236384186567,0.25984995832175606,breadth+corr,False
MINIMAL,RANKPART,20,0.25,CAND10,corr,60,-0.00279031414469238,-0.020880880349707063,-0.4593498193942764,breadth+corr,False
MINIMAL,RANKPART,20,0.25,CAND10,evol,60,0.03355246704551826,0.251225122759641,0.221561544873576,breadth+corr,False
MINIMAL,RANKPART,20,0.25,CAND20,breadth,60,0.009683191729344095,0.07246576915044925,-0.0755209780494581,breadth+corr,False
MINIMAL,RANKPART,20,0.25,CAND20,disp,60,-0.03499892878666992,-0.2620685571959112,0.2510697415948873,breadth+corr,False
MINIMAL,RANKPART,20,0.25,CAND20,corr,60,-0.0029506465783624074,-0.022080713252412173,-0.4494581828285635,breadth+corr,False
MINIMAL,RANKPART,20,0.25,CAND20,evol,60,0.006832738878031215,0.0511327294031959,0.1896082245068073,breadth+corr,False
MINIMAL,RANKPART,20,0.25,EWall,breadth,60,0.009227376097837971,0.06905429973247693,-0.08824673520422335,breadth+corr,False
MINIMAL,RANKPART,20,0.25,EWall,disp,60,-0.023606960675081314,-0.17670756299484966,0.2597943873298137,breadth+corr,False
MINIMAL,RANKPART,20,0.25,EWall,corr,60,-0.0018553809979251648,-0.013884423930492735,-0.4495137538205056,breadth+corr,False
MINIMAL,RANKPART,20,0.25,EWall,evol,60,0.016499913867456882,0.12349086036874789,0.19905529313698245,breadth+corr,False
MINIMAL,RANKPART,20,0.5,CAND10,breadth,60,0.0003660744438414442,0.002739450477374572,0.10997652094032909,breadth+corr,False
MINIMAL,RANKPART,20,0.5,CAND10,disp,60,0.13986523813814214,1.0570457830998483,0.25884968046679624,breadth+corr,False
MINIMAL,RANKPART,20,0.5,CAND10,corr,60,-0.03268400226092262,-0.24471541979338648,-0.2550708530147262,breadth+corr,False
MINIMAL,RANKPART,20,0.5,CAND10,evol,60,0.3081199281301683,2.4236762633885998,0.3579883300916922,breadth+corr,False
MINIMAL,RANKPART,20,0.5,CAND20,breadth,60,0.006412652773688638,0.04798888595137873,0.0795231942726685,breadth+corr,False
MINIMAL,RANKPART,20,0.5,CAND20,disp,60,0.08779726657856361,0.6595615688461428,0.2272853570436232,breadth+corr,False
MINIMAL,RANKPART,20,0.5,CAND20,corr,60,-0.017749650910748302,-0.1328471532891835,-0.28357877188107805,breadth+corr,False
MINIMAL,RANKPART,20,0.5,CAND20,evol,60,0.2517309383386611,1.946463303294681,0.3159210891914421,breadth+corr,False
MINIMAL,RANKPART,20,0.5,EWall,breadth,60,0.0022322813755510057,0.016704905817370688,0.0799677683846051,breadth+corr,False
MINIMAL,RANKPART,20,0.5,EWall,disp,60,0.10213794923639082,0.768348700308413,0.23645457071408718,breadth+corr,False
MINIMAL,RANKPART,20,0.5,EWall,corr,60,-0.017202942047677493,-0.12875408360361146,-0.27874409558210606,breadth+corr,False
MINIMAL,RANKPART,20,0.5,EWall,evol,60,0.2908629036983516,2.274977922063072,0.35020839121978325,breadth+corr,False
MINIMAL,RANKPART,20,0.75,CAND10,breadth,60,-0.019815825835931743,-0.14831718471576164,-0.013976492822645185,breadth+corr,False
MINIMAL,RANKPART,20,0.75,CAND10,disp,60,0.08000546834118341,0.6006314726386365,0.10075020839121979,breadth+corr,False
MINIMAL,RANKPART,20,0.75,CAND10,corr,60,-0.013663160532445196,-0.10225527611876163,-0.07746596276743538,breadth+corr,False
MINIMAL,RANKPART,20,0.75,CAND10,evol,60,0.19581767126336547,1.4942943305143013,0.20978049458182818,breadth+corr,False
MINIMAL,RANKPART,20,0.75,CAND20,breadth,60,-0.02616816062262101,-0.19589166509518638,0.024090694388137924,breadth+corr,False
MINIMAL,RANKPART,20,0.75,CAND20,disp,60,0.09670909723838036,0.7271128194229074,0.11425395943317589,breadth+corr,False
MINIMAL,RANKPART,20,0.75,CAND20,corr,60,-0.01638185595218368,-0.12260703750036782,-0.05323701028063352,breadth+corr,False
MINIMAL,RANKPART,20,0.75,CAND20,evol,60,0.2171703426540621,1.6648887316826202,0.21989441511530974,breadth+corr,False
MINIMAL,RANKPART,20,0.75,EWall,breadth,60,-0.02694328346735924,-0.20169829499359576,0.012114812864161592,breadth+corr,False
MINIMAL,RANKPART,20,0.75,EWall,disp,60,0.09843391633356609,0.7402067278967828,0.1144762434009447,breadth+corr,False
MINIMAL,RANKPART,20,0.75,EWall,corr,60,-0.014612684504762509,-0.10936299462916568,-0.057238121700472364,breadth+corr,False
MINIMAL,RANKPART,20,0.75,EWall,evol,60,0.22896051812459847,1.7601405111481365,0.23300916921367046,breadth+corr,False
MINIMAL,RANKPART,40,0.25,CAND10,breadth,60,0.019398527881930198,0.14519261105352815,-0.04190169219989843,breadth+corr,False
MINIMAL,RANKPART,40,0.25,CAND10,disp,60,0.24694050479112872,1.9069918387200528,0.35065295915532096,breadth+corr,False
MINIMAL,RANKPART,40,0.25,CAND10,corr,60,0.0007087529514867648,0.005303822764793364,-0.42156154487357606,breadth+corr,False
MINIMAL,RANKPART,40,0.25,CAND10,evol,60,0.254627052167142,1.9704000898463538,0.3456515698805224,breadth+corr,False
MINIMAL,RANKPART,40,0.25,CAND20,breadth,60,0.040759422077565395,0.30526926737099747,-0.01653282948205543,breadth+corr,False
MINIMAL,RANKPART,40,0.25,CAND20,disp,60,0.34033336668234604,2.708506424548944,0.40400111141983874,breadth+corr,False
MINIMAL,RANKPART,40,0.25,CAND20,corr,60,-0.00270194224699478,-0.02021955814070418,-0.2921922756321199,breadth+corr,False
MINIMAL,RANKPART,40,0.25,CAND20,evol,60,0.26077253534493167,2.0213822424398713,0.32164490136148927,breadth+corr,False
MINIMAL,RANKPART,40,0.25,EWall,breadth,60,0.03737149105475276,0.2798581282997123,0.0006668704328895978,breadth+corr,False
MINIMAL,RANKPART,40,0.25,EWall,disp,60,0.30047185945969207,2.3574622310353988,0.3766601833842733,breadth+corr,False
MINIMAL,RANKPART,40,0.25,EWall,corr,60,0.009356940738445188,0.07002399831277083,-0.32670186162822995,breadth+corr,False
MINIMAL,RANKPART,40,0.25,EWall,evol,60,0.3140848259125786,2.4756774635529673,0.37349263684356765,breadth+corr,False
MINIMAL,RANKPART,40,0.5,CAND10,breadth,60,-0.03513775068785478,-0.26310932447745267,0.022172825784940245,breadth+corr,True
MINIMAL,RANKPART,40,0.5,CAND10,disp,60,0.25372951915061687,1.962975831795852,0.3931647679911088,breadth+corr,True
MINIMAL,RANKPART,40,0.5,CAND10,corr,60,-0.00469249180059782,-0.03511577983388782,-0.3648235621005835,breadth+corr,True
MINIMAL,RANKPART,40,0.5,CAND10,evol,60,0.1007521579194029,0.7578162178164389,0.23095304251180887,breadth+corr,True
MINIMAL,RANKPART,40,0.5,CAND20,breadth,60,-0.04262336113856568,-0.31925416258788103,0.028063350930814093,breadth+corr,True
MINIMAL,RANKPART,40,0.5,CAND20,disp,60,0.374152072839794,3.0191894229214866,0.5312586829674908,breadth+corr,True
MINIMAL,RANKPART,40,0.5,CAND20,corr,60,0.007241536594775684,0.05419211871485047,-0.48152264517921645,breadth+corr,True
MINIMAL,RANKPART,40,0.5,CAND20,evol,60,0.29147752832849977,2.280231023905312,0.42406223951097516,breadth+corr,True
MINIMAL,RANKPART,40,0.5,EWall,breadth,60,-0.020742806083390013,-0.15525835184233644,0.07418727424284524,breadth+corr,True
MINIMAL,RANKPART,40,0.5,EWall,disp,60,0.2995886157548971,2.3498480090549587,0.47040844679077526,breadth+corr,True
MINIMAL,RANKPART,40,0.5,EWall,corr,60,0.004319380348732596,0.03232358430895879,-0.47079744373437055,breadth+corr,True
MINIMAL,RANKPART,40,0.5,EWall,evol,60,0.16961002060045866,1.2879052996806855,0.32281189219227574,breadth+corr,True
MINIMAL,RANKPART,40,0.75,CAND10,breadth,60,0.06842104870694223,0.5132189557164577,0.09341483745484852,breadth+corr,False
MINIMAL,RANKPART,40,0.75,CAND10,disp,60,0.13525016950153662,1.0215057158381942,0.18888580161155874,breadth+corr,False
MINIMAL,RANKPART,40,0.75,CAND10,corr,60,-0.04853079491930759,-0.3635996488715633,-0.13892747985551546,breadth+corr,False
MINIMAL,RANKPART,40,0.75,CAND10,evol,60,0.19054876906518103,1.452550439200614,0.22706307307585444,breadth+corr,False
MINIMAL,RANKPART,40,0.75,CAND20,breadth,60,0.09987191499691121,0.7511283922246628,0.10258405112531262,breadth+corr,False
MINIMAL,RANKPART,40,0.75,CAND20,disp,60,0.10152944732929188,0.7637233272383118,0.1576549041400388,breadth+corr,False
MINIMAL,RANKPART,40,0.75,CAND20,corr,60,-0.032037930091839764,-0.23987305350132282,-0.129924979160878,breadth+corr,False
MINIMAL,RANKPART,40,0.75,CAND20,evol,60,0.19763457194931688,1.5087200606544007,0.2346762989719367,breadth+corr,False
MINIMAL,RANKPART,40,0.75,EWall,breadth,60,0.11769697410223143,0.8869280481101525,0.09891636565712698,breadth+corr,False
MINIMAL,RANKPART,40,0.75,EWall,disp,60,0.09894811807211269,0.7441115716382205,0.15509863851069736,breadth+corr,False
MINIMAL,RANKPART,40,0.75,EWall,corr,60,-0.03158545781581564,-0.23648191458206788,-0.13292581272575715,breadth+corr,False
MINIMAL,RANKPART,40,0.75,EWall,evol,60,0.17761055478167864,1.3505888986302579,0.21528202278410669,breadth+corr,False
MINIMAL,RANKPART,80,0.25,CAND10,breadth,60,-0.01836812716207965,-0.1374776709756629,-0.04929146985273682,breadth+corr,False
MINIMAL,RANKPART,80,0.25,CAND10,disp,60,-0.025926594605451016,-0.1940821092664363,0.13592664629063628,breadth+corr,False
MINIMAL,RANKPART,80,0.25,CAND10,corr,60,-0.006336225206303411,-0.047416919545723205,-0.24856904695748808,breadth+corr,False
MINIMAL,RANKPART,80,0.25,CAND10,evol,60,0.19835227319780396,1.5144228746238246,0.2879688802445123,breadth+corr,False
MINIMAL,RANKPART,80,0.25,CAND20,breadth,60,-0.02561637736022552,-0.19175834126492342,0.04623506529591556,breadth+corr,False
MINIMAL,RANKPART,80,0.25,CAND20,disp,60,-0.028522625958501618,-0.21353066377697827,0.15843289802722976,breadth+corr,False
MINIMAL,RANKPART,80,0.25,CAND20,corr,60,-0.008597558580802793,-0.06434061515334152,-0.26457349263684354,breadth+corr,False
MINIMAL,RANKPART,80,0.25,CAND20,evol,60,0.16059886099278137,1.2176167876973256,0.27101972770213945,breadth+corr,False
MINIMAL,RANKPART,80,0.25,EWall,breadth,60,-0.026409886957459654,-0.19770245622805055,-0.11608780216726866,breadth+corr,False
MINIMAL,RANKPART,80,0.25,EWall,disp,60,-0.008419073127995343,-0.06300480727320684,0.0888580161155876,breadth+corr,False
MINIMAL,RANKPART,80,0.25,EWall,corr,60,-0.004733024216461749,-0.03541910676571293,-0.17182550708530145,breadth+corr,False
MINIMAL,RANKPART,80,0.25,EWall,evol,60,0.1274617430889119,0.9616803023556612,0.18638510697415947,breadth+corr,False
MINIMAL,RANKPART,80,0.5,CAND10,breadth,60,0.012469776493879226,0.09332251854927523,-0.11414440323973521,breadth+corr,False
MINIMAL,RANKPART,80,0.5,CAND10,disp,60,0.16207566294554507,1.2291141401952672,0.21339260905807167,breadth+corr,False
MINIMAL,RANKPART,80,0.5,CAND10,corr,60,0.0208066097880251,0.1557361243163585,-0.17921644901361497,breadth+corr,False
MINIMAL,RANKPART,80,0.5,CAND10,evol,60,0.26473444186796563,2.054388975286226,0.23989997221450404,breadth+corr,False
MINIMAL,RANKPART,80,0.5,CAND20,breadth,60,0.021238107908150814,0.15896730239031157,0.027202378474123854,breadth+corr,False
MINIMAL,RANKPART,80,0.5,CAND20,disp,60,0.17700642919419218,1.3458461475552306,0.23562100583495418,breadth+corr,False
MINIMAL,RANKPART,80,0.5,CAND20,corr,60,-0.002037793476379273,-0.015249481689777387,-0.2500138927479855,breadth+corr,False
MINIMAL,RANKPART,80,0.5,CAND20,evol,60,0.33142415678944576,2.6287217408324888,0.3048068908030009,breadth+corr,False
MINIMAL,RANKPART,80,0.5,EWall,breadth,60,0.012200560770820714,0.09130743263858469,-0.0017505105657505625,breadth+corr,False
MINIMAL,RANKPART,80,0.5,EWall,disp,60,0.2473813658370704,1.910618097445634,0.3080300083356487,breadth+corr,False
MINIMAL,RANKPART,80,0.5,EWall,corr,60,-0.006653237680498207,-0.04978937381613948,-0.2729091414281744,breadth+corr,False
MINIMAL,RANKPART,80,0.5,EWall,evol,60,0.4267522177874663,3.5312163814200725,0.39121978327313134,breadth+corr,False
MINIMAL,RANKPART,80,0.75,CAND10,breadth,60,-0.0003776281886782784,-0.0028259108047360435,0.027174215059738785,breadth+corr,False
MINIMAL,RANKPART,80,0.75,CAND10,disp,60,0.25372301022698757,1.9629220107828684,0.26924145595998883,breadth+corr,False
MINIMAL,RANKPART,80,0.75,CAND10,corr,60,-0.008017252714609124,-0.05999755392510724,-0.24506807446512904,breadth+corr,False
MINIMAL,RANKPART,80,0.75,CAND10,evol,60,0.1940679638031895,1.4804172251534842,0.21016949152542375,breadth+corr,False
MINIMAL,RANKPART,80,0.75,CAND20,breadth,60,0.0017481356909361306,0.013081869631119427,0.07374270630730757,breadth+corr,False
MINIMAL,RANKPART,80,0.75,CAND20,disp,60,0.2176489889994741,1.6687404271218824,0.22222839677688247,breadth+corr,False
MINIMAL,RANKPART,80,0.75,CAND20,corr,60,0.012560829910247017,0.09400406004724293,-0.20961378160600164,breadth+corr,False
MINIMAL,RANKPART,80,0.75,CAND20,evol,60,0.19030460369403457,1.4506191832695412,0.20277854959711028,breadth+corr,False
MINIMAL,RANKPART,80,0.75,EWall,breadth,60,-0.005135123392501292,-0.038428251417175506,0.10313976104473464,breadth+corr,False
MINIMAL,RANKPART,80,0.75,EWall,disp,60,0.30850100702383554,2.4269889159862634,0.3051958877465963,breadth+corr,False
MINIMAL,RANKPART,80,0.75,EWall,corr,60,0.01662001632316753,0.12438999468387307,-0.2714087246457348,breadth+corr,False
MINIMAL,RANKPART,80,0.75,EWall,evol,60,0.2796711733264664,2.1798525952682586,0.2888024451236453,breadth+corr,False
MINIMAL,OLSZ,20,0.25,CAND10,breadth,60,-0.023386567071032656,-0.3880839822796216,-0.12825784940261184,breadth+corr,False
MINIMAL,OLSZ,20,0.25,CAND10,disp,60,-0.039701184529122115,-0.2639236384186551,0.25984995832175606,breadth+corr,False
MINIMAL,OLSZ,20,0.25,CAND10,corr,60,-0.22544856259433182,-3.7411637075711037,-0.4593498193942764,breadth+corr,False
MINIMAL,OLSZ,20,0.25,CAND10,evol,60,0.03296812818598857,0.25122512275964226,0.221561544873576,breadth+corr,False
MINIMAL,OLSZ,20,0.25,CAND20,breadth,60,0.0029481297775037427,0.04858158141552382,-0.0755209780494581,breadth+corr,False
MINIMAL,OLSZ,20,0.25,CAND20,disp,60,-0.03969886251719527,-0.26206855719590927,0.2510697415948873,breadth+corr,False
MINIMAL,OLSZ,20,0.25,CAND20,corr,60,-0.22526186818763216,-3.712040722453086,-0.4494581828285635,breadth+corr,False
MINIMAL,OLSZ,20,0.25,CAND20,evol,60,0.006760811807466073,0.05113272940319765,0.1896082245068073,breadth+corr,False
MINIMAL,OLSZ,20,0.25,EWall,breadth,60,-0.003624376242481818,-0.05972781135789407,-0.08824673520422335,breadth+corr,False
MINIMAL,OLSZ,20,0.25,EWall,disp,60,-0.0267759637939204,-0.17670756299484874,0.2597943873298137,breadth+corr,False
MINIMAL,OLSZ,20,0.25,EWall,corr,60,-0.22410189099524583,-3.6930811192895976,-0.4495137538205056,breadth+corr,False
MINIMAL,OLSZ,20,0.25,EWall,evol,60,0.016325535092854834,0.12349086036874901,0.19905529313698245,breadth+corr,False
MINIMAL,OLSZ,20,0.5,CAND10,breadth,60,0.04076161056736558,0.6288953962082554,0.10997652094032909,breadth+corr,False
MINIMAL,OLSZ,20,0.5,CAND10,disp,60,0.1610078352787276,1.057045783099849,0.25884968046679624,breadth+corr,False
MINIMAL,OLSZ,20,0.5,CAND10,corr,60,-0.12281362835868774,-1.8948447912469748,-0.2550708530147262,breadth+corr,False
MINIMAL,OLSZ,20,0.5,CAND10,evol,60,0.31348903205205264,2.4236762633885998,0.3579883300916922,breadth+corr,False
MINIMAL,OLSZ,20,0.5,CAND20,breadth,60,0.0236542180741536,0.3671348211639194,0.0795231942726685,breadth+corr,False
MINIMAL,OLSZ,20,0.5,CAND20,disp,60,0.10046812933510071,0.6595615688461435,0.2272853570436232,breadth+corr,False
MINIMAL,OLSZ,20,0.5,CAND20,corr,60,-0.139049296882323,-2.1581706308711723,-0.28357877188107805,breadth+corr,False
MINIMAL,OLSZ,20,0.5,CAND20,evol,60,0.2545946402855977,1.9464633032946808,0.3159210891914421,breadth+corr,False
MINIMAL,OLSZ,20,0.5,EWall,breadth,60,0.024163360041232155,0.3745022367329101,0.0799677683846051,breadth+corr,False
MINIMAL,OLSZ,20,0.5,EWall,disp,60,0.1170453985624234,0.7683487003084138,0.23645457071408718,breadth+corr,False
MINIMAL,OLSZ,20,0.5,EWall,corr,60,-0.1365729800623649,-2.11671251114738,-0.27874409558210606,breadth+corr,False
MINIMAL,OLSZ,20,0.5,EWall,evol,60,0.2945919584510284,2.274977922063073,0.35020839121978325,breadth+corr,False
MINIMAL,OLSZ,20,0.75,CAND10,breadth,60,-0.002375212784127352,-0.035398899242754064,-0.013976492822645185,breadth+corr,False
MINIMAL,OLSZ,20,0.75,CAND10,disp,60,0.09155361038340848,0.6006314726386368,0.10075020839121979,breadth+corr,False
MINIMAL,OLSZ,20,0.75,CAND10,corr,60,-0.03844800072835572,-0.5730084112731123,-0.07746596276743538,breadth+corr,False
MINIMAL,OLSZ,20,0.75,CAND10,evol,60,0.2073620404332019,1.4942943305143008,0.20978049458182818,breadth+corr,False
MINIMAL,OLSZ,20,0.75,CAND20,breadth,60,0.01546164240661983,0.23017207074533855,0.024090694388137924,breadth+corr,False
MINIMAL,OLSZ,20,0.75,CAND20,disp,60,0.11079326678995197,0.7271128194229075,0.11425395943317589,breadth+corr,False
MINIMAL,OLSZ,20,0.75,CAND20,corr,60,-0.028473610087315995,-0.4238766893604326,-0.05323701028063352,breadth+corr,False
MINIMAL,OLSZ,20,0.75,CAND20,evol,60,0.23023329452449576,1.6648887316826204,0.21989441511530974,breadth+corr,False
MINIMAL,OLSZ,20,0.75,EWall,breadth,60,0.009629778128199522,0.1433454411279725,0.012114812864161592,breadth+corr,False
MINIMAL,OLSZ,20,0.75,EWall,disp,60,0.11277691200172574,0.7402067278967829,0.1144762434009447,breadth+corr,False
MINIMAL,OLSZ,20,0.75,EWall,corr,60,-0.029774452274660752,-0.4432118724684476,-0.057238121700472364,breadth+corr,False
MINIMAL,OLSZ,20,0.75,EWall,evol,60,0.24274908765351816,1.7601405111481356,0.23300916921367046,breadth+corr,False
MINIMAL,OLSZ,40,0.25,CAND10,breadth,60,0.0033286436618416883,0.05457598146068863,-0.04190169219989843,breadth+corr,False
MINIMAL,OLSZ,40,0.25,CAND10,disp,60,0.23732745022190982,1.906991838720052,0.35065295915532096,breadth+corr,False
MINIMAL,OLSZ,40,0.25,CAND10,corr,60,-0.21116349847746735,-3.4622075382211697,-0.42156154487357606,breadth+corr,False
MINIMAL,OLSZ,40,0.25,CAND10,evol,60,0.2456755891405404,1.9704000898463536,0.3456515698805224,breadth+corr,False
MINIMAL,OLSZ,40,0.25,CAND20,breadth,60,0.008645959613658962,0.13442998745031567,-0.01653282948205543,breadth+corr,False
MINIMAL,OLSZ,40,0.25,CAND20,disp,60,0.3449145102494797,2.708506424548943,0.40400111141983874,breadth+corr,False
MINIMAL,OLSZ,40,0.25,CAND20,corr,60,-0.14709024659638528,-2.287003512343248,-0.2921922756321199,breadth+corr,False
MINIMAL,OLSZ,40,0.25,CAND20,evol,60,0.26532037769393363,2.021382242439871,0.32164490136148927,breadth+corr,False
MINIMAL,OLSZ,40,0.25,EWall,breadth,60,0.019371553982757694,0.30497803517457855,0.0006668704328895978,breadth+corr,False
MINIMAL,OLSZ,40,0.25,EWall,disp,60,0.3007388913189227,2.357462231035398,0.3766601833842733,breadth+corr,False
MINIMAL,OLSZ,40,0.25,EWall,corr,60,-0.16557826389954644,-2.6067982794074633,-0.32670186162822995,breadth+corr,False
MINIMAL,OLSZ,40,0.25,EWall,evol,60,0.3155982360766933,2.4756774635529664,0.37349263684356765,breadth+corr,False
MINIMAL,OLSZ,40,0.5,CAND10,breadth,60,0.04651240162702545,0.7382642613334935,0.022172825784940245,breadth+corr,True
MINIMAL,OLSZ,40,0.5,CAND10,disp,60,0.27754559309591736,1.9629758317958528,0.3931647679911088,breadth+corr,True
MINIMAL,OLSZ,40,0.5,CAND10,corr,60,-0.19103705941813745,-3.032219980589152,-0.3648235621005835,breadth+corr,True
MINIMAL,OLSZ,40,0.5,CAND10,evol,60,0.10166762687124545,0.7578162178164385,0.23095304251180887,breadth+corr,True
MINIMAL,OLSZ,40,0.5,CAND20,breadth,60,0.06076825897607126,1.0293263019653478,0.028063350930814093,breadth+corr,True
MINIMAL,OLSZ,40,0.5,CAND20,disp,60,0.38351141886643625,3.019189422921486,0.5312586829674908,breadth+corr,True
MINIMAL,OLSZ,40,0.5,CAND20,corr,60,-0.25203021284818844,-4.26902681343426,-0.48152264517921645,breadth+corr,True
MINIMAL,OLSZ,40,0.5,CAND20,evol,60,0.27561332603827976,2.28023102390531,0.42406223951097516,breadth+corr,True
MINIMAL,OLSZ,40,0.5,EWall,breadth,60,0.08362166394353789,1.418814058623929,0.07418727424284524,breadth+corr,True
MINIMAL,OLSZ,40,0.5,EWall,disp,60,0.3065667490461757,2.3498480090549583,0.47040844679077526,breadth+corr,True
MINIMAL,OLSZ,40,0.5,EWall,corr,60,-0.25090555668683445,-4.257130442351763,-0.47079744373437055,breadth+corr,True
MINIMAL,OLSZ,40,0.5,EWall,evol,60,0.16010918218342204,1.2879052996806832,0.32281189219227574,breadth+corr,True
MINIMAL,OLSZ,40,0.75,CAND10,breadth,60,0.07250081085137142,1.060450122142494,0.09341483745484852,breadth+corr,False
MINIMAL,OLSZ,40,0.75,CAND10,disp,60,0.1402867813534635,1.0215057158381942,0.18888580161155874,breadth+corr,False
MINIMAL,OLSZ,40,0.75,CAND10,corr,60,-0.09019667533432385,-1.3192828363149438,-0.13892747985551546,breadth+corr,False
MINIMAL,OLSZ,40,0.75,CAND10,evol,60,0.1935631869967613,1.4525504392006139,0.22706307307585444,breadth+corr,False
MINIMAL,OLSZ,40,0.75,CAND20,breadth,60,0.07609187204751057,1.112709180269361,0.10258405112531262,breadth+corr,False
MINIMAL,OLSZ,40,0.75,CAND20,disp,60,0.1053355423620162,0.7637233272383123,0.1576549041400388,breadth+corr,False
MINIMAL,OLSZ,40,0.75,CAND20,corr,60,-0.08672235474056626,-1.268161206418382,-0.129924979160878,breadth+corr,False
MINIMAL,OLSZ,40,0.75,CAND20,evol,60,0.20080915767966143,1.5087200606544,0.2346762989719367,breadth+corr,False
MINIMAL,OLSZ,40,0.75,EWall,breadth,60,0.07456199051432613,1.0903046267459262,0.09891636565712698,breadth+corr,False
MINIMAL,OLSZ,40,0.75,EWall,disp,60,0.10266052783474175,0.7441115716382206,0.15509863851069736,breadth+corr,False
MINIMAL,OLSZ,40,0.75,EWall,corr,60,-0.08778527386422467,-1.2836659750376755,-0.13292581272575715,breadth+corr,False
MINIMAL,OLSZ,40,0.75,EWall,evol,60,0.18046891548256833,1.3505888986302577,0.21528202278410669,breadth+corr,False
MINIMAL,OLSZ,80,0.25,CAND10,breadth,60,-0.02233976135267661,-0.3454926467461949,-0.04929146985273682,breadth+corr,False
MINIMAL,OLSZ,80,0.25,CAND10,disp,60,-0.03356525895659718,-0.19408210926643488,0.13592664629063628,breadth+corr,False
MINIMAL,OLSZ,80,0.25,CAND10,corr,60,-0.12386864017487367,-1.9156741948696632,-0.24856904695748808,breadth+corr,False
