reading,h,d,panel,mask,inst,book,conv,CAGR,Sharpe,MaxDD,H1,H2,path4a,path4b
A,0.12,2,SMALL439,PXL_5M,PXL,EWALL,dg,0.01320385590729889,0.16220757525690077,-0.4078693919174047,0.25590419761472083,0.09478650803883945,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,2,SMALL439,PXL_5M,PXL,MA200,rw,-0.00323157369224214,0.053564364248444504,-0.4272803196912237,0.13649591238212883,-0.012691886404082087,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,2,SMALL439,PXL_5M,PXL,MA200,dg,0.002938241119773366,0.0766472159344724,-0.24380702848752844,0.14479015928650285,0.012448468344814567,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,2,U56,NONE,NONE,EWALL,rw,0.11192909084384794,0.9657195888742375,-0.22657380446958608,1.0239893776375693,0.9196982324254543,"KILL(H1,H2,DD)",KILL(DD)
A,0.12,2,U56,NONE,NONE,EWALL,dg,0.11192909084384794,0.9657195888742375,-0.22657380446958608,1.0239893776375693,0.9196982324254543,"KILL(H1,H2,DD)",KILL(DD)
A,0.12,2,U56,NONE,NONE,MA200,rw,0.09627553712511894,0.9258322806162168,-0.18734029981318667,0.9839319675355591,0.8850136647931174,"KILL(H1,H2,DD)",KILL(CAGR)
A,0.12,2,U56,NONE,NONE,MA200,dg,0.06912523104535184,0.9978607928430969,-0.12065499075536112,0.9926445147802418,1.0048161834419718,"KILL(H1,H2,DD)",KILL(CAGR)
A,0.12,2,U56,PXL_0.5M,PXL,EWALL,rw,0.09533209057446013,0.8903720331635577,-0.22132738520684936,0.8992167301235677,0.9002631635086041,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.12,2,U56,PXL_0.5M,PXL,EWALL,dg,0.09533209057446013,0.8903720331635577,-0.22132738520684936,0.8992167301235677,0.9002631635086041,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.12,2,U56,PXL_0.5M,PXL,MA200,rw,0.08084652157541927,0.8331964589703977,-0.18041286681274737,0.8153877561778171,0.8619241852737787,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.12,2,U56,PXL_0.5M,PXL,MA200,dg,0.06142777719586667,0.921656275038626,-0.12214157976573004,0.8645808593648437,0.977084037298012,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.12,2,U56,PXL_1M,PXL,EWALL,rw,0.09552687214605804,0.9002274901599033,-0.22216036857848254,0.8723793842325565,0.9438945722952837,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.12,2,U56,PXL_1M,PXL,EWALL,dg,0.09552687214605804,0.9002274901599033,-0.22216036857848254,0.8723793842325565,0.9438945722952837,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.12,2,U56,PXL_1M,PXL,MA200,rw,0.08432390823191738,0.8544390069945352,-0.1801628083284117,0.7941584747965299,0.9198891968984897,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.12,2,U56,PXL_1M,PXL,MA200,dg,0.06382140907402811,0.9495074516507735,-0.12324140772140535,0.8342876079187561,1.0524796715976874,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.12,2,U56,PXL_2M,PXL,EWALL,rw,0.09204400039830052,0.9042019692361817,-0.22006051027183982,0.8350294718322967,0.989727550747822,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.12,2,U56,PXL_2M,PXL,EWALL,dg,0.09204400039830052,0.9042019692361817,-0.22006051027183982,0.8350294718322967,0.989727550747822,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.12,2,U56,PXL_2M,PXL,MA200,rw,0.08120301138864217,0.8520961488353781,-0.17997690034683023,0.7539723951233842,0.9506225470774329,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.12,2,U56,PXL_2M,PXL,MA200,dg,0.0615716711993044,0.9503284564589175,-0.11937276229677496,0.7869611168931019,1.090907667553815,"KILL(H1,H2)","KILL(H1,CAGR)"
A,0.12,2,U56,PXL_5M,PXL,EWALL,rw,0.07015631751232743,0.6574923912437902,-0.20039563212446798,0.2697903208803699,0.9685568812987098,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.12,2,U56,PXL_5M,PXL,EWALL,dg,0.07015631751232743,0.6574923912437902,-0.20039563212446798,0.2697903208803699,0.9685568812987098,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.12,2,U56,PXL_5M,PXL,MA200,rw,0.07944899144673778,0.7905056001862233,-0.18256254976773845,0.6469558978100635,0.9123012944101857,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.12,2,U56,PXL_5M,PXL,MA200,dg,0.0555565077914717,0.8437329380700039,-0.11101412701161784,0.6155229740383755,1.024669726679458,"KILL(H1,H2)","KILL(H1,CAGR)"
A,0.12,3,SMALL439,NONE,NONE,EWALL,rw,0.06957818601974708,0.49512092691487974,-0.39117269598727755,0.5690529285418963,0.4572671149177158,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,NONE,NONE,EWALL,dg,0.06957818601974708,0.49512092691487974,-0.39117269598727755,0.5690529285418963,0.4572671149177158,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,NONE,NONE,MA200,rw,0.03944344723415627,0.33838376919599467,-0.4035412144288779,0.2988687722833373,0.3742030400102268,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,NONE,NONE,MA200,dg,0.02299230445282774,0.3620692095685184,-0.15532564450742758,0.3128932209152964,0.40632347879379216,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.12,3,SMALL439,DV_0.5M,DV,EWALL,rw,0.04884394634699607,0.35916669899780773,-0.4095729806242604,0.4411527244879938,0.3029723064641814,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,DV_0.5M,DV,EWALL,dg,0.04884394634699607,0.35916669899780773,-0.4095729806242604,0.4411527244879938,0.3029723064641814,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,DV_0.5M,DV,MA200,rw,0.028597959503916526,0.2579115934695752,-0.4151241470396603,0.3145260574167683,0.21475752005045484,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,DV_0.5M,DV,MA200,dg,0.013871891561345162,0.21832595394197182,-0.19858584449942607,0.24782102878607598,0.19029277210937662,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.12,3,SMALL439,VOLSH_0.5M,VOLSH,EWALL,rw,0.06052640107504348,0.4206606216177495,-0.4167979600066577,0.4900413987143844,0.3751306857036983,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,VOLSH_0.5M,VOLSH,EWALL,dg,0.06052640107504348,0.4206606216177495,-0.4167979600066577,0.4900413987143844,0.3751306857036983,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,VOLSH_0.5M,VOLSH,MA200,rw,0.036485040995332785,0.3050014681697445,-0.4339060459598645,0.3418306773732518,0.27857308391785,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,VOLSH_0.5M,VOLSH,MA200,dg,0.018951579026315724,0.2847087139117503,-0.1833196099814176,0.28929919558682216,0.28040152684911207,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.12,3,SMALL439,PXL_0.5M,PXL,EWALL,rw,0.03841688013805045,0.31430551395839,-0.4020953764508204,0.44445823071015145,0.22584735614092757,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,PXL_0.5M,PXL,EWALL,dg,0.03841688013805045,0.31430551395839,-0.4020953764508204,0.44445823071015145,0.22584735614092757,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,PXL_0.5M,PXL,MA200,rw,0.020485209143580763,0.21233813377574393,-0.3945590227862972,0.2709028470254125,0.16948405122329827,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,PXL_0.5M,PXL,MA200,dg,0.012430525932100922,0.2069812580993646,-0.19513998400536248,0.2615267803255957,0.15702068694945231,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.12,3,SMALL439,DV_1M,DV,EWALL,rw,0.040497618979116856,0.31250850181879575,-0.41378227957176483,0.40976338493498343,0.2439396146085239,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,DV_1M,DV,EWALL,dg,0.040497618979116856,0.31250850181879575,-0.41378227957176483,0.40976338493498343,0.2439396146085239,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,DV_1M,DV,MA200,rw,0.016361311540186385,0.1817990320957769,-0.4212152856159318,0.27372394458200733,0.10883398688524136,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,DV_1M,DV,MA200,dg,0.007711602846589116,0.1375976666758978,-0.2309889194915793,0.19941396282305313,0.07775492526099653,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,VOLSH_1M,VOLSH,EWALL,rw,0.057633873128302815,0.40152835621226046,-0.42419672404067477,0.4779891453526755,0.35051586435289983,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,VOLSH_1M,VOLSH,EWALL,dg,0.057633873128302815,0.40152835621226046,-0.42419672404067477,0.4779891453526755,0.35051586435289983,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,VOLSH_1M,VOLSH,MA200,rw,0.028949735271503574,0.2575536149065573,-0.4478348000695397,0.32635583544645425,0.20529566081832884,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,VOLSH_1M,VOLSH,MA200,dg,0.01530370497997735,0.2352238690859276,-0.2007229055628229,0.25901986067019356,0.2124226067573267,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.12,3,SMALL439,PXL_1M,PXL,EWALL,rw,0.037620611337976895,0.31013518815590524,-0.394883474433934,0.43715259469855405,0.2219855157025564,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,PXL_1M,PXL,EWALL,dg,0.037620611337976895,0.31013518815590524,-0.394883474433934,0.43715259469855405,0.2219855157025564,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,PXL_1M,PXL,MA200,rw,0.021131142311870743,0.21670241372978283,-0.3867467247785399,0.2828305096277283,0.1663032304201127,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,PXL_1M,PXL,MA200,dg,0.013605064889491425,0.2209694264894521,-0.18049441408543243,0.28225877002944255,0.16316575901872374,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.12,3,SMALL439,DV_2M,DV,EWALL,rw,0.026981521461694413,0.2386148115932338,-0.42882095064297887,0.3699895210384068,0.14295068180997333,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,DV_2M,DV,EWALL,dg,0.026981521461694413,0.2386148115932338,-0.42882095064297887,0.3699895210384068,0.14295068180997333,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,DV_2M,DV,MA200,rw,0.00011015205160713748,0.08213627479298555,-0.4648712143390279,0.21224116204306728,-0.02193810701672073,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,DV_2M,DV,MA200,dg,0.0013198866925085984,0.056288866347906495,-0.2699715075477317,0.15218109245849543,-0.037881628363773005,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,VOLSH_2M,VOLSH,EWALL,rw,0.05233766351875624,0.3701580445295535,-0.4244231532769476,0.44796719720211836,0.31856648859551323,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,VOLSH_2M,VOLSH,EWALL,dg,0.05233766351875624,0.3701580445295535,-0.4244231532769476,0.44796719720211836,0.31856648859551323,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,VOLSH_2M,VOLSH,MA200,rw,0.023333815620293574,0.2225708164076338,-0.42805728709046564,0.29049105308526646,0.1718880560293328,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,VOLSH_2M,VOLSH,MA200,dg,0.012006379127295963,0.19181912658592382,-0.23098643277552877,0.19985103621173456,0.18419199509998443,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,PXL_2M,PXL,EWALL,rw,0.03516576883660716,0.2954832843167732,-0.3961693938976846,0.4458207255395266,0.1911192820817029,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,PXL_2M,PXL,EWALL,dg,0.03516576883660716,0.2954832843167732,-0.3961693938976846,0.4458207255395266,0.1911192820817029,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,PXL_2M,PXL,MA200,rw,0.016269549857839793,0.18379097936205208,-0.4130210715069902,0.3164162472601388,0.07985558812418647,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,PXL_2M,PXL,MA200,dg,0.013653829446852672,0.21893321546114927,-0.19832187883988883,0.3279952129357731,0.11690101724762977,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.12,3,SMALL439,DV_5M,DV,EWALL,rw,0.005257705765614018,0.11990900354101057,-0.5014841040058983,0.26890902093762664,0.008619445700036069,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,DV_5M,DV,EWALL,dg,0.005257705765614018,0.11990900354101057,-0.5014841040058983,0.26890902093762664,0.008619445700036069,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,DV_5M,DV,MA200,rw,-0.020222409756166293,-0.038964301488564945,-0.5527629486624344,0.10061216895365017,-0.15061063667188723,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,DV_5M,DV,MA200,dg,-0.008475085114656333,-0.06341614154976428,-0.32464306407681376,0.05149665323402598,-0.1783886749699816,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,VOLSH_5M,VOLSH,EWALL,rw,0.034330575294700516,0.2726527738178092,-0.43995050351038767,0.3698714785726048,0.20538886405753778,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,VOLSH_5M,VOLSH,EWALL,dg,0.034330575294700516,0.2726527738178092,-0.43995050351038767,0.3698714785726048,0.20538886405753778,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,VOLSH_5M,VOLSH,MA200,rw,0.00858573815447583,0.13644061948815359,-0.5173921951882521,0.24697395142537104,0.05236005442181925,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,VOLSH_5M,VOLSH,MA200,dg,0.005849398206750012,0.112990331560113,-0.273486420768724,0.14530025121334203,0.08187049944892726,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,PXL_5M,PXL,EWALL,rw,0.013203519700659694,0.16220550307310774,-0.40786939191740557,0.25590419761472083,0.09478285606460479,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,PXL_5M,PXL,EWALL,dg,0.013203519700659694,0.16220550307310774,-0.40786939191740557,0.25590419761472083,0.09478285606460479,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,PXL_5M,PXL,MA200,rw,-0.00323157369224214,0.05356436424844454,-0.4272803196912237,0.13649591238212885,-0.012691886404082213,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,SMALL439,PXL_5M,PXL,MA200,dg,0.002938241119773588,0.0766472159344724,-0.24380702848752722,0.14479015928650285,0.012448468344814615,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,U56,NONE,NONE,EWALL,rw,0.10180420431548343,0.8875603168652465,-0.22716498491601134,0.9361326067321876,0.8495781121637558,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.12,3,U56,NONE,NONE,EWALL,dg,0.10180420431548343,0.8875603168652465,-0.22716498491601134,0.9361326067321876,0.8495781121637558,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.12,3,U56,NONE,NONE,MA200,rw,0.08692105075351786,0.844492123554732,-0.18780326121392632,0.893975993510693,0.8101693874144392,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.12,3,U56,NONE,NONE,MA200,dg,0.06246129272839984,0.9078541000417997,-0.12092537289071903,0.8959353509794337,0.9206612670881058,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.12,3,U56,PXL_0.5M,PXL,EWALL,rw,0.0885079615435409,0.8330473499698194,-0.22196826906042544,0.8653547789547115,0.8243902287238951,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,U56,PXL_0.5M,PXL,EWALL,dg,0.0885079615435409,0.8330473499698194,-0.22196826906042544,0.8653547789547115,0.8243902287238951,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.12,3,U56,PXL_0.5M,PXL,MA200,rw,0.07455795921700425,0.7744351444026297,-0.18090407225400007,0.7831655635103654,0.7823094363652032,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.12,3,U56,PXL_0.5M,PXL,MA200,dg,0.05683536379270726,0.8571311366594253,-0.12243296503086487,0.8291803024979605,0.8883925010395369,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.12,3,U56,PXL_1M,PXL,EWALL,rw,0.09044611161024418,0.8571704749763718,-0.22286306929916344,0.8699379356749412,0.8713752191315534,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.12,3,U56,PXL_1M,PXL,EWALL,dg,0.09044611161024418,0.8571704749763718,-0.22286306929916344,0.8699379356749412,0.8713752191315534,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.12,3,U56,PXL_1M,PXL,MA200,rw,0.07961302249047497,0.8112789476017693,-0.18562867786809012,0.791152650774055,0.8477123123149618,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.12,3,U56,PXL_1M,PXL,MA200,dg,0.06039624490890905,0.90187248426342,-0.12355835430447482,0.830618602867292,0.9705842026858829,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.12,3,U56,PXL_2M,PXL,EWALL,rw,0.08888104714494527,0.8761423393499128,-0.22046988501543896,0.8350294718322969,0.9433449378561819,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.12,3,U56,PXL_2M,PXL,EWALL,dg,0.08888104714494527,0.8761423393499128,-0.22046988501543896,0.8350294718322969,0.9433449378561819,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.12,3,U56,PXL_2M,PXL,MA200,rw,0.07823631274599352,0.8238464330343487,-0.18021789550409728,0.7539723951233842,0.9036099586734867,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.12,3,U56,PXL_2M,PXL,MA200,dg,0.05936401022293403,0.9184136794165505,-0.11954641458285375,0.7869611168931019,1.0367052935329868,"KILL(H1,H2)","KILL(H1,CAGR)"
A,0.12,3,U56,PXL_5M,PXL,EWALL,rw,0.06931916199840282,0.6505632812928497,-0.20039563212446798,0.2697903208803699,0.9561249426199333,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.12,3,U56,PXL_5M,PXL,EWALL,dg,0.06931916199840282,0.6505632812928497,-0.20039563212446798,0.2697903208803699,0.9561249426199333,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.12,3,U56,PXL_5M,PXL,MA200,rw,0.07854619358346726,0.7824238206286191,-0.18256254976773834,0.6469558978100635,0.8979689741023121,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.12,3,U56,PXL_5M,PXL,MA200,dg,0.054927030002257515,0.8347930152548614,-0.11101412701161784,0.6155229740383755,1.0093439858966022,"KILL(H1,H2)","KILL(H1,CAGR)"
A,0.2,1,SMALL439,NONE,NONE,EWALL,rw,0.08262006434326619,0.5696034391624473,-0.37979623502035764,0.6615711347929355,0.5212532425116767,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.2,1,SMALL439,NONE,NONE,EWALL,dg,0.08262006434326619,0.5696034391624473,-0.37979623502035764,0.6615711347929355,0.5212532425116767,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.2,1,SMALL439,NONE,NONE,MA200,rw,0.05157096324938171,0.4178332850408165,-0.393560801598024,0.3946518303754018,0.44329408500808676,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.2,1,SMALL439,NONE,NONE,MA200,dg,0.029082342684912277,0.4474671302942648,-0.14937456875640065,0.415115035517408,0.4775341457359696,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.2,1,SMALL439,DV_0.5M,DV,EWALL,rw,0.06194115559582003,0.42964226241026143,-0.39895873397161496,0.5251867425555609,0.3643383602216066,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.2,1,SMALL439,DV_0.5M,DV,EWALL,dg,0.06194115559582003,0.42964226241026143,-0.39895873397161496,0.5251867425555609,0.3643383602216066,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.2,1,SMALL439,DV_0.5M,DV,MA200,rw,0.04004209971817052,0.32798160171387697,-0.40604532711156294,0.39461778034246736,0.2774382934149099,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.2,1,SMALL439,DV_0.5M,DV,MA200,dg,0.019767365350255472,0.29405938197852455,-0.18387263176783375,0.3338620963543487,0.2562336287591452,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.2,1,SMALL439,VOLSH_0.5M,VOLSH,EWALL,rw,0.07395227179865982,0.4916785956369664,-0.4063499231280435,0.5769971106975,0.43526607355281716,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.2,1,SMALL439,VOLSH_0.5M,VOLSH,EWALL,dg,0.07395227179865982,0.4916785956369664,-0.4063499231280435,0.5769971106975,0.43526607355281716,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.2,1,SMALL439,VOLSH_0.5M,VOLSH,MA200,rw,0.048929922038012164,0.3799036742922789,-0.42419378443474876,0.42927885846760716,0.34417592411198283,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.2,1,SMALL439,VOLSH_0.5M,VOLSH,MA200,dg,0.02523190744493986,0.3653726044549622,-0.17194570488034433,0.38342435745765696,0.3482335032224292,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.2,1,SMALL439,PXL_0.5M,PXL,EWALL,rw,0.05171856667371855,0.39307456349313485,-0.38981096168118834,0.5431843313403204,0.29168841780868965,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.2,1,SMALL439,PXL_0.5M,PXL,EWALL,dg,0.05171856667371855,0.39307456349313485,-0.38981096168118834,0.5431843313403204,0.29168841780868965,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.2,1,SMALL439,PXL_0.5M,PXL,MA200,rw,0.0318933165716353,0.28862154221217895,-0.38421511928817953,0.3638074978909888,0.2338157886533655,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.2,1,SMALL439,PXL_0.5M,PXL,MA200,dg,0.01859993503294599,0.2909413180858976,-0.1794391081774369,0.36073975779278405,0.22705350049731682,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.2,1,SMALL439,DV_1M,DV,EWALL,rw,0.052120126428252034,0.37500734688661913,-0.4041891848335174,0.48276993163575294,0.29950213301813033,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.2,1,SMALL439,DV_1M,DV,EWALL,dg,0.052120126428252034,0.37500734688661913,-0.4041891848335174,0.48276993163575294,0.29950213301813033,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.2,1,SMALL439,DV_1M,DV,MA200,rw,0.026208474257234826,0.24200562545953946,-0.41367890517628547,0.34164291102557337,0.16335164142147446,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.2,1,SMALL439,DV_1M,DV,MA200,dg,0.012845163379322955,0.20280507103436132,-0.21829551516084134,0.27208407833888326,0.1357472187041286,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.2,1,SMALL439,VOLSH_1M,VOLSH,EWALL,rw,0.07112160604315676,0.4718958566923764,-0.41396627880746895,0.5649706940409833,0.4095152989496901,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.2,1,SMALL439,VOLSH_1M,VOLSH,EWALL,dg,0.07112160604315676,0.4718958566923764,-0.41396627880746895,0.5649706940409833,0.4095152989496901,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.2,1,SMALL439,VOLSH_1M,VOLSH,MA200,rw,0.04123962412356752,0.330806147289814,-0.4383876987801191,0.411270207463622,0.27001913524368454,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.2,1,SMALL439,VOLSH_1M,VOLSH,MA200,dg,0.021468660637825154,0.31353233965812655,-0.18590629011028692,0.34989220184044234,0.27868840658833754,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.2,1,SMALL439,PXL_1M,PXL,EWALL,rw,0.0423675473507823,0.3384996890943934,-0.3904211649774154,0.473772445578009,0.2447779462855928,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.2,1,SMALL439,PXL_1M,PXL,EWALL,dg,0.0423675473507823,0.3384996890943934,-0.3904211649774154,0.473772445578009,0.2447779462855928,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.2,1,SMALL439,PXL_1M,PXL,MA200,rw,0.02521456580559911,0.24410712535437987,-0.38298498011375504,0.3180233632055721,0.1877935592617031,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
