,tpers,retsgn,volpers,retac,mompers,zero_return_share
SMPL,0.9619591060389919,0.489787049109083,0.9419005416051206,-0.05124166354577825,0.9629268292682926,0.011294526498696786
SMWB,0.9779929577464789,0.4932533733133433,0.9351503759398496,0.02133278617271102,0.9649122807017544,0.0149812734082397
SND,0.9625715543813298,0.49979748886188735,0.9513415188722146,-0.009364211590647148,0.9652840396753832,0.05263157894736842
SONO,0.9738276990185387,0.5083661417322834,0.9466515323496028,-0.04605722789149642,0.9679955081414935,0.006886374815543532
SPH,0.9496745117676515,0.4988072519083969,0.9505354411014788,-0.01674325196808479,0.9657447348388734,0.0197948962556642
SPOK,0.9301452178267401,0.47089694656488545,0.9431412544620091,-0.09162082204801317,0.96422227860949,0.02313379441927021
SPWR,0.9307479224376731,0.4880434782608696,0.9615384615384616,-0.09781633558641321,0.9701046337817638,0.07166123778501629
SRTA,0.936717205009888,0.49037900874635565,0.9508650519031142,0.025147293161026124,0.9603825136612022,0.10839160839160839
SSTI,0.9712941176470589,0.4959104606112785,0.9420360448124696,-0.007276138554371846,0.9792471042471043,0.009036144578313253
SSTK,0.9705525197328476,0.49513172966781216,0.9478584729981379,-0.02469849448032284,0.9774760876272756,0.006298310907529345
SSYS,0.9601902854281422,0.4949904580152672,0.942886282508924,-0.03306845194164546,0.9606698807409287,0.008585738134986884
STIM,0.9854682454251884,0.5004863813229572,0.9658454647256439,-0.0018099886545140098,0.9756232686980609,0.03597472046669908
STLN,0.9803206997084548,0.5343949044585987,0.9584615384615385,0.10812435145218621,0.9825625473843821,0.0852959898154042
STOK,0.9727385377942999,0.5038631346578366,0.9208819714656291,0.023406784999468463,0.9782190903267136,0.007170435741864313
STRA,0.9621932899349024,0.49761450381679384,0.9400815910249872,-0.010880995561692464,0.9786856127886323,0.003100405437634152
STRT,0.9727090635953931,0.5057251908396947,0.9500254971953085,0.04619702704626332,0.9700583608221264,0.030765561650369665
STRZ,0.962962962962963,0.48348348348348347,0.9365079365079365,-0.024708345776366283,0.9024390243902439,0.008982035928143712
SVV,0.9516666666666667,0.45112781954887216,0.928030303030303,-0.02802785838496874,0.9853747714808044,0.010012515644555695
SWBI,0.971957936905358,0.48043893129770987,0.9556348801631821,0.007869234063112032,0.9769094138543517,0.024803243501073217
SWIM,0.9503916449086162,0.48626577579806973,0.9415041782729805,0.02301286732953493,0.9744525547445255,0.019287833827893175
SXC,0.9650388457269701,0.492898474487112,0.9467723669309174,-0.04824634762162807,0.9749366375668825,0.01972127267946358
TATT,0.9544316474712068,0.47041984732824427,0.944416114227435,-0.12924134679932184,0.9708195889368181,0.1364178392559027
TAYD,0.9651977966950426,0.4539599236641222,0.9541050484446711,-0.1244929508797748,0.9769094138543517,0.09325065585499642
TBCH,0.970066225165563,0.4809967279134155,0.9562516878206859,-0.055830612486705095,0.9852229983879635,0.04881731253145445
TBPH,0.9640759930915371,0.5046880051729712,0.9511158342189161,0.008489970207137244,0.9686840253342717,0.02068519715578539
TCMD,0.979068774028193,0.5064986215045293,0.9365359189070075,0.019940682405909283,0.9711538461538461,0.007874015748031496
TDOC,0.9716800612323,0.5051583066524368,0.9456906729634003,0.012080400489593222,0.9859375,0.010668563300142247
TEN,0.9606910365548322,0.5009541984732824,0.9495155532891382,0.02068187934930133,0.9779243846739406,0.03267350345814453
TGLS,0.9685386650985004,0.5273687135315366,0.9531390808050466,-0.03098249929940708,0.9755077658303465,0.13277777777777777
TH,0.9565667011375387,0.525797373358349,0.9613319011815252,0.011324324851023068,0.9755449229133439,0.09095171120487576
THRM,0.9579369053580371,0.49188931297709926,0.9372768995410505,-0.029818697044141543,0.9786856127886323,0.014071070832339614
THRY,0.9837526205450734,0.6433998100664767,0.9645969498910676,0.07495012249091075,0.9800539083557952,0.29425723777883245
TITN,0.9684526790185278,0.5038167938931297,0.9451810300866905,0.018421742135309258,0.9703121035270236,0.011447650846649178
TK,0.971457185778668,0.5095419847328244,0.9449260581336053,-0.040932310580191374,0.968535904592743,0.018602432625804913
TLRY,0.9783080260303688,0.4813907933398629,0.948645598194131,0.000711722975665158,0.9759910664433278,0.033773861967694566
TLS,0.9712918660287081,0.5055096418732783,0.9297800338409475,-0.017441177685117874,0.980849292256453,0.02202339986235375
TNC,0.9556835252879319,0.4830629770992366,0.9543600203977562,-0.04926937064326543,0.9611773661507231,0.007870259957071309
TNDM,0.9665562913907285,0.49875699192044753,0.9484396200814111,0.0650610485387325,0.9875294910684193,0.015532774153463809
TOYO,0.9945770065075922,0.5714285714285714,0.9729411764705882,0.018472632207752776,0.9551208285385501,0.33987511150758254
TRIP,0.9686341602509267,0.4744939271255061,0.9435225618631732,-0.01526444278353984,0.9869716270990156,0.007285483000539665
TRNS,0.9526790185277917,0.48139312977099236,0.9462009178990312,-0.1311130935293178,0.9484902309058615,0.08609587407584068
TROX,0.9747608926673751,0.508329126703685,0.9501625135427952,-0.009413390485312064,0.9687415790891943,0.028766086298258896
TRS,0.9489233850776164,0.4897423664122137,0.9474757776644569,-0.017877024394827235,0.9657447348388734,0.01430956355831147
TUYA,0.9539641943734015,0.4923413566739606,0.9700272479564033,-0.04420997384744056,0.9553571428571429,0.04956268221574344
TWI,0.9649474211316975,0.5109732824427481,0.9492605813360531,0.025512938073921455,0.9784318700837351,0.018840925351776772
TWIN,0.970956434651978,0.5054866412213741,0.9436511983681795,-0.017097287043667038,0.9822380106571936,0.01335559265442404
TXO,0.9560283687943263,0.5027685492801772,0.9462875197472354,-0.020110932940692015,0.9693251533742331,0.02101769911504425
TYGO,0.9895833333333334,0.5175438596491229,0.943089430894309,-0.009343194373654686,0.9870388833499502,0.21912350597609562
UAMY,0.9677015523284928,0.5088263358778626,0.9505354411014788,-0.0919661977675631,0.9698046181172292,0.1998569043644169
UAN,0.9668027210884353,0.5109734056287116,0.9458784346378019,0.0188785809916231,0.9663169519602429,0.021683014971605574
UFI,0.9739609414121182,0.490219465648855,0.9538500764915859,-0.075003475608062,0.9741182441004821,0.0197948962556642
UIS,0.9672008012018027,0.5028625954198473,0.9464558898521163,0.05005585655917683,0.9776706419690434,0.02575721440496065
ULCC,0.961340206185567,0.5095447870778267,0.9404761904761905,0.014829551910092931,0.9576957695769577,0.01760821716801174
UPBD,0.9654481722583876,0.49260496183206104,0.9403365629780724,-0.020399582438581317,0.979446840903324,0.012401621750536608
UPWK,0.9776661083193746,0.4962292609351433,0.9458987783595113,-0.007019696794743624,0.9804372842347526,0.008542713567839196
USNA,0.9651977966950426,0.47638358778625955,0.9477307496175421,-0.07605028390947405,0.9840142095914742,0.008347245409015025
USPH,0.9634451677516275,0.4935591603053435,0.9367669556348801,-0.08963284574178858,0.9604161380360314,0.009778201764846173
UTI,0.957436154231347,0.48210877862595425,0.9454360020397756,-0.037255027073117744,0.9791930981984268,0.034581445265919386
UTL,0.9664496745117677,0.4837786259541985,0.9413564507904131,-0.12425936847749158,0.9682821618878458,0.010970665394705462
UTMD,0.9484226339509264,0.4577767175572519,0.9500254971953085,-0.1225410370861857,0.9601623953311342,0.02241831624135464
UVV,0.9559339008512769,0.49785305343511455,0.9441611422743498,0.010153787393596438,0.97614818573966,0.00882423086095874
VATE,0.9574314574314574,0.490530303030303,0.9604261796042618,0.0312648282548036,0.940735183795949,0.050473186119873815
VISN,0.984179301252472,0.5064975247524752,0.9480081026333559,0.028053254507531062,0.9792016101979202,0.013918960717599753
VITL,0.9804804804804805,0.4856209150326798,0.9253968253968254,-0.022258427749995636,0.9796716184519155,0.012410189418680601
VMD,0.9714828897338403,0.4802927927927928,0.9482071713147411,-0.028163822570159643,0.9698360655737704,0.028700056274620148
VREX,0.9612438035150969,0.49648324369052543,0.9413134606427573,-0.04467845444816888,0.9533702677746999,0.014061207609594707
VRRM,0.9669117647058824,0.5181128896377423,0.9529467680608366,-0.05670175503684592,0.9642016015073009,0.07789473684210527
VSTS,0.9944237918215614,0.4945652173913043,0.944206008583691,-0.04557022733216537,0.9979381443298969,0.012211668928086838
VTOL,0.9553765106910443,0.5103649635036496,0.9429477020602218,-0.05573398540717937,0.9577819785759294,0.014010507880910683
VTS,0.9539748953974896,0.4710382513661202,0.9503875968992248,-0.04434273270360227,0.9442771084337349,0.012008733624454149
VYX,0.9584376564847271,0.4904580152671756,0.9515553289138194,-0.04778950427745663,0.9743719868053794,0.01120915812067732
WBTN,0.9771428571428571,0.4781021897810219,0.9028776978417266,-0.064848808589829,0.9595959595959596,0.01092896174863388
WEAV,0.9672619047619048,0.5074626865671642,0.9391025641025641,0.05626303048125097,0.9727748691099476,0.030654515327257662
WEN,0.9554331497245869,0.4844942748091603,0.9395716471188169,-0.0743542074664988,0.9675209337731541,0.02551872167898879
WEST,0.958984375,0.5098199672667758,0.9653361344537815,-0.060033224810187656,0.9917610710607621,0.07195421095666395
WEYS,0.9298948422633951,0.47113549618320616,0.9487506374298827,-0.09872247249289073,0.9545800558233951,0.012163129024564751
WGO,0.9604406609914873,0.4935591603053435,0.942886282508924,-0.025003983393909152,0.9665059629535651,0.007393274505127593
WINA,0.9591887831747622,0.47733778625954193,0.9403365629780724,-0.03749744932198592,0.9505201725450393,0.00882423086095874
WKC,0.9639459188783175,0.4844942748091603,0.9469658337582866,-0.0686746169968504,0.9736107586906877,0.009539709038874314
WLDN,0.9641962944416624,0.5002385496183206,0.9500254971953085,-0.04586632039634195,0.9764019284445572,0.06081564512282375
WLFC,0.9774661992989484,0.4935591603053435,0.9589495155532891,-0.0010713890465881778,0.9670134483633596,0.021941330789410924
WMK,0.9524286429644466,0.48592557251908397,0.9418663946965834,-0.05796924473096958,0.9662522202486679,0.007393274505127593
WNC,0.9749624436654982,0.5,0.9431412544620091,0.021741716179788966,0.9609236234458259,0.013117099928452182
WS,0.9656565656565657,0.47619047619047616,0.9550827423167849,-0.0839633080880412,0.9683257918552036,0.011527377521613832
WTI,0.9659489233850777,0.5073950381679388,0.9530851606323304,0.01487202061702249,0.982745496066988,0.02909611256856666
WWW,0.9619429143715573,0.49260496183206104,0.9477307496175421,-0.02332239009042282,0.9698046181172292,0.008585738134986884
WYY,0.9674511767651477,0.5145515267175573,0.9569097399286078,-0.02491543733318455,0.9766556711494545,0.13999523014548057
XERS,0.9833601717659689,0.49442018437651625,0.949748743718593,0.00022989381295295574,0.9856353591160221,0.037827352085354024
XGN,0.9774193548387097,0.48684210526315785,0.9607577807848444,-0.11241684491950543,0.9879759519038076,0.022298456260720412
XHR,0.9642593957258658,0.4876373626373627,0.9428463285389856,-0.007988330953013212,0.9620443442314919,0.017851012701682115
XIFR,0.9672016748080949,0.5045691906005222,0.952755905511811,-0.03303764540451233,0.9708496267330252,0.009461663947797716
XPEL,0.9657534246575342,0.48558758314855877,0.9439374185136897,-0.008225831665580996,0.9781068898905344,0.00775623268698061
XPER,0.9307304785894206,0.4858870967741935,0.9418282548476454,-0.08554228505495573,0.9689608636977058,0.03423967774420947
YELP,0.9698463322702232,0.4861530024677817,0.9526206692330471,-0.025735613282372404,0.9693757361601885,0.00712719298245614
YEXT,0.9773358001850139,0.5008474576271187,0.9521531100478469,-0.014152656983753955,0.9772403982930299,0.021177467174925878
YORW,0.9394091136705057,0.4737595419847328,0.9441611422743498,-0.16624324759421924,0.9690433900025375,0.015740519914142617
ZD,0.9684526790185278,0.48664122137404575,0.9474757776644569,-0.010479912958163539,0.968535904592743,0.004769854519437157
ZUMZ,0.9641962944416624,0.48115458015267176,0.9421213666496685,-0.025599508161196077,0.9626998223801065,0.010970665394705462
