panel,k_bps,seed,cost_bps,chooser,pick_cap,pick_gross,full4b,full4a,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pick_turn,committed_OOS_CAGR,committed_OOS_Sharpe,committed_OOS_MaxDD,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD
U56,400,4,25.0,C_ISCALMAR,INF,0.75,False,False,0.10761391406002496,0.9694093444232186,-0.1968427620729426,11.547386862147105,0.10433391568055073,1.1169300483777722,-0.14240023029870696,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,400,4,50.0,C_ISSHARPE,0.015,1.0,False,False,0.06730085848086564,0.8651017003375822,-0.14829479313269078,7.73776318486699,0.07807768690630934,0.8562852170012841,-0.16745307152826228,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,400,4,50.0,C_ISCALMAR,INF,0.75,False,False,0.07571176338071539,0.7064362792689791,-0.22918355293663417,11.547386862147105,0.07807768690630934,0.8562852170012841,-0.16745307152826228,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,400,5,0.0,C_ISSHARPE,INF,0.75,True,False,0.13863494428049172,1.2192507485898822,-0.177552775916741,11.422445652709953,0.12874358250353235,1.3522195512423691,-0.14070109947300002,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,400,5,0.0,C_ISCALMAR,INF,0.75,True,False,0.13863494428049172,1.2192507485898822,-0.177552775916741,11.422445652709953,0.12874358250353235,1.3522195512423691,-0.14070109947300002,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,400,5,10.0,C_ISSHARPE,INF,0.75,True,False,0.1257989283497758,1.1172049954484744,-0.1790694751330868,11.422445652709953,0.11800662607828571,1.2490727256519625,-0.14144086144176404,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,400,5,10.0,C_ISCALMAR,INF,0.75,True,False,0.1257989283497758,1.1172049954484744,-0.1790694751330868,11.422445652709953,0.11800662607828571,1.2490727256519625,-0.14144086144176404,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,400,5,25.0,C_ISSHARPE,INF,0.75,False,False,0.10680836389827597,0.9638703522651186,-0.19369246788520678,11.422445652709953,0.10208764028578532,1.0939171027763608,-0.15685300588540418,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,400,5,25.0,C_ISCALMAR,INF,0.75,False,False,0.10680836389827597,0.9638703522651186,-0.19369246788520678,11.422445652709953,0.10208764028578532,1.0939171027763608,-0.15685300588540418,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,400,5,50.0,C_ISSHARPE,0.015,0.75,False,False,0.06539867459388926,0.84098468180365,-0.16524677513942376,7.73429888712551,0.07604573150402194,0.8347479249122421,-0.18793100944702346,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,400,5,50.0,C_ISCALMAR,INF,0.75,False,False,0.07584755165502344,0.7082253920479964,-0.22296153990865553,11.422445652709953,0.07604573150402194,0.8347479249122421,-0.18793100944702346,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,400,6,0.0,C_ISSHARPE,0.015,0.75,False,False,0.11016695967407664,1.3656524901515426,-0.12363798511137458,7.672041830756363,0.12884591780308297,1.349017234040461,-0.1413739938125912,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,400,6,0.0,C_ISCALMAR,INF,0.75,True,False,0.14040650355446527,1.2220566833714226,-0.19470608409606405,11.467757010550047,0.12884591780308297,1.349017234040461,-0.1413739938125912,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,400,6,10.0,C_ISSHARPE,0.015,0.75,False,False,0.10137289158396756,1.2648151257305549,-0.12454493104642284,7.672041830756363,0.11814617033389241,1.2467194270835722,-0.14226228626968251,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,400,6,10.0,C_ISCALMAR,INF,0.75,True,False,0.1274354060114602,1.120058086020718,-0.19634570207818303,11.467757010550047,0.11814617033389241,1.2467194270835722,-0.14226228626968251,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,400,6,25.0,C_ISSHARPE,0.015,0.75,False,False,0.08830911788788254,1.1130991842622093,-0.1295698089752031,7.672041830756363,0.10228173515403793,1.0928021032954356,-0.1466952608066724,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,400,6,25.0,C_ISCALMAR,INF,0.75,False,False,0.10824726434036247,0.9668111184787167,-0.1988010958914952,11.467757010550047,0.10228173515403793,1.0928021032954356,-0.1466952608066724,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,400,6,50.0,C_ISSHARPE,0.015,0.75,False,False,0.06687144906795739,0.8595346085054422,-0.1534170235449991,7.672041830756363,0.07632745023167442,0.8355837529656361,-0.17688029036512964,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,400,6,50.0,C_ISCALMAR,0.015,0.75,False,False,0.06687144906795739,0.8595346085054422,-0.1534170235449991,7.672041830756363,0.07632745023167442,0.8355837529656361,-0.17688029036512964,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,400,7,0.0,C_ISSHARPE,0.030,0.75,True,False,0.13815634502025786,1.3159983495714354,-0.16072949692453042,10.598405868238054,0.13109842585963527,1.366696882214556,-0.14285663452486663,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,400,7,0.0,C_ISCALMAR,INF,0.75,True,False,0.150223672013454,1.310778049390904,-0.1789913263398345,11.548169296058253,0.13109842585963527,1.366696882214556,-0.14285663452486663,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,400,7,10.0,C_ISSHARPE,0.030,0.75,True,False,0.12626207279325952,1.2132806188718523,-0.16214781230570052,10.598405868238054,0.12045518018488743,1.2655978586578958,-0.14363431978994878,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,400,7,10.0,C_ISCALMAR,INF,0.75,True,False,0.13704170668141047,1.2071351722909136,-0.18039077277844906,11.548169296058253,0.12045518018488743,1.2655978586578958,-0.14363431978994878,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,400,7,25.0,C_ISSHARPE,0.030,0.75,False,False,0.10864735379241175,1.0587546336667426,-0.1642723804581061,10.598405868238054,0.10467328000455467,1.1134407552836583,-0.14480024365822497,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,400,7,25.0,C_ISCALMAR,INF,0.75,False,False,0.11754368845414431,1.0512662203140273,-0.18248705701161327,11.548169296058253,0.10467328000455467,1.1134407552836583,-0.14480024365822497,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,400,7,50.0,C_ISSHARPE,0.015,0.75,False,False,0.0681071071188959,0.8704299253096707,-0.1518937122998728,7.748918775562799,0.07885077316255318,0.8590230640307601,-0.17374954589126612,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,400,7,50.0,C_ISCALMAR,INF,0.75,False,False,0.08576696305041565,0.7910741853551121,-0.1993999812679721,11.548169296058253,0.07885077316255318,0.8590230640307601,-0.17374954589126612,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
B136,0,0,0.0,C_ISSHARPE,0.015,0.75,True,False,0.12041840957916072,1.1502675890058949,-0.16605233181474677,4.518014645463427,0.12186816399359102,1.1392361336091132,-0.1660523318147471,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,0,0,0.0,C_ISCALMAR,0.020,0.75,True,False,0.12186816399359102,1.1392361336091132,-0.1660523318147471,4.6751254264368125,0.12186816399359102,1.1392361336091132,-0.1660523318147471,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,0,0,10.0,C_ISSHARPE,0.015,0.75,True,False,0.11524960870490153,1.1053250447515872,-0.16663605360180467,4.518014645463427,0.11650054279398914,1.0935817708519633,-0.17096216935248387,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,0,0,10.0,C_ISCALMAR,0.020,0.75,True,False,0.11650054279398914,1.0935817708519633,-0.17096216935248387,4.6751254264368125,0.11650054279398914,1.0935817708519633,-0.17096216935248387,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,0,0,25.0,C_ISSHARPE,0.015,0.75,True,False,0.10753921313561854,1.0378098417311061,-0.1675113773008159,4.518014645463427,0.10849512786676208,1.025005402259087,-0.17934700448984042,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,0,0,25.0,C_ISCALMAR,0.020,0.75,True,False,0.10849512786676208,1.025005402259087,-0.17934700448984042,4.6751254264368125,0.10849512786676208,1.025005402259087,-0.17934700448984042,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,0,0,50.0,C_ISSHARPE,0.015,0.75,False,False,0.09480189651354931,0.9251000370711348,-0.17917740298592133,4.518014645463427,0.09527458603872074,0.9105523613820907,-0.1931402003715541,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,0,0,50.0,C_ISCALMAR,0.020,0.75,False,False,0.09527458603872074,0.9105523613820907,-0.1931402003715541,4.6751254264368125,0.09527458603872074,0.9105523613820907,-0.1931402003715541,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,0,0.0,C_ISSHARPE,0.020,0.75,True,False,0.12191489300434988,1.1388523615178423,-0.1664350671068462,4.677740209492351,0.12191489300434988,1.1388523615178423,-0.1664350671068462,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,0,0.0,C_ISCALMAR,0.020,0.75,True,False,0.12191489300434988,1.1388523615178423,-0.1664350671068462,4.677740209492351,0.12191489300434988,1.1388523615178423,-0.1664350671068462,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,0,10.0,C_ISSHARPE,0.020,0.75,True,False,0.11653408145395261,1.0931174654739064,-0.17140891239690637,4.677740209492351,0.11653408145395261,1.0931174654739064,-0.17140891239690637,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,0,10.0,C_ISCALMAR,0.020,0.75,True,False,0.11653408145395261,1.0931174654739064,-0.17140891239690637,4.677740209492351,0.11653408145395261,1.0931174654739064,-0.17140891239690637,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,0,25.0,C_ISSHARPE,0.015,0.75,True,False,0.10746343639142308,1.0368365938404638,-0.16789713995934963,4.518492889835426,0.10850909378607843,1.024419917642374,-0.17977011000995924,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,0,25.0,C_ISCALMAR,0.020,0.75,True,False,0.10850909378607843,1.024419917642374,-0.17977011000995924,4.677740209492351,0.10850909378607843,1.024419917642374,-0.17977011000995924,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,0,50.0,C_ISSHARPE,0.015,0.75,False,False,0.0947042037422694,0.9239566014545921,-0.1786162587464828,4.518492889835426,0.09525649220387566,0.9097649622503963,-0.19352483167066725,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,0,50.0,C_ISCALMAR,0.020,0.75,False,False,0.09525649220387566,0.9097649622503963,-0.19352483167066725,4.677740209492351,0.09525649220387566,0.9097649622503963,-0.19352483167066725,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,1,0.0,C_ISSHARPE,0.020,0.75,True,False,0.12207523468633741,1.1421334671382657,-0.16590667645687296,4.6792836618303095,0.12207523468633741,1.1421334671382657,-0.16590667645687296,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,1,0.0,C_ISCALMAR,0.020,0.75,True,False,0.12207523468633741,1.1421334671382657,-0.16590667645687296,4.6792836618303095,0.12207523468633741,1.1421334671382657,-0.16590667645687296,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,1,10.0,C_ISSHARPE,0.020,0.75,True,False,0.11670121429331082,1.0964015437732693,-0.17013692622621523,4.6792836618303095,0.11670121429331082,1.0964015437732693,-0.17013692622621523,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,1,10.0,C_ISCALMAR,0.020,0.75,True,False,0.11670121429331082,1.0964015437732693,-0.17013692622621523,4.6792836618303095,0.11670121429331082,1.0964015437732693,-0.17013692622621523,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,1,25.0,C_ISSHARPE,0.020,0.75,True,False,0.10868630655106237,1.0277047474045662,-0.17844103496809094,4.6792836618303095,0.10868630655106237,1.0277047474045662,-0.17844103496809094,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,1,25.0,C_ISCALMAR,0.020,0.75,True,False,0.10868630655106237,1.0277047474045662,-0.17844103496809094,4.6792836618303095,0.10868630655106237,1.0277047474045662,-0.17844103496809094,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,1,50.0,C_ISSHARPE,0.020,0.75,False,False,0.09545022274808357,0.9130404397765789,-0.19210342344747122,4.6792836618303095,0.09545022274808357,0.9130404397765789,-0.19210342344747122,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,1,50.0,C_ISCALMAR,0.020,0.75,False,False,0.09545022274808357,0.9130404397765789,-0.19210342344747122,4.6792836618303095,0.09545022274808357,0.9130404397765789,-0.19210342344747122,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,2,0.0,C_ISSHARPE,0.015,0.75,True,False,0.12054707435848822,1.1511031387848278,-0.166052331814747,4.521308189083621,0.1221073952428613,1.1406394156755275,-0.16605233181474666,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,2,0.0,C_ISCALMAR,0.020,0.75,True,False,0.1221073952428613,1.1406394156755275,-0.16605233181474666,4.680012186623167,0.1221073952428613,1.1406394156755275,-0.16605233181474666,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,2,10.0,C_ISSHARPE,0.015,0.75,True,False,0.11536396299106522,1.106056705222285,-0.16663605360180445,4.521308189083621,0.1167209058151264,1.0948704606875848,-0.1714923861740063,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,2,10.0,C_ISCALMAR,0.020,0.75,True,False,0.1167209058151264,1.0948704606875848,-0.1714923861740063,4.680012186623167,0.1167209058151264,1.0948704606875848,-0.1714923861740063,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,2,25.0,C_ISSHARPE,0.015,0.75,True,False,0.10763233880271361,1.0383848018948538,-0.1675113773008161,4.521308189083621,0.10868750562231821,1.0261199633129612,-0.17990983529056293,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,2,25.0,C_ISCALMAR,0.020,0.75,True,False,0.10868750562231821,1.0261199633129612,-0.17990983529056293,4.680012186623167,0.10868750562231821,1.0261199633129612,-0.17990983529056293,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,2,50.0,C_ISSHARPE,0.015,0.75,False,False,0.09486026669600678,0.9254118939748757,-0.17885557457676027,4.521308189083621,0.09542115796926653,0.9113713573025259,-0.1937559684755117,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,2,50.0,C_ISCALMAR,0.020,0.75,False,False,0.09542115796926653,0.9113713573025259,-0.1937559684755117,4.680012186623167,0.09542115796926653,0.9113713573025259,-0.1937559684755117,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,3,0.0,C_ISSHARPE,0.015,0.75,True,False,0.12021931008094566,1.1476054790387589,-0.166052331814747,4.516342465736786,0.12162014972681479,1.136324048863473,-0.1675080245925562,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,3,0.0,C_ISCALMAR,0.020,0.75,True,False,0.12162014972681479,1.136324048863473,-0.1675080245925562,4.672526783413331,0.12162014972681479,1.136324048863473,-0.1675080245925562,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,3,10.0,C_ISSHARPE,0.015,0.75,True,False,0.11503881551252682,1.1026050592655714,-0.16663605360180467,4.516342465736786,0.11624033438169112,1.0906038182290907,-0.17307697154298418,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,3,10.0,C_ISCALMAR,0.020,0.75,True,False,0.11624033438169112,1.0906038182290907,-0.17307697154298418,4.672526783413331,0.11624033438169112,1.0906038182290907,-0.17307697154298418,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,3,25.0,C_ISSHARPE,0.015,0.75,True,False,0.10731108684232349,1.035001791975407,-0.16751137730081633,4.516342465736786,0.10821685206053533,1.0219272193592965,-0.18136304941002246,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,3,25.0,C_ISCALMAR,0.020,0.75,True,False,0.10821685206053533,1.0219272193592965,-0.18136304941002246,4.672526783413331,0.10821685206053533,1.0219272193592965,-0.18136304941002246,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,3,50.0,C_ISSHARPE,0.015,0.75,False,False,0.0945454288031109,0.9221419561114187,-0.18032836053573642,4.516342465736786,0.09496678799881542,0.9073035737403004,-0.19499545796250395,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,3,50.0,C_ISCALMAR,0.020,0.75,False,False,0.09496678799881542,0.9073035737403004,-0.19499545796250395,4.672526783413331,0.09496678799881542,0.9073035737403004,-0.19499545796250395,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,4,0.0,C_ISSHARPE,0.015,0.75,True,False,0.12026419837442504,1.1488052201518693,-0.16605233181474688,4.526187600761764,0.12167783828014822,1.137693337307452,-0.166052331814747,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,4,0.0,C_ISCALMAR,0.020,0.75,True,False,0.12167783828014822,1.137693337307452,-0.166052331814747,4.682466739550987,0.12167783828014822,1.137693337307452,-0.166052331814747,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,4,10.0,C_ISSHARPE,0.015,0.75,True,False,0.11507371233854924,1.10368279155139,-0.16663605360180478,4.526187600761764,0.11628773050799035,1.0918488473766712,-0.1697248396241796,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,4,10.0,C_ISCALMAR,0.020,0.75,True,False,0.11628773050799035,1.0918488473766712,-0.1697248396241796,4.682466739550987,0.11628773050799035,1.0918488473766712,-0.1697248396241796,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,4,25.0,C_ISSHARPE,0.015,0.75,True,False,0.10733117599996067,1.0358974435186157,-0.1675113773008161,4.526187600761764,0.10824901084813443,1.0229872529148867,-0.17804000532747932,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,4,25.0,C_ISCALMAR,0.020,0.75,True,False,0.10824901084813443,1.0229872529148867,-0.17804000532747932,4.682466739550987,0.10824901084813443,1.0229872529148867,-0.17804000532747932,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,4,50.0,C_ISSHARPE,0.015,0.75,False,False,0.09454131178841418,0.9227365219495058,-0.17787002403093288,4.526187600761764,0.09497408147129494,0.9080584174343544,-0.1917202035964809,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,4,50.0,C_ISCALMAR,0.020,0.75,False,False,0.09497408147129494,0.9080584174343544,-0.1917202035964809,4.682466739550987,0.09497408147129494,0.9080584174343544,-0.1917202035964809,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,5,0.0,C_ISSHARPE,0.015,0.75,True,False,0.12028185477451037,1.1487928124389004,-0.16605233181474688,4.514622067860969,0.12177981579644381,1.138063564852781,-0.166052331814747,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,5,0.0,C_ISCALMAR,0.020,0.75,True,False,0.12177981579644381,1.138063564852781,-0.166052331814747,4.669535868358729,0.12177981579644381,1.138063564852781,-0.166052331814747,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,5,10.0,C_ISSHARPE,0.015,0.75,True,False,0.11509680333295047,1.1037259257109484,-0.16663605360180478,4.514622067860969,0.11639639183557993,1.0923042411953323,-0.17142829008257354,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,5,10.0,C_ISCALMAR,0.020,0.75,True,False,0.11639639183557993,1.0923042411953323,-0.17142829008257354,4.669535868358729,0.11639639183557993,1.0923042411953323,-0.17142829008257354,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,5,25.0,C_ISSHARPE,0.015,0.75,True,False,0.10736230741931574,1.0360222637588257,-0.167511377300816,4.514622067860969,0.10836754779320046,1.0235676528941051,-0.1797867349816774,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,5,25.0,C_ISCALMAR,0.020,0.75,True,False,0.10836754779320046,1.0235676528941051,-0.1797867349816774,4.669535868358729,0.10836754779320046,1.0235676528941051,-0.1797867349816774,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,5,50.0,C_ISSHARPE,0.015,0.75,False,False,0.09458555037035055,0.9229938923327246,-0.178956014819722,4.514622067860969,0.09510868273545658,0.9088408927256139,-0.19353710373727329,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,5,50.0,C_ISCALMAR,0.020,0.75,False,False,0.09510868273545658,0.9088408927256139,-0.19353710373727329,4.669535868358729,0.09510868273545658,0.9088408927256139,-0.19353710373727329,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,6,0.0,C_ISSHARPE,0.020,0.75,True,False,0.12173314637951171,1.139382069788441,-0.16714922448885294,4.671232182463128,0.12173314637951171,1.139382069788441,-0.16714922448885294,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,6,0.0,C_ISCALMAR,0.020,0.75,True,False,0.12173314637951171,1.139382069788441,-0.16714922448885294,4.671232182463128,0.12173314637951171,1.139382069788441,-0.16714922448885294,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,6,10.0,C_ISSHARPE,0.020,0.75,True,False,0.11637133485534323,1.093733468799002,-0.17277896685922356,4.671232182463128,0.11637133485534323,1.093733468799002,-0.17277896685922356,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,6,10.0,C_ISCALMAR,0.020,0.75,True,False,0.11637133485534323,1.093733468799002,-0.17277896685922356,4.671232182463128,0.11637133485534323,1.093733468799002,-0.17277896685922356,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,6,25.0,C_ISSHARPE,0.020,0.75,True,False,0.10837452834263162,1.0251613402769184,-0.1811547699669609,4.671232182463128,0.10837452834263162,1.0251613402769184,-0.1811547699669609,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,6,25.0,C_ISCALMAR,0.020,0.75,True,False,0.10837452834263162,1.0251613402769184,-0.1811547699669609,4.671232182463128,0.10837452834263162,1.0251613402769184,-0.1811547699669609,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,6,50.0,C_ISSHARPE,0.015,0.75,False,False,0.09451361628716048,0.9237472992749461,-0.180627913669423,4.513483775403514,0.09516805422460717,0.9107043031491395,-0.19493286759031425,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
