panel,band,gross,year,days,ret_gated,ret_ungated,ret_spy,drag,mdd_gated,mdd_ungated,mdd_spy,saved,prot,dragup
B136,0.02,0.75,2026,179,0.059952250436358545,0.08924648936882096,0.1229065927585804,0.029294238932462413,-0.033840713290429925,-0.048188499748729074,-0.0888394212283724,0.01434778645829915,0.11072128155560307,-0.13894145459779328
B136,0.03,0.75,2009,245,0.15249362316733173,0.32475238179896615,0.31141595711132064,0.17225875863163442,-0.04069740381432374,-0.15325311387831964,-0.22058362096015105,0.1125557100639959,0.5491009905259261,-0.7036982294574217
B136,0.03,0.75,2010,252,0.06059989286547429,0.130954433741177,0.1505350486954411,0.0703545408757027,-0.07898347296561248,-0.10097084642277565,-0.15698948290972814,0.021987373457163173,0.2096747573140297,-0.27802758599087496
B136,0.03,0.75,2011,252,0.017728384398281616,0.04071505757173899,0.018915247152264225,0.022986673173457373,-0.07283620591052276,-0.12613856218692765,-0.18605543301045313,0.053302356276404894,0.44046986274072486,-0.4727994076336299
B136,0.03,0.75,2012,250,0.05303080891887002,0.14193216763154837,0.15989743589743477,0.08890135871267835,-0.06255960992239273,-0.07268945003675886,-0.09685580050596332,0.010129840114366129,0.12449025032390601,-0.2076397527041215
B136,0.03,0.75,2013,252,0.2276450918019597,0.2635411700412893,0.3231054912016984,0.03589607823932961,-0.032262654074915464,-0.03963842317554078,-0.05549306336707882,0.007375769100625318,0.04479530695327039,-0.07436911295100784
B136,0.03,0.75,2014,252,0.07135338583381068,0.11816472694583147,0.13466550825369117,0.04681134111202079,-0.03564847520885994,-0.04891061996476764,-0.07271845836868263,0.013262144755907701,0.06863126157531815,-0.11248717833622875
B136,0.03,0.75,2015,252,0.016397022738831923,0.035956107841503826,0.01231004829779958,0.019559085102671903,-0.05042072041633583,-0.08435446070326891,-0.11910403972015315,0.03393374028693308,0.2448115005764677,-0.26757034264849744
B136,0.03,0.75,2016,252,0.06146546593851521,0.12253007145938799,0.12003258276604711,0.06106460552087278,-0.02842218606046809,-0.07699481771185357,-0.09189443920829343,0.04857263165138548,0.20771849418221672,-0.266706204539003
B136,0.03,0.75,2017,251,0.16763937189980038,0.20105186135993347,0.21703896103896003,0.03341248946013309,-0.014818621756193973,-0.014404933774078255,-0.026102958981065072,-0.000413687982115718,0.013760874720281006,-0.042150204933273344
B136,0.03,0.75,2018,251,-0.006711827712972629,0.0030637674536950765,-0.045714529622673084,0.009775595166667705,-0.07234978090051514,-0.12845516783132804,-0.1934751663909502,0.056105386930812906,0.21222362745483797,-0.2256761917468037
B136,0.03,0.75,2019,252,0.10429764152904353,0.24092244207579694,0.31225119649326594,0.1366248005467534,-0.03699444220767778,-0.047348573936120464,-0.06616450281994002,0.010354131728442684,0.11809308000653393,-0.2369840119443108
B136,0.03,0.75,2020,253,0.0852300732363458,0.18629804846932085,0.18331174585861532,0.10106797523297506,-0.12241069123223425,-0.25371124458880157,-0.33715953307393,0.13130055335656732,0.5812664882699964,-0.6946916875718332
B136,0.03,0.75,2021,252,0.1714454176597775,0.21107065019102134,0.28730268464108843,0.03962523253124384,-0.02906081646539005,-0.03463712375646433,-0.05116037490851588,0.005576307291074278,0.04131062268500137,-0.07536785565879102
B136,0.03,0.75,2022,251,-0.06958736872036331,-0.06995246563823643,-0.18176325799955306,-0.00036509691787312004,-0.07820281564563214,-0.1469739951726654,-0.2449665176088458,0.06877117952703327,0.7372948807216759,-0.7489533477062496
B136,0.03,0.75,2023,250,0.08023984000742868,0.19151066149949147,0.2617660732354312,0.1112708214920628,-0.048944148661068,-0.06812276712333354,-0.09974378160215858,0.01917861846226554,0.12807388592494667,-0.22822326030864326
B136,0.03,0.75,2024,252,0.12603998536854566,0.15896446273188536,0.24887838921519845,0.0329244773633397,-0.04254602325614465,-0.044096705698980054,-0.08405219282348686,0.001550682442835405,0.04060656618870963,-0.07012914284572846
B136,0.03,0.75,2025,250,0.06413856322563016,0.1542623587653955,0.17718926798792234,0.09012379553976535,-0.06959906408526861,-0.11484066761946088,-0.1875508205970693,0.045241603534192265,0.20390818874004732,-0.2903039228474264
B136,0.03,0.75,2026,179,0.06009523211183265,0.08924648936882096,0.1229065927585804,0.029151257256988305,-0.03526345516650431,-0.048188499748729074,-0.0888394212283724,0.012925044582224765,0.10877323017339578,-0.1368368001507966
B136,0.05,0.75,2009,245,0.14347833338014104,0.32475238179896615,0.31141595711132064,0.1812740484188251,-0.03875097242492531,-0.15325311387831964,-0.22058362096015105,0.11450214145339432,0.5598569049733813,-0.7224635574842168
B136,0.05,0.75,2010,252,0.06460285146353129,0.130954433741177,0.1505350486954411,0.0663515822776457,-0.07998394278618481,-0.10097084642277565,-0.15698948290972814,0.020986903636590837,0.19836829781537813,-0.26262485795583557
B136,0.05,0.75,2011,252,0.019091668488478097,0.04071505757173899,0.018915247152264225,0.02162338908326089,-0.08130478734751323,-0.12613856218692765,-0.18605543301045313,0.04483377483941442,0.4381389018810973,-0.46893736054167445
B136,0.05,0.75,2012,250,0.055446606658261954,0.14193216763154837,0.15989743589743477,0.08648556097328641,-0.06303766568030833,-0.07268945003675886,-0.09685580050596332,0.009651784356450532,0.12033501434806204,-0.20109960583023773
B136,0.05,0.75,2013,252,0.22809134446478585,0.2635411700412893,0.3231054912016984,0.035449825576503446,-0.03308742898209471,-0.03963842317554078,-0.05549306336707882,0.006550994193446069,0.04371060860866044,-0.07288638960090618
B136,0.05,0.75,2014,252,0.07515297454738867,0.11816472694583147,0.13466550825369117,0.04301175239844279,-0.04092312097176032,-0.04891061996476764,-0.07271845836868263,0.007987498993007325,0.057523403298039746,-0.09766402144593576
B136,0.05,0.75,2015,252,0.01984867983872829,0.035956107841503826,0.01231004829779958,0.016107428002775537,-0.055277749056869885,-0.08435446070326891,-0.11910403972015315,0.029076711646399023,0.23406906624508494,-0.25325814050988565
B136,0.05,0.75,2016,252,0.05548907029702743,0.12253007145938799,0.12003258276604711,0.06704100116236056,-0.02965677432286573,-0.07699481771185357,-0.09189443920829343,0.04733804338898784,0.20751192418188927,-0.272134555907949
B136,0.05,0.75,2017,251,0.16970255929732514,0.20105186135993347,0.21703896103896003,0.03134930206260833,-0.014395404865651495,-0.014404933774078255,-0.026102958981065072,9.52890842675913e-06,0.015869221807185238,-0.04248973156156077
B136,0.05,0.75,2018,251,-0.003127339441807875,0.0030637674536950765,-0.045714529622673084,0.006191106895502951,-0.07367977630034928,-0.12845516783132804,-0.1934751663909502,0.05477539153097877,0.19459324404863518,-0.20424266059342697
B136,0.05,0.75,2019,252,0.10347694136315888,0.24092244207579694,0.31225119649326594,0.13744550071263806,-0.03527568623811228,-0.047348573936120464,-0.06616450281994002,0.012072887698008183,0.12911539627739546,-0.24880904131874046
B136,0.05,0.75,2020,253,0.07765116269700068,0.18629804846932085,0.18331174585861532,0.10864688577232018,-0.1313837234746058,-0.25371124458880157,-0.33715953307393,0.12232752111419576,0.5748606826622958,-0.6947638366282404
B136,0.05,0.75,2021,252,0.17732948196530707,0.21107065019102134,0.28730268464108843,0.03374116822571427,-0.02906225404193019,-0.03463712375646433,-0.05116037490851588,0.005574869714534136,0.03924993761862005,-0.06824056604158396
B136,0.05,0.75,2022,251,-0.06855625434393964,-0.06995246563823643,-0.18176325799955306,-0.0013962112942967897,-0.07641819811711581,-0.1469739951726654,-0.2449665176088458,0.0705557970555496,0.7372203900796848,-0.7477345907815618
B136,0.05,0.75,2023,250,0.07719743172614191,0.19151066149949147,0.2617660732354312,0.11431322977334957,-0.052451946163661334,-0.06812276712333354,-0.09974378160215858,0.015670820959672205,0.12445849677267487,-0.22738063204161635
B136,0.05,0.75,2024,252,0.1330306507613248,0.15896446273188536,0.24887838921519845,0.02593381197056055,-0.042887967002106175,-0.044096705698980054,-0.08405219282348686,0.001208738696873879,0.04183876561202894,-0.06516032877880831
B136,0.05,0.75,2025,250,0.060783170996428826,0.1542623587653955,0.17718926798792234,0.09347918776896669,-0.07421914635142335,-0.11484066761946088,-0.1875508205970693,0.04062152126803753,0.19633101605016817,-0.28573737496327145
B136,0.05,0.75,2026,179,0.052826495391278705,0.08924648936882096,0.1229065927585804,0.03641999397754225,-0.03569105407543893,-0.048188499748729074,-0.0888394212283724,0.012497445673290142,0.10570153281174023,-0.14063319869902904
B136,0.08,0.75,2009,245,0.14644957906920864,0.32475238179896615,0.31141595711132064,0.17830280272975751,-0.03741562499539297,-0.15325311387831964,-0.22058362096015105,0.11583748888292666,0.5863332317661467,-0.7466700647427916
B136,0.08,0.75,2010,252,0.07927253307033166,0.130954433741177,0.1505350486954411,0.05168190067084533,-0.08430982958279254,-0.10097084642277565,-0.15698948290972814,0.01666101683998311,0.1691689410247545,-0.21920294759153316
B136,0.08,0.75,2011,252,0.016553984128169663,0.04071505757173899,0.018915247152264225,0.024161073443569325,-0.08818168841478191,-0.12613856218692765,-0.18605543301045313,0.03795687377214574,0.41744925567075125,-0.4503482381914763
B136,0.08,0.75,2012,250,0.056969643290356586,0.14193216763154837,0.15989743589743477,0.08496252434119178,-0.06394564509731981,-0.07268945003675886,-0.09685580050596332,0.008743804939439048,0.12074640148005264,-0.20001597302680424
B136,0.08,0.75,2013,252,0.2327463824831335,0.2635411700412893,0.3231054912016984,0.03079478755815579,-0.035098085125109924,-0.03963842317554078,-0.05549306336707882,0.004540338050430859,0.039384491815387924,-0.06470884982068975
B136,0.08,0.75,2014,252,0.09106537554448191,0.11816472694583147,0.13466550825369117,0.02709935140134956,-0.043433399118258054,-0.04891061996476764,-0.07271845836868263,0.0054772208465095895,0.047217283814884776,-0.0724570645614242
B136,0.08,0.75,2015,252,0.031212143958135874,0.035956107841503826,0.01231004829779958,0.004743963883367952,-0.05836050191910347,-0.08435446070326891,-0.11910403972015315,0.02599395878416544,0.2183061106721321,-0.22612559838279628
B136,0.08,0.75,2016,252,0.06345453119384992,0.12253007145938799,0.12003258276604711,0.059075540265538073,-0.02670014971184753,-0.07699481771185357,-0.09189443920829343,0.05029466800000604,0.23783589605977723,-0.2952565787778816
B136,0.08,0.75,2017,251,0.17037731724327654,0.20105186135993347,0.21703896103896003,0.030674544116656932,-0.014207309805799984,-0.014404933774078255,-0.026102958981065072,0.000197623968278271,0.013361272791652695,-0.03938832186082021
B136,0.08,0.75,2018,251,0.00241583024594183,0.0030637674536950765,-0.045714529622673084,0.0006479372077532464,-0.08041826028788135,-0.12845516783132804,-0.1934751663909502,0.048036907543446694,0.17402220893016285,-0.1779233910360856
B136,0.08,0.75,2019,252,0.11256241051729132,0.24092244207579694,0.31225119649326594,0.12836003155850562,-0.03186734839654415,-0.047348573936120464,-0.06616450281994002,0.015481225539576315,0.1424804544916809,-0.2540675670535626
B136,0.08,0.75,2020,253,0.061135053185291444,0.18629804846932085,0.18331174585861532,0.1251629952840294,-0.14814260085415143,-0.25371124458880157,-0.33715953307393,0.10556864373465014,0.559070409201953,-0.6932045774769471
B136,0.08,0.75,2021,252,0.1874752211019275,0.21107065019102134,0.28730268464108843,0.023595429089093845,-0.029015515275685355,-0.03463712375646433,-0.05116037490851588,0.005621608480778972,0.029885352654184412,-0.05011375283033788
B136,0.08,0.75,2022,251,-0.06262890248719466,-0.06995246563823643,-0.18176325799955306,-0.007323563151041768,-0.07399210758726138,-0.1469739951726654,-0.2449665176088458,0.07298188758540403,0.7253382190606025,-0.7293444935156457
B136,0.08,0.75,2023,250,0.0901379799895754,0.19151066149949147,0.2617660732354312,0.10137268150991607,-0.05119169205106888,-0.06812276712333354,-0.09974378160215858,0.016931075072264656,0.13422584602239399,-0.22528166720993228
B136,0.08,0.75,2024,252,0.13679995885886798,0.15896446273188536,0.24887838921519845,0.022164503873017383,-0.04296735863982415,-0.044096705698980054,-0.08405219282348686,0.0011293470591559052,0.04462569886521291,-0.06461725813328399
B136,0.08,0.75,2025,250,0.06064172449451233,0.1542623587653955,0.17718926798792234,0.09362063427088319,-0.07925670941336038,-0.11484066761946088,-0.1875508205970693,0.0355839582061005,0.189946135334739,-0.2792876347668303
B136,0.08,0.75,2026,179,0.061108036772059116,0.08924648936882096,0.1229065927585804,0.028138452596761843,-0.03763355249774869,-0.048188499748729074,-0.0888394212283724,0.010554947250980384,0.10499723174537777,-0.132051409518245
B136,0.1,0.75,2009,245,0.1400806451832035,0.32475238179896615,0.31141595711132064,0.18467173661576264,-0.036810913933949974,-0.15325311387831964,-0.22058362096015105,0.11644219994436966,0.6073905595826342,-0.7735863530773466
B136,0.1,0.75,2010,252,0.08397433020445577,0.130954433741177,0.1505350486954411,0.04698010353672122,-0.08673118492538279,-0.10097084642277565,-0.15698948290972814,0.014239661497392864,0.1461346456697275,-0.1914256315526472
B136,0.1,0.75,2011,252,0.017802046175496855,0.04071505757173899,0.018915247152264225,0.022913011396242133,-0.0954090085878484,-0.12613856218692765,-0.18605543301045313,0.03072955359907925,0.3910891837196338,-0.42228050502415493
B136,0.1,0.75,2012,250,0.05571888576351047,0.14193216763154837,0.15989743589743477,0.0862132818680379,-0.05964993861902268,-0.07268945003675886,-0.09685580050596332,0.013039511417736183,0.1316224449176594,-0.21220318404586375
B136,0.1,0.75,2013,252,0.24273771196720717,0.2635411700412893,0.3231054912016984,0.020803458074082126,-0.03431142603753934,-0.03963842317554078,-0.05549306336707882,0.005326997138001444,0.03228433160257843,-0.049418907025201325
B136,0.1,0.75,2014,252,0.10539341949054415,0.11816472694583147,0.13466550825369117,0.012771307455287317,-0.04509824101242921,-0.04891061996476764,-0.07271845836868263,0.0038123789523384355,0.03572310384321081,-0.047723758190176796
B136,0.1,0.75,2015,252,0.033312774128163136,0.035956107841503826,0.01231004829779958,0.00264333371334069,-0.06293377093785657,-0.08435446070326891,-0.11910403972015315,0.021420689765412337,0.18044811130581906,-0.18574822214997166
B136,0.1,0.75,2016,252,0.060005033668021346,0.12253007145938799,0.12003258276604711,0.06252503779136664,-0.02980951939908061,-0.07699481771185357,-0.09189443920829343,0.04718529831277296,0.2454126345879697,-0.3061822030257902
B136,0.1,0.75,2017,251,0.17017087002670883,0.20105186135993347,0.21703896103896003,0.03088099133322464,-0.013777635493501195,-0.014404933774078255,-0.026102958981065072,0.0006272982805770599,0.01441149595414052,-0.04063973865464784
B136,0.1,0.75,2018,251,0.002531343012990739,0.0030637674536950765,-0.045714529622673084,0.0005324244407043377,-0.08997615618069821,-0.12845516783132804,-0.1934751663909502,0.038479011650629835,0.1387456530679503,-0.14204675812991555
B136,0.1,0.75,2019,252,0.10714955141773719,0.24092244207579694,0.31225119649326594,0.13377289065805975,-0.02916034071781315,-0.047348573936120464,-0.06616450281994002,0.018188233218307315,0.1565476907878861,-0.27321012086776725
B136,0.1,0.75,2020,253,0.06079051437910299,0.18629804846932085,0.18331174585861532,0.12550753409021786,-0.145782499152327,-0.25371124458880157,-0.33715953307393,0.10792874543647457,0.5864367577832678,-0.7210942064538037
B136,0.1,0.75,2021,252,0.19118479057606197,0.21107065019102134,0.28730268464108843,0.019885859614959367,-0.029677046286310294,-0.03463712375646433,-0.05116037490851588,0.004960077470154034,0.02641364492851208,-0.043485504430702974
B136,0.1,0.75,2022,251,-0.05796510955110423,-0.06995246563823643,-0.18176325799955306,-0.011987356087132195,-0.07316910843096258,-0.1469739951726654,-0.2449665176088458,0.07380488674170282,0.7041757714001706,-0.7029711334405301
B136,0.1,0.75,2023,250,0.09256392391874435,0.19151066149949147,0.2617660732354312,0.09894673758074712,-0.05228656752466565,-0.06812276712333354,-0.09974378160215858,0.01583619959866789,0.14345340335271242,-0.23236063093723547
B136,0.1,0.75,2024,252,0.13657730975616356,0.15896446273188536,0.24887838921519845,0.022387152975721802,-0.04375850186282737,-0.044096705698980054,-0.08405219282348686,0.000338203836152684,0.04952425247019363,-0.06973486993889509
B136,0.1,0.75,2025,250,0.055564624196525525,0.1542623587653955,0.17718926798792234,0.09869773456886999,-0.08398458878128423,-0.11484066761946088,-0.1875508205970693,0.030856078838176648,0.18057271655824006,-0.2745215384364534
B136,0.1,0.75,2026,179,0.06376495878493826,0.08924648936882096,0.1229065927585804,0.025481530583882694,-0.0369038653238255,-0.048188499748729074,-0.0888394212283724,0.011284634424903572,0.10747436658664783,-0.1320246529634995
B136,0.0,1.0,2009,245,0.21162619852482067,0.44398748050987247,0.31141595711132064,0.2323612819850518,-0.055995025088952155,-0.20015948689037188,-0.22058362096015105,0.14416446180141973,0.7253557753922113,-0.9278309524344734
B136,0.0,1.0,2010,252,0.07359207413210811,0.17455189220881007,0.1505350486954411,0.10095981807670196,-0.10513975656017094,-0.13351738966903937,-0.15698948290972814,0.028377633108868427,0.286467915331224,-0.38412721989984405
B136,0.0,1.0,2011,252,0.008965448856575353,0.04952121675104748,0.018915247152264225,0.04055576789447213,-0.1051242093916257,-0.1667516688943873,-0.18605543301045313,0.061627459502761606,0.5846838353727275,-0.6421221239706831
B136,0.0,1.0,2012,250,0.06812023714420512,0.1916318316413801,0.15989743589743477,0.12351159449717497,-0.08037331818588633,-0.09619557312558091,-0.09685580050596332,0.01582225493969458,0.16458916089221023,-0.27781844299700936
B136,0.0,1.0,2013,252,0.3063410214071891,0.36414243253536216,0.3231054912016984,0.05780141112817305,-0.0417862612378207,-0.052595183524360434,-0.05549306336707882,0.010808922286539735,0.060884840841974916,-0.1056043837455222
B136,0.0,1.0,2014,252,0.09584197452524923,0.1589494032566774,0.13466550825369117,0.06310742873142816,-0.04522273095423179,-0.0648530271483535,-0.07271845836868263,0.01963029619412171,0.10439782573736398,-0.16259551769294073
B136,0.0,1.0,2015,252,0.005501800664527101,0.04604906282000365,0.01231004829779958,0.04054726215547655,-0.061849700816787645,-0.1115858579101634,-0.11910403972015315,0.049736157093375755,0.3261048036349582,-0.37248636324590256
B136,0.0,1.0,2016,252,0.07607716963521027,0.1643196252180119,0.12003258276604711,0.08824245558280164,-0.03465682992273522,-0.10199108035861881,-0.09189443920829343,0.06733425043588359,0.280943439127681,-0.36543329475143665
B136,0.0,1.0,2017,251,0.2275066704510158,0.2760522282378577,0.21703896103896003,0.048545557786841886,-0.01915409698384496,-0.01917478246022042,-0.026102958981065072,2.0685476375459366e-05,0.020953008059456088,-0.06010838093785904
B136,0.0,1.0,2018,251,-0.01393427828500382,0.00041292815461746457,-0.045714529622673084,0.014347206439621285,-0.09032100336238669,-0.1689904117788148,-0.1934751663909502,0.07866940841642811,0.30135047350917443,-0.3227605536714725
B136,0.0,1.0,2019,252,0.15373286225707705,0.33147277129619,0.31225119649326594,0.17773990903911296,-0.04645757258124272,-0.06276495107197833,-0.06616450281994002,0.016307378490735602,0.15776458728906378,-0.3051249431767456
B136,0.0,1.0,2020,253,0.09578164908675091,0.2395685103084486,0.18331174585861532,0.1437868612216977,-0.16630880562889738,-0.3272153855796248,-0.33715953307393,0.16090657995072744,0.7721827538300912,-0.9398822146825507
B136,0.0,1.0,2021,252,0.22787785681688377,0.2887736136429584,0.28730268464108843,0.06089575682607462,-0.03895902475324464,-0.04600674965125873,-0.05116037490851588,0.007047724898014085,0.06326710194153289,-0.11329481331624454
B136,0.0,1.0,2022,251,-0.08451827064437467,-0.09704784334377858,-0.18176325799955306,-0.012529572699403912,-0.09830608208700742,-0.19435787624572032,-0.2449665176088458,0.0960517941587129,0.9921685218792569,-0.9999269809437651
B136,0.0,1.0,2023,250,0.10796994492166356,0.26041338968106365,0.2617660732354312,0.15244344475940008,-0.062113590740630276,-0.09012572288597709,-0.09974378160215858,0.028012132145346813,0.17517289439904585,-0.3079205517723306
B136,0.0,1.0,2024,252,0.16658794492612516,0.21553225268052434,0.24887838921519845,0.048944307754399174,-0.05774056665782168,-0.05846115917719208,-0.08405219282348686,0.0007205925193703999,0.06031327058680928,-0.10277378304077821
B136,0.0,1.0,2025,250,0.08306185368131103,0.20755140283566265,0.17718926798792234,0.12448954915435162,-0.08696333932869416,-0.15104399648199096,-0.1875508205970693,0.0640806571532968,0.27622352116060817,-0.39425406514924466
B136,0.0,1.0,2026,179,0.07654347587393606,0.11989943733052155,0.1229065927585804,0.04335596145658549,-0.04320404745160766,-0.06385716832563115,-0.0888394212283724,0.02065312087402349,0.1542021768281877,-0.19548404432775274
B136,0.02,1.0,2009,245,0.21293633851112959,0.44398748050987247,0.31141595711132064,0.23105114199874288,-0.05594008134961925,-0.20015948689037188,-0.22058362096015105,0.14421940554075263,0.7300733437127827,-0.9315131362913338
B136,0.02,1.0,2010,252,0.07596730582691635,0.17455189220881007,0.1505350486954411,0.09858458638189371,-0.10607770913980341,-0.13351738966903937,-0.15698948290972814,0.027439680529235955,0.2799360397334431,-0.3750808959914045
B136,0.02,1.0,2011,252,0.018478235521115938,0.04952121675104748,0.018915247152264225,0.031042981229931543,-0.10007370644257496,-0.1667516688943873,-0.18605543301045313,0.06667796245181234,0.5848301332184037,-0.632767482011831
B136,0.02,1.0,2012,250,0.07266018223949655,0.1916318316413801,0.15989743589743477,0.11897164940188354,-0.08092329234107243,-0.09619557312558091,-0.09685580050596332,0.015272280784508485,0.16723578701138453,-0.2761720137010245
B136,0.02,1.0,2013,252,0.3160443559507833,0.36414243253536216,0.3231054912016984,0.048098076584578875,-0.04234592729420372,-0.052595183524360434,-0.05549306336707882,0.010249256230156711,0.06119365197088218,-0.0984329448041103
B136,0.02,1.0,2014,252,0.09259406543098847,0.1589494032566774,0.13466550825369117,0.06635533782568892,-0.045838674161832405,-0.0648530271483535,-0.07271845836868263,0.0190143529865211,0.09931400485343998,-0.1603666282242032
B136,0.02,1.0,2015,252,0.01880770749058902,0.04604906282000365,0.01231004829779958,0.02724135532941463,-0.06603428476637241,-0.1115858579101634,-0.11910403972015315,0.04555157314379099,0.32430465033661837,-0.3573437124037452
B136,0.02,1.0,2016,252,0.0779616031504069,0.1643196252180119,0.12003258276604711,0.08635802206760501,-0.03530636588602909,-0.10199108035861881,-0.09189443920829343,0.06668471447258972,0.2767428974865048,-0.35930886989648303
B136,0.02,1.0,2017,251,0.22523576602669415,0.2760522282378577,0.21703896103896003,0.05081646221116354,-0.019992901027507615,-0.01917478246022042,-0.026102958981065072,-0.000818118567287196,0.017650578670228352,-0.05862281546705084
B136,0.02,1.0,2018,251,-0.005524088521751569,0.00041292815461746457,-0.045714529622673084,0.0059370166763690335,-0.0905325169153014,-0.1689904117788148,-0.1934751663909502,0.0784578948635134,0.2985480774260678,-0.3112808161957195
B136,0.02,1.0,2019,252,0.15385264711228142,0.33147277129619,0.31225119649326594,0.1776201241839086,-0.047149691271253236,-0.06276495107197833,-0.06616450281994002,0.01561525980072509,0.1590843822879777,-0.30627646171762796
B136,0.02,1.0,2020,253,0.1127499126111382,0.2395685103084486,0.18331174585861532,0.1268185976973104,-0.16179615752448273,-0.3272153855796248,-0.33715953307393,0.1654192280551421,0.7780818612494879,-0.9302462580692601
B136,0.02,1.0,2021,252,0.2316744830752313,0.2887736136429584,0.28730268464108843,0.057099130567727086,-0.03865271008256188,-0.04600674965125873,-0.05116037490851588,0.007354039568696846,0.0595481081392291,-0.10634827933531313
B136,0.02,1.0,2022,251,-0.09393627103375657,-0.09704784334377858,-0.18176325799955306,-0.003111572310022015,-0.1053393959283021,-0.19435787624572032,-0.2449665176088458,0.08901848031741821,0.980865613595726,-0.9988459747623293
B136,0.02,1.0,2023,250,0.11307326027307618,0.26041338968106365,0.2617660732354312,0.14734012940798746,-0.06366702583332462,-0.09012572288597709,-0.09974378160215858,0.02645869705265247,0.16956629109466131,-0.2976023947578207
B136,0.02,1.0,2024,252,0.17035541661673492,0.21553225268052434,0.24887838921519845,0.045176836063789416,-0.05630552210497086,-0.05846115917719208,-0.08405219282348686,0.002155637072221217,0.05690373681453644,-0.09608486614049533
B136,0.02,1.0,2025,250,0.07943663801258438,0.20755140283566265,0.17718926798792234,0.12811476482307826,-0.08923290660370065,-0.15104399648199096,-0.1875508205970693,0.061811089878290315,0.27293312099365546,-0.3942516763258122
B136,0.02,1.0,2026,179,0.08038973036670338,0.11989943733052155,0.1229065927585804,0.03950970696381817,-0.044959373437927996,-0.06385716832563115,-0.0888394212283724,0.018897794887703157,0.14752928894632386,-0.18514670094923982
B136,0.03,1.0,2009,245,0.20628725477788823,0.44398748050987247,0.31141595711132064,0.23770022573198424,-0.053981375856599345,-0.20015948689037188,-0.22058362096015105,0.14617811103377254,0.7312438509047551,-0.9382595833147704
B136,0.03,1.0,2010,252,0.07989855258148015,0.17455189220881007,0.1505350486954411,0.09465333962732991,-0.10460334751027323,-0.13351738966903937,-0.15698948290972814,0.02891404215876614,0.27940192907162087,-0.3707541867854907
B136,0.03,1.0,2011,252,0.022371309907608827,0.04952121675104748,0.018915247152264225,0.027149906843438654,-0.09663136129457228,-0.1667516688943873,-0.18605543301045313,0.07012030759981502,0.5874329158685256,-0.6314862826253346
B136,0.03,1.0,2012,250,0.07041806582371968,0.1916318316413801,0.15989743589743477,0.12121376581766041,-0.08286880840705102,-0.09619557312558091,-0.09685580050596332,0.013326764718529893,0.165863895023306,-0.2768699934646057
B136,0.03,1.0,2013,252,0.31321122233706933,0.36414243253536216,0.3231054912016984,0.05093121019829283,-0.04285218799085222,-0.052595183524360434,-0.05549306336707882,0.009742995533508214,0.0596882575080388,-0.09907623983532604
B136,0.03,1.0,2014,252,0.09529974029156585,0.1589494032566774,0.13466550825369117,0.06364966296511154,-0.04734363803141728,-0.0648530271483535,-0.07271845836868263,0.017509389116936225,0.09147726325650504,-0.149900932063879
B136,0.03,1.0,2015,252,0.021171975721065994,0.04604906282000365,0.01231004829779958,0.024877087098937656,-0.06689343630874323,-0.1115858579101634,-0.11910403972015315,0.044692421601420174,0.32659896576042585,-0.35726922475651113
B136,0.03,1.0,2016,252,0.08203213832943423,0.1643196252180119,0.12003258276604711,0.08228748688857768,-0.03773099941522884,-0.10199108035861881,-0.09189443920829343,0.06426008094338997,0.2770299168384106,-0.3557595876064236
B136,0.03,1.0,2017,251,0.22906455213283206,0.2760522282378577,0.21703896103896003,0.04698767610502563,-0.019731127572663487,-0.01917478246022042,-0.026102958981065072,-0.0005563451124430685,0.018330622030748974,-0.05616018825815764
B136,0.03,1.0,2018,251,-0.010658619890863918,0.00041292815461746457,-0.045714529622673084,0.011071548045481383,-0.09568607043998001,-0.1689904117788148,-0.1934751663909502,0.07330434133883479,0.2834359277544739,-0.3010929102004755
B136,0.03,1.0,2019,252,0.14072115324059786,0.33147277129619,0.31225119649326594,0.19075161805559215,-0.04909276538084817,-0.06276495107197833,-0.06616450281994002,0.013672185691130156,0.15733967441408414,-0.3159576922123942
B136,0.03,1.0,2020,253,0.11172891067337365,0.2395685103084486,0.18331174585861532,0.12783959963507496,-0.16158091944280473,-0.3272153855796248,-0.33715953307393,0.1656344661368201,0.7770930744498483,-0.9299755771971678
B136,0.03,1.0,2021,252,0.2332812701539222,0.2887736136429584,0.28730268464108843,0.0554923434890362,-0.0386483828487586,-0.04600674965125873,-0.05116037490851588,0.007358366802500127,0.05504626837530138,-0.1004649061913093
B136,0.03,1.0,2022,251,-0.09214882922398338,-0.09704784334377858,-0.18176325799955306,-0.004899014119795209,-0.10327889554491976,-0.19435787624572032,-0.2449665176088458,0.09107898070080056,0.9827565593388976,-0.9987584319700035
B136,0.03,1.0,2023,250,0.10733416780987359,0.26041338968106365,0.2617660732354312,0.15307922187119005,-0.06492359856028951,-0.09012572288597709,-0.09974378160215858,0.02520212432568758,0.17070797416942604,-0.30393724368146674
B136,0.03,1.0,2024,252,0.1701718439490325,0.21553225268052434,0.24887838921519845,0.04536040873149183,-0.056418086387813315,-0.05846115917719208,-0.08405219282348686,0.0020430727893787637,0.05417336240644808,-0.09345509008836388
B136,0.03,1.0,2025,250,0.08552870910578414,0.20755140283566265,0.17718926798792234,0.1220226937298785,-0.09197744372171202,-0.15104399648199096,-0.1875508205970693,0.059066552760278945,0.2715861919144953,-0.3871917162454287
