panel,window,book,n,gross,overlay,cost,mean_gross,turnover_yr,CAGR,Sharpe,MaxDD,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,mSPY_H1,mSPY_H2,mSPY_OOS,mSPY_DD,mSPY_CAGR,pass4b_SPY,floor_only_SPY,nf_fail_SPY,fails_SPY,mIWM_H1,mIWM_H2,mIWM_OOS,mIWM_DD,mIWM_CAGR,pass4b_IWM,floor_only_IWM,nf_fail_IWM,fails_IWM,pass4a,v2_Sharpe,IS_pass_nonfloor,IS_pass_floor
U56,common,TOP10,10.0,0.53,VT10,10,0.4889241725035806,10.308708155539128,0.08212856381532241,0.9365253262166285,-0.1083941425942413,0.8848459113608318,0.9669330367226775,0.08816825264154726,-0.10839414259424152,0.035363849533089575,0.09077489761521806,0.08492226954039328,0.09390926910614827,-0.01678042451950447,False,True,0,CAGR,0.30565904081603634,0.43738141055618884,0.446495769659368,0.13840562893425312,0.010647314072203637,True,False,0,-,False,1.1688710828380577,False,False
U56,common,TOP10,10.0,0.53,VT10,25,0.4889241725035806,10.308708155539128,0.0654946867871462,0.7612286382423545,-0.11830152893125323,0.7094620012032641,0.7913899984674856,0.07078544926935271,-0.1139766715524907,-0.13741104933509063,-0.0872834697106244,-0.09062076871479863,0.08400188276913634,-0.03341430154768067,False,False,3,"H1,H2,OOS,CAGR",0.13288414194785614,0.2593230432303464,0.2709527314041761,0.12849824259724119,-0.005986562955972566,False,True,0,CAGR,False,1.1307028862056951,False,False
U56,common,TOP10,10.0,0.53,DD10,0,0.5264395342994284,9.912617301061283,0.1032274505362385,1.044225951694096,-0.12526655830818867,1.0344178057268207,1.0559028018440622,0.11168344032552868,-0.12526655830818834,0.17770841187824282,0.17639834375418828,0.17389203466177794,0.0770368533922009,0.004318462201411619,True,False,0,-,0.4480036031611896,0.5230048566951591,0.5354655347807526,0.12153321322030575,0.031746200793119725,True,False,0,-,False,1.1942964111411378,True,False
U56,common,TOP10,10.0,0.53,DD10,10,0.5264395342994284,9.912617301061283,0.09233094210491322,0.9438976781876836,-0.12575676546673065,0.9274476753997465,0.9582644244662053,0.10024666308955643,-0.1257567654667312,0.07373651706285822,0.07806416894270674,0.07625365728392108,0.07654664623365892,-0.006578046229913662,False,True,0,CAGR,0.344031708345805,0.4246706818836775,0.4378271574028958,0.12104300606176377,0.020849692361794445,True,False,0,-,False,1.1688710828380577,False,False
U56,common,TOP10,10.0,0.53,DD10,25,0.5264395342994284,9.912617301061283,0.07618267943952084,0.7930014211151102,-0.1264918160034365,0.766722016856152,0.811353102608259,0.08330634219135358,-0.12649181600343629,-0.08252492092399588,-0.06990335585965335,-0.07065766457402523,0.07581159569695306,-0.022726308895306038,False,False,3,"H1,H2,OOS,CAGR",0.18777027035895089,0.27670315708131743,0.2909158355449495,0.12030795552505791,0.004701429696402068,True,False,0,-,False,1.1307028862056951,False,False
U56,common,TOP10,10.0,0.75,CTRL,0,0.7450642832282125,13.846178420873084,0.14910994979709602,1.0600663058693658,-0.17473594747739707,1.0353027351551052,1.0797685243543027,0.16303262770900595,-0.1747359474773973,0.17935742094506657,0.2046944548527847,0.1977577571720185,0.0275674642229925,0.05020096146226914,True,False,0,-,0.44965261222801334,0.5513009677937555,0.5593312572909932,0.07206382405109735,0.07762870005397725,True,False,0,-,False,1.1942964111411378,True,True
U56,common,TOP10,10.0,0.75,CTRL,10,0.7450642832282125,13.846178420873084,0.13329003918135407,0.9614757730097141,-0.17538190355779515,0.9286604509265293,0.984537337656181,0.14645456264084267,-0.17538190355779526,0.07572728486980895,0.10917248126677703,0.1025265704738968,0.02692150814259442,0.03438105084652719,True,False,0,-,0.3460224761527557,0.4557789942077478,0.4641000705928715,0.07141786797069927,0.0618087894382353,True,False,0,-,False,1.1688710828380577,False,True
U56,common,TOP10,10.0,0.75,CTRL,25,0.7450642832282125,13.846178420873084,0.10995760924782316,0.8132124254679626,-0.17635035763299556,0.7684269661343611,0.8412748241677571,0.12201871890506122,-0.17635035763299545,-0.08002007310655113,-0.034532912704719476,-0.0407359430145271,0.02595305406739401,0.011048620912996285,False,False,3,"H1,H2,OOS",0.19027511817639564,0.3120736002362513,0.3208375571044476,0.07044941389549886,0.03847635950470439,True,False,0,-,False,1.1307028862056951,False,False
U56,common,TOP10,10.0,0.75,G200,0,0.6370587747128853,16.166911800232242,0.13019657708650878,1.0346215438897775,-0.15704866214218716,1.1238818970409383,0.999901723019067,0.1350956278867157,-0.1570486621421885,0.22515613653746125,0.12048249515126552,0.11789095583678277,0.04525474955820241,0.0312875887516819,True,False,0,-,0.495451327820408,0.4670890080922363,0.4794644559557575,0.08975110938630726,0.05871532734339001,True,False,0,-,False,1.1942964111411378,True,True
U56,common,TOP10,10.0,0.75,G200,10,0.6370587747128853,16.166911800232242,0.11205020167445712,0.9063628573079752,-0.17228862370593323,0.9666827508829949,0.8846507001618422,0.11739239448536232,-0.17228862370593367,0.08025543180654626,0.0044781526596459065,0.0026399329795580018,0.030014787994456338,0.01314121333963024,True,False,0,-,0.35055062308949303,0.3510846656006167,0.3642134330985327,0.07451114782256119,0.040568951931338346,True,False,0,-,False,1.1688710828380577,False,True
U56,common,TOP10,10.0,0.75,G200,25,0.6370587747128853,16.166911800232242,0.08536015139085595,0.7132744857550347,-0.19556723563683076,0.7301010296845013,0.7111262827641235,0.09133936190575076,-0.19556723563683165,-0.13775900034218058,-0.17022958356473217,-0.17088448441816073,0.0067361760635588075,-0.013548836943970924,False,False,3,"H1,H2,OOS,CAGR",0.13253619094076619,0.1763769293762386,0.19068901570081398,0.051232535891663655,0.013878901647737182,True,False,0,-,False,1.1307028862056951,False,False
U56,common,TOP10,10.0,0.75,VT10,0,0.5876067801017992,14.57256777438999,0.1086995236731767,1.0530831197898916,-0.1168936769642267,1.0071098905756302,1.0804681693121827,0.11355832227721718,-0.11689367696422703,0.12443843193109938,0.2321962607116883,0.19845740212989849,0.08540973473616287,0.009790535338349823,True,False,0,-,0.39473362321404615,0.5788027736526591,0.5600309022488732,0.12990609456426772,0.03721827393005793,True,False,0,-,False,1.1942964111411378,False,True
U56,common,TOP10,10.0,0.75,VT10,10,0.5876067801017992,14.57256777438999,0.0926371762780791,0.9115799212171581,-0.1225307321530047,0.862782586127768,0.9406311656275329,0.0973480634351167,-0.12253073215300425,-0.018000745460111878,0.0916118962499266,0.05862039844524869,0.07977267954738487,-0.006271812056747775,False,False,1,"H1,CAGR",0.2522944458228349,0.4382184091908974,0.4201938985642234,0.12426903937548972,0.02115592653496033,True,False,0,-,False,1.1688710828380577,False,False
U56,common,TOP10,10.0,0.75,VT10,25,0.5876067801017992,14.57256777438999,0.06897172167464483,0.6988843122308188,-0.1417993882437223,0.6460644115571631,0.7303181256917004,0.07346686041274997,-0.14179938824372096,-0.2319519562065031,-0.1198424154497032,-0.1516926414905838,0.06050402345666728,-0.029937266660182052,False,False,3,"H1,H2,OOS,CAGR",0.03834323507644366,0.22676409749126758,0.2098808586283909,0.10500038328477213,-0.0025095280684739457,False,True,0,CAGR,False,1.1307028862056951,False,False
U56,common,TOP10,10.0,0.75,DD10,0,0.718191767031467,15.14941236039506,0.1268374726643393,0.9498209585784999,-0.1766701273568846,0.9246092869526825,0.9684891081726527,0.13825662023992957,-0.1766701273568846,0.09723851763953595,0.06769134193075255,0.08647834099036844,0.02563328434350498,0.027928484329512435,True,False,0,-,0.3675337089224827,0.4142978548717233,0.44805184110934315,0.07012964417160983,0.05535622292122054,True,False,0,-,False,1.1942964111411378,False,True
U56,common,TOP10,10.0,0.75,DD10,10,0.718191767031467,15.14941236039506,0.10987221739307951,0.837854000284575,-0.17868369141806661,0.804446729727593,0.8599833761562419,0.12051116147075502,-0.1786836914180664,-0.016342489458917697,-0.04384402865503145,-0.022027391026042342,0.023619720282322954,0.01096322905825263,False,False,3,"H1,H2,OOS",0.25395270182402907,0.3027624842859393,0.33954610909293237,0.0681160801104278,0.038390967649960736,True,False,0,-,False,1.1688710828380577,False,False
U56,common,TOP10,10.0,0.75,DD10,25,0.718191767031467,15.14941236039506,0.08489136810397979,0.6695506267166458,-0.21080495074387118,0.6240324715023359,0.6968043480723686,0.0943989884419949,-0.1863668075275,-0.18695614583996634,-0.2115740067895059,-0.18520641910991564,-0.00850153904348161,-0.014017620230847086,False,False,4,"H1,H2,OOS,DD,CAGR",0.08333904544298043,0.1350325061514649,0.17636708100905907,0.03599482078462324,0.01341011836086102,True,False,0,-,False,1.1307028862056951,False,False
U56,common,TOP10,10.0,1.0,CTRL,0,0.9930367898641718,18.447028253763346,0.19873681629277762,1.061462011604646,-0.22915212667093288,1.0363134149287636,1.0813592074736194,0.2174189181175843,-0.2291521266709331,0.1812505318123847,0.2056813075843018,0.19934844029133514,-0.026848714970543308,0.09982782795795074,False,False,1,DD,0.4515457230953315,0.5522878205252726,0.5609219404103098,0.01764764485756154,0.12725556654965886,True,False,0,-,False,1.1942964111411378,True,True
U56,common,TOP10,10.0,1.0,CTRL,10,0.9930367898641718,18.447028253763346,0.17680508738794942,0.9630153053411963,-0.22995272465958339,0.9297872474972951,0.9862886215473863,0.194367700630788,-0.22995272465958339,0.07774025734221879,0.11032602285846649,0.10427785436510206,-0.027649312959193817,0.07789609905312254,False,False,1,DD,0.34803544862516556,0.45693253579943727,0.4658513544840768,0.01684704686891103,0.10532383764483065,True,False,0,-,False,1.1688710828380577,False,True
U56,common,TOP10,10.0,1.0,CTRL,25,0.9930367898641718,18.447028253763346,0.14463925419725054,0.8149678610726856,-0.2311528322334796,0.7697271242421619,0.8432675627134353,0.16058688770852592,-0.23115283223347938,-0.07782705665912226,-0.03312918872786608,-0.038743204468848935,-0.02884942053309003,0.045730265862423666,False,False,4,"H1,H2,OOS,DD",0.1924681346238245,0.3134773242131047,0.3228302956501258,0.015646939295014817,0.07315800445413177,True,False,0,-,False,1.1307028862056951,False,True
U56,common,TOP10,10.0,1.0,G200,0,0.8489344243130662,21.543829729653456,0.1733897939373521,1.036351869113506,-0.20620864927675941,1.125838660785791,1.0014657245575327,0.17944290312277866,-0.20620864927675864,0.22731910813470835,0.1217646046982308,0.11945495737524847,-0.0039052375763698466,0.07448080560252522,False,False,1,DD,0.4976142994176551,0.4683711176392016,0.4810284574942232,0.040591122251735,0.10190854419423333,True,False,0,-,False,1.1942964111411378,True,True
U56,common,TOP10,10.0,1.0,G200,10,0.8489344243130662,21.543829729653456,0.14835682766707903,0.9081420751581766,-0.22529968069150852,0.9687848276579727,0.8862316060389737,0.15500001136619646,-0.22529968069150907,0.08252270889204794,0.005781940088055548,0.004220838856689446,-0.02299626899111895,0.04944783933225215,False,False,1,DD,0.3528179001749947,0.3523884530290263,0.36579433897566416,0.021500090836985897,0.07687557792396026,True,False,0,-,False,1.1688710828380577,False,True
U56,common,TOP10,10.0,1.0,G200,25,0.8489344243130662,21.543829729653456,0.11177727314406827,0.7151248239643653,-0.25424227346890416,0.7324142663095515,0.7127315997560064,0.11925568969146116,-0.2542422734689038,-0.13533819402525216,-0.16889516561607076,-0.1692791674262778,-0.05193886176851459,0.01286828480924139,False,False,4,"H1,H2,OOS,DD",0.1349569972576946,0.17771134732490002,0.1922943326926969,-0.00744250194040974,0.040296023400949496,False,False,1,DD,False,1.1307028862056951,False,True
U56,common,TOP10,10.0,1.0,VT10,0,0.6270987146238375,17.143911036745454,0.11509645579615091,1.0560169929144574,-0.11865962702311461,1.049049591834441,1.0600832157713078,0.11613924674527354,-0.11865962702311461,0.145016155697135,0.21858203271645826,0.1780724485890236,0.08364378467727496,0.01618746746132403,True,False,0,-,0.41531134698008176,0.565188545657429,0.5396459487079983,0.1281401445053798,0.04361520605303214,True,False,0,-,False,1.1942964111411378,False,True
U56,common,TOP10,10.0,1.0,VT10,10,0.6270987146238375,17.143911036745454,0.0961160435756303,0.8983558471743661,-0.12557821460451457,0.8849358722777249,0.9063878395494088,0.09751404987590861,-0.12454847349093823,-0.017694877938691733,0.06606345604644148,0.024377072367124608,0.076725197095875,-0.0027929447591965723,False,False,1,"H1,CAGR",0.25260031334425503,0.41266996898741226,0.3859505724860993,0.12122155692397985,0.024634793832511534,True,False,0,-,False,1.1688710828380577,False,False
U56,common,TOP10,10.0,1.0,VT10,25,0.6270987146238375,17.143911036745454,0.0682403072329012,0.6613627890820725,-0.14384376038778035,0.6383818415223745,0.6752780894126257,0.07014848784445915,-0.14384376038778113,-0.2621501595660264,-0.16332290315471243,-0.20673267776965853,0.05845965131260922,-0.03066868110192568,False,False,3,"H1,H2,OOS,CAGR",0.008145031716920381,0.18328360978625835,0.15484082234931618,0.10295601114071407,-0.003240942510217573,False,True,0,CAGR,False,1.1307028862056951,False,False
U56,common,TOP10,10.0,1.0,DD10,0,0.89681151096075,21.099846212494814,0.1565285745550522,0.9386585784015212,-0.19226775023972065,0.9463904857606039,0.9402063961874126,0.16681838767021007,-0.19226775023972065,0.09647163068697462,0.04471930045136063,0.058195629005128424,0.010035661460668921,0.057619586220225325,True,False,0,-,0.3667668219699214,0.3913258133923314,0.41976912912410314,0.05453202128877377,0.08504732481193343,True,False,0,-,False,1.1942964111411378,False,True
U56,common,TOP10,10.0,1.0,DD10,10,0.89681151096075,21.099846212494814,0.13234703576339069,0.8146615057339077,-0.20024995197159667,0.8186746541480098,0.8173758686885868,0.1410665896718586,-0.20018628830860308,-0.024297689326552963,-0.08272770077586267,-0.06463489849369741,0.0020534597287928946,0.03343804742856381,False,False,3,"H1,H2,OOS",0.2459975019563938,0.2638788121651081,0.2969386016252773,0.04654981955689774,0.060865786020271914,True,False,0,-,False,1.1688710828380577,False,True
U56,common,TOP10,10.0,1.0,DD10,25,0.89681151096075,21.099846212494814,0.09699953958806229,0.6283460909042229,-0.23875159115461286,0.6267786173692581,0.6328124392957284,0.10347896186145178,-0.23875159115461309,-0.20578083563740746,-0.27420836928370174,-0.24919832788655583,-0.036448179454223295,-0.0019094487467645888,False,False,4,"H1,H2,OOS,DD,CAGR",0.06451435564553931,0.07239814365726904,0.11237517223241889,0.008048180373881553,0.025518289844943517,True,False,0,-,False,1.1307028862056951,False,False
U56,common,TOP20,20.0,0.53,CTRL,0,0.5282552906461179,7.503266922434889,0.09851913283544023,1.1722376566628965,-0.1307413052090307,1.0913199704417598,1.220953137846866,0.11026051898143274,-0.13074130520903027,0.28584561884280424,0.3221853856944137,0.3389423706645819,0.07156210649135886,-0.00038985549938665154,False,True,0,CAGR,0.556140810125751,0.6687918986353845,0.7005158707835566,0.1160584663194637,0.027037883092321455,True,False,0,-,False,1.1942964111411378,True,False
U56,common,TOP20,20.0,0.53,CTRL,10,0.5282552906461179,7.503266922434889,0.09029384131991391,1.0817093081321678,-0.13140563999981913,0.9917209887438557,1.134386813169414,0.10173933787743228,-0.13140563999981913,0.19317551558988333,0.23248244794503248,0.2523760459871297,0.07089777170057043,-0.008615147014912963,False,True,0,CAGR,0.4634707068728301,0.5790889608860033,0.6139495461061044,0.11539413152867528,0.018812591576795143,True,False,0,-,False,1.1688710828380577,True,False
U56,common,TOP20,20.0,0.53,CTRL,25,0.5282552906461179,7.503266922434889,0.07806818241308622,0.9456143350351729,-0.1324015844523463,0.8421751663271271,1.0041791162388805,0.08907675795367243,-0.13240158445234618,0.05396779894502679,0.09756196859233923,0.12216834905659624,0.06990182724804328,-0.02084080592174066,False,True,0,CAGR,0.32426299022797356,0.44416848153331,0.48374184917557095,0.11439818707614813,0.006586932669967446,True,False,0,-,False,1.1307028862056951,False,False
U56,common,TOP20,20.0,0.53,G200,0,0.4518771711996624,9.009102985853854,0.08635143576230453,1.164278833706264,-0.10580684894850279,1.0788007339471228,1.215494387387493,0.09705344859409348,-0.10580684894850323,0.2665291754567347,0.3203331836414194,0.33348362020520883,0.09649656275188678,-0.012557552572522349,False,True,0,CAGR,0.5368243667396815,0.6669396965823902,0.6950571203241835,0.14099292257999163,0.014870186019185758,True,False,0,-,False,1.1942964111411378,True,False
U56,common,TOP20,20.0,0.53,G200,10,0.4518771711996624,9.009102985853854,0.07659252248305126,1.0414287272807459,-0.11172777931935751,0.9262399844624385,1.1066668491930511,0.08767861700624424,-0.11172777931935773,0.13166523210366177,0.20671745306695533,0.22465608201076692,0.09057563238103206,-0.022316465851775616,False,True,0,CAGR,0.40196042338660853,0.5533239660079261,0.5862295821297416,0.1350719922091369,0.00511127273993249,True,False,0,-,False,1.1688710828380577,True,False
U56,common,TOP20,20.0,0.53,G200,25,0.4518771711996624,9.009102985853854,0.062112648074629906,0.8564052300855447,-0.12090984325800491,0.6966762279391756,0.9427108041946533,0.07376115498152469,-0.12090984325800502,-0.07129883773376933,0.03551073498730273,0.060700037012369035,0.08139356844238466,-0.03679634026019697,False,False,1,"H1,CAGR",0.19899635354917744,0.3821172479282735,0.42227353713134375,0.1258899282704895,-0.009368601668488866,False,True,0,CAGR,False,1.1307028862056951,False,False
U56,common,TOP20,20.0,0.53,VT10,0,0.5115969952559767,7.83669321201799,0.09433923801264266,1.192719672693019,-0.10656497217009353,1.0854113074448972,1.2543067133886678,0.10450038940208883,-0.10656497217009342,0.282332815104716,0.35810905411910854,0.3722959462063836,0.09573843953029604,-0.004569750322184221,False,True,0,CAGR,0.5526280063876627,0.7047155670600793,0.7338694463253583,0.14023479935840089,0.022857988269523885,True,False,0,-,False,1.1942964111411378,True,False
U56,common,TOP20,20.0,0.53,VT10,10,0.5115969952559767,7.83669321201799,0.08578185242647085,1.0920631193418175,-0.11139675539159266,0.9818771177243577,1.154898721771611,0.0955421421570124,-0.11139675539159322,0.1843454446717092,0.2546024356242482,0.2728879545893267,0.09090665630879691,-0.013127135908356027,False,True,0,CAGR,0.454640635954656,0.601208948565219,0.6344614547083014,0.13540301613690175,0.014300602683352079,True,False,0,-,False,1.1688710828380577,True,False
U56,common,TOP20,20.0,0.53,VT10,25,0.5115969952559767,7.83669321201799,0.07306825200037581,0.9408133360624928,-0.11859758157845757,0.8264810008244725,1.0054470829249678,0.08223787605959987,-0.11859758157845801,0.037203621920615326,0.0989992511742811,0.12343631574268354,0.083705830121932,-0.025840736334451067,False,True,0,CAGR,0.3074988132035621,0.4456057641152519,0.48500981586165826,0.12820218995003685,0.0015870022572570391,True,False,0,-,False,1.1307028862056951,False,False
U56,common,TOP20,20.0,0.53,DD10,0,0.5267129231051251,7.562647034526636,0.09632886894666504,1.1532995851635859,-0.1307413052090307,1.0913199704417598,1.1920267480310793,0.10668188768255527,-0.13074130520903027,0.28584561884280424,0.2867187101958555,0.3100159808487951,0.07156210649135886,-0.0025801193881618417,False,True,0,CAGR,0.556140810125751,0.6333252231368263,0.6715894809677698,0.1160584663194637,0.024847619203546265,True,False,0,-,False,1.1942964111411378,True,False
U56,common,TOP20,20.0,0.53,DD10,10,0.5267129231051251,7.562647034526636,0.08805517876247704,1.0616197909620182,-0.13140563999981913,0.9917209887438557,1.1037819943805394,0.09808238642170153,-0.13140563999981913,0.19317551558988333,0.19498392061990666,0.22177122719825515,0.07089777170057043,-0.01085380957234984,False,True,0,CAGR,0.4634707068728301,0.5415904335608774,0.5833447273172299,0.11539413152867528,0.016573929019358266,True,False,0,-,False,1.1688710828380577,True,False
U56,common,TOP20,20.0,0.53,DD10,25,0.5267129231051251,7.562647034526636,0.07575856566197192,0.923809998837125,-0.1324015844523463,0.8421751663271271,0.9710728208388462,0.08530507237842389,-0.13240158445234618,0.05396779894502679,0.057034844685349584,0.08906205365656195,0.06990182724804328,-0.023150422672854956,False,True,0,CAGR,0.32426299022797356,0.40364135762632036,0.45063555377553666,0.11439818707614813,0.00427731591885315,True,False,0,-,False,1.1307028862056951,False,False
U56,common,TOP20,20.0,0.75,CTRL,0,0.7472898372298357,10.577240672259455,0.13999945566565075,1.1724539855483123,-0.182200361941538,1.0914618734441746,1.2212119830051746,0.15695810621521433,-0.1822003619415382,0.28619194631449507,0.32230464636808454,0.3392012158228904,0.020103049758851577,0.041090467330823874,True,False,0,-,0.5564871375974418,0.6689111593090553,0.7007747159418651,0.06459940958695642,0.06851820592253198,True,False,0,-,False,1.1942964111411378,True,True
U56,common,TOP20,20.0,0.75,CTRL,10,0.7472898372298357,10.577240672259455,0.12798615256774637,1.0823324275976332,-0.18308348697878085,0.992279791387169,1.1350491192351915,0.1444644314097563,-0.18308348697878063,0.19394691254271534,0.23299701759649905,0.25303835205290726,0.019219924721608717,0.029077164232919492,True,False,0,-,0.4642421038256621,0.5796035305374698,0.614611852171882,0.06371628454971356,0.0565049028246276,True,False,0,-,False,1.1688710828380577,True,True
U56,common,TOP20,20.0,0.75,CTRL,25,0.7472898372298357,10.577240672259455,0.11019688471679623,0.9468492672562518,-0.18440712200737253,0.8433592862293892,1.005448843964516,0.12596968730074587,-0.18440712200737253,0.055377734386113264,0.0986715627861755,0.12343807678223173,0.017896289693017042,0.01128789638196935,True,False,0,-,0.32567292566906003,0.4452780757271463,0.48501157690120644,0.06239264952112189,0.03871563497367746,True,False,0,-,False,1.1307028862056951,False,False
U56,common,TOP20,20.0,0.75,G200,0,0.6391451497755005,12.718094746426212,0.12262591115382082,1.1650379822803154,-0.1474937933455236,1.0798548919971682,1.2160959290783515,0.13800013300100122,-0.14749379334552426,0.2672249579648416,0.3210978768287249,0.3340851618960673,0.054809618354865974,0.023716922818993944,True,False,0,-,0.5375201492477883,0.6677043897696957,0.695658662015042,0.09930597818297082,0.05114466141070205,True,False,0,-,False,1.1942964111411378,True,False
U56,common,TOP20,20.0,0.75,G200,10,0.6391451497755005,12.718094746426212,0.10841728960458541,1.04246669051093,-0.15548498815181533,0.9276507225937252,1.1075204611325975,0.12430094318037543,-0.15548498815181533,0.1327136478860258,0.20771350439448488,0.22550969395031328,0.04681842354857424,0.009508301269758532,True,False,0,-,0.40300883916897257,0.5543200173354557,0.587083194069288,0.09131478337667909,0.03693603986146664,True,False,0,-,False,1.1688710828380577,True,False
U56,common,TOP20,20.0,0.75,G200,25,0.6391451497755005,12.718094746426212,0.08742930634812929,0.8578613906103338,-0.1678544195685855,0.6986173985685402,0.9439436231142689,0.10405003279809177,-0.16785441956858527,-0.06972296827655611,0.036854550972270084,0.06193285593198472,0.03444899213180408,-0.01147968198669759,False,False,1,"H1,CAGR",0.20057222300639066,0.38346106391324086,0.42350635605095943,0.07894535195990893,0.015948056605010516,True,False,0,-,False,1.1307028862056951,False,False
U56,common,TOP20,20.0,0.75,VT10,0,0.6513645903704667,11.881413953639886,0.11808946509336105,1.2021573078487569,-0.12552171913205468,1.0661147182412536,1.2815690341256667,0.12992185250593913,-0.12552171913205512,0.2746462173949693,0.38001159940326534,0.3995582669433825,0.07678169256833489,0.019180476758534168,True,False,0,-,0.5449414086779161,0.7266181123442361,0.7611317670623572,0.12127805239643974,0.046608215350242274,True,False,0,-,False,1.1942964111411378,True,True
U56,common,TOP20,20.0,0.75,VT10,10,0.6513645903704667,11.881413953639886,0.10486212029567166,1.0790085779021503,-0.1316933878195865,0.9404335408625819,1.159830920501377,0.11635574091585799,-0.13169338781958562,0.1560986789329848,0.25244373275532306,0.2778201533190928,0.07061002388080306,0.005953131960844779,True,False,0,-,0.42639387021593156,0.5990502456962938,0.6393936534380675,0.11510638370890791,0.033380870552552885,True,False,0,-,False,1.1688710828380577,True,False
U56,common,TOP20,20.0,0.75,VT10,25,0.6513645903704667,11.881413953639886,0.08530891940701646,0.8940041522025299,-0.14087227630720545,0.7518539669295715,0.9768281800292371,0.09630628693314858,-0.14087227630720445,-0.021868084516397546,0.0606884731537668,0.09481741284695289,0.06143113539318412,-0.013600068927810419,False,False,1,"H1,CAGR",0.24842710676654922,0.4072949860947376,0.4563909129659276,0.10592749522128897,0.013827669663897688,True,False,0,-,False,1.1307028862056951,False,False
U56,common,TOP20,20.0,0.75,DD10,0,0.7318622248788061,11.13914877701803,0.13051887008662932,1.1312023892507628,-0.16263716235037717,1.081058631663883,1.162412402700882,0.14224235039441346,-0.1626371623503775,0.2784282365860087,0.24742272057289783,0.28040163551859776,0.039666249350012395,0.031609881751802446,True,False,0,-,0.5487234278689554,0.5940292335138686,0.6419751356375725,0.08416260917811724,0.05903762034351055,True,False,0,-,False,1.1942964111411378,True,True
U56,common,TOP20,20.0,0.75,DD10,10,0.7318622248788061,11.13914877701803,0.11797661085073341,1.0334931670790009,-0.16423382314644197,0.9782982330289157,1.0669244649697764,0.12912646138485706,-0.16423382314644197,0.18349926737227618,0.14671605667378929,0.18491369778749223,0.0380695885539476,0.019067622515906532,True,False,0,-,0.45379445865522294,0.49332256961476006,0.5464871979064669,0.08256594838205245,0.04649536110761464,True,False,0,-,False,1.1688710828380577,True,True
U56,common,TOP20,20.0,0.75,DD10,25,0.7318622248788061,11.13914877701803,0.09941729587835502,0.8866111105408403,-0.18165432709695184,0.8240459391123562,0.9232893651487353,0.10972776178458998,-0.18165432709695228,0.04092533813235388,-0.004765704213320232,0.04127859796645106,0.02064908460343773,0.0005083075435281387,False,False,1,H2,0.31122052941530065,0.34184080872765055,0.40285209808542577,0.06514544443154258,0.027936046135236245,True,False,0,-,False,1.1307028862056951,False,False
U56,common,TOP20,20.0,1.0,CTRL,0,0.9960411364497636,14.077646269051439,0.18739626889376249,1.1726781771393189,-0.23868813822669677,1.091631228264797,1.2214718960128854,0.21049475557461816,-0.23868813822669688,0.2866000753585889,0.3223976558090922,0.3394611288306012,-0.0363847265263072,0.08848728055893561,False,False,1,DD,0.5568952666415357,0.669004168750063,0.7010346289495759,0.00811163330179765,0.11591501915064371,True,False,0,-,False,1.1942964111411378,True,True
U56,common,TOP20,20.0,1.0,CTRL,10,0.9960411364497636,14.077646269051439,0.17077324262727522,1.0827969165929587,-0.23978888764278394,0.9926993632248096,1.1355440234252128,0.19313175242469005,-0.2397888876427836,0.19459601556671147,0.23333065783721696,0.25353325624292855,-0.037485475942394375,0.07186425429244835,False,False,1,DD,0.46489120684965823,0.5799371707781877,0.6151067563619033,0.007010883885710473,0.09929199288415645,True,False,0,-,False,1.1688710828380577,True,True
U56,common,TOP20,20.0,1.0,CTRL,25,0.9960411364497636,14.077646269051439,0.14626256245028535,0.9476749274741066,-0.2414382495436168,0.8441534148306786,1.006297502112366,0.1675407039639265,-0.24143824954361726,0.05638849198435458,0.09936723339549158,0.12428673493008169,-0.039134837843227244,0.04735357411545847,False,False,1,DD,0.32668368326730135,0.44597374633646236,0.4858602350490564,0.005361521984877604,0.07478131270716658,True,False,0,-,False,1.1307028862056951,False,True
U56,common,TOP20,20.0,1.0,G200,0,0.8517492795902152,16.94466633026299,0.1640486803055239,1.1658812934076752,-0.19332637708548106,1.081074978362003,1.216739912615633,0.18486599461199904,-0.19332637708548117,0.2680308788379715,0.3219202937546062,0.33472914543334886,0.008977034614908508,0.06513969197069701,True,False,0,-,0.5383260701209183,0.668526806695577,0.6963026455523236,0.053473394443013356,0.09256743056240511,True,False,0,-,False,1.1942964111411378,True,True
U56,common,TOP20,20.0,1.0,G200,10,0.8517492795902152,16.94466633026299,0.1444634240249223,1.0433902033393563,-0.2034151942793455,0.9290332559443141,1.1082149287633234,0.1659035889060123,-0.2034151942793455,0.13366020004581047,0.20857981424821137,0.22620416158103918,-0.0011117825789559443,0.045554435690095416,False,False,1,DD,0.40395539132875724,0.5551863271891821,0.5877776617000139,0.0433845772491489,0.07298217428180352,True,False,0,-,False,1.1688710828380577,True,True
U56,common,TOP20,20.0,1.0,G200,25,0.8517492795902152,16.94466633026299,0.11568065067586542,0.8589042632960423,-0.21899800726837348,0.7002379174958784,0.9447140183120574,0.1380078393553179,-0.2189980072683736,-0.06856785692953582,0.03778648958830311,0.06270325112977315,-0.016694595567983916,0.016771662341038537,False,False,2,"H1,DD",0.20172733435341095,0.3843930025292739,0.42427675124874786,0.02780176426012093,0.044199400932746644,True,False,0,-,False,1.1307028862056951,False,False
