panel,book,k,seed,cost,kind,events,Turn,dTurn,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,dSharpe,dCAGR,dMaxDD,dH1,dH2,p4a_ctl,p4a_live,p4b
BROAD136,v1,32,20,0.00000000,noop,32,29.70136146,0.27177803,0.09574622,0.91510271,-0.18554274,1.04582681,0.80500646,0.99714037,0.09980637,0.09240690,0.85515413,-0.18554274,0.00331882,0.00012574,-0.00201193,0.00955505,-0.00202893,False,False,False
BROAD136,v1,32,20,10.00000000,noop,32,29.70136146,0.27177803,0.06368509,0.63499245,-0.21505956,0.76213223,0.52692786,0.72098540,0.06971419,0.05873519,0.57162656,-0.21505956,0.00000134,-0.00016669,-0.00314692,0.00591728,-0.00510289,False,False,False
BROAD136,v1,32,20,25.00000000,noop,32,29.70136146,0.27177803,0.01730350,0.21449568,-0.27046479,0.33554733,0.11001379,0.30587655,0.02607624,0.01012035,0.14639135,-0.27046479,-0.00497953,-0.00057387,-0.00325394,0.00050006,-0.00975115,False,False,False
BROAD136,v1,32,21,0.00000000,noop,32,29.75252875,0.32294532,0.09522032,0.90930767,-0.18696138,1.03923405,0.79976757,0.99013233,0.09923796,0.09191583,0.85017566,-0.18696138,-0.00247622,-0.00040016,-0.00343057,0.00296229,-0.00726782,False,False,False
BROAD136,v1,32,21,10.00000000,noop,32,29.75252875,0.32294532,0.06311939,0.62912237,-0.21569417,0.75543400,0.52167888,0.71383367,0.06908095,0.05822469,0.56664580,-0.21569417,-0.00586873,-0.00073238,-0.00378153,-0.00078095,-0.01035187,False,False,False
BROAD136,v1,32,21,25.00000000,noop,32,29.75252875,0.32294532,0.01668324,0.20859272,-0.27138276,0.32866676,0.10490416,0.29848393,0.02535288,0.00958389,0.14155864,-0.27138276,-0.01088249,-0.00119413,-0.00417191,-0.00638050,-0.01486078,False,False,False
BROAD136,v1,32,22,0.00000000,noop,32,29.80250673,0.37292330,0.09706356,0.92728448,-0.17672914,1.04766111,0.82622878,0.99898080,0.09991005,0.09472005,0.87511017,-0.17672914,0.01550059,0.00144308,0.00680167,0.01138935,0.01919339,True,False,False
BROAD136,v1,32,22,10.00000000,noop,32,29.80250673,0.37292330,0.06485561,0.64588362,-0.20604806,0.76238383,0.54714089,0.72226351,0.06977803,0.06081047,0.58976355,-0.20604806,0.01089251,0.00100384,0.00586457,0.00616888,0.01511014,True,False,False
BROAD136,v1,32,22,25.00000000,noop,32,29.80250673,0.37292330,0.01826746,0.22348683,-0.26275397,0.33334261,0.12883282,0.30619388,0.02608391,0.01186183,0.16194247,-0.26275397,0.00401162,0.00039009,0.00445688,-0.00170465,0.00906787,False,False,False
BROAD136,v1,32,23,0.00000000,noop,32,29.85363337,0.42404995,0.09481432,0.90711264,-0.18126715,1.01625213,0.81583724,0.96618541,0.09637856,0.09352511,0.86439150,-0.18126715,-0.00467125,-0.00080616,0.00226366,-0.02001963,0.00880185,False,False,False
BROAD136,v1,32,23,10.00000000,noop,32,29.85363337,0.42404995,0.06261896,0.62558016,-0.21372883,0.72944389,0.53779691,0.68704369,0.06605983,0.05978775,0.58060624,-0.21372883,-0.00941094,-0.00123282,-0.00181619,-0.02677106,0.00576616,False,False,False
BROAD136,v1,32,23,25.00000000,noop,32,29.85363337,0.42404995,0.01605189,0.20294424,-0.26986630,0.29821052,0.12090860,0.26749091,0.02210969,0.01107975,0.15494531,-0.26986630,-0.01653096,-0.00182549,-0.00265545,-0.03683674,0.00114366,False,False,False
BROAD136,v1,32,24,0.00000000,noop,31,29.73446614,0.30488271,0.09543264,0.91208830,-0.18675162,1.03234956,0.81095427,0.97924784,0.09794049,0.09336737,0.86318878,-0.18675162,0.00030441,-0.00018784,-0.00322081,-0.00392220,0.00391888,False,False,False
BROAD136,v1,32,24,10.00000000,noop,31,29.73446614,0.30488271,0.06334492,0.63174959,-0.21093410,0.74723574,0.53371934,0.70196691,0.06774117,0.05973057,0.58012392,-0.21093410,-0.00324152,-0.00050685,0.00097854,-0.00897921,0.00168859,False,False,False
BROAD136,v1,32,24,25.00000000,noop,31,29.73446614,0.30488271,0.01692679,0.21096500,-0.26662848,0.31851339,0.11816573,0.28516198,0.02395563,0.01116261,0.15567696,-0.26662848,-0.00851020,-0.00095058,0.00058237,-0.01653387,-0.00159922,False,False,False
BROAD136,v1,32,25,0.00000000,noop,32,29.75196447,0.32238105,0.09582274,0.91756699,-0.18536140,1.04345617,0.81103713,1.00244794,0.10041195,0.09204993,0.85508434,-0.18536140,0.00578310,0.00020226,-0.00183059,0.00718441,0.00400174,False,False,False
BROAD136,v1,32,25,10.00000000,noop,32,29.75196447,0.32238105,0.06370469,0.63630762,-0.21503810,0.76013252,0.53057305,0.72673643,0.07034528,0.05825560,0.56925159,-0.21503810,0.00131651,-0.00014709,-0.00312547,0.00391757,-0.00145770,False,False,False
BROAD136,v1,32,25,25.00000000,noop,32,29.75196447,0.32238105,0.01724377,0.21416177,-0.27176068,0.33410182,0.11021930,0.31226656,0.02674199,0.00947161,0.14070902,-0.27176068,-0.00531344,-0.00063360,-0.00454983,-0.00094544,-0.00954564,False,False,False
BROAD136,v1,32,26,0.00000000,noop,32,29.71633730,0.28675387,0.09527761,0.91391716,-0.17999851,1.04587638,0.80432161,0.99790699,0.09897117,0.09223886,0.85347731,-0.17999851,0.00213327,-0.00034287,0.00353229,0.00960462,-0.00271378,False,False,False
BROAD136,v1,32,26,10.00000000,noop,32,29.71633730,0.28675387,0.06321356,0.63264363,-0.20292318,0.76014395,0.52568383,0.71964056,0.06894523,0.05850666,0.56942813,-0.20292318,-0.00234748,-0.00063822,0.00898946,0.00392901,-0.00634692,False,False,False
BROAD136,v1,32,26,25.00000000,noop,32,29.71633730,0.28675387,0.01682875,0.21047029,-0.25804974,0.33037578,0.10812655,0.30126118,0.02540112,0.00980844,0.14358459,-0.25804974,-0.00900492,-0.00104862,0.00916111,-0.00467148,-0.01163839,False,False,False
BROAD136,v1,32,27,0.00000000,noop,32,29.80308788,0.37350446,0.09479328,0.90586322,-0.18096534,1.01945418,0.81033556,0.96904460,0.09696007,0.09300837,0.85985534,-0.18096534,-0.00592067,-0.00082720,0.00256547,-0.01681758,0.00330017,False,False,False
BROAD136,v1,32,27,10.00000000,noop,32,29.80308788,0.37350446,0.06265202,0.62517053,-0.21181404,0.73480351,0.53204447,0.69217607,0.06678700,0.05925171,0.57585892,-0.21181404,-0.00982058,-0.00119976,0.00009860,-0.02141144,0.00001372,False,False,False
BROAD136,v1,32,27,25.00000000,noop,32,29.80308788,0.37350446,0.01616041,0.20381492,-0.26938251,0.30680136,0.11482457,0.27602910,0.02303976,0.01051810,0.14992323,-0.26938251,-0.01566028,-0.00171696,-0.00217166,-0.02824591,-0.00494037,False,False,False
BROAD136,v1,32,28,0.00000000,noop,32,29.80213270,0.37254927,0.09576947,0.91785910,-0.18353081,1.01894335,0.83425713,0.96784630,0.09598967,0.09558779,0.88233372,-0.18353081,0.00607521,0.00014899,-0.00000000,-0.01732841,0.02722174,False,False,False
BROAD136,v1,32,28,10.00000000,noop,32,29.80213270,0.37254927,0.06360083,0.63593137,-0.21218548,0.73195920,0.55553328,0.68819161,0.06580451,0.06178568,0.59819218,-0.21218548,0.00094026,-0.00025095,-0.00027284,-0.02425575,0.02350253,False,False,False
BROAD136,v1,32,28,25.00000000,noop,32,29.80213270,0.37254927,0.01706948,0.21267987,-0.26822950,0.30045029,0.13758349,0.26784660,0.02204161,0.01298447,0.17196940,-0.26822950,-0.00679533,-0.00080789,-0.00101865,-0.03459698,0.01781855,False,False,False
BROAD136,v1,32,29,0.00000000,noop,32,29.85423464,0.42465121,0.09413580,0.89987609,-0.18353081,1.01550408,0.80292425,0.96442966,0.09634969,0.09231216,0.85303455,-0.18353081,-0.01190780,-0.00148468,-0.00000000,-0.02076768,-0.00411114,False,False,False
BROAD136,v1,32,29,10.00000000,noop,32,29.85423464,0.42465121,0.06195924,0.61880991,-0.21222952,0.72885391,0.52562780,0.68544721,0.06599371,0.05864132,0.56995974,-0.21222952,-0.01618119,-0.00189253,-0.00031689,-0.02736104,-0.00640295,False,False,False
BROAD136,v1,32,29,25.00000000,noop,32,29.85423464,0.42465121,0.01541944,0.19693090,-0.26827516,0.29787446,0.10994085,0.26608115,0.02199152,0.01002769,0.14549667,-0.26827516,-0.02254431,-0.00245793,-0.00106431,-0.03717280,-0.00982409,False,False,False
BROAD136,v1,32,30,0.00000000,noop,32,29.68390282,0.25431940,0.09507214,0.90824575,-0.18429049,1.03159207,0.80475708,0.98174165,0.09816706,0.09252464,0.85479899,-0.18429049,-0.00353813,-0.00054834,-0.00075969,-0.00467969,-0.00227831,False,False,False
BROAD136,v1,32,30,10.00000000,noop,32,29.68390282,0.25431940,0.06304858,0.62863824,-0.21154644,0.74811107,0.52743331,0.70580652,0.06812042,0.05888120,0.57199031,-0.21154644,-0.00635287,-0.00080320,0.00036620,-0.00810388,-0.00459744,False,False,False
BROAD136,v1,32,30,25.00000000,noop,32,29.68390282,0.25431940,0.01672045,0.20896704,-0.26808160,0.32182297,0.11178775,0.29100301,0.02454835,0.01030556,0.14796791,-0.26808160,-0.01050817,-0.00115692,-0.00087075,-0.01322430,-0.00797719,False,False,False
BROAD136,v1,32,31,0.00000000,noop,32,29.71765462,0.28807119,0.09541654,0.91152703,-0.17597088,1.04308311,0.80056992,0.99678650,0.09993853,0.09169879,0.84901859,-0.17597088,-0.00025685,-0.00020394,0.00755993,0.00681135,-0.00646547,False,False,False
BROAD136,v1,32,31,10.00000000,noop,32,29.71765462,0.28807119,0.06334762,0.63151765,-0.20462032,0.75878477,0.52324290,0.72080354,0.06980329,0.05804945,0.56556678,-0.20462032,-0.00347345,-0.00050416,0.00729232,0.00256982,-0.00878785,False,False,False
BROAD136,v1,32,31,25.00000000,noop,32,29.71765462,0.28807119,0.01695578,0.21118890,-0.26043656,0.33122244,0.10753481,0.30584791,0.02610476,0.00946709,0.14054582,-0.26043656,-0.00828630,-0.00092159,0.00677429,-0.00382482,-0.01223013,False,False,False
BROAD136,v1,32,32,0.00000000,noop,32,29.81779390,0.38821048,0.09339793,0.89524310,-0.18353081,1.03551871,0.77609728,0.99047039,0.09923683,0.08860276,0.82497750,-0.18353081,-0.01654078,-0.00222255,-0.00000000,-0.00075305,-0.03093811,False,False,False
BROAD136,v1,32,32,10.00000000,noop,32,29.81779390,0.38821048,0.06128145,0.61389902,-0.21052638,0.75165142,0.49594807,0.71409624,0.06908273,0.05488637,0.53949498,-0.21052638,-0.02109209,-0.00257032,0.00138625,-0.00456353,-0.03608268,False,False,False
BROAD136,v1,32,32,25.00000000,noop,32,29.81779390,0.38821048,0.01482644,0.19163440,-0.26608499,0.32477918,0.07609938,0.29861739,0.02535859,0.00621634,0.11150047,-0.26608499,-0.02784081,-0.00305093,0.00112586,-0.01026808,-0.04366556,False,False,False
BROAD136,v1,32,33,0.00000000,noop,32,29.80206118,0.37247775,0.09521744,0.91118408,-0.18236309,1.03354949,0.80810095,0.98382813,0.09834666,0.09264178,0.85814037,-0.18236309,-0.00059981,-0.00040304,0.00116772,-0.00272227,0.00106555,False,False,False
BROAD136,v1,32,33,10.00000000,noop,32,29.80206118,0.37247775,0.06306383,0.62986002,-0.21229146,0.74985244,0.52777518,0.70767322,0.06829615,0.05876519,0.57249349,-0.21229146,-0.00513109,-0.00078794,-0.00037883,-0.00636250,-0.00425557,False,False,False
BROAD136,v1,32,33,25.00000000,noop,32,29.80206118,0.37247775,0.01655430,0.20763275,-0.26773333,0.32336748,0.10757328,0.29267227,0.02471827,0.00986602,0.14415915,-0.26773333,-0.01184245,-0.00132307,-0.00052248,-0.01167978,-0.01219166,False,False,False
BROAD136,v1,32,34,0.00000000,noop,32,29.82009768,0.39051425,0.09717066,0.92715769,-0.17538280,1.03053226,0.84100029,0.98718365,0.09873957,0.09587761,0.88372975,-0.17538280,0.01537381,0.00155017,0.00814801,-0.00573950,0.03396490,False,False,False
BROAD136,v1,32,34,10.00000000,noop,32,29.82009768,0.39051425,0.06494187,0.64600797,-0.19691715,0.74350098,0.56388205,0.70858918,0.06839784,0.06209826,0.60021413,-0.19691715,0.01101686,0.00109009,0.01499549,-0.01271397,0.03185130,False,False,False
BROAD136,v1,32,34,25.00000000,noop,32,29.82009768,0.39051425,0.01832456,0.22389582,-0.25215011,0.31182379,0.14836479,0.28974845,0.02441205,0.01332813,0.17494673,-0.25215011,0.00442061,0.00044719,0.01506074,-0.02322347,0.02859984,False,False,False
BROAD136,v1,32,35,0.00000000,noop,31,29.71776468,0.28818125,0.09598701,0.91819719,-0.16798154,1.03478027,0.82023557,0.98607838,0.09853182,0.09389135,0.86876894,-0.16798154,0.00641330,0.00036653,0.01554926,-0.00149149,0.01320018,False,False,False
BROAD136,v1,32,35,10.00000000,noop,31,29.71776468,0.28818125,0.06390159,0.63758789,-0.19556756,0.75069699,0.54160905,0.70989951,0.06847722,0.06014033,0.58440959,-0.19556756,0.00259678,0.00004982,0.01634508,-0.00551796,0.00957830,False,False,False
BROAD136,v1,32,35,25.00000000,noop,31,29.71776468,0.28818125,0.01748577,0.21631805,-0.25269324,0.32341085,0.12391713,0.29460929,0.02489341,0.01141297,0.15798696,-0.25269324,-0.00315716,-0.00039161,0.01451761,-0.01163641,0.00415219,False,False,False
BROAD136,v1,32,36,0.00000000,noop,32,29.70264318,0.27305975,0.09762775,0.93199329,-0.18353081,1.06881750,0.81612705,1.02313980,0.10278479,0.09339010,0.86491107,-0.18353081,0.02020940,0.00200727,-0.00000000,0.03254574,0.00909166,False,False,False
BROAD136,v1,32,36,10.00000000,noop,32,29.70264318,0.27305975,0.06550998,0.65159965,-0.21414291,0.78636425,0.53650176,0.74872371,0.07277067,0.05955514,0.57960976,-0.21414291,0.01660854,0.00165820,-0.00223027,0.03014930,0.00447101,False,False,False
BROAD136,v1,32,36,25.00000000,noop,32,29.70264318,0.27305975,0.01904658,0.23066865,-0.27026302,0.36157555,0.11730595,0.33615603,0.02923771,0.01071243,0.15175126,-0.27026302,0.01119345,0.00116921,-0.00305218,0.02652829,-0.00245899,False,False,False
BROAD136,v1,32,37,0.00000000,noop,32,29.78498444,0.35540101,0.09539976,0.91241237,-0.18229944,1.03837275,0.80683909,0.99031039,0.09887959,0.09253635,0.85578822,-0.18229944,0.00062848,-0.00022072,0.00123137,0.00210099,-0.00019631,False,False,False
BROAD136,v1,32,37,10.00000000,noop,32,29.78498444,0.35540101,0.06325970,0.63140671,-0.21119770,0.75355660,0.52801526,0.71333344,0.06877644,0.05872847,0.57128998,-0.21119770,-0.00358440,-0.00059208,0.00071493,-0.00265835,-0.00401549,False,False,False
BROAD136,v1,32,37,25.00000000,noop,32,29.78498444,0.35540101,0.01676880,0.20959082,-0.26720606,0.32529749,0.11001544,0.29700751,0.02512440,0.00992468,0.14462626,-0.26720606,-0.00988438,-0.00110857,0.00000479,-0.00974977,-0.00974950,False,False,False
BROAD136,v1,32,38,0.00000000,noop,32,29.75236127,0.32277784,0.09650628,0.92196893,-0.18311753,1.00833515,0.85037967,0.95649265,0.09535640,0.09745613,0.89760187,-0.18311753,0.01018504,0.00088580,0.00041328,-0.02793661,0.04334428,False,False,False
BROAD136,v1,32,38,10.00000000,noop,32,29.75236127,0.32277784,0.06436856,0.64125456,-0.21174932,0.72378617,0.57194576,0.67939858,0.06526704,0.06362767,0.61372589,-0.21174932,0.00626346,0.00051679,0.00016331,-0.03242878,0.03991501,False,False,False
BROAD136,v1,32,38,25.00000000,noop,32,29.75236127,0.32277784,0.01787915,0.21984895,-0.26738766,0.29591549,0.15449727,0.26287653,0.02163929,0.01478653,0.18796616,-0.26738766,0.00037374,0.00000178,-0.00017681,-0.03913177,0.03473233,False,False,False
BROAD136,v1,32,39,0.00000000,noop,32,29.80262116,0.37303773,0.09407007,0.90062803,-0.18353081,1.00508855,0.81346445,0.95727156,0.09538876,0.09298302,0.85974147,-0.18353081,-0.01115585,-0.00155041,-0.00000000,-0.03118321,0.00642906,False,False,False
BROAD136,v1,32,39,10.00000000,noop,32,29.80262116,0.37303773,0.06195054,0.61959608,-0.21179381,0.71832658,0.53633727,0.67894756,0.06517991,0.05929289,0.57623156,-0.21179381,-0.01539503,-0.00190124,0.00011882,-0.03788837,0.00430652,False,False,False
BROAD136,v1,32,39,25.00000000,noop,32,29.80262116,0.37303773,0.01549032,0.19774016,-0.26693425,0.28707543,0.12092971,0.26051572,0.02138484,0.01065151,0.15110571,-0.26693425,-0.02173505,-0.00238705,0.00027660,-0.04797183,0.00116477,False,False,False
BROAD136,v1,64,0,0.00000000,noop,64,30.05670906,0.62712563,0.09344809,0.89535348,-0.18521945,1.02788219,0.78341926,0.98781930,0.09883363,0.08902358,0.82743625,-0.18521945,-0.01643041,-0.00217239,-0.00168865,-0.00838957,-0.02361613,False,False,False
BROAD136,v1,64,0,10.00000000,noop,64,30.05670906,0.62712563,0.06107633,0.61185559,-0.21467300,0.74092252,0.50186922,0.70922102,0.06848820,0.05499844,0.53982613,-0.21467300,-0.02313551,-0.00277545,-0.00276036,-0.01529243,-0.03016153,False,False,False
BROAD136,v1,64,0,25.00000000,noop,64,30.05670906,0.62712563,0.01426646,0.18641321,-0.27076299,0.30950469,0.07993541,0.29048498,0.02449737,0.00590043,0.10867136,-0.27076299,-0.03306200,-0.00361091,-0.00355214,-0.02554257,-0.03982953,False,False,False
BROAD136,v1,64,1,0.00000000,noop,64,30.24396020,0.81437677,0.09257218,0.88882553,-0.17925440,1.00037838,0.79576861,0.94674082,0.09393746,0.09144676,0.84719632,-0.17925440,-0.02295835,-0.00304831,0.00427640,-0.03589338,-0.01126678,False,False,False
BROAD136,v1,64,1,10.00000000,noop,64,30.24396020,0.81437677,0.06002821,0.60321374,-0.21160830,0.70799644,0.51489749,0.66228586,0.06320993,0.05740968,0.56023325,-0.21160830,-0.03177737,-0.00382356,0.00030434,-0.04821851,-0.01713326,False,False,False
BROAD136,v1,64,1,25.00000000,noop,64,30.24396020,0.81437677,0.01298016,0.17459053,-0.26791941,0.26840614,0.09397979,0.23472305,0.01869224,0.00829043,0.13004818,-0.26791941,-0.04488468,-0.00489721,-0.00070856,-0.06664112,-0.02578515,False,False,False
BROAD136,v1,64,2,0.00000000,noop,63,30.10654380,0.67696038,0.09337526,0.89576587,-0.18085320,0.98310615,0.82379830,0.93941601,0.09317004,0.09354465,0.86477181,-0.18085320,-0.01601801,-0.00224522,0.00267761,-0.05316561,0.01676291,False,False,False
BROAD136,v1,64,2,10.00000000,noop,63,30.10654380,0.67696038,0.06095304,0.61143769,-0.20696481,0.69535968,0.54128386,0.66025458,0.06302454,0.05924658,0.57608206,-0.20696481,-0.02355342,-0.00289874,0.00494783,-0.06085527,0.00925311,False,False,False
BROAD136,v1,64,2,25.00000000,noop,63,30.10654380,0.67696038,0.01407295,0.18472816,-0.26448232,0.26278529,0.11784470,0.24077634,0.01932120,0.00976220,0.14319810,-0.26448232,-0.03474705,-0.00380443,0.00272853,-0.07226197,-0.00192024,False,False,False
BROAD136,v1,64,3,0.00000000,noop,64,30.05764271,0.62805928,0.09575736,0.91840402,-0.17812140,1.04777854,0.80956132,1.00293101,0.10001978,0.09225225,0.85664969,-0.17812140,0.00662013,0.00013688,0.00540941,0.01150677,0.00252593,True,False,False
BROAD136,v1,64,3,10.00000000,noop,64,30.05764271,0.62805928,0.06331591,0.63374781,-0.21283205,0.75982625,0.52669743,0.72262479,0.06960167,0.05815644,0.56829122,-0.21283205,-0.00124330,-0.00053587,-0.00091942,0.00361130,-0.00533332,False,False,False
BROAD136,v1,64,3,25.00000000,noop,64,30.05764271,0.62805928,0.01640527,0.20656014,-0.26936907,0.32681136,0.10285738,0.30123831,0.02550753,0.00895453,0.13606035,-0.26936907,-0.01291506,-0.00147211,-0.00215822,-0.00823590,-0.01690756,False,False,False
BROAD136,v1,64,4,0.00000000,noop,64,30.12558218,0.69599875,0.09608589,0.92007965,-0.18516126,1.05030957,0.81070485,1.00238197,0.10000317,0.09286368,0.86015913,-0.18516126,0.00829576,0.00046541,-0.00163045,0.01403781,0.00366946,False,False,False
BROAD136,v1,64,4,10.00000000,noop,64,30.12558218,0.69599875,0.06356257,0.63519295,-0.21286310,0.76246516,0.52725665,0.72265902,0.06964247,0.05857119,0.57092685,-0.21286310,0.00020184,-0.00028921,-0.00095046,0.00625021,-0.00477410,False,False,False
BROAD136,v1,64,4,25.00000000,noop,64,30.12558218,0.69599875,0.01653749,0.20764920,-0.26941055,0.32974237,0.10242770,0.30227565,0.02562866,0.00909575,0.13727986,-0.26941055,-0.01182601,-0.00133988,-0.00219970,-0.00530489,-0.01733724,False,False,False
BROAD136,v1,64,5,0.00000000,noop,64,30.13316337,0.70357994,0.09648026,0.92331340,-0.18609491,1.05722608,0.81126586,1.01242117,0.10100164,0.09276300,0.85852918,-0.18609491,0.01152951,0.00085978,-0.00256410,0.02095432,0.00423047,False,False,False
BROAD136,v1,64,5,10.00000000,noop,64,30.13316337,0.70357994,0.06393686,0.63839184,-0.21302983,0.76755661,0.52927349,0.73104141,0.07047462,0.05857168,0.57044898,-0.21302983,0.00340073,0.00008508,-0.00111720,0.01134166,-0.00275726,False,False,False
BROAD136,v1,64,5,25.00000000,noop,64,30.13316337,0.70357994,0.01688326,0.21081940,-0.26924138,0.33212915,0.10663871,0.30825315,0.02622711,0.00923638,0.13851172,-0.26924138,-0.00865581,-0.00099411,-0.00203053,-0.00291811,-0.01312623,False,False,False
BROAD136,v1,64,6,0.00000000,noop,64,30.15798505,0.72840162,0.09536250,0.91534158,-0.17803918,1.05653099,0.79557840,1.00695904,0.10066431,0.09100644,0.84783491,-0.17803918,0.00355769,-0.00025798,0.00549163,0.02025923,-0.01145700,False,False,False
BROAD136,v1,64,6,10.00000000,noop,64,30.15798505,0.72840162,0.06282756,0.62969776,-0.20897201,0.76745873,0.51193222,0.72553194,0.07003193,0.05691873,0.55863982,-0.20897201,-0.00529335,-0.00102422,0.00294062,0.01124378,-0.02009853,False,False,False
BROAD136,v1,64,6,25.00000000,noop,64,30.15798505,0.72840162,0.01578745,0.20090696,-0.26612111,0.33253651,0.08687920,0.30221365,0.02563722,0.00773024,0.12512554,-0.26612111,-0.01856825,-0.00208992,0.00108974,-0.00251076,-0.03288574,False,False,False
BROAD136,v1,64,7,0.00000000,noop,64,30.09086727,0.66128384,0.09469524,0.90654986,-0.18481763,1.03270271,0.80063388,0.98546469,0.09835749,0.09168219,0.84909282,-0.18481763,-0.00523403,-0.00092524,-0.00128683,-0.00356905,-0.00640151,False,False,False
BROAD136,v1,64,7,10.00000000,noop,64,30.09086727,0.66128384,0.06225072,0.62258436,-0.21443054,0.74515739,0.51865088,0.70549888,0.06794478,0.05757459,0.56165776,-0.21443054,-0.01240674,-0.00160105,-0.00251790,-0.01105756,-0.01337987,False,False,False
BROAD136,v1,64,7,25.00000000,noop,64,30.09086727,0.66128384,0.01533767,0.19638293,-0.27267339,0.31287103,0.09595604,0.28472603,0.02386067,0.00835754,0.13065398,-0.27267339,-0.02309227,-0.00253971,-0.00546254,-0.02217624,-0.02380890,False,False,False
BROAD136,v1,64,8,0.00000000,noop,63,30.14014780,0.71056438,0.09109504,0.87658570,-0.17648180,0.99666930,0.77516391,0.94128751,0.09366020,0.08898269,0.82927485,-0.17648180,-0.03519819,-0.00452544,0.00704900,-0.03960246,-0.03187148,False,False,False
BROAD136,v1,64,8,10.00000000,noop,63,30.14014780,0.71056438,0.05870461,0.59174905,-0.20842576,0.70842802,0.49225418,0.66112084,0.06330069,0.05492667,0.54050821,-0.20842576,-0.04324206,-0.00514717,0.00348688,-0.04778693,-0.03977657,False,False,False
BROAD136,v1,64,8,25.00000000,noop,63,30.14014780,0.71056438,0.01187238,0.16433437,-0.26512275,0.27513202,0.06831522,0.24011647,0.01929752,0.00578556,0.10762427,-0.26512275,-0.05514084,-0.00600499,0.00208810,-0.05991524,-0.05144972,False,False,False
BROAD136,v1,64,9,0.00000000,noop,63,30.10919905,0.67961562,0.09765059,0.93486365,-0.18298969,1.04749530,0.84214115,1.00325957,0.09948767,0.09613685,0.88607820,-0.18298969,0.02307976,0.00203010,0.00054112,0.01122354,0.03510576,True,False,False
BROAD136,v1,64,9,10.00000000,noop,63,30.10919905,0.67961562,0.06509791,0.64964697,-0.21215706,0.75473457,0.56215616,0.71861251,0.06880060,0.06205194,0.59986813,-0.21215706,0.01465586,0.00124613,-0.00024443,-0.00148038,0.03012541,False,False,False
BROAD136,v1,64,9,25.00000000,noop,63,30.10919905,0.67961562,0.01802958,0.22161848,-0.26730603,0.31465229,0.14250750,0.29084071,0.02433162,0.01285805,0.17075716,-0.26730603,0.00214327,0.00015221,-0.00009518,-0.02039497,0.02274256,False,False,False
BROAD136,v1,64,10,0.00000000,noop,64,30.05633963,0.62675620,0.09785619,0.93428880,-0.18737002,1.03492831,0.84983646,0.98621114,0.09870249,0.09715827,0.89667101,-0.18737002,0.02250491,0.00223570,-0.00383921,-0.00134345,0.04280107,False,False,False
BROAD136,v1,64,10,10.00000000,noop,64,30.05633963,0.62675620,0.06535415,0.65040000,-0.21216056,0.74953053,0.56624885,0.70810961,0.06840042,0.06284676,0.60801150,-0.21216056,0.01540889,0.00150237,-0.00024793,-0.00668442,0.03421810,False,False,False
BROAD136,v1,64,10,25.00000000,noop,64,30.05633963,0.62675620,0.01835590,0.22432066,-0.27068431,0.32044524,0.14118846,0.29013165,0.02447041,0.01333741,0.17519306,-0.27068431,0.00484546,0.00047853,-0.00347346,-0.01460202,0.02142352,False,False,False
BROAD136,v1,64,11,0.00000000,noop,63,30.07338678,0.64380336,0.09282819,0.89095529,-0.18392047,1.01858024,0.78335830,0.96320396,0.09599662,0.09022036,0.83822281,-0.18392047,-0.02082859,-0.00279229,-0.00038967,-0.01769152,-0.02367709,False,False,False
BROAD136,v1,64,11,10.00000000,noop,63,30.07338678,0.64380336,0.06045690,0.60695172,-0.21901876,0.73088399,0.50150563,0.68392973,0.06568995,0.05615771,0.55023756,-0.21901876,-0.02803939,-0.00339487,-0.00710612,-0.02533096,-0.03052512,False,False,False
BROAD136,v1,64,11,25.00000000,noop,63,30.07338678,0.64380336,0.01364855,0.18077563,-0.27446548,0.29833406,0.07918129,0.26417198,0.02175740,0.00700524,0.11856955,-0.27446548,-0.03869957,-0.00422882,-0.00725463,-0.03671320,-0.04058365,False,False,False
BROAD136,v1,64,12,0.00000000,noop,63,30.19069584,0.76111241,0.09618488,0.92299185,-0.18403782,1.03402063,0.82918035,0.97760468,0.09771904,0.09492043,0.88288875,-0.18403782,0.01120796,0.00056439,-0.00050702,-0.00225113,0.02214496,False,False,False
BROAD136,v1,64,12,10.00000000,noop,63,30.19069584,0.76111241,0.06358944,0.63676853,-0.21250662,0.74594931,0.54359703,0.69947102,0.06744477,0.06041834,0.59019430,-0.21250662,0.00177742,-0.00026233,-0.00059398,-0.01026564,0.01156628,False,False,False
BROAD136,v1,64,12,25.00000000,noop,63,30.19069584,0.76111241,0.01646374,0.20721201,-0.26794895,0.31275759,0.11566042,0.28137103,0.02355493,0.01064878,0.15143177,-0.26794895,-0.01226319,-0.00141363,-0.00073810,-0.02228967,-0.00410452,False,False,False
BROAD136,v1,64,13,0.00000000,noop,64,30.07391577,0.64433234,0.09345890,0.89894277,-0.18756834,1.02154897,0.79459144,0.97213268,0.09706560,0.09049141,0.84489811,-0.18756834,-0.01284112,-0.00216159,-0.00403754,-0.01472279,-0.01244395,False,False,False
