m_min,split,model,k,n_test,coverage,mean_width,median_width,rho_w_err,oos_logsd_R2
20,corpus A -> corpus B,SHARE,25.0,140,0.8785714285714286,0.565551981690459,0.0585351179930959,0.5477566379417824,0.10085591486289658
20,corpus A -> corpus B,SHARE,40.0,140,0.9071428571428571,0.9048831707047343,0.09365618878895345,0.5477566379417824,0.10085591486289658
20,corpus A -> corpus B,SHARE,60.0,140,0.9357142857142857,1.3573247560571016,0.14048428318343015,0.5477566379417824,0.10085591486289658
20,corpus A -> corpus B,SHARE,100.0,140,0.9571428571428572,2.262207926761836,0.2341404719723836,0.5477566379417824,0.10085591486289658
20,corpus A -> corpus B,CONST,0.25,140,0.2357142857142857,0.0005725203739335182,0.0005725203739335183,,-0.21117118554406633
20,corpus A -> corpus B,CONST,0.5,140,0.2571428571428571,0.0011450407478670365,0.0011450407478670367,,-0.21117118554406633
20,corpus A -> corpus B,CONST,0.75,140,0.32857142857142857,0.001717561121800555,0.0017175611218005551,,-0.21117118554406633
20,corpus A -> corpus B,CONST,1.0,140,0.35,0.002290081495734073,0.0022900814957340734,,-0.21117118554406633
20,corpus A -> corpus B,CONST,1.25,140,0.36428571428571427,0.0028626018696675908,0.0028626018696675916,,-0.21117118554406633
20,corpus A -> corpus B,CONST,1.5,140,0.37142857142857144,0.00343512224360111,0.0034351222436011103,,-0.21117118554406633
20,corpus A -> corpus B,CONST,1.75,140,0.4,0.004007642617534626,0.004007642617534628,,-0.21117118554406633
20,corpus A -> corpus B,CONST,2.0,140,0.42142857142857143,0.004580162991468146,0.004580162991468147,,-0.21117118554406633
20,corpus A -> corpus B,CONST,2.5,140,0.45714285714285713,0.0057252037393351815,0.005725203739335183,,-0.21117118554406633
20,corpus A -> corpus B,CONST,3.0,140,0.4785714285714286,0.00687024448720222,0.006870244487202221,,-0.21117118554406633
20,corpus A -> corpus B,CONST,4.0,140,0.5285714285714286,0.009160325982936292,0.009160325982936294,,-0.21117118554406633
20,corpus A -> corpus B,CONST,6.0,140,0.6285714285714286,0.01374048897440444,0.013740488974404441,,-0.21117118554406633
20,corpus A -> corpus B,CONST,10.0,140,0.7642857142857142,0.022900814957340726,0.022900814957340733,,-0.21117118554406633
20,corpus A -> corpus B,CONST,15.0,140,0.8428571428571429,0.034351222436011096,0.0343512224360111,,-0.21117118554406633
20,corpus A -> corpus B,CONST,25.0,140,0.9,0.057252037393351836,0.057252037393351836,,-0.21117118554406633
20,corpus A -> corpus B,CONST,40.0,140,0.9642857142857143,0.0916032598293629,0.09160325982936293,,-0.21117118554406633
20,corpus A -> corpus B,CONST,60.0,140,0.9857142857142858,0.13740488974404438,0.1374048897440444,,-0.21117118554406633
20,corpus A -> corpus B,CONST,100.0,140,0.9928571428571429,0.22900814957340734,0.22900814957340734,,-0.21117118554406633
20,corpus A -> corpus B,SHARE+CTRL,0.25,140,0.25,0.005678077691729624,0.0018307823963877182,0.5178535387151076,0.024751776340878884
20,corpus A -> corpus B,SHARE+CTRL,0.5,140,0.39285714285714285,0.011356155383459248,0.0036615647927754364,0.5178535387151076,0.024751776340878884
20,corpus A -> corpus B,SHARE+CTRL,0.75,140,0.4714285714285714,0.01703423307518887,0.0054923471891631555,0.5178535387151076,0.024751776340878884
20,corpus A -> corpus B,SHARE+CTRL,1.0,140,0.5285714285714286,0.022712310766918497,0.007323129585550873,0.5178535387151076,0.024751776340878884
20,corpus A -> corpus B,SHARE+CTRL,1.25,140,0.5857142857142857,0.02839038845864812,0.009153911981938592,0.5178535387151076,0.024751776340878884
20,corpus A -> corpus B,SHARE+CTRL,1.5,140,0.6071428571428571,0.03406846615037774,0.010984694378326311,0.5178535387151076,0.024751776340878884
20,corpus A -> corpus B,SHARE+CTRL,1.75,140,0.6357142857142857,0.03974654384210737,0.012815476774714028,0.5178535387151076,0.024751776340878884
20,corpus A -> corpus B,SHARE+CTRL,2.0,140,0.6642857142857143,0.045424621533836994,0.014646259171101746,0.5178535387151076,0.024751776340878884
20,corpus A -> corpus B,SHARE+CTRL,2.5,140,0.6714285714285714,0.05678077691729624,0.018307823963877184,0.5178535387151076,0.024751776340878884
20,corpus A -> corpus B,SHARE+CTRL,3.0,140,0.7071428571428572,0.06813693230075547,0.021969388756652622,0.5178535387151076,0.024751776340878884
20,corpus A -> corpus B,SHARE+CTRL,4.0,140,0.7428571428571429,0.09084924306767399,0.02929251834220349,0.5178535387151076,0.024751776340878884
20,corpus A -> corpus B,SHARE+CTRL,6.0,140,0.7714285714285715,0.13627386460151095,0.043938777513305244,0.5178535387151076,0.024751776340878884
20,corpus A -> corpus B,SHARE+CTRL,10.0,140,0.8357142857142857,0.22712310766918495,0.07323129585550874,0.5178535387151076,0.024751776340878884
20,corpus A -> corpus B,SHARE+CTRL,15.0,140,0.8571428571428571,0.34068466150377746,0.1098469437832631,0.5178535387151076,0.024751776340878884
20,corpus A -> corpus B,SHARE+CTRL,25.0,140,0.8785714285714286,0.5678077691729624,0.18307823963877184,0.5178535387151076,0.024751776340878884
20,corpus A -> corpus B,SHARE+CTRL,40.0,140,0.8928571428571429,0.9084924306767398,0.29292518342203494,0.5178535387151076,0.024751776340878884
20,corpus A -> corpus B,SHARE+CTRL,60.0,140,0.9285714285714286,1.3627386460151099,0.4393877751330524,0.5178535387151076,0.024751776340878884
20,corpus A -> corpus B,SHARE+CTRL,100.0,140,0.9714285714285714,2.2712310766918495,0.7323129585550874,0.5178535387151076,0.024751776340878884
20,corpus A -> corpus B,CTRL-ONLY,0.25,140,0.24285714285714285,0.00473932922108297,0.00174327990633278,0.4836353496445601,0.011704455792368118
20,corpus A -> corpus B,CTRL-ONLY,0.5,140,0.34285714285714286,0.00947865844216594,0.00348655981266556,0.4836353496445601,0.011704455792368118
20,corpus A -> corpus B,CTRL-ONLY,0.75,140,0.45714285714285713,0.014217987663248909,0.00522983971899834,0.4836353496445601,0.011704455792368118
20,corpus A -> corpus B,CTRL-ONLY,1.0,140,0.5214285714285715,0.01895731688433188,0.00697311962533112,0.4836353496445601,0.011704455792368118
20,corpus A -> corpus B,CTRL-ONLY,1.25,140,0.5571428571428572,0.02369664610541485,0.0087163995316639,0.4836353496445601,0.011704455792368118
20,corpus A -> corpus B,CTRL-ONLY,1.5,140,0.5928571428571429,0.028435975326497817,0.01045967943799668,0.4836353496445601,0.011704455792368118
20,corpus A -> corpus B,CTRL-ONLY,1.75,140,0.6214285714285714,0.03317530454758079,0.01220295934432946,0.4836353496445601,0.011704455792368118
20,corpus A -> corpus B,CTRL-ONLY,2.0,140,0.65,0.03791463376866376,0.01394623925066224,0.4836353496445601,0.011704455792368118
20,corpus A -> corpus B,CTRL-ONLY,2.5,140,0.6785714285714286,0.0473932922108297,0.0174327990633278,0.4836353496445601,0.011704455792368118
20,corpus A -> corpus B,CTRL-ONLY,3.0,140,0.6928571428571428,0.056871950652995634,0.02091935887599336,0.4836353496445601,0.011704455792368118
20,corpus A -> corpus B,CTRL-ONLY,4.0,140,0.7214285714285714,0.07582926753732752,0.02789247850132448,0.4836353496445601,0.011704455792368118
20,corpus A -> corpus B,CTRL-ONLY,6.0,140,0.7785714285714286,0.11374390130599127,0.04183871775198672,0.4836353496445601,0.011704455792368118
20,corpus A -> corpus B,CTRL-ONLY,10.0,140,0.85,0.1895731688433188,0.0697311962533112,0.4836353496445601,0.011704455792368118
20,corpus A -> corpus B,CTRL-ONLY,15.0,140,0.8642857142857143,0.2843597532649782,0.1045967943799668,0.4836353496445601,0.011704455792368118
20,corpus A -> corpus B,CTRL-ONLY,25.0,140,0.8785714285714286,0.47393292210829696,0.174327990633278,0.4836353496445601,0.011704455792368118
20,corpus A -> corpus B,CTRL-ONLY,40.0,140,0.9071428571428571,0.7582926753732752,0.2789247850132448,0.4836353496445601,0.011704455792368118
20,corpus A -> corpus B,CTRL-ONLY,60.0,140,0.9285714285714286,1.1374390130599128,0.4183871775198672,0.4836353496445601,0.011704455792368118
20,corpus A -> corpus B,CTRL-ONLY,100.0,140,0.9785714285714285,1.8957316884331878,0.697311962533112,0.4836353496445601,0.011704455792368118
20,corpus B -> corpus A,SHARE,0.25,70,0.37142857142857144,0.004051119772345143,0.0006636160433197691,0.8661805666747678,0.4024440654883348
20,corpus B -> corpus A,SHARE,0.5,70,0.4857142857142857,0.008102239544690287,0.0013272320866395382,0.8661805666747678,0.4024440654883348
20,corpus B -> corpus A,SHARE,0.75,70,0.5714285714285714,0.01215335931703543,0.001990848129959307,0.8661805666747678,0.4024440654883348
20,corpus B -> corpus A,SHARE,1.0,70,0.6,0.016204479089380573,0.0026544641732790765,0.8661805666747678,0.4024440654883348
20,corpus B -> corpus A,SHARE,1.25,70,0.7,0.02025559886172572,0.0033180802165988454,0.8661805666747678,0.4024440654883348
20,corpus B -> corpus A,SHARE,1.5,70,0.7285714285714285,0.02430671863407086,0.003981696259918614,0.8661805666747678,0.4024440654883348
20,corpus B -> corpus A,SHARE,1.75,70,0.7428571428571429,0.02835783840641601,0.004645312303238383,0.8661805666747678,0.4024440654883348
20,corpus B -> corpus A,SHARE,2.0,70,0.7571428571428571,0.032408958178761146,0.005308928346558153,0.8661805666747678,0.4024440654883348
20,corpus B -> corpus A,SHARE,2.5,70,0.8,0.04051119772345144,0.006636160433197691,0.8661805666747678,0.4024440654883348
20,corpus B -> corpus A,SHARE,3.0,70,0.8142857142857143,0.04861343726814172,0.007963392519837229,0.8661805666747678,0.4024440654883348
20,corpus B -> corpus A,SHARE,4.0,70,0.8428571428571429,0.06481791635752229,0.010617856693116306,0.8661805666747678,0.4024440654883348
20,corpus B -> corpus A,SHARE,6.0,70,0.9,0.09722687453628344,0.015926785039674457,0.8661805666747678,0.4024440654883348
20,corpus B -> corpus A,SHARE,10.0,70,0.9857142857142858,0.16204479089380577,0.026544641732790763,0.8661805666747678,0.4024440654883348
20,corpus B -> corpus A,SHARE,15.0,70,1.0,0.24306718634070862,0.03981696259918614,0.8661805666747678,0.4024440654883348
20,corpus B -> corpus A,SHARE,25.0,70,1.0,0.4051119772345142,0.06636160433197691,0.8661805666747678,0.4024440654883348
20,corpus B -> corpus A,SHARE,40.0,70,1.0,0.6481791635752231,0.10617856693116305,0.8661805666747678,0.4024440654883348
20,corpus B -> corpus A,SHARE,60.0,70,1.0,0.9722687453628345,0.15926785039674457,0.8661805666747678,0.4024440654883348
20,corpus B -> corpus A,SHARE,100.0,70,1.0,1.6204479089380568,0.26544641732790764,0.8661805666747678,0.4024440654883348
20,corpus B -> corpus A,CONST,0.25,70,0.3142857142857143,0.0017572854869921473,0.0017572854869921468,,-0.1027974402853351
20,corpus B -> corpus A,CONST,0.5,70,0.38571428571428573,0.0035145709739842945,0.0035145709739842937,,-0.1027974402853351
20,corpus B -> corpus A,CONST,0.75,70,0.45714285714285713,0.005271856460976441,0.00527185646097644,,-0.1027974402853351
20,corpus B -> corpus A,CONST,1.0,70,0.5,0.007029141947968589,0.007029141947968587,,-0.1027974402853351
20,corpus B -> corpus A,CONST,1.25,70,0.5857142857142857,0.008786427434960732,0.008786427434960734,,-0.1027974402853351
20,corpus B -> corpus A,CONST,1.5,70,0.6142857142857143,0.010543712921952882,0.01054371292195288,,-0.1027974402853351
20,corpus B -> corpus A,CONST,1.75,70,0.6428571428571429,0.012300998408945028,0.012300998408945028,,-0.1027974402853351
20,corpus B -> corpus A,CONST,2.0,70,0.6857142857142857,0.014058283895937178,0.014058283895937175,,-0.1027974402853351
20,corpus B -> corpus A,CONST,2.5,70,0.7285714285714285,0.017572854869921464,0.017572854869921467,,-0.1027974402853351
20,corpus B -> corpus A,CONST,3.0,70,0.7857142857142857,0.021087425843905765,0.02108742584390576,,-0.1027974402853351
20,corpus B -> corpus A,CONST,4.0,70,0.8142857142857143,0.028116567791874356,0.02811656779187435,,-0.1027974402853351
20,corpus B -> corpus A,CONST,6.0,70,0.9,0.04217485168781153,0.04217485168781152,,-0.1027974402853351
20,corpus B -> corpus A,CONST,10.0,70,0.9428571428571428,0.07029141947968585,0.07029141947968587,,-0.1027974402853351
20,corpus B -> corpus A,CONST,15.0,70,0.9428571428571428,0.10543712921952882,0.10543712921952882,,-0.1027974402853351
20,corpus B -> corpus A,CONST,25.0,70,0.9857142857142858,0.1757285486992147,0.17572854869921467,,-0.1027974402853351
20,corpus B -> corpus A,CONST,40.0,70,0.9857142857142858,0.2811656779187434,0.2811656779187435,,-0.1027974402853351
20,corpus B -> corpus A,CONST,60.0,70,1.0,0.42174851687811526,0.42174851687811526,,-0.1027974402853351
20,corpus B -> corpus A,CONST,100.0,70,1.0,0.7029141947968588,0.7029141947968587,,-0.1027974402853351
20,corpus B -> corpus A,SHARE+CTRL,0.25,70,0.37142857142857144,0.004104186467459496,0.0007058889940350992,0.8524248834900083,0.4410008240468112
20,corpus B -> corpus A,SHARE+CTRL,0.5,70,0.5142857142857142,0.008208372934918991,0.0014117779880701985,0.8524248834900083,0.4410008240468112
20,corpus B -> corpus A,SHARE+CTRL,0.75,70,0.5714285714285714,0.012312559402378487,0.002117666982105298,0.8524248834900083,0.4410008240468112
20,corpus B -> corpus A,SHARE+CTRL,1.0,70,0.6571428571428571,0.016416745869837983,0.002823555976140397,0.8524248834900083,0.4410008240468112
20,corpus B -> corpus A,SHARE+CTRL,1.25,70,0.7142857142857143,0.02052093233729748,0.003529444970175496,0.8524248834900083,0.4410008240468112
20,corpus B -> corpus A,SHARE+CTRL,1.5,70,0.7285714285714285,0.024625118804756974,0.004235333964210596,0.8524248834900083,0.4410008240468112
20,corpus B -> corpus A,SHARE+CTRL,1.75,70,0.7428571428571429,0.028729305272216468,0.004941222958245695,0.8524248834900083,0.4410008240468112
20,corpus B -> corpus A,SHARE+CTRL,2.0,70,0.7571428571428571,0.032833491739675966,0.005647111952280794,0.8524248834900083,0.4410008240468112
20,corpus B -> corpus A,SHARE+CTRL,2.5,70,0.8142857142857143,0.04104186467459496,0.007058889940350992,0.8524248834900083,0.4410008240468112
20,corpus B -> corpus A,SHARE+CTRL,3.0,70,0.8285714285714286,0.04925023760951395,0.008470667928421192,0.8524248834900083,0.4410008240468112
20,corpus B -> corpus A,SHARE+CTRL,4.0,70,0.8714285714285714,0.06566698347935193,0.011294223904561588,0.8524248834900083,0.4410008240468112
20,corpus B -> corpus A,SHARE+CTRL,6.0,70,0.9,0.0985004752190279,0.016941335856842384,0.8524248834900083,0.4410008240468112
20,corpus B -> corpus A,SHARE+CTRL,10.0,70,0.9714285714285714,0.16416745869837984,0.028235559761403968,0.8524248834900083,0.4410008240468112
20,corpus B -> corpus A,SHARE+CTRL,15.0,70,1.0,0.24625118804756976,0.042353339642105955,0.8524248834900083,0.4410008240468112
20,corpus B -> corpus A,SHARE+CTRL,25.0,70,1.0,0.4104186467459495,0.07058889940350993,0.8524248834900083,0.4410008240468112
20,corpus B -> corpus A,SHARE+CTRL,40.0,70,1.0,0.6566698347935194,0.11294223904561587,0.8524248834900083,0.4410008240468112
20,corpus B -> corpus A,SHARE+CTRL,60.0,70,1.0,0.985004752190279,0.16941335856842382,0.8524248834900083,0.4410008240468112
20,corpus B -> corpus A,SHARE+CTRL,100.0,70,1.0,1.641674586983798,0.2823555976140397,0.8524248834900083,0.4410008240468112
20,corpus B -> corpus A,CTRL-ONLY,0.25,70,0.35714285714285715,0.0036220527137093028,0.0024678971416445057,0.7329668919141746,0.5274910743475394
20,corpus B -> corpus A,CTRL-ONLY,0.5,70,0.5,0.0072441054274186055,0.0049357942832890115,0.7329668919141746,0.5274910743475394
20,corpus B -> corpus A,CTRL-ONLY,0.75,70,0.5857142857142857,0.010866158141127909,0.007403691424933518,0.7329668919141746,0.5274910743475394
20,corpus B -> corpus A,CTRL-ONLY,1.0,70,0.6857142857142857,0.014488210854837211,0.009871588566578023,0.7329668919141746,0.5274910743475394
20,corpus B -> corpus A,CTRL-ONLY,1.25,70,0.7428571428571429,0.018110263568546513,0.012339485708222528,0.7329668919141746,0.5274910743475394
20,corpus B -> corpus A,CTRL-ONLY,1.5,70,0.7428571428571429,0.021732316282255817,0.014807382849867035,0.7329668919141746,0.5274910743475394
20,corpus B -> corpus A,CTRL-ONLY,1.75,70,0.7571428571428571,0.025354368995965115,0.01727527999151154,0.7329668919141746,0.5274910743475394
20,corpus B -> corpus A,CTRL-ONLY,2.0,70,0.8,0.028976421709674422,0.019743177133156046,0.7329668919141746,0.5274910743475394
20,corpus B -> corpus A,CTRL-ONLY,2.5,70,0.8285714285714286,0.03622052713709303,0.024678971416445056,0.7329668919141746,0.5274910743475394
20,corpus B -> corpus A,CTRL-ONLY,3.0,70,0.8571428571428571,0.043464632564511635,0.02961476569973407,0.7329668919141746,0.5274910743475394
20,corpus B -> corpus A,CTRL-ONLY,4.0,70,0.8714285714285714,0.057952843419348844,0.03948635426631209,0.7329668919141746,0.5274910743475394
20,corpus B -> corpus A,CTRL-ONLY,6.0,70,0.9428571428571428,0.08692926512902327,0.05922953139946814,0.7329668919141746,0.5274910743475394
20,corpus B -> corpus A,CTRL-ONLY,10.0,70,0.9714285714285714,0.1448821085483721,0.09871588566578023,0.7329668919141746,0.5274910743475394
20,corpus B -> corpus A,CTRL-ONLY,15.0,70,0.9857142857142858,0.21732316282255815,0.14807382849867035,0.7329668919141746,0.5274910743475394
20,corpus B -> corpus A,CTRL-ONLY,25.0,70,1.0,0.3622052713709302,0.24678971416445059,0.7329668919141746,0.5274910743475394
20,corpus B -> corpus A,CTRL-ONLY,40.0,70,1.0,0.5795284341934884,0.3948635426631209,0.7329668919141746,0.5274910743475394
20,corpus B -> corpus A,CTRL-ONLY,60.0,70,1.0,0.8692926512902326,0.5922953139946814,0.7329668919141746,0.5274910743475394
20,corpus B -> corpus A,CTRL-ONLY,100.0,70,1.0,1.448821085483721,0.9871588566578023,0.7329668919141746,0.5274910743475394
20,10 bps -> 5/15/20/25,SHARE,0.25,168,0.2976190476190476,0.00474922983841003,0.000714072410242313,0.6795570464441899,0.4297956934330973
20,10 bps -> 5/15/20/25,SHARE,0.5,168,0.47023809523809523,0.00949845967682006,0.001428144820484626,0.6795570464441899,0.4297956934330973
20,10 bps -> 5/15/20/25,SHARE,0.75,168,0.5297619047619048,0.014247689515230092,0.002142217230726939,0.6795570464441899,0.4297956934330973
20,10 bps -> 5/15/20/25,SHARE,1.0,168,0.5833333333333334,0.01899691935364012,0.002856289640969252,0.6795570464441899,0.4297956934330973
20,10 bps -> 5/15/20/25,SHARE,1.25,168,0.6309523809523809,0.023746149192050155,0.003570362051211565,0.6795570464441899,0.4297956934330973
20,10 bps -> 5/15/20/25,SHARE,1.5,168,0.6428571428571429,0.028495379030460184,0.004284434461453878,0.6795570464441899,0.4297956934330973
20,10 bps -> 5/15/20/25,SHARE,1.75,168,0.6785714285714286,0.033244608868870214,0.004998506871696191,0.6795570464441899,0.4297956934330973
20,10 bps -> 5/15/20/25,SHARE,2.0,168,0.7083333333333334,0.03799383870728024,0.005712579281938504,0.6795570464441899,0.4297956934330973
20,10 bps -> 5/15/20/25,SHARE,2.5,168,0.7678571428571429,0.04749229838410031,0.00714072410242313,0.6795570464441899,0.4297956934330973
20,10 bps -> 5/15/20/25,SHARE,3.0,168,0.7857142857142857,0.05699075806092037,0.008568868922907756,0.6795570464441899,0.4297956934330973
20,10 bps -> 5/15/20/25,SHARE,4.0,168,0.8214285714285714,0.07598767741456049,0.011425158563877009,0.6795570464441899,0.4297956934330973
20,10 bps -> 5/15/20/25,SHARE,6.0,168,0.8392857142857143,0.11398151612184074,0.01713773784581551,0.6795570464441899,0.4297956934330973
20,10 bps -> 5/15/20/25,SHARE,10.0,168,0.9047619047619048,0.18996919353640124,0.02856289640969252,0.6795570464441899,0.4297956934330973
20,10 bps -> 5/15/20/25,SHARE,15.0,168,0.9345238095238095,0.28495379030460183,0.04284434461453878,0.6795570464441899,0.4297956934330973
20,10 bps -> 5/15/20/25,SHARE,25.0,168,0.9642857142857143,0.474922983841003,0.0714072410242313,0.6795570464441899,0.4297956934330973
20,10 bps -> 5/15/20/25,SHARE,40.0,168,0.9940476190476191,0.759876774145605,0.11425158563877008,0.6795570464441899,0.4297956934330973
20,10 bps -> 5/15/20/25,SHARE,60.0,168,1.0,1.1398151612184073,0.17137737845815512,0.6795570464441899,0.4297956934330973
20,10 bps -> 5/15/20/25,SHARE,100.0,168,1.0,1.899691935364012,0.2856289640969252,0.6795570464441899,0.4297956934330973
20,10 bps -> 5/15/20/25,CONST,0.25,168,0.26785714285714285,0.0013092837885570368,0.0013092837885570368,,-0.001187298733982045
20,10 bps -> 5/15/20/25,CONST,0.5,168,0.34523809523809523,0.0026185675771140736,0.0026185675771140736,,-0.001187298733982045
20,10 bps -> 5/15/20/25,CONST,0.75,168,0.38095238095238093,0.003927851365671109,0.00392785136567111,,-0.001187298733982045
20,10 bps -> 5/15/20/25,CONST,1.0,168,0.43452380952380953,0.005237135154228147,0.005237135154228147,,-0.001187298733982045
20,10 bps -> 5/15/20/25,CONST,1.25,168,0.4583333333333333,0.006546418942785183,0.006546418942785184,,-0.001187298733982045
20,10 bps -> 5/15/20/25,CONST,1.5,168,0.5,0.007855702731342219,0.00785570273134222,,-0.001187298733982045
20,10 bps -> 5/15/20/25,CONST,1.75,168,0.5476190476190477,0.009164986519899257,0.009164986519899257,,-0.001187298733982045
20,10 bps -> 5/15/20/25,CONST,2.0,168,0.5714285714285714,0.010474270308456294,0.010474270308456294,,-0.001187298733982045
20,10 bps -> 5/15/20/25,CONST,2.5,168,0.6488095238095238,0.013092837885570367,0.013092837885570368,,-0.001187298733982045
20,10 bps -> 5/15/20/25,CONST,3.0,168,0.6785714285714286,0.015711405462684437,0.01571140546268444,,-0.001187298733982045
20,10 bps -> 5/15/20/25,CONST,4.0,168,0.7619047619047619,0.02094854061691259,0.02094854061691259,,-0.001187298733982045
20,10 bps -> 5/15/20/25,CONST,6.0,168,0.8452380952380952,0.031422810925368874,0.03142281092536888,,-0.001187298733982045
20,10 bps -> 5/15/20/25,CONST,10.0,168,0.9166666666666666,0.052371351542281466,0.05237135154228147,,-0.001187298733982045
20,10 bps -> 5/15/20/25,CONST,15.0,168,0.9642857142857143,0.07855702731342219,0.0785570273134222,,-0.001187298733982045
20,10 bps -> 5/15/20/25,CONST,25.0,168,0.9821428571428571,0.13092837885570366,0.1309283788557037,,-0.001187298733982045
20,10 bps -> 5/15/20/25,CONST,40.0,168,0.9940476190476191,0.20948540616912587,0.2094854061691259,,-0.001187298733982045
20,10 bps -> 5/15/20/25,CONST,60.0,168,1.0,0.31422810925368877,0.3142281092536888,,-0.001187298733982045
20,10 bps -> 5/15/20/25,CONST,100.0,168,1.0,0.5237135154228146,0.5237135154228147,,-0.001187298733982045
20,10 bps -> 5/15/20/25,SHARE+CTRL,0.25,168,0.27976190476190477,0.004931678656046592,0.0014080865863147101,0.6169830781798125,0.48922571116545366
20,10 bps -> 5/15/20/25,SHARE+CTRL,0.5,168,0.47023809523809523,0.009863357312093184,0.0028161731726294202,0.6169830781798125,0.48922571116545366
20,10 bps -> 5/15/20/25,SHARE+CTRL,0.75,168,0.5654761904761905,0.014795035968139776,0.004224259758944131,0.6169830781798125,0.48922571116545366
20,10 bps -> 5/15/20/25,SHARE+CTRL,1.0,168,0.6130952380952381,0.01972671462418637,0.0056323463452588405,0.6169830781798125,0.48922571116545366
20,10 bps -> 5/15/20/25,SHARE+CTRL,1.25,168,0.6488095238095238,0.024658393280232963,0.007040432931573551,0.6169830781798125,0.48922571116545366
20,10 bps -> 5/15/20/25,SHARE+CTRL,1.5,168,0.6666666666666666,0.029590071936279553,0.008448519517888262,0.6169830781798125,0.48922571116545366
20,10 bps -> 5/15/20/25,SHARE+CTRL,1.75,168,0.7261904761904762,0.03452175059232614,0.009856606104202973,0.6169830781798125,0.48922571116545366
20,10 bps -> 5/15/20/25,SHARE+CTRL,2.0,168,0.7440476190476191,0.03945342924837274,0.011264692690517681,0.6169830781798125,0.48922571116545366
20,10 bps -> 5/15/20/25,SHARE+CTRL,2.5,168,0.7797619047619048,0.049316786560465925,0.014080865863147102,0.6169830781798125,0.48922571116545366
20,10 bps -> 5/15/20/25,SHARE+CTRL,3.0,168,0.8214285714285714,0.059180143872559106,0.016897039035776523,0.6169830781798125,0.48922571116545366
20,10 bps -> 5/15/20/25,SHARE+CTRL,4.0,168,0.8392857142857143,0.07890685849674547,0.022529385381035362,0.6169830781798125,0.48922571116545366
20,10 bps -> 5/15/20/25,SHARE+CTRL,6.0,168,0.8630952380952381,0.11836028774511821,0.033794078071553046,0.6169830781798125,0.48922571116545366
20,10 bps -> 5/15/20/25,SHARE+CTRL,10.0,168,0.8869047619047619,0.1972671462418637,0.05632346345258841,0.6169830781798125,0.48922571116545366
20,10 bps -> 5/15/20/25,SHARE+CTRL,15.0,168,0.9107142857142857,0.2959007193627955,0.08448519517888262,0.6169830781798125,0.48922571116545366
20,10 bps -> 5/15/20/25,SHARE+CTRL,25.0,168,0.9404761904761905,0.4931678656046592,0.14080865863147102,0.6169830781798125,0.48922571116545366
20,10 bps -> 5/15/20/25,SHARE+CTRL,40.0,168,0.9761904761904762,0.7890685849674548,0.22529385381035363,0.6169830781798125,0.48922571116545366
20,10 bps -> 5/15/20/25,SHARE+CTRL,60.0,168,0.9880952380952381,1.183602877451182,0.33794078071553046,0.6169830781798125,0.48922571116545366
20,10 bps -> 5/15/20/25,SHARE+CTRL,100.0,168,1.0,1.9726714624186368,0.5632346345258841,0.6169830781798125,0.48922571116545366
20,10 bps -> 5/15/20/25,CTRL-ONLY,0.25,168,0.2916666666666667,0.004504946578676795,0.0020870355269535096,0.5793323749889445,0.4698816203127596
20,10 bps -> 5/15/20/25,CTRL-ONLY,0.5,168,0.4107142857142857,0.00900989315735359,0.004174071053907019,0.5793323749889445,0.4698816203127596
20,10 bps -> 5/15/20/25,CTRL-ONLY,0.75,168,0.5416666666666666,0.013514839736030385,0.006261106580860529,0.5793323749889445,0.4698816203127596
20,10 bps -> 5/15/20/25,CTRL-ONLY,1.0,168,0.6130952380952381,0.01801978631470718,0.008348142107814038,0.5793323749889445,0.4698816203127596
20,10 bps -> 5/15/20/25,CTRL-ONLY,1.25,168,0.6547619047619048,0.022524732893383977,0.010435177634767548,0.5793323749889445,0.4698816203127596
20,10 bps -> 5/15/20/25,CTRL-ONLY,1.5,168,0.6726190476190477,0.02702967947206077,0.012522213161721057,0.5793323749889445,0.4698816203127596
20,10 bps -> 5/15/20/25,CTRL-ONLY,1.75,168,0.7083333333333334,0.03153462605073757,0.014609248688674567,0.5793323749889445,0.4698816203127596
20,10 bps -> 5/15/20/25,CTRL-ONLY,2.0,168,0.7380952380952381,0.03603957262941436,0.016696284215628077,0.5793323749889445,0.4698816203127596
20,10 bps -> 5/15/20/25,CTRL-ONLY,2.5,168,0.7857142857142857,0.04504946578676795,0.020870355269535096,0.5793323749889445,0.4698816203127596
20,10 bps -> 5/15/20/25,CTRL-ONLY,3.0,168,0.8035714285714286,0.05405935894412154,0.025044426323442115,0.5793323749889445,0.4698816203127596
20,10 bps -> 5/15/20/25,CTRL-ONLY,4.0,168,0.8452380952380952,0.07207914525882872,0.03339256843125615,0.5793323749889445,0.4698816203127596
20,10 bps -> 5/15/20/25,CTRL-ONLY,6.0,168,0.8630952380952381,0.10811871788824308,0.05008885264688423,0.5793323749889445,0.4698816203127596
20,10 bps -> 5/15/20/25,CTRL-ONLY,10.0,168,0.8928571428571429,0.1801978631470718,0.08348142107814038,0.5793323749889445,0.4698816203127596
20,10 bps -> 5/15/20/25,CTRL-ONLY,15.0,168,0.9166666666666666,0.27029679472060775,0.12522213161721057,0.5793323749889445,0.4698816203127596
20,10 bps -> 5/15/20/25,CTRL-ONLY,25.0,168,0.9404761904761905,0.45049465786767956,0.20870355269535096,0.5793323749889445,0.4698816203127596
