scope,norm,qlo,qhi,family,n,mean,t,p,W,L,Z,abstain,n_files,fc_mean,fc_t,fc_W,fc_L
FRESH(today),rng,0.2,0.6,BAND,1207,0.01274060999214708,7.651346471232868,1.9984014443252818e-14,298,166,743,0.40016570008285,44,0.02593716784577018,4.586008099749324,34,3
FRESH(today),rng,0.2,0.7,BAND,1207,0.016920911903684836,9.153883069977928,0.0,383,198,626,0.4995857497928749,44,0.033240162082884356,5.324604700549077,34,3
FRESH(today),rng,0.2,0.8,BAND,1207,0.01863559179672141,8.99071226759759,0.0,452,253,502,0.6031483015741508,44,0.039206555390895084,5.5723072375849005,34,3
FRESH(today),rng,0.2,0.9,BAND,1207,0.01433669822106121,6.268939019242754,3.6351632815012636e-10,489,331,387,0.700082850041425,44,0.039192196593343255,5.433583034596755,35,3
FRESH(today),rng,0.2,1.0,BAND,1207,0.009100829402548659,3.624311235236804,0.0002897325376678417,518,414,275,0.8003314001657,44,0.039085018897721514,5.18224953434162,34,4
FRESH(today),rng,0.3,0.4,BAND,1207,0.001317393221672109,2.234361150706094,0.025459319734388863,78,40,1089,0.09942004971002485,44,0.004409961022182847,1.8131818534763722,21,9
FRESH(today),rng,0.3,0.5,BAND,1207,0.0023015146663753444,2.8103786150495758,0.004948325069185966,140,89,978,0.1988400994200497,44,0.007024684639461793,2.8124527259308434,29,4
FRESH(today),rng,0.3,0.6,BAND,1207,0.008174033318677582,6.466204734049447,1.00494945698415e-10,230,115,862,0.2990886495443248,44,0.015091725312059812,4.837099414783724,30,3
FRESH(today),rng,0.3,0.7,BAND,1207,0.012354335230215336,8.192877069916914,2.220446049250313e-16,315,147,745,0.3985086992543496,44,0.022394719549173995,5.57775746737137,30,3
FRESH(today),rng,0.3,0.8,BAND,1207,0.01406901512325191,7.90661607660701,2.6645352591003757e-15,384,202,621,0.5020712510356256,44,0.028361112857184723,6.021945177877168,30,3
FRESH(today),rng,0.3,0.9,BAND,1207,0.00977012154759171,4.844376811489952,1.2700969018730746e-06,421,280,506,0.5990057995028998,44,0.028346754059632894,5.737750249078801,31,3
FRESH(today),rng,0.3,1.0,BAND,1207,0.004534252729079159,2.007193044505926,0.044729111950022826,450,363,394,0.6992543496271748,44,0.028239576364011153,5.248035161674849,30,4
FRESH(today),rng,0.4,0.5,BAND,1207,0.000984121444703235,1.7258185721956218,0.08438005752187472,62,49,1096,0.09942004971002485,44,0.002614723617278947,3.6574371394774374,27,3
FRESH(today),rng,0.4,0.6,BAND,1207,0.006856640097005471,6.095492308189289,1.0910117254070428e-09,152,75,980,0.1996685998342999,44,0.010681764289876968,5.272485667654319,29,1
FRESH(today),rng,0.4,0.7,BAND,1207,0.011036942008543228,7.90301196223197,2.6645352591003757e-15,237,107,863,0.2990886495443248,44,0.01798475852699115,5.537334543445826,29,1
FRESH(today),rng,0.4,0.8,BAND,1207,0.012751621901579802,7.558078000474211,4.085620730620576e-14,306,162,739,0.40265120132560067,44,0.023951151835001874,5.837094639660118,30,1
FRESH(today),rng,0.4,0.9,BAND,1207,0.008452728325919602,4.37179603111691,1.2322862194658057e-05,343,240,624,0.4995857497928749,44,0.023936793037450044,5.512395156398208,31,1
FRESH(today),rng,0.4,1.0,BAND,1207,0.0032168595074070485,1.4740609282671675,0.14046518720304224,372,323,512,0.59983429991715,44,0.023829615341828304,4.966319864639561,30,2
FRESH(today),rng,0.5,0.6,BAND,1207,0.005872518652302237,6.0258680969403455,1.6820433934583434e-09,90,26,1091,0.10024855012427507,44,0.00806704067259802,4.717353485083535,24,3
FRESH(today),rng,0.5,0.7,BAND,1207,0.010052820563839994,7.846136888742969,4.440892098500626e-15,175,58,974,0.1996685998342999,44,0.015370034909712199,4.9717471420739425,27,2
FRESH(today),rng,0.5,0.8,BAND,1207,0.011767500456876568,7.382834528494597,1.5498713423767185e-13,244,113,850,0.3032311516155758,44,0.021336428217722924,5.782261702730139,28,2
FRESH(today),rng,0.5,0.9,BAND,1207,0.0074686068812163655,4.0354222602566345,5.450418442309868e-05,281,191,735,0.40016570008285,44,0.021322069420171105,5.4202285045621545,29,2
FRESH(today),rng,0.5,1.0,BAND,1207,0.002232738062703816,1.0594962828285874,0.28937382122776256,310,274,623,0.5004142502071252,44,0.021214891724549358,4.815727108091455,28,3
FRESH(today),rng,0.6,0.7,BAND,1207,0.004180301911537757,4.884155423471926,1.0387311846216107e-06,85,32,1090,0.09942004971002485,44,0.007302994237114182,4.029933410900337,24,1
FRESH(today),rng,0.6,0.8,BAND,1207,0.0058949818045743296,4.5917742628028595,4.394935953833112e-06,154,87,966,0.20298260149130073,44,0.013269387545124906,5.186351421458929,29,1
FRESH(today),rng,0.6,0.9,BAND,1207,0.0015960882289141282,1.0112536110556891,0.31189506245915766,191,165,851,0.299917149958575,44,0.013255028747573082,4.617238079766881,30,1
FRESH(today),rng,0.6,1.0,BAND,1207,-0.00363978058959842,-1.9579581217578739,0.050234926918732103,220,248,739,0.40016570008285,44,0.013147851051951338,3.8576006404986205,28,3
FRESH(today),rng,0.7,0.8,BAND,1207,0.0017146798930365733,1.780419814625881,0.07500728136891954,69,55,1083,0.1035625517812759,44,0.005966393308010725,2.999669589820807,21,3
FRESH(today),rng,0.7,0.9,BAND,1207,-0.002584213682623629,-1.9587211946317742,0.05014544691806,106,133,968,0.20049710024855014,44,0.0059520345104589,2.6092344477808993,22,3
FRESH(today),rng,0.7,1.0,BAND,1207,-0.007820082501136175,-4.786710055532418,1.69537485161797e-06,135,216,856,0.3007456503728252,44,0.005844856814837157,2.1919268835760244,23,4
FRESH(today),rng,0.8,0.9,BAND,1207,-0.004298893575660203,-4.803576035632399,1.5585666395256936e-06,37,78,1092,0.09693454846727423,44,-1.435879755182456e-05,-0.019425957390469168,7,2
FRESH(today),rng,0.8,1.0,BAND,1207,-0.009534762394172752,-7.2821149720107705,3.2862601528904634e-13,66,161,980,0.19718309859154928,44,-0.00012153649317356833,-0.08655592190254964,11,4
FRESH(today),rng,0.9,1.0,BAND,1207,-0.005235868818512549,-5.369663420734648,7.888372666187138e-08,29,83,1095,0.10024855012427507,44,-0.00010717769562174389,-0.1312213314490638,6,7
