panel,anchor,ladder,claimset,q,reading,licensed,pick,anchor_rung,is_best,moved,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,KEEP_4b,KEEP_4a,L_H1,L_H2,L_OOS,L_DD,L_CAGR,O_S,O_DD,O_CAGR,A_H1,A_H2,A_DD
B136,B,N,CS_VSANCHOR,0.8,AGG,False,12,12,5,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,N,CS_VSANCHOR,0.8,PERCELL,False,12,12,5,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,N,CS_VSANCHOR,0.9,AGG,False,12,12,5,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,N,CS_VSANCHOR,0.9,PERCELL,False,12,12,5,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,N,CS_VSANCHOR,0.95,AGG,False,12,12,5,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,N,CS_VSANCHOR,0.95,PERCELL,False,12,12,5,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,N,CS_VSBEST,0.5,AGG,True,5,12,5,True,0.13702875437211426,0.9300949839781103,-0.21393253690002834,1.361813788863586,0.6167371885282203,0.17409597423040823,1.3083585076962205,-0.1351991111430192,0.1073702836339403,0.698610168065447,-0.213932536900028,False,False,True,False,False,False,True,False,False,True,True,False,False
B136,B,N,CS_VSBEST,0.5,PERCELL,True,5,12,5,True,0.13702875437211426,0.9300949839781103,-0.21393253690002834,1.361813788863586,0.6167371885282203,0.17409597423040823,1.3083585076962205,-0.1351991111430192,0.1073702836339403,0.698610168065447,-0.213932536900028,False,False,True,False,False,False,True,False,False,True,True,False,False
B136,B,N,CS_VSBEST,0.6,AGG,True,5,12,5,True,0.13702875437211426,0.9300949839781103,-0.21393253690002834,1.361813788863586,0.6167371885282203,0.17409597423040823,1.3083585076962205,-0.1351991111430192,0.1073702836339403,0.698610168065447,-0.213932536900028,False,False,True,False,False,False,True,False,False,True,True,False,False
B136,B,N,CS_VSBEST,0.6,PERCELL,False,12,12,5,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,N,CS_VSBEST,0.7,AGG,True,5,12,5,True,0.13702875437211426,0.9300949839781103,-0.21393253690002834,1.361813788863586,0.6167371885282203,0.17409597423040823,1.3083585076962205,-0.1351991111430192,0.1073702836339403,0.698610168065447,-0.213932536900028,False,False,True,False,False,False,True,False,False,True,True,False,False
B136,B,N,CS_VSBEST,0.7,PERCELL,False,12,12,5,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,N,CS_VSBEST,0.8,AGG,False,12,12,5,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,N,CS_VSBEST,0.8,PERCELL,False,12,12,5,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,N,CS_VSBEST,0.9,AGG,False,12,12,5,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,N,CS_VSBEST,0.9,PERCELL,False,12,12,5,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,N,CS_VSBEST,0.95,AGG,False,12,12,5,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,N,CS_VSBEST,0.95,PERCELL,False,12,12,5,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,N,CONTROL,,DO_NOTHING,False,12,12,5,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,N,CONTROL,,ALWAYS_ACT,True,5,12,5,True,0.13702875437211426,0.9300949839781103,-0.21393253690002834,1.361813788863586,0.6167371885282203,0.17409597423040823,1.3083585076962205,-0.1351991111430192,0.1073702836339403,0.698610168065447,-0.213932536900028,False,False,True,False,False,False,True,False,False,True,True,False,False
B136,B,H,CS_STEPS,0.5,AGG,True,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_STEPS,0.5,PERCELL,True,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_STEPS,0.6,AGG,True,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_STEPS,0.6,PERCELL,True,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_STEPS,0.7,AGG,True,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_STEPS,0.7,PERCELL,False,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_STEPS,0.8,AGG,False,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_STEPS,0.8,PERCELL,False,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_STEPS,0.9,AGG,False,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_STEPS,0.9,PERCELL,False,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_STEPS,0.95,AGG,False,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_STEPS,0.95,PERCELL,False,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_ENDS,0.5,AGG,True,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_ENDS,0.5,PERCELL,True,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_ENDS,0.6,AGG,True,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_ENDS,0.6,PERCELL,True,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_ENDS,0.7,AGG,True,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_ENDS,0.7,PERCELL,True,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_ENDS,0.8,AGG,True,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_ENDS,0.8,PERCELL,True,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_ENDS,0.9,AGG,True,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_ENDS,0.9,PERCELL,True,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_ENDS,0.95,AGG,False,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_ENDS,0.95,PERCELL,False,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_VSANCHOR,0.5,AGG,True,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_VSANCHOR,0.5,PERCELL,True,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_VSANCHOR,0.6,AGG,True,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_VSANCHOR,0.6,PERCELL,True,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_VSANCHOR,0.7,AGG,True,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_VSANCHOR,0.7,PERCELL,False,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_VSANCHOR,0.8,AGG,True,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_VSANCHOR,0.8,PERCELL,False,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_VSANCHOR,0.9,AGG,False,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_VSANCHOR,0.9,PERCELL,False,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_VSANCHOR,0.95,AGG,False,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_VSANCHOR,0.95,PERCELL,False,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_VSBEST,0.5,AGG,True,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_VSBEST,0.5,PERCELL,True,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_VSBEST,0.6,AGG,True,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_VSBEST,0.6,PERCELL,True,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_VSBEST,0.7,AGG,True,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_VSBEST,0.7,PERCELL,False,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_VSBEST,0.8,AGG,True,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_VSBEST,0.8,PERCELL,False,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_VSBEST,0.9,AGG,False,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_VSBEST,0.9,PERCELL,False,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_VSBEST,0.95,AGG,False,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CS_VSBEST,0.95,PERCELL,False,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CONTROL,,DO_NOTHING,False,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,H,CONTROL,,ALWAYS_ACT,True,63,63,63,False,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.14199118485148565,1.286525583161074,-0.10516958275019417,0.09355877958336878,0.733247537950272,-0.20972115836238392,False,False,True,False,False,False,True,False,False,False,True,False,False
B136,B,GROSS,CS_STEPS,0.5,AGG,True,0.75,0.55,0.75,True,0.15764279457911345,0.9541908395448223,-0.27855970997935586,1.3783908991131535,0.6440888276900967,0.19603574788566092,1.2904957669733272,-0.14201145434982554,0.12693889576127715,0.7420122539578047,-0.278559709979356,False,False,True,False,False,False,True,False,False,True,True,False,False
B136,B,GROSS,CS_STEPS,0.5,PERCELL,True,0.75,0.55,0.75,True,0.15764279457911345,0.9541908395448223,-0.27855970997935586,1.3783908991131535,0.6440888276900967,0.19603574788566092,1.2904957669733272,-0.14201145434982554,0.12693889576127715,0.7420122539578047,-0.278559709979356,False,False,True,False,False,False,True,False,False,True,True,False,False
B136,B,GROSS,CS_STEPS,0.6,AGG,True,0.75,0.55,0.75,True,0.15764279457911345,0.9541908395448223,-0.27855970997935586,1.3783908991131535,0.6440888276900967,0.19603574788566092,1.2904957669733272,-0.14201145434982554,0.12693889576127715,0.7420122539578047,-0.278559709979356,False,False,True,False,False,False,True,False,False,True,True,False,False
B136,B,GROSS,CS_STEPS,0.6,PERCELL,True,0.75,0.55,0.75,True,0.15764279457911345,0.9541908395448223,-0.27855970997935586,1.3783908991131535,0.6440888276900967,0.19603574788566092,1.2904957669733272,-0.14201145434982554,0.12693889576127715,0.7420122539578047,-0.278559709979356,False,False,True,False,False,False,True,False,False,True,True,False,False
B136,B,GROSS,CS_STEPS,0.7,AGG,True,0.75,0.55,0.75,True,0.15764279457911345,0.9541908395448223,-0.27855970997935586,1.3783908991131535,0.6440888276900967,0.19603574788566092,1.2904957669733272,-0.14201145434982554,0.12693889576127715,0.7420122539578047,-0.278559709979356,False,False,True,False,False,False,True,False,False,True,True,False,False
B136,B,GROSS,CS_STEPS,0.7,PERCELL,True,0.75,0.55,0.75,True,0.15764279457911345,0.9541908395448223,-0.27855970997935586,1.3783908991131535,0.6440888276900967,0.19603574788566092,1.2904957669733272,-0.14201145434982554,0.12693889576127715,0.7420122539578047,-0.278559709979356,False,False,True,False,False,False,True,False,False,True,True,False,False
B136,B,GROSS,CS_STEPS,0.8,AGG,True,0.75,0.55,0.75,True,0.15764279457911345,0.9541908395448223,-0.27855970997935586,1.3783908991131535,0.6440888276900967,0.19603574788566092,1.2904957669733272,-0.14201145434982554,0.12693889576127715,0.7420122539578047,-0.278559709979356,False,False,True,False,False,False,True,False,False,True,True,False,False
B136,B,GROSS,CS_STEPS,0.8,PERCELL,True,0.75,0.55,0.75,True,0.15764279457911345,0.9541908395448223,-0.27855970997935586,1.3783908991131535,0.6440888276900967,0.19603574788566092,1.2904957669733272,-0.14201145434982554,0.12693889576127715,0.7420122539578047,-0.278559709979356,False,False,True,False,False,False,True,False,False,True,True,False,False
B136,B,GROSS,CS_STEPS,0.9,AGG,True,0.75,0.55,0.75,True,0.15764279457911345,0.9541908395448223,-0.27855970997935586,1.3783908991131535,0.6440888276900967,0.19603574788566092,1.2904957669733272,-0.14201145434982554,0.12693889576127715,0.7420122539578047,-0.278559709979356,False,False,True,False,False,False,True,False,False,True,True,False,False
B136,B,GROSS,CS_STEPS,0.9,PERCELL,True,0.75,0.55,0.75,True,0.15764279457911345,0.9541908395448223,-0.27855970997935586,1.3783908991131535,0.6440888276900967,0.19603574788566092,1.2904957669733272,-0.14201145434982554,0.12693889576127715,0.7420122539578047,-0.278559709979356,False,False,True,False,False,False,True,False,False,True,True,False,False
B136,B,GROSS,CS_STEPS,0.95,AGG,True,0.75,0.55,0.75,True,0.15764279457911345,0.9541908395448223,-0.27855970997935586,1.3783908991131535,0.6440888276900967,0.19603574788566092,1.2904957669733272,-0.14201145434982554,0.12693889576127715,0.7420122539578047,-0.278559709979356,False,False,True,False,False,False,True,False,False,True,True,False,False
B136,B,GROSS,CS_STEPS,0.95,PERCELL,True,0.75,0.55,0.75,True,0.15764279457911345,0.9541908395448223,-0.27855970997935586,1.3783908991131535,0.6440888276900967,0.19603574788566092,1.2904957669733272,-0.14201145434982554,0.12693889576127715,0.7420122539578047,-0.278559709979356,False,False,True,False,False,False,True,False,False,True,True,False,False
B136,B,GROSS,CS_ENDS,0.5,AGG,True,0.75,0.55,0.75,True,0.15764279457911345,0.9541908395448223,-0.27855970997935586,1.3783908991131535,0.6440888276900967,0.19603574788566092,1.2904957669733272,-0.14201145434982554,0.12693889576127715,0.7420122539578047,-0.278559709979356,False,False,True,False,False,False,True,False,False,True,True,False,False
B136,B,GROSS,CS_ENDS,0.5,PERCELL,True,0.75,0.55,0.75,True,0.15764279457911345,0.9541908395448223,-0.27855970997935586,1.3783908991131535,0.6440888276900967,0.19603574788566092,1.2904957669733272,-0.14201145434982554,0.12693889576127715,0.7420122539578047,-0.278559709979356,False,False,True,False,False,False,True,False,False,True,True,False,False
