panel,window,gate,cad,band,c_bar,c_sd,gap0_pp,pred0_pp,resid0_pp,share,n_days
B136,COMMON,MAVOL,W,0.0,0.7016582777287614,0.18609697839611639,-3.967585597036427,-3.3279765048070287,-0.6396090922293984,0.8387913564594165,3934
B136,IS,MAVOL,W,0.0,0.7035074064515046,0.2106706166978526,-4.196903461408419,-3.5085207073068725,-0.6883827541015464,0.8359784158889051,2007
B136,OOS,MAVOL,W,0.0,0.6878087961510241,0.19301742533517208,-3.968552969170469,-3.612229091994168,-0.3563238771763011,0.9102131482320162,2432
B136,FULL,MAVOL,W,0.02,0.6951643566137943,0.20145545697044834,-3.965513441517854,-3.5899928431065264,-0.37552059841132746,0.9053034105294593,4439
B136,COMMON,MAVOL,W,0.02,0.7022927586697585,0.1858522384866328,-3.9836042179778097,-3.392674286033337,-0.5909299319444727,0.8516594772950498,3934
B136,IS,MAVOL,W,0.02,0.7033739021326071,0.21240199810784305,-3.957679791650004,-3.517656584067441,-0.44002320758256275,0.8888178855421975,2007
B136,OOS,MAVOL,W,0.02,0.6883894561794779,0.1917319480770203,-3.9719669969084492,-3.6486900227178154,-0.32327697419063384,0.9186103574268734,2432
B136,FULL,MAVOL,W,0.03,0.6953508811504572,0.2016823550815495,-3.9955346408702352,-3.5788762096824023,-0.41665843118783297,0.8957189791509144,4439
B136,COMMON,MAVOL,W,0.03,0.7030506886498009,0.18607441908887495,-4.079259668134139,-3.3970839175678114,-0.6821757505663273,0.8327697165504652,3934
B136,IS,MAVOL,W,0.03,0.7042264525415973,0.21280166097754724,-3.740396848568439,-3.4448619707591943,-0.2955348778092448,0.9209883630603649,2007
B136,OOS,MAVOL,W,0.03,0.6880263450558773,0.19175701457655295,-4.205952904444965,-3.6907849494248968,-0.5151679550200683,0.877514568820867,2432
B136,FULL,MAVOL,W,0.05,0.6878198585398686,0.2034210339420892,-3.929091809268792,-3.622594160696946,-0.30649764857184625,0.9219927496097665,4439
B136,COMMON,MAVOL,W,0.05,0.6958964443484615,0.1879121910450652,-4.158023066814076,-3.4886995992614134,-0.6693234675526627,0.8390284380828349,3934
B136,IS,MAVOL,W,0.05,0.6999445890816991,0.21810247394143853,-3.476660980868984,-3.3969902547594355,-0.07967072610954862,0.9770841256746192,2007
B136,OOS,MAVOL,W,0.05,0.6778139645442053,0.1899182909468367,-4.302661258000029,-3.8140093897890415,-0.4886518682109875,0.8864303186074836,2432
B136,FULL,MAVOL,W,0.08,0.6922354473484713,0.20429994566912243,-3.8598374305493843,-3.7194927933857036,-0.14034463716368073,0.9636397543448598,4439
B136,COMMON,MAVOL,W,0.08,0.7011985860981359,0.18928613590386947,-3.835864046405457,-3.4817686738441322,-0.35409537256132495,0.9076882370497089,3934
B136,IS,MAVOL,W,0.08,0.7106152426558783,0.21660598837893877,-3.709074313577765,-3.5646725983874195,-0.1444017151903454,0.9610679908294811,2007
B136,OOS,MAVOL,W,0.08,0.6770675817308868,0.19228217418708848,-3.9836420160671127,-3.8412404480455464,-0.14240156802156623,0.9642534225095473,2432
B136,FULL,MAVOL,W,0.12,0.696511666212461,0.19840855099041524,-4.564115253397749,-3.9488951309670117,-0.6152201224307374,0.8652049546792804,4439
B136,COMMON,MAVOL,W,0.12,0.7063873625440312,0.1806787125502247,-4.167455402409015,-3.5833983529032665,-0.5840570495057484,0.8598528374969215,3934
B136,IS,MAVOL,W,0.12,0.7170839227469478,0.2055261836339637,-4.637565585618653,-3.856536618188522,-0.7810289674301307,0.8315864319305489,2007
B136,OOS,MAVOL,W,0.12,0.6795344791792722,0.19071437783728673,-4.503951485866331,-4.007756922954164,-0.4961945629121667,0.8898312816047742,2432
B136,FULL,MAVOL,M,0.0,0.6924843269882791,0.20191082575950992,-3.9500179365749455,-3.7514856898000604,-0.19853224677488512,0.9497388999334438,4439
B136,COMMON,MAVOL,M,0.0,0.7019435679420488,0.18273044105753222,-4.095433240648583,-3.5971648196921446,-0.4982684209564381,0.8783356017109611,3934
B136,IS,MAVOL,M,0.0,0.7014569793974202,0.21461305081862653,-3.3275044072430093,-3.475658669293291,0.14815426205028182,1.044524136986203,2007
B136,OOS,MAVOL,M,0.0,0.6850796751029392,0.19051932973642147,-4.465682621222888,-3.9876071573183625,-0.47807546390452593,0.8929445944876375,2432
B136,FULL,MAVOL,M,0.02,0.6938857004694282,0.20336500501771024,-3.935708602782362,-3.734763198744395,-0.20094540403796657,0.9489430178098278,4439
B136,COMMON,MAVOL,M,0.02,0.7034575640225558,0.18471511417365238,-4.016535860755632,-3.558790257284028,-0.4577456034716043,0.886034727600941,3934
B136,IS,MAVOL,M,0.02,0.7020313575247024,0.2181369064629815,-3.4229504666830834,-3.502355024743675,0.07940455806059177,1.0231976941628187,2007
B136,OOS,MAVOL,M,0.02,0.6871635237794876,0.19009601921121486,-4.360161141023267,-3.932723832147955,-0.4274373088753114,0.901967543159426,2432
B136,FULL,MAVOL,M,0.03,0.6940782780591208,0.20338118783829845,-3.7955626028014056,-3.6638966998399525,-0.13166590296145309,0.9653105700682492,4439
B136,COMMON,MAVOL,M,0.03,0.7038941843525377,0.18531383837991428,-3.9027629366618743,-3.485819115657507,-0.41694382100436744,0.893167013274706,3934
B136,IS,MAVOL,M,0.03,0.7030333283545371,0.21766235718624388,-3.178426772570453,-3.385202465370818,0.206775692800365,1.0650559876303651,2007
B136,OOS,MAVOL,M,0.03,0.6866881522602307,0.19052115037439926,-4.307028705489557,-3.902783247251551,-0.4042454582380062,0.9061428455949755,2432
B136,FULL,MAVOL,M,0.05,0.686563042510406,0.2041422208621449,-3.9324247528950362,-3.8395891647033276,-0.09283558819170867,0.9763922785494208,4439
B136,COMMON,MAVOL,M,0.05,0.6963763990933808,0.18670711071395518,-4.129912557818027,-3.6813465800927814,-0.448565977725246,0.891386083495618,3934
B136,IS,MAVOL,M,0.05,0.697655253871792,0.22254942932363894,-3.1794194359865857,-3.497207555644799,0.3177881196582133,1.0999516188588696,2007
B136,OOS,MAVOL,M,0.05,0.6774092315719595,0.18714885709591408,-4.556812274022604,-4.1350796952249524,-0.42173257879765114,0.907450087158109,2432
B136,FULL,MAVOL,M,0.08,0.6914349725938602,0.20628474421969145,-3.942139938542688,-3.8610957500274434,-0.08104418851524464,0.979441574936783,4439
B136,COMMON,MAVOL,M,0.08,0.7023975970489027,0.18923732243432592,-4.078339725850322,-3.67311198608955,-0.40522773976077175,0.9006390426005321,3934
B136,IS,MAVOL,M,0.08,0.7075098632941224,0.22196765304803587,-3.1302715505205914,-3.4804613776763693,0.35018982715577796,1.1118720281943393,2007
B136,OOS,MAVOL,M,0.08,0.6781692219213987,0.19141431384570934,-4.614348193940487,-4.191378248774114,-0.42296994516637376,0.9083359279818083,2432
B136,FULL,MAVOL,M,0.12,0.6953450581594626,0.20037102216893815,-4.501076547343086,-4.059263373484168,-0.44181317385891816,0.9018427771196841,4439
B136,COMMON,MAVOL,M,0.12,0.706894128773652,0.1800341044680839,-4.337901288471979,-3.763741523637454,-0.5741597648345254,0.8676411179847818,3934
B136,IS,MAVOL,M,0.12,0.7130853233519483,0.21180181057912226,-3.969242966375286,-3.776491371730817,-0.19275159464446912,0.9514387009620401,2007
B136,OOS,MAVOL,M,0.12,0.6807049626654994,0.18921690369630156,-4.9393602442666,-4.2973290660866414,-0.6420311781799581,0.8700173410260568,2432
B136,FULL,MAVOL,Q,0.0,0.6861333525926391,0.22826383876396036,-4.033028631919744,-3.667540029856231,-0.36548860206351286,0.9093761449718402,4439
B136,COMMON,MAVOL,Q,0.0,0.6974349348136466,0.2075291812633355,-3.924273309030557,-3.393234165317205,-0.5310391437133521,0.8646783488572719,3934
B136,IS,MAVOL,Q,0.0,0.6935272869960182,0.23592341120917343,-4.006206753627239,-3.7375947362361606,-0.26861201739107887,0.9329510347542906,2007
B136,OOS,MAVOL,Q,0.0,0.6800315325484032,0.22160672751614666,-4.054946308696272,-3.6051936040634613,-0.4497527046328109,0.8890854106580234,2432
B136,FULL,MAVOL,Q,0.02,0.6880352065477495,0.22722551761405035,-4.192080129566356,-3.662778973241343,-0.5293011563250127,0.873737824668021,4439
B136,COMMON,MAVOL,Q,0.02,0.6999536304553582,0.2073260350470062,-4.028562285805015,-3.3767400943225834,-0.6518221914824318,0.8381997980323692,3934
B136,IS,MAVOL,Q,0.02,0.696375163715393,0.23403082875074435,-4.257345988781602,-3.7191771157767173,-0.538168873004885,0.8735905246078198,2007
B136,OOS,MAVOL,Q,0.02,0.6811526843292213,0.22126374422873663,-4.1385363490757054,-3.6110450760211688,-0.5274912730545367,0.8725415875174455,2432
B136,FULL,MAVOL,Q,0.03,0.6877539464031838,0.22522818963647442,-4.200883397487809,-3.663343742632197,-0.5375396548556122,0.872041281798712,4439
B136,COMMON,MAVOL,Q,0.03,0.699193027963059,0.2058973329865689,-3.9645060888392036,-3.3486383908313933,-0.6158676980078104,0.8446546217341957,3934
B136,IS,MAVOL,Q,0.03,0.697421415284717,0.2304920831752943,-4.347652603762442,-3.6843270700841035,-0.6633255336783384,0.8474290394995454,2007
B136,OOS,MAVOL,Q,0.03,0.679775899509583,0.22051822694322715,-4.080345933230212,-3.640606223330467,-0.43973970989974465,0.8922297969104732,2432
B136,FULL,MAVOL,Q,0.05,0.6802407685961434,0.22251526684796386,-4.153737555442305,-3.812848412638603,-0.34088914280370197,0.9179319496589132,4439
B136,COMMON,MAVOL,Q,0.05,0.6921149394053532,0.20337336916585808,-4.136802679146356,-3.5726101639189434,-0.564192515227413,0.8636162855744823,3934
B136,IS,MAVOL,Q,0.05,0.6955113761444082,0.2322461309768309,-3.9965557915613292,-3.6762694197167267,-0.3202863718446025,0.9198594018077059,2007
B136,OOS,MAVOL,Q,0.05,0.6676387499491996,0.21337861706487904,-4.283047442922028,-3.922707504958378,-0.3603399379636496,0.9158683290891089,2432
B136,FULL,MAVOL,Q,0.08,0.6875844982200559,0.22063180784979583,-4.187154725645659,-3.7936752802359086,-0.3934794454097501,0.9060270108960267,4439
B136,COMMON,MAVOL,Q,0.08,0.7007935211432266,0.20106538569301666,-4.0290066752661335,-3.491386760574855,-0.5376199146912786,0.8665626646906048,3934
B136,IS,MAVOL,Q,0.08,0.7041363426158771,0.23228934952676583,-4.101245917853569,-3.5925030046855877,-0.508742913167981,0.8759540580209252,2007
B136,OOS,MAVOL,Q,0.08,0.6739251430792609,0.20959175517334624,-4.258051136225616,-3.9602533597143497,-0.29779777651126604,0.930062423633729,2432
B136,FULL,MAVOL,Q,0.12,0.6928208467376967,0.21362553264745587,-4.514498596076244,-3.995577061322342,-0.5189215347539022,0.8850544476401165,4439
B136,COMMON,MAVOL,Q,0.12,0.7070528881902424,0.19070884713368866,-4.271788878516447,-3.6526459640598308,-0.6191429144566163,0.8550623797045797,3934
B136,IS,MAVOL,Q,0.12,0.7099386431536117,0.2199818297008589,-4.398137404413105,-3.7751842408108027,-0.6229531636023022,0.8583597768052382,2007
B136,OOS,MAVOL,Q,0.12,0.6786944415540038,0.20721678461138293,-4.610477900659937,-4.177708411256753,-0.43276948940318416,0.9061334857843613,2432
