kind,panel,mech,pair,seed,full_JACCARD_median,full_JACCARD_mean,full_JACCARD_p10,full_JACCARD_p90,full_OVERLAP_COEF_median,full_OVERLAP_COEF_mean,full_OVERLAP_COEF_p10,full_OVERLAP_COEF_p90,full_WEIGHT_L1_median,full_WEIGHT_L1_mean,full_WEIGHT_L1_p10,full_WEIGHT_L1_p90,H1_JACCARD_median,H1_JACCARD_mean,H1_JACCARD_p10,H1_JACCARD_p90,H1_OVERLAP_COEF_median,H1_OVERLAP_COEF_mean,H1_OVERLAP_COEF_p10,H1_OVERLAP_COEF_p90,H1_WEIGHT_L1_median,H1_WEIGHT_L1_mean,H1_WEIGHT_L1_p10,H1_WEIGHT_L1_p90,H2_JACCARD_median,H2_JACCARD_mean,H2_JACCARD_p10,H2_JACCARD_p90,H2_OVERLAP_COEF_median,H2_OVERLAP_COEF_mean,H2_OVERLAP_COEF_p10,H2_OVERLAP_COEF_p90,H2_WEIGHT_L1_median,H2_WEIGHT_L1_mean,H2_WEIGHT_L1_p10,H2_WEIGHT_L1_p90,OOS_JACCARD_median,OOS_JACCARD_mean,OOS_JACCARD_p10,OOS_JACCARD_p90,OOS_OVERLAP_COEF_median,OOS_OVERLAP_COEF_mean,OOS_OVERLAP_COEF_p10,OOS_OVERLAP_COEF_p90,OOS_WEIGHT_L1_median,OOS_WEIGHT_L1_mean,OOS_WEIGHT_L1_p10,OOS_WEIGHT_L1_p90,ret_rho,ret_rho_OOS
NULL,B136,NULL,W/H0 vs M/H0,2,0.08108108108108109,0.17899132120549746,0.02564102564102564,1.0,0.15,0.24027683997299126,0.05,1.0,0.15000000000000002,0.24027683997299115,0.04999999999999993,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.17639338422692602,0.02564102564102564,1.0,0.15,0.236247947454844,0.05,1.0,0.1499999999999999,0.23624794745484395,0.04999999999999993,1.0,0.9224385098500284,
NULL,B136,NULL,W/H126 vs W/H0,2,0.08108108108108109,0.11780306054946862,0.02564102564102564,0.14285714285714285,0.15,0.18259059194238128,0.05,0.25,0.1499999999999999,0.18259059194238123,0.050000000000000044,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.11595611987565502,0.02564102564102564,0.14285714285714285,0.15,0.17935139573070608,0.05,0.25,0.1499999999999999,0.17935139573070605,0.050000000000000044,0.25,0.9218617580982355,
NULL,B136,NULL,M/H0 vs M/H5,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
NULL,B136,NULL,W/H126 vs M/H0,3,0.08108108108108109,0.09427568497981553,0.02564102564102564,0.14285714285714285,0.15,0.1635381498987171,0.05,0.25,0.1499999999999999,0.16353814989871704,0.050000000000000044,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.09751391281916377,0.02564102564102564,0.14285714285714285,0.15,0.16408045977011493,0.05,0.25,0.1499999999999999,0.16408045977011493,0.050000000000000044,0.25,0.9121794772632881,
NULL,B136,NULL,W/H0 vs M/H0,3,0.08108108108108109,0.1791539622527805,0.02564102564102564,1.0,0.15,0.2408732838172406,0.05,1.0,0.1499999999999999,0.24087328381724052,0.050000000000000044,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.17644496461277256,0.02564102564102564,1.0,0.15,0.23667898193760262,0.05,1.0,0.1499999999999999,0.23667898193760262,0.050000000000000044,1.0,0.9197764511988042,
NULL,B136,NULL,W/H126 vs W/H0,3,0.08108108108108109,0.11818310394241695,0.02564102564102564,0.14285714285714285,0.15,0.18286067972090927,0.05,0.25,0.1499999999999999,0.18286067972090925,0.04999999999999993,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.11660579036085088,0.02564102564102564,0.14285714285714285,0.15,0.18006978653530376,0.05,0.25,0.1499999999999999,0.18006978653530373,0.04999999999999993,0.25,0.9187050477515218,
NULL,B136,NULL,M/H0 vs M/H5,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,
NULL,B136,NULL,W/H126 vs M/H0,4,0.08108108108108109,0.09130707577807373,0.02564102564102564,0.14285714285714285,0.15,0.15868782354265135,0.05,0.25,0.1499999999999999,0.1586878235426513,0.050000000000000044,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.09458429633359859,0.02564102564102564,0.14285714285714285,0.15,0.15909277504105088,0.05,0.25,0.1499999999999999,0.15909277504105085,0.04999999999999993,0.25,0.9135382406495529,
NULL,B136,NULL,W/H0 vs M/H0,4,0.08108108108108109,0.17906425026697706,0.02564102564102564,1.0,0.15,0.24071573261309925,0.05,1.0,0.1499999999999999,0.2407157326130992,0.050000000000000044,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.17912911361415992,0.02564102564102564,1.0,0.15,0.2413793103448276,0.05,1.0,0.15000000000000002,0.2413793103448276,0.050000000000000044,1.0,0.9192147777010702,
NULL,B136,NULL,W/H126 vs W/H0,4,0.08108108108108109,0.12052824576375155,0.02564102564102564,0.14285714285714285,0.15,0.18703578663065495,0.05,0.25,0.1499999999999999,0.1870357866306549,0.050000000000000044,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.11975022668052147,0.02564102564102564,0.14285714285714285,0.15,0.1857553366174056,0.05,0.25,0.1499999999999999,0.18575533661740554,0.050000000000000044,0.25,0.9208605221829353,
NULL,B136,NULL,M/H0 vs M/H5,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
NULL,B136,NULL,W/H126 vs M/H0,5,0.08108108108108109,0.08749984818368033,0.02564102564102564,0.14285714285714285,0.15,0.1520031510240828,0.05,0.25,0.1499999999999999,0.1520031510240828,0.04999999999999993,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.09163629749577375,0.02564102564102564,0.14285714285714285,0.15,0.15389983579638752,0.05,0.25,0.1499999999999999,0.15389983579638747,0.04999999999999993,0.25,0.9113848038791731,
NULL,B136,NULL,W/H0 vs M/H0,5,0.08108108108108109,0.17902454078172103,0.02564102564102564,1.0,0.15,0.24065946432590593,0.05,1.0,0.1499999999999999,0.24065946432590588,0.050000000000000044,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.17750378863004496,0.02564102564102564,1.0,0.15,0.2385262725779967,0.05,1.0,0.1499999999999999,0.2385262725779967,0.050000000000000044,1.0,0.9218270790678069,
NULL,B136,NULL,W/H126 vs W/H0,5,0.08108108108108109,0.11861117348477368,0.02564102564102564,0.14285714285714285,0.15,0.183851001575512,0.05,0.25,0.1499999999999999,0.18385100157551199,0.050000000000000044,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.11746469856152023,0.02564102564102564,0.14285714285714285,0.15,0.18177339901477835,0.05,0.25,0.1499999999999999,0.1817733990147783,0.04999999999999993,0.25,0.9140156135737887,
NULL,B136,NULL,M/H0 vs M/H5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,
NULL,B136,NULL,W/H126 vs M/H0,6,0.08108108108108109,0.09494707202932966,0.02564102564102564,0.14285714285714285,0.15,0.1647085302723385,0.05,0.25,0.1499999999999999,0.16470853027233848,0.050000000000000044,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.09975665265131324,0.02564102564102564,0.14285714285714285,0.15,0.16804187192118228,0.05,0.25,0.1499999999999999,0.16804187192118222,0.050000000000000044,0.25,0.9106960316522676,
NULL,B136,NULL,W/H0 vs M/H0,6,0.08108108108108109,0.17896597465355918,0.02564102564102564,1.0,0.15,0.24046815214944858,0.05,1.0,0.1499999999999999,0.24046815214944853,0.050000000000000044,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.17691319056198038,0.02564102564102564,1.0,0.15,0.23743842364532014,0.05,1.0,0.1499999999999999,0.23743842364532014,0.050000000000000044,1.0,0.9245993863601207,
NULL,B136,NULL,W/H126 vs W/H0,6,0.08108108108108109,0.11869148978267015,0.02564102564102564,0.14285714285714285,0.15,0.18418861129867206,0.05,0.25,0.1499999999999999,0.18418861129867206,0.050000000000000044,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.11941835939075487,0.02564102564102564,0.14285714285714285,0.15,0.1852422003284072,0.05,0.25,0.1499999999999999,0.18524220032840719,0.050000000000000044,0.25,0.9148125782584323,
NULL,B136,NULL,M/H0 vs M/H5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
NULL,B136,NULL,W/H126 vs M/H0,7,0.08108108108108109,0.09395435383022215,0.02564102564102564,0.14285714285714285,0.15,0.16351564258383974,0.05,0.25,0.1499999999999999,0.1635156425838397,0.050000000000000044,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.10117594069232802,0.05263157894736842,0.14285714285714285,0.15,0.17085385878489326,0.1,0.25,0.1499999999999999,0.17085385878489323,0.09999999999999987,0.25,0.9029736186871481,
NULL,B136,NULL,W/H0 vs M/H0,7,0.08108108108108109,0.17825332621216136,0.02564102564102564,1.0,0.15,0.23932027909070452,0.05,1.0,0.1499999999999999,0.2393202790907044,0.050000000000000044,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.17528046457018226,0.02564102564102564,1.0,0.15,0.23501642036124795,0.05,1.0,0.1499999999999999,0.23501642036124795,0.050000000000000044,1.0,0.9119633602008861,
NULL,B136,NULL,W/H126 vs W/H0,7,0.08108108108108109,0.12019123450348275,0.02564102564102564,0.14285714285714285,0.15,0.18666441593517893,0.05,0.25,0.1499999999999999,0.18666441593517888,0.050000000000000044,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.12228344908327066,0.02564102564102564,0.14285714285714285,0.15,0.18979885057471266,0.05,0.25,0.1499999999999999,0.1897988505747126,0.04999999999999993,0.25,0.9175035559548912,
NULL,B136,NULL,M/H0 vs M/H5,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
NULL,B136,NULL,W/H126 vs M/H0,8,0.08108108108108109,0.09663549879034772,0.02564102564102564,0.14285714285714285,0.15,0.16736439342786405,0.05,0.25,0.1499999999999999,0.16736439342786402,0.050000000000000044,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.09845075186928806,0.02564102564102564,0.14285714285714285,0.15,0.16592775041050906,0.05,0.25,0.1499999999999999,0.165927750410509,0.050000000000000044,0.25,0.9167125537517253,
NULL,B136,NULL,W/H0 vs M/H0,8,0.08108108108108109,0.17846056957106585,0.02564102564102564,1.0,0.15,0.23986045464776048,0.05,1.0,0.1499999999999999,0.23986045464776048,0.050000000000000044,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.1760969435346809,0.02564102564102564,1.0,0.15,0.23643267651888344,0.05,1.0,0.1499999999999999,0.23643267651888333,0.050000000000000044,1.0,0.9180222116602561,
NULL,B136,NULL,W/H126 vs W/H0,8,0.08108108108108109,0.12031336406967465,0.02564102564102564,0.17647058823529413,0.15,0.1865968939905469,0.05,0.3,0.1499999999999999,0.18659689399054688,0.04999999999999993,0.29999999999999993,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.11862482894906755,0.02564102564102564,0.14285714285714285,0.15,0.18372331691297208,0.05,0.25,0.1499999999999999,0.18372331691297206,0.04999999999999993,0.25,0.9169508175521829,
NULL,B136,NULL,M/H0 vs M/H5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
NULL,B136,NULL,W/H126 vs M/H0,9,0.08108108108108109,0.0942860050147349,0.02564102564102564,0.14285714285714285,0.15,0.16333558406482107,0.05,0.25,0.1499999999999999,0.16333558406482104,0.050000000000000044,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.09771422332113139,0.02564102564102564,0.14285714285714285,0.15,0.16395730706075531,0.05,0.25,0.1499999999999999,0.16395730706075531,0.050000000000000044,0.25,0.9210301279364317,
NULL,B136,NULL,W/H0 vs M/H0,9,0.08108108108108109,0.17805490963950124,0.02564102564102564,1.0,0.15,0.23865631330182308,0.05,1.0,0.1499999999999999,0.23865631330182308,0.050000000000000044,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.1755340018467411,0.02564102564102564,1.0,0.15,0.23505747126436777,0.05,1.0,0.1499999999999999,0.23505747126436777,0.050000000000000044,1.0,0.9231577705048902,
NULL,B136,NULL,W/H126 vs W/H0,9,0.08108108108108109,0.11926895587908384,0.02564102564102564,0.14285714285714285,0.15,0.18495386000450145,0.05,0.25,0.1499999999999999,0.18495386000450142,0.050000000000000044,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.11843357197884613,0.02564102564102564,0.14285714285714285,0.15,0.18333333333333335,0.05,0.25,0.1499999999999999,0.1833333333333333,0.050000000000000044,0.2500000000000001,0.9164373184723301,
NULL,B136,NULL,M/H0 vs M/H5,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
NULL,B136,NULL,W/H126 vs M/H0,10,0.08108108108108109,0.09143956684422816,0.02564102564102564,0.14285714285714285,0.15,0.15855277965338735,0.05,0.25,0.1499999999999999,0.15855277965338732,0.04999999999999993,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.09354708426487775,0.02564102564102564,0.14285714285714285,0.15,0.15710180623973727,0.05,0.25,0.1499999999999999,0.1571018062397372,0.04999999999999993,0.25,0.9005570942990911,
NULL,B136,NULL,W/H0 vs M/H0,10,0.08108108108108109,0.1768804407109418,0.02564102564102564,1.0,0.15,0.23687823542651357,0.05,1.0,0.1499999999999999,0.23687823542651357,0.050000000000000044,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.17212280664235854,0.02564102564102564,1.0,0.15,0.22924876847290643,0.05,1.0,0.1499999999999999,0.22924876847290637,0.050000000000000044,1.0,0.9207807255903042,
NULL,B136,NULL,W/H126 vs W/H0,10,0.08108108108108109,0.11916626974909075,0.02564102564102564,0.17647058823529413,0.15,0.18457123565158676,0.05,0.3,0.1499999999999999,0.18457123565158673,0.04999999999999993,0.2999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.1167479173615839,0.02564102564102564,0.14285714285714285,0.15,0.18048029556650244,0.05,0.25,0.1499999999999999,0.1804802955665024,0.04999999999999993,0.25,0.9094974142929548,
NULL,B136,NULL,M/H0 vs M/H5,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
NULL,B136,NULL,W/H126 vs M/H0,11,0.08108108108108109,0.08913008097518604,0.02564102564102564,0.14285714285714285,0.15,0.15516542876434844,0.05,0.25,0.1499999999999999,0.15516542876434838,0.050000000000000044,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.09497878737153395,0.02564102564102564,0.14285714285714285,0.15,0.16016009852216748,0.05,0.25,0.1499999999999999,0.16016009852216742,0.050000000000000044,0.25,0.9044542443238331,
NULL,B136,NULL,W/H0 vs M/H0,11,0.08108108108108109,0.17998414984960767,0.02564102564102564,1.0,0.15,0.2421562007652487,0.05,1.0,0.1499999999999999,0.24215620076524863,0.050000000000000044,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.17754669972181297,0.02564102564102564,1.0,0.15,0.23854679802955667,0.05,1.0,0.1499999999999999,0.2385467980295566,0.050000000000000044,1.0,0.9181220678570449,
NULL,B136,NULL,W/H126 vs W/H0,11,0.08108108108108109,0.11864303003318909,0.02564102564102564,0.14285714285714285,0.15,0.18374971865856404,0.05,0.25,0.1499999999999999,0.18374971865856402,0.050000000000000044,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.11760569281002078,0.02564102564102564,0.14285714285714285,0.15,0.1819376026272578,0.05,0.25,0.1499999999999999,0.18193760262725778,0.04999999999999993,0.25,0.912693828152473,
NULL,B136,NULL,M/H0 vs M/H5,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
NULL,B136,NULL,W/H126 vs M/H0,12,0.08108108108108109,0.09049977105094245,0.02564102564102564,0.14285714285714285,0.15,0.1565946432590592,0.05,0.25,0.1499999999999999,0.15659464325905914,0.04999999999999993,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.0939026654665905,0.02564102564102564,0.14285714285714285,0.15,0.15740968801313626,0.05,0.25,0.1499999999999999,0.15740968801313626,0.04999999999999993,0.25,0.9076481134307695,
NULL,B136,NULL,W/H0 vs M/H0,12,0.08108108108108109,0.179776906650118,0.02564102564102564,1.0,0.15,0.24184109835696602,0.05,1.0,0.1499999999999999,0.24184109835696596,0.050000000000000044,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.17926181884283277,0.02564102564102564,1.0,0.15,0.24150246305418718,0.05,1.0,0.1499999999999999,0.24150246305418718,0.050000000000000044,1.0,0.925343332537447,
NULL,B136,NULL,W/H126 vs W/H0,12,0.08108108108108109,0.11935540687085017,0.02564102564102564,0.14285714285714285,0.15,0.18508890389376548,0.05,0.25,0.1499999999999999,0.18508890389376545,0.050000000000000044,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.11536537584670085,0.02564102564102564,0.14285714285714285,0.15,0.178427750410509,0.05,0.25,0.1499999999999999,0.17842775041050898,0.050000000000000044,0.25,0.9113416702455613,
NULL,B136,NULL,M/H0 vs M/H5,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
NULL,B136,NULL,W/H126 vs M/H0,13,0.08108108108108109,0.09107072254828248,0.02564102564102564,0.14285714285714285,0.15,0.1580126040963313,0.05,0.25,0.1499999999999999,0.15801260409633125,0.04999999999999993,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.09659057337075912,0.02564102564102564,0.14285714285714285,0.15,0.16235632183908047,0.05,0.25,0.1499999999999999,0.16235632183908041,0.04999999999999993,0.25,0.919537623358362,
NULL,B136,NULL,W/H0 vs M/H0,13,0.08108108108108109,0.1792158747133317,0.02564102564102564,1.0,0.15,0.24069322529822193,0.05,1.0,0.1499999999999999,0.2406932252982219,0.050000000000000044,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.17533235569483643,0.02564102564102564,1.0,0.15,0.23470853858784893,0.05,1.0,0.1499999999999999,0.23470853858784888,0.050000000000000044,1.0,0.9239989819816312,
NULL,B136,NULL,W/H126 vs W/H0,13,0.08108108108108109,0.11955281206770138,0.02564102564102564,0.14285714285714285,0.15,0.18557281116362817,0.05,0.25,0.1499999999999999,0.18557281116362812,0.050000000000000044,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.118129224303636,0.02564102564102564,0.14285714285714285,0.15,0.183128078817734,0.05,0.25,0.1499999999999999,0.18312807881773394,0.04999999999999993,0.25,0.9195479510505128,
NULL,B136,NULL,M/H0 vs M/H5,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
NULL,B136,NULL,W/H126 vs M/H0,14,0.08108108108108109,0.0925168792659994,0.02564102564102564,0.14285714285714285,0.15,0.15990321854602746,0.05,0.25,0.1499999999999999,0.15990321854602743,0.04999999999999993,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.09496576237814475,0.02564102564102564,0.14285714285714285,0.15,0.15964696223316913,0.05,0.25,0.1499999999999999,0.15964696223316907,0.04999999999999993,0.25,0.9165372857518601,
NULL,B136,NULL,W/H0 vs M/H0,14,0.08108108108108109,0.17781650043812877,0.02564102564102564,1.0,0.15,0.23839747918073376,0.05,1.0,0.1499999999999999,0.2383974791807337,0.050000000000000044,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.17523945383814377,0.02564102564102564,1.0,0.15,0.23458538587848934,0.05,1.0,0.1499999999999999,0.2345853858784893,0.04999999999999993,1.0,0.92210595893179,
NULL,B136,NULL,W/H126 vs W/H0,14,0.08108108108108109,0.11945117024531678,0.02564102564102564,0.14285714285714285,0.15,0.1850776502363268,0.05,0.25,0.1499999999999999,0.18507765023632675,0.04999999999999993,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.11726272665035647,0.02564102564102564,0.14285714285714285,0.15,0.18144499178981938,0.05,0.25,0.1499999999999999,0.18144499178981935,0.04999999999999993,0.25,0.9202463153145785,
NULL,B136,NULL,M/H0 vs M/H5,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,
NULL,B136,NULL,W/H126 vs M/H0,15,0.08108108108108109,0.09082293489114251,0.02564102564102564,0.14285714285714285,0.15,0.1577312626603646,0.05,0.25,0.1499999999999999,0.15773126266036455,0.04999999999999993,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.09442449587945173,0.02564102564102564,0.14285714285714285,0.15,0.15866174055829227,0.05,0.25,0.1499999999999999,0.15866174055829224,0.04999999999999993,0.25,0.9223342587272868,
NULL,B136,NULL,W/H0 vs M/H0,15,0.08108108108108109,0.17804117527183486,0.02564102564102564,1.0,0.15,0.2388588791357191,0.05,1.0,0.1499999999999999,0.23885887913571907,0.050000000000000044,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.17582082071970587,0.02564102564102564,1.0,0.15,0.23561165845648607,0.05,1.0,0.1499999999999999,0.23561165845648602,0.050000000000000044,1.0,0.924111668924563,
NULL,B136,NULL,W/H126 vs W/H0,15,0.08108108108108109,0.11835639897174755,0.02564102564102564,0.14285714285714285,0.15,0.183378347963088,0.05,0.25,0.1499999999999999,0.18337834796308794,0.04999999999999993,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.11460778139772787,0.02564102564102564,0.14285714285714285,0.15,0.17690886699507388,0.05,0.25,0.1499999999999999,0.17690886699507385,0.04999999999999993,0.25,0.9167334013188648,
NULL,B136,NULL,M/H0 vs M/H5,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
NULL,B136,NULL,W/H126 vs M/H0,16,0.08108108108108109,0.09114472672481967,0.02564102564102564,0.14285714285714285,0.15,0.15848525770875535,0.05,0.25,0.1499999999999999,0.1584852577087553,0.050000000000000044,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.09810350322253814,0.05263157894736842,0.14285714285714285,0.15,0.1655377668308703,0.1,0.25,0.1499999999999999,0.16553776683087024,0.09999999999999987,0.25,0.9072076374610742,
NULL,B136,NULL,W/H0 vs M/H0,16,0.08108108108108109,0.1821401952161236,0.02564102564102564,1.0,0.15,0.24558856628404233,0.05,1.0,0.15000000000000002,0.24558856628404224,0.050000000000000044,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.18100007308718863,0.02564102564102564,1.0,0.15,0.2440886699507389,0.05,1.0,0.1499999999999999,0.24408866995073888,0.050000000000000044,1.0,0.9160993279585398,
NULL,B136,NULL,W/H126 vs W/H0,16,0.08108108108108109,0.11775868832399261,0.02564102564102564,0.14285714285714285,0.15,0.18232050416385323,0.05,0.25,0.1499999999999999,0.1823205041638532,0.04999999999999993,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.11663680223247368,0.02564102564102564,0.14285714285714285,0.15,0.18041871921182265,0.05,0.25,0.1499999999999999,0.18041871921182262,0.04999999999999993,0.25,0.912677390701294,
NULL,B136,NULL,M/H0 vs M/H5,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,
NULL,B136,NULL,W/H126 vs M/H0,17,0.08108108108108109,0.08980495081844893,0.02564102564102564,0.14285714285714285,0.15,0.1559531847850551,0.05,0.25,0.1499999999999999,0.1559531847850551,0.04999999999999993,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.09248904869167493,0.02564102564102564,0.14285714285714285,0.15,0.155623973727422,0.05,0.25,0.1499999999999999,0.15562397372742195,0.04999999999999993,0.25,0.914924579949736,
NULL,B136,NULL,W/H0 vs M/H0,17,0.08108108108108109,0.18025609625712477,0.02564102564102564,1.0,0.15,0.2423812739140221,0.05,1.0,0.1499999999999999,0.24238127391402203,0.04999999999999993,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.17669899896638142,0.02564102564102564,1.0,0.15,0.23696633825944172,0.05,1.0,0.1499999999999999,0.23696633825944166,0.04999999999999993,1.0,0.9166613303634827,
NULL,B136,NULL,W/H126 vs W/H0,17,0.08108108108108109,0.11828661708773676,0.02564102564102564,0.14285714285714285,0.15,0.18319828944406932,0.05,0.25,0.1499999999999999,0.18319828944406927,0.04999999999999993,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.11713092707922582,0.02564102564102564,0.14285714285714285,0.15,0.18119868637110015,0.05,0.25,0.1499999999999999,0.18119868637110012,0.04999999999999993,0.25,0.9200420056286926,
