it,scheme,family,resid,cells,claims,survive,defined
314,FAM2,RET,logx,108,47,34,108
314,FAM2,RET,loglog,108,47,0,0
314,FAM3,DD,partial,72,27,21,72
314,FAM3,DD,logx,72,27,19,72
314,FAM3,DD,loglog,72,27,0,72
314,FAM3,LEVEL,partial,72,31,25,72
314,FAM3,LEVEL,logx,72,31,22,72
314,FAM3,LEVEL,loglog,72,31,0,0
314,FAM3,RATIO,partial,36,16,12,36
314,FAM3,RATIO,logx,36,16,12,36
314,FAM3,RATIO,loglog,36,16,0,0
314,FAM5,CAGR,partial,36,16,13,36
314,FAM5,CAGR,logx,36,16,11,36
314,FAM5,CAGR,loglog,36,16,0,0
314,FAM5,CAGRnorm,partial,36,15,12,36
314,FAM5,CAGRnorm,logx,36,15,11,36
314,FAM5,CAGRnorm,loglog,36,15,0,0
314,FAM5,DDnorm,partial,36,12,11,36
314,FAM5,DDnorm,logx,36,12,10,36
314,FAM5,DDnorm,loglog,36,12,0,36
314,FAM5,MaxDD,partial,36,15,10,36
314,FAM5,MaxDD,logx,36,15,9,36
314,FAM5,MaxDD,loglog,36,15,0,36
314,FAM5,Sharpe,partial,36,16,12,36
314,FAM5,Sharpe,logx,36,16,12,36
314,FAM5,Sharpe,loglog,36,16,0,0
315,FAM2,DD,partial,72,34,25,72
315,FAM2,DD,logx,72,34,23,72
315,FAM2,DD,loglog,72,34,0,72
315,FAM2,RET,partial,108,58,57,108
315,FAM2,RET,logx,108,58,54,108
315,FAM2,RET,loglog,108,58,0,0
315,FAM3,DD,partial,72,34,25,72
315,FAM3,DD,logx,72,34,23,72
315,FAM3,DD,loglog,72,34,0,72
315,FAM3,LEVEL,partial,72,38,38,72
315,FAM3,LEVEL,logx,72,38,36,72
315,FAM3,LEVEL,loglog,72,38,0,0
315,FAM3,RATIO,partial,36,20,19,36
315,FAM3,RATIO,logx,36,20,18,36
315,FAM3,RATIO,loglog,36,20,0,0
315,FAM5,CAGR,partial,36,19,19,36
315,FAM5,CAGR,logx,36,19,18,36
315,FAM5,CAGR,loglog,36,19,0,0
315,FAM5,CAGRnorm,partial,36,19,19,36
315,FAM5,CAGRnorm,logx,36,19,18,36
315,FAM5,CAGRnorm,loglog,36,19,0,0
315,FAM5,DDnorm,partial,36,17,13,36
315,FAM5,DDnorm,logx,36,17,12,36
315,FAM5,DDnorm,loglog,36,17,0,36
315,FAM5,MaxDD,partial,36,17,12,36
315,FAM5,MaxDD,logx,36,17,11,36
315,FAM5,MaxDD,loglog,36,17,0,36
315,FAM5,Sharpe,partial,36,20,19,36
315,FAM5,Sharpe,logx,36,20,18,36
315,FAM5,Sharpe,loglog,36,20,0,0
316,FAM2,DD,partial,72,27,19,72
316,FAM2,DD,logx,72,27,13,72
316,FAM2,DD,loglog,72,27,1,72
316,FAM2,RET,partial,108,48,38,108
316,FAM2,RET,logx,108,48,36,108
316,FAM2,RET,loglog,108,48,0,0
316,FAM3,DD,partial,72,27,19,72
316,FAM3,DD,logx,72,27,13,72
316,FAM3,DD,loglog,72,27,1,72
316,FAM3,LEVEL,partial,72,32,26,72
316,FAM3,LEVEL,logx,72,32,25,72
316,FAM3,LEVEL,loglog,72,32,0,0
316,FAM3,RATIO,partial,36,16,12,36
316,FAM3,RATIO,logx,36,16,11,36
316,FAM3,RATIO,loglog,36,16,0,0
316,FAM5,CAGR,partial,36,15,12,36
316,FAM5,CAGR,logx,36,15,13,36
316,FAM5,CAGR,loglog,36,15,0,0
316,FAM5,CAGRnorm,partial,36,17,14,36
316,FAM5,CAGRnorm,logx,36,17,12,36
316,FAM5,CAGRnorm,loglog,36,17,0,0
316,FAM5,DDnorm,partial,36,12,10,36
316,FAM5,DDnorm,logx,36,12,6,36
316,FAM5,DDnorm,loglog,36,12,0,36
316,FAM5,MaxDD,partial,36,15,9,36
316,FAM5,MaxDD,logx,36,15,7,36
316,FAM5,MaxDD,loglog,36,15,1,36
316,FAM5,Sharpe,partial,36,16,12,36
316,FAM5,Sharpe,logx,36,16,11,36
316,FAM5,Sharpe,loglog,36,16,0,0
317,FAM2,DD,partial,72,18,10,72
317,FAM2,DD,logx,72,18,8,72
317,FAM2,DD,loglog,72,18,0,72
317,FAM2,RET,partial,108,38,32,108
317,FAM2,RET,logx,108,38,34,108
317,FAM2,RET,loglog,108,38,0,0
317,FAM3,DD,partial,72,18,10,72
317,FAM3,DD,logx,72,18,8,72
317,FAM3,DD,loglog,72,18,0,72
317,FAM3,LEVEL,partial,72,25,21,72
317,FAM3,LEVEL,logx,72,25,22,72
317,FAM3,LEVEL,loglog,72,25,0,0
317,FAM3,RATIO,partial,36,13,11,36
317,FAM3,RATIO,logx,36,13,12,36
317,FAM3,RATIO,loglog,36,13,0,0
317,FAM5,CAGR,partial,36,12,10,36
317,FAM5,CAGR,logx,36,12,10,36
317,FAM5,CAGR,loglog,36,12,0,0
317,FAM5,CAGRnorm,partial,36,13,11,36
317,FAM5,CAGRnorm,logx,36,13,12,36
317,FAM5,CAGRnorm,loglog,36,13,0,0
317,FAM5,DDnorm,partial,36,8,5,36
317,FAM5,DDnorm,logx,36,8,4,36
317,FAM5,DDnorm,loglog,36,8,0,36
317,FAM5,MaxDD,partial,36,10,5,36
317,FAM5,MaxDD,logx,36,10,4,36
317,FAM5,MaxDD,loglog,36,10,0,36
317,FAM5,Sharpe,partial,36,13,11,36
317,FAM5,Sharpe,logx,36,13,12,36
317,FAM5,Sharpe,loglog,36,13,0,0
318,FAM2,DD,partial,72,25,18,72
318,FAM2,DD,logx,72,25,15,72
318,FAM2,DD,loglog,72,25,0,72
318,FAM2,RET,partial,108,47,38,108
318,FAM2,RET,logx,108,47,34,108
318,FAM2,RET,loglog,108,47,0,0
318,FAM3,DD,partial,72,25,18,72
318,FAM3,DD,logx,72,25,15,72
318,FAM3,DD,loglog,72,25,0,72
318,FAM3,LEVEL,partial,72,31,25,72
318,FAM3,LEVEL,logx,72,31,22,72
318,FAM3,LEVEL,loglog,72,31,0,0
318,FAM3,RATIO,partial,36,16,13,36
318,FAM3,RATIO,logx,36,16,12,36
318,FAM3,RATIO,loglog,36,16,0,0
318,FAM5,CAGR,partial,36,15,12,36
318,FAM5,CAGR,logx,36,15,11,36
318,FAM5,CAGR,loglog,36,15,0,0
318,FAM5,CAGRnorm,partial,36,16,13,36
318,FAM5,CAGRnorm,logx,36,16,11,36
318,FAM5,CAGRnorm,loglog,36,16,0,0
318,FAM5,DDnorm,partial,36,12,10,36
318,FAM5,DDnorm,logx,36,12,8,36
318,FAM5,DDnorm,loglog,36,12,0,36
318,FAM5,MaxDD,partial,36,13,8,36
318,FAM5,MaxDD,logx,36,13,7,36
318,FAM5,MaxDD,loglog,36,13,0,36
318,FAM5,Sharpe,partial,36,16,13,36
318,FAM5,Sharpe,logx,36,16,12,36
318,FAM5,Sharpe,loglog,36,16,0,0
319,FAM2,DD,partial,72,31,20,72
319,FAM2,DD,logx,72,31,19,72
319,FAM2,DD,loglog,72,31,0,72
319,FAM2,RET,partial,108,40,36,108
319,FAM2,RET,logx,108,40,28,108
319,FAM2,RET,loglog,108,40,0,0
319,FAM3,DD,partial,72,31,20,72
319,FAM3,DD,logx,72,31,19,72
319,FAM3,DD,loglog,72,31,0,72
319,FAM3,LEVEL,partial,72,26,23,72
319,FAM3,LEVEL,logx,72,26,18,72
319,FAM3,LEVEL,loglog,72,26,0,0
319,FAM3,RATIO,partial,36,14,13,36
319,FAM3,RATIO,logx,36,14,10,36
319,FAM3,RATIO,loglog,36,14,0,0
319,FAM5,CAGR,partial,36,12,10,36
319,FAM5,CAGR,logx,36,12,8,36
319,FAM5,CAGR,loglog,36,12,0,0
319,FAM5,CAGRnorm,partial,36,14,13,36
319,FAM5,CAGRnorm,logx,36,14,10,36
319,FAM5,CAGRnorm,loglog,36,14,0,0
319,FAM5,DDnorm,partial,36,14,11,36
319,FAM5,DDnorm,logx,36,14,10,36
319,FAM5,DDnorm,loglog,36,14,0,36
319,FAM5,MaxDD,partial,36,17,9,36
319,FAM5,MaxDD,logx,36,17,9,36
319,FAM5,MaxDD,loglog,36,17,0,36
319,FAM5,Sharpe,partial,36,14,13,36
319,FAM5,Sharpe,logx,36,14,10,36
319,FAM5,Sharpe,loglog,36,14,0,0
320,FAM2,DD,partial,72,18,10,72
320,FAM2,DD,logx,72,18,10,72
320,FAM2,DD,loglog,72,18,0,72
320,FAM2,RET,partial,108,36,24,108
320,FAM2,RET,logx,108,36,24,108
320,FAM2,RET,loglog,108,36,0,0
320,FAM3,DD,partial,72,18,10,72
320,FAM3,DD,logx,72,18,10,72
320,FAM3,DD,loglog,72,18,0,72
320,FAM3,LEVEL,partial,72,24,16,72
320,FAM3,LEVEL,logx,72,24,16,72
320,FAM3,LEVEL,loglog,72,24,0,0
320,FAM3,RATIO,partial,36,12,8,36
320,FAM3,RATIO,logx,36,12,8,36
320,FAM3,RATIO,loglog,36,12,0,0
320,FAM5,CAGR,partial,36,12,8,36
320,FAM5,CAGR,logx,36,12,8,36
320,FAM5,CAGR,loglog,36,12,0,0
320,FAM5,CAGRnorm,partial,36,12,8,36
320,FAM5,CAGRnorm,logx,36,12,8,36
320,FAM5,CAGRnorm,loglog,36,12,0,0
320,FAM5,DDnorm,partial,36,8,6,36
320,FAM5,DDnorm,logx,36,8,6,36
320,FAM5,DDnorm,loglog,36,8,0,36
320,FAM5,MaxDD,partial,36,10,4,36
320,FAM5,MaxDD,logx,36,10,4,36
320,FAM5,MaxDD,loglog,36,10,0,36
320,FAM5,Sharpe,partial,36,12,8,36
320,FAM5,Sharpe,logx,36,12,8,36
320,FAM5,Sharpe,loglog,36,12,0,0
321,FAM2,DD,partial,72,19,10,72
321,FAM2,DD,logx,72,19,6,72
321,FAM2,DD,loglog,72,19,0,72
321,FAM2,RET,partial,108,45,39,108
321,FAM2,RET,logx,108,45,36,108
321,FAM2,RET,loglog,108,45,0,0
321,FAM3,DD,partial,72,19,10,72
321,FAM3,DD,logx,72,19,6,72
321,FAM3,DD,loglog,72,19,0,72
321,FAM3,LEVEL,partial,72,30,26,72
321,FAM3,LEVEL,logx,72,30,24,72
321,FAM3,LEVEL,loglog,72,30,0,0
321,FAM3,RATIO,partial,36,15,13,36
321,FAM3,RATIO,logx,36,15,12,36
321,FAM3,RATIO,loglog,36,15,0,0
321,FAM5,CAGR,partial,36,15,13,36
321,FAM5,CAGR,logx,36,15,12,36
321,FAM5,CAGR,loglog,36,15,0,0
321,FAM5,CAGRnorm,partial,36,15,13,36
321,FAM5,CAGRnorm,logx,36,15,12,36
321,FAM5,CAGRnorm,loglog,36,15,0,0
321,FAM5,DDnorm,partial,36,8,5,36
321,FAM5,DDnorm,logx,36,8,3,36
321,FAM5,DDnorm,loglog,36,8,0,36
321,FAM5,MaxDD,partial,36,11,5,36
321,FAM5,MaxDD,logx,36,11,3,36
321,FAM5,MaxDD,loglog,36,11,0,36
321,FAM5,Sharpe,partial,36,15,13,36
321,FAM5,Sharpe,logx,36,15,12,36
321,FAM5,Sharpe,loglog,36,15,0,0
322,FAM2,DD,partial,72,20,12,72
322,FAM2,DD,logx,72,20,10,72
322,FAM2,DD,loglog,72,20,0,72
322,FAM2,RET,partial,108,52,48,108
322,FAM2,RET,logx,108,52,48,108
322,FAM2,RET,loglog,108,52,0,0
322,FAM3,DD,partial,72,20,12,72
322,FAM3,DD,logx,72,20,10,72
322,FAM3,DD,loglog,72,20,0,72
322,FAM3,LEVEL,partial,72,35,32,72
322,FAM3,LEVEL,logx,72,35,32,72
322,FAM3,LEVEL,loglog,72,35,0,0
322,FAM3,RATIO,partial,36,17,16,36
322,FAM3,RATIO,logx,36,17,16,36
322,FAM3,RATIO,loglog,36,17,0,0
322,FAM5,CAGR,partial,36,18,16,36
322,FAM5,CAGR,logx,36,18,16,36
322,FAM5,CAGR,loglog,36,18,0,0
322,FAM5,CAGRnorm,partial,36,17,16,36
322,FAM5,CAGRnorm,logx,36,17,16,36
322,FAM5,CAGRnorm,loglog,36,17,0,0
322,FAM5,DDnorm,partial,36,9,6,36
322,FAM5,DDnorm,logx,36,9,5,36
322,FAM5,DDnorm,loglog,36,9,0,36
322,FAM5,MaxDD,partial,36,11,6,36
322,FAM5,MaxDD,logx,36,11,5,36
322,FAM5,MaxDD,loglog,36,11,0,36
322,FAM5,Sharpe,partial,36,17,16,36
322,FAM5,Sharpe,logx,36,17,16,36
322,FAM5,Sharpe,loglog,36,17,0,0
323,FAM2,DD,partial,72,19,10,72
323,FAM2,DD,logx,72,19,7,72
323,FAM2,DD,loglog,72,19,0,72
323,FAM2,RET,partial,108,49,38,108
323,FAM2,RET,logx,108,49,34,108
323,FAM2,RET,loglog,108,49,0,0
323,FAM3,DD,partial,72,19,10,72
323,FAM3,DD,logx,72,19,7,72
323,FAM3,DD,loglog,72,19,0,72
323,FAM3,LEVEL,partial,72,33,26,72
323,FAM3,LEVEL,logx,72,33,23,72
323,FAM3,LEVEL,loglog,72,33,0,0
323,FAM3,RATIO,partial,36,16,12,36
323,FAM3,RATIO,logx,36,16,11,36
323,FAM3,RATIO,loglog,36,16,0,0
323,FAM5,CAGR,partial,36,17,14,36
323,FAM5,CAGR,logx,36,17,12,36
323,FAM5,CAGR,loglog,36,17,0,0
323,FAM5,CAGRnorm,partial,36,16,12,36
323,FAM5,CAGRnorm,logx,36,16,11,36
323,FAM5,CAGRnorm,loglog,36,16,0,0
323,FAM5,DDnorm,partial,36,8,6,36
323,FAM5,DDnorm,logx,36,8,4,36
323,FAM5,DDnorm,loglog,36,8,0,36
323,FAM5,MaxDD,partial,36,11,4,36
323,FAM5,MaxDD,logx,36,11,3,36
323,FAM5,MaxDD,loglog,36,11,0,36
323,FAM5,Sharpe,partial,36,16,12,36
323,FAM5,Sharpe,logx,36,16,11,36
323,FAM5,Sharpe,loglog,36,16,0,0
324,FAM2,DD,partial,72,26,20,72
324,FAM2,DD,logx,72,26,16,72
324,FAM2,DD,loglog,72,26,0,72
324,FAM2,RET,partial,108,46,38,108
324,FAM2,RET,logx,108,46,41,108
324,FAM2,RET,loglog,108,46,0,0
324,FAM3,DD,partial,72,26,20,72
324,FAM3,DD,logx,72,26,16,72
324,FAM3,DD,loglog,72,26,0,72
324,FAM3,LEVEL,partial,72,30,25,72
324,FAM3,LEVEL,logx,72,30,27,72
324,FAM3,LEVEL,loglog,72,30,0,0
324,FAM3,RATIO,partial,36,16,13,36
324,FAM3,RATIO,logx,36,16,14,36
324,FAM3,RATIO,loglog,36,16,0,0
324,FAM5,CAGR,partial,36,14,12,36
324,FAM5,CAGR,logx,36,14,13,36
324,FAM5,CAGR,loglog,36,14,0,0
324,FAM5,CAGRnorm,partial,36,16,13,36
324,FAM5,CAGRnorm,logx,36,16,14,36
324,FAM5,CAGRnorm,loglog,36,16,0,0
324,FAM5,DDnorm,partial,36,13,11,36
324,FAM5,DDnorm,logx,36,13,8,36
324,FAM5,DDnorm,loglog,36,13,0,36
324,FAM5,MaxDD,partial,36,13,9,36
324,FAM5,MaxDD,logx,36,13,8,36
324,FAM5,MaxDD,loglog,36,13,0,36
324,FAM5,Sharpe,partial,36,16,13,36
324,FAM5,Sharpe,logx,36,16,14,36
324,FAM5,Sharpe,loglog,36,16,0,0
325,FAM2,DD,partial,72,15,8,72
325,FAM2,DD,logx,72,15,6,72
325,FAM2,DD,loglog,72,15,0,72
325,FAM2,RET,partial,108,39,32,108
325,FAM2,RET,logx,108,39,29,108
325,FAM2,RET,loglog,108,39,0,0
325,FAM3,DD,partial,72,15,8,72
325,FAM3,DD,logx,72,15,6,72
325,FAM3,DD,loglog,72,15,0,72
325,FAM3,LEVEL,partial,72,26,21,72
325,FAM3,LEVEL,logx,72,26,19,72
325,FAM3,LEVEL,loglog,72,26,0,0
325,FAM3,RATIO,partial,36,13,11,36
325,FAM3,RATIO,logx,36,13,10,36
325,FAM3,RATIO,loglog,36,13,0,0
325,FAM5,CAGR,partial,36,13,10,36
325,FAM5,CAGR,logx,36,13,9,36
325,FAM5,CAGR,loglog,36,13,0,0
325,FAM5,CAGRnorm,partial,36,13,11,36
325,FAM5,CAGRnorm,logx,36,13,10,36
325,FAM5,CAGRnorm,loglog,36,13,0,0
325,FAM5,DDnorm,partial,36,7,5,36
325,FAM5,DDnorm,logx,36,7,3,36
325,FAM5,DDnorm,loglog,36,7,0,36
325,FAM5,MaxDD,partial,36,8,3,36
325,FAM5,MaxDD,logx,36,8,3,36
325,FAM5,MaxDD,loglog,36,8,0,36
325,FAM5,Sharpe,partial,36,13,11,36
325,FAM5,Sharpe,logx,36,13,10,36
325,FAM5,Sharpe,loglog,36,13,0,0
326,FAM2,DD,partial,72,23,10,72
326,FAM2,DD,logx,72,23,6,72
326,FAM2,DD,loglog,72,23,0,72
326,FAM2,RET,partial,108,39,29,108
326,FAM2,RET,logx,108,39,31,108
326,FAM2,RET,loglog,108,39,0,0
326,FAM3,DD,partial,72,23,10,72
326,FAM3,DD,logx,72,23,6,72
326,FAM3,DD,loglog,72,23,0,72
326,FAM3,LEVEL,partial,72,26,19,72
326,FAM3,LEVEL,logx,72,26,20,72
326,FAM3,LEVEL,loglog,72,26,0,0
326,FAM3,RATIO,partial,36,13,10,36
326,FAM3,RATIO,logx,36,13,11,36
326,FAM3,RATIO,loglog,36,13,0,0
326,FAM5,CAGR,partial,36,12,9,36
326,FAM5,CAGR,logx,36,12,9,36
326,FAM5,CAGR,loglog,36,12,0,0
326,FAM5,CAGRnorm,partial,36,14,10,36
326,FAM5,CAGRnorm,logx,36,14,11,36
326,FAM5,CAGRnorm,loglog,36,14,0,0
326,FAM5,DDnorm,partial,36,12,6,36
326,FAM5,DDnorm,logx,36,12,4,36
326,FAM5,DDnorm,loglog,36,12,0,36
326,FAM5,MaxDD,partial,36,11,4,36
326,FAM5,MaxDD,logx,36,11,2,36
326,FAM5,MaxDD,loglog,36,11,0,36
326,FAM5,Sharpe,partial,36,13,10,36
326,FAM5,Sharpe,logx,36,13,11,36
326,FAM5,Sharpe,loglog,36,13,0,0
327,FAM2,DD,partial,72,30,22,72
327,FAM2,DD,logx,72,30,19,72
327,FAM2,DD,loglog,72,30,0,72
327,FAM2,RET,partial,108,54,49,108
327,FAM2,RET,logx,108,54,48,108
327,FAM2,RET,loglog,108,54,0,0
327,FAM3,DD,partial,72,30,22,72
327,FAM3,DD,logx,72,30,19,72
327,FAM3,DD,loglog,72,30,0,72
327,FAM3,LEVEL,partial,72,36,33,72
327,FAM3,LEVEL,logx,72,36,32,72
327,FAM3,LEVEL,loglog,72,36,0,0
327,FAM3,RATIO,partial,36,18,16,36
327,FAM3,RATIO,logx,36,18,16,36
327,FAM3,RATIO,loglog,36,18,0,0
327,FAM5,CAGR,partial,36,16,14,36
327,FAM5,CAGR,logx,36,16,14,36
327,FAM5,CAGR,loglog,36,16,0,0
327,FAM5,CAGRnorm,partial,36,20,19,36
327,FAM5,CAGRnorm,logx,36,20,18,36
327,FAM5,CAGRnorm,loglog,36,20,0,0
327,FAM5,DDnorm,partial,36,13,11,36
327,FAM5,DDnorm,logx,36,13,9,36
327,FAM5,DDnorm,loglog,36,13,0,36
327,FAM5,MaxDD,partial,36,17,11,36
327,FAM5,MaxDD,logx,36,17,10,36
327,FAM5,MaxDD,loglog,36,17,0,36
327,FAM5,Sharpe,partial,36,18,16,36
327,FAM5,Sharpe,logx,36,18,16,36
327,FAM5,Sharpe,loglog,36,18,0,0
328,FAM2,DD,partial,72,29,16,72
328,FAM2,DD,logx,72,29,11,72
328,FAM2,DD,loglog,72,29,0,72
328,FAM2,RET,partial,108,47,37,108
328,FAM2,RET,logx,108,47,33,108
328,FAM2,RET,loglog,108,47,0,0
328,FAM3,DD,partial,72,29,16,72
328,FAM3,DD,logx,72,29,11,72
328,FAM3,DD,loglog,72,29,0,72
328,FAM3,LEVEL,partial,72,31,24,72
328,FAM3,LEVEL,logx,72,31,22,72
328,FAM3,LEVEL,loglog,72,31,0,0
328,FAM3,RATIO,partial,36,16,13,36
328,FAM3,RATIO,logx,36,16,11,36
328,FAM3,RATIO,loglog,36,16,0,0
328,FAM5,CAGR,partial,36,16,11,36
328,FAM5,CAGR,logx,36,16,11,36
328,FAM5,CAGR,loglog,36,16,0,0
328,FAM5,CAGRnorm,partial,36,15,13,36
328,FAM5,CAGRnorm,logx,36,15,11,36
328,FAM5,CAGRnorm,loglog,36,15,0,0
328,FAM5,DDnorm,partial,36,15,9,36
328,FAM5,DDnorm,logx,36,15,6,36
328,FAM5,DDnorm,loglog,36,15,0,36
328,FAM5,MaxDD,partial,36,14,7,36
328,FAM5,MaxDD,logx,36,14,5,36
328,FAM5,MaxDD,loglog,36,14,0,36
328,FAM5,Sharpe,partial,36,16,13,36
328,FAM5,Sharpe,logx,36,16,11,36
328,FAM5,Sharpe,loglog,36,16,0,0
329,FAM2,DD,partial,72,23,15,72
329,FAM2,DD,logx,72,23,13,72
329,FAM2,DD,loglog,72,23,0,72
329,FAM2,RET,partial,108,52,39,108
329,FAM2,RET,logx,108,52,34,108
329,FAM2,RET,loglog,108,52,0,0
329,FAM3,DD,partial,72,23,15,72
329,FAM3,DD,logx,72,23,13,72
329,FAM3,DD,loglog,72,23,0,72
329,FAM3,LEVEL,partial,72,35,26,72
329,FAM3,LEVEL,logx,72,35,23,72
329,FAM3,LEVEL,loglog,72,35,0,0
329,FAM3,RATIO,partial,36,17,13,36
329,FAM3,RATIO,logx,36,17,11,36
329,FAM3,RATIO,loglog,36,17,0,0
329,FAM5,CAGR,partial,36,18,14,36
329,FAM5,CAGR,logx,36,18,12,36
329,FAM5,CAGR,loglog,36,18,0,0
329,FAM5,CAGRnorm,partial,36,17,12,36
329,FAM5,CAGRnorm,logx,36,17,11,36
329,FAM5,CAGRnorm,loglog,36,17,0,0
329,FAM5,DDnorm,partial,36,11,8,36
329,FAM5,DDnorm,logx,36,11,7,36
329,FAM5,DDnorm,loglog,36,11,0,36
329,FAM5,MaxDD,partial,36,12,7,36
329,FAM5,MaxDD,logx,36,12,6,36
329,FAM5,MaxDD,loglog,36,12,0,36
329,FAM5,Sharpe,partial,36,17,13,36
329,FAM5,Sharpe,logx,36,17,11,36
329,FAM5,Sharpe,loglog,36,17,0,0
330,FAM2,DD,partial,72,21,7,72
330,FAM2,DD,logx,72,21,5,72
330,FAM2,DD,loglog,72,21,0,72
330,FAM2,RET,partial,108,46,37,108
330,FAM2,RET,logx,108,46,37,108
330,FAM2,RET,loglog,108,46,0,0
330,FAM3,DD,partial,72,21,7,72
330,FAM3,DD,logx,72,21,5,72
330,FAM3,DD,loglog,72,21,0,72
330,FAM3,LEVEL,partial,72,31,25,72
330,FAM3,LEVEL,logx,72,31,25,72
330,FAM3,LEVEL,loglog,72,31,0,0
330,FAM3,RATIO,partial,36,15,12,36
330,FAM3,RATIO,logx,36,15,12,36
330,FAM3,RATIO,loglog,36,15,0,0
330,FAM5,CAGR,partial,36,16,13,36
330,FAM5,CAGR,logx,36,16,13,36
330,FAM5,CAGR,loglog,36,16,0,0
330,FAM5,CAGRnorm,partial,36,15,12,36
330,FAM5,CAGRnorm,logx,36,15,12,36
330,FAM5,CAGRnorm,loglog,36,15,0,0
330,FAM5,DDnorm,partial,36,11,3,36
330,FAM5,DDnorm,logx,36,11,3,36
330,FAM5,DDnorm,loglog,36,11,0,36
330,FAM5,MaxDD,partial,36,10,4,36
330,FAM5,MaxDD,logx,36,10,2,36
330,FAM5,MaxDD,loglog,36,10,0,36
330,FAM5,Sharpe,partial,36,15,12,36
330,FAM5,Sharpe,logx,36,15,12,36
330,FAM5,Sharpe,loglog,36,15,0,0
331,FAM2,DD,partial,72,21,13,72
331,FAM2,DD,logx,72,21,11,72
331,FAM2,DD,loglog,72,21,0,72
331,FAM2,RET,partial,108,34,29,108
331,FAM2,RET,logx,108,34,27,108
331,FAM2,RET,loglog,108,34,0,0
331,FAM3,DD,partial,72,21,13,72
331,FAM3,DD,logx,72,21,11,72
331,FAM3,DD,loglog,72,21,0,72
331,FAM3,LEVEL,partial,72,23,19,72
331,FAM3,LEVEL,logx,72,23,18,72
331,FAM3,LEVEL,loglog,72,23,0,0
331,FAM3,RATIO,partial,36,11,10,36
331,FAM3,RATIO,logx,36,11,9,36
331,FAM3,RATIO,loglog,36,11,0,0
331,FAM5,CAGR,partial,36,12,9,36
331,FAM5,CAGR,logx,36,12,9,36
331,FAM5,CAGR,loglog,36,12,0,0
331,FAM5,CAGRnorm,partial,36,11,10,36
331,FAM5,CAGRnorm,logx,36,11,9,36
331,FAM5,CAGRnorm,loglog,36,11,0,0
331,FAM5,DDnorm,partial,36,9,6,36
331,FAM5,DDnorm,logx,36,9,6,36
331,FAM5,DDnorm,loglog,36,9,0,36
331,FAM5,MaxDD,partial,36,12,7,36
331,FAM5,MaxDD,logx,36,12,5,36
331,FAM5,MaxDD,loglog,36,12,0,36
331,FAM5,Sharpe,partial,36,11,10,36
331,FAM5,Sharpe,logx,36,11,9,36
331,FAM5,Sharpe,loglog,36,11,0,0
332,FAM2,DD,partial,72,19,14,72
332,FAM2,DD,logx,72,19,9,72
332,FAM2,DD,loglog,72,19,0,72
332,FAM2,RET,partial,108,43,36,108
332,FAM2,RET,logx,108,43,34,108
332,FAM2,RET,loglog,108,43,0,0
332,FAM3,DD,partial,72,19,14,72
332,FAM3,DD,logx,72,19,9,72
332,FAM3,DD,loglog,72,19,0,72
332,FAM3,LEVEL,partial,72,29,24,72
332,FAM3,LEVEL,logx,72,29,23,72
332,FAM3,LEVEL,loglog,72,29,0,0
332,FAM3,RATIO,partial,36,14,12,36
332,FAM3,RATIO,logx,36,14,11,36
332,FAM3,RATIO,loglog,36,14,0,0
332,FAM5,CAGR,partial,36,15,12,36
332,FAM5,CAGR,logx,36,15,12,36
332,FAM5,CAGR,loglog,36,15,0,0
332,FAM5,CAGRnorm,partial,36,14,12,36
332,FAM5,CAGRnorm,logx,36,14,11,36
332,FAM5,CAGRnorm,loglog,36,14,0,0
332,FAM5,DDnorm,partial,36,8,7,36
332,FAM5,DDnorm,logx,36,8,5,36
332,FAM5,DDnorm,loglog,36,8,0,36
332,FAM5,MaxDD,partial,36,11,7,36
332,FAM5,MaxDD,logx,36,11,4,36
332,FAM5,MaxDD,loglog,36,11,0,36
332,FAM5,Sharpe,partial,36,14,12,36
332,FAM5,Sharpe,logx,36,14,11,36
332,FAM5,Sharpe,loglog,36,14,0,0
333,FAM2,DD,partial,72,16,9,72
333,FAM2,DD,logx,72,16,8,72
333,FAM2,DD,loglog,72,16,0,72
333,FAM2,RET,partial,108,41,35,108
333,FAM2,RET,logx,108,41,35,108
333,FAM2,RET,loglog,108,41,0,0
333,FAM3,DD,partial,72,16,9,72
333,FAM3,DD,logx,72,16,8,72
333,FAM3,DD,loglog,72,16,0,72
333,FAM3,LEVEL,partial,72,27,23,72
333,FAM3,LEVEL,logx,72,27,23,72
333,FAM3,LEVEL,loglog,72,27,0,0
333,FAM3,RATIO,partial,36,14,12,36
333,FAM3,RATIO,logx,36,14,12,36
333,FAM3,RATIO,loglog,36,14,0,0
333,FAM5,CAGR,partial,36,13,11,36
333,FAM5,CAGR,logx,36,13,11,36
333,FAM5,CAGR,loglog,36,13,0,0
333,FAM5,CAGRnorm,partial,36,14,12,36
333,FAM5,CAGRnorm,logx,36,14,12,36
333,FAM5,CAGRnorm,loglog,36,14,0,0
333,FAM5,DDnorm,partial,36,7,5,36
333,FAM5,DDnorm,logx,36,7,4,36
333,FAM5,DDnorm,loglog,36,7,0,36
333,FAM5,MaxDD,partial,36,9,4,36
333,FAM5,MaxDD,logx,36,9,4,36
333,FAM5,MaxDD,loglog,36,9,0,36
333,FAM5,Sharpe,partial,36,14,12,36
333,FAM5,Sharpe,logx,36,14,12,36
333,FAM5,Sharpe,loglog,36,14,0,0
