se_basis,L,bar,bar_value,panel,H,cadence,t_best,N_argmax,N_pick,moved,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,pass_4b_full,pass_4b_oos,pass_4a
S_BLOCK,126,BAR_QUOTED,1.959963984540054,U56,21,M,2.025793381479396,5,5,True,0.8723148443208242,0.168666759475123,-0.2872795019153649,False,False,False
S_BLOCK,126,BAR_QUOTED,1.959963984540054,U56,63,W,1.408711944044905,15,20,False,1.1004383395627895,0.1618190957285448,-0.25692124189441967,False,False,False
S_BLOCK,126,BAR_QUOTED,1.959963984540054,U56,63,M,0.4739149691186426,30,20,False,1.1770914972918733,0.17044573733068202,-0.23940605544821025,False,False,False
S_BLOCK,126,BAR_QUOTED,1.959963984540054,U56,126,W,0.7941311237560286,40,20,False,1.1615297831443132,0.16919746270303992,-0.19127561830465012,True,True,False
S_BLOCK,126,BAR_QUOTED,1.959963984540054,U56,126,M,1.2855163831261363,5,20,False,1.0718629300047582,0.15849175682599115,-0.2307735785481957,False,False,False
S_BLOCK,126,BAR_QUOTED,1.959963984540054,U56,252,W,2.172918306722837,15,15,True,1.1296238674329304,0.16655412469137398,-0.21097510572488332,False,False,False
S_BLOCK,126,BAR_QUOTED,1.959963984540054,U56,252,M,0.9292138665994001,25,20,False,1.0549587806469196,0.15571732243233516,-0.18915655002855358,True,True,False
S_BLOCK,126,BAR_QUOTED,1.959963984540054,B136,21,W,2.5726498726518656,40,40,True,1.0028753644740442,0.13657902629592344,-0.2563191143947725,False,False,False
S_BLOCK,126,BAR_QUOTED,1.959963984540054,B136,21,M,3.498932926299473,40,40,True,1.0588286290341873,0.1488241103245378,-0.27434821462752956,False,False,False
S_BLOCK,126,BAR_QUOTED,1.959963984540054,B136,63,W,1.3713428553391778,30,20,False,0.9960363388880005,0.16487229134834314,-0.28694818362899355,False,False,False
S_BLOCK,126,BAR_QUOTED,1.959963984540054,B136,63,M,2.723603732656303,30,30,True,0.9750837981160982,0.1476707708601923,-0.28625875280354174,False,False,False
S_BLOCK,126,BAR_QUOTED,1.959963984540054,B136,126,W,1.4901900566266348,10,20,False,1.0100346106764955,0.16023726571201902,-0.20740302267849475,False,False,False
S_BLOCK,126,BAR_QUOTED,1.959963984540054,B136,126,M,1.2716333880193016,30,20,False,1.0654743736275754,0.18061041709598946,-0.2762786363864471,False,False,False
S_BLOCK,126,BAR_QUOTED,1.959963984540054,B136,252,W,1.727112007508032,10,20,False,1.0475859407578672,0.17047323820552207,-0.23490998276411423,False,False,False
S_BLOCK,126,BAR_QUOTED,1.959963984540054,B136,252,M,2.2287742465881957,10,10,True,0.7581835851860829,0.1263820473342736,-0.26803083336320666,False,False,False
S_BLOCK,126,BAR_QUOTED,1.959963984540054,SMALL,21,W,1.1749669705674375,5,20,False,0.4353158102219297,0.06613330401210393,-0.38294667892209755,False,False,False
S_BLOCK,126,BAR_QUOTED,1.959963984540054,SMALL,21,M,1.7113976797601491,25,20,False,0.44561793701672026,0.06750417216231508,-0.35075734420038274,False,False,False
S_BLOCK,126,BAR_QUOTED,1.959963984540054,SMALL,63,W,1.0908620392756192,5,20,False,0.4615529999466303,0.07217183938825045,-0.36589477067213816,False,False,False
S_BLOCK,126,BAR_QUOTED,1.959963984540054,SMALL,63,M,2.2126995995943135,15,15,True,0.32309071739159123,0.04558033729109612,-0.39741019245727116,False,False,False
S_BLOCK,126,BAR_QUOTED,1.959963984540054,SMALL,126,W,1.5179157389094802,25,20,False,0.45333717990397243,0.070860770065448,-0.3581405418032817,False,False,False
S_BLOCK,126,BAR_QUOTED,1.959963984540054,SMALL,126,M,1.4911316638042906,25,20,False,0.2482123898640132,0.029782993979285077,-0.3852385659953811,False,False,False
S_BLOCK,126,BAR_QUOTED,1.959963984540054,SMALL,252,W,1.696989005721777,40,20,False,0.6676058493481922,0.11159184725299265,-0.37411836270629684,False,False,False
S_BLOCK,126,BAR_QUOTED,1.959963984540054,SMALL,252,M,1.0388169415806765,25,20,False,0.5601091433785563,0.09243559648173827,-0.3373715741988218,False,False,False
S_BLOCK,126,BAR_HONEST,2.107408630643399,U56,21,W,1.5775389085540303,25,20,False,1.1116898505481745,0.15308885804711703,-0.2024163164242747,False,False,False
S_BLOCK,126,BAR_HONEST,2.107408630643399,U56,21,M,2.025793381479396,5,20,False,1.1590759322452227,0.16572301223766983,-0.25247110155870656,False,False,False
S_BLOCK,126,BAR_HONEST,2.107408630643399,U56,63,W,1.408711944044905,15,20,False,1.1004383395627895,0.1618190957285448,-0.25692124189441967,False,False,False
S_BLOCK,126,BAR_HONEST,2.107408630643399,U56,63,M,0.4739149691186426,30,20,False,1.1770914972918733,0.17044573733068202,-0.23940605544821025,False,False,False
S_BLOCK,126,BAR_HONEST,2.107408630643399,U56,126,W,0.7941311237560286,40,20,False,1.1615297831443132,0.16919746270303992,-0.19127561830465012,True,True,False
S_BLOCK,126,BAR_HONEST,2.107408630643399,U56,126,M,1.2855163831261363,5,20,False,1.0718629300047582,0.15849175682599115,-0.2307735785481957,False,False,False
S_BLOCK,126,BAR_HONEST,2.107408630643399,U56,252,W,2.172918306722837,15,15,True,1.1296238674329304,0.16655412469137398,-0.21097510572488332,False,False,False
S_BLOCK,126,BAR_HONEST,2.107408630643399,U56,252,M,0.9292138665994001,25,20,False,1.0549587806469196,0.15571732243233516,-0.18915655002855358,True,True,False
S_BLOCK,126,BAR_HONEST,2.107408630643399,B136,21,W,2.5726498726518656,40,40,True,1.0028753644740442,0.13657902629592344,-0.2563191143947725,False,False,False
S_BLOCK,126,BAR_HONEST,2.107408630643399,B136,21,M,3.498932926299473,40,40,True,1.0588286290341873,0.1488241103245378,-0.27434821462752956,False,False,False
S_BLOCK,126,BAR_HONEST,2.107408630643399,B136,63,W,1.3713428553391778,30,20,False,0.9960363388880005,0.16487229134834314,-0.28694818362899355,False,False,False
S_BLOCK,126,BAR_HONEST,2.107408630643399,B136,63,M,2.723603732656303,30,30,True,0.9750837981160982,0.1476707708601923,-0.28625875280354174,False,False,False
S_BLOCK,126,BAR_HONEST,2.107408630643399,B136,126,W,1.4901900566266348,10,20,False,1.0100346106764955,0.16023726571201902,-0.20740302267849475,False,False,False
S_BLOCK,126,BAR_HONEST,2.107408630643399,B136,126,M,1.2716333880193016,30,20,False,1.0654743736275754,0.18061041709598946,-0.2762786363864471,False,False,False
S_BLOCK,126,BAR_HONEST,2.107408630643399,B136,252,W,1.727112007508032,10,20,False,1.0475859407578672,0.17047323820552207,-0.23490998276411423,False,False,False
S_BLOCK,126,BAR_HONEST,2.107408630643399,B136,252,M,2.2287742465881957,10,10,True,0.7581835851860829,0.1263820473342736,-0.26803083336320666,False,False,False
S_BLOCK,126,BAR_HONEST,2.107408630643399,SMALL,21,W,1.1749669705674375,5,20,False,0.4353158102219297,0.06613330401210393,-0.38294667892209755,False,False,False
S_BLOCK,126,BAR_HONEST,2.107408630643399,SMALL,21,M,1.7113976797601491,25,20,False,0.44561793701672026,0.06750417216231508,-0.35075734420038274,False,False,False
S_BLOCK,126,BAR_HONEST,2.107408630643399,SMALL,63,W,1.0908620392756192,5,20,False,0.4615529999466303,0.07217183938825045,-0.36589477067213816,False,False,False
S_BLOCK,126,BAR_HONEST,2.107408630643399,SMALL,63,M,2.2126995995943135,15,15,True,0.32309071739159123,0.04558033729109612,-0.39741019245727116,False,False,False
S_BLOCK,126,BAR_HONEST,2.107408630643399,SMALL,126,W,1.5179157389094802,25,20,False,0.45333717990397243,0.070860770065448,-0.3581405418032817,False,False,False
S_BLOCK,126,BAR_HONEST,2.107408630643399,SMALL,126,M,1.4911316638042906,25,20,False,0.2482123898640132,0.029782993979285077,-0.3852385659953811,False,False,False
S_BLOCK,126,BAR_HONEST,2.107408630643399,SMALL,252,W,1.696989005721777,40,20,False,0.6676058493481922,0.11159184725299265,-0.37411836270629684,False,False,False
S_BLOCK,126,BAR_HONEST,2.107408630643399,SMALL,252,M,1.0388169415806765,25,20,False,0.5601091433785563,0.09243559648173827,-0.3373715741988218,False,False,False
S_BLOCK,252,BAR_QUOTED,1.959963984540054,U56,21,W,1.669839822824288,25,20,False,1.1116898505481745,0.15308885804711703,-0.2024163164242747,False,False,False
S_BLOCK,252,BAR_QUOTED,1.959963984540054,U56,21,M,2.0849352890254496,5,5,True,0.8723148443208242,0.168666759475123,-0.2872795019153649,False,False,False
S_BLOCK,252,BAR_QUOTED,1.959963984540054,U56,63,W,1.8698577966178318,15,20,False,1.1004383395627895,0.1618190957285448,-0.25692124189441967,False,False,False
S_BLOCK,252,BAR_QUOTED,1.959963984540054,U56,63,M,0.46607233055178343,30,20,False,1.1770914972918733,0.17044573733068202,-0.23940605544821025,False,False,False
S_BLOCK,252,BAR_QUOTED,1.959963984540054,U56,126,W,0.9286326426515665,12,20,False,1.1615297831443132,0.16919746270303992,-0.19127561830465012,True,True,False
S_BLOCK,252,BAR_QUOTED,1.959963984540054,U56,126,M,1.3038841269707868,5,20,False,1.0718629300047582,0.15849175682599115,-0.2307735785481957,False,False,False
S_BLOCK,252,BAR_QUOTED,1.959963984540054,U56,252,W,2.132473263651658,15,15,True,1.1296238674329304,0.16655412469137398,-0.21097510572488332,False,False,False
S_BLOCK,252,BAR_QUOTED,1.959963984540054,U56,252,M,1.0452218460988147,15,20,False,1.0549587806469196,0.15571732243233516,-0.18915655002855358,True,True,False
S_BLOCK,252,BAR_QUOTED,1.959963984540054,B136,21,W,3.151132067687748,40,40,True,1.0028753644740442,0.13657902629592344,-0.2563191143947725,False,False,False
S_BLOCK,252,BAR_QUOTED,1.959963984540054,B136,21,M,3.2264297194045164,40,40,True,1.0588286290341873,0.1488241103245378,-0.27434821462752956,False,False,False
S_BLOCK,252,BAR_QUOTED,1.959963984540054,B136,63,W,1.754516719505239,40,20,False,0.9960363388880005,0.16487229134834314,-0.28694818362899355,False,False,False
S_BLOCK,252,BAR_QUOTED,1.959963984540054,B136,63,M,2.577843145660946,30,30,True,0.9750837981160982,0.1476707708601923,-0.28625875280354174,False,False,False
S_BLOCK,252,BAR_QUOTED,1.959963984540054,B136,126,W,1.6102441792785938,10,20,False,1.0100346106764955,0.16023726571201902,-0.20740302267849475,False,False,False
S_BLOCK,252,BAR_QUOTED,1.959963984540054,B136,126,M,1.3357415547636187,30,20,False,1.0654743736275754,0.18061041709598946,-0.2762786363864471,False,False,False
S_BLOCK,252,BAR_QUOTED,1.959963984540054,B136,252,W,1.8747496521509575,15,20,False,1.0475859407578672,0.17047323820552207,-0.23490998276411423,False,False,False
S_BLOCK,252,BAR_QUOTED,1.959963984540054,B136,252,M,2.4861134625666774,10,10,True,0.7581835851860829,0.1263820473342736,-0.26803083336320666,False,False,False
S_BLOCK,252,BAR_QUOTED,1.959963984540054,SMALL,21,W,1.044653681697133,40,20,False,0.4353158102219297,0.06613330401210393,-0.38294667892209755,False,False,False
S_BLOCK,252,BAR_QUOTED,1.959963984540054,SMALL,21,M,2.058569777719221,25,25,True,0.514002438563869,0.07779708744691471,-0.3364511765120827,False,False,False
S_BLOCK,252,BAR_QUOTED,1.959963984540054,SMALL,63,W,1.1572619766192347,5,20,False,0.4615529999466303,0.07217183938825045,-0.36589477067213816,False,False,False
S_BLOCK,252,BAR_QUOTED,1.959963984540054,SMALL,63,M,2.9214371578536005,15,15,True,0.32309071739159123,0.04558033729109612,-0.39741019245727116,False,False,False
S_BLOCK,252,BAR_QUOTED,1.959963984540054,SMALL,126,W,1.2982111931724214,25,20,False,0.45333717990397243,0.070860770065448,-0.3581405418032817,False,False,False
S_BLOCK,252,BAR_QUOTED,1.959963984540054,SMALL,126,M,1.729741222843232,15,20,False,0.2482123898640132,0.029782993979285077,-0.3852385659953811,False,False,False
S_BLOCK,252,BAR_QUOTED,1.959963984540054,SMALL,252,W,1.5577199595142426,40,20,False,0.6676058493481922,0.11159184725299265,-0.37411836270629684,False,False,False
S_BLOCK,252,BAR_QUOTED,1.959963984540054,SMALL,252,M,1.3264926308515186,25,20,False,0.5601091433785563,0.09243559648173827,-0.3373715741988218,False,False,False
S_BLOCK,252,BAR_HONEST,2.1027283266124996,U56,21,W,1.669839822824288,25,20,False,1.1116898505481745,0.15308885804711703,-0.2024163164242747,False,False,False
S_BLOCK,252,BAR_HONEST,2.1027283266124996,U56,21,M,2.0849352890254496,5,20,False,1.1590759322452227,0.16572301223766983,-0.25247110155870656,False,False,False
S_BLOCK,252,BAR_HONEST,2.1027283266124996,U56,63,W,1.8698577966178318,15,20,False,1.1004383395627895,0.1618190957285448,-0.25692124189441967,False,False,False
S_BLOCK,252,BAR_HONEST,2.1027283266124996,U56,63,M,0.46607233055178343,30,20,False,1.1770914972918733,0.17044573733068202,-0.23940605544821025,False,False,False
S_BLOCK,252,BAR_HONEST,2.1027283266124996,U56,126,W,0.9286326426515665,12,20,False,1.1615297831443132,0.16919746270303992,-0.19127561830465012,True,True,False
S_BLOCK,252,BAR_HONEST,2.1027283266124996,U56,126,M,1.3038841269707868,5,20,False,1.0718629300047582,0.15849175682599115,-0.2307735785481957,False,False,False
S_BLOCK,252,BAR_HONEST,2.1027283266124996,U56,252,W,2.132473263651658,15,15,True,1.1296238674329304,0.16655412469137398,-0.21097510572488332,False,False,False
S_BLOCK,252,BAR_HONEST,2.1027283266124996,U56,252,M,1.0452218460988147,15,20,False,1.0549587806469196,0.15571732243233516,-0.18915655002855358,True,True,False
S_BLOCK,252,BAR_HONEST,2.1027283266124996,B136,21,W,3.151132067687748,40,40,True,1.0028753644740442,0.13657902629592344,-0.2563191143947725,False,False,False
S_BLOCK,252,BAR_HONEST,2.1027283266124996,B136,21,M,3.2264297194045164,40,40,True,1.0588286290341873,0.1488241103245378,-0.27434821462752956,False,False,False
S_BLOCK,252,BAR_HONEST,2.1027283266124996,B136,63,W,1.754516719505239,40,20,False,0.9960363388880005,0.16487229134834314,-0.28694818362899355,False,False,False
S_BLOCK,252,BAR_HONEST,2.1027283266124996,B136,63,M,2.577843145660946,30,30,True,0.9750837981160982,0.1476707708601923,-0.28625875280354174,False,False,False
S_BLOCK,252,BAR_HONEST,2.1027283266124996,B136,126,W,1.6102441792785938,10,20,False,1.0100346106764955,0.16023726571201902,-0.20740302267849475,False,False,False
S_BLOCK,252,BAR_HONEST,2.1027283266124996,B136,126,M,1.3357415547636187,30,20,False,1.0654743736275754,0.18061041709598946,-0.2762786363864471,False,False,False
S_BLOCK,252,BAR_HONEST,2.1027283266124996,B136,252,W,1.8747496521509575,15,20,False,1.0475859407578672,0.17047323820552207,-0.23490998276411423,False,False,False
S_BLOCK,252,BAR_HONEST,2.1027283266124996,B136,252,M,2.4861134625666774,10,10,True,0.7581835851860829,0.1263820473342736,-0.26803083336320666,False,False,False
S_BLOCK,252,BAR_HONEST,2.1027283266124996,SMALL,21,W,1.044653681697133,40,20,False,0.4353158102219297,0.06613330401210393,-0.38294667892209755,False,False,False
S_BLOCK,252,BAR_HONEST,2.1027283266124996,SMALL,21,M,2.058569777719221,25,20,False,0.44561793701672026,0.06750417216231508,-0.35075734420038274,False,False,False
S_BLOCK,252,BAR_HONEST,2.1027283266124996,SMALL,63,W,1.1572619766192347,5,20,False,0.4615529999466303,0.07217183938825045,-0.36589477067213816,False,False,False
S_BLOCK,252,BAR_HONEST,2.1027283266124996,SMALL,63,M,2.9214371578536005,15,15,True,0.32309071739159123,0.04558033729109612,-0.39741019245727116,False,False,False
S_BLOCK,252,BAR_HONEST,2.1027283266124996,SMALL,126,W,1.2982111931724214,25,20,False,0.45333717990397243,0.070860770065448,-0.3581405418032817,False,False,False
S_BLOCK,252,BAR_HONEST,2.1027283266124996,SMALL,126,M,1.729741222843232,15,20,False,0.2482123898640132,0.029782993979285077,-0.3852385659953811,False,False,False
S_BLOCK,252,BAR_HONEST,2.1027283266124996,SMALL,252,W,1.5577199595142426,40,20,False,0.6676058493481922,0.11159184725299265,-0.37411836270629684,False,False,False
S_BLOCK,252,BAR_HONEST,2.1027283266124996,SMALL,252,M,1.3264926308515186,25,20,False,0.5601091433785563,0.09243559648173827,-0.3373715741988218,False,False,False
S_BLOCK,504,BAR_QUOTED,1.959963984540054,U56,21,W,2.4639643861293976,25,25,True,1.1126209818941613,0.1448472107306089,-0.2047171787910077,False,False,False
S_BLOCK,504,BAR_QUOTED,1.959963984540054,U56,21,M,2.573021606192638,8,8,True,0.9764876838419481,0.16946039763441978,-0.2693258340619519,False,False,False
S_BLOCK,504,BAR_QUOTED,1.959963984540054,U56,63,W,2.539276549279446,15,15,True,1.132711913680288,0.177560634279482,-0.2597700469761036,False,False,False
S_BLOCK,504,BAR_QUOTED,1.959963984540054,U56,63,M,0.4411651772561446,40,20,False,1.1770914972918733,0.17044573733068202,-0.23940605544821025,False,False,False
S_BLOCK,504,BAR_QUOTED,1.959963984540054,U56,126,W,0.9885807121802113,12,20,False,1.1615297831443132,0.16919746270303992,-0.19127561830465012,True,True,False
S_BLOCK,504,BAR_QUOTED,1.959963984540054,U56,126,M,2.0068692349629056,8,8,True,1.1465273554052737,0.21366057908364788,-0.26844088968395907,False,False,False
S_BLOCK,504,BAR_QUOTED,1.959963984540054,U56,252,W,2.4461826246985994,15,15,True,1.1296238674329304,0.16655412469137398,-0.21097510572488332,False,False,False
S_BLOCK,504,BAR_QUOTED,1.959963984540054,U56,252,M,1.3374161431416267,15,20,False,1.0549587806469196,0.15571732243233516,-0.18915655002855358,True,True,False
S_BLOCK,504,BAR_QUOTED,1.959963984540054,B136,21,W,3.4316418499846026,40,40,True,1.0028753644740442,0.13657902629592344,-0.2563191143947725,False,False,False
S_BLOCK,504,BAR_QUOTED,1.959963984540054,B136,21,M,3.738221469175679,40,40,True,1.0588286290341873,0.1488241103245378,-0.27434821462752956,False,False,False
S_BLOCK,504,BAR_QUOTED,1.959963984540054,B136,63,W,2.560575076432925,40,40,True,0.9641411686169042,0.1389166505805033,-0.2828039823666241,False,False,False
S_BLOCK,504,BAR_QUOTED,1.959963984540054,B136,63,M,3.1111847897659173,30,30,True,0.9750837981160982,0.1476707708601923,-0.28625875280354174,False,False,False
S_BLOCK,504,BAR_QUOTED,1.959963984540054,B136,126,W,1.9736500895331388,8,8,True,0.7866466863657643,0.1455591690419591,-0.24535256443898168,False,False,False
S_BLOCK,504,BAR_QUOTED,1.959963984540054,B136,126,M,1.5921879576451565,25,20,False,1.0654743736275754,0.18061041709598946,-0.2762786363864471,False,False,False
S_BLOCK,504,BAR_QUOTED,1.959963984540054,B136,252,W,2.0906438740605937,15,15,True,1.0875016097250867,0.18302035911046577,-0.24508097963802566,False,False,False
S_BLOCK,504,BAR_QUOTED,1.959963984540054,B136,252,M,3.1121894073680307,10,10,True,0.7581835851860829,0.1263820473342736,-0.26803083336320666,False,False,False
S_BLOCK,504,BAR_QUOTED,1.959963984540054,SMALL,21,W,1.1317835695520795,40,20,False,0.4353158102219297,0.06613330401210393,-0.38294667892209755,False,False,False
S_BLOCK,504,BAR_QUOTED,1.959963984540054,SMALL,21,M,2.495339950907358,25,25,True,0.514002438563869,0.07779708744691471,-0.3364511765120827,False,False,False
S_BLOCK,504,BAR_QUOTED,1.959963984540054,SMALL,63,W,1.1230838727324233,5,20,False,0.4615529999466303,0.07217183938825045,-0.36589477067213816,False,False,False
S_BLOCK,504,BAR_QUOTED,1.959963984540054,SMALL,63,M,4.736094201482765,15,15,True,0.32309071739159123,0.04558033729109612,-0.39741019245727116,False,False,False
S_BLOCK,504,BAR_QUOTED,1.959963984540054,SMALL,126,W,1.197900151941269,25,20,False,0.45333717990397243,0.070860770065448,-0.3581405418032817,False,False,False
S_BLOCK,504,BAR_QUOTED,1.959963984540054,SMALL,126,M,2.4829207024695927,40,40,True,0.38941514358977125,0.05531376594880011,-0.3372899122129338,False,False,False
S_BLOCK,504,BAR_QUOTED,1.959963984540054,SMALL,252,W,1.6681342524102467,40,20,False,0.6676058493481922,0.11159184725299265,-0.37411836270629684,False,False,False
S_BLOCK,504,BAR_QUOTED,1.959963984540054,SMALL,252,M,1.7434508029660245,25,20,False,0.5601091433785563,0.09243559648173827,-0.3373715741988218,False,False,False
S_BLOCK,504,BAR_HONEST,2.3265742938712553,U56,21,W,2.4639643861293976,25,25,True,1.1126209818941613,0.1448472107306089,-0.2047171787910077,False,False,False
S_BLOCK,504,BAR_HONEST,2.3265742938712553,U56,21,M,2.573021606192638,8,8,True,0.9764876838419481,0.16946039763441978,-0.2693258340619519,False,False,False
S_BLOCK,504,BAR_HONEST,2.3265742938712553,U56,63,W,2.539276549279446,15,15,True,1.132711913680288,0.177560634279482,-0.2597700469761036,False,False,False
S_BLOCK,504,BAR_HONEST,2.3265742938712553,U56,63,M,0.4411651772561446,40,20,False,1.1770914972918733,0.17044573733068202,-0.23940605544821025,False,False,False
S_BLOCK,504,BAR_HONEST,2.3265742938712553,U56,126,W,0.9885807121802113,12,20,False,1.1615297831443132,0.16919746270303992,-0.19127561830465012,True,True,False
S_BLOCK,504,BAR_HONEST,2.3265742938712553,U56,126,M,2.0068692349629056,8,20,False,1.0718629300047582,0.15849175682599115,-0.2307735785481957,False,False,False
S_BLOCK,504,BAR_HONEST,2.3265742938712553,U56,252,W,2.4461826246985994,15,15,True,1.1296238674329304,0.16655412469137398,-0.21097510572488332,False,False,False
S_BLOCK,504,BAR_HONEST,2.3265742938712553,U56,252,M,1.3374161431416267,15,20,False,1.0549587806469196,0.15571732243233516,-0.18915655002855358,True,True,False
S_BLOCK,504,BAR_HONEST,2.3265742938712553,B136,21,W,3.4316418499846026,40,40,True,1.0028753644740442,0.13657902629592344,-0.2563191143947725,False,False,False
S_BLOCK,504,BAR_HONEST,2.3265742938712553,B136,21,M,3.738221469175679,40,40,True,1.0588286290341873,0.1488241103245378,-0.27434821462752956,False,False,False
S_BLOCK,504,BAR_HONEST,2.3265742938712553,B136,63,W,2.560575076432925,40,40,True,0.9641411686169042,0.1389166505805033,-0.2828039823666241,False,False,False
S_BLOCK,504,BAR_HONEST,2.3265742938712553,B136,63,M,3.1111847897659173,30,30,True,0.9750837981160982,0.1476707708601923,-0.28625875280354174,False,False,False
S_BLOCK,504,BAR_HONEST,2.3265742938712553,B136,126,W,1.9736500895331388,8,20,False,1.0100346106764955,0.16023726571201902,-0.20740302267849475,False,False,False
S_BLOCK,504,BAR_HONEST,2.3265742938712553,B136,126,M,1.5921879576451565,25,20,False,1.0654743736275754,0.18061041709598946,-0.2762786363864471,False,False,False
S_BLOCK,504,BAR_HONEST,2.3265742938712553,B136,252,W,2.0906438740605937,15,20,False,1.0475859407578672,0.17047323820552207,-0.23490998276411423,False,False,False
S_BLOCK,504,BAR_HONEST,2.3265742938712553,B136,252,M,3.1121894073680307,10,10,True,0.7581835851860829,0.1263820473342736,-0.26803083336320666,False,False,False
S_BLOCK,504,BAR_HONEST,2.3265742938712553,SMALL,21,W,1.1317835695520795,40,20,False,0.4353158102219297,0.06613330401210393,-0.38294667892209755,False,False,False
S_BLOCK,504,BAR_HONEST,2.3265742938712553,SMALL,21,M,2.495339950907358,25,25,True,0.514002438563869,0.07779708744691471,-0.3364511765120827,False,False,False
S_BLOCK,504,BAR_HONEST,2.3265742938712553,SMALL,63,W,1.1230838727324233,5,20,False,0.4615529999466303,0.07217183938825045,-0.36589477067213816,False,False,False
S_BLOCK,504,BAR_HONEST,2.3265742938712553,SMALL,63,M,4.736094201482765,15,15,True,0.32309071739159123,0.04558033729109612,-0.39741019245727116,False,False,False
S_BLOCK,504,BAR_HONEST,2.3265742938712553,SMALL,126,W,1.197900151941269,25,20,False,0.45333717990397243,0.070860770065448,-0.3581405418032817,False,False,False
S_BLOCK,504,BAR_HONEST,2.3265742938712553,SMALL,126,M,2.4829207024695927,40,40,True,0.38941514358977125,0.05531376594880011,-0.3372899122129338,False,False,False
S_BLOCK,504,BAR_HONEST,2.3265742938712553,SMALL,252,W,1.6681342524102467,40,20,False,0.6676058493481922,0.11159184725299265,-0.37411836270629684,False,False,False
S_BLOCK,504,BAR_HONEST,2.3265742938712553,SMALL,252,M,1.7434508029660245,25,20,False,0.5601091433785563,0.09243559648173827,-0.3373715741988218,False,False,False
S_FOLD,21,BAR_QUOTED,1.959963984540054,U56,21,W,1.5664672858523967,25,20,False,1.1116898505481745,0.15308885804711703,-0.2024163164242747,False,False,False
S_FOLD,21,BAR_QUOTED,1.959963984540054,U56,21,M,1.8595494320037098,5,20,False,1.1590759322452227,0.16572301223766983,-0.25247110155870656,False,False,False
S_FOLD,21,BAR_QUOTED,1.959963984540054,U56,63,W,0.9770235586784405,15,20,False,1.1004383395627895,0.1618190957285448,-0.25692124189441967,False,False,False
S_FOLD,21,BAR_QUOTED,1.959963984540054,U56,63,M,0.3388602402163884,30,20,False,1.1770914972918733,0.17044573733068202,-0.23940605544821025,False,False,False
S_FOLD,21,BAR_QUOTED,1.959963984540054,U56,126,W,0.6533136080867248,40,20,False,1.1615297831443132,0.16919746270303992,-0.19127561830465012,True,True,False
S_FOLD,21,BAR_QUOTED,1.959963984540054,U56,126,M,0.822829508872011,5,20,False,1.0718629300047582,0.15849175682599115,-0.2307735785481957,False,False,False
S_FOLD,21,BAR_QUOTED,1.959963984540054,U56,252,W,1.7551219767240271,15,20,False,1.1896697256659177,0.1724794135310166,-0.21843530966689817,False,False,False
S_FOLD,21,BAR_QUOTED,1.959963984540054,U56,252,M,0.9179989548132953,5,20,False,1.0549587806469196,0.15571732243233516,-0.18915655002855358,True,True,False
S_FOLD,21,BAR_QUOTED,1.959963984540054,B136,21,W,1.6381868246548261,40,20,False,0.9966114494768078,0.15547309710536084,-0.2569070436953067,False,False,False
S_FOLD,21,BAR_QUOTED,1.959963984540054,B136,21,M,2.7929606297351333,40,40,True,1.0588286290341873,0.1488241103245378,-0.27434821462752956,False,False,False
S_FOLD,21,BAR_QUOTED,1.959963984540054,B136,63,W,1.333396097658568,5,20,False,0.9960363388880005,0.16487229134834314,-0.28694818362899355,False,False,False
S_FOLD,21,BAR_QUOTED,1.959963984540054,B136,63,M,2.189345307449528,40,40,True,1.0296892029713058,0.1488967764081035,-0.27728951385115674,False,False,False
S_FOLD,21,BAR_QUOTED,1.959963984540054,B136,126,W,1.2126206578262078,10,20,False,1.0100346106764955,0.16023726571201902,-0.20740302267849475,False,False,False
S_FOLD,21,BAR_QUOTED,1.959963984540054,B136,126,M,1.0130433032061057,25,20,False,1.0654743736275754,0.18061041709598946,-0.2762786363864471,False,False,False
S_FOLD,21,BAR_QUOTED,1.959963984540054,B136,252,W,1.337558350434886,10,20,False,1.0475859407578672,0.17047323820552207,-0.23490998276411423,False,False,False
S_FOLD,21,BAR_QUOTED,1.959963984540054,B136,252,M,2.1170274818032735,10,10,True,0.7581835851860829,0.1263820473342736,-0.26803083336320666,False,False,False
S_FOLD,21,BAR_QUOTED,1.959963984540054,SMALL,21,W,1.0832471784181377,5,20,False,0.4353158102219297,0.06613330401210393,-0.38294667892209755,False,False,False
S_FOLD,21,BAR_QUOTED,1.959963984540054,SMALL,21,M,1.2244379296668488,25,20,False,0.44561793701672026,0.06750417216231508,-0.35075734420038274,False,False,False
S_FOLD,21,BAR_QUOTED,1.959963984540054,SMALL,63,W,1.0028441416095162,5,20,False,0.4615529999466303,0.07217183938825045,-0.36589477067213816,False,False,False
S_FOLD,21,BAR_QUOTED,1.959963984540054,SMALL,63,M,1.8131065635374697,15,20,False,0.24937972736366745,0.02963581493264411,-0.43056692794894924,False,False,False
S_FOLD,21,BAR_QUOTED,1.959963984540054,SMALL,126,W,1.6867519419926886,25,20,False,0.45333717990397243,0.070860770065448,-0.3581405418032817,False,False,False
S_FOLD,21,BAR_QUOTED,1.959963984540054,SMALL,126,M,1.0641531407640887,25,20,False,0.2482123898640132,0.029782993979285077,-0.3852385659953811,False,False,False
