panel,gross,kind,devices,tier,cost_bps,CAGR,Sharpe,MaxDD,Calmar,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,legs,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR,dCAGR,dSharpe,cut,turnover_yr,mean_risk_gross,dgross_rel,pp_per_1pct,clears_bar
B136,0.75,SINGLE,HOLD,MID,0.0,0.12921524326701084,1.1650799502614464,-0.1804538831069893,0.7160568730482814,1.3287369472077861,1.0189074286138962,0.13480313459655102,1.2244130005310705,-0.10471244166630078,0.12464147469311793,1.1173434056156326,-0.18045388310698907,11111,False,True,True,True,True,True,True,0.005763853087778603,0.0022076894696125837,-0.024291607765476675,4.788691739550222,0.7485617769932243,0.02778534174390157,,False
B136,0.75,SINGLE,HOLD,MID,10.0,0.12381885256083147,1.12101002621559,-0.18569969809529474,0.6667692722757786,1.2865426331620171,0.9730833354312052,0.12954062620504958,1.1811771733090304,-0.10559792772859278,0.11913610613991676,1.0726178253945262,-0.18569969809529308,11111,False,True,True,True,True,True,True,0.005609007630983598,0.003041752482366711,-0.024291607765476675,4.788691739550222,0.7485617769932243,0.02778534174390157,,False
B136,0.75,SINGLE,HOLD,MID,25.0,0.11577059004743862,1.054813366809453,-0.19350759019075658,0.5982741552065937,1.223122745285222,0.904288984890586,0.12169065926597189,1.1162073974045985,-0.1069253914644327,0.11092649869351123,1.0054573578812789,-0.19350759019075625,11111,False,True,True,True,True,True,True,0.005379248573323725,0.004307957387986283,-0.024291607765476675,4.788691739550222,0.7485617769932243,0.02778534174390157,,False
B136,0.75,SINGLE,HOLD,MID,50.0,0.1024794449211428,0.944320420954618,-0.20731163827930887,0.4943255756006968,1.1171551334945204,0.7895602757991416,0.10872334216718538,1.007692516566051,-0.11268787684295634,0.0973720375042415,0.8934120589614114,-0.2073116382793102,10100,False,False,True,False,True,False,False,0.005002934747393661,0.006448283187741155,-0.024291607765476675,4.788691739550222,0.7485617769932243,0.02778534174390157,,False
B136,0.75,SINGLE,DRIFT,MID,0.0,0.1270923060980318,1.1629891771214538,-0.1724146522381642,0.7371317022550578,1.3009463909347903,1.0360871942003185,0.12943084765269375,1.1858932453121156,-0.10652801079848795,0.12517317553554586,1.144055942771765,-0.17241465223816443,11111,False,True,True,True,True,True,True,0.0036409159187995588,0.0001169163296199649,0.05099842767716034,4.4367013804950215,0.768527438422,0.055198462190876985,0.07139270923895845,False
B136,0.75,SINGLE,DRIFT,MID,10.0,0.12210108092749583,1.1215586481774709,-0.17315976097682106,0.7051354208316337,1.2613705946935765,0.9929097425892814,0.12449871764489129,1.144955576088306,-0.10823222632234641,0.1201335644854109,1.1022336663859345,-0.1731597609768214,11111,False,True,True,True,True,True,True,0.003891235997647957,0.0035903744442475904,0.05099842767716034,4.4367013804950215,0.768527438422,0.055198462190876985,0.07630109740404112,False
B136,0.75,SINGLE,DRIFT,MID,25.0,0.1146535961116224,1.0593035935840267,-0.18134117863497434,0.6322535067581707,1.2018688390945447,0.9280617148266287,0.11713882796614539,1.0834248125155386,-0.11082827054154731,0.11261437069850033,1.0394033609221172,-0.18134117863497334,11111,False,True,True,True,True,True,True,0.004262254637507512,0.008798184162559952,0.05099842767716034,4.4367013804950215,0.768527438422,0.055198462190876985,0.08357619698570362,False
B136,0.75,SINGLE,DRIFT,MID,50.0,0.10234536314051712,0.9553351684582265,-0.194803737033987,0.5253767956343729,1.1024074211993777,0.8198493042576007,0.10497382318471704,0.9806228372179272,-0.11514092426174061,0.1001889171898156,0.9345096870744436,-0.19480373703398735,10110,False,False,True,False,True,True,False,0.004868852966767978,0.01746303069134969,0.05099842767716034,4.4367013804950215,0.768527438422,0.055198462190876985,0.09547064857743635,False
B136,0.75,SINGLE,BANDW,MID,0.0,0.1286047901875984,1.1765735920948852,-0.18055599472621497,0.712270951638064,1.3356843882189862,1.0392044219661067,0.13177903218526366,1.2314297416856432,-0.11299006583576554,0.12600158584883814,1.1338553754870548,-0.18055599472621464,11111,False,True,True,True,True,True,True,0.005153400008366171,0.0137013313030514,0.4218718356533556,2.7028216808762373,0.7357164352338244,0.010148515531598568,0.01221555831141244,True
B136,0.75,SINGLE,BANDW,MID,10.0,0.12555623354807777,1.1512018564405413,-0.18084640505639993,0.6942699994999679,1.3126270977349672,1.0117597487383232,0.1290090033702691,1.2079801172228442,-0.11354670055324645,0.12272526391827521,1.1069876607668307,-0.1808464050563996,11111,False,True,True,True,True,True,True,0.007346388618229893,0.03323358270731802,0.4218718356533556,2.7028216808762373,0.7357164352338244,0.010148515531598568,0.01741379252505087,True
B136,0.75,SINGLE,BANDW,MID,25.0,0.1209979598709503,1.1131011744711345,-0.1819657444818059,0.6649491101499515,1.2779864043748748,0.9705646942728796,0.12486598734838039,1.1727552371659915,-0.11438143205928752,0.11782761798042096,1.0666511638689078,-0.18196574448180558,11111,False,True,True,True,True,True,True,0.01060661839683541,0.0625957650496678,0.4218718356533556,2.7028216808762373,0.7357164352338244,0.010148515531598568,0.025141802558136816,True
B136,0.75,SINGLE,BANDW,MID,50.0,0.11343951025320731,1.04950622305425,-0.18498988137916816,0.61322008213354,1.2201213928445418,0.9018574604043688,0.11799291555315694,1.1139285811284847,-0.11577206316377908,0.10970957798441239,0.9993557203733995,-0.18498988137916816,11111,False,True,True,True,True,True,True,0.015963000079458167,0.11163408528737317,0.4218718356533556,2.7028216808762373,0.7357164352338244,0.010148515531598568,0.037838506224849466,True
B136,0.75,SINGLE,ROTA,MID,0.0,0.12366529270009718,1.1245286286999159,-0.22217931413249914,0.5566012892917115,1.2709531434543007,1.0056978397550729,0.1219488955959831,1.1601819733490268,-0.10895629092871528,0.12507848813306,1.0991438988534128,-0.22217931413249947,11101,False,False,True,True,True,False,True,0.00021390252086495032,-0.038343632091917934,0.2588452025942367,3.4649916382773087,0.7293329397328409,0.0013838907449146287,0.0008263723597004882,False
B136,0.75,SINGLE,ROTA,MID,10.0,0.11977918937765408,1.0926641852994232,-0.22264538843412196,0.5379819012649134,1.2391382899951866,0.9737022419374894,0.11813326280746028,1.127554083668703,-0.10902622920833938,0.12113429164214295,1.0678405531688577,-0.2226453884341223,11101,False,False,True,True,True,False,True,0.001569344447806209,-0.025304088433800054,0.2588452025942367,3.4649916382773087,0.7293329397328409,0.0013838907449146287,0.006062868587393905,False
B136,0.75,SINGLE,ROTA,MID,25.0,0.11397265085727115,1.0446813936681816,-0.22334449988655602,0.5102997876158204,1.1911547667356521,0.9255770664766801,0.11243158446725166,1.0783688219724532,-0.1091311366277743,0.1152413209475065,1.0207377179294785,-0.22334449988655614,11101,False,False,True,True,True,False,True,0.0035813093831562615,-0.005824015753285172,0.2588452025942367,3.4649916382773087,0.7293329397328409,0.0013838907449146287,0.013835718596532338,False
B136,0.75,SINGLE,ROTA,MID,50.0,0.10435511708609346,0.9642942943273634,-0.2245096856406129,0.46481343015704635,1.1105715375084868,0.8450933253797552,0.10298657948582957,0.9958338707245553,-0.11124683590844653,0.1054816061098438,0.9419129139457121,-0.2245096856406128,11100,False,False,True,True,True,False,False,0.0068786069123443205,0.02642215656048652,0.2588452025942367,3.4649916382773087,0.7293329397328409,0.0013838907449146287,0.02657421054516185,False
B136,0.75,SINGLE,PARTIAL,MID,0.0,0.12324384104481956,1.1474310292205263,-0.1873426995579176,0.6578523814146189,1.2880278979005182,1.0255053281282545,0.12386945333695776,1.1784086666602174,-0.10640542796269681,0.1227297209954501,1.123305814723466,-0.1873426995579177,11111,False,True,True,True,True,True,True,-0.00020754913441267675,-0.015441231571307501,0.29561519413422876,3.293087315898825,0.7282224182215816,-0.00014087015798380786,-0.0007020922419787252,False
B136,0.75,SINGLE,PARTIAL,MID,10.0,0.11955022945895766,1.1162460273854473,-0.18816938662657667,0.6353330454129918,1.2580403120373687,0.9931955388314334,0.1203120675486038,1.1477481631801543,-0.10689872716824944,0.1189242312291483,1.0917092562661879,-0.18816938662657667,11111,False,True,True,True,True,True,True,0.0013403845291097838,-0.0017222463477759575,0.29561519413422876,3.293087315898825,0.7282224182215816,-0.00014087015798380786,0.004534220688606287,False
B136,0.75,SINGLE,PARTIAL,MID,25.0,0.11403175803390853,1.0694271348647575,-0.18940846734524108,0.6020415012706853,1.2129992696280516,0.9447056239887242,0.11499632626270762,1.1017029036388606,-0.10763841831935295,0.11323931128073084,1.0442832886211864,-0.18940846734524175,11111,False,True,True,True,True,True,True,0.0036404165597936355,0.018921725443290738,0.29561519413422876,3.293087315898825,0.7282224182215816,-0.00014087015798380786,0.012314713966091495,False
B136,0.75,SINGLE,PARTIAL,MID,50.0,0.10489253028410861,0.9913093604124091,-0.1915832704081344,0.5475036001872896,1.1377943159685364,0.8638471676964804,0.10619072503512705,1.0248388273698734,-0.108870550004459,0.1038262907180112,0.965181595349486,-0.19158327040813394,11110,False,False,True,True,True,True,False,0.007416020110359467,0.0534372226455323,0.29561519413422876,3.293087315898825,0.7282224182215816,-0.00014087015798380786,0.025086735247417984,False
B136,0.75,SINGLE,HOLD,STRONG,0.0,0.1357172105282609,1.163246051104674,-0.1876744670424063,0.723152236247431,1.3094839614033265,1.0331383832561174,0.1399816122285178,1.2092545401844739,-0.10692972070670148,0.13222295490112446,1.126167499447408,-0.18767446704240576,11111,False,True,True,True,True,True,True,0.012265820349028678,0.00037379031284023867,0.018649348763486562,4.587937381846149,0.7763348548674911,0.06591814949817931,0.6577077036086025,False
B136,0.75,SINGLE,HOLD,STRONG,10.0,0.13051682480837923,1.1231118445247625,-0.19256036498851614,0.6777969330093602,1.2713292246284347,0.9911266790230827,0.13498153046622607,1.1703096810535523,-0.10780162286020001,0.12685908555646752,1.085080910576143,-0.19256036498851758,11111,False,True,True,True,True,True,True,0.012306979878531354,0.005143570791539265,0.018649348763486562,4.587937381846149,0.7763348548674911,0.06591814949817931,0.6599147259569251,False
B136,0.75,SINGLE,HOLD,STRONG,25.0,0.12275903567348756,1.0628326835836936,-0.19983593653732967,0.6142990985535576,1.2140076261489678,0.9280432544068229,0.1275207819312172,1.1118127243018796,-0.10910875515529228,0.11885897705202986,1.0233749776230021,-0.19983593653733012,11111,False,True,True,True,True,True,True,0.01236769419937267,0.012327274162226898,0.018649348763486562,4.587937381846149,0.7763348548674911,0.06591814949817931,0.663170299200329,False
B136,0.75,SINGLE,HOLD,STRONG,50.0,0.10994269174824467,0.962219352508154,-0.21182115110680044,0.519035474851194,1.11828707390387,0.8227930223017962,0.11519049447783303,1.0141610892567081,-0.11128538723822834,0.10564643162434972,0.9203915759359609,-0.21182115110679967,10101,False,False,True,False,True,False,True,0.012466181574495527,0.024347214741277212,0.018649348763486562,4.587937381846149,0.7763348548674911,0.06591814949817931,0.6684513080104428,False
B136,0.75,SINGLE,DRIFT,STRONG,0.0,0.13636264461478453,1.176870250596969,-0.1699146187073236,0.8025362717593355,1.2827321207693596,1.0757851569930084,0.13662852541460224,1.1657723089691738,-0.10999115455142305,0.1361440829453724,1.1860952309592685,-0.16991461870732327,11111,False,True,True,True,True,True,True,0.0129112544355523,0.013997989805135225,0.06889374670878912,4.353038519476055,0.8211075159580854,0.1273916126031449,0.1874082199379809,False
B136,0.75,SINGLE,DRIFT,STRONG,10.0,0.13142597139905088,1.1385264696439066,-0.17483170453409713,0.7517284793927013,1.2466087421725975,1.0353156669205814,0.13175397489259844,1.1284233314661574,-0.11168253627732472,0.13115635682275317,1.1469169167062225,-0.17483170453409735,11111,False,True,True,True,True,True,True,0.013216126469203004,0.020558195910683308,0.06889374670878912,4.353038519476055,0.8211075159580854,0.1273916126031449,0.19183346966259504,False
B136,0.75,SINGLE,DRIFT,STRONG,25.0,0.12405919588478986,1.0809083464007987,-0.1826884870203529,0.6790750632850154,1.192307836010227,0.9745233648110947,0.12447937372608653,1.0722952755555546,-0.11423232129064709,0.12371384159401555,1.0880490484529357,-0.18268848702035156,11111,False,True,True,True,True,True,True,0.013667854410674973,0.03040293697933194,0.06889374670878912,4.353038519476055,0.8211075159580854,0.1273916126031449,0.19839034837876363,False
B136,0.75,SINGLE,DRIFT,STRONG,50.0,0.11188252657642805,0.9846679039551613,-0.1972146337620443,0.5673135124010298,1.1015540486328876,0.8730371301086333,0.11245366355105602,0.9785294246787362,-0.11846855052503535,0.11141315512668926,0.9897339101980192,-0.19721463376204484,11111,False,True,True,True,True,True,True,0.014406016402678912,0.046795766188284516,0.06889374670878912,4.353038519476055,0.8211075159580854,0.1273916126031449,0.20910484754984396,False
B136,0.75,SINGLE,BANDW,STRONG,0.0,0.13505673667274398,1.2001679645297376,-0.2125037010393379,0.6355500445977775,1.3567237268871641,1.0681605804689427,0.1370823526622651,1.2534697486603215,-0.11836690814642248,0.13339397050166935,1.1595321955368216,-0.21250370103933758,11101,False,False,True,True,True,False,True,0.011605346493511748,0.03729570373790381,0.549470505266026,2.106281896190532,0.736334734149447,0.010997448220688932,0.021120963513579352,True
B136,0.75,SINGLE,BANDW,STRONG,10.0,0.13266437034578193,1.1807262957662126,-0.2133881235376368,0.6217045641829404,1.3393649041855125,1.0469110094092182,0.1349609251566899,1.2359005849441043,-0.1187073785052577,0.130779615300459,1.1386588926159353,-0.21338812353763725,11101,False,False,True,True,True,False,True,0.01445452541593406,0.0627580220329893,0.549470505266026,2.106281896190532,0.736334734149447,0.010997448220688932,0.02630628082381948,True
B136,0.75,SINGLE,BANDW,STRONG,25.0,0.12908470627106228,1.1515470550448714,-0.2148966468686211,0.6006827382000954,1.3132950300093553,1.0150365505393555,0.13178578203907132,1.2095178137913654,-0.11921797663834088,0.12686870059940336,1.1073442074012303,-0.2148966468686211,11101,False,False,True,True,True,False,True,0.018693364796947387,0.10104164562340467,0.549470505266026,2.106281896190532,0.736334734149447,0.010997448220688932,0.03402068831319162,True
B136,0.75,SINGLE,BANDW,STRONG,50.0,0.12314221939075831,1.1028801715920387,-0.21827721427247526,0.5641551721337252,1.2697678338256932,0.9619243709132484,0.12651248646709656,1.1654762730529977,-0.12051804475617123,0.12037872695354546,1.0551523519496993,-0.21827721427247526,11101,False,False,True,True,True,False,True,0.02566570921700917,0.16500803382516183,0.549470505266026,2.106281896190532,0.736334734149447,0.010997448220688932,0.04670989429101954,True
B136,0.75,SINGLE,ROTA,STRONG,0.0,0.12193087274915104,1.1055410214988002,-0.2222047985963832,0.5487319514221134,1.2560443766314744,0.9848200784237839,0.11981287898464377,1.1419093954914714,-0.10511239726179566,0.12367529628222673,1.0801594375673713,-0.22220479859638298,11101,False,False,True,True,True,False,True,-0.0015205174300811919,-0.05733123929303363,0.32251328583913075,3.167335363446609,0.729649362451633,0.0018183433741627564,-0.004714588504858136,False
B136,0.75,SINGLE,ROTA,STRONG,10.0,0.11838063614722505,1.0763272733683287,-0.2226636064165165,0.5316568704352214,1.2257229244270977,0.9562376781117264,0.116289785915622,1.1109104167554356,-0.10616968146223427,0.12010267497502403,1.052192075011191,-0.2226636064165165,11101,False,False,True,True,True,False,True,0.00017079121737717529,-0.0416410003648946,0.32251328583913075,3.167335363446609,0.729649362451633,0.0018183433741627564,0.0005295633540578101,True
B136,0.75,SINGLE,ROTA,STRONG,25.0,0.11307361255845572,1.0323340250867103,-0.22335181814671612,0.5062578558647753,1.1800568367642363,0.913200215489197,0.11102314327767004,1.06425057967934,-0.10775444579726445,0.11476235117295008,1.010062986688865,-0.22335181814671623,11101,False,False,True,True,True,False,True,0.002682271084340826,-0.018171384334756402,0.32251328583913075,3.167335363446609,0.729649362451633,0.0018183433741627564,0.0083167770200907,True
B136,0.75,SINGLE,ROTA,STRONG,50.0,0.10427726158618089,0.9586305205244503,-0.2244988376970496,0.46448909337739225,1.1035491025592128,0.841104065394988,0.102293209440105,0.9861497059301407,-0.1103926227154951,0.10591123213707365,0.9394409790141622,-0.22449883769704948,11100,False,False,True,True,True,False,False,0.006800751412431749,0.020758382757573468,0.32251328583913075,3.167335363446609,0.729649362451633,0.0018183433741627564,0.021086732581379476,True
B136,0.75,SINGLE,PARTIAL,STRONG,0.0,0.12421428112898858,1.1474362371596305,-0.1986588747088477,0.6252641937644905,1.2881432395722365,1.0281863293402673,0.12385935061586406,1.1789709979558904,-0.10798765360381113,0.12450619038971422,1.1236047271598375,-0.19865887470884735,11111,False,True,True,True,True,True,True,0.0007628909497563452,-0.01543602363220331,0.40434570265477165,2.7847585508850305,0.7281543081178101,-0.0002343862423371812,0.0018867294613186423,True
B136,0.75,SINGLE,PARTIAL,STRONG,10.0,0.1210876443422979,1.1212959651263728,-0.19948965054918488,0.6069870993755805,1.262738479421807,1.001331437343465,0.12085018090469091,1.153055089441316,-0.10835176057493356,0.12128292542066421,1.0972841601083339,-0.199489650549185,11111,False,True,True,True,True,True,True,0.002877799412450033,0.003327691393149479,0.40434570265477165,2.7847585508850305,0.7281543081178101,-0.0002343862423371812,0.007117175707706442,True
B136,0.75,SINGLE,PARTIAL,STRONG,25.0,0.11641344746521498,1.0820572592860531,-0.20073464683630382,0.5799369929404785,1.2245894613732107,0.9610320942712376,0.11635101966298556,1.1141426114909703,-0.10889777328493888,0.11646477847001391,1.057782704452861,-0.20073464683630382,11111,False,True,True,True,True,True,True,0.006022105991100091,0.03155184986458637,0.40434570265477165,2.7847585508850305,0.7281543081178101,-0.0002343862423371812,0.014893458621079337,True
B136,0.75,SINGLE,PARTIAL,STRONG,50.0,0.10866495953869038,1.016596929102483,-0.2028065299196381,0.5358060195682495,1.1609086484435451,0.8938344767921189,0.10889117111158786,1.0491984712175504,-0.10987517269687741,0.10847900204472816,0.991904957403888,-0.202806529919638,11101,False,False,True,True,True,False,True,0.011188449364941233,0.07872479133560617,0.40434570265477165,2.7847585508850305,0.7281543081178101,-0.0002343862423371812,0.027670503956100843,True
B136,0.75,PAIR,HOLD+DRIFT,MILD,0.0,0.12481184941643897,1.1543363263882578,-0.16752201528461053,0.7450474446859454,1.2933458364137342,1.02971528517358,0.12678178705901266,1.1830081529593528,-0.10165216453024928,0.1231947389980188,1.1311355404858006,-0.16752201528460986,11111,False,True,True,True,True,True,True,0.0013604592372067348,-0.008535934403576029,0.058149121360625666,4.4032709906387915,0.7430952773618241,0.020279764563125413,0.023396041167492828,False
B136,0.75,PAIR,HOLD+DRIFT,MILD,10.0,0.119867919576095,1.1128000542516105,-0.1727436868295812,0.6939062247429607,1.2534367499097645,0.9866381033487068,0.12192832482202709,1.1418774441731625,-0.10254515548011522,0.11817668098689627,1.089280490680948,-0.1727436868295812,11111,False,True,True,True,True,True,True,0.0016580746462471208,-0.005168219481612724,0.058149121360625666,4.4032709906387915,0.7430952773618241,0.020279764563125413,0.02851418228599147,False
B136,0.75,PAIR,HOLD+DRIFT,MILD,25.0,0.11249082159103652,1.0503987857376722,-0.1805169352044057,0.6231593809392962,1.193449516645856,0.9219500782264791,0.11468542804960391,1.0800710932339432,-0.10388395021975083,0.11068964446613916,1.0264118291855386,-0.18051693520440493,11111,False,True,True,True,True,True,True,0.002099480116921626,-0.0001066236837945489,0.058149121360625666,4.4032709906387915,0.7430952773618241,0.020279764563125413,0.03610510473410593,False
B136,0.75,PAIR,HOLD+DRIFT,MILD,50.0,0.10029842833245262,0.9462154657432134,-0.19331586153972558,0.5188318616671903,1.093214216760223,0.8140247313083092,0.10271274409008502,0.9768428676806128,-0.10667356200552724,0.09831732852949893,0.9214787123140047,-0.19331586153972602,10110,False,False,True,False,True,True,False,0.0028219181587034736,0.008343327976336523,0.058149121360625666,4.4032709906387915,0.7430952773618241,0.020279764563125413,0.048528990510495834,False
B136,0.75,PAIR,HOLD+BANDW,MILD,0.0,0.12559914064330502,1.153048990658735,-0.1719920985546839,0.7302611090786331,1.28168425267369,1.0384753558549025,0.12591282065232878,1.1696964083392964,-0.10878710480627507,0.12534129714757736,1.1396105664340848,-0.17199209855468378,11111,False,True,True,True,True,True,True,0.002147750464072784,-0.009823270133098916,0.20121367395497902,3.7344262631831233,0.7386416404679049,0.014164861481370306,0.01067397867082004,False
B136,0.75,PAIR,HOLD+BANDW,MILD,10.0,0.12140201863725264,1.1181016159523067,-0.172472951666639,0.7038901895289771,1.2495143504058788,1.0009837842583413,0.12199049219963576,1.1367529591115386,-0.1094826891093934,0.12091840453138869,1.103065246027531,-0.172472951666639,11111,False,True,True,True,True,True,True,0.0031921737074047662,0.00013334221908345434,0.20121367395497902,3.7344262631831233,0.7386416404679049,0.014164861481370306,0.01586459630034391,False
B136,0.75,PAIR,HOLD+BANDW,MILD,25.0,0.11513420435909016,1.0656023170725282,-0.17669607705852297,0.6515945700421912,1.2011631475723121,0.9446896804982196,0.11613136079892916,1.0872494479688763,-0.11052570955108809,0.11431500572274866,1.048179152463066,-0.17669607705852475,11111,False,True,True,True,True,True,True,0.004742862884975274,0.01509690765106142,0.20121367395497902,3.7344262631831233,0.7386416404679049,0.014164861481370306,0.023571275210831227,False
B136,0.75,PAIR,HOLD+BANDW,MILD,50.0,0.10476174581660924,0.9779434329258111,-0.18692328905289768,0.5604531481733267,1.1203594511350687,0.8507725321581201,0.10643076344534674,1.0045481863842765,-0.11250468665257307,0.1033913590011748,0.9565762679722222,-0.186923289052898,11110,False,False,True,True,True,True,False,0.0072852356428600995,0.04007129515893426,0.20121367395497902,3.7344262631831233,0.7386416404679049,0.014164861481370306,0.036206464002491945,False
B136,0.75,PAIR,HOLD+ROTA,MILD,0.0,0.1243317928269585,1.1086088044678517,-0.21787999975346584,0.5706434411953443,1.2870967554063666,0.9546844672841996,0.12983546184834815,1.1818768660403407,-0.10528577693644947,0.11982674321129339,1.0516992195670292,-0.21787999975346573,11101,False,False,True,True,True,False,True,0.0008804026477262639,-0.05426345632398211,0.13832196728362378,4.028452880154382,0.7477418084866858,0.0266595140064807,0.006364879454909955,False
B136,0.75,PAIR,HOLD+ROTA,MILD,10.0,0.11981146648996677,1.0722812641563293,-0.21838421695947907,0.5486269482203361,1.252032847541459,0.9170086986749137,0.12552165005782823,1.146090519376221,-0.10613957757116688,0.11513823882683338,1.0148951967265525,-0.21838421695947874,11101,False,False,True,True,True,False,True,0.0016016215601188932,-0.04568700957689398,0.13832196728362378,4.028452880154382,0.7477418084866858,0.0266595140064807,0.011578938555976657,False
B136,0.75,PAIR,HOLD+ROTA,MILD,25.0,0.11306247472286435,1.017630686820921,-0.2191404633363685,0.515936094144876,1.1992968116887885,0.8603246902767826,0.119079482340128,1.0922876135909938,-0.10741980333478429,0.1081395098480209,0.9595039326785929,-0.21914046333636883,11101,False,False,True,True,True,False,True,0.0026711332487494577,-0.03287472260054569,0.13832196728362378,4.028452880154382,0.7477418084866858,0.0266595140064807,0.019310983650719798,False
B136,0.75,PAIR,HOLD+ROTA,MILD,50.0,0.1018976670407099,0.9262077926736715,-0.22040066214550602,0.46232922373635255,1.1111082112917863,0.7654900111844958,0.10841825513848069,1.0023681522471848,-0.11238985561874915,0.09656515871201643,0.866781078386732,-0.2204006621455058,10000,False,False,True,False,False,False,False,0.004421156866960763,-0.011664345093205353,0.13832196728362378,4.028452880154382,0.7477418084866858,0.0266595140064807,0.031962796320669395,False
B136,0.75,PAIR,HOLD+PARTIAL,MILD,0.0,0.12312463281414776,1.1526400610897944,-0.17113274734110284,0.7194685688574554,1.2967309326573564,1.0247480859065954,0.12519369001500813,1.1868176688024676,-0.10450253023569034,0.12142629611522704,1.1253019057522475,-0.17113274734110295,11111,False,True,True,True,True,True,True,-0.0003267573650844735,-0.010232199702039368,0.14972317692568005,3.9751507950646685,0.7293373273433864,0.0013899149929361698,-0.0021824100436144906,False
B136,0.75,PAIR,HOLD+PARTIAL,MILD,10.0,0.11866763566798744,1.1147374393532026,-0.17229353442748485,0.6887526920978712,1.260556614311166,0.9852345222732488,0.12088522908901522,1.149764181461014,-0.10519917283323343,0.1168476084582577,1.0867293491305852,-0.17229353442748507,11111,False,True,True,True,True,True,True,0.00045779073813956295,-0.0032308343800206973,0.14972317692568005,3.9751507950646685,0.7293373273433864,0.0013899149929361698,0.003057580980710837,False
B136,0.75,PAIR,HOLD+PARTIAL,MILD,25.0,0.11201396733652169,1.0578170941037695,-0.17403297567882803,0.6436364539513458,1.206204415347266,0.925920666606957,0.11445221637699166,1.0941018444916244,-0.1062436504922325,0.11001322585025619,1.0288169896698467,-0.17403297567882803,11111,False,True,True,True,True,True,True,0.0016226258624068013,0.007311684682302699,0.14972317692568005,3.9751507950646685,0.7293373273433864,0.0013899149929361698,0.010837506227991971,False
B136,0.75,PAIR,HOLD+PARTIAL,MILD,50.0,0.10100887569810468,0.9628211814306405,-0.18430789328083252,0.548044220462094,1.1154196986547238,0.8270002902859029,0.10380920651702574,1.001158273622496,-0.10798315040598061,0.09871175521275832,0.9322040109880655,-0.1843078932808332,11110,False,False,True,True,True,True,False,0.0035323655243555407,0.024949043663763715,0.14972317692568005,3.9751507950646685,0.7293373273433864,0.0013899149929361698,0.023592643416249073,False
B136,0.75,PAIR,DRIFT+BANDW,MILD,0.0,0.12329034996161092,1.141302051311889,-0.17018879095623718,0.7244328446596353,1.2713094789869122,1.023877350092115,0.12406902314123913,1.1571160134891272,-0.10734544080585018,0.12265052584066072,1.1283504034680898,-0.1701887909562373,11111,False,True,True,True,True,True,True,-0.00016104021762131104,-0.021570209479944813,0.28062845264224556,3.3631522121074315,0.7433997682061677,0.020697834569008755,-0.0005738556304788183,False
B136,0.75,PAIR,DRIFT+BANDW,MILD,10.0,0.11951680987917146,1.109542826917395,-0.1710634625830405,0.6986694182058522,1.2422055967028651,0.9896748339040062,0.12051356101500743,1.1270648388808886,-0.10799776561986707,0.11869794133485856,1.0952198213752857,-0.17106346258303973,11111,False,True,True,True,True,True,True,0.0013069649493235858,-0.008425446815828241,0.28062845264224556,3.3631522121074315,0.7433997682061677,0.020697834569008755,0.004657278821936662,False
B136,0.75,PAIR,DRIFT+BANDW,MILD,25.0,0.11387883609539351,1.0618271661619516,-0.176953508301671,0.6435522934151294,1.1984552684269871,0.9383147614950768,0.11520018302753265,1.081902219584007,-0.1089760212760269,0.11279359223482777,1.0454559533624037,-0.17695350830167,11111,False,True,True,True,True,True,True,0.0034874946212786195,0.011321756740484856,0.28062845264224556,3.3631522121074315,0.7433997682061677,0.020697834569008755,0.012427444859714896,False
B136,0.75,PAIR,DRIFT+BANDW,MILD,50.0,0.1045414809621763,0.9821406288989267,-0.18668162894782447,0.559998761267476,1.1253222040219604,0.8526165729094048,0.10639714690740898,1.0064403110367524,-0.11134767614742325,0.10301807670236607,0.9623845847390919,-0.18668162894782447,11110,False,False,True,True,True,True,False,0.007064970788427161,0.04426849113204989,0.28062845264224556,3.3631522121074315,0.7433997682061677,0.020697834569008755,0.02517553270848776,False
B136,0.75,PAIR,DRIFT+ROTA,MILD,0.0,0.11860479392034251,1.0908712495381025,-0.2173698989338837,0.5456357780081498,1.260835212437773,0.9456296537346297,0.12166519525350683,1.1493993969685372,-0.10340260763152631,0.11609477585416994,1.0460487822039732,-0.21736989893388414,11101,False,False,True,True,True,False,True,-0.004846596258889724,-0.07200101125373126,0.1846202191505264,3.81200274565185,0.7359496187519042,0.01046867962384157,-0.02625170894710156,False
B136,0.75,PAIR,DRIFT+ROTA,MILD,10.0,0.11434767540958113,1.0554021655204058,-0.2178316626285577,0.5249359713356481,1.2261912703730329,0.9091992181704763,0.1175595573306496,1.1138547234104617,-0.10422514712290643,0.1117137694238226,1.0105836194484605,-0.2178316626285577,11101,False,False,True,True,True,False,True,-0.003862169520266745,-0.0625661082128175,0.1846202191505264,3.81200274565185,0.7359496187519042,0.01046867962384157,-0.020919537080160235,False
