panel,L,gross,cost_bps,CAGR,Sharpe,MaxDD,Calmar,H1,H2,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR
SMALL,150,1.0,50.0,0.053400378787871405,0.38297007188216703,-0.5200654245886853,0.10268011727583168,0.5743587756897701,0.27580996033556343,0.6065532604979651,0.3428369257934073,0.03834094034736468,0.29073777271361523,-0.5200654245886862,False,False,False,False,False,False,False
SMALL,200,1.0,0.0,0.11008891677778188,0.6838555626124344,-0.44686935642382175,0.24635593198601624,0.8278083677158266,0.6160848426731557,0.849369833488929,0.5500967115269623,0.10667987737969709,0.6208084969907777,-0.4468693564238213,False,False,False,False,False,False,True
SMALL,200,1.0,10.0,0.10012772602845077,0.6323238499980826,-0.4570978960220312,0.21905094488473606,0.7752075555222141,0.5633125781400934,0.7967017228563514,0.5013571430872005,0.0956327722650887,0.568943944338123,-0.4570978960220302,False,False,False,False,False,False,True
SMALL,200,1.0,25.0,0.08534786500019198,0.555005354902306,-0.4720957370905905,0.18078507873460117,0.6962886529683877,0.4841375208844634,0.7176922296573773,0.43223354794100677,0.0792618366271558,0.49112516418309743,-0.4720957370905914,False,False,False,False,False,False,False
SMALL,200,1.0,50.0,0.06114053551436527,0.4261817931791522,-0.4961990152105199,0.12321776875841939,0.5648006360662056,0.35223565479092855,0.5860827904027954,0.3221455229673678,0.052501269731116684,0.36146715507559707,-0.4961990152105198,False,False,False,False,False,False,False
SMALL,250,1.0,0.0,0.1123524044143085,0.6938038793700696,-0.44395265329071365,0.2530729427598144,0.8477866381530194,0.6197890906203962,0.8566143297506558,0.5598469019077399,0.10943782678023628,0.6322032242447327,-0.4439526532907144,False,False,False,False,False,False,True
SMALL,250,1.0,10.0,0.10328197612802659,0.6471459668151648,-0.4534492910297464,0.22776962754419933,0.8011070799421366,0.5713796561866793,0.8094929358049876,0.5177363161784437,0.09931275437572484,0.5849765138305765,-0.4534492910297464,False,False,False,False,False,False,True
SMALL,250,1.0,25.0,0.08981033679232642,0.577140042871829,-0.46739853007271326,0.19214937791600373,0.7310845850967495,0.4987451271495012,0.738817714774569,0.45708009534973376,0.08429253582886864,0.5141119984471596,-0.46739853007271426,False,False,False,False,False,False,False
SMALL,250,1.0,50.0,0.06771041111960763,0.4604840589660222,-0.48987988747491484,0.13821839363240823,0.6144349335978403,0.37771010204323796,0.6211093679970606,0.359020998980157,0.059698874333310226,0.3960133110835354,-0.48987988747491384,False,False,False,False,False,False,False
SMALL,300,1.0,0.0,0.10680134577370937,0.668968200309629,-0.4490880436445759,0.2378182792553607,0.8738013178729064,0.5615290102878862,0.8905118555298465,0.569387781731522,0.0980041889384331,0.5813866901986168,-0.4490880436445748,False,False,False,False,False,False,True
SMALL,300,1.0,10.0,0.09835228505682658,0.6249936516710558,-0.45868703540791533,0.21442133189868956,0.8298509935048581,0.5158835611998273,0.8458116242156408,0.530709676142423,0.08864250207047131,0.5370026607444953,-0.45868703540791533,False,False,False,False,False,False,True
SMALL,300,1.0,25.0,0.08579498455700518,0.5590036597795662,-0.4727809992546953,0.18146876607193332,0.7638681801304733,0.44740194883242196,0.7787003267192817,0.4746983963733913,0.07474436629421577,0.47040872376550064,-0.4727809992546952,False,False,False,False,False,False,False
SMALL,300,1.0,50.0,0.0651726025158843,0.4490152020378166,-0.49548108928387313,0.1315339857068598,0.6538244295318132,0.3332974872981035,0.6667753512015262,0.3848892010273952,0.051960763287170364,0.35943562142848345,-0.49548108928387247,False,False,False,False,False,False,False
