k_bps,seed,cap,gross,cost_bps,joint4b,joint4a
400,3,0.015,1.0,0.0,False,False
400,3,0.015,1.0,10.0,False,False
400,3,0.015,1.0,25.0,False,False
400,3,0.015,1.0,50.0,False,False
400,3,0.020,0.75,0.0,True,False
400,3,0.020,0.75,10.0,True,False
400,3,0.020,0.75,25.0,False,False
400,3,0.020,0.75,50.0,False,False
400,3,0.020,1.0,0.0,False,False
400,3,0.020,1.0,10.0,False,False
400,3,0.020,1.0,25.0,False,False
400,3,0.020,1.0,50.0,False,False
400,3,0.030,0.75,0.0,True,False
400,3,0.030,0.75,10.0,True,False
400,3,0.030,0.75,25.0,False,False
400,3,0.030,0.75,50.0,False,False
400,3,0.030,1.0,0.0,False,False
400,3,0.030,1.0,10.0,False,False
400,3,0.030,1.0,25.0,False,False
400,3,0.030,1.0,50.0,False,False
400,3,INF,0.75,0.0,True,False
400,3,INF,0.75,10.0,True,False
400,3,INF,0.75,25.0,False,False
400,3,INF,0.75,50.0,False,False
400,3,INF,1.0,0.0,False,False
400,3,INF,1.0,10.0,False,False
400,3,INF,1.0,25.0,False,False
400,3,INF,1.0,50.0,False,False
400,4,0.015,0.75,0.0,False,False
400,4,0.015,0.75,10.0,False,False
400,4,0.015,0.75,25.0,False,False
400,4,0.015,0.75,50.0,False,False
400,4,0.015,1.0,0.0,False,False
400,4,0.015,1.0,10.0,False,False
400,4,0.015,1.0,25.0,False,False
400,4,0.015,1.0,50.0,False,False
400,4,0.020,0.75,0.0,True,False
400,4,0.020,0.75,10.0,True,False
400,4,0.020,0.75,25.0,False,False
400,4,0.020,0.75,50.0,False,False
400,4,0.020,1.0,0.0,False,False
400,4,0.020,1.0,10.0,False,False
400,4,0.020,1.0,25.0,False,False
400,4,0.020,1.0,50.0,False,False
400,4,0.030,0.75,0.0,True,False
400,4,0.030,0.75,10.0,True,False
400,4,0.030,0.75,25.0,False,False
400,4,0.030,0.75,50.0,False,False
400,4,0.030,1.0,0.0,False,False
400,4,0.030,1.0,10.0,False,False
400,4,0.030,1.0,25.0,False,False
400,4,0.030,1.0,50.0,False,False
400,4,INF,0.75,0.0,True,False
400,4,INF,0.75,10.0,True,False
400,4,INF,0.75,25.0,False,False
400,4,INF,0.75,50.0,False,False
400,4,INF,1.0,0.0,False,False
400,4,INF,1.0,10.0,False,False
400,4,INF,1.0,25.0,False,False
400,4,INF,1.0,50.0,False,False
400,5,0.015,0.75,0.0,False,False
400,5,0.015,0.75,10.0,False,False
400,5,0.015,0.75,25.0,False,False
400,5,0.015,0.75,50.0,False,False
400,5,0.015,1.0,0.0,False,False
400,5,0.015,1.0,10.0,False,False
400,5,0.015,1.0,25.0,False,False
400,5,0.015,1.0,50.0,False,False
400,5,0.020,0.75,0.0,True,False
400,5,0.020,0.75,10.0,False,False
400,5,0.020,0.75,25.0,False,False
400,5,0.020,0.75,50.0,False,False
400,5,0.020,1.0,0.0,False,False
400,5,0.020,1.0,10.0,False,False
400,5,0.020,1.0,25.0,False,False
400,5,0.020,1.0,50.0,False,False
400,5,0.030,0.75,0.0,True,False
400,5,0.030,0.75,10.0,True,False
400,5,0.030,0.75,25.0,False,False
400,5,0.030,0.75,50.0,False,False
400,5,0.030,1.0,0.0,False,False
400,5,0.030,1.0,10.0,False,False
400,5,0.030,1.0,25.0,False,False
400,5,0.030,1.0,50.0,False,False
400,5,INF,0.75,0.0,True,False
400,5,INF,0.75,10.0,True,False
400,5,INF,0.75,25.0,False,False
400,5,INF,0.75,50.0,False,False
400,5,INF,1.0,0.0,False,False
400,5,INF,1.0,10.0,False,False
400,5,INF,1.0,25.0,False,False
400,5,INF,1.0,50.0,False,False
400,6,0.015,0.75,0.0,False,False
400,6,0.015,0.75,10.0,False,False
400,6,0.015,0.75,25.0,False,False
400,6,0.015,0.75,50.0,False,False
400,6,0.015,1.0,0.0,False,False
400,6,0.015,1.0,10.0,False,False
400,6,0.015,1.0,25.0,False,False
400,6,0.015,1.0,50.0,False,False
400,6,0.020,0.75,0.0,True,False
400,6,0.020,0.75,10.0,True,False
400,6,0.020,0.75,25.0,False,False
400,6,0.020,0.75,50.0,False,False
400,6,0.020,1.0,0.0,False,False
400,6,0.020,1.0,10.0,False,False
400,6,0.020,1.0,25.0,False,False
400,6,0.020,1.0,50.0,False,False
400,6,0.030,0.75,0.0,True,False
400,6,0.030,0.75,10.0,True,False
400,6,0.030,0.75,25.0,False,False
400,6,0.030,0.75,50.0,False,False
400,6,0.030,1.0,0.0,False,False
400,6,0.030,1.0,10.0,False,False
400,6,0.030,1.0,25.0,False,False
400,6,0.030,1.0,50.0,False,False
400,6,INF,0.75,0.0,True,False
400,6,INF,0.75,10.0,True,False
400,6,INF,0.75,25.0,False,False
400,6,INF,0.75,50.0,False,False
400,6,INF,1.0,0.0,False,False
400,6,INF,1.0,10.0,False,False
400,6,INF,1.0,25.0,False,False
400,6,INF,1.0,50.0,False,False
400,7,0.015,0.75,0.0,False,False
400,7,0.015,0.75,10.0,False,False
400,7,0.015,0.75,25.0,False,False
400,7,0.015,0.75,50.0,False,False
400,7,0.015,1.0,0.0,False,False
400,7,0.015,1.0,10.0,False,False
400,7,0.015,1.0,25.0,False,False
400,7,0.015,1.0,50.0,False,False
400,7,0.020,0.75,0.0,True,False
400,7,0.020,0.75,10.0,True,False
400,7,0.020,0.75,25.0,False,False
400,7,0.020,0.75,50.0,False,False
400,7,0.020,1.0,0.0,False,False
400,7,0.020,1.0,10.0,False,False
400,7,0.020,1.0,25.0,False,False
400,7,0.020,1.0,50.0,False,False
400,7,0.030,0.75,0.0,True,False
400,7,0.030,0.75,10.0,True,False
400,7,0.030,0.75,25.0,False,False
400,7,0.030,0.75,50.0,False,False
400,7,0.030,1.0,0.0,False,False
400,7,0.030,1.0,10.0,False,False
400,7,0.030,1.0,25.0,False,False
400,7,0.030,1.0,50.0,False,False
400,7,INF,0.75,0.0,True,False
400,7,INF,0.75,10.0,True,False
400,7,INF,0.75,25.0,False,False
400,7,INF,0.75,50.0,False,False
400,7,INF,1.0,0.0,False,False
400,7,INF,1.0,10.0,False,False
400,7,INF,1.0,25.0,False,False
400,7,INF,1.0,50.0,False,False
