book,arm,frac_pos_full,frac_pos_IS,frac_pos_OOS,N,block,stateful
TOP20,ebud-0.20,0.2,0.5,0.0,10,28,True
TOP20,g200-dg,1.0,0.9,1.0,10,28,False
TOP20,g200-rw,1.0,1.0,1.0,10,28,False
TOP20,stop15,0.2,0.0,0.2,10,28,True
TOP20,stop25,0.0,0.4,0.0,10,28,True
TOP20,v1gate-dg,1.0,0.8,1.0,10,28,False
TOP20,v1gate-rw,1.0,0.4,1.0,10,28,False
TOP20,vol60-dg,1.0,0.3,1.0,10,28,False
TOP20,vol60-rw,1.0,0.1,1.0,10,28,False
TOPALL,abs12-dg,1.0,1.0,1.0,10,28,False
TOPALL,abs12-rw,0.9,0.8,0.9,10,28,False
TOPALL,band3-dg,1.0,1.0,1.0,10,28,False
TOPALL,band3-rw,1.0,1.0,1.0,10,28,False
TOPALL,ddctl-8/.5/high,1.0,1.0,1.0,10,28,True
TOPALL,ddctl-8/.5/recover,1.0,1.0,1.0,10,28,True
TOPALL,ebud-0.10,0.2,1.0,0.0,10,28,True
TOPALL,ebud-0.20,0.4,0.3,0.0,10,28,True
TOPALL,g200-dg,1.0,1.0,1.0,10,28,False
TOPALL,g200-rw,1.0,1.0,1.0,10,28,False
TOPALL,stop15,0.8,0.7,0.8,10,28,True
TOPALL,stop25,0.0,0.4,0.0,10,28,True
TOPALL,v1gate-dg,1.0,1.0,1.0,10,28,False
TOPALL,v1gate-rw,1.0,1.0,1.0,10,28,False
TOPALL,vol60-dg,1.0,1.0,1.0,10,28,False
TOPALL,vol60-rw,1.0,0.9,1.0,10,28,False
TOP20,abs12-dg,1.0,0.2,0.9,10,29,False
TOP20,abs12-rw,0.2,0.3,0.2,10,29,False
TOP20,band3-dg,1.0,1.0,1.0,10,29,False
TOP20,band3-rw,1.0,0.7,1.0,10,29,False
TOP20,ddctl-8/.5/high,1.0,1.0,1.0,10,29,True
TOP20,ddctl-8/.5/recover,1.0,1.0,1.0,10,29,True
TOP20,ebud-0.10,0.9,1.0,0.9,10,29,True
TOP20,ebud-0.20,0.1,0.6,0.0,10,29,True
TOP20,g200-dg,1.0,0.9,1.0,10,29,False
TOP20,g200-rw,1.0,0.9,1.0,10,29,False
TOP20,stop15,0.1,0.2,0.1,10,29,True
TOP20,stop25,0.0,0.6,0.0,10,29,True
TOP20,v1gate-dg,1.0,0.7,1.0,10,29,False
TOP20,v1gate-rw,1.0,0.5,1.0,10,29,False
TOP20,vol60-dg,1.0,0.4,1.0,10,29,False
TOP20,vol60-rw,1.0,0.2,1.0,10,29,False
TOPALL,abs12-dg,1.0,1.0,1.0,10,29,False
TOPALL,abs12-rw,1.0,0.6,1.0,10,29,False
TOPALL,band3-dg,1.0,1.0,1.0,10,29,False
TOPALL,band3-rw,1.0,1.0,1.0,10,29,False
TOPALL,ddctl-8/.5/high,1.0,1.0,1.0,10,29,True
TOPALL,ddctl-8/.5/recover,1.0,1.0,1.0,10,29,True
TOPALL,ebud-0.10,0.4,0.9,0.0,10,29,True
TOPALL,ebud-0.20,0.3,0.4,0.0,10,29,True
TOPALL,g200-dg,1.0,1.0,1.0,10,29,False
TOPALL,g200-rw,1.0,1.0,1.0,10,29,False
TOPALL,stop15,0.4,0.6,0.4,10,29,True
TOPALL,stop25,0.0,0.1,0.0,10,29,True
TOPALL,v1gate-dg,1.0,1.0,1.0,10,29,False
TOPALL,v1gate-rw,1.0,0.9,1.0,10,29,False
TOPALL,vol60-dg,1.0,0.9,1.0,10,29,False
TOPALL,vol60-rw,1.0,0.7,1.0,10,29,False
TOP20,abs12-dg,1.0,0.4,1.0,10,30,False
TOP20,abs12-rw,0.2,0.3,0.2,10,30,False
TOP20,band3-dg,1.0,0.9,1.0,10,30,False
TOP20,band3-rw,1.0,0.7,1.0,10,30,False
TOP20,ddctl-8/.5/high,1.0,1.0,1.0,10,30,True
TOP20,ddctl-8/.5/recover,1.0,1.0,1.0,10,30,True
TOP20,ebud-0.10,0.9,0.7,0.9,10,30,True
TOP20,ebud-0.20,0.1,0.2,0.0,10,30,True
TOP20,g200-dg,1.0,0.9,1.0,10,30,False
TOP20,g200-rw,1.0,0.8,1.0,10,30,False
TOP20,stop15,0.1,0.1,0.1,10,30,True
TOP20,stop25,0.0,0.4,0.0,10,30,True
TOP20,v1gate-dg,1.0,0.5,1.0,10,30,False
TOP20,v1gate-rw,1.0,0.3,1.0,10,30,False
TOP20,vol60-dg,1.0,0.2,1.0,10,30,False
TOP20,vol60-rw,1.0,0.2,1.0,10,30,False
TOPALL,abs12-dg,1.0,1.0,1.0,10,30,False
TOPALL,abs12-rw,1.0,0.5,1.0,10,30,False
TOPALL,band3-dg,1.0,1.0,1.0,10,30,False
TOPALL,band3-rw,1.0,1.0,1.0,10,30,False
TOPALL,ddctl-8/.5/high,1.0,1.0,1.0,10,30,True
TOPALL,ddctl-8/.5/recover,1.0,1.0,1.0,10,30,True
TOPALL,ebud-0.10,0.4,1.0,0.0,10,30,True
TOPALL,ebud-0.20,0.5,0.2,0.0,10,30,True
TOPALL,g200-dg,1.0,1.0,1.0,10,30,False
TOPALL,g200-rw,1.0,1.0,1.0,10,30,False
TOPALL,stop15,0.2,0.6,0.2,10,30,True
TOPALL,stop25,0.0,0.1,0.0,10,30,True
TOPALL,v1gate-dg,1.0,1.0,1.0,10,30,False
TOPALL,v1gate-rw,1.0,1.0,1.0,10,30,False
TOPALL,vol60-dg,1.0,1.0,1.0,10,30,False
TOPALL,vol60-rw,1.0,0.8,1.0,10,30,False
TOP20,abs12-dg,1.0,0.4,1.0,10,31,False
TOP20,abs12-rw,0.4,0.2,0.4,10,31,False
TOP20,band3-dg,1.0,0.9,1.0,10,31,False
TOP20,band3-rw,1.0,0.7,1.0,10,31,False
TOP20,ddctl-8/.5/high,1.0,1.0,1.0,10,31,True
TOP20,ddctl-8/.5/recover,1.0,1.0,1.0,10,31,True
TOP20,ebud-0.10,0.8,0.8,0.9,10,31,True
TOP20,ebud-0.20,0.8,0.6,0.0,10,31,True
TOP20,g200-dg,1.0,0.9,1.0,10,31,False
TOP20,g200-rw,1.0,0.8,1.0,10,31,False
TOP20,stop15,0.0,0.3,0.0,10,31,True
TOP20,stop25,0.0,0.6,0.0,10,31,True
TOP20,v1gate-dg,1.0,0.5,1.0,10,31,False
TOP20,v1gate-rw,1.0,0.2,1.0,10,31,False
TOP20,vol60-dg,1.0,0.2,1.0,10,31,False
TOP20,vol60-rw,1.0,0.1,1.0,10,31,False
TOPALL,abs12-dg,1.0,1.0,1.0,10,31,False
TOPALL,abs12-rw,1.0,0.2,1.0,10,31,False
TOPALL,band3-dg,1.0,1.0,1.0,10,31,False
TOPALL,band3-rw,1.0,1.0,1.0,10,31,False
TOPALL,ddctl-8/.5/high,1.0,1.0,1.0,10,31,True
TOPALL,ddctl-8/.5/recover,1.0,1.0,1.0,10,31,True
TOPALL,ebud-0.10,0.4,0.7,0.0,10,31,True
TOPALL,ebud-0.20,0.3,0.4,0.0,10,31,True
TOPALL,g200-dg,1.0,1.0,1.0,10,31,False
TOPALL,g200-rw,1.0,1.0,1.0,10,31,False
TOPALL,stop15,0.1,0.3,0.1,10,31,True
TOPALL,stop25,0.0,0.1,0.0,10,31,True
TOPALL,v1gate-dg,1.0,1.0,1.0,10,31,False
TOPALL,v1gate-rw,1.0,1.0,1.0,10,31,False
TOPALL,vol60-dg,1.0,0.5,1.0,10,31,False
TOPALL,vol60-rw,1.0,0.4,1.0,10,31,False
TOP20,abs12-dg,1.0,0.3,1.0,10,32,False
TOP20,abs12-rw,0.3,0.2,0.3,10,32,False
TOP20,band3-dg,1.0,1.0,1.0,10,32,False
TOP20,band3-rw,1.0,0.8,1.0,10,32,False
TOP20,ddctl-8/.5/high,1.0,1.0,1.0,10,32,True
TOP20,ddctl-8/.5/recover,1.0,1.0,1.0,10,32,True
TOP20,ebud-0.10,1.0,0.8,1.0,10,32,True
TOP20,ebud-0.20,0.2,0.5,0.1,10,32,True
TOP20,g200-dg,1.0,0.9,1.0,10,32,False
TOP20,g200-rw,1.0,0.8,1.0,10,32,False
TOP20,stop15,0.1,0.1,0.1,10,32,True
TOP20,stop25,0.0,0.4,0.0,10,32,True
TOP20,v1gate-dg,1.0,0.5,1.0,10,32,False
TOP20,v1gate-rw,1.0,0.3,1.0,10,32,False
TOP20,vol60-dg,1.0,0.1,1.0,10,32,False
TOP20,vol60-rw,1.0,0.1,1.0,10,32,False
TOPALL,abs12-dg,1.0,1.0,1.0,10,32,False
TOPALL,abs12-rw,1.0,0.6,1.0,10,32,False
TOPALL,band3-dg,1.0,1.0,1.0,10,32,False
TOPALL,band3-rw,1.0,1.0,1.0,10,32,False
TOPALL,ddctl-8/.5/high,1.0,1.0,1.0,10,32,True
TOPALL,ddctl-8/.5/recover,1.0,1.0,1.0,10,32,True
TOPALL,ebud-0.10,0.3,0.8,0.0,10,32,True
TOPALL,ebud-0.20,0.4,0.5,0.0,10,32,True
TOPALL,g200-dg,1.0,1.0,1.0,10,32,False
TOPALL,g200-rw,1.0,1.0,1.0,10,32,False
TOPALL,stop15,0.6,0.3,0.6,10,32,True
TOPALL,stop25,0.0,0.0,0.0,10,32,True
TOPALL,v1gate-dg,1.0,1.0,1.0,10,32,False
TOPALL,v1gate-rw,1.0,1.0,1.0,10,32,False
TOPALL,vol60-dg,1.0,0.9,1.0,10,32,False
TOPALL,vol60-rw,1.0,0.6,1.0,10,32,False
TOP20,abs12-dg,1.0,0.4,1.0,10,33,False
TOP20,abs12-rw,0.3,0.4,0.3,10,33,False
TOP20,band3-dg,1.0,1.0,1.0,10,33,False
TOP20,band3-rw,1.0,0.8,1.0,10,33,False
TOP20,ddctl-8/.5/high,1.0,1.0,1.0,10,33,True
TOP20,ddctl-8/.5/recover,1.0,1.0,1.0,10,33,True
TOP20,ebud-0.10,0.9,1.0,0.9,10,33,True
TOP20,ebud-0.20,0.3,0.5,0.0,10,33,True
TOP20,g200-dg,1.0,1.0,1.0,10,33,False
TOP20,g200-rw,1.0,0.9,1.0,10,33,False
TOP20,stop15,0.1,0.1,0.1,10,33,True
TOP20,stop25,0.0,0.4,0.0,10,33,True
TOP20,v1gate-dg,1.0,0.7,1.0,10,33,False
TOP20,v1gate-rw,1.0,0.1,1.0,10,33,False
TOP20,vol60-dg,1.0,0.5,1.0,10,33,False
TOP20,vol60-rw,1.0,0.1,1.0,10,33,False
TOPALL,abs12-dg,1.0,1.0,1.0,10,33,False
TOPALL,abs12-rw,1.0,0.7,1.0,10,33,False
TOPALL,band3-dg,1.0,1.0,1.0,10,33,False
TOPALL,band3-rw,1.0,1.0,1.0,10,33,False
TOPALL,ddctl-8/.5/high,1.0,1.0,1.0,10,33,True
TOPALL,ddctl-8/.5/recover,1.0,1.0,1.0,10,33,True
TOPALL,ebud-0.10,0.6,0.7,0.0,10,33,True
TOPALL,ebud-0.20,0.8,0.2,0.0,10,33,True
TOPALL,g200-dg,1.0,1.0,1.0,10,33,False
TOPALL,g200-rw,1.0,1.0,1.0,10,33,False
TOPALL,stop15,0.5,0.5,0.5,10,33,True
TOPALL,stop25,0.0,0.2,0.0,10,33,True
TOPALL,v1gate-dg,1.0,1.0,1.0,10,33,False
TOPALL,v1gate-rw,1.0,0.9,1.0,10,33,False
TOPALL,vol60-dg,1.0,0.8,1.0,10,33,False
TOPALL,vol60-rw,1.0,0.5,1.0,10,33,False
TOP20,abs12-dg,1.0,0.5,1.0,10,34,False
TOP20,abs12-rw,0.4,0.6,0.4,10,34,False
TOP20,band3-dg,1.0,1.0,1.0,10,34,False
TOP20,band3-rw,1.0,0.7,1.0,10,34,False
TOP20,ddctl-8/.5/high,1.0,1.0,1.0,10,34,True
TOP20,ddctl-8/.5/recover,1.0,1.0,1.0,10,34,True
TOP20,ebud-0.10,1.0,1.0,1.0,10,34,True
TOP20,ebud-0.20,0.2,0.4,0.0,10,34,True
TOP20,g200-dg,1.0,1.0,1.0,10,34,False
TOP20,g200-rw,1.0,0.9,1.0,10,34,False
TOP20,stop15,0.0,0.4,0.0,10,34,True
TOP20,stop25,0.0,0.7,0.0,10,34,True
TOP20,v1gate-dg,1.0,0.7,1.0,10,34,False
TOP20,v1gate-rw,1.0,0.5,1.0,10,34,False
TOP20,vol60-dg,1.0,0.5,1.0,10,34,False
TOP20,vol60-rw,1.0,0.1,1.0,10,34,False
TOPALL,abs12-dg,1.0,1.0,1.0,10,34,False
TOPALL,abs12-rw,0.9,0.9,0.9,10,34,False
TOPALL,band3-dg,1.0,1.0,1.0,10,34,False
TOPALL,band3-rw,1.0,1.0,1.0,10,34,False
TOPALL,ddctl-8/.5/high,1.0,1.0,1.0,10,34,True
TOPALL,ddctl-8/.5/recover,1.0,1.0,1.0,10,34,True
TOPALL,ebud-0.10,0.4,0.9,0.0,10,34,True
TOPALL,ebud-0.20,0.4,0.5,0.0,10,34,True
TOPALL,g200-dg,1.0,1.0,1.0,10,34,False
TOPALL,g200-rw,1.0,0.9,1.0,10,34,False
TOPALL,stop15,0.3,0.4,0.3,10,34,True
TOPALL,stop25,0.0,0.2,0.0,10,34,True
TOPALL,v1gate-dg,1.0,1.0,1.0,10,34,False
TOPALL,v1gate-rw,1.0,0.8,1.0,10,34,False
TOPALL,vol60-dg,1.0,0.9,1.0,10,34,False
TOPALL,vol60-rw,1.0,0.8,1.0,10,34,False
TOP20,abs12-dg,1.0,0.6,0.9,10,35,False
TOP20,abs12-rw,0.1,0.3,0.1,10,35,False
TOP20,band3-dg,1.0,1.0,1.0,10,35,False
TOP20,band3-rw,1.0,0.9,1.0,10,35,False
TOP20,ddctl-8/.5/high,1.0,1.0,1.0,10,35,True
TOP20,ddctl-8/.5/recover,1.0,1.0,1.0,10,35,True
TOP20,ebud-0.10,0.9,0.8,0.9,10,35,True
TOP20,ebud-0.20,0.3,0.4,0.0,10,35,True
TOP20,g200-dg,1.0,0.9,1.0,10,35,False
TOP20,g200-rw,1.0,0.7,1.0,10,35,False
TOP20,stop15,0.1,0.3,0.1,10,35,True
TOP20,stop25,0.0,0.7,0.0,10,35,True
TOP20,v1gate-dg,1.0,0.7,1.0,10,35,False
TOP20,v1gate-rw,1.0,0.4,1.0,10,35,False
TOP20,vol60-dg,1.0,0.3,1.0,10,35,False
TOP20,vol60-rw,1.0,0.2,1.0,10,35,False
TOPALL,abs12-dg,1.0,1.0,1.0,10,35,False
TOPALL,abs12-rw,0.8,0.7,0.8,10,35,False
TOPALL,band3-dg,1.0,1.0,1.0,10,35,False
TOPALL,band3-rw,1.0,1.0,1.0,10,35,False
TOPALL,ddctl-8/.5/high,1.0,1.0,1.0,10,35,True
TOPALL,ddctl-8/.5/recover,1.0,1.0,1.0,10,35,True
TOPALL,ebud-0.10,0.3,1.0,0.0,10,35,True
TOPALL,ebud-0.20,0.5,0.3,0.0,10,35,True
TOPALL,g200-dg,1.0,1.0,1.0,10,35,False
TOPALL,g200-rw,1.0,1.0,1.0,10,35,False
TOPALL,stop15,0.2,0.5,0.2,10,35,True
TOPALL,stop25,0.0,0.4,0.0,10,35,True
TOPALL,v1gate-dg,1.0,1.0,1.0,10,35,False
TOPALL,v1gate-rw,1.0,1.0,1.0,10,35,False
TOPALL,vol60-dg,1.0,0.9,1.0,10,35,False
TOPALL,vol60-rw,1.0,0.7,1.0,10,35,False
TOP20,abs12-dg,0.9,0.4,0.9,10,36,False
TOP20,abs12-rw,0.2,0.2,0.2,10,36,False
TOP20,band3-dg,1.0,0.9,1.0,10,36,False
TOP20,band3-rw,1.0,0.6,1.0,10,36,False
TOP20,ddctl-8/.5/high,1.0,1.0,1.0,10,36,True
TOP20,ddctl-8/.5/recover,1.0,1.0,1.0,10,36,True
TOP20,ebud-0.10,1.0,0.9,1.0,10,36,True
TOP20,ebud-0.20,0.4,0.3,0.1,10,36,True
TOP20,g200-dg,1.0,0.8,1.0,10,36,False
TOP20,g200-rw,1.0,0.7,1.0,10,36,False
TOP20,stop15,0.0,0.2,0.0,10,36,True
TOP20,stop25,0.0,0.4,0.0,10,36,True
TOP20,v1gate-dg,1.0,0.6,1.0,10,36,False
TOP20,v1gate-rw,1.0,0.1,1.0,10,36,False
TOP20,vol60-dg,1.0,0.6,1.0,10,36,False
TOP20,vol60-rw,1.0,0.3,1.0,10,36,False
TOPALL,abs12-dg,1.0,1.0,1.0,10,36,False
TOPALL,abs12-rw,1.0,0.6,1.0,10,36,False
TOPALL,band3-dg,1.0,1.0,1.0,10,36,False
TOPALL,band3-rw,1.0,1.0,1.0,10,36,False
TOPALL,ddctl-8/.5/high,1.0,1.0,1.0,10,36,True
TOPALL,ddctl-8/.5/recover,1.0,1.0,1.0,10,36,True
TOPALL,ebud-0.10,0.4,0.9,0.0,10,36,True
TOPALL,ebud-0.20,0.4,0.3,0.0,10,36,True
TOPALL,g200-dg,1.0,1.0,1.0,10,36,False
TOPALL,g200-rw,1.0,1.0,1.0,10,36,False
TOPALL,stop15,0.6,0.5,0.6,10,36,True
TOPALL,stop25,0.0,0.2,0.0,10,36,True
TOPALL,v1gate-dg,1.0,1.0,1.0,10,36,False
TOPALL,v1gate-rw,1.0,1.0,1.0,10,36,False
TOPALL,vol60-dg,1.0,1.0,1.0,10,36,False
TOPALL,vol60-rw,1.0,0.9,1.0,10,36,False
TOP20,abs12-dg,1.0,0.1,1.0,10,37,False
TOP20,abs12-rw,0.3,0.0,0.3,10,37,False
TOP20,band3-dg,1.0,1.0,1.0,10,37,False
TOP20,band3-rw,1.0,0.6,1.0,10,37,False
TOP20,ddctl-8/.5/high,1.0,1.0,1.0,10,37,True
TOP20,ddctl-8/.5/recover,1.0,1.0,1.0,10,37,True
TOP20,ebud-0.10,1.0,1.0,0.9,10,37,True
TOP20,ebud-0.20,0.4,0.2,0.0,10,37,True
TOP20,g200-dg,1.0,0.9,1.0,10,37,False
TOP20,g200-rw,1.0,0.7,1.0,10,37,False
TOP20,stop15,0.0,0.2,0.0,10,37,True
TOP20,stop25,0.0,0.3,0.0,10,37,True
TOP20,v1gate-dg,1.0,0.6,1.0,10,37,False
TOP20,v1gate-rw,1.0,0.0,1.0,10,37,False
TOP20,vol60-dg,1.0,0.2,1.0,10,37,False
TOP20,vol60-rw,1.0,0.0,1.0,10,37,False
TOPALL,abs12-dg,1.0,1.0,1.0,10,37,False
TOPALL,abs12-rw,1.0,0.8,1.0,10,37,False
TOPALL,band3-dg,1.0,1.0,1.0,10,37,False
TOPALL,band3-rw,1.0,1.0,1.0,10,37,False
TOPALL,ddctl-8/.5/high,1.0,1.0,1.0,10,37,True
TOPALL,ddctl-8/.5/recover,1.0,1.0,1.0,10,37,True
TOPALL,ebud-0.10,0.6,1.0,0.0,10,37,True
TOPALL,ebud-0.20,0.5,0.4,0.0,10,37,True
TOPALL,g200-dg,1.0,1.0,1.0,10,37,False
TOPALL,g200-rw,1.0,1.0,1.0,10,37,False
TOPALL,stop15,0.3,0.8,0.3,10,37,True
TOPALL,stop25,0.0,0.1,0.0,10,37,True
TOPALL,v1gate-dg,1.0,1.0,1.0,10,37,False
TOPALL,v1gate-rw,1.0,1.0,1.0,10,37,False
TOPALL,vol60-dg,1.0,1.0,1.0,10,37,False
TOPALL,vol60-rw,1.0,0.9,1.0,10,37,False
TOP20,abs12-dg,1.0,0.7,1.0,10,38,False
TOP20,abs12-rw,0.2,0.4,0.2,10,38,False
TOP20,band3-dg,1.0,1.0,1.0,10,38,False
TOP20,band3-rw,1.0,0.8,1.0,10,38,False
TOP20,ddctl-8/.5/high,1.0,1.0,1.0,10,38,True
TOP20,ddctl-8/.5/recover,1.0,1.0,1.0,10,38,True
TOP20,ebud-0.10,1.0,1.0,1.0,10,38,True
TOP20,ebud-0.20,0.4,0.4,0.0,10,38,True
TOP20,g200-dg,1.0,1.0,1.0,10,38,False
TOP20,g200-rw,1.0,0.9,1.0,10,38,False
TOP20,stop15,0.1,0.2,0.1,10,38,True
TOP20,stop25,0.0,0.7,0.0,10,38,True
TOP20,v1gate-dg,1.0,0.8,1.0,10,38,False
TOP20,v1gate-rw,1.0,0.5,1.0,10,38,False
TOP20,vol60-dg,1.0,0.6,1.0,10,38,False
TOP20,vol60-rw,1.0,0.1,1.0,10,38,False
TOPALL,abs12-dg,1.0,1.0,1.0,10,38,False
TOPALL,abs12-rw,0.7,0.5,0.7,10,38,False
TOPALL,band3-dg,1.0,1.0,1.0,10,38,False
TOPALL,band3-rw,1.0,1.0,1.0,10,38,False
TOPALL,ddctl-8/.5/high,1.0,1.0,1.0,10,38,True
TOPALL,ddctl-8/.5/recover,1.0,1.0,1.0,10,38,True
TOPALL,ebud-0.10,0.6,0.8,0.0,10,38,True
TOPALL,ebud-0.20,0.5,0.7,0.0,10,38,True
TOPALL,g200-dg,1.0,1.0,1.0,10,38,False
TOPALL,g200-rw,1.0,1.0,1.0,10,38,False
TOPALL,stop15,0.9,0.5,0.9,10,38,True
TOPALL,stop25,0.0,0.0,0.0,10,38,True
TOPALL,v1gate-dg,1.0,1.0,1.0,10,38,False
TOPALL,v1gate-rw,1.0,1.0,1.0,10,38,False
TOPALL,vol60-dg,1.0,0.8,1.0,10,38,False
TOPALL,vol60-rw,1.0,0.7,1.0,10,38,False
TOP20,abs12-dg,0.9,0.5,0.9,10,39,False
TOP20,abs12-rw,0.1,0.2,0.2,10,39,False
TOP20,band3-dg,1.0,1.0,1.0,10,39,False
TOP20,band3-rw,1.0,0.8,1.0,10,39,False
TOP20,ddctl-8/.5/high,1.0,1.0,1.0,10,39,True
TOP20,ddctl-8/.5/recover,1.0,1.0,1.0,10,39,True
TOP20,ebud-0.10,1.0,0.8,1.0,10,39,True
TOP20,ebud-0.20,0.4,0.6,0.0,10,39,True
TOP20,g200-dg,1.0,0.9,1.0,10,39,False
TOP20,g200-rw,1.0,0.9,1.0,10,39,False
TOP20,stop15,0.0,0.0,0.0,10,39,True
TOP20,stop25,0.0,0.5,0.0,10,39,True
TOP20,v1gate-dg,1.0,0.8,1.0,10,39,False
TOP20,v1gate-rw,1.0,0.4,1.0,10,39,False
TOP20,vol60-dg,1.0,0.6,1.0,10,39,False
TOP20,vol60-rw,1.0,0.3,1.0,10,39,False
TOPALL,abs12-dg,1.0,1.0,1.0,10,39,False
TOPALL,abs12-rw,0.8,0.6,0.8,10,39,False
TOPALL,band3-dg,1.0,1.0,1.0,10,39,False
TOPALL,band3-rw,1.0,1.0,1.0,10,39,False
TOPALL,ddctl-8/.5/high,1.0,1.0,1.0,10,39,True
TOPALL,ddctl-8/.5/recover,1.0,1.0,1.0,10,39,True
TOPALL,ebud-0.10,0.4,0.9,0.0,10,39,True
TOPALL,ebud-0.20,0.7,0.4,0.0,10,39,True
TOPALL,g200-dg,1.0,1.0,1.0,10,39,False
TOPALL,g200-rw,1.0,1.0,1.0,10,39,False
TOPALL,stop15,0.5,0.5,0.5,10,39,True
TOPALL,stop25,0.0,0.2,0.0,10,39,True
TOPALL,v1gate-dg,1.0,1.0,1.0,10,39,False
TOPALL,v1gate-rw,0.9,1.0,0.9,10,39,False
TOPALL,vol60-dg,1.0,0.6,1.0,10,39,False
TOPALL,vol60-rw,1.0,0.6,1.0,10,39,False
TOP20,abs12-dg,1.0,0.4,1.0,10,40,False
TOP20,abs12-rw,0.4,0.3,0.4,10,40,False
TOP20,band3-dg,1.0,1.0,1.0,10,40,False
TOP20,band3-rw,1.0,0.5,1.0,10,40,False
TOP20,ddctl-8/.5/high,1.0,1.0,1.0,10,40,True
TOP20,ddctl-8/.5/recover,1.0,1.0,1.0,10,40,True
TOP20,ebud-0.10,1.0,0.9,1.0,10,40,True
TOP20,ebud-0.20,0.4,0.3,0.1,10,40,True
TOP20,g200-dg,1.0,1.0,1.0,10,40,False
TOP20,g200-rw,1.0,0.8,1.0,10,40,False
TOP20,stop15,0.0,0.1,0.0,10,40,True
TOP20,stop25,0.0,0.4,0.0,10,40,True
TOP20,v1gate-dg,1.0,0.8,1.0,10,40,False
TOP20,v1gate-rw,1.0,0.0,1.0,10,40,False
TOP20,vol60-dg,1.0,0.4,1.0,10,40,False
TOP20,vol60-rw,1.0,0.2,1.0,10,40,False
TOPALL,abs12-dg,1.0,1.0,1.0,10,40,False
TOPALL,abs12-rw,0.9,0.6,0.9,10,40,False
TOPALL,band3-dg,1.0,1.0,1.0,10,40,False
TOPALL,band3-rw,1.0,1.0,1.0,10,40,False
TOPALL,ddctl-8/.5/high,1.0,1.0,1.0,10,40,True
TOPALL,ddctl-8/.5/recover,1.0,1.0,1.0,10,40,True
TOPALL,ebud-0.10,0.4,0.9,0.0,10,40,True
TOPALL,ebud-0.20,0.4,0.4,0.0,10,40,True
TOPALL,g200-dg,1.0,1.0,1.0,10,40,False
TOPALL,g200-rw,1.0,1.0,1.0,10,40,False
TOPALL,stop15,0.3,0.7,0.3,10,40,True
TOPALL,stop25,0.0,0.2,0.0,10,40,True
TOPALL,v1gate-dg,1.0,1.0,1.0,10,40,False
TOPALL,v1gate-rw,1.0,1.0,1.0,10,40,False
TOPALL,vol60-dg,1.0,1.0,1.0,10,40,False
TOPALL,vol60-rw,1.0,0.8,1.0,10,40,False
TOP20,abs12-dg,1.0,0.5,1.0,10,41,False
TOP20,abs12-rw,0.3,0.2,0.3,10,41,False
TOP20,band3-dg,1.0,0.9,1.0,10,41,False
TOP20,band3-rw,1.0,0.7,1.0,10,41,False
TOP20,ddctl-8/.5/high,1.0,1.0,1.0,10,41,True
TOP20,ddctl-8/.5/recover,1.0,1.0,1.0,10,41,True
TOP20,ebud-0.10,1.0,0.9,1.0,10,41,True
TOP20,ebud-0.20,0.4,0.2,0.1,10,41,True
TOP20,g200-dg,1.0,0.9,1.0,10,41,False
TOP20,g200-rw,1.0,0.9,1.0,10,41,False
TOP20,stop15,0.1,0.1,0.1,10,41,True
TOP20,stop25,0.0,0.6,0.0,10,41,True
TOP20,v1gate-dg,1.0,0.7,1.0,10,41,False
TOP20,v1gate-rw,1.0,0.4,1.0,10,41,False
TOP20,vol60-dg,1.0,0.3,1.0,10,41,False
TOP20,vol60-rw,1.0,0.1,1.0,10,41,False
TOPALL,abs12-dg,1.0,1.0,1.0,10,41,False
TOPALL,abs12-rw,1.0,0.7,1.0,10,41,False
TOPALL,band3-dg,1.0,1.0,1.0,10,41,False
TOPALL,band3-rw,1.0,1.0,1.0,10,41,False
TOPALL,ddctl-8/.5/high,1.0,1.0,1.0,10,41,True
TOPALL,ddctl-8/.5/recover,1.0,1.0,1.0,10,41,True
TOPALL,ebud-0.10,0.4,0.9,0.0,10,41,True
TOPALL,ebud-0.20,0.5,0.4,0.0,10,41,True
TOPALL,g200-dg,1.0,1.0,1.0,10,41,False
TOPALL,g200-rw,1.0,1.0,1.0,10,41,False
TOPALL,stop15,0.5,0.5,0.5,10,41,True
TOPALL,stop25,0.0,0.3,0.0,10,41,True
TOPALL,v1gate-dg,1.0,1.0,1.0,10,41,False
TOPALL,v1gate-rw,1.0,1.0,1.0,10,41,False
TOPALL,vol60-dg,1.0,0.8,1.0,10,41,False
TOPALL,vol60-rw,1.0,0.8,1.0,10,41,False
TOP20,abs12-dg,1.0,0.1,1.0,10,42,False
TOP20,abs12-rw,0.1,0.1,0.1,10,42,False
TOP20,band3-dg,1.0,1.0,1.0,10,42,False
TOP20,band3-rw,1.0,0.8,1.0,10,42,False
TOP20,ddctl-8/.5/high,1.0,1.0,1.0,10,42,True
TOP20,ddctl-8/.5/recover,1.0,1.0,1.0,10,42,True
TOP20,ebud-0.10,1.0,0.9,1.0,10,42,True
TOP20,ebud-0.20,0.5,0.7,0.0,10,42,True
TOP20,g200-dg,1.0,0.9,1.0,10,42,False
TOP20,g200-rw,1.0,1.0,1.0,10,42,False
TOP20,stop15,0.0,0.3,0.0,10,42,True
TOP20,stop25,0.0,0.4,0.0,10,42,True
