panel,N,H,freq,L,null_median,observed,N_IID,phi
SMALL,40,252,W,21,36.19358800762798,36.47852690620208,33.55224922982547,0.9026275254483314
SMALL,40,252,W,63,36.47852690620211,36.47852690620208,33.55224922982547,1.0000000000000122
SMALL,40,252,W,126,36.478526906202106,36.47852690620208,33.55224922982547,1.0000000000000098
SMALL,40,252,W,252,36.478526906202106,36.47852690620208,33.55224922982547,1.0000000000000098
SMALL,40,252,W,504,36.478526906202106,36.47852690620208,33.55224922982547,1.0000000000000098
SMALL,40,252,W,1008,36.47852690620209,36.47852690620208,33.55224922982547,1.0000000000000049
SMALL,40,252,W,3938,36.47852690620209,36.47852690620208,33.55224922982547,1.0000000000000049
SMALL,40,252,M,1,36.00045791277762,33.61891081415288,35.86594723364243,-0.059861370277988636
SMALL,40,252,M,5,36.912809789828,33.61891081415288,35.86594723364243,-0.46588588734284336
SMALL,40,252,M,21,36.71822693039589,33.61891081415288,35.86594723364243,-0.37929055771471354
SMALL,40,252,M,63,35.90163277882246,33.61891081415288,35.86594723364243,-0.015881160122957226
SMALL,40,252,M,126,34.68416731675145,33.61891081415288,35.86594723364243,0.5259282433701913
SMALL,40,252,M,252,33.35222270729948,33.61891081415288,35.86594723364243,1.118684372242611
SMALL,40,252,M,504,33.35222270729949,33.61891081415288,35.86594723364243,1.1186843722426079
SMALL,40,252,M,1008,33.61891081415287,33.61891081415288,35.86594723364243,1.0000000000000062
SMALL,40,252,M,3938,33.61891081415288,33.61891081415288,35.86594723364243,1.0
