panel,book,kind,point,kdays,cost,n_phase_req,n_phase,metric,mean,sd,rng
u56,RULESv2,kday,2,2,0.0,3,2,Sharpe,1.2334738182439737,0.0016616880986322653,0.002349981845519711
u56,RULESv2,kday,2,2,0.0,3,2,CAGR,0.08743662492773463,4.080650310125872e-05,5.770911011881985e-05
u56,RULESv2,kday,2,2,0.0,3,2,MaxDD,-0.10617595995744666,9.617209466728839e-05,0.00013600788060030844
u56,RULESv2,kday,2,2,0.0,3,2,OOSs,1.3318680908586207,0.002732627151038485,0.0038645183779075776
u56,RULESv2,kday,2,2,0.0,3,2,H1,1.234424529568884,0.007611206305568066,0.010763871183353979
u56,RULESv2,kday,2,2,0.0,3,2,H2,1.2351768175582762,0.003683723701389245,0.0052095720185398875
u56,RULESv2,kday,2,2,0.0,3,2,OOS_CAGR,0.09704042857839124,0.00027898479673212447,0.00039454408323447154
u56,RULESv2,kday,2,2,0.0,3,2,OOS_MaxDD,-0.1061759599574465,9.617209466720988e-05,0.00013600788060019742
u56,RULESv2,kday,2,2,10.0,3,2,Sharpe,1.2029896410125607,0.0015625003560009554,0.0022097091946693403
u56,RULESv2,kday,2,2,10.0,3,2,CAGR,0.08512489395001588,3.703168323479253e-05,5.237070866814797e-05
u56,RULESv2,kday,2,2,10.0,3,2,MaxDD,-0.10674424148281775,0.00015249834038986903,0.00021566522121874154
u56,RULESv2,kday,2,2,10.0,3,2,OOSs,1.3016078102258883,0.0028255947285424033,0.003995994386874591
u56,RULESv2,kday,2,2,10.0,3,2,H1,1.204201429611744,0.0074962946803768145,0.010601361604534176
u56,RULESv2,kday,2,2,10.0,3,2,H2,1.204386287984698,0.0037699973825958684,0.005331581428578147
u56,RULESv2,kday,2,2,10.0,3,2,OOS_CAGR,0.09467144059693888,0.0002816064051144252,0.0003982515973639522
u56,RULESv2,kday,2,2,10.0,3,2,OOS_MaxDD,-0.10674424148281775,0.00015249834039002605,0.0002156652212189636
u56,RULESv2,kday,2,2,25.0,3,2,Sharpe,1.1572427873149338,0.0014156523251078264,0.002002034717772494
u56,RULESv2,kday,2,2,25.0,3,2,CAGR,0.08166635340686557,3.13984782938171e-05,4.440415384099339e-05
u56,RULESv2,kday,2,2,25.0,3,2,MaxDD,-0.10759610289189697,0.00023686058959688797,0.0003349714581996066
u56,RULESv2,kday,2,2,25.0,3,2,OOSs,1.2561925389084578,0.0029625931876569567,0.004189739465778608
u56,RULESv2,kday,2,2,25.0,3,2,H1,1.1588492780006328,0.0073258932495753265,0.010360377590046932
u56,RULESv2,kday,2,2,25.0,3,2,H2,1.1581773940779763,0.003897503239047328,0.005511901940053798
u56,RULESv2,kday,2,2,25.0,3,2,OOS_CAGR,0.09112739757768673,0.00028551760570829965,0.0004037828702889712
u56,RULESv2,kday,2,2,25.0,3,2,OOS_MaxDD,-0.10759610289189697,0.00023686058959688797,0.0003349714581996066
u56,RULESv2,kday,21,21,0.0,3,3,Sharpe,1.1682392025842818,0.03208514136881674,0.06052130126356947
u56,RULESv2,kday,21,21,0.0,3,3,CAGR,0.08976562627095312,0.0017838348827423796,0.003527040167262907
u56,RULESv2,kday,21,21,0.0,3,3,MaxDD,-0.1640398613710802,0.02339382593293493,0.042735036860935494
u56,RULESv2,kday,21,21,0.0,3,3,OOSs,1.2121564731918584,0.04717481483667002,0.09029921599102742
u56,RULESv2,kday,21,21,0.0,3,3,H1,1.223950407033441,0.04234744843451147,0.08148541664211217
u56,RULESv2,kday,21,21,0.0,3,3,H2,1.1290937248722202,0.04484281636127985,0.0853637846853954
u56,RULESv2,kday,21,21,0.0,3,3,OOS_CAGR,0.09789419147024699,0.0003288649911447831,0.0005700360747205035
u56,RULESv2,kday,21,21,0.0,3,3,OOS_MaxDD,-0.16403986137108018,0.023393825932934587,0.042735036860934716
u56,RULESv2,kday,21,21,10.0,3,3,Sharpe,1.1520195831883544,0.03178377395478163,0.059791747020310204
u56,RULESv2,kday,21,21,10.0,3,3,CAGR,0.08842489923091416,0.0017824803927912636,0.0035223702942190904
u56,RULESv2,kday,21,21,10.0,3,3,MaxDD,-0.16416461982015387,0.0232671337629134,0.04250970130245402
u56,RULESv2,kday,21,21,10.0,3,3,OOSs,1.1968819976638894,0.0464343865632846,0.08889954410779466
u56,RULESv2,kday,21,21,10.0,3,3,H1,1.2067421189340388,0.042382092547834725,0.08163549813402704
u56,RULESv2,kday,21,21,10.0,3,3,H2,1.1135920738285572,0.04406374338911359,0.0838869534813047
u56,RULESv2,kday,21,21,10.0,3,3,OOS_CAGR,0.0965586647652732,0.000319560113006615,0.0005746367429433352
u56,RULESv2,kday,21,21,10.0,3,3,OOS_MaxDD,-0.16416461982015387,0.02326713376291313,0.042509701302453684
u56,RULESv2,kday,21,21,25.0,3,3,Sharpe,1.1276311067278815,0.03133002621556188,0.05868386592968422
u56,RULESv2,kday,21,21,25.0,3,3,CAGR,0.08641654963411198,0.0017804940334453896,0.003515375249293129
u56,RULESv2,kday,21,21,25.0,3,3,MaxDD,-0.16435175749376443,0.02307710009856279,0.04217169796473197
u56,RULESv2,kday,21,21,25.0,3,3,OOSs,1.1739136193489474,0.04530806153557412,0.08677333396291664
u56,RULESv2,kday,21,21,25.0,3,3,H1,1.1808610941239757,0.04242877760654285,0.08185089731111694
u56,RULESv2,kday,21,21,25.0,3,3,H2,1.090286389809518,0.04287929946954294,0.0816451076630682
u56,RULESv2,kday,21,21,25.0,3,3,OOS_CAGR,0.09455807852696196,0.000308928136649341,0.0005827825067952208
u56,RULESv2,kday,21,21,25.0,3,3,OOS_MaxDD,-0.16435175749376474,0.02307710009856256,0.042171697964731525
u56,RULESv2,kday,30,30,0.0,3,3,Sharpe,1.1418548709282772,0.001961991750139687,0.0038655705875736412
u56,RULESv2,kday,30,30,0.0,3,3,CAGR,0.08884230595099596,0.0012474463913464593,0.0024471334976550185
u56,RULESv2,kday,30,30,0.0,3,3,MaxDD,-0.1693789308547913,0.018382864909609407,0.035257902122290075
u56,RULESv2,kday,30,30,0.0,3,3,OOSs,1.1936500937181362,0.053933153711566935,0.10212477396454123
u56,RULESv2,kday,30,30,0.0,3,3,H1,1.189146578252065,0.06538685943842971,0.1245201258404729
u56,RULESv2,kday,30,30,0.0,3,3,H2,1.1104765361958986,0.055913718520030985,0.10737923477061861
u56,RULESv2,kday,30,30,0.0,3,3,OOS_CAGR,0.09782242764658171,0.0024871840856528493,0.004442069160552897
u56,RULESv2,kday,30,30,0.0,3,3,OOS_MaxDD,-0.1693789308547913,0.01838286490960965,0.03525790212229041
u56,RULESv2,kday,30,30,10.0,3,3,Sharpe,1.127700416121831,0.0016459425345980102,0.003230440983367
u56,RULESv2,kday,30,30,10.0,3,3,CAGR,0.08765763222709204,0.001259866602593658,0.0024738754436171018
u56,RULESv2,kday,30,30,10.0,3,3,MaxDD,-0.16944683843251032,0.018268532430186998,0.035054179389132245
u56,RULESv2,kday,30,30,10.0,3,3,OOSs,1.1802944278575493,0.05364879725687578,0.10153404534883737
u56,RULESv2,kday,30,30,10.0,3,3,H1,1.174091314606656,0.06555616052746194,0.12492227521735022
u56,RULESv2,kday,30,30,10.0,3,3,H2,1.0969780244639715,0.055558963681576534,0.10665928891835619
u56,RULESv2,kday,30,30,10.0,3,3,OOS_CAGR,0.09663582996335356,0.002476190253378698,0.004416843025499828
u56,RULESv2,kday,30,30,10.0,3,3,OOS_MaxDD,-0.16944683843251052,0.018268532430187088,0.03505417938913247
u56,RULESv2,kday,30,30,25.0,3,3,Sharpe,1.1064076652263612,0.0011676964234847856,0.002263922795751938
u56,RULESv2,kday,30,30,25.0,3,3,CAGR,0.08588266078256208,0.0012785036400297714,0.0025138847428574085
u56,RULESv2,kday,30,30,25.0,3,3,MaxDD,-0.16954869979908957,0.018097112701880396,0.03474859528939522
u56,RULESv2,kday,30,30,25.0,3,3,OOSs,1.1602025255662254,0.0532113188925673,0.10062962900690042
u56,RULESv2,kday,30,30,25.0,3,3,H1,1.1514372454318431,0.06581091787320305,0.12553186726778232
u56,RULESv2,kday,30,30,25.0,3,3,H2,1.076675828607522,0.055015937850463256,0.10556082005994716
u56,RULESv2,kday,30,30,25.0,3,3,OOS_CAGR,0.0948579681853939,0.0024597619300674696,0.004379080902698451
u56,RULESv2,kday,30,30,25.0,3,3,OOS_MaxDD,-0.16954869979908946,0.018097112701880504,0.03474859528939522
u56,RULESv2,kday,5,5,0.0,3,3,Sharpe,1.2332929202588003,0.01372176351917726,0.026116155112525963
u56,RULESv2,kday,5,5,0.0,3,3,CAGR,0.0888915463668029,0.001040546038796414,0.0020543980599618816
u56,RULESv2,kday,5,5,0.0,3,3,MaxDD,-0.11251885283224335,0.006885896912593992,0.012912069226710843
u56,RULESv2,kday,5,5,0.0,3,3,OOSs,1.327953213452875,0.028479001245122326,0.05223714169913207
u56,RULESv2,kday,5,5,0.0,3,3,H1,1.234008719912228,0.0028527502978401243,0.005496883956215948
u56,RULESv2,kday,5,5,0.0,3,3,H2,1.2357393046929281,0.027130064424927543,0.050565650012822205
u56,RULESv2,kday,5,5,0.0,3,3,OOS_CAGR,0.09861390743812988,0.0018927758446283824,0.0037467710165384194
u56,RULESv2,kday,5,5,0.0,3,3,OOS_MaxDD,-0.11251885283224332,0.0068858969125937695,0.012912069226710177
u56,RULESv2,kday,5,5,10.0,3,3,Sharpe,1.2083376431460635,0.013912349428599683,0.026436534758459862
u56,RULESv2,kday,5,5,10.0,3,3,CAGR,0.08696526562355629,0.0010476391904146495,0.0020653727443191716
u56,RULESv2,kday,5,5,10.0,3,3,MaxDD,-0.11284409997300526,0.006821191023633132,0.012786624752527342
u56,RULESv2,kday,5,5,10.0,3,3,OOSs,1.3033721524438633,0.028686191469490637,0.052764050993121536
u56,RULESv2,kday,5,5,10.0,3,3,H1,1.2090991149208021,0.0024676943012765153,0.004788835209142306
u56,RULESv2,kday,5,5,10.0,3,3,H2,1.2106877377720442,0.0273514836122012,0.05111890545237241
u56,RULESv2,kday,5,5,10.0,3,3,OOS_CAGR,0.09665839884205041,0.0019070712691487224,0.003775109062381876
u56,RULESv2,kday,5,5,10.0,3,3,OOS_MaxDD,-0.11284409997300537,0.006821191023632961,0.01278662475252712
u56,RULESv2,kday,5,5,25.0,3,3,Sharpe,1.170867370340013,0.014192960441727354,0.026905938962577425
u56,RULESv2,kday,5,5,25.0,3,3,CAGR,0.0840820121945629,0.001058375915857364,0.002081750134873772
u56,RULESv2,kday,5,5,25.0,3,3,MaxDD,-0.11333183916319955,0.006724207204312863,0.012598588005394817
u56,RULESv2,kday,5,5,25.0,3,3,OOSs,1.2664685128212223,0.028991160461937605,0.0535392372189043
u56,RULESv2,kday,5,5,25.0,3,3,H1,1.1716869737409803,0.0018970018807851175,0.003731211521491362
u56,RULESv2,kday,5,5,25.0,3,3,H2,1.1730814771764544,0.027678056963707783,0.05193310894686598
u56,RULESv2,kday,5,5,25.0,3,3,OOS_CAGR,0.09373144797990236,0.0019284124279770342,0.003817412748897686
u56,RULESv2,kday,5,5,25.0,3,3,OOS_MaxDD,-0.1133318391631996,0.006724207204313172,0.012598588005395595
u56,RULESv2,kday,63,63,0.0,3,3,Sharpe,1.1051513282552372,0.12631475489984437,0.25262634311977905
u56,RULESv2,kday,63,63,0.0,3,3,CAGR,0.08991391468753696,0.007924315111584737,0.015489663919267649
u56,RULESv2,kday,63,63,0.0,3,3,MaxDD,-0.1762270066705501,0.03425312105172741,0.06734788301858186
u56,RULESv2,kday,63,63,0.0,3,3,OOSs,1.1665119973207758,0.22413506418965867,0.44736846632181015
u56,RULESv2,kday,63,63,0.0,3,3,H1,1.1491324437375772,0.02273769215030974,0.04480948387866657
u56,RULESv2,kday,63,63,0.0,3,3,H2,1.087362566186477,0.2325206668532265,0.46426182661318083
u56,RULESv2,kday,63,63,0.0,3,3,OOS_CAGR,0.10171977413980156,0.015492873097705926,0.029679100060889807
u56,RULESv2,kday,63,63,0.0,3,3,OOS_MaxDD,-0.17622700667055005,0.034253121051727585,0.06734788301858219
u56,RULESv2,kday,63,63,10.0,3,3,Sharpe,1.095253650230704,0.12613001775017013,0.2522517679207327
u56,RULESv2,kday,63,63,10.0,3,3,CAGR,0.08903835713108939,0.007938851493962252,0.01551164319540188
u56,RULESv2,kday,63,63,10.0,3,3,MaxDD,-0.17630477775845058,0.03412613319243008,0.0671145697548804
u56,RULESv2,kday,63,63,10.0,3,3,OOSs,1.1574917006422851,0.22421298820829866,0.4474837551296812
u56,RULESv2,kday,63,63,10.0,3,3,H1,1.1379091106043797,0.022477280213289593,0.044153680351636915
u56,RULESv2,kday,63,63,10.0,3,3,H2,1.07839091697154,0.2324745853978053,0.4641318105331521
u56,RULESv2,kday,63,63,10.0,3,3,OOS_CAGR,0.10085368941890849,0.015545417143758683,0.029783967154016988
u56,RULESv2,kday,63,63,10.0,3,3,OOS_MaxDD,-0.17630477775845044,0.034126133192430214,0.06711456975488073
u56,RULESv2,kday,63,63,25.0,3,3,Sharpe,1.0803450153591208,0.1258483377974758,0.25167609438573235
u56,RULESv2,kday,63,63,25.0,3,3,CAGR,0.08772592957382368,0.007960690256528695,0.015544584849440879
u56,RULESv2,kday,63,63,25.0,3,3,MaxDD,-0.17642143439030167,0.03393576296241187,0.06676459985932759
u56,RULESv2,kday,63,63,25.0,3,3,OOSs,1.1439078200285764,0.22432723510430147,0.4476491645791403
u56,RULESv2,kday,63,63,25.0,3,3,H1,1.1209913196213392,0.02210072609499887,0.04316821979874441
u56,RULESv2,kday,63,63,25.0,3,3,H2,1.0648844416035292,0.23240134979006644,0.46392627879269344
u56,RULESv2,kday,63,63,25.0,3,3,OOS_CAGR,0.09955545481706289,0.015624146121733275,0.029941079484841815
u56,RULESv2,kday,63,63,25.0,3,3,OOS_MaxDD,-0.17642143439030133,0.033935762962411645,0.06676459985932703
u56,TOP20,cal,D,1,0.0,3,1,Sharpe,1.2651137019516152,0.0,0.0
u56,TOP20,cal,D,1,0.0,3,1,CAGR,0.16867653802398763,0.0,0.0
u56,TOP20,cal,D,1,0.0,3,1,MaxDD,-0.21670828972761258,0.0,0.0
u56,TOP20,cal,D,1,0.0,3,1,OOSs,1.267433075352074,0.0,0.0
u56,TOP20,cal,D,1,0.0,3,1,H1,1.359433303590194,0.0,0.0
u56,TOP20,cal,D,1,0.0,3,1,H2,1.204234043892223,0.0,0.0
u56,TOP20,cal,D,1,0.0,3,1,OOS_CAGR,0.18231672197649496,0.0,0.0
u56,TOP20,cal,D,1,0.0,3,1,OOS_MaxDD,-0.21670828972761202,0.0,0.0
u56,TOP20,cal,D,1,10.0,3,1,Sharpe,1.0930776943458556,0.0,0.0
u56,TOP20,cal,D,1,10.0,3,1,CAGR,0.14286514468629696,0.0,0.0
u56,TOP20,cal,D,1,10.0,3,1,MaxDD,-0.21904343996946452,0.0,0.0
u56,TOP20,cal,D,1,10.0,3,1,OOSs,1.1108766220869157,0.0,0.0
u56,TOP20,cal,D,1,10.0,3,1,H1,1.1632352618663098,0.0,0.0
u56,TOP20,cal,D,1,10.0,3,1,H2,1.0494965631062148,0.0,0.0
u56,TOP20,cal,D,1,10.0,3,1,OOS_CAGR,0.15671792574515453,0.0,0.0
u56,TOP20,cal,D,1,10.0,3,1,OOS_MaxDD,-0.21904343996946463,0.0,0.0
u56,TOP20,cal,D,1,25.0,3,1,Sharpe,0.8349760537216712,0.0,0.0
u56,TOP20,cal,D,1,25.0,3,1,CAGR,0.10520687263192907,0.0,0.0
u56,TOP20,cal,D,1,25.0,3,1,MaxDD,-0.22253386708958978,0.0,0.0
u56,TOP20,cal,D,1,25.0,3,1,OOSs,0.8759848395518139,0.0,0.0
u56,TOP20,cal,D,1,25.0,3,1,H1,0.8688944796446246,0.0,0.0
u56,TOP20,cal,D,1,25.0,3,1,H2,0.8173417468644006,0.0,0.0
u56,TOP20,cal,D,1,25.0,3,1,OOS_CAGR,0.11934917499303133,0.0,0.0
u56,TOP20,cal,D,1,25.0,3,1,OOS_MaxDD,-0.2225338670895899,0.0,0.0
u56,TOP20,cal,M,21,0.0,3,3,Sharpe,1.2516727330406985,0.01646018936652184,0.030855459850088085
u56,TOP20,cal,M,21,0.0,3,3,CAGR,0.17279032883000864,0.002372233751538208,0.004741502336317538
u56,TOP20,cal,M,21,0.0,3,3,MaxDD,-0.22264635069007122,0.005216823884665331,0.009368063907318369
u56,TOP20,cal,M,21,0.0,3,3,OOSs,1.2530905528141685,0.027377424731382022,0.049623267083264366
u56,TOP20,cal,M,21,0.0,3,3,H1,1.3516044308628004,0.00663538092621493,0.01181975925352674
u56,TOP20,cal,M,21,0.0,3,3,H2,1.1892543768851693,0.03060197214886247,0.054155375158447816
u56,TOP20,cal,M,21,0.0,3,3,OOS_CAGR,0.1875859018644058,0.0037242207965404797,0.006874694548602456
u56,TOP20,cal,M,21,0.0,3,3,OOS_MaxDD,-0.222646350690071,0.0052168238846652245,0.009368063907318036
u56,TOP20,cal,M,21,10.0,3,3,Sharpe,1.2219489069408247,0.016318942898372525,0.03045308607976005
u56,TOP20,cal,M,21,10.0,3,3,CAGR,0.168102153587409,0.0023426938954812836,0.004680598334587005
u56,TOP20,cal,M,21,10.0,3,3,MaxDD,-0.22297229469189872,0.005225171896167608,0.00944612319250615
u56,TOP20,cal,M,21,10.0,3,3,OOSs,1.2262850010499602,0.027376015040819487,0.04983228548116614
u56,TOP20,cal,M,21,10.0,3,3,H1,1.3174812199283115,0.006559196778262065,0.011853640595274051
u56,TOP20,cal,M,21,10.0,3,3,H2,1.1626315413739172,0.030520652202644848,0.053808138364187075
u56,TOP20,cal,M,21,10.0,3,3,OOS_CAGR,0.18295587567011737,0.0037200644464525957,0.006847714413612316
u56,TOP20,cal,M,21,10.0,3,3,OOS_MaxDD,-0.22297229469189864,0.005225171896167554,0.00944612319250615
u56,TOP20,cal,M,21,25.0,3,3,Sharpe,1.1771843338543373,0.016108106922797065,0.02985548781212266
u56,TOP20,cal,M,21,25.0,3,3,CAGR,0.1611017538526173,0.002299169542765664,0.004589973277069781
u56,TOP20,cal,M,21,25.0,3,3,MaxDD,-0.22346121069463973,0.0052395804272867014,0.009563212120288878
u56,TOP20,cal,M,21,25.0,3,3,OOSs,1.1859333260418132,0.027365805809886977,0.05010301583436183
u56,TOP20,cal,M,21,25.0,3,3,H1,1.2660313126431495,0.006446618659725619,0.01188647349272065
u56,TOP20,cal,M,21,25.0,3,3,H2,1.1225658067461775,0.0303913372582413,0.053294212421877596
u56,TOP20,cal,M,21,25.0,3,3,OOS_CAGR,0.17604152969838652,0.003714068435520715,0.006807415288387686
u56,TOP20,cal,M,21,25.0,3,3,OOS_MaxDD,-0.22346121069463967,0.0052395804272867535,0.009563212120288878
u56,TOP20,cal,Q,63,0.0,3,3,Sharpe,1.1503773353979228,0.04476383148333715,0.08854463921828049
u56,TOP20,cal,Q,63,0.0,3,3,CAGR,0.16545850560525635,0.006144477042008743,0.012110287962774136
u56,TOP20,cal,Q,63,0.0,3,3,MaxDD,-0.2707167183452433,0.0005955502474784482,0.0011629067872661603
u56,TOP20,cal,Q,63,0.0,3,3,OOSs,1.1330004055120648,0.026594412996013086,0.04967450543934859
u56,TOP20,cal,Q,63,0.0,3,3,H1,1.296031093698649,0.07179780333755965,0.13379067087033447
u56,TOP20,cal,Q,63,0.0,3,3,H2,1.063052762207187,0.03206365848180371,0.06215264694749978
u56,TOP20,cal,Q,63,0.0,3,3,OOS_CAGR,0.17888592224767486,0.004293895000662949,0.007808519554916016
u56,TOP20,cal,Q,63,0.0,3,3,OOS_MaxDD,-0.2707167183452434,0.0005955502474784873,0.0011629067872663823
u56,TOP20,cal,Q,63,10.0,3,3,Sharpe,1.1331962503059898,0.04438295481177105,0.08784548109977464
u56,TOP20,cal,Q,63,10.0,3,3,CAGR,0.16263499249142668,0.006111120641169165,0.012055851062639844
u56,TOP20,cal,Q,63,10.0,3,3,MaxDD,-0.2707167183452432,0.0005955502474786567,0.0011629067872667154
u56,TOP20,cal,Q,63,10.0,3,3,OOSs,1.1176322300969048,0.02639527982847155,0.049212087577363395
u56,TOP20,cal,Q,63,10.0,3,3,H1,1.275630483331718,0.0712946218054975,0.1330219494919651
u56,TOP20,cal,Q,63,10.0,3,3,H2,1.0479601963117344,0.03176519412095096,0.06143697251567759
u56,TOP20,cal,Q,63,10.0,3,3,OOS_CAGR,0.1760780127945428,0.004286324261353133,0.007778854015279224
u56,TOP20,cal,Q,63,10.0,3,3,OOS_MaxDD,-0.2707167183452433,0.0005955502474786567,0.0011629067872667154
u56,TOP20,cal,Q,63,25.0,3,3,Sharpe,1.1072693315223563,0.04381294826616125,0.08679714297947982
u56,TOP20,cal,Q,63,25.0,3,3,CAGR,0.15840910717766646,0.006061625805640347,0.011974479954691253
u56,TOP20,cal,Q,63,25.0,3,3,MaxDD,-0.2707167183452433,0.0005955502474786372,0.0011629067872666043
u56,TOP20,cal,Q,63,25.0,3,3,OOSs,1.0944593327227181,0.026102877138425847,0.04852717986374189
u56,TOP20,cal,Q,63,25.0,3,3,H1,1.2447768967049402,0.07052977526692965,0.1318405908651199
u56,TOP20,cal,Q,63,25.0,3,3,H2,1.0252131275057998,0.03132831173101926,0.06037337233459117
u56,TOP20,cal,Q,63,25.0,3,3,OOS_CAGR,0.1718753550997667,0.00427511498202685,0.007734461907722423
u56,TOP20,cal,Q,63,25.0,3,3,OOS_MaxDD,-0.2707167183452433,0.0005955502474785956,0.0011629067872666043
u56,TOP20,cal,W,5,0.0,3,3,Sharpe,1.2542799718656543,0.022994112103617688,0.04056756892286084
u56,TOP20,cal,W,5,0.0,3,3,CAGR,0.1686615195358566,0.004040958389499139,0.0077811602415980285
u56,TOP20,cal,W,5,0.0,3,3,MaxDD,-0.21491794318764582,0.008334510821885927,0.01576519701722401
u56,TOP20,cal,W,5,0.0,3,3,OOSs,1.2573749280115372,0.02980707712288526,0.05861312665571883
u56,TOP20,cal,W,5,0.0,3,3,H1,1.3456074998383825,0.033540887945085605,0.0670653401473178
u56,TOP20,cal,W,5,0.0,3,3,H2,1.1965526385359173,0.025241611156229127,0.04999566464426941
u56,TOP20,cal,W,5,0.0,3,3,OOS_CAGR,0.18277552965038799,0.006169930734729156,0.012314247991761729
u56,TOP20,cal,W,5,0.0,3,3,OOS_MaxDD,-0.21491794318764568,0.008334510821885948,0.015765197017223898
u56,TOP20,cal,W,5,10.0,3,3,Sharpe,1.1863456779631933,0.024154752446950166,0.043201160907714975
u56,TOP20,cal,W,5,10.0,3,3,CAGR,0.15829875962949744,0.00416320606092267,0.008031700175063161
u56,TOP20,cal,W,5,10.0,3,3,MaxDD,-0.2155693284562088,0.0084920677818838,0.016133698159046306
u56,TOP20,cal,W,5,10.0,3,3,OOSs,1.1947516765236912,0.030730880927385625,0.06047731943803192
u56,TOP20,cal,W,5,10.0,3,3,H1,1.2692968210124629,0.034416575269048136,0.06881361001412789
u56,TOP20,cal,W,5,10.0,3,3,H2,1.1344940297425865,0.026118213487392742,0.05174931688206197
u56,TOP20,cal,W,5,10.0,3,3,OOS_CAGR,0.17235563647015337,0.0062074812400076725,0.012389615268828091
u56,TOP20,cal,W,5,10.0,3,3,OOS_MaxDD,-0.2155693284562089,0.008492067781883775,0.016133698159046195
u56,TOP20,cal,W,5,25.0,3,3,Sharpe,1.0842520746292534,0.025925218901175082,0.04718133342060815
u56,TOP20,cal,W,5,25.0,3,3,CAGR,0.14292258359298948,0.004342375511470618,0.008398276701697238
u56,TOP20,cal,W,5,25.0,3,3,MaxDD,-0.21654563061672538,0.008730600862084196,0.016685570678102724
u56,TOP20,cal,W,5,25.0,3,3,OOSs,1.1006663898512017,0.032120588657931916,0.06329582818264101
u56,TOP20,cal,W,5,25.0,3,3,H1,1.1545408005910638,0.03586138007488827,0.07143854471912303
u56,TOP20,cal,W,5,25.0,3,3,H2,1.041268560336088,0.02744819487236443,0.05439964898297944
u56,TOP20,cal,W,5,25.0,3,3,OOS_CAGR,0.15689358968726355,0.006261735934478068,0.01249850439898248
u56,TOP20,cal,W,5,25.0,3,3,OOS_MaxDD,-0.2165456306167253,0.008730600862084133,0.016685570678102613
u56,TOP20,kday,1,1,0.0,3,1,Sharpe,1.2651137019516152,0.0,0.0
u56,TOP20,kday,1,1,0.0,3,1,CAGR,0.16867653802398763,0.0,0.0
u56,TOP20,kday,1,1,0.0,3,1,MaxDD,-0.21670828972761258,0.0,0.0
u56,TOP20,kday,1,1,0.0,3,1,OOSs,1.267433075352074,0.0,0.0
u56,TOP20,kday,1,1,0.0,3,1,H1,1.359433303590194,0.0,0.0
u56,TOP20,kday,1,1,0.0,3,1,H2,1.204234043892223,0.0,0.0
u56,TOP20,kday,1,1,0.0,3,1,OOS_CAGR,0.18231672197649496,0.0,0.0
u56,TOP20,kday,1,1,0.0,3,1,OOS_MaxDD,-0.21670828972761202,0.0,0.0
u56,TOP20,kday,1,1,10.0,3,1,Sharpe,1.0930776943458556,0.0,0.0
u56,TOP20,kday,1,1,10.0,3,1,CAGR,0.14286514468629696,0.0,0.0
u56,TOP20,kday,1,1,10.0,3,1,MaxDD,-0.21904343996946452,0.0,0.0
u56,TOP20,kday,1,1,10.0,3,1,OOSs,1.1108766220869157,0.0,0.0
u56,TOP20,kday,1,1,10.0,3,1,H1,1.1632352618663098,0.0,0.0
u56,TOP20,kday,1,1,10.0,3,1,H2,1.0494965631062148,0.0,0.0
u56,TOP20,kday,1,1,10.0,3,1,OOS_CAGR,0.15671792574515453,0.0,0.0
u56,TOP20,kday,1,1,10.0,3,1,OOS_MaxDD,-0.21904343996946463,0.0,0.0
u56,TOP20,kday,1,1,25.0,3,1,Sharpe,0.8349760537216712,0.0,0.0
u56,TOP20,kday,1,1,25.0,3,1,CAGR,0.10520687263192907,0.0,0.0
u56,TOP20,kday,1,1,25.0,3,1,MaxDD,-0.22253386708958978,0.0,0.0
u56,TOP20,kday,1,1,25.0,3,1,OOSs,0.8759848395518139,0.0,0.0
u56,TOP20,kday,1,1,25.0,3,1,H1,0.8688944796446246,0.0,0.0
u56,TOP20,kday,1,1,25.0,3,1,H2,0.8173417468644006,0.0,0.0
u56,TOP20,kday,1,1,25.0,3,1,OOS_CAGR,0.11934917499303133,0.0,0.0
u56,TOP20,kday,1,1,25.0,3,1,OOS_MaxDD,-0.2225338670895899,0.0,0.0
u56,TOP20,kday,10,10,0.0,3,3,Sharpe,1.2413322298675136,0.022816094846087962,0.04544268830635656
u56,TOP20,kday,10,10,0.0,3,3,CAGR,0.16824799022912096,0.0035672983881652348,0.007075122979577575
u56,TOP20,kday,10,10,0.0,3,3,MaxDD,-0.21857524020009947,0.003583551869166848,0.007166566982159228
u56,TOP20,kday,10,10,0.0,3,3,OOSs,1.262778457465699,0.03858474613240531,0.07471189454315508
u56,TOP20,kday,10,10,0.0,3,3,H1,1.3115028442136436,0.016144764746302866,0.03156891664211958
u56,TOP20,kday,10,10,0.0,3,3,H2,1.1999255316943953,0.04130911887054825,0.07627774089715933
u56,TOP20,kday,10,10,0.0,3,3,OOS_CAGR,0.18539137855580332,0.007053700895798712,0.013682670387114237
u56,TOP20,kday,10,10,0.0,3,3,OOS_MaxDD,-0.21857524020009933,0.0035835518691667927,0.007166566982159117
u56,TOP20,kday,10,10,10.0,3,3,Sharpe,1.1967906288326442,0.023469268086584602,0.046745467350032266
u56,TOP20,kday,10,10,10.0,3,3,CAGR,0.16137090525053663,0.0036329401159007372,0.007201251671473674
u56,TOP20,kday,10,10,10.0,3,3,MaxDD,-0.21902875824903487,0.0035454056056375667,0.007090753164819441
u56,TOP20,kday,10,10,10.0,3,3,OOSs,1.221912932586604,0.039413858993123115,0.07645754007738303
u56,TOP20,kday,10,10,10.0,3,3,H1,1.2612334151588753,0.01638113522918582,0.032293263998039334
