file,rows,unparsed,n_fail,n_pass,null_rows,n_fail_real,infail_L1_H1,sole_L1_H1,infail_L2_H2,sole_L2_H2,infail_L3_OOS,sole_L3_OOS,infail_L4_DD,sole_L4_DD,infail_L5_CAGR,sole_L5_CAGR
2026-09-12_is-every-DECILE-LADDER-claim-in-the-record-a-DECILE-1-claim_cloud.stress.csv,4,0,3,1,0,3,2,0,0,0,0,0,0,0,3,1
2026-09-12_is-every-DECILE-LADDER-claim-in-the-record-a-DECILE-1-claim_cloud.walkforward.csv,32,0,31,1,0,31,9,0,18,0,19,0,25,12,11,0
2026-09-12_is-every-MATCHED-LEVEL-GAP-in-the-record-an-OOS-WINDOW-fact_C.grid.csv,10512,0,10365,147,0,10365,5647,3,7974,5,7894,0,9264,1408,6037,688
2026-09-12_is-every-MATCHED-LEVEL-GAP-in-the-record-an-OOS-WINDOW-fact_C.walkforward.csv,4,0,4,0,0,4,0,0,3,0,3,0,4,1,0,0
2026-09-12_is-the-MATCH-RESIDUAL-of-a-kernel-draw-a-POOL-SIZE-law_C.grid.csv,29808,0,29245,563,0,29245,13975,27,21272,17,20263,1,24418,4382,15970,2125
2026-09-12_is-the-MATCH-RESIDUAL-of-a-kernel-draw-a-POOL-SIZE-law_C.walkforward.csv,21,0,18,3,0,18,0,0,13,0,10,0,18,5,6,0
2026-09-12_is-the-MATCH-RESIDUAL-of-a-kernel-draw-a-POOL-SIZE-law_cloud.keeppaths.csv,2496,0,2445,51,0,2445,1125,0,1528,2,1422,0,2031,524,1336,287
2026-09-12_is-the-MATCHED-LEVEL-RESIDUAL-a-SEPARATION-law-not-a-SIZE-law_cloud.keeppaths.csv,6768,0,6704,64,0,6704,3934,2,5341,6,5219,0,6132,783,4119,261
2026-09-12_is-the-NEGTURN-to-cost_surv-ordering-a-FINDING-or-an-IDENTITY_C.books.csv,43,6,7,30,0,7,1,1,0,0,0,0,6,6,0,0
2026-09-12_is-the-ONE-RUNG-4b-BAND-a-property-of-every-book-or-of-the-DD-CAP_cloud.grid.csv,1700,0,1609,91,0,1609,561,0,759,0,680,0,605,285,1221,519
2026-09-12_is-the-ONE-RUNG-4b-BAND-a-property-of-every-book-or-of-the-DD-CAP_cloud.keeppaths.csv,850,0,793,57,0,793,238,0,351,0,289,0,299,148,589,266
2026-09-12_is-the-TWIN-ORDERING-window-invariant-on-a-ROLLING-census_B.arms.csv,1296,0,1013,283,0,1013,458,7,432,0,432,0,614,182,818,373
2026-09-12_is-the-TWIN-ORDERING-window-invariant-on-a-ROLLING-census_B2.g3.csv.gz,9720,0,7768,1952,0,7768,5519,105,5252,13,4844,0,5474,861,6563,1079
2026-09-12_is-the-TWIN-ORDERING-window-invariant-on-a-ROLLING-census_B2.grid.csv.gz,9720,0,7768,1952,0,7768,5519,105,5252,13,4844,0,5474,861,6563,1079
2026-09-12_is-there-a-BOOK-FORM-whose-ENTRY-DATE-pass-share-clears-0.80_cloud.fixed.csv,144,0,134,10,0,134,55,0,77,1,71,0,58,16,100,38
2026-09-12_price-the-ZERO-CASH-convention-on-the-gross-LADDER_B.grid.csv,1836,0,1621,215,0,1621,257,0,590,3,572,0,807,414,916,615
2026-09-12_price-the-ZERO-CASH-convention-on-the-gross-LADDER_cloud.grid.csv,1836,0,1622,214,0,1622,257,0,590,2,574,0,807,414,920,615
2026-09-12_price-the-ZERO-CASH-convention-on-the-gross-LADDER_cloud.keeppaths.csv,1836,0,1622,214,0,1622,257,0,590,2,574,0,807,414,920,615
2026-09-12_re-read-every-committed-MEMO-HEADLINE-as-an-IS-ONLY-number_cloud.wf.csv,15,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-12_re-read-every-published-GROSS-LADDER-SHARPE-claim-against-a-NON-ZERO-CASH-LEG_cloud.walkforward.csv,3,0,3,0,0,3,0,0,1,0,1,0,1,0,2,2
2026-09-12_re-sweep-the-record-s-TEN-most-cited-UNSWEPT-4b-passes-in-GROSS_cloud.grid.csv,340,0,328,12,0,328,68,0,136,0,136,0,111,62,255,130
2026-09-12_re-sweep-the-record-s-TEN-most-cited-UNSWEPT-4b-passes-in-GROSS_cloud.keeppaths.csv,340,0,328,12,0,328,68,0,136,0,136,0,111,62,255,130
2026-09-12_re-sweep-the-record-s-TEN-most-cited-UNSWEPT-4b-passes-in-GROSS_cloud.rebuild.csv,10,0,9,1,0,9,0,0,3,0,3,0,5,3,5,3
2026-09-12_re-sweep-the-record-s-TEN-most-cited-UNSWEPT-4b-passes-in-GROSS_cloud.walkforward.csv,20,0,10,10,0,10,0,0,3,0,3,0,8,6,2,1
2026-09-12_what-is-the-SHORTEST-SUB-WINDOW-at-which-a-BOOK-vs-SPY-SHARPE-COMPARISON-can-be-CALLED_B.keeppaths.csv,156,95,0,61,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-12_which-of-the-record-s-CLAUSES-are-INVISIBLE-to-their-own-control_B.cells.csv,1344,0,1160,184,0,1160,88,4,126,9,49,0,255,206,899,755
2026-09-12_which-of-the-record-s-CLAUSES-are-INVISIBLE-to-their-own-control_B.wf.csv,16,0,9,7,0,9,0,0,2,0,1,0,8,6,1,1
2026-09-12_which-of-the-record-s-CLAUSES-are-INVISIBLE-to-their-own-control_cloud.keeppaths.csv,264,0,205,59,0,205,35,0,123,0,118,0,114,43,146,39
2026-09-14_does-any-committed-ROLLING-WINDOW-claim-publish-its-LEG-S-LIVE-SHARE_cloud.books.csv,810,0,529,281,0,529,320,22,288,4,0,0,497,184,278,0
2026-09-14_does-any-committed-ROLLING-WINDOW-claim-publish-its-LEG-S-LIVE-SHARE_cloud.walkforward.csv,9,0,5,4,0,5,1,0,3,0,0,0,5,2,3,0
2026-09-14_does-the-4b-CAGR-FLOOR-close-on-a-TOTAL-RETURN-comparand_B.books.csv,924,0,351,573,0,351,39,27,3,1,0,0,154,143,177,167
2026-09-14_does-the-4b-CAGR-FLOOR-close-on-a-TOTAL-RETURN-comparand_B.walkforward.csv,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-14_does-the-B136-CORR-HI-q017-w252-d050-BOOK-survive-a-PRE-REGISTERED-run_C.grid.csv,56,0,18,38,0,18,5,1,0,0,0,0,8,8,9,5
2026-09-14_does-the-B136-CORR-HI-q017-w252-d050-BOOK-survive-a-PRE-REGISTERED-run_C.walkforward.csv,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-14_equity-drawdown-throttle-on-the-band-book_B.grid.csv,56,0,39,17,0,39,15,0,20,0,0,0,3,0,37,18
2026-09-14_equity-drawdown-throttle-on-the-band-book_B.walkforward.csv,70,0,48,22,0,48,17,0,20,0,0,0,2,0,46,27
2026-09-14_is-EVERY-4b-pass-on-the-record-decided-by-GROSS-alone_cloud.ladder.csv,680,0,583,97,0,583,123,0,137,0,0,0,76,28,536,414
2026-09-14_is-EVERY-4b-pass-on-the-record-decided-by-GROSS-alone_cloud.walkforward.csv,6,1,3,2,0,3,0,0,1,0,0,0,2,2,1,0
2026-09-14_is-the-4b-MaxDD-CAP-itself-a-SINGLE-EPISODE-number_cloud.books.csv,2464,0,1170,1294,0,1170,232,120,142,76,0,0,443,320,584,489
2026-09-14_is-the-4b-MaxDD-CAP-itself-a-SINGLE-EPISODE-number_cloud.walkforward.csv,28,0,2,26,0,2,0,0,0,0,0,0,0,0,2,2
2026-09-14_should-PROTOCOL-4b-price-its-DD-CAP-against-an-EPISODE-STRIPPED-COMPARAND_cloud.margins.csv,792,0,470,322,0,470,103,41,27,5,0,0,244,176,218,168
2026-09-14_should-PROTOCOL-4b-price-its-DD-CAP-against-an-EPISODE-STRIPPED-COMPARAND_cloud.walkforward.csv,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-15_can-the-BINDING-LEG-of-the-710313-SILENT-4b-FAIL-rows-be-recovered-from-their-own-SCRIPTS_C.walkforward.csv,20,0,12,8,0,12,0,0,3,0,4,0,8,4,4,4
2026-09-15_do-4b-H1-H2-LEGS-inherit-the-SINGLE-EPISODE-COMPARAND-DEFECT_C.margins.csv,1584,0,936,648,0,936,191,75,61,13,0,0,488,356,436,337
2026-09-15_do-4b-H1-H2-LEGS-inherit-the-SINGLE-EPISODE-COMPARAND-DEFECT_C.walkforward.csv,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-15_does-any-4b-pass-in-the-record-survive-a-ZERO-COST-BASE-RATE-clause_B.books.csv,90,0,77,13,0,77,44,1,48,1,44,0,57,13,38,8
2026-09-15_does-the-ZERO-COST-pass-to-BASE-RATE-inversion-hold-on-MONTHLY-4b-passes_B.books.csv,540,0,496,44,0,496,195,1,305,1,293,0,434,136,230,35
2026-09-15_does-the-ZERO-COST-to-BASE-RATE-INVERSION-hold-on-MONTHLY-books_cloud.books.csv,180,0,158,22,0,158,68,1,82,1,80,0,129,52,69,14
2026-09-15_is-4b-a-DRAWDOWN-TEST-on-EVERY-panel-and-not-just-the-QUARTERLY-grid_B.walkforward.csv,36,0,32,4,0,32,11,0,20,0,21,0,23,6,15,4
2026-09-15_is-EVERY-ROW-vs-AGG-gap-in-the-record-a-DRAWDOWN-gap_B.grid.csv,756,0,705,51,0,705,247,0,402,0,357,0,300,129,544,157
2026-09-15_is-EVERY-ROW-vs-AGG-gap-in-the-record-a-DRAWDOWN-gap_B.walkforward.csv,36,0,33,3,0,33,6,0,16,0,12,0,27,16,15,1
2026-09-15_is-U56-M-CORE-TOP20-s-2.09pp-CAGR-edge-a-REBALANCE-OFFSET-artefact_B.offsets.csv,480,0,421,59,0,421,4,2,153,3,89,0,412,264,3,0
2026-09-15_is-the-21-OFFSET-ENSEMBLE-of-the-805-book-a-4b-PASS_C.grid.csv,714,90,624,0,0,624,0,0,0,0,0,0,0,0,624,624
2026-09-15_is-the-4a-MaxDD-leg-passable-at-all-without-de-grossing_cloud.arms.csv,216,0,213,3,0,213,108,0,198,2,172,0,86,3,177,12
2026-09-15_is-the-4a-MaxDD-leg-passable-at-all-without-de-grossing_cloud.walkforward.csv,72,0,72,0,0,72,60,0,36,0,0,0,33,3,54,3
2026-09-15_is-the-4b-CAGR-FLOOR-the-whole-LO-SIDE-BLIND-SPOT_cloud.arms.csv,3456,0,2074,1382,0,2074,227,17,34,0,38,0,714,626,1372,1209
2026-09-15_is-the-4b-CAGR-FLOOR-the-whole-LO-SIDE-BLIND-SPOT_cloud.finegross.csv,1728,0,1014,714,0,1014,390,43,84,0,102,0,288,220,710,386
2026-09-15_is-the-4b-CAGR-FLOOR-the-whole-LO-SIDE-BLIND-SPOT_cloud.legs.csv,3456,0,2074,1382,0,2074,227,17,34,0,38,0,714,626,1372,1209
2026-09-15_is-the-4b-CAGR-FLOOR-the-whole-LO-SIDE-BLIND-SPOT_cloud.walkforward.csv,48,0,22,26,0,22,0,0,0,0,0,0,10,10,12,12
2026-09-15_is-the-4b-DD-CAP-the-binding-leg-for-EVERY-offset-fragile-book_B.phases.csv,540,0,476,64,0,476,7,5,104,1,68,0,289,172,208,174
2026-09-15_is-the-CORR-HI-clause-a-2020-OBJECT_cloud.grid.csv,280,0,230,50,0,230,84,15,73,6,64,0,164,110,55,0
2026-09-15_is-the-CORR-HI-clause-a-2020-OBJECT_cloud.walkforward.csv,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-15_is-the-CORR-HI-gate-worth-anything-once-2022-is-the-only-evidence_C.grid.csv,200,0,129,71,0,129,26,5,26,0,12,0,119,86,12,0
2026-09-15_is-the-CORR-HI-gate-worth-anything-once-2022-is-the-only-evidence_C.walkforward.csv,6,0,4,2,0,4,2,2,2,2,0,0,0,0,0,0
2026-09-15_is-the-CORR-LO-POSITIVE-EXCESS-a-DE-GROSSING-artefact_C.cells.csv,10368,0,8664,1704,0,8664,5111,90,4932,16,4553,0,5939,1357,6482,1385
2026-09-15_is-the-CORR-LO-POSITIVE-EXCESS-a-DE-GROSSING-artefact_C.walkforward.csv,864,0,697,167,0,697,349,2,413,1,389,0,491,117,508,123
2026-09-15_is-the-GROSS-WINDOW-WIDTH-a-better-4b-statistic-than-the-4b-PASS_B.walkforward.csv,48,21,0,27,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-15_is-the-ZERO-COST-pass-to-BASE-RATE-inversion-a-CADENCE-fact_B.books.csv,480,0,425,55,0,425,166,2,243,1,233,0,369,130,187,33
2026-09-15_normalise-the-record-s-4b-LEG-ALPHABET_cloud.grid.csv,48,0,42,6,0,42,15,1,26,2,20,0,27,5,27,9
2026-09-15_price-the-ROW-vs-CELL-WEIGHT-GAP-as-a-standing-defect_cloud.grid.csv,1200,0,1132,68,0,1132,536,6,721,2,696,2,568,128,873,236
2026-09-15_price-the-ROW-vs-CELL-WEIGHT-GAP-as-a-standing-defect_cloud.walkforward.csv,180,0,153,27,0,153,56,0,111,0,114,2,89,19,83,12
2026-09-15_re-score-committed-freq-M-4b-PASS-rows-against-their-own-MONTHLY-nulls_B.books.csv,600,0,540,60,0,540,250,6,296,4,296,2,331,100,355,112
2026-09-15_should-a-4b-PASS-be-NON-CERTIFYING-above-a-WITHIN-FAMILY-PHASE-PASS-SHARE_B.walkforward.csv,36,0,36,0,0,36,4,0,27,0,27,0,36,9,10,0
2026-09-15_should-every-committed-4b-LEG-claim-carry-the-CADENCE-it-was-MEASURED-at_C.walkforward.csv,36,0,32,4,0,32,11,0,20,0,21,0,23,6,15,4
2026-09-15_should-the-PHASE-AVERAGED-MEAN-replace-the-CANONICAL_cloud.walkforward.csv,270,0,265,5,0,265,70,0,143,0,140,0,251,115,84,0
2026-09-16_does-RULE-8-s-IS-END-DATE-need-PINNING-the-way-its-START-does_B.picks.csv,192,0,17,175,0,17,0,0,0,0,0,0,1,1,16,16
2026-09-16_does-RULE-8-s-IS-END-DATE-need-PINNING-the-way-its-START-does_B.walkforward.csv,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-16_does-the-4b-CAGR-FLOOR-pin-every-U56-WEEKLY-cell-at-a-ZERO-BASE-RATE_C.nulls.csv.gz,19200,0,15629,3571,19200,0,6573,131,7160,1,6510,0,9839,3868,11375,3039
2026-09-16_does-the-4b-CAGR-FLOOR-pin-every-U56-WEEKLY-cell-at-a-ZERO-BASE-RATE_C.real.csv,240,0,181,59,0,181,30,7,57,5,38,0,97,57,87,51
2026-09-16_does-the-SOLE-KILLER-MONOPOLY-of-the-TWO-LEVEL-LEGS-hold-on-the-RECORD-s-COMMITTED-FAIL-ROWS_C.fresh.csv,60,0,39,21,0,39,4,1,8,1,5,0,18,15,19,14
2026-09-16_does-the-SOLE-KILLER-MONOPOLY-of-the-TWO-LEVEL-LEGS-hold-on-the-RECORD-s-COMMITTED-FAIL-ROWS_C.keeppaths.csv,18,0,17,1,0,17,0,0,0,0,0,0,17,17,0,0
2026-09-16_does-the-SOLE-KILLER-MONOPOLY-of-the-TWO-LEVEL-LEGS-hold-on-the-RECORD-s-COMMITTED-FAIL-ROWS_C.walkforward.csv,18,0,17,1,0,17,0,0,0,0,0,0,17,17,0,0
2026-09-16_is-the-4b-BASE-RATE-s-MONTHLY-PEAK-a-CADENCE-fact-or-a-TURNOVER-REBATE_cloud.draws.csv,16000,0,12983,3017,16000,0,3666,190,5085,6,4152,0,8155,3591,8859,2836
2026-09-16_is-the-4b-BASE-RATE-s-MONTHLY-PEAK-a-CADENCE-fact-or-a-TURNOVER-REBATE_cloud.real.csv,160,0,130,30,0,130,32,3,59,2,45,0,74,27,78,32
2026-09-16_is-the-4b-BASE-RATE-s-MONTHLY-PEAK-a-CADENCE-fact-or-a-TURNOVER-REBATE_cloud.walkforward.csv,24,0,24,0,0,24,0,0,14,0,12,0,24,8,3,0
2026-09-16_is-the-4b-H2-LEG-DEAD-WEIGHT_cloud.freshreal.csv,120,0,93,27,0,93,16,3,34,2,23,0,50,24,49,26
2026-09-16_is-the-4b-H2-LEG-DEAD-WEIGHT_cloud.walkforward.csv,18,0,18,0,0,18,0,0,10,0,9,0,18,8,0,0
2026-09-16_is-the-TRANCHE-LIFT-a-FUNCTION-of-PHASE-BOOK-CORRELATION_C.nulls.csv.gz,19200,0,15629,3571,19200,0,6573,131,7160,1,6510,0,9839,3868,11375,3039
2026-09-16_is-the-TRANCHE-LIFT-a-FUNCTION-of-PHASE-BOOK-CORRELATION_C.real.csv,240,0,181,59,0,181,30,7,57,5,38,0,97,57,87,51
2026-09-16_is-the-TRANCHE-a-DRAWDOWN-COMPRESSOR-on-the-REAL-books_cloud.nulls_wide.csv.gz,7680,0,6535,1145,7680,0,2668,92,3030,8,2668,1,3105,671,5651,2084
2026-09-16_is-the-TRANCHE-a-DRAWDOWN-COMPRESSOR-on-the-REAL-books_cloud.real.csv,432,0,340,92,0,340,54,8,96,5,75,0,178,97,178,116
2026-09-16_is-the-TRANCHE-a-DRAWDOWN-COMPRESSOR-on-the-REAL-books_cloud.walkforward.csv,48,0,46,2,0,46,1,0,15,0,13,0,34,18,16,12
2026-09-16_price-the-QUARTERLY-TRANCHE-against-a-GROSS-MATCHED-ROTATING-NULL_B.keep.csv,24,0,19,5,0,19,0,0,2,0,1,0,13,10,8,6
2026-09-16_price-the-QUARTERLY-TRANCHE-against-a-GROSS-MATCHED-ROTATING-NULL_B.nulls.csv.gz,36000,0,32289,3711,36000,0,3547,78,6053,1,4464,0,20586,13066,18771,9422
2026-09-16_price-the-QUARTERLY-TRANCHE-against-a-GROSS-MATCHED-ROTATING-NULL_B.real.csv,120,0,96,24,0,96,0,0,17,0,11,0,66,43,44,30
2026-09-16_price-the-QUARTERLY-TRANCHE-against-a-GROSS-MATCHED-ROTATING-NULL_B.walkforward.csv,12,0,10,2,0,10,0,0,0,0,0,0,9,9,1,1
2026-09-16_should-a-ROTATING-NULL-be-PINNED-to-a-PRICE-VINTAGE_B.keeppaths.csv,585,0,419,166,0,419,38,3,86,4,62,0,198,138,254,179
2026-09-16_should-a-ROTATING-NULL-be-PINNED-to-a-PRICE-VINTAGE_B.nulls.csv.gz,46800,0,43123,3677,46800,0,8502,116,12400,0,9390,0,24464,13204,27700,12573
2026-09-16_should-a-ROTATING-NULL-be-PINNED-to-a-PRICE-VINTAGE_B.real.csv,585,0,419,166,0,419,38,3,86,4,62,0,198,138,254,179
2026-09-16_should-a-ROTATING-NULL-be-PINNED-to-a-PRICE-VINTAGE_B.schemabreak.csv,1350,0,1256,94,1350,0,308,5,352,0,312,0,656,300,922,393
2026-09-16_should-a-ROTATING-NULL-be-PINNED-to-a-PRICE-VINTAGE_B.walkforward.csv,39,0,30,9,0,30,0,0,0,0,0,0,30,30,0,0
2026-09-16_should-a-ROTATING-NULL-be-PINNED-to-a-PRICE-VINTAGE_cloud.grid.csv.gz,38178,0,35196,2982,37800,287,7602,140,11954,7,9173,0,22043,11284,22785,8820
2026-09-16_should-a-ROTATING-NULL-be-PINNED-to-a-PRICE-VINTAGE_cloud.walkforward.csv,36,0,36,0,0,36,0,0,0,0,0,0,24,24,12,12
