block,k,q,seed,book,keep4a,keep4b,fails,ewall_keep4b,D
B,20,0.25,129,EWall,False,False,H2,False,0.0
B,20,0.25,130,CAND10,False,False,DD,False,-0.030830434194941025
B,20,0.25,130,CAND20,False,False,DD,False,-0.0024666527592906995
B,20,0.25,130,EWall,False,False,DD,False,0.0
B,20,0.25,131,CAND10,False,False,"H2,OOS,DD,CAGR",False,0.0038611082760874327
B,20,0.25,131,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.006764637903246107
B,20,0.25,131,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,20,0.25,132,CAND10,False,False,"H2,OOS,DD",False,0.1054439425157041
B,20,0.25,132,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.25,132,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.25,133,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.029053308790142007
B,20,0.25,133,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0036765309426050052
B,20,0.25,133,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.25,134,CAND10,False,False,DD,False,-0.019031335961643414
B,20,0.25,134,CAND20,False,False,DD,False,0.0017906849107867107
B,20,0.25,134,EWall,False,False,DD,False,0.0
B,20,0.25,135,CAND10,False,False,"H2,OOS,DD",False,0.03269148759532381
B,20,0.25,135,CAND20,False,False,"H2,OOS,DD",False,0.0
B,20,0.25,135,EWall,False,False,"H2,OOS,DD",False,0.0
B,20,0.25,136,CAND10,False,False,"H2,OOS,DD,CAGR",False,0.011636770686512032
B,20,0.25,136,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.0011225259627118955
B,20,0.25,136,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,20,0.25,137,CAND10,False,False,"H2,OOS,DD,CAGR",False,-0.04539950031493534
B,20,0.25,137,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.004918121042863044
B,20,0.25,137,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,20,0.25,138,CAND10,False,False,"H2,OOS,DD,CAGR",False,0.02597135083561697
B,20,0.25,138,CAND20,False,False,"H2,OOS,CAGR",False,0.001531792410706223
B,20,0.25,138,EWall,False,False,"H2,OOS,CAGR",False,0.0
B,20,0.25,139,CAND10,False,True,-,True,0.04202692174052847
B,20,0.25,139,CAND20,False,True,-,True,-0.0010758820246656864
B,20,0.25,139,EWall,False,True,-,True,0.0
B,20,0.25,140,CAND10,False,False,"H1,DD",False,-0.027536243054207432
B,20,0.25,140,CAND20,False,False,"H1,DD",False,-0.005706458097295197
B,20,0.25,140,EWall,False,False,"H1,DD",False,0.0
B,20,0.25,141,CAND10,False,False,"H1,H2,OOS,DD",False,0.03171943382608944
B,20,0.25,141,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0014917350043817112
B,20,0.25,141,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.25,142,CAND10,False,False,"H1,H2,OOS,CAGR",False,-0.01622668181344089
B,20,0.25,142,CAND20,False,False,"H1,H2,OOS,CAGR",False,0.0027929082090256685
B,20,0.25,142,EWall,False,False,"H1,H2,OOS,CAGR",False,0.0
B,20,0.25,143,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.0738859665124455
B,20,0.25,143,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.25,143,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.25,144,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.11427060162168695
B,20,0.25,144,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.25,144,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.25,145,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.05621396750744079
B,20,0.25,145,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.001912953658650407
B,20,0.25,145,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.25,146,CAND10,False,False,"H2,OOS",False,-0.0766846854586487
B,20,0.25,146,CAND20,False,False,"H2,OOS",False,-0.01992888257632719
B,20,0.25,146,EWall,False,False,"H2,OOS",False,0.0
B,20,0.25,147,CAND10,False,False,"H2,OOS,DD,CAGR",False,-0.0363955131141761
B,20,0.25,147,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.003205333762940743
B,20,0.25,147,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,20,0.25,148,CAND10,False,False,"H2,OOS,DD,CAGR",False,-0.01732390905153547
B,20,0.25,148,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.00197761076127001
B,20,0.25,148,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,20,0.25,149,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.02375426246037471
B,20,0.25,149,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0035436816957339357
B,20,0.25,149,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.25,150,CAND10,False,False,"H1,DD",False,0.02348850733319474
B,20,0.25,150,CAND20,False,False,"H1,DD,CAGR",False,-0.023744364273785235
B,20,0.25,150,EWall,False,False,"H1,DD,CAGR",False,0.0
B,20,0.25,151,CAND10,False,False,"H2,OOS,DD,CAGR",False,-0.10278530711065814
B,20,0.25,151,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.000915413171443169
B,20,0.25,151,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,20,0.25,152,CAND10,False,False,"H2,OOS,DD,CAGR",False,-0.006940120048508747
B,20,0.25,152,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.001557028949768946
B,20,0.25,152,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,20,0.25,153,CAND10,False,False,"H1,DD",False,0.009604755539788346
B,20,0.25,153,CAND20,False,False,"H2,DD",False,0.0
B,20,0.25,153,EWall,False,False,"H2,DD",False,0.0
B,20,0.25,154,CAND10,False,False,"H1,H2,OOS,DD",False,0.049878695519035676
B,20,0.25,154,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.25,154,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.25,155,CAND10,False,False,"H2,OOS,DD,CAGR",False,-0.18396867117349602
B,20,0.25,155,CAND20,False,False,"H2,OOS,DD",False,0.009805978389421877
B,20,0.25,155,EWall,False,False,"H2,OOS,DD",False,0.0
B,20,0.25,156,CAND10,False,False,"H2,OOS,DD,CAGR",False,-0.03515936842768397
B,20,0.25,156,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.0005482791575874835
B,20,0.25,156,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,20,0.25,157,CAND10,False,False,"H2,OOS,DD,CAGR",False,-0.08716055377719545
B,20,0.25,157,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.020175478480634168
B,20,0.25,157,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,20,0.25,158,CAND10,False,False,"H2,OOS,DD",False,0.03641799853829375
B,20,0.25,158,CAND20,False,False,"H2,OOS,DD",False,0.004043618390979109
B,20,0.25,158,EWall,False,False,"H2,OOS,DD",False,0.0
B,20,0.25,159,CAND10,False,False,"H1,H2,OOS,DD",False,0.0489526716384594
B,20,0.25,159,CAND20,False,False,"H2,OOS,DD",False,0.0009316803845649257
B,20,0.25,159,EWall,False,False,"H2,OOS,DD",False,0.0
B,20,0.5,100,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.04845676953786793
B,20,0.5,100,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.023016510504429988
B,20,0.5,100,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,101,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.07731729758431516
B,20,0.5,101,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0006496050236054485
B,20,0.5,101,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,102,CAND10,False,False,"H2,OOS,DD,CAGR",False,0.02851909086871751
B,20,0.5,102,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.0008109999239936938
B,20,0.5,102,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,20,0.5,103,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.03895064614494792
B,20,0.5,103,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.011611648164640775
B,20,0.5,103,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,104,CAND10,False,False,"H2,OOS,DD",False,0.07976496563957725
B,20,0.5,104,CAND20,False,False,"H2,OOS,DD",False,0.0011164163572662256
B,20,0.5,104,EWall,False,False,"H2,OOS,DD",False,0.0
B,20,0.5,105,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.04557485155684418
B,20,0.5,105,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.008511345367257284
B,20,0.5,105,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,106,CAND10,False,False,"H2,OOS,DD",False,0.0017437067069816514
B,20,0.5,106,CAND20,False,False,"H2,OOS,DD",False,0.00226080010520624
B,20,0.5,106,EWall,False,False,"H2,OOS,DD",False,0.0
B,20,0.5,107,CAND10,False,False,"H2,OOS,DD,CAGR",False,-0.005213528073310103
B,20,0.5,107,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.006415244034084305
B,20,0.5,107,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,20,0.5,108,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.042799703323178395
B,20,0.5,108,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.003974239249663891
B,20,0.5,108,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,109,CAND10,False,False,"H1,H2,OOS,DD",False,-0.01944666223368441
B,20,0.5,109,CAND20,False,False,"H1,H2,OOS,DD",False,0.0026531112946195368
B,20,0.5,109,EWall,False,False,"H1,H2,OOS,DD",False,0.0
B,20,0.5,110,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.02515567382064443
B,20,0.5,110,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,110,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,111,CAND10,False,False,"H1,H2,OOS,DD",False,0.01116034850650438
B,20,0.5,111,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0077303849049702444
B,20,0.5,111,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,112,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.05075419028330763
B,20,0.5,112,CAND20,False,False,"H1,H2,OOS,CAGR",False,0.013685234284915304
B,20,0.5,112,EWall,False,False,"H1,H2,OOS,CAGR",False,0.0
B,20,0.5,113,CAND10,False,False,"H2,OOS,DD",False,0.045251179910100414
B,20,0.5,113,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.0
B,20,0.5,113,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,20,0.5,114,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.011359521587891885
B,20,0.5,114,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,114,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,115,CAND10,False,False,"H2,OOS,DD,CAGR",False,0.09455599197345566
B,20,0.5,115,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0031312645309944376
B,20,0.5,115,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,116,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.049901454665414735
B,20,0.5,116,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,116,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,117,CAND10,False,False,"H2,OOS,DD,CAGR",False,-0.0534387337760473
B,20,0.5,117,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.031488578126926625
B,20,0.5,117,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,20,0.5,118,CAND10,False,False,H1,False,-0.06832080791855089
B,20,0.5,118,CAND20,False,False,"H1,DD",False,-0.021356940479477227
B,20,0.5,118,EWall,False,False,"H1,DD",False,0.0
B,20,0.5,119,CAND10,False,False,"H2,OOS,DD",False,-0.10646276768098528
B,20,0.5,119,CAND20,False,False,"H2,OOS,DD",False,0.0
B,20,0.5,119,EWall,False,False,"H2,OOS,DD",False,0.0
B,20,0.5,120,CAND10,False,False,DD,False,0.08670576129199548
B,20,0.5,120,CAND20,False,False,DD,False,0.011160981061833386
B,20,0.5,120,EWall,False,False,DD,False,0.0
B,20,0.5,121,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.0466182971952927
B,20,0.5,121,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,121,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,122,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.039728834701797056
B,20,0.5,122,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,122,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,123,CAND10,False,False,"H1,H2,OOS,CAGR",False,0.07706174774885144
B,20,0.5,123,CAND20,False,False,"H1,H2,OOS,CAGR",False,0.004316396506452769
B,20,0.5,123,EWall,False,False,"H1,H2,OOS,CAGR",False,0.0
B,20,0.5,124,CAND10,False,False,"H1,H2,OOS,DD",False,-0.09546699026484662
B,20,0.5,124,CAND20,False,False,"H2,OOS,DD",False,-0.031704008618682056
B,20,0.5,124,EWall,False,False,"H2,OOS,DD",False,0.0
B,20,0.5,125,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.041062035373777506
B,20,0.5,125,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.010587349114397737
B,20,0.5,125,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,126,CAND10,False,True,-,True,-0.014473084505757239
B,20,0.5,126,CAND20,False,True,-,True,0.0063566815305251545
B,20,0.5,126,EWall,False,True,-,True,0.0
B,20,0.5,127,CAND10,False,False,"H2,OOS,DD,CAGR",False,0.032083333186375684
B,20,0.5,127,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0015491335221362035
B,20,0.5,127,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,128,CAND10,False,False,"H2,OOS,DD,CAGR",False,-0.10279243925122089
B,20,0.5,128,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.0
B,20,0.5,128,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,20,0.5,129,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.025904839022457216
B,20,0.5,129,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.006276454440222734
B,20,0.5,129,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,130,CAND10,False,False,"H2,DD",False,-0.07179724550851052
B,20,0.5,130,CAND20,False,False,"H2,DD",False,0.0
B,20,0.5,130,EWall,False,False,"H2,DD",False,0.0
B,20,0.5,131,CAND10,False,False,"H2,OOS,DD,CAGR",False,-0.011788490613498126
B,20,0.5,131,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.005538363311875072
B,20,0.5,131,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,20,0.5,132,CAND10,False,False,"H2,OOS,DD",True,-0.04850717778761404
B,20,0.5,132,CAND20,False,True,-,True,0.0
B,20,0.5,132,EWall,False,True,-,True,0.0
B,20,0.5,133,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.011018729069416366
B,20,0.5,133,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.017124743124481756
B,20,0.5,133,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,134,CAND10,False,False,"H2,OOS",False,-0.0022937742858475385
B,20,0.5,134,CAND20,False,False,"H2,OOS,DD",False,-0.008895656880219649
B,20,0.5,134,EWall,False,False,"H2,OOS,DD",False,0.0
B,20,0.5,135,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.0165355292068457
B,20,0.5,135,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.006512132037240992
B,20,0.5,135,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,136,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.05139115094350122
B,20,0.5,136,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,136,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,137,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.04392254125094919
B,20,0.5,137,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.0007822516017242376
B,20,0.5,137,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,138,CAND10,False,False,"H2,OOS,DD,CAGR",False,0.02974032030674656
B,20,0.5,138,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.01108059837696107
B,20,0.5,138,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,20,0.5,139,CAND10,False,False,"H2,OOS,DD",False,-0.03923800557573576
B,20,0.5,139,CAND20,False,False,"H2,OOS,DD",False,-0.015201704326405552
B,20,0.5,139,EWall,False,False,"H2,OOS,DD",False,0.0
B,20,0.5,140,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.10283565460381128
B,20,0.5,140,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0051664459129731055
B,20,0.5,140,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,141,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.04503504110931156
B,20,0.5,141,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.004787942177912119
B,20,0.5,141,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,142,CAND10,False,False,"H2,OOS,DD,CAGR",False,0.07502478535572665
B,20,0.5,142,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.0008044167073761876
B,20,0.5,142,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,20,0.5,143,CAND10,False,False,"H2,OOS,DD,CAGR",False,-0.07702349558667843
B,20,0.5,143,CAND20,False,False,"H2,OOS,DD",False,0.0
B,20,0.5,143,EWall,False,False,"H2,OOS,DD",False,0.0
B,20,0.5,144,CAND10,False,False,"H2,OOS",False,-0.07208885593207082
B,20,0.5,144,CAND20,False,False,"H2,OOS",False,-0.008222274755122605
B,20,0.5,144,EWall,False,False,"H2,OOS",False,0.0
B,20,0.5,145,CAND10,False,False,"H2,OOS,DD",False,-0.022434647819634113
B,20,0.5,145,CAND20,False,False,"H2,OOS,DD",False,-0.020781469211602066
B,20,0.5,145,EWall,False,False,"H2,OOS,DD",False,0.0
B,20,0.5,146,CAND10,False,False,DD,False,0.08081880562100185
B,20,0.5,146,CAND20,False,False,"H1,DD",False,0.0016276792397001971
B,20,0.5,146,EWall,False,False,"H1,DD",False,0.0
B,20,0.5,147,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.03192029749787462
B,20,0.5,147,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,1.634964760488522e-05
B,20,0.5,147,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,148,CAND10,False,False,"H2,OOS,DD",False,0.09001536125155618
B,20,0.5,148,CAND20,False,False,"H2,OOS,DD",False,0.015835822349475115
B,20,0.5,148,EWall,False,False,"H2,OOS,DD",False,0.0
B,20,0.5,149,CAND10,False,False,"H1,H2,OOS,CAGR",False,0.013398763715989359
B,20,0.5,149,CAND20,False,False,"H1,H2,OOS,CAGR",False,0.03784939403992105
B,20,0.5,149,EWall,False,False,"H1,H2,OOS,CAGR",False,0.0
B,20,0.5,150,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.042684095547484424
B,20,0.5,150,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,150,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,151,CAND10,False,False,"H1,DD",False,0.048224543618026194
B,20,0.5,151,CAND20,False,False,"H1,DD",False,0.003512837974590566
B,20,0.5,151,EWall,False,False,"H1,DD",False,0.0
B,20,0.5,152,CAND10,False,False,"H2,OOS,DD",False,-0.02838297888035113
B,20,0.5,152,CAND20,False,False,"H2,OOS,DD",False,-0.00306986178729729
B,20,0.5,152,EWall,False,False,"H2,OOS,DD",False,0.0
B,20,0.5,153,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.08828322315814574
B,20,0.5,153,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.006839648039011825
B,20,0.5,153,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,154,CAND10,False,False,"H2,OOS,DD,CAGR",False,-0.009309653079946911
B,20,0.5,154,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.006475520411220459
B,20,0.5,154,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,20,0.5,155,CAND10,False,False,"H1,OOS,DD,CAGR",False,0.10425421800347245
B,20,0.5,155,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.015114953324825264
B,20,0.5,155,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,156,CAND10,False,False,H1,False,0.013291648353704
B,20,0.5,156,CAND20,False,False,H1,False,0.017254831621498434
B,20,0.5,156,EWall,False,False,H1,False,0.0
B,20,0.5,157,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.013425933413563351
B,20,0.5,157,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.005624047917270003
B,20,0.5,157,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,158,CAND10,False,False,"H2,OOS,DD,CAGR",False,0.07138260871329138
B,20,0.5,158,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0047390401011973005
B,20,0.5,158,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.5,159,CAND10,False,False,"H2,OOS,DD,CAGR",False,-0.09863625919389707
B,20,0.5,159,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.0006131250208881722
B,20,0.5,159,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,20,0.75,100,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.07342238992015804
B,20,0.75,100,CAND20,False,False,"H1,H2,OOS,DD",False,-0.012199170655197156
B,20,0.75,100,EWall,False,False,"H1,H2,OOS,DD",False,0.0
B,20,0.75,101,CAND10,False,False,"H2,DD",False,0.014360820532455576
B,20,0.75,101,CAND20,False,False,"H2,DD",False,0.01804579373297066
B,20,0.75,101,EWall,False,False,"H2,DD",False,0.0
B,20,0.75,102,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.02652854848252051
B,20,0.75,102,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.009461188477713822
B,20,0.75,102,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,20,0.75,103,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.041689696065139975
B,20,0.75,103,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0034926198793520102
B,20,0.75,103,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.75,104,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.005969864962218296
B,20,0.75,104,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.025011035233912293
B,20,0.75,104,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.75,105,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.014834412400652808
B,20,0.75,105,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.007688768745829494
B,20,0.75,105,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.75,106,CAND10,False,False,"H2,OOS,DD,CAGR",False,0.014061609117217377
B,20,0.75,106,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.00034916065037360333
B,20,0.75,106,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.75,107,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.05039076654174901
B,20,0.75,107,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.75,107,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.75,108,CAND10,False,False,"H2,OOS,DD",False,-0.08679047874521739
B,20,0.75,108,CAND20,False,False,"H2,OOS,DD",False,0.011632972162803235
B,20,0.75,108,EWall,False,False,"H2,OOS,DD",False,0.0
B,20,0.75,109,CAND10,False,False,"H1,OOS,DD",False,0.030175588713880264
B,20,0.75,109,CAND20,False,False,"H1,OOS,DD",False,0.010690227757164883
B,20,0.75,109,EWall,False,False,"H1,OOS,DD",False,0.0
B,20,0.75,110,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.01523122895830109
B,20,0.75,110,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.013417589114422035
B,20,0.75,110,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.75,111,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.047059632968252885
B,20,0.75,111,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0012178226936112868
B,20,0.75,111,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.75,112,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.0771540550536679
B,20,0.75,112,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.0014780504932523364
B,20,0.75,112,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,20,0.75,113,CAND10,False,False,"H2,OOS,DD",False,0.032328174333691506
B,20,0.75,113,CAND20,False,False,"H2,OOS,DD",False,-0.012394745671231222
B,20,0.75,113,EWall,False,False,"H2,OOS,DD",False,0.0
B,20,0.75,114,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.03226827074892391
B,20,0.75,114,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.007041223660147811
B,20,0.75,114,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.75,115,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.013798349059018222
B,20,0.75,115,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.00706540878612133
B,20,0.75,115,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.75,116,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.02161933722143028
B,20,0.75,116,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0030688451336620126
B,20,0.75,116,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.75,117,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.016371661659604797
B,20,0.75,117,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.004676229687453681
B,20,0.75,117,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,20,0.75,118,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.0365926622074651
